Time,the_whale
2024-11-05,4.516122006729752
2024-11-06,3.2459626923370095
2024-11-07,5.080637257570971
2024-11-08,5.151201663926123
2024-11-09,6.209667759253409
2024-11-10,6.280232165608561
2024-11-11,5.221766070281276
2024-11-12,4.3749931940194475
2024-11-13,4.3749931940194475
2024-11-14,4.304428787664295
2024-11-15,4.3749931940194475
2024-11-16,4.233864381309143
2024-11-17,5.221766070281276
2024-11-18,4.092735568598838
2024-11-19,3.8104779431782285
2024-11-20,3.5987847241127713
2024-11-21,3.739913536823076
2024-11-22,3.2459626923370095
2024-11-23,3.6693491304679235
2024-11-24,4.798379632150361
2024-11-25,4.3749931940194475
2024-11-26,3.2459626923370095
2024-11-27,3.0342694732715523
2024-11-28,3.316527098692162
2024-11-29,3.8104779431782285
2024-11-30,3.316527098692162
2024-12-01,3.5282203177576186
2024-12-02,3.387091505047314
2024-12-03,3.2459626923370095
2024-12-04,2.8931406605612473
2024-12-05,2.8931406605612473
2024-12-06,3.2459626923370095
2024-12-07,2.6814474414957905
2024-12-08,3.1048338796267045
2024-12-09,2.8931406605612473
2024-12-10,3.0342694732715523
2024-12-11,3.2459626923370095
2024-12-12,3.1048338796267045
2024-12-13,3.316527098692162
2024-12-14,2.822576254206095
2024-12-15,3.2459626923370095
2024-12-16,3.0342694732715523
2024-12-17,3.4576559114024663
2024-12-18,3.316527098692162
2024-12-19,3.2459626923370095
2024-12-20,3.739913536823076
2024-12-21,3.387091505047314
2024-12-22,3.5282203177576186
2024-12-23,2.822576254206095
2024-12-24,3.0342694732715523
2024-12-25,2.9637050669163996
2024-12-26,3.175398285981857
2024-12-27,3.316527098692162
2024-12-28,3.5282203177576186
2024-12-29,3.8104779431782285
2024-12-30,3.1048338796267045
2024-12-31,2.8931406605612473
2025-01-01,3.4576559114024663
2025-01-02,3.4576559114024663
2025-01-03,3.5282203177576186
2025-01-04,4.022171162243685
2025-01-05,4.092735568598838
2025-01-06,3.5282203177576186
2025-01-07,3.5282203177576186
2025-01-08,3.951606755888533
2025-01-09,3.4576559114024663
2025-01-10,3.175398285981857
2025-01-11,3.5987847241127713
2025-01-12,4.16329997495399
2025-01-13,3.316527098692162
2025-01-14,3.0342694732715523
2025-01-15,3.951606755888533
2025-01-16,3.8104779431782285
2025-01-17,4.092735568598838
2025-01-18,4.304428787664295
2025-01-19,3.739913536823076
2025-01-20,3.951606755888533
2025-01-21,3.2459626923370095
2025-01-22,3.4576559114024663
2025-01-23,3.4576559114024663
2025-01-24,3.739913536823076
2025-01-25,3.951606755888533
2025-01-26,3.951606755888533
2025-01-27,3.5282203177576186
2025-01-28,3.739913536823076
2025-01-29,3.387091505047314
2025-01-30,3.0342694732715523
2025-01-31,3.2459626923370095
2025-02-01,3.175398285981857
2025-02-02,3.4576559114024663
2025-02-03,3.4576559114024663
2025-02-04,3.1048338796267045
2025-02-05,3.316527098692162
2025-02-06,3.1048338796267045
2025-02-07,3.2459626923370095
2025-02-08,2.8931406605612473
2025-02-09,3.4576559114024663
2025-02-10,3.1048338796267045
2025-02-11,3.175398285981857
2025-02-12,3.0342694732715523
2025-02-13,4.092735568598838
2025-02-14,7.056440635515237
2025-02-15,5.5040236957018855
2025-02-16,5.221766070281276
2025-02-17,4.022171162243685
2025-02-18,3.8104779431782285
2025-02-19,3.4576559114024663
2025-02-20,3.5282203177576186
2025-02-21,3.2459626923370095
2025-02-22,3.316527098692162
2025-02-23,3.8104779431782285
2025-02-24,3.881042349533381
2025-02-25,3.4576559114024663
2025-02-26,3.316527098692162
2025-02-27,3.4576559114024663
2025-02-28,3.5282203177576186
2025-03-01,3.8104779431782285
2025-03-02,3.951606755888533
2025-03-03,3.739913536823076
2025-03-04,3.881042349533381
2025-03-05,3.5282203177576186
2025-03-06,3.739913536823076
2025-03-07,3.881042349533381
2025-03-08,3.6693491304679235
2025-03-09,3.6693491304679235
2025-03-10,3.4576559114024663
2025-03-11,3.316527098692162
2025-03-12,3.739913536823076
2025-03-13,3.6693491304679235
2025-03-14,3.2459626923370095
2025-03-15,3.175398285981857
2025-03-16,3.5987847241127713
2025-03-17,3.2459626923370095
2025-03-18,3.1048338796267045
2025-03-19,3.0342694732715523
2025-03-20,3.387091505047314
2025-03-21,2.822576254206095
2025-03-22,3.2459626923370095
2025-03-23,3.4576559114024663
2025-03-24,3.175398285981857
2025-03-25,3.4576559114024663
2025-03-26,3.2459626923370095
2025-03-27,3.4576559114024663
2025-03-28,3.387091505047314
2025-03-29,3.0342694732715523
2025-03-30,3.2459626923370095
2025-03-31,3.5282203177576186
2025-04-01,3.387091505047314
2025-04-02,3.316527098692162
2025-04-03,3.4576559114024663
2025-04-04,3.387091505047314
2025-04-05,3.316527098692162
2025-04-06,3.5282203177576186
2025-04-07,3.951606755888533
2025-04-08,3.5282203177576186
2025-04-09,3.5987847241127713
2025-04-10,3.739913536823076
2025-04-11,3.739913536823076
2025-04-12,3.387091505047314
2025-04-13,3.739913536823076
2025-04-14,3.5987847241127713
2025-04-15,3.1888696726496586
2025-04-16,3.3261495177405918
2025-04-17,3.73798905301339
2025-04-18,2.8809522630999025
2025-04-19,3.1888696726496586
2025-04-20,3.6693491304679235
2025-04-21,3.5320692853769904
2025-04-22,3.6693491304679235
2025-04-23,3.3261495177405918
2025-04-24,3.2927917983727015
2025-04-25,3.4634293628315245
2025-04-26,3.1202297501041922
2025-04-27,3.1202297501041922
2025-04-28,3.8752688981043226
2025-04-29,4.081188665740722
2025-04-30,3.600709207922457
2025-05-01,3.73798905301339
2025-05-02,5.863902168113162
2025-05-03,6.687581238658759
2025-05-04,5.932542090658629
2025-05-05,5.281425068381541
2025-05-06,4.869585533108743
2025-05-07,3.8752688981043226
2025-05-08,3.943908820649789
2025-05-09,3.8066289755588563
2025-05-10,3.3947894402860577
2025-05-11,3.8066289755588563
2025-05-12,4.251826230199545
2025-05-13,4.424388278468054
2025-05-14,3.73798905301339
2025-05-15,4.403218956561508
2025-05-16,3.7360645692037036
2025-05-17,3.4024873755248017
2025-05-18,3.5359182529963626
2025-05-19,5.2038042213908735
2025-05-20,3.802780007939484
2025-05-21,3.2023410593174604
2025-05-22,3.269056498053241
2025-05-23,2.9354793043743386
2025-05-24,2.668617549431217
2025-05-25,3.13562562058168
2025-05-26,3.3357719367890213
2025-05-27,3.002194743110119
2025-05-28,3.13562562058168
2025-05-29,3.269056498053241
2025-05-30,3.0689101818458995
2025-05-31,2.9354793043743386
2025-06-01,2.868763865638558
2025-06-02,3.002194743110119
2025-06-03,2.9354793043743386
2025-06-04,2.668617549431217
2025-06-05,2.9354793043743386
2025-06-06,2.8020484269027777
2025-06-07,3.002194743110119
2025-06-08,3.269056498053241
2025-06-09,2.6019021106954368
2025-06-10,2.668617549431217
2025-06-11,2.8020484269027777
2025-06-12,2.6019021106954368
2025-06-13,2.735332988166997
2025-06-14,2.868763865638558
2025-06-15,3.2023410593174604
2025-06-16,2.5351866719596563
2025-06-17,2.468471233223876
2025-06-18,2.668617549431217
2025-06-19,2.735332988166997
2025-06-20,2.735332988166997
2025-06-21,3.13562562058168
2025-06-22,3.2023410593174604
2025-06-23,2.9354793043743386
2025-06-24,2.668617549431217
2025-06-25,2.9354793043743386
2025-06-26,2.735332988166997
2025-06-27,2.668617549431217
2025-06-28,2.8020484269027777
2025-06-29,3.4024873755248017
2025-06-30,2.868763865638558
2025-07-01,2.5351866719596563
2025-07-02,2.5351866719596563
2025-07-03,2.868763865638558
2025-07-04,3.6693491304679235
2025-07-05,3.4024873755248017
2025-07-06,3.7360645692037036
2025-07-07,2.9354793043743386
2025-07-08,2.868763865638558
2025-07-09,3.13562562058168
2025-07-10,3.002194743110119
2025-07-11,3.4024873755248017
2025-07-12,3.4024873755248017
2025-07-13,4.203072640354167
2025-07-14,3.469202814260582
2025-07-15,2.868763865638558
2025-07-16,3.469202814260582
2025-07-17,3.602633691732143
2025-07-18,3.269056498053241
2025-07-19,3.936210885411045
2025-07-20,4.136357201618386
2025-07-21,3.602633691732143
2025-07-22,3.602633691732143
2025-07-23,3.602633691732143
2025-07-24,3.3357719367890213
2025-07-25,3.269056498053241
2025-07-26,3.7360645692037036
2025-07-27,3.8694954466752645
2025-07-28,3.0689101818458995
2025-07-29,3.269056498053241
2025-07-30,3.5359182529963626
2025-07-31,3.4024873755248017
2025-08-01,3.2023410593174604
2025-08-02,3.6693491304679235
2025-08-03,3.8694954466752645
2025-08-04,3.13562562058168
2025-08-05,3.13562562058168
2025-08-06,3.269056498053241
2025-08-07,3.0689101818458995
2025-08-08,3.002194743110119
2025-08-09,3.6693491304679235
2025-08-10,5.2038042213908735
2025-08-11,4.603365272768849
2025-08-12,3.802780007939484
2025-08-13,3.7360645692037036
2025-08-14,3.7360645692037036
2025-08-15,3.4024873755248017
2025-08-16,3.602633691732143
2025-08-17,3.7360645692037036
2025-08-18,2.9354793043743386
2025-08-19,2.9354793043743386
2025-08-20,2.9354793043743386
2025-08-21,4.002926324146825
2025-08-22,5.337235098862434
2025-08-23,4.4699343952972885
2025-08-24,3.602633691732143
2025-08-25,3.13562562058168
2025-08-26,3.13562562058168
2025-08-27,3.0689101818458995
2025-08-28,2.868763865638558
2025-08-29,3.002194743110119
2025-08-30,3.3357719367890213
2025-08-31,3.6693491304679235
2025-09-01,3.4024873755248017
2025-09-02,2.8020484269027777
2025-09-03,2.668617549431217
2025-09-04,2.668617549431217
2025-09-05,2.735332988166997
2025-09-06,2.868763865638558
2025-09-07,3.002194743110119
2025-09-08,2.8020484269027777
2025-09-09,2.8020484269027777
2025-09-10,2.8020484269027777
2025-09-11,2.335040355752315
2025-09-12,2.6019021106954368
2025-09-13,2.4017557944880954
2025-09-14,2.735332988166997
2025-09-15,2.6019021106954368
2025-09-16,2.735332988166997
2025-09-17,3.002194743110119
2025-09-18,2.868763865638558
2025-09-19,2.735332988166997
2025-09-20,2.668617549431217
2025-09-21,2.735332988166997
2025-09-22,3.002194743110119
2025-09-23,2.8020484269027777
2025-09-24,2.8020484269027777
2025-09-25,3.002194743110119
2025-09-26,3.2023410593174604
2025-09-27,3.0689101818458995
2025-09-28,2.668617549431217
2025-09-29,2.9354793043743386
2025-09-30,2.735332988166997
2025-10-01,2.735332988166997
2025-10-02,2.868763865638558
2025-10-03,2.6019021106954368
2025-10-04,2.5351866719596563
2025-10-05,2.5351866719596563
2025-10-06,2.735332988166997
2025-10-07,2.8020484269027777
2025-10-08,2.9354793043743386
2025-10-09,2.8020484269027777
2025-10-10,2.868763865638558
2025-10-11,2.735332988166997
2025-10-12,2.8020484269027777
2025-10-13,2.668617549431217
2025-10-14,2.8020484269027777
2025-10-15,2.9354793043743386
2025-10-16,3.002194743110119
2025-10-17,3.13562562058168
2025-10-18,3.13562562058168
2025-10-19,3.5359182529963626
2025-10-20,2.9354793043743386
2025-10-21,2.868763865638558
2025-10-22,2.868763865638558
2025-10-23,3.002194743110119
2025-10-24,2.6019021106954368
2025-10-25,2.5351866719596563
2025-10-26,2.868763865638558
2025-10-27,2.8020484269027777
2025-10-28,2.5351866719596563
2025-10-29,2.668617549431217
2025-10-30,2.868763865638558
2025-10-31,3.002194743110119
2025-11-01,2.8020484269027777
2025-11-02,2.868763865638558
2025-11-03,3.0689101818458995
2025-11-04,2.668617549431217
2025-11-05,3.269056498053241
2025-11-06,3.13562562058168
2025-11-07,3.2023410593174604
2025-11-08,3.269056498053241
2025-11-09,3.0689101818458995
2025-11-10,3.0689101818458995
2025-11-11,2.868763865638558
2025-11-12,3.269056498053241
2025-11-13,3.13562562058168
2025-11-14,3.4024873755248017
2025-11-15,2.735332988166997
2025-11-16,3.3357719367890213
2025-11-17,4.002926324146825
2025-11-18,3.8694954466752645
2025-11-19,3.602633691732143
2025-11-20,3.7360645692037036
2025-11-21,3.802780007939484
2025-11-22,3.5359182529963626
2025-11-23,3.6693491304679235
2025-11-24,3.4024873755248017
2025-11-25,3.3357719367890213
2025-11-26,3.2023410593174604
2025-11-27,3.0689101818458995
2025-11-28,3.269056498053241
2025-11-29,3.13562562058168
2025-11-30,3.469202814260582
2025-12-01,3.13562562058168
2025-12-02,2.9354793043743386
2025-12-03,3.469202814260582
2025-12-04,3.469202814260582
2025-12-05,3.4024873755248017
2025-12-06,3.0689101818458995
2025-12-07,3.3357719367890213
2025-12-08,3.002194743110119
2025-12-09,3.0689101818458995
2025-12-10,3.13562562058168
2025-12-11,3.6775422545231944
2025-12-12,3.284857523016978
2025-12-13,2.8646673036109225
2025-12-14,3.196488827849409
2025-12-15,3.07476241331395
2025-12-16,3.07476241331395
2025-12-17,3.3457207302847074
2025-12-18,3.196488827849409
2025-12-19,2.803804096343193
2025-12-20,2.654572193907895
2025-12-21,3.1356256205816795
2025-12-22,2.803804096343193
2025-12-23,2.925530510878652
2025-12-24,2.925530510878652
2025-12-25,3.1356256205816795
2025-12-26,3.284857523016978
2025-12-27,3.3790784496525976
2025-12-28,3.2573520351171386
2025-12-29,3.1356256205816795
2025-12-30,3.07476241331395
2025-12-31,3.1356256205816795
2026-01-01,3.2573520351171386
2026-01-02,3.5891735593556255
2026-01-03,3.4674471448201665
2026-01-04,3.6775422545231944
2026-01-05,3.07476241331395
2026-01-06,3.196488827849409
2026-01-07,3.284857523016978
2026-01-08,3.528310352087896
2026-01-09,3.948500571493952
2026-01-10,3.6857353785784657
2026-01-11,3.6857353785784657
2026-01-12,3.630724402778787
2026-01-13,3.465691475379751
2026-01-14,3.7407463543781443
2026-01-15,3.3006585479807153
2026-01-16,3.630724402778787
2026-01-17,3.5757134269791084
2026-01-18,3.7407463543781443
2026-01-19,3.6857353785784657
2026-01-20,3.5757134269791084
2026-01-21,3.795757330177823
2026-01-22,3.8507683059775015
2026-01-23,3.630724402778787
2026-01-24,3.630724402778787
2026-01-25,4.015801233376537
2026-01-26,3.8507683059775015
2026-01-27,3.630724402778787
2026-01-28,3.465691475379751
2026-01-29,3.795757330177823
2026-01-30,3.7407463543781443
2026-01-31,4.235845136575252
2026-02-01,4.510900015573644
2026-02-02,4.2908561123749305
2026-02-03,4.015801233376537
2026-02-04,4.235845136575252
2026-02-05,4.840965870371716
2026-02-06,4.070812209176216
2026-02-07,4.455889039773965
2026-02-08,4.345867088174609
2026-02-09,3.795757330177823
2026-02-10,4.2908561123749305
2026-02-11,4.180834160775573
2026-02-12,4.455889039773965
2026-02-13,3.9607902575768588
2026-02-14,4.2908561123749305
2026-02-15,4.565910991373323
2026-02-16,4.125823184975895
2026-02-17,4.125823184975895
2026-02-18,4.125823184975895
2026-02-19,4.67593294297268
2026-02-20,4.2908561123749305
2026-02-21,4.565910991373323
2026-02-22,4.400878063974288
2026-02-23,4.67593294297268
2026-02-24,4.070812209176216
2026-02-25,4.400878063974288
2026-02-26,5.501097579967859
2026-02-27,5.391075628368502
2026-02-28,3.630724402778787
2026-03-01,3.5757134269791084
2026-03-02,4.125823184975895
2026-03-03,4.180834160775573
2026-03-04,4.070812209176216
2026-03-05,4.510900015573644
2026-03-06,4.400878063974288
2026-03-07,4.070812209176216
2026-03-08,4.125823184975895
2026-03-09,4.180834160775573
2026-03-10,4.235845136575252
2026-03-11,4.180834160775573
2026-03-12,4.070812209176216
2026-03-13,3.630724402778787
2026-03-14,3.90577928177718
2026-03-15,4.180834160775573
2026-03-16,3.6857353785784657
2026-03-17,4.125823184975895
2026-03-18,4.125823184975895
2026-03-19,4.400878063974288
2026-03-20,4.125823184975895
2026-03-21,3.8507683059775015
2026-03-22,4.235845136575252
2026-03-23,4.125823184975895
2026-03-24,3.7407463543781443
2026-03-25,3.8507683059775015
2026-03-26,4.070812209176216
2026-03-27,4.400878063974288
2026-03-28,3.8507683059775015
2026-03-29,4.345867088174609
2026-03-30,3.9607902575768588
2026-03-31,4.235845136575252
2026-04-01,4.070812209176216
2026-04-02,3.9607902575768588
2026-04-03,3.6857353785784657
2026-04-04,4.400878063974288
2026-04-05,4.180834160775573
2026-04-06,4.070812209176216
2026-04-07,3.795757330177823
2026-04-08,4.015801233376537
2026-04-09,4.620921967173001
2026-04-10,4.015801233376537
2026-04-11,4.180834160775573
2026-04-12,4.125823184975895
2026-04-13,4.2908561123749305
2026-04-14,4.015801233376537
2026-04-15,4.345867088174609
2026-04-16,4.2908561123749305
2026-04-17,5.005998797770752
2026-04-18,4.235845136575252
2026-04-19,4.455889039773965
2026-04-20,4.400878063974288
2026-04-21,4.2908561123749305
2026-04-22,4.565910991373323
2026-04-23,4.840965870371716
2026-04-24,4.125823184975895
2026-04-25,3.4106804995800726
2026-04-26,4.455889039773965
2026-04-27,4.345867088174609
2026-04-28,4.455889039773965
2026-04-29,4.895976846171394
2026-04-30,5.501097579967859
2026-05-01,4.620921967173001
2026-05-02,4.345867088174609
2026-05-03,4.455889039773965
2026-05-04,4.840965870371716
2026-05-05,5.116020749370109
2026-05-06,5.005998797770752
2026-05-07,5.06100977357043
2026-05-08,4.455889039773965
2026-05-09,4.510900015573644
2026-05-10,4.345867088174609
2026-05-11,4.840965870371716
2026-05-12,4.455889039773965
2026-05-13,4.785954894572037
2026-05-14,4.2908561123749305
2026-05-15,4.620921967173001
2026-05-16,4.455889039773965
2026-05-17,4.455889039773965
2026-05-18,4.400878063974288
2026-05-19,4.400878063974288
2026-05-20,4.345867088174609
2026-05-21,4.070812209176216
2026-05-22,4.400878063974288
2026-05-23,4.950987821971073
2026-05-24,4.895976846171394
2026-05-25,4.895976846171394
2026-05-26,4.67593294297268
2026-05-27,4.2908561123749305
2026-05-28,4.2908561123749305
2026-05-29,4.235845136575252
2026-05-30,4.2908561123749305
2026-05-31,5.06100977357043
