Time,value
2023-04-26,22
2023-04-27,25
2023-04-28,19
2023-04-29,16
2023-04-30,15
2023-05-01,21
2023-05-02,22
2023-05-03,26
2023-05-04,22
2023-05-05,19
2023-05-06,17
2023-05-07,44
2023-05-08,25
2023-05-09,20
2023-05-10,21
2023-05-11,23
2023-05-12,20
2023-05-13,16
2023-05-14,12
2023-05-15,22
2023-05-16,24
2023-05-17,24
2023-05-18,25
2023-05-19,17
2023-05-20,16
2023-05-21,16
2023-05-22,19
2023-05-23,18
2023-05-24,23
2023-05-25,21
2023-05-26,20
2023-05-27,15
2023-05-28,15
2023-05-29,13
2023-05-30,16
2023-05-31,18
2023-06-01,20
2023-06-02,18
2023-06-03,16
2023-06-04,21
2023-06-05,19
2023-06-06,18
2023-06-07,18
2023-06-08,18
2023-06-09,15
2023-06-10,16
2023-06-11,22
2023-06-12,18
2023-06-13,17
2023-06-14,18
2023-06-15,19
2023-06-16,15
2023-06-17,14
2023-06-18,37
2023-06-19,15
2023-06-20,19
2023-06-21,17
2023-06-22,17
2023-06-23,15
2023-06-24,12
2023-06-25,23
2023-06-26,15
2023-06-27,15
2023-06-28,17
2023-06-29,15
2023-06-30,14
2023-07-01,18
2023-07-02,14
2023-07-03,14
2023-07-04,15
2023-07-05,16
2023-07-06,15
2023-07-07,18
2023-07-08,15
2023-07-09,14
2023-07-10,16
2023-07-11,16
2023-07-12,15
2023-07-13,14
2023-07-14,13
2023-07-15,11
2023-07-16,15
2023-07-17,17
2023-07-18,21
2023-07-19,21
2023-07-20,19
2023-07-21,17
2023-07-22,17
2023-07-23,17
2023-07-24,16
2023-07-25,14
2023-07-26,15
2023-07-27,16
2023-07-28,15
2023-07-29,15
2023-07-30,14
2023-07-31,17
2023-08-01,16
2023-08-02,16
2023-08-03,20
2023-08-04,17
2023-08-05,17
2023-08-06,16
2023-08-07,17
2023-08-08,19
2023-08-09,17
2023-08-10,16
2023-08-11,16
2023-08-12,16
2023-08-13,17
2023-08-14,16
2023-08-15,18
2023-08-16,16
2023-08-17,19
2023-08-18,15
2023-08-19,15
2023-08-20,12
2023-08-21,16
2023-08-22,17
2023-08-23,18
2023-08-24,17
2023-08-25,14
2023-08-26,14
2023-08-27,16
2023-08-28,17
2023-08-29,19
2023-08-30,18
2023-08-31,17
2023-09-01,15
2023-09-02,15
2023-09-03,20
2023-09-04,100
2023-09-05,27
2023-09-06,22
2023-09-07,19
2023-09-08,17
2023-09-09,13
2023-09-10,16
2023-09-11,15
2023-09-12,18
2023-09-13,18
2023-09-14,21
2023-09-15,16
2023-09-16,14
2023-09-17,18
2023-09-18,22
2023-09-19,20
2023-09-20,19
2023-09-21,24
2023-09-22,19
2023-09-23,15
2023-09-24,18
2023-09-25,22
2023-09-26,19
2023-09-27,21
2023-09-28,19
2023-09-29,20
2023-09-30,14
2023-10-01,16
2023-10-02,21
2023-10-03,19
2023-10-04,21
2023-10-05,20
2023-10-06,19
2023-10-07,13
2023-10-08,15
2023-10-09,18
2023-10-10,19
2023-10-11,18
2023-10-12,19
2023-10-13,16
2023-10-14,14
2023-10-15,16
2023-10-16,19
2023-10-17,20
2023-10-18,22
2023-10-19,19
2023-10-20,20
2023-10-21,14
2023-10-22,17
2023-10-23,20
2023-10-24,22
2023-10-25,22
2023-10-26,23
2023-10-27,20
2023-10-28,13
2023-10-29,16
2023-10-30,19
2023-10-31,23
2023-11-01,21
2023-11-02,21
2023-11-03,20
2023-11-04,17
2023-11-05,17
2023-11-06,25
2023-11-07,24
2023-11-08,24
2023-11-09,24
2023-11-10,17
2023-11-11,16
2023-11-12,15
2023-11-13,23
2023-11-14,84
2023-11-15,30
2023-11-16,21
2023-11-17,22
2023-11-18,14
2023-11-19,16
2023-11-20,19
2023-11-21,18
2023-11-22,16
2023-11-23,14
2023-11-24,13
2023-11-25,14
2023-11-26,18
2023-11-27,20
2023-11-28,27
2023-11-29,25
2023-11-30,22
2023-12-01,22
2023-12-02,14
2023-12-03,14
2023-12-04,23
2023-12-05,23
2023-12-06,22
2023-12-07,21
2023-12-08,23
2023-12-09,17
2023-12-10,15
2023-12-11,21
2023-12-12,21
2023-12-13,21
2023-12-14,22
2023-12-15,20
2023-12-16,14
2023-12-17,14
2023-12-18,19
2023-12-19,19
2023-12-20,16
2023-12-21,15
2023-12-22,14
2023-12-23,13
2023-12-24,12
2023-12-25,14
2023-12-26,13
2023-12-27,14
2023-12-28,17
2023-12-29,16
2023-12-30,14
2023-12-31,14
2024-01-01,14
2024-01-02,16
2024-01-03,17
2024-01-04,18
2024-01-05,21
2024-01-06,14
2024-01-07,16
2024-01-08,20
2024-01-09,21
2024-01-10,25
2024-01-11,23
2024-01-12,21
2024-01-13,17
2024-01-14,16
2024-01-15,17
2024-01-16,21
2024-01-17,20
2024-01-18,22
2024-01-19,24
