Time,inherit
2022-07-05,49.37352337254428
2022-07-06,56.74629370219657
2022-07-07,50.54857514270992
2022-07-08,54.2154392040971
2022-07-09,46.79495062159401
2022-07-10,50.459645671487976
2022-07-11,50.430002514413985
2022-07-12,50.40035935734001
2022-07-13,52.827824307596075
2022-07-14,54.024566192693904
2022-07-15,57.67407816213534
2022-07-16,49.05540168687228
2022-07-17,46.5751574569479
2022-07-18,47.772622345876805
2022-07-19,51.41707328850073
2022-07-20,52.61020015444319
2022-07-21,51.35634096669062
2022-07-22,47.65983374822946
2022-07-23,50.07428462952621
2022-07-24,43.94163641483611
2022-07-25,46.35536429230179
2022-07-26,49.98535515830427
2022-07-27,48.73728000120028
2022-07-28,45.05523285936057
2022-07-29,47.46245370234661
2022-07-30,34.055363679030094
2022-07-31,43.75943944940578
2022-08-01,46.163045273236456
2022-08-02,48.56375908174283
2022-08-03,40.04124211601244
2022-08-04,41.23003095896846
2022-08-05,50.90084855311482
2022-08-06,36.3360588515784
2022-08-07,44.787721441863674
2022-08-08,44.760970300113975
2022-08-09,50.7793839094946
2022-08-10,43.49915807021961
2022-08-11,45.88830381742882
2022-08-12,39.82650997818384
2022-08-13,49.451778330972616
2022-08-14,42.18962758747444
2022-08-15,45.77840723510577
2022-08-16,52.97476462997633
2022-08-17,52.94295246140912
2022-08-18,58.92376987157397
2022-08-19,45.668510652782714
2022-08-20,40.836716874864905
2022-08-21,39.611777840355245
2022-08-22,46.785722116462544
2022-08-23,45.55861407045966
2022-08-24,56.31483095971865
2022-08-25,56.280849779658226
2022-08-26,53.85338482940216
2022-08-27,49.03677413193687
2022-08-28,47.81183509742721
2022-08-29,55.138968955328465
2022-08-30,48.068165809302855
2022-08-31,50.09562933187364
2022-09-01,56.497977729777816
2022-09-02,50.03491603648014
2022-09-03,42.38869731954217
2022-09-04,49.37908531577755
2022-09-05,42.931986786013304
2022-09-06,58.37578897252485
2022-09-07,54.244585023205104
2022-09-08,92.11280732753578
2022-09-09,86.51395376493971
2022-09-10,82.10775140787091
2022-09-11,82.05769290577743
2022-09-12,95.37946076597221
2022-09-13,88.34347596233775
2022-09-14,100.0
2022-09-15,93.16691777585511
2022-09-16,72.80578792307807
2022-09-17,60.87519299460708
2022-09-18,65.76023283189019
2022-09-19,100.0
2022-09-20,90.8503954189798
2022-09-21,67.66977062432969
2022-09-22,77.44873563545147
2022-09-23,52.276749943742715
2022-09-24,50.21795942622821
2022-09-25,45.28587677388384
2022-09-26,64.58808214840144
2022-09-27,62.84967701827948
2022-09-28,57.71817786098518
2022-09-29,59.379145475515934
2022-09-30,55.951518502201566
2022-10-01,79.63934306469086
2022-10-02,50.80222964537957
2022-10-03,55.847919663775485
2022-10-04,64.26996046272944
2022-10-05,67.61073184423205
2022-10-06,59.12276451173423
2022-10-07,55.70978787920738
2022-10-08,38.80396555940919
2022-10-09,47.210309564662225
2022-10-10,53.92115300924249
2022-10-11,62.30761440914102
2022-10-12,57.2200662742093
2022-10-13,62.23017689354981
2022-10-14,57.14890747609846
2022-10-15,43.674897941268206
2022-10-16,50.36271942175379
2022-10-17,72.14156702923778
2022-10-18,70.41990514573014
2022-10-19,67.024718212731
2022-10-20,56.93543108176593
2022-10-21,60.24690178169349
2022-10-22,41.811964914452275
2022-10-23,51.81439645360559
2022-10-24,63.47465624854945
2022-10-25,66.77356951351628
2022-10-26,66.73171139698049
2022-10-27,66.6898532804447
2022-10-28,56.650795889322566
2022-10-29,46.624295933161186
2022-10-30,39.9385673585024
2022-10-31,59.870178732871395
2022-11-01,64.81854863032162
2022-11-02,69.76063981029147
2022-11-03,61.41708297984211
2022-11-04,61.378364222046514
2022-11-05,46.41919116213582
2022-11-06,51.36023588919228
2022-11-07,66.22941399855102
2022-11-08,61.22348919086409
2022-11-09,62.83841287720547
2022-11-10,64.45124365772007
2022-11-11,47.8949366109957
2022-11-12,41.26257713492005
2022-11-13,52.78261223946903
2022-11-14,64.2879970032305
2022-11-15,62.59982161295147
2022-11-16,65.85269094972892
2022-11-17,69.10137447485279
2022-11-18,55.90362850915874
2022-11-19,46.00898162008509
2022-11-20,47.62181240059967
2022-11-21,54.15580530281623
2022-11-22,42.64100246283423
2022-11-23,37.69681837703758
2022-11-24,31.120967358285238
2022-11-25,31.101084752930742
2022-11-26,37.62461312601335
2022-11-27,42.50496358409291
2022-11-28,55.54783451860453
2022-11-29,66.94124882063277
2022-11-30,71.79334505005066
2022-12-01,65.2248192016921
2022-12-02,66.8125351122852
2022-12-03,39.08466178117231
2022-12-04,39.059546911250834
2022-12-05,53.672344056827875
2022-12-06,65.01552861901315
2022-12-07,68.22235402760123
2022-12-08,68.17840300523865
2022-12-09,60.023207699200356
2022-12-10,37.28765528790024
2022-12-11,48.60467852725066
2022-12-12,61.52616092380849
2022-12-13,74.43090007375203
2022-12-14,56.59558072588599
2022-12-15,64.63880557019105
2022-12-16,54.90740533560697
2022-12-17,35.50529913541571
2022-12-18,40.3207695128648
2022-12-19,46.741745500434725
2022-12-20,51.54361199000969
2022-12-21,45.07135980968343
2022-12-22,40.21612422152533
2022-12-23,36.97476586679523
2022-12-24,33.7375933237187
2022-12-25,25.688089761933263
2022-12-26,28.880264829733818
2022-12-27,40.085317607350994
2022-12-28,44.86625503865806
2022-12-29,36.83035536474675
2022-12-30,44.80765367550796
2022-12-31,39.98067231601152
2023-01-01,36.75815011372252
2023-01-02,51.12566301421892
2023-01-03,100.0
2023-01-04,62.270131097026784
2023-01-05,63.846662303846685
2023-01-06,65.42218656960112
2023-01-07,51.045107728982956
2023-01-08,47.839684379939776
2023-01-09,63.766107018610704
2023-01-10,60.558669787436635
2023-01-11,66.91212084479236
2023-01-12,66.89097508241791
2023-01-13,92.34405001339336
2023-01-14,65.25704823486738
2023-01-15,62.054142238487835
2023-01-16,47.71885145208583
2023-01-17,68.37537118174917
2023-01-18,77.89145059286648
2023-01-19,74.68854459648692
2023-01-20,63.54457998421179
2023-01-21,52.4076639593948
2023-01-22,61.91669478305397
2023-01-23,77.76810031234889
2023-01-24,79.33003087371978
2023-01-25,76.13266305320019
2023-01-26,82.45087117326518
2023-01-27,76.08432988205861
2023-01-28,50.706775530991884
2023-01-29,49.10658120913392
2023-01-30,66.51035135967795
2023-01-31,77.57073986352077
2023-02-01,74.38092410099206
2023-02-02,75.93933036863386
2023-02-03,77.49672969521023
2023-02-04,100.0
2023-02-05,66.38347678543131
2023-02-06,85.32299702964454
2023-02-07,74.23894541076366
2023-02-08,71.05718517675855
2023-02-09,80.50579953649074
2023-02-10,75.74599768406755
2023-02-11,47.326144436560476
2023-02-12,50.465109675283976
2023-02-13,64.63777947961587
2023-02-14,75.64933134178438
2023-02-15,70.89859195895025
2023-02-16,78.75103976108625
2023-02-17,72.427796935694
2023-02-18,51.94245718715708
2023-02-19,56.64637381044782
2023-02-20,55.0552419581789
2023-02-21,75.48016524278884
2023-02-22,62.87999888101505
2023-02-23,69.14584606567666
2023-02-24,70.69468639319669
2023-02-25,48.68517637324325
2023-02-26,53.37952705641221
2023-02-27,73.76568311000236
2023-02-28,72.17304084613527
2023-03-01,69.01292984503732
2023-03-02,73.69469376488814
2023-03-03,76.80596812431178
2023-03-04,53.27681906773635
2023-03-05,56.39262466195452
2023-03-06,73.60004130473588
2023-03-07,84.5345621753975
2023-03-08,76.6826178437942
2023-03-09,70.40015613155268
2023-03-10,67.24961107057649
2023-03-11,46.90322918907164
2023-03-12,46.888125073089896
2023-03-13,60.93492724424059
2023-03-14,68.72494470031872
2023-03-15,70.26421908771698
2023-03-16,65.55879205282807
2023-03-17,54.6147052420447
2023-03-18,56.15700045263931
2023-03-19,71.73300760053377
2023-03-20,82.62221612325015
2023-03-21,79.47871964973213
2023-03-22,77.89513985545406
2023-03-23,74.75516767566512
2023-03-24,66.94652180987617
2023-03-25,45.135379179816304
2023-03-26,73.12677900397456
2023-03-27,76.21388677782741
2023-03-28,77.74409869563664
2023-03-29,65.28389714196034
2023-03-30,71.47825151097503
2023-03-31,63.68823405489689
2023-04-01,55.903251304146
2023-04-02,40.36148015247682
2023-04-03,66.73002948080449
2023-04-04,57.400234166795386
2023-04-05,63.58502259568831
2023-04-06,58.91332808649196
2023-04-07,49.595112594735504
2023-04-08,41.83228254742451
2023-04-09,49.56289048064112
2023-04-10,58.83680056551779
2023-04-11,68.10466900400176
2023-04-12,68.08251630056186
2023-04-13,69.6071900425111
2023-04-14,64.94556494396926
2023-04-15,46.374585129710596
2023-04-16,55.63137721647461
2023-04-17,72.60619047313712
2023-04-18,72.58252735809906
2023-04-19,83.3655035984105
2023-04-20,64.8186903697226
2023-04-21,60.16914856396617
2023-04-22,46.268856317838384
2023-04-23,44.71196046179474
2023-04-24,77.06441347645814
2023-04-25,78.58002474881835
2023-04-26,67.00223778817153
2023-04-27,75.44911503861844
2023-04-28,57.72278952743489
2023-04-29,49.24066933969725
2023-04-30,46.148023389984424
2023-05-01,64.58608698360375
2023-05-02,67.63946223176403
2023-05-03,79.14298728883395
2023-05-04,66.8270300427833
2023-05-05,58.358503559429224
2023-05-06,51.43076187507158
2023-05-07,100.0
2023-05-08,75.94486426251525
2023-05-09,61.34944846153164
2023-05-10,64.39577512223377
2023-05-11,69.73918180651428
2023-05-12,61.28903199760465
2023-05-13,48.24925337633283
2023-05-14,36.749252612991995
2023-05-15,66.58611939287448
2023-05-16,72.68506609593781
2023-05-17,72.66115124563339
2023-05-18,75.69564634881648
2023-05-19,51.21150045806993
2023-05-20,48.90233714170617
2023-05-21,48.886226084658986
2023-05-22,57.26966604798256
2023-05-23,54.96075446688517
2023-05-24,70.20447106318126
2023-05-25,64.07858868661714
2023-05-26,61.00708849927876
2023-05-27,45.740212258477335
2023-05-28,45.72510814249559
2023-05-29,39.61533682297866
2023-05-30,48.741226571234236
2023-05-31,54.81575495346042
2023-06-01,60.886255571424805
2023-06-02,54.77950507510424
2023-06-03,48.67678234304546
2023-06-04,63.86713106287272
2023-06-05,57.76541527187939
2023-06-06,54.70700531839186
2023-06-07,54.688880379213764
2023-06-08,54.670755440035684
2023-06-09,45.54385875071466
2023-06-10,48.564004943715105
2023-06-11,66.75335409416837
2023-06-12,54.5982556833233
2023-06-13,51.54790125835936
2023-06-14,54.56200580496712
2023-06-15,57.57409646944397
2023-06-16,45.43812993884245
2023-06-17,42.39482410133665
2023-06-18,100.0
2023-06-19,45.39281759089721
2023-06-20,57.47843706822626
2023-06-21,51.410957273458216
2023-06-22,51.39383927534557
2023-06-23,45.33240112697024
2023-06-24,36.25383760879079
2023-06-25,69.46336243901035
2023-06-26,45.287088779025005
2023-06-27,45.27198466304326
2023-06-28,51.29113128666971
2023-06-29,45.24177643107977
2023-06-30,42.21156082742482
2023-07-01,54.253881838939535
2023-07-02,42.18336647759224
2023-07-03,42.16926930267594
2023-07-04,45.16625585117105
2023-07-05,48.16122851753526
2023-07-06,45.13604761920756
2023-07-07,54.145132203870986
2023-07-08,45.105839387244075
2023-07-09,42.08468625317817
2023-07-10,48.08067323229929
2023-07-11,48.06456217525209
2023-07-12,45.04542292331709
2023-07-13,42.028297553513
2023-07-14,39.0131860658398
2023-07-15,33.00008108860603
2023-07-16,44.98500645939012
2023-07-17,50.965889322529485
2023-07-18,62.93671751839727
2023-07-19,62.91557175602284
2023-07-20,56.90448066091998
2023-07-21,50.897417330078916
2023-07-22,50.88029933196627
2023-07-23,50.863181333853625
2023-07-24,47.85511843363857
2023-07-25,41.85913145451746
2023-07-26,44.83396529957268
2023-07-27,47.806785262496994
2023-07-28,44.80375706760919
2023-07-29,44.78865295162744
2023-07-30,41.78864557993598
2023-07-31,50.72623734895248
2023-08-01,47.72622997726103
2023-08-02,47.71011892021383
2023-08-03,59.6175098289583
2023-08-04,50.657765356501905
2023-08-05,50.64064735838926
2023-08-06,47.64567469202506
2023-08-07,50.606411362163975
2023-08-08,56.54097493629266
2023-08-09,50.57217536593868
2023-08-10,47.58123046383628
2023-08-11,47.56511940678908
2023-08-12,47.5490083497419
2023-08-13,50.503703373488115
2023-08-14,47.51678623564751
2023-08-15,53.43825957592535
2023-08-16,47.48456412155311
2023-08-17,56.36878801410077
2023-08-18,44.486570631992564
2023-08-19,44.47146651601082
2023-08-20,35.565089920023254
2023-08-21,47.404008836317146
2023-08-22,50.34964139047432
2023-08-23,53.2932600625006
2023-08-24,50.31540539424904
2023-08-25,41.42211903211233
2023-08-26,41.40802185719603
2023-08-27,47.30734249403398
2023-08-28,50.24693340179846
2023-08-29,56.13920545117826
2023-08-30,53.16638548825396
2023-08-31,50.195579407460535
2023-09-01,44.27511300824814
2023-09-02,44.2600088922664
2023-09-03,58.99320636837953
2023-09-04,100.0
2023-09-05,79.5864537797781
2023-09-06,64.82606889489782
2023-09-07,55.96701852898639
2023-09-08,50.058635422559384
2023-09-09,38.26704273634163
2023-09-10,47.08178769537328
2023-09-11,44.1240718484307
2023-09-12,52.930761278938746
2023-09-13,52.91263633976065
2023-09-14,61.71026330067965
2023-09-15,47.0012324101373
2023-09-16,41.11198118395384
2023-09-17,52.840136583048285
2023-09-18,64.56023645361913
2023-09-19,58.67098522743566
2023-09-20,55.71830408582033
2023-09-21,70.3568491017812
2023-09-22,55.68004032533325
2023-09-23,43.94282245664977
2023-09-24,52.71326200880163
2023-09-25,64.40516752953988
2023-09-26,55.60351280435907
2023-09-27,61.4353683898119
2023-09-28,55.56524904387198
2023-09-29,58.469597014345744
2023-09-30,40.91462073512572
2023-10-01,46.7434554973822
2023-10-02,61.32338559086666
2023-10-03,55.45827290414115
2023-10-04,61.268586091971684
2023-10-05,58.32493937383257
2023-10-06,55.38390215564084
2023-10-07,37.877287093675235
2023-10-08,43.6849907815584
2023-10-09,52.398503438343646
2023-10-10,55.28474115764042
2023-10-11,52.35153243929083
2023-10-12,55.235160658640204
2023-10-13,46.492943502433775
2023-10-14,40.66305906499789
2023-10-15,46.4511915032757
2023-10-16,55.13599966063978
2023-10-17,58.01179938014704
2023-10-18,63.78427481874056
2023-10-19,55.06162891213947
2023-10-20,57.93351438172566
2023-10-21,40.5351935675763
2023-10-22,49.19912572536135
2023-10-23,57.85522938330426
2023-10-24,63.612047822213526
2023-10-25,63.58334332279235
2023-10-26,66.44348604261532
2023-10-27,57.75084938540909
2023-10-28,37.52109035085794
2023-10-29,46.158927509169196
2023-10-30,54.78893616763831
2023-10-31,66.29343979564099
2023-11-01,60.50139310744211
2023-11-02,60.47399335799464
2023-11-03,57.56818438909253
2023-11-04,48.91077598117592
2023-11-05,48.88859523162319
2023-11-06,71.86237423833892
2023-11-07,68.95656526943681
2023-11-08,68.92525127006826
2023-11-09,68.8939372706997
2023-11-10,48.77769148385956
2023-11-11,45.88753951464174
2023-11-12,42.99999704537128
2023-11-13,65.90331955350777
2023-11-14,100.0
2023-11-15,85.88256659311048
2023-11-16,60.09039686572985
2023-11-17,62.92313983610534
2023-11-18,40.02373157788992
2023-11-19,45.72053151800945
2023-11-20,54.26834092813611
2023-11-21,51.3886269587078
2023-11-22,45.65790351927234
2023-11-23,39.93239907973164
2023-11-24,37.063123110092846
2023-11-25,39.89586608046833
2023-11-26,51.27119946107572
2023-11-27,56.94190440172145
2023-11-28,76.83634269303434
2023-11-29,71.11214300346732
2023-11-30,62.54998134363008
2023-12-01,62.521276844208906
2023-12-02,39.768000583046735
2023-12-03,39.74973408341508
2023-12-04,65.27312531621563
2023-12-05,65.24311606682076
2023-12-06,62.37775434710303
2023-12-07,59.51500212733268
2023-12-08,65.15308831863616
2023-12-09,48.134449746830526
2023-12-10,42.45200205642159
2023-12-11,59.40540312954274
2023-12-12,59.37800338009526
2023-12-13,59.35060363064777
2023-12-14,62.148118351733636
2023-12-15,56.47219441119314
2023-12-16,39.512269588203544
2023-12-17,39.494003088571894
2023-12-18,53.57421394213318
2023-12-19,53.54942369263307
2023-12-20,45.07337553105934
2023-12-21,42.23671831076279
2023-12-22,40.10628970809956
2023-12-23,36.57123237001181
2023-12-24,33.742403649557396
2023-12-25,39.34787109151864
2023-12-26,37.222661488750184
2023-12-27,40.013326272474174
2023-12-28,47.71301550532874
2023-12-29,45.58682734008001
2023-12-30,39.256538593360354
2023-12-31,39.2382720937287
2024-01-01,39.220005594097046
2024-01-02,45.50201859179018
2024-01-03,48.27963587577728
2024-01-04,51.054643659816996
2024-01-05,58.72040939335563
2024-01-06,39.82739940122338
2024-01-07,44.697607538636696
2024-01-08,55.84591442382207
2024-01-09,59.308558138370046
2024-01-10,70.43957708640403
2024-01-11,64.1327738392108
2024-01-12,59.22538032754733
2024-01-13,48.054566505315805
2024-01-14,45.24759234692068
2024-01-15,47.31376201337968
2024-01-16,58.4190121494333
2024-01-17,56.30619767141489
2024-01-18,61.14346087199254
2024-01-19,67.36512918340252
2024-01-20,63.86269059465702
2024-01-21,47.180677516063334
2024-01-22,61.02864287430785
2024-01-23,69.31811178964394
2024-01-24,74.82833248352584
2024-01-25,80.33333417751297
2024-01-26,73.37347087411425
2024-01-27,47.04759301874697
2024-01-28,55.324014434346175
2024-01-29,67.73995130771867
2024-01-30,77.38055420955803
2024-01-31,67.67601855900787
2024-02-01,75.92699735012013
2024-02-02,71.75160126807037
2024-02-03,46.892327771877895
2024-02-04,53.762815702078875
2024-02-05,70.27194940915868
2024-02-06,75.74759422873778
2024-02-07,81.21802004842215
2024-02-08,77.05175721618821
2024-02-09,71.51413677285885
2024-02-10,46.73706252500882
2024-02-11,50.83678310858458
2024-02-12,60.42584838646319
2024-02-13,67.26045569238768
2024-02-14,71.34451927627917
2024-02-15,78.16738383244046
2024-02-16,58.940325152669885
2024-02-17,54.80211444487029
2024-02-18,54.77601944539649
2024-02-19,61.593665001663034
2024-02-20,72.5090740165448
2024-02-21,72.47449814224201
2024-02-22,65.60596733700157
2024-02-23,60.110098892830266
2024-02-24,49.15750450369835
2024-02-25,47.76918514294494
2024-02-26,70.93743728448798
2024-02-27,76.35763023018528
2024-02-28,77.68397396718842
2024-02-29,70.83566678654017
2024-03-01,69.44017130093147
2024-03-02,46.27126678440158
2024-03-03,44.88881879852977
2024-03-04,74.77881737327316
2024-03-05,72.0250117763059
2024-03-06,73.34874601336168
2024-03-07,70.59820229132865
2024-03-08,62.42224662370355
2024-03-09,39.33423660554243
2024-03-10,42.02671895374627
2024-03-11,60.97717063909463
2024-03-12,71.78298065618645
2024-03-13,66.33343083608112
2024-03-14,63.595282238798156
2024-03-15,62.21218187793951
2024-03-16,48.66430901364363
2024-03-17,54.04535946013024
2024-03-18,78.32793346795184
2024-03-19,75.5904372456557
2024-03-20,72.85555052330695
2024-03-21,64.72917535468207
2024-03-22,66.04573346688254
2024-03-23,49.84713025354091
2024-03-24,44.43672293264628
2024-03-25,72.67940927685885
2024-03-26,61.882080134596
2024-03-27,79.33200396145362
2024-03-28,61.82206163580627
2024-03-29,51.045608493122465
2024-03-30,44.307552685251
2024-03-31,46.97002578405997
2024-04-01,60.360676276526235
2024-04-02,63.01271137554569
2024-04-03,62.98204975116398
2024-04-04,60.27260565330218
2024-04-05,60.243248778894156
2024-04-06,44.156854063289835
2024-04-07,37.44815512982638
2024-04-08,54.80805120849943
2024-04-09,73.48711489932032
2024-04-10,56.09003344639712
2024-04-11,74.75017826259952
2024-04-12,72.04530078964562
2024-04-13,41.33911571761178
2024-04-14,49.31609701424919
2024-04-15,65.27854048235298
2024-04-16,63.91501137109967
2024-04-17,66.54551809555325
2024-04-18,71.8339312939079
2024-04-19,63.82106937299402
2024-04-20,45.184410056318036
2024-04-21,46.490530168728995
2024-04-22,62.39947888791151
2024-04-23,67.67680171148979
2024-04-24,59.68546816514179
2024-04-25,68.93595082484792
2024-04-26,60.95179340335522
2024-04-27,47.67791803353419
2024-04-28,55.596837956342405
2024-04-29,63.50792937930848
2024-04-30,56.864467944529515
2024-05-01,66.08885560476183
2024-05-02,64.7351121183112
2024-05-03,54.139366846983435
2024-05-04,39.59459961404107
2024-05-05,44.851698813027156
2024-05-06,56.69615519792354
2024-05-07,54.03237734914088
2024-05-08,61.90889289780417
2024-05-09,67.14446372222439
2024-05-10,59.21575817461349
2024-05-11,40.772854229030436
2024-05-12,36.80882764271841
2024-05-13,56.49979032688323
2024-05-14,63.03821938878018
2024-05-15,60.381617664852804
2024-05-16,56.41563395358025
2024-05-17,52.453564492228764
2024-05-18,40.6312888568851
2024-05-19,44.54116831928899
2024-05-20,61.54095340522367
2024-05-21,60.20156216848362
2024-05-22,60.171552919088754
2024-05-23,54.911844220155295
2024-05-24,45.73703705892318
2024-05-25,36.57136314750688
2024-05-26,37.85856438529934
2024-05-27,36.53483014824357
2024-05-28,49.55819352311617
2024-05-29,50.83691388607964
2024-05-30,50.81147126159269
2024-05-31,46.87941104963607
2024-06-01,41.649711600097476
2024-06-02,37.726132262969834
2024-06-03,48.10920328858618
2024-06-04,48.08506541407292
2024-06-05,51.957759502226665
2024-06-06,48.0367896650464
2024-06-07,44.11973407778721
2024-06-08,36.31563215266369
2024-06-09,35.00103116542375
2024-06-10,46.644556054371925
2024-06-11,46.62107055484551
2024-06-12,45.30320769267134
2024-06-13,50.4552745187754
2024-06-14,37.49910576754782
2024-06-15,43.942288081365405
2024-06-16,42.628339469112305
2024-06-17,47.77127304540054
2024-06-18,43.875745832707224
2024-06-19,41.27394360767483
2024-06-20,41.2530676080958
2024-06-21,46.38621555958135
2024-06-22,29.62063309392399
2024-06-23,42.47764084715114
2024-06-24,39.883014746974034
2024-06-25,42.43458409801938
2024-06-26,44.983543949117355
2024-06-27,46.24530256242286
2024-06-28,34.66636279717233
2024-06-29,35.93203566039891
2024-06-30,37.1964037736518
2024-07-01,39.741449374828704
2024-07-02,43.56521533896907
2024-07-03,42.262357101492334
2024-07-04,32.00062782342913
2024-07-05,35.82243666260897
2024-07-06,33.24672943705037
2024-07-07,39.62010762727556
2024-07-08,38.32246838969358
2024-07-09,44.68671333010294
2024-07-10,47.21610193159556
2024-07-11,38.26375464087754
2024-07-12,36.969377278229786
2024-07-13,33.1279971894446
2024-07-14,34.38453680285535
2024-07-15,39.458318630538024
2024-07-16,40.710291619040866
2024-07-17,44.50404833378638
2024-07-18,39.39764775676146
2024-07-19,46.99886106097622
2024-07-20,40.62678762072472
2024-07-21,41.87484635930648
2024-07-22,44.389882711088525
2024-07-23,40.56415962198761
2024-07-24,48.14514930161018
2024-07-25,43.055058099256385
2024-07-26,39.23585876002393
2024-07-27,34.1555531824728
2024-07-28,42.988515850598205
2024-07-29,44.23005083931153
2024-07-30,40.41802762493436
2024-07-31,39.13474063706297
2024-08-01,37.852758399165275
2024-08-02,35.3109746729226
2024-08-03,36.55316203662276
2024-08-04,32.75483869696934
2024-08-05,37.774473400743894
2024-08-06,40.271895627881115
2024-08-07,37.735330901533196
2024-08-08,36.45856766353025
2024-08-09,41.46580724255475
2024-08-10,40.18839162956497
2024-08-11,35.14657617623769
2024-08-12,31.364562211255386
2024-08-13,38.87183351736449
2024-08-14,45.11799858515493
2024-08-15,42.58926235864915
2024-08-16,38.81116264358792
2024-08-17,36.28829779196374
2024-08-18,31.266705963228652
2024-08-19,42.500539360438246
2024-08-20,43.72772209944098
2024-08-21,46.202311202038636
2024-08-22,47.42623206610714
2024-08-23,46.15403545301211
2024-08-24,34.90911168102616
2024-08-25,38.6291500222582
2024-08-26,48.57252030674111
2024-08-27,52.28146827319678
2024-08-28,47.27749056910651
2024-08-29,47.2527003196064
2024-08-30,52.19926902485433
2024-08-31,42.23437036580554
2024-09-01,39.729119638826184
2024-09-02,51.08989163611533
2024-09-03,51.27684873498462
2024-09-04,43.932517175241145
2024-09-05,52.91053763839936
2024-09-06,48.044716126841806
2024-09-07,38.06683692472812
2024-09-08,43.29745277554282
2024-09-09,49.842562482922276
2024-09-10,53.86812277894938
2024-09-11,100.0
2024-09-12,73.626569990587
2024-09-13,63.5164528404926
2024-09-14,41.626050202963334
2024-09-15,44.38271593483283
2024-09-16,61.566894584229544
2024-09-17,60.46671740197837
