Time,fellowship
2022-07-06,54.954210537296596
2022-07-07,55.990156830485645
2022-07-08,45.18922927916468
2022-07-09,41.93023675272731
2022-07-10,79.50075455145526
2022-07-11,57.970877375894396
2022-07-12,53.63675057374607
2022-07-13,56.81256860666755
2022-07-14,55.699046103180024
2022-07-15,51.37611586746654
2022-07-16,44.92051168472872
2022-07-17,75.88027288012191
2022-07-18,59.804443048159634
2022-07-19,62.96106696719282
2022-07-20,61.847544463705304
2022-07-21,56.47347259464121
2022-07-22,54.30161066509498
2022-07-23,46.8132592081495
2022-07-24,71.23024295356225
2022-07-25,58.428600988198916
2022-07-26,57.32307603216485
2022-07-27,56.21915058562146
2022-07-28,50.87706890637118
2022-07-29,52.95695904020272
2022-07-30,42.333577042348374
2022-07-31,76.14285633456221
2022-08-01,61.2909151609451
2022-08-02,62.30046954753775
2022-08-03,56.97758198217575
2022-08-04,54.825713921263144
2022-08-05,52.67704487933192
2022-08-06,45.26786914217561
2022-08-07,80.99948688338802
2022-08-08,60.96621473433498
2022-08-09,57.76880332328919
2022-08-10,55.62573256457539
2022-08-11,56.63208793218665
2022-08-12,49.25330287535346
2022-08-13,45.027142963826726
2022-08-14,83.7074483902826
2022-08-15,62.732601007991235
2022-08-16,60.59512853249484
2022-08-17,59.50479891662233
2022-08-18,57.372924724343356
2022-08-19,54.20190521989395
2022-08-20,48.9525950911037
2022-08-21,80.13735126790598
2022-08-22,58.2369237472832
2022-08-23,58.19213748154387
2022-08-24,59.18569677322962
2022-08-25,59.14011075274495
2022-08-26,52.87404844465393
2022-08-27,48.68947577988515
2022-08-28,79.70628346016495
2022-08-29,61.02646023820298
2022-08-30,62.04050603259901
2022-08-31,61.992499325876196
2022-09-01,58.76572570652391
2022-09-02,59.7789503241725
2022-09-03,50.211066414510334
2022-09-04,85.57200632054897
2022-09-05,60.696161528375434
2022-09-06,66.440365806964
2022-09-07,64.82043810999181
2022-09-08,56.33924200387206
2022-09-09,55.242321623989646
2022-09-10,48.37367683347794
2022-09-11,77.74705858895912
2022-09-12,61.41641884520242
2022-09-13,60.318677288572545
2022-09-14,68.12466282460085
2022-09-15,60.22430622862182
2022-09-16,52.84622146099355
2022-09-17,50.202308160647455
2022-09-18,77.32198894180819
2022-09-19,61.08037189814271
2022-09-20,59.98837857874501
2022-09-21,59.94119304876964
2022-09-22,57.80931900043431
2022-09-23,54.63920657665626
2022-09-24,48.88584082183307
2022-09-25,73.77727710784437
2022-09-26,55.549027190132136
2022-09-27,53.26614274010489
2022-09-28,56.41745357078449
2022-09-29,55.30915817975483
2022-09-30,54.202547986224296
2022-10-01,46.72590823136973
2022-10-02,73.21658041274652
2022-10-03,56.19416490215109
2022-10-04,55.09008250486922
2022-10-05,58.22201356430896
2022-10-06,53.94471276885893
2022-10-07,54.95863709993786
2022-10-08,44.35427927939137
2022-10-09,70.69918187709429
2022-10-10,52.718453552890864
2022-10-11,52.67632361541286
2022-10-12,57.89761304572834
2022-10-13,52.59206374045685
2022-10-14,51.49893512691927
2022-10-15,48.30717955626078
2022-10-16,75.5505704563529
2022-10-17,55.568956629977535
2022-10-18,52.38141405306685
2022-10-19,58.6199982094595
2022-10-20,53.34309726167306
2022-10-21,52.255024240632835
2022-10-22,42.81457332858696
2022-10-23,65.73516310075281
2022-10-24,55.25635249389076
2022-10-25,50.00304431109199
2022-10-26,52.044374553242825
2022-10-27,55.12237929271071
2022-10-28,48.84250779758961
2022-10-29,45.68782657191176
2022-10-30,64.32605995613021
2022-10-31,55.98042285512104
2022-11-01,52.827426826942315
2022-11-02,54.85443289035062
2022-11-03,51.70733505341881
2022-11-04,44.432076399709096
2022-11-05,39.23353713563173
2022-11-06,60.86551538436206
2022-11-07,50.508038997436664
2022-11-08,49.436817951387646
2022-11-09,44.25091766855369
2022-11-10,48.32767996160843
2022-11-11,43.151048265019625
2022-11-12,40.035969180571094
2022-11-13,61.54324281436654
2022-11-14,50.21902762633757
2022-11-15,48.12966925546182
2022-11-16,52.18283878352889
2022-11-17,52.13986624730131
2022-11-18,42.90332423264897
2022-11-19,37.76460947979038
2022-11-20,55.070416205596196
2022-11-21,41.77817686662811
2022-11-22,40.72549299306942
2022-11-23,37.639904864855495
2022-11-24,25.411303183190384
2022-11-25,26.405847743029437
2022-11-26,31.45777482468335
2022-11-27,57.79368687149931
2022-11-28,43.56251449016313
2022-11-29,47.57523927825131
2022-11-30,66.75217129879684
2022-12-01,63.66489797308378
2022-12-02,50.48556686655675
2022-12-03,45.39909323617087
2022-12-04,66.529725228913
2022-12-05,48.34480997195784
2022-12-06,49.310706174311846
2022-12-07,50.27491717916674
2022-12-08,47.21882000718742
2022-12-09,43.16396528162124
2022-12-10,38.11288079871688
2022-12-11,59.125548966520576
2022-12-12,47.06041144227012
2022-12-13,45.01992379886885
2022-12-14,41.98320639812941
2022-12-15,46.941605018582166
2022-12-16,42.91034305800366
2022-12-17,39.882894243509384
2022-12-18,56.785096168275935
2022-12-19,43.79703497789903
2022-12-20,41.77087151324028
2022-12-21,36.76697256031129
2022-12-22,38.72151513125743
2022-12-23,38.68865378002459
2022-12-24,50.54988240688152
2022-12-25,49.51657830456271
2022-12-26,32.65313592227591
2022-12-27,35.591269269316825
2022-12-28,40.49995456354553
2022-12-29,40.46540801481357
2022-12-30,34.514150032020886
2022-12-31,40.39631491734964
2023-01-01,57.09713574097136
2023-01-02,40.374654791827005
2023-01-03,46.29791310016359
2023-01-04,49.26881419298249
2023-01-05,49.284529343237764
2023-01-06,43.38421515427387
2023-01-07,41.42540610074857
2023-01-08,72.0242451992452
2023-01-09,49.34738994425883
2023-01-10,51.337629298294665
2023-01-11,54.316702269246306
2023-01-12,52.35820751872611
2023-01-13,48.422045534374305
2023-01-14,41.517811184249545
2023-01-15,64.27418509952757
2023-01-16,47.47910015620387
2023-01-17,50.462573369226995
2023-01-18,51.46837934841849
2023-01-19,48.514450617875276
2023-01-20,48.52985146512544
2023-01-21,41.610216267750516
2023-01-22,66.3992604427536
2023-01-23,52.54144617070253
2023-01-24,50.574779542049605
2023-01-25,53.56673893621057
2023-01-26,54.57600224845822
2023-01-27,49.63026264885365
2023-01-28,41.70262135125149
2023-01-29,67.53990241113529
2023-01-30,50.67095626161184
2023-01-31,52.674710644867204
2023-02-01,52.69136870413779
2023-02-02,51.71353569240067
2023-02-03,46.75585257860209
2023-02-04,41.795026434752465
2023-02-05,78.63928442181867
2023-02-06,53.770407283518836
2023-02-07,54.783442231827756
2023-02-08,55.797105786146886
2023-02-09,50.83125079421558
2023-02-10,51.84428574252449
2023-02-11,46.874030508521706
2023-02-12,64.84621656881932
2023-02-13,46.90357499100161
2023-02-14,49.913135353448475
2023-02-15,54.92173555407411
2023-02-16,51.94234828011736
2023-02-17,49.96028080421427
2023-02-18,45.97791627811198
2023-02-19,67.98872710242573
2023-02-20,55.00816888047809
2023-02-21,53.02452988954946
2023-02-22,53.041187948820046
2023-02-23,52.05675457397571
2023-02-24,48.0674753817611
2023-02-25,45.07740180563077
2023-02-26,72.14647270537682
2023-02-27,55.12917553744364
2023-02-28,54.14379925358399
2023-03-01,54.16077161585969
2023-03-02,53.174452422984714
2023-03-03,48.17308119147649
2023-03-04,45.17640725223896
2023-03-05,71.30064695578395
2023-03-06,53.241084660067045
2023-03-07,51.24801657898527
2023-03-08,51.264046032245645
2023-03-09,52.28556716169241
2023-03-10,46.2670750428089
2023-03-11,41.25093157006073
2023-03-12,66.42468262331278
2023-03-13,48.323946633927065
2023-03-14,50.35315956059596
2023-03-15,51.376252205068255
2023-03-16,48.36920626666224
2023-03-17,48.38429281090729
2023-03-18,44.36609774222299
2023-03-19,69.59579473038377
2023-03-20,55.49219550834033
2023-03-21,52.481692236878146
2023-03-22,55.526768838901916
2023-03-23,55.544055504182715
2023-03-24,51.52051728441162
2023-03-25,44.46290306779544
2023-03-26,71.76927273639603
2023-03-27,53.59090390474931
2023-03-28,51.58463509745311
2023-03-29,57.67133096844447
2023-03-30,53.64087808256106
2023-03-31,48.59550443033809
2023-04-01,46.58514968397552
2023-04-02,72.9385162782423
2023-04-03,53.7075103196434
2023-04-04,53.72416837891398
2023-04-05,54.754804295508805
2023-04-06,57.81465313877251
2023-04-07,67.97863304340801
2023-04-08,58.86540444769408
2023-04-09,100.0
2023-04-10,55.85521547923701
2023-04-11,53.840774793808066
2023-04-12,52.84125487471867
2023-04-13,51.841106349619075
2023-04-14,48.80671604976889
2023-04-15,41.70195638238691
2023-04-16,77.32507446891009
2023-04-17,51.905224162660566
2023-04-18,50.90318981953033
2023-04-19,53.974039267972735
2023-04-20,48.89723531523923
2023-04-21,45.855301743266516
2023-04-22,39.753519328030094
2023-04-23,66.27629524204868
2023-04-24,49.977531106640704
2023-04-25,51.01319587131721
2023-04-26,55.31533954738456
2023-04-27,49.411198134329254
2023-04-28,44.014014219635555
2023-04-29,44.0275606791556
2023-04-30,73.5721511365347
2023-05-01,54.07172100567404
2023-05-02,54.49733325002895
2023-05-03,53.18447375629372
2023-05-04,50.43846737248401
2023-05-05,46.36033472072611
2023-05-06,39.10615176843161
2023-05-07,63.69501142692924
2023-05-08,50.50044792509079
2023-05-09,48.67154757614641
2023-05-10,52.7863908189006
2023-05-11,49.21405274438543
2023-05-12,45.12671101457795
2023-05-13,39.190196391996786
2023-05-14,57.8796920431167
2023-05-15,52.45670385170386
2023-05-16,49.28948546561071
2023-05-17,51.564364893640835
2023-05-18,47.05917420370454
2023-05-19,41.52341045777445
2023-05-20,43.38672698577788
2023-05-21,64.89429869977816
2023-05-22,45.67650437624998
2023-05-23,45.69045942967666
2023-05-24,48.48373698545421
2023-05-25,45.306492333498205
2023-05-26,42.02429827185209
2023-05-27,39.56434996184507
2023-05-28,59.36462879586168
2023-05-29,37.11420790559734
2023-05-30,44.550627376537356
2023-05-31,51.991572810750895
2023-06-01,48.705355670639435
2023-06-02,43.76559510070273
2023-06-03,42.95290416041884
2023-06-04,65.27523757825128
2023-06-05,50.41773662302038
2023-06-06,51.25984632458214
2023-06-07,52.102458910952066
2023-06-08,49.636475983247024
2023-06-09,44.68640627474287
2023-06-10,43.872206680034466
2023-06-11,65.4142852277099
2023-06-12,51.3533828989015
2023-06-13,51.36897232795472
2023-06-14,55.528478027734394
2023-06-15,54.716289972258664
2023-06-16,46.44002378139365
2023-06-17,40.64734148651957
2023-06-18,63.893754829645246
2023-06-19,50.63246843610836
2023-06-20,48.987222605617916
2023-06-21,49.00205770745888
2023-06-22,47.35530322254393
2023-06-23,46.53858920379469
2023-06-24,40.733586231120476
2023-06-25,67.35547876780754
2023-06-26,50.739834342652344
2023-06-27,52.419276340098264
2023-06-28,49.938206868148164
2023-06-29,50.78584830259977
2023-06-30,44.97154196097445
2023-07-01,41.65288875073612
2023-07-02,68.33135582834214
2023-07-03,48.34651826972767
2023-07-04,42.52441721357573
2023-07-05,56.71632103491204
2023-07-06,55.89910413135463
2023-07-07,47.570286478035996
2023-07-08,45.08016507953886
2023-07-09,73.4860996537709
2023-07-10,55.96649069564922
2023-07-11,57.654481734833986
2023-07-12,57.671831260715805
2023-07-13,55.18095553500642
2023-07-14,50.17959157606907
2023-07-15,50.19467812031413
2023-07-16,75.31464699683879
2023-07-17,58.595659743604955
2023-07-18,60.287925303659165
2023-07-19,62.81878037161795
2023-07-20,59.48629782915498
2023-07-21,50.28519738578447
2023-07-22,43.59357940602559
2023-07-23,73.79587669560273
2023-07-24,54.52466177006295
2023-07-25,52.0237283481902
2023-07-26,57.0753807879444
2023-07-27,50.37571665125481
2023-07-28,47.03141631579989
2023-07-29,43.68510444111227
2023-07-30,72.2700660070523
2023-07-31,52.9578659696468
2023-08-01,57.177969288810786
2023-08-02,57.19506737228852
2023-08-03,55.52945470706723
2023-08-04,55.546049905736794
2023-08-05,45.4603459945143
2023-08-06,76.63198284211984
2023-08-07,60.65000236554053
2023-08-08,55.61243070041505
2023-08-09,55.62902589908461
2023-08-10,53.1162746842199
2023-08-11,50.602014814930676
2023-08-12,47.242627935230686
2023-08-13,70.8850630647891
2023-08-14,56.556123133226855
2023-08-15,59.10608782389605
2023-08-16,60.812937043387144
2023-08-17,59.986165328474534
2023-08-18,52.39787464546761
2023-08-19,45.65043645200202
2023-08-20,76.10669056970427
2023-08-21,59.211693633611446
2023-08-22,60.07542738192445
2023-08-23,60.93966401504562
2023-08-24,57.5712252087986
2023-08-25,54.200774863318905
2023-08-26,47.43975878003276
2023-08-27,72.02814932403975
2023-08-28,57.63961754270952
2023-08-29,57.65671562618726
2023-08-30,56.82566939040521
2023-08-31,53.4489329848234
2023-09-01,49.22153783594097
2023-09-02,41.59603367712957
2023-09-03,67.93200711008932
2023-09-04,45.86768268913083
2023-09-05,57.77640221053137
2023-09-06,60.343213542274206
2023-09-07,59.51091009447174
2023-09-08,53.57565995648188
2023-09-09,50.188865854736704
2023-09-10,76.58191671342358
2023-09-11,62.134798851941724
2023-09-12,62.153154147439864
2023-09-13,66.42983200752282
2023-09-14,57.93028496183096
2023-09-15,53.68654605668305
2023-09-16,45.17819852684824
2023-09-17,78.44566599306327
2023-09-18,58.85159902067927
2023-09-19,58.01577537921962
2023-09-20,59.739722682188436
2023-09-21,60.61099970262397
2023-09-22,53.79743215688422
2023-09-23,46.97984153267911
2023-09-24,75.189873383846
2023-09-25,63.24645481068183
2023-09-26,55.57066217105357
2023-09-27,67.55959181935701
2023-09-28,59.02509427949742
2023-09-29,55.619693439849996
2023-09-30,47.07664685825156
2023-10-01,76.2009523809524
2023-10-02,57.364290393122836
2023-10-03,59.93234808513228
2023-10-04,58.219516733573705
2023-10-05,58.21903818444748
2023-10-06,57.36240434656653
2023-10-07,44.51970906591384
2023-10-08,67.63515588865346
2023-10-09,52.22418475388965
2023-10-10,54.792136883591844
2023-10-11,58.21616688969011
2023-10-12,58.21568834056389
2023-10-13,51.36636158068028
2023-10-14,45.37324640944861
2023-10-15,71.91172391511112
2023-10-16,54.78943448852609
2023-10-17,56.5011398421406
2023-10-18,55.64460452907976
2023-10-19,56.500210893836744
2023-10-20,53.931576127880966
2023-10-21,45.37063550171581
2023-10-22,76.18779931746828
2023-10-23,57.35438864870221
2023-10-24,59.06597436503516
2023-10-25,62.489575084417254
2023-10-26,57.352974113784974
2023-10-27,53.928472596047634
2023-10-28,44.512024129945594
2023-10-29,70.19146097712171
2023-10-30,58.20707445629178
2023-10-31,64.1984513681973
2023-11-01,62.48597892848339
2023-11-02,59.06160408551476
2023-11-03,53.9253690642143
2023-11-04,48.789218492759666
2023-11-05,68.47553313121698
2023-11-06,58.203724612408195
2023-11-07,57.34731597411606
2023-11-08,52.21130615240441
2023-11-09,57.3463729508379
2023-11-10,52.21044757897206
2023-11-11,44.5069008393001
2023-11-12,74.46285645052384
2023-11-13,59.05626263276761
2023-11-14,56.488134565886654
2023-11-15,57.34354388100344
2023-11-16,53.063738610456575
2023-11-17,49.63986342907562
2023-11-18,43.6484865171701
2023-11-19,66.7559598669683
2023-11-20,53.06199331364327
2023-11-21,47.0707360390193
2023-11-22,41.07957728921544
2023-11-23,30.809429617374168
2023-11-24,30.809176267836754
2023-11-25,35.943743404682564
2023-11-26,62.473135514433906
2023-11-27,54.770517723065794
2023-11-28,58.19319653163118
2023-11-29,85.57752644486023
2023-11-30,72.7402992917234
2023-12-01,60.7590444526754
2023-12-02,49.63374081525476
2023-12-03,73.59425184700005
2023-12-04,54.76736492882241
2023-12-05,53.91118149011909
2023-12-06,58.18936813862136
2023-12-07,56.477451660392326
2023-12-08,53.90985140504766
2023-12-09,47.063768926740394
2023-12-10,66.74443246301593
2023-12-11,51.34144887616784
2023-12-12,54.7637617354014
2023-12-13,57.33034155510927
2023-12-14,57.329870043470194
2023-12-15,47.91710922063496
2023-12-16,44.49409261268635
2023-12-17,71.87448153311117
2023-12-18,53.049776235950155
2023-12-19,51.33807088233564
2023-12-20,54.760158541980395
2023-12-21,48.770365064683716
2023-12-22,51.1098046605838
2023-12-23,52.07848944668836
2023-12-24,77.90319180845714
2023-12-25,38.737377446589825
2023-12-26,38.73705882076854
2023-12-27,46.37583139859359
2023-12-28,42.07140309705161
2023-12-29,44.009171723506604
2023-12-30,45.40563764598401
2023-12-31,75.53284858333568
2024-01-01,48.73976246756573
2024-01-02,52.07420591496875
2024-01-03,55.40859449869643
2024-01-04,51.64558825116924
2024-01-05,54.010923945127736
2024-01-06,47.7687642870882
2024-01-07,81.22892823259996
2024-01-08,59.709972983102936
2024-01-09,55.947086085612916
2024-01-10,61.646913986706835
2024-01-11,58.739545700817715
2024-01-12,53.03886813086703
2024-01-13,47.33828434620429
2024-01-14,75.95187601923763
2024-01-15,52.06863732373326
2024-01-16,54.97495056103858
2024-01-17,63.039985183367286
2024-01-18,55.401757723552
2024-01-19,55.94248371263875
2024-01-20,49.788313606388975
2024-01-21,75.76420173291015
2024-01-22,59.528525895629755
2024-01-23,59.52803614397296
2024-01-24,60.609865417631
2024-01-25,60.60936676139863
2024-01-26,56.279663240511525
2024-01-27,51.95003095622904
2024-01-28,74.67755508386436
2024-01-29,61.6896466389061
2024-01-30,60.60687348023677
2024-01-31,61.6886315172902
2024-02-01,61.688123956482244
2024-02-02,54.11194420673184
2024-02-03,49.782579059716696
2024-02-04,79.00213847379409
2024-02-05,61.68609371325044
2024-02-06,57.35677308911319
2024-02-07,60.602884230377796
2024-02-08,58.43801466078309
2024-02-09,58.43753381370187
2024-02-10,49.77971178638056
2024-02-11,72.50463577794709
2024-02-12,50.86104240380623
2024-02-13,59.51775135918029
2024-02-14,57.35299754906809
2024-02-15,59.5167718558667
2024-02-16,58.43416788413336
2024-02-17,48.694739197543456
2024-02-18,72.50045953200097
2024-02-19,62.76107536828895
2024-02-20,58.4322444958085
2024-02-21,59.51383334592594
2024-02-22,58.43128280164606
2024-02-23,58.43080195456485
2024-02-24,50.8560202231802
2024-02-25,74.66035144384753
2024-02-26,59.51138458764197
2024-02-27,60.59291110573036
2024-02-28,58.428397719158774
2024-02-29,62.75591071445367
2024-03-01,53.01748824490409
2024-03-02,48.689129314929275
2024-03-03,75.73802228071062
2024-03-04,57.344030641460975
2024-03-05,56.2616047612392
2024-03-06,56.261141723309144
2024-03-07,54.09680642824912
2024-03-08,50.850579527502
2024-03-09,46.52248773479453
2024-03-10,70.32411196448612
2024-03-11,53.01312500287083
2024-03-12,57.34025510141587
2024-03-13,58.42166586002175
2024-03-14,53.01181603026085
2024-03-15,56.256974381938605
2024-03-16,51.92908739446942
2024-03-17,75.72929579664414
2024-03-18,63.8284525157838
2024-03-19,58.418780777534465
2024-03-20,60.58194066861819
2024-03-21,58.41781908337204
2024-03-22,55.17193055649688
2024-03-23,49.762508146363736
2024-03-24,81.13385630851165
2024-03-25,59.497671541251755
2024-03-26,60.57894873122395
2024-03-27,63.82372418615185
2024-03-28,62.7414496837149
2024-03-29,67.06789412994043
2024-03-30,64.90387939960122
2024-03-31,100.0
2024-04-01,62.739383822180784
2024-04-02,61.657162747197304
2024-04-03,58.41156807131623
2024-04-04,58.41108722423501
2024-04-05,56.247250585407365
2024-04-06,45.430097634500896
2024-04-07,76.79786615726643
2024-04-08,50.83760556088476
2024-04-09,58.408682988828936
2024-04-10,59.48983551474305
2024-04-11,58.4077212946665
2024-04-12,56.244009319896946
2024-04-13,50.835512985623915
2024-04-14,77.87503833789714
2024-04-15,60.568975606576515
2024-04-16,58.405317059260426
2024-04-17,59.486407253145494
2024-04-18,58.40435536509799
2024-04-19,50.8330018953109
2024-04-20,48.669494725779636
2024-04-21,77.8705504318058
2024-04-22,58.40243197677313
2024-04-23,57.3204335161791
2024-04-24,56.23845286473623
2024-04-25,56.23798982680617
2024-04-26,50.83007228994571
2024-04-27,44.340761803630535
2024-04-28,74.62164325380967
2024-04-29,57.31760186114527
2024-04-30,55.154219355672105
2024-05-01,57.316657976133996
2024-05-02,56.23474856129575
2024-05-03,54.071428387851626
2024-05-04,43.25678652725818
2024-05-05,73.53593158519959
2024-05-06,56.23289640957551
2024-05-07,52.98825452328129
2024-05-08,48.6622820195614
2024-05-09,56.231507295785335
2024-05-10,49.74284684348736
2024-05-11,42.172935914943906
2024-05-12,57.31146660857198
2024-05-13,50.82295753405884
2024-05-14,49.74120840158099
2024-05-15,52.98476392965469
2024-05-16,55.1469532220004
2024-05-17,48.65867566645228
2024-05-18,45.41438996318118
2024-05-19,73.52745442924927
2024-05-20,54.06385949861027
2024-05-21,51.900877699038105
2024-05-22,50.81919089858931
2024-05-23,48.6562714310462
2024-05-24,47.5746291534753
2024-05-25,40.005608682489665
2024-05-26,69.19832080119917
2024-05-27,40.00494974389689
2024-05-28,49.735473854908726
2024-05-29,55.14104948839215
2024-05-30,51.89703092238839
2024-05-31,51.89660350276064
2024-06-01,46.49032440780656
2024-06-02,74.60013870378864
2024-06-03,56.21993134753385
2024-06-04,54.057181066926724
2024-06-05,59.462409421962604
2024-06-06,60.543045482493184
2024-06-07,56.218079195813615
2024-06-08,63.78537217913711
2024-06-09,87.56902697531217
2024-06-10,62.70323124533383
2024-06-11,63.78379606925979
2024-06-12,60.54005354509896
2024-06-13,56.21530096823326
2024-06-14,49.72851047680667
2024-06-15,54.05228355035879
2024-06-16,70.26738981805384
2024-06-17,52.97036523094496
2024-06-18,54.05094786402208
2024-06-19,50.807472477128584
2024-06-20,50.80705396207641
2024-06-21,52.96861993413166
2024-06-22,44.32031689810329
2024-06-23,75.66821040817858
2024-06-24,51.88634543169471
2024-06-25,54.04783126256975
2024-06-26,54.04738603379085
2024-06-27,52.96600198891171
2024-06-28,47.56091610708508
2024-06-29,47.56052430575964
2024-06-30,69.1783745519043
2024-07-01,54.04515988989633
2024-07-02,57.28739754078447
2024-07-03,54.044269432338524
2024-07-04,41.07330639470531
2024-07-05,44.31557075932018
2024-07-06,44.315205671721486
2024-07-07,70.25523507238978
2024-07-08,58.36540675151952
2024-07-09,57.284093943245004
2024-07-10,58.364445057357095
2024-07-11,54.0407076021073
2024-07-12,57.28267811572809
2024-07-13,49.71663177298553
2024-07-14,68.08960861387094
2024-07-15,59.44281935569085
2024-07-16,60.52309923319831
2024-07-17,62.68412202614329
2024-07-18,57.279846460694266
2024-07-19,50.7949170255635
2024-07-20,44.31009444533967
2024-07-21,71.3278570149001
2024-07-22,56.19724248896093
2024-07-23,58.35819404530129
2024-07-24,55.11561802054118
2024-07-25,55.1151638871867
2024-07-26,50.79198742019832
2024-07-27,43.22686715331587
2024-07-28,71.32374310098304
2024-07-29,55.113347353768766
2024-07-30,54.03224825530814
2024-07-31,57.273711208120986
2024-08-01,58.35386642157036
2024-08-02,61.595240328627426
2024-08-03,49.70802995297712
2024-08-04,76.72263139820734
2024-08-05,56.19075995794011
2024-08-06,55.10971428693293
2024-08-07,59.431555067584604
2024-08-08,57.26993566807588
2024-08-09,52.94724004816872
2024-08-10,46.463521635316575
2024-08-11,72.39605338334813
2024-08-12,61.59016472054793
2024-08-13,63.750697761836115
2024-08-14,66.99170658129448
2024-08-15,62.669144530020986
2024-08-16,59.42714730267346
2024-08-17,47.54132604081333
2024-08-18,82.85448425601659
2024-08-19,62.14485301291615
2024-08-20,63.729012539305394
2024-08-21,62.66604573771982
2024-08-22,60.01845088066001
2024-08-23,55.22804433302417
2024-08-24,53.102758537726345
2024-08-25,87.09933064974433
2024-08-26,62.66346341080218
2024-08-27,61.60055790237851
2024-08-28,62.66243048003512
2024-08-29,60.014988336446486
2024-08-30,57.349583676557124
2024-08-31,48.32810483596152
2024-09-01,77.53319828944406
2024-09-02,52.66633489791644
2024-09-03,66.07094666451245
2024-09-04,67.7934012439387
2024-09-05,62.01625930889767
2024-09-06,63.192180986182954
2024-09-07,53.64005948905527
2024-09-08,81.67936795160502
2024-09-09,65.13555330731066
2024-09-10,67.93193340301745
2024-09-11,65.3537202746965
2024-09-12,65.99472343028442
2024-09-13,59.067979121124885
2024-09-14,51.56572708703342
2024-09-15,78.28813679675297
