Time,instagram
2025-06-25,48.0
2025-06-26,47.0
2025-06-27,48.0
2025-06-28,46.0
2025-06-29,46.0
2025-06-30,45.0
2025-07-01,46.0
2025-07-02,46.0
2025-07-03,45.0
2025-07-04,49.0
2025-07-05,46.0
2025-07-06,46.0
2025-07-07,49.0
2025-07-08,50.0
2025-07-09,52.0
2025-07-10,51.0
2025-07-11,53.0
2025-07-12,51.0
2025-07-13,53.0
2025-07-14,51.0
2025-07-15,50.0
2025-07-16,48.0
2025-07-17,66.0
2025-07-18,51.0
2025-07-19,82.0
2025-07-20,83.0
2025-07-21,76.0
2025-07-22,63.0
2025-07-23,59.0
2025-07-24,59.0
2025-07-25,60.0
2025-07-26,64.0
2025-07-27,70.0
2025-07-28,66.0
2025-07-29,82.0
2025-07-30,100.0
2025-07-31,90.0
2025-08-01,69.0
2025-08-02,48.0
2025-08-03,49.0
2025-08-04,46.0
2025-08-05,52.0
2025-08-06,58.0
2025-08-07,71.0
2025-08-08,64.0
2025-08-09,59.0
2025-08-10,60.0
2025-08-11,55.0
2025-08-12,52.0
2025-08-13,50.0
2025-08-14,50.0
2025-08-15,45.0
2025-08-16,45.0
2025-08-17,49.0
2025-08-18,48.0
2025-08-19,47.0
2025-08-20,45.0
2025-08-21,45.0
2025-08-22,44.0
2025-08-23,46.0
2025-08-24,48.0
2025-08-25,48.0
2025-08-26,48.0
2025-08-27,49.0
2025-08-28,47.0
2025-08-29,45.0
2025-08-30,44.0
2025-08-31,49.0
2025-09-01,49.0
2025-09-02,48.0
2025-09-03,47.0
2025-09-04,45.0
2025-09-05,43.0
2025-09-06,47.0
2025-09-07,47.0
2025-09-08,46.0
2025-09-09,44.0
2025-09-10,44.0
2025-09-11,47.0
2025-09-12,45.0
2025-09-13,47.0
2025-09-14,47.0
2025-09-15,44.0
2025-09-16,46.0
2025-09-17,46.0
2025-09-18,44.0
2025-09-19,45.0
2025-09-20,48.0
2025-09-21,47.0
2025-09-22,44.0
2025-09-23,45.0
2025-09-24,44.0
2025-09-25,44.0
2025-09-26,45.0
2025-09-27,47.0
2025-09-28,46.0
2025-09-29,45.0
2025-09-30,44.0
2025-10-01,47.0
2025-10-02,46.0
2025-10-03,43.0
2025-10-04,45.0
2025-10-05,46.0
2025-10-06,44.0
2025-10-07,44.0
2025-10-08,46.0
2025-10-09,43.0
2025-10-10,43.0
2025-10-11,45.0
2025-10-12,46.0
2025-10-13,47.0
2025-10-14,47.0
2025-10-15,43.0
2025-10-16,43.0
2025-10-17,45.0
2025-10-18,44.0
2025-10-19,47.0
2025-10-20,45.0
2025-10-21,42.0
2025-10-22,44.0
2025-10-23,43.0
2025-10-24,42.0
2025-10-25,43.0
2025-10-26,46.0
2025-10-27,43.0
2025-10-28,44.0
2025-10-29,49.0
2025-10-30,49.0
2025-10-31,51.0
2025-11-01,56.0
2025-11-02,55.0
2025-11-03,55.0
2025-11-04,49.0
2025-11-05,49.0
2025-11-06,48.0
2025-11-07,50.0
2025-11-08,51.0
2025-11-09,48.0
2025-11-10,48.0
2025-11-11,51.0
2025-11-12,49.0
2025-11-13,50.0
2025-11-14,47.0
2025-11-15,49.0
2025-11-16,49.0
2025-11-17,49.0
2025-11-18,49.0
2025-11-19,50.0
2025-11-20,54.0
2025-11-21,48.0
2025-11-22,48.0
2025-11-23,49.0
2025-11-24,50.0
2025-11-25,49.0
2025-11-26,52.0
2025-11-27,48.0
2025-11-28,48.0
2025-11-29,50.0
2025-11-30,51.0
2025-12-01,51.0
2025-12-02,53.0
2025-12-03,51.0
2025-12-04,51.0
2025-12-05,49.0
2025-12-06,52.0
2025-12-07,52.0
2025-12-08,52.0
2025-12-09,51.0
2025-12-10,53.0
2025-12-11,63.0
2025-12-12,64.0
2025-12-13,68.0
2025-12-14,69.0
2025-12-15,68.0
2025-12-16,64.5
2025-12-17,66.5
2025-12-18,67.0
2025-12-19,65.0
2025-12-20,61.5
2025-12-21,62.5
2025-12-22,61.5
2025-12-23,61.5
2025-12-24,65.5
2025-12-25,63.0
2025-12-26,65.0
2025-12-27,65.0
2025-12-28,63.0
2025-12-29,64.0
2025-12-30,63.0
2025-12-31,72.0
2026-01-01,73.5
2026-01-02,66.5
2026-01-03,65.5
2026-01-04,65.5
2026-01-05,61.5
2026-01-06,58.0
2026-01-07,62.5
2026-01-08,63.0
2026-01-09,66.5
2026-01-10,93.0
2026-01-11,87.0
2026-01-12,76.0
2026-01-13,78.0
2026-01-14,77.0
2026-01-15,80.0
2026-01-16,75.0
2026-01-17,80.0
2026-01-18,81.0
2026-01-19,85.0
2026-01-20,78.0
2026-01-21,80.0
2026-01-22,78.0
2026-01-23,79.0
2026-01-24,85.0
2026-01-25,88.0
2026-01-26,85.0
2026-01-27,86.0
2026-01-28,80.0
2026-01-29,87.0
2026-01-30,85.0
2026-01-31,82.0
2026-02-01,91.0
2026-02-02,83.0
2026-02-03,84.0
2026-02-04,83.0
2026-02-05,100.0
2026-02-06,89.0
2026-02-07,84.0
2026-02-08,86.0
2026-02-09,82.0
2026-02-10,86.0
2026-02-11,78.0
2026-02-12,81.0
2026-02-13,91.0
2026-02-14,95.0
2026-02-15,89.0
2026-02-16,88.0
2026-02-17,80.0
2026-02-18,79.0
2026-02-19,81.0
2026-02-20,75.0
2026-02-21,85.0
2026-02-22,80.0
2026-02-23,79.0
2026-02-24,78.0
2026-02-25,79.0
2026-02-26,79.0
2026-02-27,84.0
2026-02-28,72.0
2026-03-01,78.0
2026-03-02,81.0
2026-03-03,84.0
2026-03-04,82.0
2026-03-05,80.0
2026-03-06,76.0
2026-03-07,76.0
2026-03-08,81.0
2026-03-09,79.0
2026-03-10,76.0
2026-03-11,94.0
2026-03-12,76.0
2026-03-13,81.0
2026-03-14,86.0
2026-03-15,83.0
2026-03-16,81.0
2026-03-17,90.0
2026-03-18,86.0
2026-03-19,80.0
2026-03-20,85.0
2026-03-21,84.0
2026-03-22,85.0
2026-03-23,81.0
2026-03-24,78.0
2026-03-25,89.0
2026-03-26,82.0
2026-03-27,86.0
2026-03-28,86.0
2026-03-29,92.0
2026-03-30,89.0
2026-03-31,85.0
2026-04-01,82.0
2026-04-02,82.0
2026-04-03,76.0
2026-04-04,79.0
2026-04-05,83.0
2026-04-06,87.0
2026-04-07,82.0
2026-04-08,84.0
2026-04-09,85.0
2026-04-10,87.0
2026-04-11,82.0
2026-04-12,84.0
2026-04-13,81.0
2026-04-14,84.0
2026-04-15,86.0
2026-04-16,84.0
2026-04-17,96.0
2026-04-18,93.0
2026-04-19,88.0
2026-04-20,80.0
2026-04-21,78.0
2026-04-22,78.0
2026-04-23,77.0
2026-04-24,73.0
2026-04-25,74.0
2026-04-26,87.0
2026-04-27,76.0
2026-04-28,76.0
2026-04-29,73.0
2026-04-30,82.0
2026-05-01,83.0
2026-05-02,87.0
2026-05-03,93.0
2026-05-04,82.0
2026-05-05,84.0
2026-05-06,85.0
2026-05-07,84.0
2026-05-08,89.0
2026-05-09,81.0
2026-05-10,87.0
2026-05-11,87.0
2026-05-12,78.0
2026-05-13,94.0
2026-05-14,98.0
2026-05-15,89.0
2026-05-16,90.0
2026-05-17,85.0
2026-05-18,82.0
2026-05-19,83.0
2026-05-20,82.0
2026-05-21,83.0
2026-05-22,83.0
2026-05-23,88.0
2026-05-24,87.0
2026-05-25,89.0
2026-05-26,81.0
2026-05-27,82.0
2026-05-28,88.0
2026-05-29,92.0
2026-05-30,95.0
2026-05-31,93.0
