Time,netflix
2024-12-29,72.89775064064033
2024-12-30,62.483786263405996
2024-12-31,62.483786263405996
2025-01-01,72.89775064064033
2025-01-02,69.42642918156221
2025-01-03,65.9551077224841
2025-01-04,76.36907209971844
2025-01-05,79.84039355879655
2025-01-06,62.483786263405996
2025-01-07,69.42642918156221
2025-01-08,52.06982188617166
2025-01-09,52.06982188617166
2025-01-10,52.06982188617166
2025-01-11,65.9551077224841
2025-01-12,65.9551077224841
2025-01-13,48.59850042709355
2025-01-14,48.59850042709355
2025-01-15,48.59850042709355
2025-01-16,48.59850042709355
2025-01-17,48.59850042709355
2025-01-18,62.483786263405996
2025-01-19,59.012464804327884
2025-01-20,55.54114334524977
2025-01-21,52.06982188617166
2025-01-22,65.9551077224841
2025-01-23,59.012464804327884
2025-01-24,48.59850042709355
2025-01-25,65.9551077224841
2025-01-26,65.9551077224841
2025-01-27,48.59850042709355
2025-01-28,48.59850042709355
2025-01-29,45.12717896801544
2025-01-30,45.12717896801544
2025-01-31,48.59850042709355
2025-02-01,62.483786263405996
2025-02-02,65.9551077224841
2025-02-03,45.12717896801544
2025-02-04,45.12717896801544
2025-02-05,45.12717896801544
2025-02-06,48.59850042709355
2025-02-07,52.06982188617166
2025-02-08,62.483786263405996
2025-02-09,65.9551077224841
2025-02-10,41.65585750893733
2025-02-11,45.12717896801544
2025-02-12,45.12717896801544
2025-02-13,48.59850042709355
2025-02-14,48.59850042709355
2025-02-15,65.9551077224841
2025-02-16,65.9551077224841
2025-02-17,55.54114334524977
2025-02-18,55.54114334524977
2025-02-19,52.06982188617166
2025-02-20,48.59850042709355
2025-02-21,52.06982188617166
2025-02-22,62.483786263405996
2025-02-23,65.9551077224841
2025-02-24,52.06982188617166
2025-02-25,45.12717896801544
2025-02-26,41.65585750893733
2025-02-27,45.12717896801544
2025-02-28,48.59850042709355
2025-03-01,55.54114334524977
2025-03-02,62.483786263405996
2025-03-03,45.12717896801544
2025-03-04,45.12717896801544
2025-03-05,41.65585750893733
2025-03-06,48.59850042709355
2025-03-07,48.59850042709355
2025-03-08,59.012464804327884
2025-03-09,62.483786263405996
2025-03-10,45.12717896801544
2025-03-11,45.12717896801544
2025-03-12,41.65585750893733
2025-03-13,45.12717896801544
2025-03-14,48.59850042709355
2025-03-15,65.9551077224841
2025-03-16,72.89775064064033
2025-03-17,55.54114334524977
2025-03-18,52.06982188617166
2025-03-19,52.06982188617166
2025-03-20,52.06982188617166
2025-03-21,52.06982188617166
2025-03-22,65.9551077224841
2025-03-23,69.42642918156221
2025-03-24,52.06982188617166
2025-03-25,48.59850042709355
2025-03-26,48.59850042709355
2025-03-27,45.12717896801544
2025-03-28,52.06982188617166
2025-03-29,55.54114334524977
2025-03-30,72.89775064064033
2025-03-31,55.54114334524977
2025-04-01,45.12717896801544
2025-04-02,45.12717896801544
2025-04-03,45.12717896801544
2025-04-04,48.59850042709355
2025-04-05,62.483786263405996
2025-04-06,62.483786263405996
2025-04-07,48.59850042709355
2025-04-08,45.12717896801544
2025-04-09,41.65585750893733
2025-04-10,45.12717896801544
2025-04-11,48.59850042709355
2025-04-12,55.54114334524977
2025-04-13,59.012464804327884
2025-04-14,45.12717896801544
2025-04-15,44.08578253029201
2025-04-16,41.65585750893733
2025-04-17,44.78004682210763
2025-04-18,47.90423613527793
2025-04-19,52.416954032079474
2025-04-20,57.97106836660445
2025-04-21,45.47431111392325
2025-04-22,44.08578253029201
2025-04-23,38.531668195767026
2025-04-24,44.08578253029201
2025-04-25,47.90423613527793
2025-04-26,55.541143345249765
2025-04-27,62.48378626340599
2025-04-28,45.47431111392325
2025-04-29,41.65585750893733
2025-04-30,38.531668195767026
2025-05-01,40.9615932171217
2025-05-02,47.90423613527793
2025-05-03,58.66533265842007
2025-05-04,62.48378626340599
2025-05-05,47.90423613527793
2025-05-06,41.65585750893733
2025-05-07,41.65585750893733
2025-05-08,41.65585750893733
2025-05-09,45.47431111392325
2025-05-10,59.35959695023569
2025-05-11,65.60797557657628
2025-05-12,51.722689740263846
2025-05-13,48.59850042709355
2025-05-14,47.90423613527793
2025-05-15,47.209971843462306
2025-05-16,47.209971843462306
2025-05-17,54.15261476161852
2025-05-18,63.87231484703723
2025-05-19,48.59850042709355
2025-05-20,47.209971843462306
2025-05-21,45.82144325983106
2025-05-22,55.541143345249765
2025-05-23,54.15261476161852
2025-05-24,59.7067290961435
2025-05-25,70.81495776519345
2025-05-26,72.2034863488247
2025-05-27,54.15261476161852
2025-05-28,52.76408617798728
2025-05-29,47.209971843462306
2025-05-30,69.42642918156221
2025-05-31,62.48378626340599
2025-06-01,70.81495776519345
2025-06-02,48.59850042709355
2025-06-03,49.98702901072479
2025-06-04,45.82144325983106
2025-06-05,47.209971843462306
2025-06-06,48.59850042709355
2025-06-07,59.7067290961435
2025-06-08,62.48378626340599
2025-06-09,52.76408617798728
2025-06-10,48.59850042709355
2025-06-11,49.98702901072479
2025-06-12,48.59850042709355
2025-06-13,47.209971843462306
2025-06-14,52.76408617798728
2025-06-15,55.541143345249765
2025-06-16,45.82144325983106
2025-06-17,44.432914676199815
2025-06-18,43.04438609256857
2025-06-19,48.59850042709355
2025-06-20,51.37555759435604
2025-06-21,58.318200512512256
2025-06-22,58.318200512512256
2025-06-23,47.209971843462306
2025-06-24,55.541143345249765
2025-06-25,127.74462969407446
2025-06-26,66.64937201429973
2025-06-27,54.15261476161852
2025-06-28,59.7067290961435
2025-06-29,61.09525767977475
2025-06-30,51.37555759435604
2025-07-01,45.82144325983106
2025-07-02,44.432914676199815
2025-07-03,45.82144325983106
2025-07-04,54.15261476161852
2025-07-05,54.15261476161852
2025-07-06,59.7067290961435
2025-07-07,47.209971843462306
2025-07-08,136.07580119586194
2025-07-09,129.13315827770572
2025-07-10,111.08228669049953
2025-07-11,123.57904394318074
2025-07-12,138.85285836312443
2025-07-13,138.85285836312443
2025-07-14,101.36258660508082
2025-07-15,52.76408617798728
2025-07-16,76.36907209971844
2025-07-17,65.26084343066847
2025-07-18,56.929671928881014
2025-07-19,83.31171501787465
2025-07-20,122.1905153595495
2025-07-21,83.31171501787465
2025-07-22,74.98054351608718
2025-07-23,68.03790059793097
2025-07-24,70.81495776519345
2025-07-25,74.98054351608718
2025-07-26,94.41994368692461
2025-07-27,101.36258660508082
2025-07-28,83.31171501787465
2025-07-29,69.42642918156221
2025-07-30,73.59201493245594
2025-07-31,69.42642918156221
2025-08-01,61.09525767977475
2025-08-02,58.318200512512256
2025-08-03,63.87231484703723
2025-08-04,51.37555759435604
2025-08-05,51.37555759435604
2025-08-06,52.76408617798728
2025-08-07,52.76408617798728
2025-08-08,52.76408617798728
2025-08-09,58.318200512512256
2025-08-10,62.48378626340599
2025-08-11,49.98702901072479
2025-08-12,44.432914676199815
2025-08-13,43.04438609256857
2025-08-14,41.65585750893732
2025-08-15,45.82144325983106
2025-08-16,52.76408617798728
2025-08-17,58.318200512512256
2025-08-18,45.82144325983106
2025-08-19,43.04438609256857
2025-08-20,44.432914676199815
2025-08-21,43.04438609256857
2025-08-22,44.432914676199815
2025-08-23,55.541143345249765
2025-08-24,59.7067290961435
2025-08-25,48.59850042709355
2025-08-26,47.209971843462306
2025-08-27,54.15261476161852
2025-08-28,45.82144325983106
2025-08-29,48.59850042709355
2025-08-30,55.541143345249765
2025-08-31,69.42642918156221
2025-09-01,69.42642918156221
2025-09-02,54.15261476161852
2025-09-03,54.15261476161852
2025-09-04,49.98702901072479
2025-09-05,47.209971843462306
2025-09-06,55.541143345249765
2025-09-07,61.09525767977475
2025-09-08,45.82144325983106
2025-09-09,44.432914676199815
2025-09-10,41.65585750893732
2025-09-11,38.87880034167484
2025-09-12,44.432914676199815
2025-09-13,65.26084343066847
2025-09-14,84.7002436015059
2025-09-15,48.59850042709355
2025-09-16,41.65585750893732
2025-09-17,40.26732892530608
2025-09-18,40.26732892530608
2025-09-19,44.432914676199815
2025-09-20,54.15261476161852
2025-09-21,54.15261476161852
2025-09-22,44.432914676199815
2025-09-23,41.65585750893732
2025-09-24,41.65585750893732
2025-09-25,40.26732892530608
2025-09-26,44.432914676199815
2025-09-27,55.541143345249765
2025-09-28,56.929671928881014
2025-09-29,49.98702901072479
2025-09-30,44.432914676199815
2025-10-01,48.59850042709355
2025-10-02,55.541143345249765
2025-10-03,59.7067290961435
2025-10-04,72.2034863488247
2025-10-05,72.2034863488247
2025-10-06,55.541143345249765
2025-10-07,52.76408617798728
2025-10-08,51.37555759435604
2025-10-09,48.59850042709355
2025-10-10,52.76408617798728
2025-10-11,62.48378626340599
2025-10-12,72.2034863488247
2025-10-13,56.929671928881014
2025-10-14,48.59850042709355
2025-10-15,47.209971843462306
2025-10-16,45.82144325983106
2025-10-17,52.76408617798728
2025-10-18,62.48378626340599
2025-10-19,68.03790059793097
2025-10-20,52.76408617798728
2025-10-21,49.98702901072479
2025-10-22,49.98702901072479
2025-10-23,47.209971843462306
2025-10-24,48.59850042709355
2025-10-25,56.929671928881014
2025-10-26,61.09525767977475
2025-10-27,45.82144325983106
2025-10-28,41.65585750893732
2025-10-29,43.04438609256857
2025-10-30,45.82144325983106
2025-10-31,51.37555759435604
2025-11-01,59.7067290961435
2025-11-02,56.929671928881014
2025-11-03,47.209971843462306
2025-11-04,41.65585750893732
2025-11-05,40.26732892530608
2025-11-06,41.65585750893732
2025-11-07,45.82144325983106
2025-11-08,56.929671928881014
2025-11-09,61.09525767977475
2025-11-10,47.209971843462306
2025-11-11,48.59850042709355
2025-11-12,44.432914676199815
2025-11-13,44.432914676199815
2025-11-14,45.82144325983106
2025-11-15,54.15261476161852
2025-11-16,58.318200512512256
2025-11-17,47.209971843462306
2025-11-18,43.04438609256857
2025-11-19,44.432914676199815
2025-11-20,43.04438609256857
2025-11-21,44.432914676199815
2025-11-22,52.76408617798728
2025-11-23,56.929671928881014
2025-11-24,47.209971843462306
2025-11-25,48.59850042709355
2025-11-26,56.929671928881014
2025-11-27,74.98054351608718
2025-11-28,62.48378626340599
2025-11-29,65.26084343066847
2025-11-30,66.64937201429973
2025-12-01,49.98702901072479
2025-12-02,51.37555759435604
2025-12-03,51.37555759435604
2025-12-04,49.98702901072479
2025-12-05,86.08877218513715
2025-12-06,97.1970008541871
2025-12-07,81.9231864342434
2025-12-08,68.03790059793097
2025-12-09,59.7067290961435
2025-12-10,55.541143345249765
2025-12-11,54.06930304660065
2025-12-12,55.26343762852352
2025-12-13,63.42798570027524
2025-12-14,62.23385111835236
2025-12-15,49.98702901072479
2025-12-16,48.293024138694676
2025-12-17,52.875168464677785
2025-12-18,49.98702901072479
2025-12-19,54.5691733367079
2025-12-20,74.98054351608718
2025-12-21,61.039716536429495
2025-12-22,54.06930304660065
2025-12-23,52.37529817457053
2025-12-24,56.95744250055364
2025-12-25,99.97405802144958
2025-12-26,86.0332310417919
2025-12-27,73.78640893416431
2025-12-28,74.98054351608718
2025-12-29,62.733721408459616
2025-12-30,62.733721408459616
2025-12-31,62.23385111835236
2026-01-01,80.75682242399316
2026-01-02,73.78640893416431
2026-01-03,79.56268784207029
2026-01-04,76.17467809801006
2026-01-05,59.345711664399374
2026-01-06,56.95744250055364
2026-01-07,62.23385111835236
2026-01-08,55.763307918630765
2026-01-09,54.5691733367079
2026-01-10,66.98261887437123
2026-01-11,70.98158119522921
2026-01-12,55.985472492011766
2026-01-13,54.985731911797274
2026-01-14,51.98651017115378
2026-01-15,52.98625075136828
2026-01-16,57.98495365244076
2026-01-17,72.9810623556582
2026-01-18,72.9810623556582
2026-01-19,63.983397133727735
2026-01-20,56.985213072226266
2026-01-21,55.985472492011766
2026-01-22,52.98625075136828
2026-01-23,58.98469423265526
2026-01-24,83.97820873801766
2026-01-25,91.97613337973362
2026-01-26,66.98261887437123
2026-01-27,58.98469423265526
2026-01-28,50.98676959093929
2026-01-29,51.98651017115378
2026-01-30,52.98625075136828
2026-01-31,70.98158119522921
2026-02-01,77.97976525673067
2026-02-02,50.98676959093929
2026-02-03,48.9872884305103
2026-02-04,48.9872884305103
2026-02-05,48.9872884305103
2026-02-06,47.9875478502958
2026-02-07,59.98443481286975
2026-02-08,60.98417539308425
2026-02-09,45.98806668986681
2026-02-10,42.98884494922332
2026-02-11,40.98936378879433
2026-02-12,39.989623208579836
2026-02-13,45.98806668986681
2026-02-14,55.985472492011766
2026-02-15,65.98287829415672
2026-02-16,56.985213072226266
2026-02-17,50.98676959093929
2026-02-18,44.98832610965231
2026-02-19,43.98858552943782
2026-02-20,43.98858552943782
2026-02-21,57.98495365244076
2026-02-22,61.98391597329874
2026-02-23,49.98702901072479
2026-02-24,44.98832610965231
2026-02-25,40.98936378879433
2026-02-26,45.98806668986681
2026-02-27,53.985991331582774
2026-02-28,51.98651017115378
2026-03-01,55.985472492011766
2026-03-02,45.98806668986681
2026-03-03,42.98884494922332
2026-03-04,39.989623208579836
2026-03-05,42.98884494922332
2026-03-06,43.98858552943782
2026-03-07,60.98417539308425
2026-03-08,62.98365655351324
2026-03-09,47.9875478502958
2026-03-10,43.98858552943782
2026-03-11,44.98832610965231
2026-03-12,47.9875478502958
2026-03-13,45.98806668986681
2026-03-14,57.98495365244076
2026-03-15,60.98417539308425
2026-03-16,47.9875478502958
2026-03-17,44.98832610965231
2026-03-18,43.98858552943782
2026-03-19,51.98651017115378
2026-03-20,49.98702901072479
2026-03-21,60.98417539308425
2026-03-22,59.98443481286975
2026-03-23,43.98858552943782
2026-03-24,42.98884494922332
2026-03-25,48.9872884305103
2026-03-26,47.9875478502958
2026-03-27,56.985213072226266
2026-03-28,63.983397133727735
2026-03-29,65.98287829415672
2026-03-30,50.98676959093929
2026-03-31,43.98858552943782
2026-04-01,39.989623208579836
2026-04-02,46.987807270081305
2026-04-03,45.98806668986681
2026-04-04,54.985731911797274
2026-04-05,55.985472492011766
2026-04-06,50.98676959093929
2026-04-07,43.98858552943782
2026-04-08,43.98858552943782
2026-04-09,44.98832610965231
2026-04-10,43.98858552943782
2026-04-11,55.985472492011766
2026-04-12,57.98495365244076
2026-04-13,42.98884494922332
2026-04-14,42.98884494922332
2026-04-15,39.989623208579836
2026-04-16,43.98858552943782
2026-04-17,52.98625075136828
2026-04-18,58.98469423265526
2026-04-19,63.983397133727735
2026-04-20,44.98832610965231
2026-04-21,44.98832610965231
2026-04-22,42.98884494922332
2026-04-23,41.98910436900883
2026-04-24,41.98910436900883
2026-04-25,52.98625075136828
2026-04-26,63.983397133727735
2026-04-27,44.98832610965231
2026-04-28,38.989882628365336
2026-04-29,38.989882628365336
2026-04-30,39.989623208579836
2026-05-01,43.98858552943782
2026-05-02,54.985731911797274
2026-05-03,59.98443481286975
2026-05-04,47.9875478502958
2026-05-05,49.98702901072479
2026-05-06,44.98832610965231
2026-05-07,41.98910436900883
2026-05-08,45.98806668986681
2026-05-09,53.985991331582774
2026-05-10,58.98469423265526
2026-05-11,47.9875478502958
2026-05-12,44.98832610965231
2026-05-13,43.98858552943782
2026-05-14,45.98806668986681
2026-05-15,48.9872884305103
2026-05-16,76.98002467651618
2026-05-17,92.97587395994812
2026-05-18,52.98625075136828
2026-05-19,49.98702901072479
2026-05-20,50.98676959093929
2026-05-21,52.98625075136828
2026-05-22,54.985731911797274
2026-05-23,66.98261887437123
2026-05-24,74.9805435160872
2026-05-25,68.98210003480021
2026-05-26,52.98625075136828
2026-05-27,48.9872884305103
2026-05-28,50.98676959093929
2026-05-29,51.98651017115378
2026-05-30,62.98365655351324
2026-05-31,63.983397133727735
