query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
temperature,1612,2022-01-01,2026-05-31,0,32.38140885003544,174.1337907375643,52.223095057694955,12.468061719645467,0
