Time,nhl_scores
2024-12-17,14.107359831059751
2024-12-18,19.186009370241262
2024-12-19,15.235948617544532
2024-12-20,19.186009370241262
2024-12-21,22.571775729695602
2024-12-22,24.26465890942277
2024-12-23,15.235948617544532
2024-12-24,20.314598156726042
2024-12-25,6.207238325666291
2024-12-26,5.642943932423901
2024-12-27,7.335827112151071
2024-12-28,23.136070122937994
2024-12-29,24.828953302665163
2024-12-30,15.800243010786922
2024-12-31,19.75030376348365
2025-01-01,20.314598156726042
2025-01-02,10.157299078363021
2025-01-03,18.621714976998874
2025-01-04,20.878892549968434
2025-01-05,24.828953302665163
2025-01-06,11.285887864847801
2025-01-07,12.978771044574971
2025-01-08,16.9288317972717
2025-01-09,11.285887864847801
2025-01-10,16.9288317972717
2025-01-11,19.75030376348365
2025-01-12,26.52183648239233
2025-01-13,9.593004685120631
2025-01-14,11.285887864847801
2025-01-15,19.186009370241262
2025-01-16,10.721593471605411
2025-01-17,20.314598156726042
2025-01-18,18.057420583756482
2025-01-19,25.957542089149943
2025-01-20,15.800243010786922
2025-01-21,15.235948617544532
2025-01-22,16.364537404029313
2025-01-23,12.978771044574971
2025-01-24,18.621714976998874
2025-01-25,22.571775729695602
2025-01-26,26.52183648239233
2025-01-27,10.157299078363021
2025-01-28,14.671654224302142
2025-01-29,16.364537404029313
2025-01-30,13.543065437817361
2025-01-31,17.49312619051409
2025-02-01,19.75030376348365
2025-02-02,25.957542089149943
2025-02-03,11.850182258090191
2025-02-04,9.028710291878241
2025-02-05,20.878892549968434
2025-02-06,14.671654224302142
2025-02-07,15.800243010786922
2025-02-08,25.393247695907554
2025-02-09,23.700364516180382
2025-02-10,4.5143551459391205
2025-02-11,4.5143551459391205
2025-02-12,3.9500607526967304
2025-02-13,6.771532718908681
2025-02-14,6.207238325666291
2025-02-15,5.642943932423901
2025-02-16,10.721593471605411
2025-02-17,6.771532718908681
2025-02-18,7.900121505393461
2025-02-19,2.8214719662119503
2025-02-20,3.3857663594543403
2025-02-21,15.800243010786922
2025-02-22,10.721593471605411
2025-02-23,25.393247695907554
2025-02-24,11.285887864847801
2025-02-25,9.593004685120631
2025-02-26,20.878892549968434
2025-02-27,11.285887864847801
2025-02-28,18.057420583756482
2025-03-01,21.443186943210822
2025-03-02,24.26465890942277
2025-03-03,11.850182258090191
2025-03-04,15.800243010786922
2025-03-05,15.800243010786922
2025-03-06,16.9288317972717
2025-03-07,16.9288317972717
2025-03-08,24.26465890942277
2025-03-09,28.214719662119503
2025-03-10,11.850182258090191
2025-03-11,14.107359831059751
2025-03-12,17.49312619051409
2025-03-13,14.671654224302142
2025-03-14,16.9288317972717
2025-03-15,23.136070122937994
2025-03-16,25.393247695907554
2025-03-17,11.285887864847801
2025-03-18,13.543065437817361
2025-03-19,16.9288317972717
2025-03-20,11.850182258090191
2025-03-21,18.621714976998874
2025-03-22,20.878892549968434
2025-03-23,23.700364516180382
2025-03-24,11.285887864847801
2025-03-25,14.671654224302142
2025-03-26,18.621714976998874
2025-03-27,15.235948617544532
2025-03-28,20.314598156726042
2025-03-29,25.393247695907554
2025-03-30,30.471897235089063
2025-03-31,11.285887864847801
2025-04-01,13.543065437817361
2025-04-02,18.057420583756482
2025-04-03,17.49312619051409
2025-04-04,19.186009370241262
2025-04-05,27.086130875634723
2025-04-06,32.164780414816235
2025-04-07,13.543065437817361
2025-04-08,14.107359831059751
2025-04-09,16.9288317972717
2025-04-10,16.364537404029313
2025-04-11,18.057420583756482
2025-04-12,25.393247695907554
2025-04-13,27.086130875634723
2025-04-14,14.107359831059751
2025-04-15,16.9288317972717
2025-04-16,20.878892549968434
2025-04-17,15.800243010786922
2025-04-18,12.414476651332581
2025-04-19,11.850182258090191
2025-04-20,44.01496267290642
2025-04-21,28.77901405536189
2025-04-22,42.886373886421644
2025-04-23,41.193490706694476
2025-04-24,38.936313133724916
2025-04-25,36.114841167512964
2025-04-26,56.429439324239006
2025-04-27,55.865144930996614
2025-04-28,36.679135560755356
2025-04-29,36.679135560755356
2025-04-30,50.78649539181511
2025-05-01,45.7078458526336
2025-05-02,47.96502342560316
2025-05-03,36.679135560755356
2025-05-04,42.886373886421644
2025-05-05,35.55054677427057
2025-05-06,27.650425268877115
2025-05-07,33.8576635945434
2025-05-08,36.679135560755356
2025-05-09,38.372018740482524
2025-05-10,53.04367296478466
2025-05-11,55.30085053775423
2025-05-12,31.600486021573843
2025-05-13,41.75778509993687
2025-05-14,32.72907480805863
2025-05-15,46.83643463911837
2025-05-16,41.75778509993687
2025-05-17,45.143551459391205
2025-05-18,46.27214024587599
2025-05-19,33.29336920130101
2025-05-20,11.285887864847801
2025-05-21,25.957542089149943
2025-05-22,29.343308448604283
2025-05-23,30.471897235089063
2025-05-24,34.421957987785795
2025-05-25,47.400729032360765
2025-05-26,20.878892549968434
2025-05-27,33.29336920130101
2025-05-28,30.471897235089063
2025-05-29,37.24342995399775
2025-05-30,33.29336920130101
2025-05-31,8.46441589863585
2025-06-01,6.771532718908681
2025-06-02,5.0786495391815105
2025-06-03,5.0786495391815105
2025-06-04,7.900121505393461
2025-06-05,39.5006075269673
2025-06-06,8.46441589863585
2025-06-07,50.78649539181511
2025-06-08,11.850182258090191
2025-06-09,10.157299078363021
2025-06-10,34.421957987785795
2025-06-11,9.593004685120631
2025-06-12,11.285887864847801
2025-06-13,47.96502342560316
2025-06-14,12.414476651332581
2025-06-15,41.75778509993687
2025-06-16,9.593004685120631
2025-06-17,12.414476651332581
2025-06-18,40.06490192020969
2025-06-19,2.8214719662119503
2025-06-20,1.6928831797271702
2025-06-21,1.1285887864847801
2025-06-22,1.1285887864847801
2025-06-23,0.5642943932423901
2025-06-24,0.5642943932423901
2025-06-25,0.5642943932423901
2025-06-26,0.5642943932423901
2025-06-27,0.5642943932423901
2025-06-28,1.1285887864847801
2025-06-29,0.5642943932423901
2025-06-30,0.5642943932423901
2025-07-01,0.5642943932423901
2025-07-02,0.5642943932423901
2025-07-03,0.5642943932423901
2025-07-04,0.5642943932423901
2025-07-05,0.5642943932423901
2025-07-06,0.5642943932423901
2025-07-07,0.0
2025-07-08,0.5642943932423901
2025-07-09,0.0
2025-07-10,0.5642943932423901
2025-07-11,0.0
2025-07-12,0.5642943932423901
2025-07-13,0.5642943932423901
2025-07-14,0.5642943932423901
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.5642943932423901
2025-07-18,0.0
2025-07-19,0.5642943932423901
2025-07-20,0.5642943932423901
2025-07-21,0.5642943932423901
2025-07-22,0.5642943932423901
2025-07-23,0.5642943932423901
2025-07-24,0.0
2025-07-25,0.5642943932423901
2025-07-26,0.0
2025-07-27,0.5642943932423901
2025-07-28,0.5642943932423901
2025-07-29,0.5642943932423901
2025-07-30,0.0
2025-07-31,0.5642943932423901
2025-08-01,0.5642943932423901
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.5642943932423901
2025-08-06,0.5642943932423901
2025-08-07,0.0
2025-08-08,0.5642943932423901
2025-08-09,0.5642943932423901
2025-08-10,0.5642943932423901
2025-08-11,0.0
2025-08-12,0.5642943932423901
2025-08-13,0.0
2025-08-14,0.5642943932423901
2025-08-15,0.0
2025-08-16,0.5642943932423901
2025-08-17,0.5642943932423901
2025-08-18,0.5642943932423901
2025-08-19,0.5642943932423901
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.5642943932423901
2025-08-24,0.5642943932423901
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.5642943932423901
2025-09-02,0.5642943932423901
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.5642943932423901
2025-09-06,0.5642943932423901
2025-09-07,1.1285887864847801
2025-09-08,1.1285887864847801
2025-09-09,0.5642943932423901
2025-09-10,0.5642943932423901
2025-09-11,0.0
2025-09-12,0.5642943932423901
2025-09-13,0.5642943932423901
2025-09-14,1.1285887864847801
2025-09-15,0.5642943932423901
2025-09-16,0.5642943932423901
2025-09-17,0.5642943932423901
2025-09-18,0.5642943932423901
2025-09-19,0.5642943932423901
2025-09-20,0.5642943932423901
2025-09-21,2.8214719662119503
2025-09-22,2.8214719662119503
2025-09-23,2.8214719662119503
2025-09-24,2.8214719662119503
2025-09-25,2.2571775729695602
2025-09-26,2.8214719662119503
2025-09-27,3.9500607526967304
2025-09-28,3.3857663594543403
2025-09-29,2.2571775729695602
2025-09-30,3.3857663594543403
2025-10-01,3.9500607526967304
2025-10-02,3.9500607526967304
2025-10-03,4.5143551459391205
2025-10-04,5.642943932423901
2025-10-05,5.0786495391815105
2025-10-06,2.8214719662119503
2025-10-07,8.46441589863585
2025-10-08,22.00748133645321
2025-10-09,20.878892549968434
2025-10-10,25.957542089149943
2025-10-11,14.671654224302142
2025-10-12,27.086130875634723
2025-10-13,17.49312619051409
2025-10-14,15.235948617544532
2025-10-15,21.443186943210822
2025-10-16,18.057420583756482
2025-10-17,20.878892549968434
2025-10-18,23.700364516180382
2025-10-19,25.393247695907554
2025-10-20,11.285887864847801
2025-10-21,16.364537404029313
2025-10-22,20.878892549968434
2025-10-23,15.800243010786922
2025-10-24,23.136070122937994
2025-10-25,24.26465890942277
2025-10-26,24.828953302665163
2025-10-27,12.414476651332581
2025-10-28,14.671654224302142
2025-10-29,23.700364516180382
2025-10-30,11.285887864847801
2025-10-31,24.26465890942277
2025-11-01,20.878892549968434
2025-11-02,23.136070122937994
2025-11-03,11.850182258090191
2025-11-04,13.543065437817361
2025-11-05,19.186009370241262
2025-11-06,14.671654224302142
2025-11-07,21.443186943210822
2025-11-08,24.26465890942277
2025-11-09,28.77901405536189
2025-11-10,12.978771044574971
2025-11-11,15.235948617544532
2025-11-12,18.621714976998874
2025-11-13,16.364537404029313
2025-11-14,19.75030376348365
2025-11-15,18.621714976998874
2025-11-16,28.214719662119503
2025-11-17,12.978771044574971
2025-11-18,15.235948617544532
2025-11-19,18.057420583756482
2025-11-20,16.364537404029313
2025-11-21,20.878892549968434
2025-11-22,22.00748133645321
2025-11-23,27.086130875634723
2025-11-24,12.414476651332581
2025-11-25,15.800243010786922
2025-11-26,13.543065437817361
2025-11-27,25.957542089149943
2025-11-28,18.057420583756482
2025-11-29,20.878892549968434
2025-11-30,24.26465890942277
2025-12-01,7.900121505393461
2025-12-02,14.671654224302142
2025-12-03,19.75030376348365
2025-12-04,15.800243010786922
2025-12-05,19.75030376348365
2025-12-06,21.443186943210822
2025-12-07,25.957542089149943
2025-12-08,13.543065437817361
2025-12-09,14.107359831059751
2025-12-10,19.75030376348365
2025-12-11,15.909005634766055
2025-12-12,21.11795844748101
2025-12-13,22.557650713594416
2025-12-14,26.60905845681716
2025-12-15,11.857597891543314
2025-12-16,12.43637042628942
2025-12-17,20.8213331093561
2025-12-18,15.03360776189504
2025-12-19,17.92747043562557
2025-12-20,24.87274085257884
2025-12-21,24.293968317832736
2025-12-22,17.92747043562557
2025-12-23,16.19115283138725
2025-12-24,23.715195783086628
2025-12-25,6.945270416953272
2025-12-26,6.648645078828361
2025-12-27,9.54250775255889
2025-12-28,26.891205653438355
2025-12-29,13.015142961035526
2025-12-30,17.34869790087946
2025-12-31,21.400105644102204
2026-01-01,23.715195783086628
2026-01-02,16.769925366133357
2026-01-03,24.87274085257884
2026-01-04,23.715195783086628
2026-01-05,10.121280287304996
2026-01-06,14.454835227148934
2026-01-07,17.06655070425827
2026-01-08,13.593915495781632
2026-01-09,21.978878178848312
2026-01-10,21.95027502124341
2026-01-11,26.10302975499216
2026-01-12,11.865013524996437
2026-01-13,17.797520287494656
2026-01-14,16.611018934995013
2026-01-15,14.238016229995726
2026-01-16,19.577272316244123
2026-01-17,24.916528402492517
2026-01-18,23.730027049992874
2026-01-19,15.424517582495369
2026-01-20,16.01776825874519
2026-01-21,16.611018934995013
2026-01-22,15.424517582495369
2026-01-23,17.204269611244833
2026-01-24,24.323277726242697
2026-01-25,25.50977907874234
2026-01-26,11.865013524996437
2026-01-27,14.238016229995726
2026-01-28,17.797520287494656
2026-01-29,13.644765553745902
2026-01-30,22.54352569749323
2026-01-31,21.95027502124341
2026-02-01,24.323277726242697
2026-02-02,14.831266906245547
2026-02-03,19.577272316244123
2026-02-04,16.611018934995013
2026-02-05,17.204269611244833
2026-02-06,16.611018934995013
2026-02-07,5.339256086248397
2026-02-08,2.966253381249109
2026-02-09,1.7797520287494657
2026-02-10,1.7797520287494657
2026-02-11,1.7797520287494657
2026-02-12,1.7797520287494657
2026-02-13,1.7797520287494657
2026-02-14,1.7797520287494657
2026-02-15,1.7797520287494657
2026-02-16,1.1865013524996437
2026-02-17,1.1865013524996437
2026-02-18,1.1865013524996437
2026-02-19,1.1865013524996437
2026-02-20,1.7797520287494657
2026-02-21,1.1865013524996437
2026-02-22,2.3730027049992874
2026-02-23,1.1865013524996437
2026-02-24,1.7797520287494657
2026-02-25,2.966253381249109
2026-02-26,16.01776825874519
2026-02-27,20.763773668743767
2026-02-28,20.170522992493943
2026-03-01,23.136776373743054
2026-03-02,11.865013524996437
2026-03-03,14.831266906245547
2026-03-04,18.9840216399943
2026-03-05,15.424517582495369
2026-03-06,18.390770963744476
2026-03-07,24.916528402492517
2026-03-08,29.662533812491095
2026-03-09,16.01776825874519
2026-03-10,13.644765553745902
2026-03-11,21.357024344993587
2026-03-12,13.644765553745902
2026-03-13,21.357024344993587
2026-03-14,21.357024344993587
2026-03-15,27.289531107491804
2026-03-16,13.644765553745902
2026-03-17,17.204269611244833
2026-03-18,20.170522992493943
2026-03-19,17.204269611244833
2026-03-20,21.357024344993587
2026-03-21,27.289531107491804
2026-03-22,30.255784488740915
2026-03-23,14.831266906245547
2026-03-24,13.644765553745902
2026-03-25,22.54352569749323
2026-03-26,16.01776825874519
2026-03-27,22.54352569749323
2026-03-28,27.882781783741628
2026-03-29,34.408539222489665
2026-03-30,13.644765553745902
2026-03-31,20.763773668743767
2026-04-01,21.357024344993587
2026-04-02,16.611018934995013
2026-04-03,26.10302975499216
2026-04-04,31.442285841240558
2026-04-05,39.74779530873806
2026-04-06,16.01776825874519
2026-04-07,19.577272316244123
2026-04-08,24.323277726242697
2026-04-09,18.9840216399943
2026-04-10,29.06928313624127
2026-04-11,32.03553651749038
2026-04-12,37.374792603738776
2026-04-13,18.9840216399943
2026-04-14,26.696280431241984
2026-04-15,21.357024344993587
2026-04-16,16.01776825874519
2026-04-17,14.831266906245547
2026-04-18,23.730027049992874
2026-04-19,52.799310186234145
2026-04-20,48.646555452485394
2026-04-21,48.646555452485394
2026-04-22,46.866803423735924
2026-04-23,48.05330477623557
2026-04-24,46.866803423735924
2026-04-25,58.731816948732366
2026-04-26,59.32506762498219
2026-04-27,39.154544632488246
2026-04-28,46.866803423735924
2026-04-29,48.05330477623557
2026-04-30,53.39256086248397
2026-05-01,44.49380071873664
2026-05-02,54.57906221498361
2026-05-03,49.23980612873522
2026-05-04,40.93429666123771
2026-05-05,40.341045984987886
2026-05-06,33.81528854623985
2026-05-07,35.59504057498931
2026-05-08,37.374792603738776
2026-05-09,45.680302071236284
2026-05-10,54.57906221498361
2026-05-11,36.188291251239136
2026-05-12,33.222037869990025
2026-05-13,42.71404868998717
2026-05-14,37.374792603738776
2026-05-15,39.154544632488246
2026-05-16,23.136776373743054
2026-05-17,40.93429666123771
2026-05-18,14.831266906245547
2026-05-19,37.374792603738776
2026-05-20,11.865013524996437
2026-05-21,30.255784488740915
2026-05-22,35.59504057498931
2026-05-23,40.341045984987886
2026-05-24,40.93429666123771
2026-05-25,42.12079801373735
2026-05-26,38.56129395623842
2026-05-27,40.341045984987886
2026-05-28,33.81528854623985
2026-05-29,13.644765553745902
2026-05-30,33.222037869990025
2026-05-31,8.305509467497506
