Time,lululemon
2023-05-21,86.54048780487804
2023-05-22,67.88370731707317
2023-05-23,67.88370731707317
2023-05-24,67.88370731707317
2023-05-25,67.88370731707317
2023-05-26,68.33326829268293
2023-05-27,89.68741463414635
2023-05-28,106.77073170731708
2023-05-29,106.77073170731708
2023-05-30,85.41658536585366
2023-05-31,81.14575609756098
2023-06-01,81.14575609756098
2023-06-02,76.8749268292683
2023-06-03,85.41658536585366
2023-06-04,85.41658536585366
2023-06-05,72.60409756097562
2023-06-06,81.14575609756098
2023-06-07,76.8749268292683
2023-06-08,76.8749268292683
2023-06-09,68.33326829268293
2023-06-10,81.14575609756098
2023-06-11,85.41658536585366
2023-06-12,72.60409756097562
2023-06-13,72.60409756097562
2023-06-14,72.60409756097562
2023-06-15,76.8749268292683
2023-06-16,72.60409756097562
2023-06-17,81.14575609756098
2023-06-18,81.14575609756098
2023-06-19,81.14575609756098
2023-06-20,81.14575609756098
2023-06-21,68.33326829268293
2023-06-22,72.60409756097562
2023-06-23,68.33326829268293
2023-06-24,81.14575609756098
2023-06-25,81.14575609756098
2023-06-26,76.8749268292683
2023-06-27,76.8749268292683
2023-06-28,72.60409756097562
2023-06-29,72.60409756097562
2023-06-30,68.33326829268293
2023-07-01,72.60409756097562
2023-07-02,85.41658536585366
2023-07-03,76.8749268292683
2023-07-04,72.60409756097562
2023-07-05,68.33326829268293
2023-07-06,81.14575609756098
2023-07-07,72.60409756097562
2023-07-08,85.41658536585366
2023-07-09,85.41658536585366
2023-07-10,72.60409756097562
2023-07-11,72.60409756097562
2023-07-12,72.60409756097562
2023-07-13,76.8749268292683
2023-07-14,72.60409756097562
2023-07-15,85.41658536585366
2023-07-16,89.68741463414635
2023-07-17,81.14575609756098
2023-07-18,76.8749268292683
2023-07-19,76.8749268292683
2023-07-20,72.60409756097562
2023-07-21,81.14575609756098
2023-07-22,81.14575609756098
2023-07-23,93.95824390243902
2023-07-24,76.8749268292683
2023-07-25,81.14575609756098
2023-07-26,76.8749268292683
2023-07-27,76.8749268292683
2023-07-28,76.8749268292683
2023-07-29,89.68741463414635
2023-07-30,89.68741463414635
2023-07-31,81.14575609756098
2023-08-01,76.8749268292683
2023-08-02,81.14575609756098
2023-08-03,81.14575609756098
2023-08-04,81.14575609756098
2023-08-05,93.95824390243902
2023-08-06,93.95824390243902
2023-08-07,81.14575609756098
2023-08-08,72.60409756097562
2023-08-09,72.60409756097562
2023-08-10,76.8749268292683
2023-08-11,76.8749268292683
2023-08-12,89.68741463414635
2023-08-13,98.22907317073171
2023-08-14,76.8749268292683
2023-08-15,81.14575609756098
2023-08-16,72.60409756097562
2023-08-17,76.8749268292683
2023-08-18,76.8749268292683
2023-08-19,85.41658536585366
2023-08-20,93.95824390243902
2023-08-21,76.8749268292683
2023-08-22,72.60409756097562
2023-08-23,68.33326829268293
2023-08-24,68.33326829268293
2023-08-25,72.60409756097562
2023-08-26,85.41658536585366
2023-08-27,98.22907317073171
2023-08-28,64.06243902439024
2023-08-29,68.33326829268293
2023-08-30,55.520780487804885
2023-08-31,64.06243902439024
2023-09-01,68.33326829268293
2023-09-02,81.14575609756098
2023-09-03,85.41658536585366
2023-09-04,89.68741463414635
2023-09-05,64.06243902439024
2023-09-06,64.06243902439024
2023-09-07,68.33326829268293
2023-09-08,59.791609756097564
2023-09-09,76.8749268292683
2023-09-10,85.41658536585366
2023-09-11,59.791609756097564
2023-09-12,59.791609756097564
2023-09-13,55.520780487804885
2023-09-14,64.06243902439024
2023-09-15,59.791609756097564
2023-09-16,85.41658536585366
2023-09-17,81.14575609756098
2023-09-18,59.791609756097564
2023-09-19,59.791609756097564
2023-09-20,59.791609756097564
2023-09-21,59.791609756097564
2023-09-22,59.791609756097564
2023-09-23,76.8749268292683
2023-09-24,81.14575609756098
2023-09-25,64.06243902439024
2023-09-26,59.791609756097564
2023-09-27,76.8749268292683
2023-09-28,72.60409756097562
2023-09-29,72.60409756097562
2023-09-30,76.8749268292683
2023-10-01,72.60409756097562
2023-10-02,59.791609756097564
2023-10-03,55.520780487804885
2023-10-04,59.791609756097564
2023-10-05,64.06243902439024
2023-10-06,64.06243902439024
2023-10-07,81.14575609756098
2023-10-08,89.68741463414635
2023-10-09,85.41658536585366
2023-10-10,68.33326829268293
2023-10-11,68.33326829268293
2023-10-12,64.06243902439024
2023-10-13,64.06243902439024
2023-10-14,76.8749268292683
2023-10-15,89.68741463414635
2023-10-16,76.8749268292683
2023-10-17,81.14575609756098
2023-10-18,72.60409756097562
2023-10-19,76.8749268292683
2023-10-20,72.60409756097562
2023-10-21,81.14575609756098
2023-10-22,81.14575609756098
2023-10-23,72.60409756097562
2023-10-24,81.14575609756098
2023-10-25,64.06243902439024
2023-10-26,64.06243902439024
2023-10-27,59.791609756097564
2023-10-28,68.33326829268293
2023-10-29,76.8749268292683
2023-10-30,68.33326829268293
2023-10-31,64.06243902439024
2023-11-01,68.33326829268293
2023-11-02,81.14575609756098
2023-11-03,81.14575609756098
2023-11-04,102.4999024390244
2023-11-05,111.04156097560977
2023-11-06,89.68741463414635
2023-11-07,89.68741463414635
2023-11-08,85.41658536585366
2023-11-09,85.41658536585366
2023-11-10,93.95824390243902
2023-11-11,106.77073170731708
2023-11-12,123.85404878048782
2023-11-13,102.4999024390244
2023-11-14,89.68741463414635
2023-11-15,93.95824390243902
2023-11-16,106.77073170731708
2023-11-17,106.77073170731708
2023-11-18,119.58321951219513
2023-11-19,136.66653658536586
2023-11-20,128.1248780487805
2023-11-21,123.85404878048782
2023-11-22,145.20819512195123
2023-11-23,213.54146341463417
2023-11-24,427.08292682926833
2023-11-25,256.249756097561
2023-11-26,187.91648780487805
2023-11-27,196.45814634146342
2023-11-28,149.47902439024392
2023-11-29,102.4999024390244
2023-11-30,102.4999024390244
2023-12-01,93.95824390243902
2023-12-02,115.31239024390244
2023-12-03,119.58321951219513
2023-12-04,111.04156097560977
2023-12-05,106.77073170731708
2023-12-06,119.58321951219513
2023-12-07,102.4999024390244
2023-12-08,111.04156097560977
2023-12-09,132.39570731707317
2023-12-10,140.93736585365855
2023-12-11,119.58321951219513
2023-12-12,115.31239024390244
2023-12-13,111.04156097560977
2023-12-14,115.31239024390244
2023-12-15,115.31239024390244
2023-12-16,136.66653658536586
2023-12-17,145.20819512195123
2023-12-18,119.58321951219513
2023-12-19,115.31239024390244
2023-12-20,115.31239024390244
2023-12-21,111.04156097560977
2023-12-22,115.47665290806754
2023-12-23,123.3612607879925
2023-12-24,115.47665290806754
2023-12-25,180.0318799249531
2023-12-26,240.04250656660412
2023-12-27,180.0318799249531
2023-12-28,152.76427767354596
2023-12-29,136.99506191369608
2023-12-30,135.79046904315197
2023-12-31,112.13664540337712
2024-01-01,101.84285178236398
2024-01-02,98.50284427767355
2024-01-03,103.04744465290807
2024-01-04,118.81666041275798
2024-01-05,115.47665290806754
2024-01-06,115.47665290806754
2024-01-07,109.72745966228894
2024-01-08,78.18902814258912
2024-01-09,76.98443527204503
2024-01-10,72.43983489681051
2024-01-11,72.43983489681051
2024-01-12,72.43983489681051
2024-01-13,89.4136435272045
2024-01-14,93.95824390243902
2024-01-15,84.86904315196998
2024-01-16,67.89523452157599
2024-01-17,75.77984240150094
2024-01-18,69.09982739212008
2024-01-19,67.89523452157599
2024-01-20,98.50284427767355
2024-01-21,96.3674296435272
2024-01-22,72.2755722326454
2024-01-23,67.45720075046904
2024-01-24,69.86638649155722
2024-01-25,65.04801500938086
2024-01-26,62.63882926829268
2024-01-27,86.73068667917448
2024-01-28,86.73068667917448
2024-01-29,72.2755722326454
2024-01-30,69.86638649155722
2024-01-31,69.86638649155722
2024-02-01,65.04801500938086
2024-02-02,65.04801500938086
2024-02-03,81.91231519699812
2024-02-04,93.95824390243902
2024-02-05,62.63882926829268
2024-02-06,60.2296435272045
2024-02-07,62.63882926829268
2024-02-08,65.04801500938086
2024-02-09,60.2296435272045
2024-02-10,81.91231519699812
2024-02-11,72.2755722326454
2024-02-12,53.00208630393996
2024-02-13,62.63882926829268
2024-02-14,57.82045778611632
2024-02-15,62.63882926829268
2024-02-16,65.04801500938086
2024-02-17,77.09394371482176
2024-02-18,89.13987242026266
2024-02-19,77.09394371482176
2024-02-20,62.63882926829268
2024-02-21,57.82045778611632
2024-02-22,62.63882926829268
2024-02-23,60.2296435272045
2024-02-24,81.91231519699812
2024-02-25,93.95824390243902
2024-02-26,65.04801500938086
2024-02-27,67.45720075046904
2024-02-28,60.2296435272045
2024-02-29,60.2296435272045
2024-03-01,65.04801500938086
2024-03-02,79.50312945590994
2024-03-03,89.13987242026266
2024-03-04,67.45720075046904
2024-03-05,62.63882926829268
2024-03-06,57.82045778611632
2024-03-07,62.63882926829268
2024-03-08,60.2296435272045
2024-03-09,79.50312945590994
2024-03-10,86.73068667917448
2024-03-11,62.63882926829268
2024-03-12,60.2296435272045
2024-03-13,62.63882926829268
2024-03-14,62.63882926829268
2024-03-15,62.63882926829268
2024-03-16,77.09394371482176
2024-03-17,84.3215009380863
2024-03-18,62.63882926829268
2024-03-19,57.82045778611632
2024-03-20,57.82045778611632
2024-03-21,60.2296435272045
2024-03-22,65.04801500938086
2024-03-23,77.09394371482176
2024-03-24,84.3215009380863
2024-03-25,67.45720075046904
2024-03-26,60.2296435272045
2024-03-27,60.2296435272045
2024-03-28,62.63882926829268
2024-03-29,65.04801500938086
2024-03-30,77.09394371482176
2024-03-31,79.50312945590994
2024-04-01,69.86638649155722
2024-04-02,65.04801500938086
2024-04-03,60.2296435272045
2024-04-04,60.2296435272045
2024-04-05,62.63882926829268
2024-04-06,72.2755722326454
2024-04-07,81.91231519699812
2024-04-08,55.41127204502814
2024-04-09,62.63882926829268
2024-04-10,62.63882926829268
2024-04-11,60.2296435272045
2024-04-12,69.86638649155722
2024-04-13,77.09394371482176
2024-04-14,81.91231519699812
2024-04-15,62.63882926829268
2024-04-16,65.04801500938086
2024-04-17,62.63882926829268
2024-04-18,62.63882926829268
2024-04-19,60.2296435272045
2024-04-20,77.09394371482176
2024-04-21,89.13987242026266
2024-04-22,65.04801500938086
2024-04-23,62.63882926829268
2024-04-24,60.2296435272045
2024-04-25,60.2296435272045
2024-04-26,67.45720075046904
2024-04-27,74.68475797373358
2024-04-28,81.91231519699812
2024-04-29,67.45720075046904
2024-04-30,62.63882926829268
2024-05-01,60.2296435272045
2024-05-02,57.82045778611632
2024-05-03,62.63882926829268
2024-05-04,77.09394371482176
2024-05-05,79.50312945590994
2024-05-06,62.63882926829268
2024-05-07,65.04801500938086
2024-05-08,60.2296435272045
2024-05-09,69.86638649155722
2024-05-10,62.63882926829268
2024-05-11,81.91231519699812
2024-05-12,84.3215009380863
2024-05-13,62.63882926829268
2024-05-14,60.2296435272045
2024-05-15,62.63882926829268
2024-05-16,62.63882926829268
2024-05-17,65.04801500938086
2024-05-18,84.3215009380863
2024-05-19,77.09394371482176
2024-05-20,69.86638649155722
2024-05-21,62.63882926829268
2024-05-22,67.45720075046904
2024-05-23,65.04801500938086
2024-05-24,69.86638649155722
2024-05-25,72.2755722326454
2024-05-26,81.91231519699812
2024-05-27,81.91231519699812
2024-05-28,65.04801500938086
2024-05-29,60.2296435272045
2024-05-30,67.45720075046904
2024-05-31,62.63882926829268
2024-06-01,81.91231519699812
2024-06-02,86.73068667917448
2024-06-03,69.86638649155722
2024-06-04,69.86638649155722
2024-06-05,72.2755722326454
2024-06-06,72.2755722326454
2024-06-07,67.45720075046904
2024-06-08,79.50312945590994
2024-06-09,81.91231519699812
2024-06-10,69.86638649155722
2024-06-11,69.86638649155722
2024-06-12,67.45720075046904
2024-06-13,77.09394371482176
2024-06-14,62.63882926829268
2024-06-15,74.68475797373358
2024-06-16,84.3215009380863
2024-06-17,67.45720075046904
2024-06-18,69.86638649155722
2024-06-19,79.50312945590994
2024-06-20,74.68475797373358
2024-06-21,72.2755722326454
2024-06-22,74.68475797373358
2024-06-23,77.09394371482176
2024-06-24,62.63882926829268
2024-06-25,62.63882926829268
2024-06-26,65.04801500938086
2024-06-27,67.45720075046904
2024-06-28,69.86638649155722
2024-06-29,69.86638649155722
2024-06-30,77.09394371482176
2024-07-01,67.45720075046904
2024-07-02,67.45720075046904
2024-07-03,62.63882926829268
2024-07-04,69.86638649155722
2024-07-05,67.45720075046904
2024-07-06,77.09394371482176
2024-07-07,84.3215009380863
2024-07-08,72.2755722326454
2024-07-09,74.68475797373358
2024-07-10,69.86638649155722
2024-07-11,69.86638649155722
2024-07-12,72.2755722326454
2024-07-13,77.09394371482176
2024-07-14,74.68475797373358
2024-07-15,69.86638649155722
2024-07-16,69.86638649155722
2024-07-17,69.86638649155722
2024-07-18,72.2755722326454
2024-07-19,69.86638649155722
2024-07-20,77.09394371482176
2024-07-21,79.50312945590994
2024-07-22,67.45720075046904
2024-07-23,65.04801500938086
2024-07-24,79.50312945590994
2024-07-25,77.09394371482176
2024-07-26,77.09394371482176
2024-07-27,86.73068667917448
2024-07-28,93.95824390243902
2024-07-29,77.09394371482176
2024-07-30,86.73068667917448
2024-07-31,81.91231519699812
2024-08-01,79.50312945590994
2024-08-02,81.91231519699812
2024-08-03,91.54905816135084
2024-08-04,86.73068667917448
2024-08-05,74.68475797373358
2024-08-06,69.86638649155722
2024-08-07,72.2755722326454
2024-08-08,72.2755722326454
2024-08-09,72.2755722326454
2024-08-10,84.3215009380863
2024-08-11,89.13987242026266
2024-08-12,77.09394371482176
2024-08-13,69.86638649155722
2024-08-14,72.2755722326454
2024-08-15,69.86638649155722
2024-08-16,69.86638649155722
2024-08-17,79.50312945590994
2024-08-18,90.25693432097484
2024-08-19,66.60689990067321
2024-08-20,65.40230703012912
2024-08-21,69.74551039036075
2024-08-22,66.60689990067321
2024-08-23,69.74551039036075
2024-08-24,74.08871375059238
2024-08-25,80.36593472996748
2024-08-26,66.60689990067321
2024-08-27,57.920493180209945
2024-08-28,65.40230703012912
2024-08-29,65.40230703012912
2024-08-30,72.8841208800483
2024-08-31,77.22732424027993
2024-09-01,87.84774857988666
2024-09-02,89.05234145043073
2024-09-03,56.715900309665855
2024-09-04,54.78188269052241
2024-09-05,54.78188269052241
2024-09-06,53.57728981997832
2024-09-07,66.60689990067321
2024-09-08,77.22732424027993
2024-09-09,57.920493180209945
2024-09-10,57.920493180209945
2024-09-11,54.78188269052241
2024-09-12,54.78188269052241
2024-09-13,59.125086050754035
2024-09-14,69.74551039036075
2024-09-15,74.08871375059238
2024-09-16,57.920493180209945
2024-09-17,61.888563812590476
2024-09-18,54.15249333601667
2024-09-19,58.02052857430357
2024-09-20,54.15249333601667
2024-09-21,69.62463428916429
2024-09-22,77.36070476573809
