Time,rich
2022-07-06,14.44987770317903
2022-07-07,15.073058533043557
2022-07-08,15.067984657509468
2022-07-09,15.690532946759262
2022-07-10,16.940069378079563
2022-07-11,16.30716545508731
2022-07-12,16.30167242655061
2022-07-13,16.296180315503555
2022-07-14,16.29068912194614
2022-07-15,15.658845044113813
2022-07-16,15.653566814711764
2022-07-17,15.64828946751129
2022-07-18,15.0172924824119
2022-07-19,15.012227922926481
2022-07-20,15.632462719119344
2022-07-21,15.002101344696175
2022-07-22,14.372162687369997
2022-07-23,19.364638449071585
2022-07-24,18.733647286502613
2022-07-25,23.09703162476321
2022-07-26,21.841166258489285
2022-07-27,17.46703225858458
2022-07-28,16.837520623499085
2022-07-29,16.20843131734188
2022-07-30,16.20295480361873
2022-07-31,16.197479207385214
2022-08-01,15.569235123693602
2022-08-02,15.563971891718385
2022-08-03,16.181057923622532
2022-08-04,14.931310151397776
2022-08-05,14.926259989442109
2022-08-06,15.542927785833292
2022-08-07,16.159175723460603
2022-08-08,15.532411026100213
2022-08-09,16.148240128317482
2022-08-10,14.280145971559573
2022-08-11,15.516642503012434
2022-08-12,13.650021521886638
2022-08-13,15.506134565295142
2022-08-14,14.880846642949306
2022-08-15,17.974930981405628
2022-08-16,16.729609617249523
2022-08-17,16.10453444733067
2022-08-18,15.479880159529527
2022-08-19,14.855646647981894
2022-08-20,14.231833806823584
2022-08-21,14.845572578389534
2022-08-22,16.077248215127263
2022-08-23,17.308085545859775
2022-08-24,16.684276304083905
2022-08-25,15.443161043923958
2022-08-26,15.437918984786618
2022-08-27,16.049984920164892
2022-08-28,14.810340012592004
2022-08-29,15.374503160518495
2022-08-30,16.570539151647047
2022-08-31,15.596900564829353
2022-09-01,15.362379785449928
2022-09-02,14.159209807574857
2022-09-03,13.78635943070865
2022-09-04,13.552513340335334
2022-09-05,14.148039236429149
2022-09-06,16.54004943900627
2022-09-07,13.771833321155178
2022-09-08,16.531342373929597
2022-09-09,14.133150832447006
2022-09-10,13.531127881676316
2022-09-11,13.159169511055522
2022-09-12,14.949657216747418
2022-09-13,14.716097458286516
2022-09-14,15.907561815190059
2022-09-15,15.305856526123867
2022-09-16,14.70446711705429
2022-09-17,12.908998239730122
2022-09-18,14.099675703230721
2022-09-19,15.28972290308769
2022-09-20,15.285690600080619
2022-09-21,14.685091690921896
2022-09-22,26.38038855274111
2022-09-23,23.621122246382424
2022-09-24,16.46175435559016
2022-09-25,16.457409147980947
2022-09-26,15.857285230618363
2022-09-27,14.706527985947323
2022-09-28,14.701511204279253
2022-09-29,15.284355081717205
2022-09-30,14.691480185755356
2022-10-01,13.511548672987567
2022-10-02,13.506936355489296
2022-10-03,13.502324818400115
2022-10-04,15.258285461074806
2022-10-05,15.839730882918408
2022-10-06,17.007232686870683
2022-10-07,15.242654275108302
2022-10-08,15.237445644189295
2022-10-09,15.232237895471863
2022-10-10,16.39834110810647
2022-10-11,15.807279854051028
2022-10-12,14.631365329354843
2022-10-13,14.626361271747996
2022-10-14,14.6213580624119
2022-10-15,12.862393017184967
2022-10-16,12.857991685925716
2022-10-17,14.6063535240281
2022-10-18,14.601353707774997
2022-10-19,16.931771498159463
2022-10-20,17.509627944097243
2022-10-21,15.169813722585785
2022-10-22,14.581362925470069
2022-10-23,13.41025796252505
2022-10-24,15.154227528899776
2022-10-25,15.731689045230967
2022-10-26,15.143841144116998
2022-10-27,15.138649275027973
2022-10-28,15.13345828814053
2022-10-29,13.964555246265846
2022-10-30,13.959765194741884
2022-10-31,15.117890620687666
2022-11-01,16.27521879049935
2022-11-02,16.269633247244446
2022-11-03,16.264048654052782
2022-11-04,18.581102869627834
2022-11-05,16.252882317859168
2022-11-06,15.667039840040887
2022-11-07,17.40184262348411
2022-11-08,16.23613993904303
2022-11-09,16.2305610462308
2022-11-10,16.804446785749008
2022-11-11,15.640141606839038
2022-11-12,15.634764708595894
2022-11-13,15.050522477356077
2022-11-14,15.624013660506828
2022-11-15,15.618639510660907
2022-11-16,15.613266276947398
2022-11-17,15.607893959366292
2022-11-18,17.336136175463995
2022-11-19,15.019479773616073
2022-11-20,17.32420278157492
2022-11-21,15.58641385036596
2022-11-22,15.581046113446895
2022-11-23,15.575679292660242
2022-11-24,13.263600293486588
2022-11-25,13.835509688430362
2022-11-26,17.288427030105254
2022-11-27,17.28246796759745
2022-11-28,15.548858930713097
2022-11-29,15.54349760672089
2022-11-30,15.538137198861094
2022-12-01,16.683353833588058
2022-12-02,16.102508729003123
2022-12-03,14.372279140811253
2022-12-04,15.516704728745992
2022-12-05,16.085843305309282
2022-12-06,15.50599399048289
2022-12-07,16.648835550775875
2022-12-08,16.069186432184583
2022-12-09,14.342532179704907
2022-12-10,14.337577321801465
2022-12-11,16.052538109629026
2022-12-12,15.47388376287138
2022-12-13,15.468535264732889
2022-12-14,15.463187682726808
2022-12-15,14.885328386599316
2022-12-16,16.597124546157197
2022-12-17,22.312550626171024
2022-12-18,20.017156594849254
2022-12-19,18.295067869253362
2022-12-20,15.431121429470897
2022-12-21,15.997105455220995
2022-12-22,14.849312599761717
2022-12-23,15.986030325098248
2022-12-24,14.268298379581903
2022-12-25,14.263356245739688
2022-12-26,14.258414960168228
2022-12-27,16.53403044652631
2022-12-28,17.66818331795855
2022-12-29,15.383083888524586
2022-12-30,14.808204632613444
2022-12-31,14.803070106627013
2023-01-01,14.228785060425153
2023-01-02,16.508986470420115
2023-01-03,14.804382845192904
2023-01-04,15.946650619788098
2023-01-05,15.380471273280039
2023-01-06,16.523355622178244
2023-01-07,15.387155128921382
2023-01-08,57.001833683888094
2023-01-09,50.17249519273581
2023-01-10,27.37274862563917
2023-01-11,22.815566138467982
2023-01-12,21.10896849804016
2023-01-13,17.11908366929894
2023-01-14,15.981266953792368
2023-01-15,18.26825271588284
2023-01-16,15.417167730262422
2023-01-17,15.991625402083006
2023-01-18,15.423822808550431
2023-01-19,14.284396653335333
2023-01-20,15.430472654592375
2023-01-21,14.290551495852844
2023-01-22,15.437117268388256
2023-01-23,16.012305672941846
2023-01-24,15.443756649938075
2023-01-25,15.447074378620714
2023-01-26,16.59486419177827
2023-01-27,16.026065390016313
2023-01-28,15.457019716299534
2023-01-29,16.032937109504115
2023-01-30,15.46364340111117
2023-01-31,16.612653524493215
2023-02-01,17.189179837418607
2023-02-02,16.619759422894468
2023-02-03,16.05009266932946
2023-02-04,15.480179722063745
2023-02-05,16.056945397701927
2023-02-06,19.501877525795614
2023-02-07,16.63749958218578
2023-02-08,16.641043399179157
2023-02-09,15.496683341478434
2023-02-10,17.22220015686314
2023-02-11,14.929080239005785
2023-02-12,17.22952201821007
2023-02-13,14.360983973984172
2023-02-14,14.938592990490228
2023-02-15,16.09112764906998
2023-02-16,15.519733470075353
2023-02-17,15.523021113343138
2023-02-18,14.951259024529056
2023-02-19,14.954422384001779
2023-02-20,14.95758448385971
2023-02-21,15.536158605799116
2023-02-22,14.9639049047312
2023-02-23,16.118375781571274
2023-02-24,14.970220287143514
2023-02-25,13.821577928240757
2023-02-26,13.248469404431665
2023-02-27,16.708108980610785
2023-02-28,14.982835936590638
2023-03-01,15.562370803758338
2023-03-02,15.56564144222642
2023-03-03,14.415658122808324
2023-03-04,14.418684069424115
2023-03-05,14.421708804871836
2023-03-06,14.424732329151484
2023-03-07,15.58197501364411
2023-03-08,16.16246883351136
2023-03-09,16.165851111179858
2023-03-10,15.591759459756538
2023-03-11,15.017425054349834
2023-03-12,15.59827588352391
2023-03-13,16.17936665677145
2023-03-14,14.448876921338172
2023-03-15,14.451889545105196
2023-03-16,13.298508881087816
2023-03-17,14.45791115913503
2023-03-18,13.304046537446014
2023-03-19,14.463927928492584
2023-03-20,15.045611876276027
2023-03-21,15.048737447304974
2023-03-22,16.2096972786206
2023-03-23,16.792098442501395
2023-03-24,15.05810660270306
2023-03-25,13.90267120179031
2023-03-26,15.643744347005814
2023-03-27,16.226500146304016
2023-03-28,15.650218912804698
2023-03-29,15.073696669404017
2023-03-30,15.65668824635752
2023-03-31,14.499926806520051
2023-04-01,14.502918840429887
2023-04-02,14.505909663171652
2023-04-03,15.089255245735162
2023-04-04,15.67283868916305
2023-04-05,15.095469858964071
2023-04-06,15.098575276156339
2023-04-07,14.520845609359434
2023-04-08,13.942875998489066
2023-04-09,13.945739049271731
2023-04-10,14.529792643055263
2023-04-11,15.695394370507149
2023-04-12,15.698611378453103
2023-04-13,15.120277927288003
2023-04-14,18.613382483153142
2023-04-15,16.290041759622678
2023-04-16,15.129560169265396
2023-04-17,16.296701863825326
2023-04-18,16.88217380549159
2023-04-19,18.05014474292306
2023-04-20,17.471444835340186
2023-04-21,17.475006207998316
2023-04-22,16.895947256346272
2023-04-23,16.89938710667254
2023-04-24,18.06853765908135
2023-04-25,18.072211736767787
2023-04-26,19.97927495506137
2023-04-27,18.078517059406604
2023-04-28,17.611989575488813
2023-04-29,18.079386338134793
2023-04-30,18.797011852948167
2023-05-01,18.080252874984623
2023-05-02,18.330873274943404
2023-05-03,18.798352306517717
2023-05-04,18.79879770034982
2023-05-05,16.897627496348807
2023-05-06,19.5169654825634
2023-05-07,19.51742318528176
2023-05-08,18.80057215555615
2023-05-09,17.366369217873608
2023-05-10,17.366781609042405
2023-05-11,17.61735410161176
2023-05-12,16.183031290502246
2023-05-13,15.215875766033376
2023-05-14,16.18378818820857
2023-05-15,19.5210582190549
2023-05-16,18.086664503985826
2023-05-17,17.83694429280494
2023-05-18,17.37005701702189
2023-05-19,16.90313454823261
2023-05-20,16.653390335619015
2023-05-21,19.991116861468026
2023-05-22,16.904298320983756
2023-05-23,17.622206050513338
2023-05-24,16.187535893308226
2023-05-25,16.205163529895188
2023-05-26,16.207897709222557
2023-05-27,16.21063067635107
2023-05-28,16.213362431280736
2023-05-29,16.988287877535907
2023-05-30,16.604984740365975
2023-05-31,16.221550422876618
2023-06-01,15.837985011653476
2023-06-02,15.454288593282177
2023-06-03,16.229727504682838
2023-06-04,17.005424620612
2023-06-05,16.621724565644147
2023-06-06,16.237893676699404
2023-06-07,17.013975848194868
2023-06-08,14.309601762480135
2023-06-09,16.24604893892631
2023-06-10,17.796266357677656
2023-06-11,17.412299699374987
2023-06-12,16.64119789353887
2023-06-13,17.03104401545024
2023-06-14,17.033884265263687
2023-06-15,18.585516267441292
2023-06-16,18.588611951043
2023-06-17,16.65507018164182
2023-06-18,18.59479916213606
2023-06-19,17.435522521525705
2023-06-20,17.43841952976437
2023-06-21,20.154408720874766
2023-06-22,17.8318587532191
2023-06-23,18.997956340597774
2023-06-24,23.65443709038502
2023-06-25,22.10698777964123
2023-06-26,18.61949259170369
2023-06-27,17.45866222146949
2023-06-28,17.073514420778235
2023-06-29,17.076335621752587
2023-06-30,16.30283030040414
2023-07-01,20.187787707375925
2023-07-02,19.414535914931832
2023-07-03,17.475962447479027
2023-07-04,16.702003882835594
2023-07-05,16.31627087925925
2023-07-06,17.873141583046454
2023-07-07,17.487469955795717
2023-07-08,19.045040793550452
2023-07-09,18.27069218023593
2023-07-10,17.49608694979616
2023-07-11,16.332359571323295
2023-07-12,16.335036777304655
2023-07-13,15.948719609870809
2023-07-14,17.118501245655153
2023-07-15,16.732181624961726
2023-07-16,16.3457334792416
2023-07-17,17.126900082525307
2023-07-18,14.793829361110582
2023-07-19,16.35374327760636
2023-07-20,15.966972433949369
2023-07-21,16.359077082188616
2023-07-22,15.582611586839494
2023-07-23,17.143663468355253
2023-07-24,15.977376585723697
2023-07-25,16.759485624608985
2023-07-26,19.101122110191753
2023-07-27,15.205403017222741
2023-07-28,15.987761804106443
2023-07-29,15.6003464881558
2023-07-30,16.383019198965627
2023-07-31,15.605403212541734
2023-08-01,16.38832633517316
2023-08-02,15.610455319027286
2023-08-03,16.00330413157135
2023-08-04,15.615502807612451
2023-08-05,16.789376681706816
2023-08-06,18.354141171999242
2023-08-07,16.404218651023324
2023-08-08,15.234944332804584
2023-08-09,16.018803858905205
2023-08-10,17.584444761711335
2023-08-11,22.27721402866536
2023-08-12,27.753272684734927
2023-08-13,28.930594815497575
2023-08-14,35.19150970957311
2023-08-15,34.023919653448694
2023-08-16,30.117954719189537
2023-08-17,30.513987898083556
2023-08-18,37.561694223594756
2023-08-19,39.133029441066014
2023-08-20,33.268397502744776
2023-08-21,32.0993510263595
2023-08-22,34.84510733857954
2023-08-23,35.633833761411786
2023-08-24,36.42280762329226
2023-08-25,29.76962300083974
2023-08-26,34.47558488137243
2023-08-27,30.562773178765717
2023-08-28,27.432496830207654
2023-08-29,27.436861864268494
2023-08-30,24.697102390198136
2023-08-31,25.87726667874474
2023-09-01,24.704950360016273
2023-09-02,22.747850060535235
2023-09-03,24.7127910566413
2023-09-04,24.716708677506404
2023-09-05,22.36627929149482
2023-09-06,21.192461540864382
2023-09-07,21.588329915351782
2023-09-08,21.984320869319152
2023-09-09,21.987795117651345
2023-09-10,18.849658071187196
2023-09-11,20.423685996554582
2023-09-12,21.605383019252518
2023-09-13,20.430127666305278
2023-09-14,20.433346249954187
2023-09-15,18.47150916617149
2023-09-16,18.86748822904536
2023-09-17,18.4773205925341
2023-09-18,20.05300931528947
2023-09-19,21.235932681162605
2023-09-20,18.87934729354848
2023-09-21,19.275690025337497
2023-09-22,19.278711607612262
2023-09-23,16.92070339496257
2023-09-24,20.07188320413787
2023-09-25,18.89413995334979
2023-09-26,18.897094329199703
2023-09-27,18.506296333852852
2023-09-28,19.69062387998874
2023-09-29,18.51207520401774
2023-09-30,16.54528573153593
2023-10-01,17.72985508865395
2023-10-02,18.9893853459847
2023-10-03,17.478159477882485
2023-10-04,18.34723281569086
2023-10-05,18.42199558664618
2023-10-06,18.899016315310654
2023-10-07,18.16823622848996
2023-10-08,19.052564988243184
2023-10-09,24.420729060559573
2023-10-10,24.51923198525882
2023-10-11,21.745840077620844
2023-10-12,20.18541083576655
2023-10-13,16.543949519782863
2023-10-14,17.440651352543085
2023-10-15,18.761029057162038
2023-10-16,20.091513483653088
2023-10-17,20.171420442375698
2023-10-18,18.985767378569378
2023-10-19,20.755285013113586
2023-10-20,19.561584462514467
2023-10-21,18.357977730985972
2023-10-22,19.716100515098184
2023-10-23,21.084471386009337
2023-10-24,21.167170704896943
2023-10-25,19.94900880094492
2023-10-26,20.462315772102503
2023-10-27,19.667971104936044
2023-10-28,17.98944355524866
2023-10-29,18.94025708352309
2023-10-30,20.34021382927921
2023-10-31,20.418908517734533
2023-11-01,20.943357791042224
2023-11-02,19.68211020450174
2023-11-03,20.2068586454453
2023-11-04,19.38290392485318
2023-11-05,19.457173175652134
2023-11-06,21.348475306854944
2023-11-07,22.34187564719761
2023-11-08,21.053910218838634
2023-11-09,21.593399998173673
2023-11-10,24.90359429748075
2023-11-11,21.75745570148245
2023-11-12,20.910365737531016
2023-11-13,24.72069918438904
2023-11-14,23.877438385629645
2023-11-15,23.02731155758776
2023-11-16,22.170298974924766
2023-11-17,22.253331175071
2023-11-18,19.960292582883675
2023-11-19,20.98880428332202
2023-11-20,22.024560082033236
2023-11-21,31.717922093489435
2023-11-22,35.69446665593061
2023-11-23,25.6596333465979
2023-11-24,34.01535766012142
2023-11-25,28.77587080813443
2023-11-26,23.497097012684705
2023-11-27,23.09215150992593
2023-11-28,23.17688337675068
2023-11-29,25.24149484457721
2023-11-30,23.34681065585795
2023-12-01,22.43489942694301
2023-12-02,20.515140336565942
2023-12-03,20.589729318397772
2023-12-04,25.200552548833617
2023-12-05,24.280169738345357
2023-12-06,23.352634881164484
2023-12-07,23.946423360040058
2023-12-08,25.566702530202896
2023-12-09,22.06643983428598
2023-12-10,23.175687409037078
2023-12-11,24.80931934402547
2023-12-12,24.37935360331931
2023-12-13,24.986964967591085
2023-12-14,22.986355776484316
2023-12-15,22.54386244761856
2023-12-16,21.045514102714357
2023-12-17,24.28814360359606
2023-12-18,23.314353859420375
2023-12-19,22.33322796539156
2023-12-20,25.613695435405177
2023-12-21,23.561871272696838
2023-12-22,31.32665830121746
2023-12-23,31.599034039899042
2023-12-24,31.28775011590727
2023-12-25,31.365305238051008
2023-12-26,31.442932686436386
2023-12-27,31.71735167619818
2023-12-28,31.795709795586568
2023-12-29,37.93234195722548
2023-12-30,38.422566469051226
2023-12-31,38.517094939262805
2024-01-01,38.01273893611334
2024-01-02,32.78934057825917
2024-01-03,37.99785457119601
2024-01-04,39.29895063760997
2024-01-05,45.75893266243742
2024-01-06,38.68088322661164
2024-01-07,33.192946004920174
2024-01-08,33.27389393164661
2024-01-09,33.55931903541296
2024-01-10,38.647232434288476
2024-01-11,38.740339976268956
2024-01-12,40.07069716606736
2024-01-13,33.26618115847168
2024-01-14,39.227564813470735
2024-01-15,33.634652495030366
2024-01-16,33.507007953268364
2024-01-17,33.587431491573646
2024-01-18,34.087531957805155
2024-01-19,39.909064952599195
2024-01-20,43.64201092596197
2024-01-21,36.47545950147451
2024-01-22,43.89927335069223
2024-01-23,44.02817677273045
2024-01-24,44.157261667884036
2024-01-25,44.286528036153015
2024-01-26,44.415975877537385
2024-01-27,37.121337660030946
2024-01-28,44.675415979652264
2024-01-29,37.33784020031899
2024-01-30,44.935581974228676
2024-01-31,45.06593718118997
2024-02-01,45.19647386126664
2024-02-02,37.77266001204892
2024-02-03,37.88174303397178
2024-02-04,45.589172740188964
2024-02-05,45.72043531272717
2024-02-06,45.851879358380764
2024-02-07,45.98350487714974
2024-02-08,46.1153118690341
2024-02-09,46.24730033403385
2024-02-10,38.649558560124156
2024-02-11,38.75985140281625
2024-02-12,38.8702954731045
2024-02-13,46.7770689251867
2024-02-14,39.091637296469465
2024-02-15,47.043042059455416
2024-02-16,47.17630083626285
2024-02-17,39.424784238488066
2024-02-18,47.443362809223885
2024-02-19,47.57716600537747
2024-02-20,47.71115067464645
2024-02-21,47.845316817030806
2024-02-22,39.983053693775474
2024-02-23,40.09516126762141
2024-02-24,40.20742006906351
2024-02-25,48.3837961177221
2024-02-26,48.51886962568339
2024-02-27,40.54510383896672
2024-02-28,40.65796755079343
2024-02-29,40.77098249021629
2024-03-01,49.06097838868237
2024-03-02,40.99746605185048
2024-03-03,41.11093467406181
2024-03-04,49.46946542864314
2024-03-05,49.605990721527505
2024-03-06,49.742697487527245
2024-03-07,49.879585726642375
2024-03-08,41.68054619906075
2024-03-09,41.79492218684899
2024-03-10,50.29133928268008
2024-03-11,42.024127845213954
2024-03-12,42.138957515790665
2024-03-13,42.25393841396353
2024-03-14,42.36907053973254
2024-03-15,42.48435389309772
2024-03-16,42.59978847405904
2024-03-17,42.715374282616516
2024-03-18,42.831111318770155
2024-03-19,42.94699958251994
2024-03-20,43.06303907386589
2024-03-21,43.17922979280798
2024-03-22,43.295571739346215
2024-03-23,43.41206491348063
2024-03-24,43.52870931521118
2024-03-25,43.64550494453789
2024-03-26,43.762451801460756
2024-03-27,43.87954988597977
2024-03-28,43.99679919809495
2024-03-29,44.114199737806274
2024-03-30,44.23175150511374
2024-03-31,44.34945450001737
2024-04-01,44.46730872251716
2024-04-02,44.5853141726131
2024-04-03,44.703470850305195
2024-04-04,44.82177875559345
2024-04-05,44.940237888477846
2024-04-06,45.0588482489584
2024-04-07,45.17760983703511
2024-04-08,45.296522652707964
2024-04-09,45.415586695976984
2024-04-10,45.53480196684215
2024-04-11,45.65416846530348
2024-04-12,45.77368619136096
2024-04-13,45.89335514501459
2024-04-14,46.01317532626437
2024-04-15,46.13314673511031
2024-04-16,46.2532693715524
2024-04-17,46.37354323559065
2024-04-18,46.49396832722505
2024-04-19,46.614544646455606
2024-04-20,46.735272193282306
2024-04-21,46.85615096770517
2024-04-22,46.97718096972418
2024-04-23,47.098362199339356
2024-04-24,47.21969465655068
2024-04-25,47.34117834135815
2024-04-26,47.46281325376179
2024-04-27,47.58459939376157
2024-04-28,47.70653676135751
2024-04-29,47.82862535654961
2024-04-30,57.54103821520541
2024-05-01,48.07325622972224
2024-05-02,48.1957985077028
2024-05-03,48.3184920132795
2024-05-04,48.44133674645237
2024-05-05,48.564332707221375
2024-05-06,48.68747989558655
2024-05-07,58.57293397385743
2024-05-08,48.93422795510534
2024-05-09,49.05782882625897
2024-05-10,49.18158092500876
2024-05-11,49.30548425135469
2024-05-12,49.42953880529678
2024-05-13,49.55374458683502
2024-05-14,59.613721915163296
2024-05-15,49.80260983269997
2024-05-16,49.92726929702668
2024-05-17,80.08332798231926
2024-05-18,90.31867543524339
2024-05-19,80.48344808893395
2024-05-20,60.51290331635404
2024-05-21,50.552835032602516
2024-05-22,50.67840186250614
2024-05-23,50.80411992000593
2024-05-24,50.929989205101876
2024-05-25,51.05600971779396
2024-05-26,51.1821814580822
2024-05-27,51.308504425966596
2024-05-28,51.434978621447144
2024-05-29,51.561604044523854
2024-05-30,51.688380695196706
2024-05-31,51.81530857346572
2024-06-01,51.94238767933089
2024-06-02,62.48354161535064
2024-06-03,52.19699957384969
2024-06-04,52.324532362503305
2024-06-05,52.45221637875309
2024-06-06,52.58005162259902
2024-06-07,52.708038094041115
2024-06-08,63.403410951695214
2024-06-09,63.55735766365652
2024-06-10,63.71148584873316
2024-06-11,74.51009475807942
2024-06-12,64.02028663823263
2024-06-13,64.17495924265545
2024-06-14,64.32981332019364
2024-06-15,53.73737405903936
2024-06-16,53.866721578846835
2024-06-17,53.996220326250466
2024-06-18,54.12587030125024
2024-06-19,54.25567150384617
2024-06-20,43.50849914723061
2024-06-21,54.5157275918265
2024-06-22,54.6459824772109
2024-06-23,54.776388590191445
2024-06-24,54.90694593076815
2024-06-25,55.03765449894101
2024-06-26,55.16851429471002
2024-06-27,66.3594303816902
2024-06-28,77.6029625966511
2024-06-29,55.562001047593974
2024-06-30,55.6934657537476
2024-07-01,55.82508168749738
2024-07-02,55.95684884884332
2024-07-03,56.088767237785405
2024-07-04,56.22083685432364
2024-07-05,56.35305769845804
2024-07-06,56.48542977018859
2024-07-07,56.61795306951529
2024-07-08,56.75062759643814
2024-07-09,56.88345335095716
2024-07-10,57.01643033307232
2024-07-11,57.149558542783645
2024-07-12,57.28283798009111
2024-07-13,57.416268644994744
2024-07-14,57.54985053749451
2024-07-15,57.68358365759044
2024-07-16,57.81746800528253
2024-07-17,69.54180429668493
2024-07-18,58.085690383455166
2024-07-19,58.220028413935715
2024-07-20,70.02542120641489
2024-07-21,70.18698978922232
2024-07-22,58.62394987095429
2024-07-23,58.758892811819436
2024-07-24,58.89398698028076
2024-07-25,59.02923237633823
2024-07-26,59.164628999991855
2024-07-27,59.30017685124163
2024-07-28,59.43587593008756
2024-07-29,59.57172623652964
2024-07-30,59.70772777056788
2024-07-31,59.84388053220228
2024-08-01,59.98018452143281
2024-08-02,60.116639738259515
2024-08-03,60.25324618268237
2024-08-04,60.39000385470138
2024-08-05,60.52691275431655
2024-08-06,48.53117830522229
2024-08-07,60.80118423633533
2024-08-08,60.93854681873896
2024-08-09,61.07606062873873
2024-08-10,73.45647079960159
2024-08-11,73.6218503178321
2024-08-12,61.489509424315
2024-08-13,61.62762814469937
2024-08-14,61.76589809267994
2024-08-15,74.28518312190795
2024-08-16,62.04289167142948
2024-08-17,62.18161530219849
2024-08-18,49.05938408464151
2024-08-19,49.15192474403887
2024-08-20,49.24454101723431
2024-08-21,49.33723290422783
2024-08-22,49.43000040501943
2024-08-23,49.522843519609104
2024-08-24,49.61576224799685
2024-08-25,49.70875659018268
2024-08-26,49.80182654616657
2024-08-27,49.89497211594857
2024-08-28,49.98819329952862
2024-08-29,50.081490096906755
2024-08-30,50.17486250808296
2024-08-31,50.26831053305725
2024-09-01,50.361834171829614
2024-09-02,49.99353623799276
2024-09-03,49.626392320106035
2024-09-04,49.26040241816944
2024-09-05,100.0
2024-09-06,100.0
2024-09-07,100.0
2024-09-08,100.0
2024-09-09,75.91642103638144
2024-09-10,75.34191574640411
2024-09-11,65.42309977170363
2024-09-12,64.92363888763383
2024-09-13,64.42579362589423
2024-09-14,63.92956398648479
2024-09-15,54.372814259490454
