Time,dall_e
2023-10-27,3.505311077389985
2023-10-28,2.414769853313101
2023-10-29,2.2979261507334345
2023-10-30,2.8431967627718766
2023-10-31,3.076884167931209
2023-11-01,2.687405159332322
2023-11-02,2.726353060192211
2023-11-03,2.726353060192211
2023-11-04,2.220030349013657
2023-11-05,1.986342943854325
2023-11-06,2.7653009610520995
2023-11-07,2.960040465351543
2023-11-08,2.960040465351543
2023-11-09,2.414769853313101
2023-11-10,2.4926656550328783
2023-11-11,2.14213454729388
2023-11-12,2.531613555892767
2023-11-13,2.960040465351543
2023-11-14,2.220030349013657
2023-11-15,2.375821952453212
2023-11-16,2.3368740515933233
2023-11-17,2.6484572584724333
2023-11-18,2.375821952453212
2023-11-19,1.7137076378351037
2023-11-20,1.7916034395548812
2023-11-21,2.220030349013657
2023-11-22,2.3368740515933233
2023-11-23,1.9473950429944362
2023-11-24,1.9473950429944362
2023-11-25,1.5189681335356602
2023-11-26,2.2979261507334345
2023-11-27,2.2979261507334345
2023-11-28,3.1547799696509866
2023-11-29,3.271623672230653
2023-11-30,3.115832068791098
2023-12-01,3.1547799696509866
2023-12-02,3.1547799696509866
2023-12-03,2.726353060192211
2023-12-04,3.115832068791098
2023-12-05,2.9989883662114316
2023-12-06,2.4537177541729895
2023-12-07,2.4926656550328783
2023-12-08,2.4537177541729895
2023-12-09,2.726353060192211
2023-12-10,2.258978249873546
2023-12-11,2.726353060192211
2023-12-12,2.8042488619119883
2023-12-13,2.8821446636317654
2023-12-14,2.726353060192211
2023-12-15,2.6095093576125445
2023-12-16,2.414769853313101
2023-12-17,2.220030349013657
2023-12-18,2.375821952453212
2023-12-19,2.7653009610520995
2023-12-20,2.375821952453212
2023-12-21,2.570561456752656
2023-12-22,2.5735574491264934
2023-12-23,2.524123574958173
2023-12-24,2.9974903700245124
2023-12-25,2.420761838060776
2023-12-26,2.3174001011633787
2023-12-27,2.3713279638924556
2023-12-28,2.100190654060153
2023-12-29,2.691899147893078
2023-12-30,1.9818489552935685
2023-12-31,2.100190654060153
2024-01-01,1.9818489552935685
2024-01-02,2.420761838060776
2024-01-03,2.3518540134625114
2024-01-04,2.2335123146959264
2024-01-05,2.1346445663592855
2024-01-06,2.2679662269950587
2024-01-07,2.302420139294191
2024-01-08,2.100190654060153
2024-01-09,1.9818489552935685
2024-01-10,2.2679662269950587
2024-01-11,1.9968289171627565
2024-01-12,1.9968289171627565
2024-01-13,1.691237695031322
2024-01-14,1.9818489552935685
2024-01-15,1.6073499085638692
2024-01-16,1.710711645461266
2024-01-17,1.5579160343955487
2024-01-18,1.710711645461266
2024-01-19,2.3368740515933233
2024-01-20,1.5084821602272285
2024-01-21,1.6178358818723007
2024-01-22,1.7676355005641802
2024-01-23,1.6477958056106765
2024-01-24,1.887475195517684
2024-01-25,1.5878759581339246
2024-01-26,1.5878759581339246
2024-01-27,1.348196568226917
2024-01-28,1.9473950429944358
2024-01-29,1.7077156530874285
2024-01-30,2.306914127854947
2024-01-31,1.9773549667328119
2024-02-01,1.857515271779308
2024-02-02,1.7975954243025563
2024-02-03,1.7676355005641802
2024-02-04,1.857515271779308
2024-02-05,1.4380763394420448
2024-02-06,1.2283568732734134
2024-02-07,1.468036263180421
2024-02-08,1.7077156530874285
2024-02-09,1.5279561106571729
2024-02-10,0.8089179409361503
2024-02-11,1.1983969495350375
2024-02-12,1.1085171783199097
2024-02-13,1.3182366444885412
2024-02-14,1.6178358818723007
2024-02-15,1.6777557293490524
2024-02-16,1.91743511925606
2024-02-17,1.5878759581339246
2024-02-18,1.408116415703669
2024-02-19,1.857515271779308
2024-02-20,1.6477958056106765
2024-02-21,1.9773549667328119
2024-02-22,1.7975954243025563
2024-02-23,1.5279561106571729
2024-02-24,1.348196568226917
2024-02-25,1.4380763394420448
2024-02-26,1.468036263180421
2024-02-27,1.7975954243025563
2024-02-28,1.7676355005641802
2024-02-29,1.6777557293490524
2024-03-01,1.348196568226917
2024-03-02,1.2882767207501653
2024-03-03,1.5279561106571729
2024-03-04,1.468036263180421
2024-03-05,1.1384771020582856
2024-03-06,1.4979961869187968
2024-03-07,1.348196568226917
2024-03-08,1.408116415703669
2024-03-09,0.928757635889654
2024-03-10,1.2882767207501653
2024-03-11,1.1983969495350375
2024-03-12,1.1085171783199097
2024-03-13,1.468036263180421
2024-03-14,1.1085171783199097
2024-03-15,1.378156491965293
2024-03-16,0.9886774833664059
2024-03-17,0.8688377884129022
2024-03-18,1.408116415703669
2024-03-19,1.0785572545815336
2024-03-20,1.5579160343955487
2024-03-21,1.2583167970117892
2024-03-22,1.2283568732734134
2024-03-23,1.1085171783199097
2024-03-24,1.0785572545815336
2024-03-25,1.018637407104782
2024-03-26,1.018637407104782
2024-03-27,1.2283568732734134
2024-03-28,0.95871755962803
2024-03-29,1.1384771020582856
2024-03-30,0.8388778646745262
2024-03-31,0.95871755962803
2024-04-01,1.1085171783199097
2024-04-02,0.9886774833664059
2024-04-03,1.1983969495350375
2024-04-04,0.8688377884129022
2024-04-05,1.1085171783199097
2024-04-06,1.1384771020582856
2024-04-07,1.0785572545815336
2024-04-08,0.95871755962803
2024-04-09,1.468036263180421
2024-04-10,0.8388778646745262
2024-04-11,1.1384771020582856
2024-04-12,0.928757635889654
2024-04-13,0.7489980934593984
2024-04-14,0.928757635889654
2024-04-15,0.8987977121512781
2024-04-16,1.0485973308431578
2024-04-17,1.1085171783199097
2024-04-18,1.1085171783199097
2024-04-19,0.8688377884129022
2024-04-20,0.8388778646745262
2024-04-21,0.7789580171977744
2024-04-22,0.6890782459826466
2024-04-23,1.0785572545815336
2024-04-24,1.1384771020582856
2024-04-25,1.408116415703669
2024-04-26,0.8688377884129022
2024-04-27,0.7489980934593984
2024-04-28,0.5692385510291428
2024-04-29,0.5991984747675188
2024-04-30,0.928757635889654
2024-05-01,0.9886774833664059
2024-05-02,0.8688377884129022
2024-05-03,0.8388778646745262
2024-05-04,0.5692385510291428
2024-05-05,0.6291583985058946
2024-05-06,0.7489980934593984
2024-05-07,0.95871755962803
2024-05-08,0.8987977121512781
2024-05-09,0.8388778646745262
2024-05-10,0.5692385510291428
2024-05-11,0.3894790085988872
2024-05-12,0.6591183222442706
2024-05-13,0.6591183222442706
2024-05-14,1.0485973308431578
2024-05-15,1.3182366444885412
2024-05-16,0.8089179409361503
2024-05-17,1.2283568732734134
2024-05-18,0.9886774833664059
2024-05-19,0.9886774833664059
2024-05-20,0.9886774833664059
2024-05-21,0.5692385510291428
2024-05-22,0.8089179409361503
2024-05-23,1.1085171783199097
2024-05-24,0.8987977121512781
2024-05-25,0.6890782459826466
2024-05-26,0.6291583985058946
2024-05-27,0.8089179409361503
2024-05-28,1.0485973308431578
2024-05-29,0.7489980934593984
2024-05-30,0.8987977121512781
2024-05-31,0.8388778646745262
2024-06-01,0.8688377884129022
2024-06-02,0.6591183222442706
2024-06-03,0.8987977121512781
2024-06-04,0.9886774833664059
2024-06-05,0.928757635889654
2024-06-06,0.8089179409361503
2024-06-07,0.8987977121512781
2024-06-08,0.7789580171977744
2024-06-09,0.8388778646745262
2024-06-10,0.7789580171977744
2024-06-11,0.8987977121512781
2024-06-12,0.8388778646745262
2024-06-13,1.1384771020582856
2024-06-14,0.8688377884129022
2024-06-15,0.8089179409361503
2024-06-16,0.6890782459826466
2024-06-17,0.6291583985058946
2024-06-18,0.7190381697210224
2024-06-19,0.5392786272907668
2024-06-20,0.7489980934593984
2024-06-21,0.7789580171977744
2024-06-22,0.7190381697210224
2024-06-23,0.8089179409361503
2024-06-24,0.7190381697210224
2024-06-25,0.8089179409361503
2024-06-26,0.7190381697210224
2024-06-27,0.44939885607563906
2024-06-28,0.6291583985058946
2024-06-29,1.1684370257966614
2024-06-30,0.5692385510291428
2024-07-01,0.509318703552391
2024-07-02,0.5692385510291428
2024-07-03,0.7789580171977744
2024-07-04,0.5991984747675188
2024-07-05,0.5392786272907668
2024-07-06,0.5692385510291428
2024-07-07,0.5991984747675188
2024-07-08,0.6291583985058946
2024-07-09,0.7489980934593984
2024-07-10,0.509318703552391
2024-07-11,0.479358779814015
2024-07-12,1.018637407104782
2024-07-13,0.5991984747675188
2024-07-14,0.5692385510291428
2024-07-15,0.5692385510291428
2024-07-16,0.7190381697210224
2024-07-17,0.509318703552391
2024-07-18,0.7789580171977744
2024-07-19,0.44939885607563906
2024-07-20,1.0485973308431578
2024-07-21,0.7190381697210224
2024-07-22,0.6291583985058946
2024-07-23,0.7190381697210224
2024-07-24,0.7789580171977744
2024-07-25,0.8089179409361503
2024-07-26,0.5991984747675188
2024-07-27,0.6591183222442706
2024-07-28,0.5692385510291428
2024-07-29,0.3894790085988872
2024-07-30,0.3595190848605112
2024-07-31,0.6291583985058946
2024-08-01,0.6291583985058946
2024-08-02,0.6291583985058946
2024-08-03,0.7489980934593984
2024-08-04,0.5392786272907668
2024-08-05,0.44939885607563906
2024-08-06,0.6591183222442706
2024-08-07,0.6890782459826466
2024-08-08,0.7190381697210224
2024-08-09,0.509318703552391
2024-08-10,0.8089179409361503
2024-08-11,0.8089179409361503
2024-08-12,0.509318703552391
2024-08-13,0.8089179409361503
2024-08-14,0.5991984747675188
2024-08-15,0.8089179409361503
2024-08-16,0.5692385510291428
2024-08-17,0.8388778646745262
2024-08-18,0.5417410867761128
2024-08-19,0.7842933460826906
2024-08-20,0.7223214490348171
2024-08-21,0.5930423260541537
2024-08-22,0.6037129838239863
2024-08-23,0.42313262156528203
2024-08-24,0.7223214490348171
2024-08-25,0.562056377530217
2024-08-26,0.4851045186131555
2024-08-27,0.8409299142456478
2024-08-28,0.7116507912649845
2024-08-29,0.7169861201499008
2024-08-30,0.562056377530217
2024-08-31,0.5417410867761128
2024-09-01,0.7789580171977744
2024-09-02,0.474433860843323
2024-09-03,0.6806648427410478
2024-09-04,0.5000844804823436
2024-09-05,0.5930423260541537
2024-09-06,0.7789580171977744
2024-09-07,0.7116507912649845
2024-09-08,0.7842933460826906
2024-09-09,0.7479720686738376
2024-09-10,0.6603495519869436
2024-09-11,0.6603495519869436
2024-09-12,0.6293636034630068
