Time,Factor1_raw,Factor1_z,Factor1_cumulative,Factor1_smoothed,Factor2_raw,Factor2_z,Factor2_cumulative,Factor2_smoothed,Factor3_raw,Factor3_z,Factor3_cumulative,Factor3_smoothed,Composite_Index
2022-01-02,0.43929368126847623,0.439963479453671,0.439963479453671,0.8829971243060328,0.6971599569946856,0.7215222466462361,0.7215222466462361,0.16390224911251386,-1.1437776310939802,-1.185911359200693,-1.185911359200693,-1.0147758589324354,0.3297644177389145
2022-01-03,0.08554044599403142,0.08567087089639312,0.5256343503500641,0.8699324673479732,-0.8115631894612002,-0.8399233058072694,-0.11840105916103327,0.010634576695365864,1.10854070298388,1.149376396308354,-0.03653496289233882,-1.095183112860924,0.4106249035677114
2022-01-04,1.1464832246543772,1.1482312861812636,1.6738656365313278,0.647803721638141,2.1621814987731534,2.2377390396557497,2.1193379804947163,0.11362592225026018,-2.2252808531921104,-2.307254285685097,-2.3437892485774356,-1.2807512200418238,1.3755934286441125
2022-01-05,-0.20558616976142674,-0.20589963032159167,1.4679660062097362,0.4456477112259544,-0.7541781487367931,-0.7805329419575632,1.3388050385371533,0.05696565802369133,0.32695789573923506,0.33900215566084557,-2.0047870929165903,-1.5808623087343052,1.1568063325824243
2022-01-06,-1.1586432551022678,-1.1604098572243715,0.30755614898536465,0.4470274207023634,-4.425894880969607,-4.580557999491656,-3.241752960954503,-0.14928773755605743,2.4130404642853454,2.5019304618414706,0.4971433689248803,-1.4317089190638417,-0.04436927984900163
2022-01-07,0.4962963225374642,0.4970530335723112,0.8046091825576758,0.509924587448302,2.4021074116273793,2.486049175564129,-0.7557037853903741,-0.15903455576800563,-1.9235059059626043,-1.9943627514282465,-1.4972193825033662,-1.3856823841992005,0.4453892041863925
2022-01-08,-1.487310209232439,-1.489577935178528,-0.6849687526208523,0.5680584359620683,1.4370596591300624,1.4872777809700002,0.7315739955796261,-0.2820853901010035,-0.8650734729884962,-0.8969404806238572,-2.394159863127223,-1.3653991518974133,-0.6845760578782214
2022-01-09,-0.28404252480409276,-0.28447560903849956,-0.9694443616593519,0.6925843666587237,-1.0350599647767127,-1.0712301871419168,-0.33965619156229065,-0.05589211719347813,-1.241737747990308,-1.2874800664544523,-3.6816399295816753,-1.6654165896721662,-1.136663987385751
2022-01-10,1.4253362249636765,1.4275094581729872,0.45806509651363536,0.5159331571394832,-1.4103731501849215,-1.459658710631757,-1.7993149021940475,-0.6514860842939365,3.320827662570577,3.4431581278815413,-0.238481801700134,-1.3218835211506943,0.16417649144259366
2022-01-11,0.616993252051524,0.617933991648115,1.0759990881617503,0.2702351207650685,1.5001366326754582,1.5525589825185082,-0.24675591967553934,-0.8585331573213132,-0.7069206893093328,-0.7329617687172951,-0.9714435704174291,-1.2736704936019236,0.763233348129446
2022-01-12,-0.05461385294498163,-0.054697123570417006,1.0213019645913333,0.07422576675721419,-0.25337594201081237,-0.2622301770082032,-0.5089860966837425,-0.7936908384409614,-0.011222074370538843,-0.011635465765393588,-0.9830790361828227,-1.3982110951109754,0.6907003652903815
2022-01-13,0.7484505181076818,0.7495916927252839,1.7708936573166172,0.0050777504976941,2.562955169691055,2.652517766597963,2.1435316699142204,-0.7958673788976887,-1.9806677679163525,-2.0536303044570414,-3.036709340639864,-1.3199049607141429,1.3973342460422538
2022-01-14,-1.8607030718910587,-1.8635401159776939,-0.09264645866107668,0.20664885509103875,-5.778213403335109,-5.980133360424088,-3.836601690509868,-1.0301942472759245,3.9815799536471603,4.128250777277145,1.0915414366372813,-1.1694023353060043,-0.3794839212167028
