Time,ukraine
2023-09-30,0.9904282738538833
2023-10-01,1.1554996528295305
2023-10-02,1.210523445821413
2023-10-03,1.100475859837648
2023-10-04,1.100475859837648
2023-10-05,1.072963963341707
2023-10-06,0.9629163773579421
2023-10-07,0.9078925843660597
2023-10-08,1.100475859837648
2023-10-09,1.2930591353092364
2023-10-10,1.2655472388132953
2023-10-11,1.238035342317354
2023-10-12,1.100475859837648
2023-10-13,1.0454520668457656
2023-10-14,0.9354044808620009
2023-10-15,0.9629163773579421
2023-10-16,0.9078925843660597
2023-10-17,1.100475859837648
2023-10-18,1.072963963341707
2023-10-19,0.9629163773579421
2023-10-20,1.072963963341707
2023-10-21,0.9078925843660597
2023-10-22,0.825356894878236
2023-10-23,0.8803806878701185
2023-10-24,0.9078925843660597
2023-10-25,0.8803806878701185
2023-10-26,0.825356894878236
2023-10-27,0.8803806878701185
2023-10-28,0.7153093088944713
2023-10-29,0.7978449983822948
2023-10-30,0.7978449983822948
2023-10-31,0.8528687913741773
2023-11-01,0.825356894878236
2023-11-02,0.7978449983822948
2023-11-03,0.7428212053904124
2023-11-04,0.7978449983822948
2023-11-05,0.7703331018863536
2023-11-06,0.7703331018863536
2023-11-07,0.7153093088944713
2023-11-08,0.7153093088944713
2023-11-09,0.7428212053904124
2023-11-10,0.7153093088944713
2023-11-11,0.6877974123985301
2023-11-12,0.7703331018863536
2023-11-13,0.7428212053904124
2023-11-14,0.7153093088944713
2023-11-15,0.7153093088944713
2023-11-16,0.7703331018863536
2023-11-17,0.6877974123985301
2023-11-18,0.6602855159025889
2023-11-19,0.7153093088944713
2023-11-20,0.9078925843660597
2023-11-21,0.7153093088944713
2023-11-22,0.6602855159025889
2023-11-23,0.6327736194066477
2023-11-24,0.6327736194066477
2023-11-25,0.6327736194066477
2023-11-26,0.6602855159025889
2023-11-27,0.7153093088944713
2023-11-28,0.6877974123985301
2023-11-29,0.6877974123985301
2023-11-30,0.7428212053904124
2023-12-01,0.6602855159025889
2023-12-02,0.6602855159025889
2023-12-03,0.6052617229107065
2023-12-04,0.6877974123985301
2023-12-05,0.7428212053904124
2023-12-06,0.7428212053904124
2023-12-07,0.825356894878236
2023-12-08,0.7153093088944713
2023-12-09,0.7153093088944713
2023-12-10,0.7153093088944713
2023-12-11,0.7428212053904124
2023-12-12,0.9078925843660597
2023-12-13,0.9078925843660597
2023-12-14,0.7978449983822948
2023-12-15,0.9354044808620009
2023-12-16,0.7703331018863536
2023-12-17,0.6877974123985301
2023-12-18,0.6602855159025889
2023-12-19,0.7153093088944713
2023-12-20,0.7703331018863536
2023-12-21,0.6602855159025889
2023-12-22,0.6667686818442305
2023-12-23,0.7223327386645831
2023-12-24,0.687537670173304
2023-12-25,0.7431017269936565
2023-12-26,0.9097938974547142
2023-12-27,0.7708837554038328
2023-12-28,0.6945507102544068
2023-12-29,0.7986657838140091
2023-12-30,0.7223327386645831
2023-12-31,0.687537670173304
2024-01-01,0.687537670173304
2024-01-02,0.7431017269936565
2024-01-03,0.6945507102544068
2024-01-04,0.6805246300922012
2024-01-05,0.6319736133529514
2024-01-06,0.7501147670747594
2024-01-07,0.6112046250238781
2024-01-08,0.6319736133529514
2024-01-09,0.6319736133529514
2024-01-10,0.6112046250238781
2024-01-11,0.6249605732718486
2024-01-12,0.6597556417631277
2024-01-13,0.6041915849427753
2024-01-14,0.6041915849427753
2024-01-15,0.6667686818442305
2024-01-16,0.6805246300922012
2024-01-17,0.687537670173304
2024-01-18,0.6597556417631277
2024-01-19,0.6389866534340543
2024-01-20,0.6945507102544068
2024-01-21,0.6171475271370496
2024-01-22,0.687277927948078
2024-01-23,0.7013040081102836
2024-01-24,0.7574083287591064
2024-01-25,0.7013040081102836
2024-01-26,0.687277927948078
2024-01-27,0.6171475271370496
2024-01-28,0.6732518477858722
2024-01-29,0.6171475271370496
2024-01-30,0.6732518477858722
2024-01-31,0.687277927948078
2024-02-01,0.729356168434695
2024-02-02,0.645199687461461
2024-02-03,0.6311736072992552
2024-02-04,0.6592257676236666
2024-02-05,0.7574083287591064
2024-02-06,0.8696169700567516
2024-02-07,0.7153300882724893
2024-02-08,0.8275387295701346
2024-02-09,0.9677995311921914
2024-02-10,0.7574083287591064
2024-02-11,0.7854604890835176
2024-02-12,0.729356168434695
2024-02-13,0.9958516915166027
2024-02-14,0.897669130381163
2024-02-15,0.771434408921312
2024-02-16,0.7994865692457234
2024-02-17,0.8275387295701346
2024-02-18,0.897669130381163
2024-02-19,0.813512649407929
2024-02-20,0.8275387295701346
2024-02-21,0.7854604890835176
2024-02-22,0.855590889894546
2024-02-23,0.7854604890835176
2024-02-24,0.93974737086778
2024-02-25,0.9257212907055744
2024-02-26,0.9958516915166027
2024-02-27,0.813512649407929
2024-02-28,0.8415648097323404
2024-02-29,0.8696169700567516
2024-03-01,0.7433822485969006
2024-03-02,0.771434408921312
2024-03-03,0.7994865692457234
2024-03-04,0.7153300882724893
2024-03-05,0.6592257676236666
2024-03-06,0.7153300882724893
2024-03-07,0.771434408921312
2024-03-08,0.7013040081102836
2024-03-09,0.6592257676236666
2024-03-10,0.729356168434695
2024-03-11,0.813512649407929
2024-03-12,0.729356168434695
2024-03-13,0.729356168434695
2024-03-14,0.7013040081102836
2024-03-15,0.6592257676236666
2024-03-16,0.6732518477858722
2024-03-17,0.729356168434695
2024-03-18,0.687277927948078
2024-03-19,0.6732518477858722
2024-03-20,0.6732518477858722
2024-03-21,0.7574083287591064
2024-03-22,0.7574083287591064
2024-03-23,0.729356168434695
2024-03-24,0.7994865692457234
2024-03-25,0.7013040081102836
2024-03-26,0.729356168434695
2024-03-27,0.645199687461461
2024-03-28,0.6732518477858722
2024-03-29,0.729356168434695
2024-03-30,0.6031214469748439
2024-03-31,0.7854604890835176
2024-04-01,0.645199687461461
2024-04-02,0.6171475271370496
2024-04-03,0.6171475271370496
2024-04-04,0.687277927948078
2024-04-05,0.7153300882724893
2024-04-06,0.6171475271370496
2024-04-07,0.5890953668126382
2024-04-08,0.6031214469748439
2024-04-09,0.7013040081102836
2024-04-10,0.6311736072992552
2024-04-11,0.645199687461461
2024-04-12,0.6592257676236666
2024-04-13,0.6311736072992552
2024-04-14,0.6732518477858722
2024-04-15,0.6171475271370496
2024-04-16,0.645199687461461
2024-04-17,0.7433822485969006
2024-04-18,0.7153300882724893
2024-04-19,0.7994865692457234
2024-04-20,1.2202689741118935
2024-04-21,1.3324776154095388
2024-04-22,0.9677995311921914
2024-04-23,0.8836430502189574
2024-04-24,1.0379299320032198
2024-04-25,0.7433822485969006
2024-04-26,0.7013040081102836
2024-04-27,0.729356168434695
2024-04-28,0.6592257676236666
2024-04-29,0.687277927948078
2024-04-30,0.6732518477858722
2024-05-01,0.6031214469748439
2024-05-02,0.6592257676236666
2024-05-03,0.645199687461461
2024-05-04,0.645199687461461
2024-05-05,0.6592257676236666
2024-05-06,0.7153300882724893
2024-05-07,0.687277927948078
2024-05-08,0.6592257676236666
2024-05-09,0.6732518477858722
2024-05-10,0.645199687461461
2024-05-11,0.7433822485969006
2024-05-12,0.7153300882724893
2024-05-13,0.771434408921312
2024-05-14,0.7013040081102836
2024-05-15,0.7854604890835176
2024-05-16,0.7433822485969006
2024-05-17,0.729356168434695
2024-05-18,0.6732518477858722
2024-05-19,0.7013040081102836
2024-05-20,0.6732518477858722
2024-05-21,0.6732518477858722
2024-05-22,0.645199687461461
2024-05-23,0.645199687461461
2024-05-24,0.6732518477858722
2024-05-25,0.6592257676236666
2024-05-26,0.645199687461461
2024-05-27,0.6171475271370496
2024-05-28,0.6311736072992552
2024-05-29,0.6732518477858722
2024-05-30,0.7153300882724893
2024-05-31,0.771434408921312
2024-06-01,0.7013040081102836
2024-06-02,0.6592257676236666
2024-06-03,0.7994865692457234
2024-06-04,0.729356168434695
2024-06-05,0.7013040081102836
2024-06-06,0.729356168434695
2024-06-07,0.771434408921312
2024-06-08,0.771434408921312
2024-06-09,0.6592257676236666
2024-06-10,0.8275387295701346
2024-06-11,0.7013040081102836
2024-06-12,0.6592257676236666
2024-06-13,0.7433822485969006
2024-06-14,0.729356168434695
2024-06-15,0.7013040081102836
2024-06-16,0.7574083287591064
2024-06-17,1.4026080162205672
2024-06-18,0.7153300882724893
2024-06-19,0.645199687461461
2024-06-20,0.6031214469748439
2024-06-21,1.1922168137874822
2024-06-22,0.7433822485969006
2024-06-23,0.687277927948078
2024-06-24,0.7013040081102836
2024-06-25,0.6732518477858722
2024-06-26,1.1781907336252764
2024-06-27,1.1781907336252764
2024-06-28,1.0800081724898367
2024-06-29,0.6592257676236666
2024-06-30,0.7013040081102836
2024-07-01,0.6031214469748439
2024-07-02,0.645199687461461
2024-07-03,0.6311736072992552
2024-07-04,0.645199687461461
2024-07-05,0.6732518477858722
2024-07-06,0.6171475271370496
2024-07-07,0.6031214469748439
2024-07-08,0.7433822485969006
2024-07-09,0.7153300882724893
2024-07-10,0.6311736072992552
2024-07-11,0.771434408921312
2024-07-12,0.8836430502189574
2024-07-13,0.6031214469748439
2024-07-14,0.5750692866504326
2024-07-15,0.645199687461461
2024-07-16,0.6171475271370496
2024-07-17,0.6732518477858722
2024-07-18,0.645199687461461
2024-07-19,0.6171475271370496
2024-07-20,0.5890953668126382
2024-07-21,0.7013040081102836
2024-07-22,0.7433822485969006
2024-07-23,0.645199687461461
2024-07-24,0.645199687461461
2024-07-25,0.645199687461461
2024-07-26,0.5890953668126382
2024-07-27,0.7994865692457234
2024-07-28,0.6732518477858722
2024-07-29,0.7574083287591064
2024-07-30,0.7153300882724893
2024-07-31,0.6171475271370496
2024-08-01,0.687277927948078
2024-08-02,0.5610432064882269
2024-08-03,0.7574083287591064
2024-08-04,0.9116952105433687
2024-08-05,0.7013040081102836
2024-08-06,0.6311736072992552
2024-08-07,0.8275387295701346
2024-08-08,1.0379299320032198
2024-08-09,1.3044254550851275
2024-08-10,1.1080603328142482
2024-08-11,1.2342950542740991
2024-08-12,1.3324776154095388
2024-08-13,1.2062428939496879
2024-08-14,1.2202689741118935
2024-08-15,1.2062428939496879
2024-08-16,1.065982092327631
