Time,blooket_join
2024-09-24,106.5799055930544
2024-09-25,118.20680438502397
2024-09-26,125.95807024633703
2024-09-27,135.64715257297834
2024-09-28,9.689082326641309
2024-09-29,5.813449395984786
2024-09-30,91.0773738704283
2024-10-01,96.8908232664131
2024-10-02,112.3933549890392
2024-10-03,106.5799055930544
2024-10-04,127.89588671166528
2024-10-05,7.751265861313048
2024-10-06,3.875632930656524
2024-10-07,83.32610800911526
2024-10-08,87.20174093977178
2024-10-09,96.8908232664131
2024-10-10,108.51772205838267
2024-10-11,102.70427266239788
2024-10-12,9.689082326641309
2024-10-13,7.751265861313048
2024-10-14,52.32104456386307
2024-10-15,91.0773738704283
2024-10-16,98.82863973174136
2024-10-17,102.70427266239788
2024-10-18,135.64715257297834
2024-10-19,7.751265861313048
2024-10-20,5.813449395984786
2024-10-21,87.20174093977178
2024-10-22,98.82863973174136
2024-10-23,100.76645619706962
2024-10-24,120.14462085035224
2024-10-25,149.21186783027616
2024-10-26,7.751265861313048
2024-10-27,5.813449395984786
2024-10-28,91.0773738704283
2024-10-29,96.8908232664131
2024-10-30,106.5799055930544
2024-10-31,193.7816465328262
2024-11-01,116.26898791969572
2024-11-02,9.689082326641309
2024-11-03,5.813449395984786
2024-11-04,79.45047507845874
2024-11-05,56.1966774945196
2024-11-06,81.388291543787
2024-11-07,116.26898791969572
2024-11-08,139.52278550363485
2024-11-09,9.689082326641309
2024-11-10,7.751265861313048
2024-11-11,60.07231042517612
2024-11-12,94.95300680108484
2024-11-13,98.82863973174136
2024-11-14,120.14462085035224
2024-11-15,153.0875007609327
2024-11-16,11.626898791969571
2024-11-17,7.751265861313048
2024-11-18,91.0773738704283
2024-11-19,104.64208912772614
2024-11-20,108.51772205838267
2024-11-21,116.26898791969572
2024-11-22,182.1547477408566
2024-11-23,11.626898791969571
2024-11-24,9.689082326641309
2024-11-25,65.8857598211609
2024-11-26,85.26392447444353
2024-11-27,25.191614049267404
2024-11-28,7.751265861313048
2024-11-29,5.813449395984786
2024-11-30,3.875632930656524
2024-12-01,3.875632930656524
2024-12-02,85.26392447444353
2024-12-03,89.13955740510005
2024-12-04,104.64208912772614
2024-12-05,106.5799055930544
2024-12-06,145.33623489961965
2024-12-07,9.689082326641309
2024-12-08,7.751265861313048
2024-12-09,93.01519033575657
2024-12-10,100.76645619706962
2024-12-11,114.33117145436745
2024-12-12,124.02025378100876
2024-12-13,156.9631336915892
2024-12-14,9.689082326641309
2024-12-15,5.813449395984786
2024-12-16,137.58496903830658
2024-12-17,143.3984184342914
2024-12-18,156.9631336915892
2024-12-19,170.52784894888705
2024-12-20,153.0875007609327
2024-12-21,11.626898791969571
2024-12-22,7.751265861313048
2024-12-23,5.813449395984786
2024-12-24,5.813449395984786
2024-12-25,3.875632930656524
2024-12-26,3.875632930656524
2024-12-27,3.875632930656524
2024-12-28,1.937816465328262
2024-12-29,1.937816465328262
2024-12-30,1.937816465328262
2024-12-31,1.937816465328262
2025-01-01,1.937816465328262
2025-01-02,13.564715257297834
2025-01-03,19.378164653282617
2025-01-04,1.937816465328262
2025-01-05,3.875632930656524
2025-01-06,34.88069637590871
2025-01-07,62.01012689050438
2025-01-08,79.45047507845874
2025-01-09,83.32610800911526
2025-01-10,83.32610800911526
2025-01-11,7.751265861313048
2025-01-12,5.813449395984786
2025-01-13,73.63702568247395
2025-01-14,91.0773738704283
2025-01-15,98.82863973174136
2025-01-16,96.8908232664131
2025-01-17,116.26898791969572
2025-01-18,7.751265861313048
2025-01-19,5.813449395984786
2025-01-20,7.751265861313048
2025-01-21,56.1966774945196
2025-01-22,63.94794335583264
2025-01-23,85.26392447444353
2025-01-24,106.5799055930544
2025-01-25,5.813449395984786
2025-01-26,5.813449395984786
2025-01-27,73.63702568247395
2025-01-28,87.20174093977178
2025-01-29,89.13955740510005
2025-01-30,91.0773738704283
2025-01-31,108.51772205838267
2025-02-01,7.751265861313048
2025-02-02,3.875632930656524
2025-02-03,77.51265861313047
2025-02-04,81.388291543787
2025-02-05,89.13955740510005
2025-02-06,94.95300680108484
2025-02-07,112.3933549890392
2025-02-08,7.751265861313048
2025-02-09,5.813449395984786
2025-02-10,73.63702568247395
2025-02-11,91.0773738704283
2025-02-12,87.20174093977178
2025-02-13,94.95300680108484
2025-02-14,100.76645619706962
2025-02-15,7.751265861313048
2025-02-16,5.813449395984786
2025-02-17,17.440348187954356
2025-02-18,63.94794335583264
2025-02-19,71.6992092171457
2025-02-20,77.51265861313047
2025-02-21,94.95300680108484
2025-02-22,7.751265861313048
2025-02-23,5.813449395984786
2025-02-24,79.45047507845874
2025-02-25,83.32610800911526
2025-02-26,93.01519033575657
2025-02-27,96.8908232664131
2025-02-28,114.33117145436745
2025-03-01,7.751265861313048
2025-03-02,5.813449395984786
2025-03-03,75.57484214780222
2025-03-04,91.0773738704283
2025-03-05,94.95300680108484
2025-03-06,108.51772205838267
2025-03-07,135.64715257297834
2025-03-08,9.689082326641309
2025-03-09,7.751265861313048
2025-03-10,75.57484214780222
2025-03-11,83.32610800911526
2025-03-12,94.95300680108484
2025-03-13,106.5799055930544
2025-03-14,98.82863973174136
2025-03-15,9.689082326641309
2025-03-16,5.813449395984786
2025-03-17,73.63702568247395
2025-03-18,77.51265861313047
2025-03-19,77.51265861313047
2025-03-20,87.20174093977178
2025-03-21,108.51772205838267
2025-03-22,5.813449395984786
2025-03-23,5.813449395984786
2025-03-24,75.57484214780222
2025-03-25,79.45047507845874
2025-03-26,83.32610800911526
2025-03-27,93.01519033575657
2025-03-28,110.45553852371093
2025-03-29,9.689082326641309
2025-03-30,5.813449395984786
2025-03-31,73.63702568247395
2025-04-01,83.32610800911526
2025-04-02,85.26392447444353
2025-04-03,96.8908232664131
2025-04-04,116.26898791969572
2025-04-05,9.689082326641309
2025-04-06,5.813449395984786
2025-04-07,87.20174093977178
2025-04-08,91.0773738704283
2025-04-09,98.82863973174136
2025-04-10,108.51772205838267
2025-04-11,135.64715257297834
2025-04-12,7.751265861313048
2025-04-13,5.813449395984786
2025-04-14,83.32610800911526
2025-04-15,87.77778217490358
2025-04-16,94.330803693743
2025-04-17,106.837724560185
2025-04-18,41.766181591409875
2025-04-19,5.584113286175283
2025-04-20,3.2765107594197067
2025-04-21,64.102634736111
2025-04-22,91.05429293432329
2025-04-23,91.05429293432329
2025-04-24,98.94600874725415
2025-04-25,122.62115618604672
2025-04-26,5.584113286175283
2025-04-27,5.584113286175283
2025-04-28,93.36189546107886
2025-04-29,93.36189546107886
2025-04-30,96.63840622049857
2025-05-01,118.00595113253556
2025-05-02,112.42183784636029
2025-05-03,5.584113286175283
2025-05-04,3.2765107594197067
2025-05-05,88.74669040756771
2025-05-06,102.22251950667385
2025-05-07,103.5612138007653
2025-05-08,98.94600874725415
2025-05-09,114.72944037311586
2025-05-10,5.584113286175283
2025-05-11,5.584113286175283
2025-05-12,98.94600874725415
2025-05-13,93.36189546107886
2025-05-14,109.14532708694058
2025-05-15,104.4181549391327
2025-05-16,117.80509788004716
2025-05-17,8.03216576454867
2025-05-18,5.35477717636578
2025-05-19,96.38598917458404
2025-05-20,91.03121199821827
2025-05-21,91.03121199821827
2025-05-22,82.99904623366959
2025-05-23,69.61210329275514
2025-05-24,5.35477717636578
2025-05-25,5.35477717636578
2025-05-26,5.35477717636578
2025-05-27,56.22516035184069
2025-05-28,56.22516035184069
2025-05-29,50.87038317547491
2025-05-30,50.87038317547491
2025-05-31,2.67738858818289
2025-06-01,2.67738858818289
2025-06-02,37.48344023456046
2025-06-03,40.16082882274335
2025-06-04,37.48344023456046
2025-06-05,34.80605164637757
2025-06-06,29.45127447001179
2025-06-07,2.67738858818289
2025-06-08,2.67738858818289
2025-06-09,24.09649729364601
2025-06-10,24.09649729364601
2025-06-11,21.41910870546312
2025-06-12,21.41910870546312
2025-06-13,16.06433152909734
2025-06-14,2.67738858818289
2025-06-15,2.67738858818289
2025-06-16,16.06433152909734
2025-06-17,13.38694294091445
2025-06-18,10.70955435273156
2025-06-19,2.67738858818289
2025-06-20,5.35477717636578
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,8.03216576454867
2025-06-24,8.03216576454867
2025-06-25,8.03216576454867
2025-06-26,8.03216576454867
2025-06-27,5.35477717636578
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,2.67738858818289
2025-07-01,2.67738858818289
2025-07-02,2.67738858818289
2025-07-03,2.67738858818289
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,2.67738858818289
2025-07-08,2.67738858818289
2025-07-09,2.67738858818289
2025-07-10,5.35477717636578
2025-07-11,2.67738858818289
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,2.67738858818289
2025-07-15,2.67738858818289
2025-07-16,2.67738858818289
2025-07-17,2.67738858818289
2025-07-18,2.67738858818289
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,2.67738858818289
2025-07-22,2.67738858818289
2025-07-23,2.67738858818289
2025-07-24,2.67738858818289
2025-07-25,2.67738858818289
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,2.67738858818289
2025-07-29,2.67738858818289
2025-07-30,2.67738858818289
2025-07-31,2.67738858818289
2025-08-01,5.35477717636578
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,5.35477717636578
2025-08-05,8.03216576454867
2025-08-06,10.70955435273156
2025-08-07,10.70955435273156
2025-08-08,21.41910870546312
2025-08-09,2.67738858818289
2025-08-10,0.0
2025-08-11,16.06433152909734
2025-08-12,21.41910870546312
2025-08-13,34.80605164637757
2025-08-14,48.19299458729202
2025-08-15,74.96688046912092
2025-08-16,2.67738858818289
2025-08-17,2.67738858818289
2025-08-18,40.16082882274335
2025-08-19,64.25732611638936
2025-08-20,72.28949188093803
2025-08-21,93.70860058640115
2025-08-22,123.15987505641294
2025-08-23,5.35477717636578
2025-08-24,2.67738858818289
2025-08-25,74.96688046912092
2025-08-26,82.99904623366959
2025-08-27,109.77293211549849
2025-08-28,139.22420658551027
2025-08-29,163.3207038791563
2025-08-30,5.35477717636578
2025-08-31,2.67738858818289
2025-09-01,2.67738858818289
2025-09-02,85.67643482185248
2025-09-03,128.51465223277873
2025-09-04,157.9659267027905
2025-09-05,208.8363098782654
2025-09-06,8.03216576454867
2025-09-07,5.35477717636578
2025-09-08,99.06337776276693
2025-09-09,133.86942940914452
2025-09-10,152.61114952642473
2025-09-11,176.70764682007075
2025-09-12,240.9649729364601
2025-09-13,10.70955435273156
2025-09-14,8.03216576454867
2025-09-15,125.83726364459584
2025-09-16,139.22420658551027
2025-09-17,165.99809246733918
2025-09-18,179.38503540825363
2025-09-19,219.54586423099698
2025-09-20,10.70955435273156
2025-09-21,8.03216576454867
2025-09-22,112.45032070368138
2025-09-23,131.1920408209616
2025-09-24,163.3207038791563
2025-09-25,187.4172011728023
2025-09-26,238.28758434827722
2025-09-27,10.70955435273156
2025-09-28,8.03216576454867
2025-09-29,123.15987505641294
2025-09-30,165.99809246733918
2025-10-01,187.4172011728023
2025-10-02,190.0945897609852
2025-10-03,248.99713870100877
2025-10-04,13.38694294091445
2025-10-05,8.03216576454867
2025-10-06,125.83726364459584
2025-10-07,163.3207038791563
2025-10-08,184.73981258461941
2025-10-09,219.54586423099698
2025-10-10,216.8684756428141
2025-10-11,13.38694294091445
2025-10-12,8.03216576454867
2025-10-13,80.3216576454867
2025-10-14,136.5468179973274
2025-10-15,168.67548105552208
2025-10-16,174.03025823188784
2025-10-17,208.8363098782654
2025-10-18,10.70955435273156
2025-10-19,8.03216576454867
2025-10-20,131.1920408209616
2025-10-21,157.9659267027905
2025-10-22,179.38503540825363
2025-10-23,192.77197834916808
2025-10-24,243.642361524643
2025-10-25,10.70955435273156
2025-10-26,8.03216576454867
2025-10-27,133.86942940914452
2025-10-28,174.03025823188784
2025-10-29,182.06242399643654
2025-10-30,198.12675552553387
2025-10-31,267.73885881828903
2025-11-01,8.03216576454867
2025-11-02,8.03216576454867
2025-11-03,93.70860058640115
2025-11-04,101.74076635094983
2025-11-05,133.86942940914452
2025-11-06,157.9659267027905
2025-11-07,206.15892129008253
2025-11-08,16.06433152909734
2025-11-09,8.03216576454867
2025-11-10,109.77293211549849
2025-11-11,96.38598917458404
2025-11-12,128.51465223277873
2025-11-13,168.67548105552208
2025-11-14,222.22325281917986
2025-11-15,13.38694294091445
2025-11-16,8.03216576454867
2025-11-17,112.45032070368138
2025-11-18,139.22420658551027
2025-11-19,149.93376093824185
2025-11-20,171.35286964370496
2025-11-21,235.6101957600943
2025-11-22,16.06433152909734
2025-11-23,10.70955435273156
2025-11-24,80.3216576454867
2025-11-25,104.4181549391327
2025-11-26,29.45127447001179
2025-11-27,5.35477717636578
2025-11-28,5.35477717636578
2025-11-29,5.35477717636578
2025-11-30,5.35477717636578
2025-12-01,91.03121199821827
2025-12-02,101.74076635094983
2025-12-03,120.48248646823005
2025-12-04,160.6433152909734
2025-12-05,179.38503540825363
2025-12-06,10.70955435273156
2025-12-07,8.03216576454867
2025-12-08,107.0955435273156
2025-12-09,117.80509788004716
2025-12-10,125.83726364459584
2025-12-11,150.2405648974571
2025-12-12,187.55631104250858
2025-12-13,11.220259079872495
2025-12-14,7.926404151278812
2025-12-15,152.55683950879967
2025-12-16,174.99735766854465
2025-12-17,170.72592242269985
2025-12-18,195.4827151937874
2025-12-19,167.07095351726585
2025-12-20,11.220259079872495
2025-12-21,7.926404151278812
2025-12-22,29.389341993772682
2025-12-23,31.70561660511525
2025-12-24,5.610129539936247
2025-12-25,3.2938549285936833
2025-12-26,3.2938549285936833
2025-12-27,3.2938549285936833
2025-12-28,2.316274611342564
2025-12-29,3.2938549285936833
2025-12-30,2.316274611342564
2025-12-31,2.316274611342564
2026-01-01,2.316274611342564
2026-01-02,2.316274611342564
2026-01-03,2.316274611342564
2026-01-04,2.316274611342564
2026-01-05,42.925875684987744
2026-01-06,72.31521767876043
2026-01-07,81.21920214729036
2026-01-08,91.46188090991174
2026-01-09,139.02030581758459
2026-01-10,5.865481903506716
2026-01-11,3.910321269004477
2026-01-12,84.07190728359626
2026-01-13,93.84771045610745
2026-01-14,95.80287109060968
2026-01-15,111.4441561666276
2026-01-16,142.72672631866342
2026-01-17,7.820642538008954
2026-01-18,5.865481903506716
2026-01-19,7.820642538008954
2026-01-20,84.07190728359626
2026-01-21,101.6683529941164
2026-01-22,109.48899553212536
2026-01-23,127.0854412426455
2026-01-24,11.730963807013431
2026-01-25,7.820642538008954
2026-01-26,43.01353395904925
2026-01-27,68.43062220757835
2026-01-28,87.98222855260073
2026-01-29,93.84771045610745
2026-01-30,123.17511997364103
2026-01-31,7.820642538008954
2026-02-01,5.865481903506716
2026-02-02,74.29610411108507
2026-02-03,82.11674664909401
2026-02-04,91.89254982160521
2026-02-05,109.48899553212536
2026-02-06,119.26479870463655
2026-02-07,7.820642538008954
2026-02-08,5.865481903506716
2026-02-09,70.38578284208059
2026-02-10,89.93738918710298
2026-02-11,103.62351362861864
2026-02-12,107.53383489762312
2026-02-13,109.48899553212536
2026-02-14,7.820642538008954
2026-02-15,3.910321269004477
2026-02-16,19.551606345022385
2026-02-17,76.2512647455873
2026-02-18,78.20642538008954
2026-02-19,95.80287109060968
2026-02-20,113.39931680112983
2026-02-21,7.820642538008954
2026-02-22,5.865481903506716
2026-02-23,72.34094347658282
2026-02-24,89.93738918710298
2026-02-25,91.89254982160521
2026-02-26,105.57867426312089
2026-02-27,119.26479870463655
2026-02-28,7.820642538008954
2026-03-01,5.865481903506716
2026-03-02,84.07190728359626
2026-03-03,80.16158601459178
2026-03-04,87.98222855260073
2026-03-05,103.62351362861864
2026-03-06,121.2199593391388
2026-03-07,7.820642538008954
2026-03-08,5.865481903506716
2026-03-09,78.20642538008954
2026-03-10,82.11674664909401
2026-03-11,101.6683529941164
2026-03-12,99.71319235961417
2026-03-13,109.48899553212536
2026-03-14,7.820642538008954
2026-03-15,5.865481903506716
2026-03-16,56.699658400564914
2026-03-17,84.07190728359626
2026-03-18,82.11674664909401
2026-03-19,91.89254982160521
2026-03-20,89.93738918710298
2026-03-21,5.865481903506716
2026-03-22,3.910321269004477
2026-03-23,82.11674664909401
2026-03-24,87.98222855260073
2026-03-25,97.75803172511192
2026-03-26,109.48899553212536
2026-03-27,123.17511997364103
2026-03-28,7.820642538008954
2026-03-29,5.865481903506716
2026-03-30,78.20642538008954
2026-03-31,84.07190728359626
2026-04-01,95.80287109060968
2026-04-02,97.75803172511192
2026-04-03,43.01353395904925
2026-04-04,5.865481903506716
2026-04-05,3.910321269004477
2026-04-06,50.8341764970582
2026-04-07,78.20642538008954
2026-04-08,80.16158601459178
2026-04-09,91.89254982160521
2026-04-10,117.30963807013431
2026-04-11,7.820642538008954
2026-04-12,3.910321269004477
2026-04-13,103.62351362861864
2026-04-14,99.71319235961417
2026-04-15,103.62351362861864
2026-04-16,127.0854412426455
2026-04-17,146.6370475876679
2026-04-18,7.820642538008954
2026-04-19,5.865481903506716
2026-04-20,95.80287109060968
2026-04-21,107.53383489762312
2026-04-22,113.39931680112983
2026-04-23,127.0854412426455
2026-04-24,140.77156568416117
2026-04-25,5.865481903506716
2026-04-26,5.865481903506716
2026-04-27,109.48899553212536
2026-04-28,115.35447743563208
2026-04-29,117.30963807013431
2026-04-30,119.26479870463655
2026-05-01,138.81640504965893
2026-05-02,7.820642538008954
2026-05-03,5.865481903506716
2026-05-04,105.57867426312089
2026-05-05,109.48899553212536
2026-05-06,121.2199593391388
2026-05-07,134.90608378065446
2026-05-08,142.72672631866342
2026-05-09,7.820642538008954
2026-05-10,5.865481903506716
2026-05-11,117.30963807013431
2026-05-12,115.35447743563208
2026-05-13,115.35447743563208
2026-05-14,127.0854412426455
2026-05-15,130.99576251164999
2026-05-16,7.820642538008954
2026-05-17,5.865481903506716
2026-05-18,111.4441561666276
2026-05-19,111.4441561666276
2026-05-20,105.57867426312089
2026-05-21,99.71319235961417
2026-05-22,101.6683529941164
2026-05-23,7.820642538008954
2026-05-24,5.865481903506716
2026-05-25,3.910321269004477
2026-05-26,66.4754615730761
2026-05-27,68.43062220757835
2026-05-28,66.4754615730761
2026-05-29,64.52030093857387
2026-05-30,3.910321269004477
2026-05-31,3.910321269004477
