Time,benevolent
2022-07-05,38.680045643650296
2022-07-06,35.86651407791275
2022-07-07,46.836102273844794
2022-07-08,48.6039513561972
2022-07-09,48.53509054545765
2022-07-10,46.6373154051061
2022-07-11,42.91842149862249
2022-07-12,41.03363896407086
2022-07-13,45.52796915330138
2022-07-14,53.646347226676134
2022-07-15,38.13435620005387
2022-07-16,48.053064870280814
2022-07-17,44.362754696557026
2022-07-18,43.39502784797137
2022-07-19,49.65201007723433
2022-07-20,73.92009383849916
2022-07-21,45.90843021973088
2022-07-22,51.23536415722795
2022-07-23,36.800237867910624
2022-07-24,41.22830576756158
2022-07-25,39.378603268669714
2022-07-26,51.83280174051603
2022-07-27,50.86507489193038
2022-07-28,48.1178056157724
2022-07-29,48.047645544452855
2022-07-30,43.53512570710245
2022-07-31,46.13298001656141
2022-08-01,46.06541846640185
2022-08-02,46.8824310877085
2022-08-03,43.28047063342412
2022-08-04,40.57087991408589
2022-08-05,42.27246670685874
2022-08-06,35.17508516584928
2022-08-07,41.26965982261331
2022-08-08,42.96215179132621
2022-08-09,36.77013259106282
2022-08-10,42.834824254487046
2022-08-11,42.771160486067465
2022-08-12,47.0654045459793
2022-08-13,39.16270372888313
2022-08-14,38.23525395827722
2022-08-15,48.59029189987329
2022-08-16,38.12091902723797
2022-08-17,48.44477471491425
2022-08-18,51.827160131180065
2022-08-19,56.92412494601864
2022-08-20,41.33699908926487
2022-08-21,41.27463458142528
2022-08-22,58.38404927091306
2022-08-23,54.86654075432813
2022-08-24,59.91933070944699
2022-08-25,58.1190001125948
2022-08-26,53.763690805423366
2022-08-27,39.19626222045491
2022-08-28,46.793636801253086
2022-08-29,67.069307557813
2022-08-30,66.07786651250338
2022-08-31,72.18915016626721
2022-09-01,72.96454019540536
2022-09-02,52.08040838314437
2022-09-03,33.06745608942026
2022-09-04,43.13993436108935
2022-09-05,36.90849580081151
2022-09-06,64.49001146670722
2022-09-07,68.78000189020443
2022-09-08,76.9810586107364
2022-09-09,66.81618155412175
2022-09-10,37.4970770758731
2022-09-11,38.311177951058966
2022-09-12,75.63162678041377
2022-09-13,80.73222075438495
2022-09-14,66.29647732212517
2022-09-15,75.27700873348171
2022-09-16,67.82002630249211
2022-09-17,38.81682902512781
2022-09-18,52.1123215804436
2022-09-19,82.10833490188996
2022-09-20,70.83444696973469
2022-09-21,68.55541966987956
2022-09-22,68.44674453150382
2022-09-23,62.383950015934495
2022-09-24,44.7804286727678
2022-09-25,39.18112766732964
2022-09-26,69.7162435732571
2022-09-27,68.50388995284823
2022-09-28,69.28249077887271
2022-09-29,61.19011176990879
2022-09-30,57.55030884497047
2022-10-01,24.751034549773003
2022-10-02,38.83183358664722
2022-10-03,65.20271906575097
2022-10-04,51.901944702112175
2022-10-05,67.62680007090329
2022-10-06,67.51716383566017
2022-10-07,62.15499298220274
2022-10-08,34.95994356632412
2022-10-09,33.15784019399183
2022-10-10,57.49595905258946
2022-10-11,60.01116627924255
2022-10-12,57.30801122074412
2022-10-13,70.21722760137177
2022-10-14,51.92733035354434
2022-10-15,31.105139712532424
2022-10-16,42.26778276205483
2022-10-17,68.89471714076457
2022-10-18,73.07960994913164
2022-10-19,69.5252378568503
2022-10-20,60.84078200649629
2022-10-21,60.739688854518874
2022-10-22,35.87071858460199
2022-10-23,36.663557882735965
2022-10-24,85.12170337829102
2022-10-25,79.03076635119233
2022-10-26,71.26302450632492
2022-10-27,60.98007543480443
2022-10-28,63.41412337043338
2022-10-29,37.14030310003914
2022-10-30,46.34706727844671
2022-10-31,79.91875981409501
2022-11-01,64.66662171933913
2022-11-02,65.39538789298041
2022-11-03,60.26245644048585
2022-11-04,63.50215829914733
2022-11-05,40.03828162807274
2022-11-06,41.63535100202829
2022-11-07,61.5149547893916
2022-11-08,55.60057481645067
2022-11-09,65.44640279420966
2022-11-10,62.85288397095433
2022-11-11,42.104976983276714
2022-11-12,36.26321321809421
2022-11-13,51.83262564252689
2022-11-14,75.56109429647317
2022-11-15,69.69085358707167
2022-11-16,56.474329807243834
2022-11-17,66.99766545904988
2022-11-18,60.35594315967866
2022-11-19,36.63886528341997
2022-11-20,34.94924584075269
2022-11-21,38.944766970063476
2022-11-22,45.355826021260874
2022-11-23,40.42508087272117
2022-11-24,29.054799728765055
2022-11-25,24.16961769097572
2022-11-26,26.539592502111958
2022-11-27,40.943117659141876
2022-11-28,59.302296223575986
2022-11-29,48.79747058551227
2022-11-30,63.08424027124432
2022-12-01,61.377534662045655
2022-12-02,46.94553256079676
2022-12-03,40.50742041259131
2022-12-04,33.29925052162708
2022-12-05,55.39908156461199
2022-12-06,57.66938707098176
2022-12-07,62.29685276358922
2022-12-08,62.184368833924204
2022-12-09,55.78612440762534
2022-12-10,36.07762588394091
2022-12-11,32.88063944160791
2022-12-12,57.04574199258586
2022-12-13,60.06189983912825
2022-12-14,66.95967103810548
2022-12-15,45.0762647711849
2022-12-16,58.18148487019375
2022-12-17,41.81378135714822
2022-12-18,37.09946098467284
2022-12-19,45.517413808214336
2022-12-20,44.66334908000953
2022-12-21,49.961203210609305
2022-12-22,28.386771788464777
2022-12-23,29.865661843911518
2022-12-24,33.631943572259416
2022-12-25,28.991663254753416
2022-12-26,35.79118899617512
2022-12-27,40.28481305095332
2022-12-28,27.312010742562787
2022-12-29,31.046967832269797
2022-12-30,35.52350572051661
2022-12-31,30.175816937533593
2023-01-01,27.10697674418605
2023-01-02,26.378379251890312
2023-01-03,36.209490289127274
2023-01-04,46.813768572135
2023-01-05,46.85694552081394
2023-01-06,46.14366888127523
2023-01-07,31.800299605858317
2023-01-08,27.282470148493974
2023-01-09,53.85653847423558
2023-01-10,59.220657429165655
2023-01-11,68.39420401870771
2023-01-12,54.004872185019664
2023-01-13,54.81564516028499
2023-01-14,36.57719075529626
2023-01-15,32.03429081160222
2023-01-16,44.2782215074898
2023-01-17,64.94969124067252
2023-01-18,58.89040210855299
2023-01-19,61.24054555137936
2023-01-20,65.89347707396489
2023-01-21,37.578081585228496
2023-01-22,32.23903311662813
2023-01-23,57.62193217383234
2023-01-24,59.98112884783333
2023-01-25,55.417336832197876
2023-01-26,51.61556962396441
2023-01-27,51.66222858463358
2023-01-28,34.72984984386006
2023-01-29,35.533658795144895
2023-01-30,63.399714153202524
2023-01-31,55.71818266815431
2023-02-01,54.21920353968
2023-02-02,47.29064363085917
2023-02-03,55.86860558613254
2023-02-04,38.83246288804996
2023-02-05,34.98055470715709
2023-02-06,54.46294437899656
2023-02-07,61.52033873145616
2023-02-08,60.016484786195505
2023-02-09,63.97076411960133
2023-02-10,51.53462636185268
2023-02-11,36.73163150372453
2023-02-12,35.98214193948737
2023-02-13,50.1066802779792
2023-02-14,47.80041018622981
2023-02-15,61.96046504702206
2023-02-16,55.735432144167255
2023-02-17,51.85636426975054
2023-02-18,29.883157870679142
2023-02-19,36.20638351165861
2023-02-20,38.60179311035806
2023-02-21,52.040214502835035
2023-02-22,53.66454606295787
2023-02-23,48.18273510275779
2023-02-24,47.434638343316735
2023-02-25,25.320758659839772
2023-02-26,33.262744641757685
2023-02-27,57.864655442874394
2023-02-28,53.155315326047045
2023-03-01,50.02573701586748
2023-03-02,58.01716756804676
2023-03-03,50.908935840529715
2023-03-04,33.438238046065614
2023-03-05,35.85802172869671
2023-03-06,49.44756244154997
2023-03-07,46.29778846182704
2023-03-08,57.52325768389297
2023-03-09,55.97413758275925
2023-03-10,47.21928941838188
2023-03-11,40.85219042632542
2023-03-12,32.068789763628104
2023-03-13,50.55221722879126
2023-03-14,44.171190188773856
2023-03-15,47.424728125805835
2023-03-16,52.29284798938798
2023-03-17,49.92250887701824
2023-03-18,29.818231863722506
2023-03-19,35.4901606785895
2023-03-20,56.510367429255695
2023-03-21,54.13515350009962
2023-03-22,51.75576115655526
2023-03-23,56.65661193284563
2023-03-24,51.03482409063805
2023-03-25,36.484783886939304
2023-03-26,38.13906075017817
2023-03-27,44.669117903377696
2023-03-28,52.83604185986489
2023-03-29,50.44063226116545
2023-03-30,48.04104424807771
2023-03-31,44.007375041294495
2023-04-01,35.07285505822092
2023-04-02,34.286456166887255
2023-04-03,54.74171998879884
2023-04-04,62.14801194268012
2023-04-05,52.379737705205656
2023-04-06,54.881696870806344
2023-04-07,41.811136528436585
2023-04-08,38.564562615385086
2023-04-09,32.027541438205084
2023-04-10,55.890248127117104
2023-04-11,58.40543893828068
2023-04-12,46.92856845051967
2023-04-13,46.14425876638015
2023-04-14,61.02787571874356
2023-04-15,36.31748672746971
2023-04-16,38.00031608902851
2023-04-17,64.4896379727917
2023-04-18,62.06149746138402
2023-04-19,59.62917853558807
2023-04-20,63.823716696320204
2023-04-21,57.24073296086909
2023-04-22,28.22925624196186
2023-04-23,30.74583985792154
2023-04-24,61.54321349329858
2023-04-25,63.25947016996364
2023-04-26,51.6495868241756
2023-04-27,54.69715410336804
2023-04-28,70.25211305429585
2023-04-29,51.332745966158846
2023-04-30,33.66431597044776
2023-05-01,70.4280026875544
2023-05-02,60.54084312490242
2023-05-03,57.57175319180717
2023-05-04,55.88450620928569
2023-05-05,45.09203751192525
2023-05-06,37.757535011870296
2023-05-07,44.29715618505886
2023-05-08,53.45884652882913
2023-05-09,58.7299884733237
2023-05-10,53.54733766113272
2023-05-11,56.63110585808574
2023-05-12,46.22724348655462
2023-05-13,32.73246325264438
2023-05-14,35.38369727537878
2023-05-15,52.469948849075344
2023-05-16,52.93661874773616
2023-05-17,52.10323117103292
2023-05-18,42.067881980851645
2023-05-19,75.87510828275005
2023-05-20,53.98979332265072
2023-05-21,40.411889057676994
2023-05-22,57.14541103598158
2023-05-23,50.59758912420911
2023-05-24,45.80289626320099
2023-05-25,49.25332396787402
2023-05-26,40.16509297448136
2023-05-27,36.54349809187762
2023-05-28,35.65894341541651
2023-05-29,35.687976191252346
2023-05-30,34.80118822434233
2023-05-31,43.9951282989834
2023-06-01,39.444312930940356
2023-06-02,33.96799922820617
2023-06-03,38.58953546046472
2023-06-04,33.10354416578525
2023-06-05,34.97091829845952
2023-06-06,45.1305559358721
2023-06-07,45.1670330132043
2023-06-08,36.90082456370328
2023-06-09,48.009782300595376
2023-06-10,42.50443582202536
2023-06-11,41.613925704367155
2023-06-12,40.72192672640968
2023-06-13,44.459652712356764
2023-06-14,33.3715390196545
2023-06-15,38.03699663074162
2023-06-16,37.13904221158705
2023-06-17,39.95648087389046
2023-06-18,39.988491370324844
2023-06-19,33.50553644658912
2023-06-20,34.46378970786427
2023-06-21,36.355730035476554
2023-06-22,41.98241862843737
2023-06-23,36.41379558714822
2023-06-24,29.90180788757666
2023-06-25,43.01809262527474
2023-06-26,37.43681427144177
2023-06-27,34.6565971166202
2023-06-28,42.183414768839306
2023-06-29,42.216914125572956
2023-06-30,38.49482117276825
2023-07-01,33.827130271232214
2023-07-02,33.85392975661914
2023-07-03,35.76299197767307
2023-07-04,41.442535111258096
2023-07-05,39.590049581576565
2023-07-06,40.56468030614372
2023-07-07,41.54079989101015
2023-07-08,41.57355481759417
2023-07-09,31.20473230813364
2023-07-10,35.01466801859549
2023-07-11,40.724732788315634
2023-07-12,36.96541832802908
2023-07-13,35.09729976520518
2023-07-14,43.66872457605729
2023-07-15,29.45200041850344
2023-07-16,35.17993151181486
2023-07-17,47.57766949642084
2023-07-18,38.09191280312215
2023-07-19,58.13557726388912
2023-07-20,38.15146721509309
2023-07-21,41.99936886318641
2023-07-22,35.34519500503423
2023-07-23,41.10885874552822
2023-07-24,28.702932029276226
2023-07-25,34.470317920518404
2023-07-26,31.622357622079882
2023-07-27,42.195898422690526
2023-07-28,36.47020061982802
2023-07-29,35.53800241379015
2023-07-30,34.60431534745303
2023-07-31,37.51704106890995
2023-08-01,36.58335400257281
2023-08-02,39.50203516522683
2023-08-03,38.56834809888969
2023-08-04,28.94859397865637
2023-08-05,39.593600073632146
2023-08-06,28.99325978763458
2023-08-07,41.58901619204395
2023-08-08,33.87757986271492
2023-08-09,30.028933784471956
2023-08-10,44.59330682190619
2023-08-11,41.717058177781475
2023-08-12,32.03998293602612
2023-08-13,40.809426166681625
2023-08-14,52.509461442385344
2023-08-15,51.57651880619784
2023-08-16,45.77265583762347
2023-08-17,56.52858202489513
2023-08-18,41.94113165282215
2023-08-19,36.11642464005794
2023-08-20,37.12083257061058
2023-08-21,45.947596922788115
2023-08-22,58.70117251892048
2023-08-23,65.59951946615354
2023-08-24,55.85097893003305
2023-08-25,86.29158258725415
2023-08-26,40.23455443246942
2023-08-27,42.22922612073159
2023-08-28,64.8660841100687
2023-08-29,61.96452484085633
2023-08-30,64.96434888982074
2023-08-31,72.89390325299335
2023-09-01,58.16203343189085
2023-09-02,31.56933142276307
2023-09-03,36.52958337310636
2023-09-04,52.36561476481284
2023-09-05,78.11321689541026
2023-09-06,75.20346889455189
2023-09-07,64.36714425111946
2023-09-08,65.406540398705
2023-09-09,40.661857338360946
2023-09-10,45.654864215288256
2023-09-11,78.46607678633809
2023-09-12,75.54292904278627
2023-09-13,59.68382031644104
2023-09-14,70.67870858174611
2023-09-15,62.76180953111733
2023-09-16,33.89676338791288
2023-09-17,50.883111019500795
2023-09-18,80.87465163779831
2023-09-19,73.94057204338269
2023-09-20,67.99601177652696
2023-09-21,77.05280504494226
2023-09-22,72.1029751166939
2023-09-23,37.08046168383759
2023-09-24,51.14887258292113
2023-09-25,78.28575303143339
2023-09-26,67.29533134702613
2023-09-27,67.34520816705181
2023-09-28,74.43636252304078
2023-09-29,66.4383205861016
2023-09-30,49.36189690640763
2023-10-01,46.3739837398374
2023-10-02,81.63048230555802
2023-10-03,73.54292896147855
2023-10-04,77.54600961034026
2023-10-05,67.45189387939521
2023-10-06,64.40949348055442
2023-10-07,36.21787151400838
2023-10-08,36.2054029452049
2023-10-09,65.34835373516923
2023-10-10,72.36093161519587
2023-10-11,81.37799378728751
2023-10-12,80.34561926664661
2023-10-13,71.28214631067532
2023-10-14,38.13784661751645
2023-10-15,55.18046563880358
2023-10-16,84.24652692114643
2023-10-17,81.20966810844051
2023-10-18,72.16143451434017
2023-10-19,72.1364973767332
2023-10-20,69.10691189582931
2023-10-21,34.04090535349521
2023-10-22,44.03769697794641
2023-10-23,65.03317602374788
2023-10-24,82.0134522010176
2023-10-25,80.98523386997783
2023-10-26,60.96775253086878
2023-10-27,64.94312524905607
2023-10-28,31.960916950342458
2023-10-29,37.940427611461324
2023-10-30,77.85070460164465
2023-10-31,67.84629329625798
2023-11-01,70.8149213296782
2023-11-02,72.78442435926675
2023-11-03,73.75584143242399
2023-11-04,41.84687685209604
2023-11-05,42.82833805012274
2023-11-06,75.67027494979719
2023-11-07,76.6392675790204
2023-11-08,74.62266106728534
2023-11-09,71.61281748698697
2023-11-10,66.61649976956194
2023-11-11,40.751120440037425
2023-11-12,43.71767037865704
2023-11-13,70.51983186799579
2023-11-14,77.44547611553149
2023-11-15,68.48556155045581
2023-11-16,67.4694654390861
2023-11-17,68.43776537004247
2023-11-18,36.68569694715831
2023-11-19,33.69940510793319
2023-11-20,60.439570102387954
2023-11-21,48.53284749929815
2023-11-22,35.64431734904822
2023-11-23,26.723886585183557
2023-11-24,36.60880743953685
2023-11-25,34.61783076367561
2023-11-26,47.45925743177906
2023-11-27,74.12911355214753
2023-11-28,77.06726286182588
2023-11-29,80.9910295591321
2023-11-30,86.88672372996089
2023-12-01,65.14218375466429
2023-12-02,37.4929445310697
2023-12-03,41.42502360757824
2023-12-04,98.596373676129
2023-12-05,89.69118227413526
2023-12-06,75.8658699640711
2023-12-07,69.92965294463099
2023-12-08,72.85879717684016
2023-12-09,42.32197561704801
2023-12-10,38.37154003646768
2023-12-11,79.66668271900966
2023-12-12,76.68904960812027
2023-12-13,65.85072183554811
2023-12-14,60.91501521647336
2023-12-15,59.911387673907136
2023-12-16,37.30868679208492
2023-12-17,34.35114193093448
2023-12-18,54.94243153802308
2023-12-19,53.94226748679117
2023-12-20,55.88406258570533
2023-12-21,53.90416908211387
2023-12-22,32.69533031399881
2023-12-23,35.333128877926924
2023-12-24,33.16173210657545
2023-12-25,29.423448713198237
2023-12-26,36.3743302807039
2023-12-27,39.00706237846223
2023-12-28,34.19272953103676
2023-12-29,36.82435153541871
2023-12-30,45.91705698672912
2023-12-31,38.951806370559616
2024-01-01,36.29706778170797
2024-01-02,49.09626355209611
2024-01-03,51.717890275717146
2024-01-04,50.62427914445458
2024-01-05,65.55446872766754
2024-01-06,26.662256609925414
2024-01-07,39.92921292718289
2024-01-08,61.18970865723281
2024-01-09,54.82774708767503
2024-01-10,76.55437374751777
2024-01-11,55.27513520090107
2024-01-12,58.47204109506103
2024-01-13,55.2357757301482
2024-01-14,39.829841808503
2024-01-15,44.585552844908676
2024-01-16,56.247404245378455
2024-01-17,63.134419920754326
2024-01-18,59.90218197461098
2024-01-19,59.880801576181945
2024-01-20,37.39504442423275
2024-01-21,37.38168778072817
2024-01-22,65.39457949014127
2024-01-23,73.54260603450928
2024-01-24,68.84860791133282
2024-01-25,67.65747343716157
2024-01-26,57.13844761240802
2024-01-27,41.964241409663245
2024-01-28,52.43651898215073
2024-01-29,81.53870075901264
2024-01-30,68.70085004256335
2024-01-31,67.5122199390492
2024-02-01,70.97877021352632
2024-02-02,70.95330911184571
2024-02-03,41.859057842064644
2024-02-04,45.33103425296549
2024-02-05,81.3341771553487
2024-02-06,78.98196065489148
2024-02-07,63.85951144572696
2024-02-08,66.15788397705631
2024-02-09,76.57631758041593
2024-02-10,33.63506538776431
2024-02-11,39.42002315882763
2024-02-12,63.74472779060944
2024-02-13,68.35608168210126
2024-02-14,61.3824938075238
2024-02-15,64.83360046294872
2024-02-16,52.07964616351262
2024-02-17,45.119414932439724
2024-02-18,46.25962720324976
2024-02-19,49.711151253784195
2024-02-20,62.4054180525592
2024-02-21,64.69335570615058
2024-02-22,55.4314127828722
2024-02-23,65.80101115841819
2024-02-24,26.54168511675509
2024-02-25,35.7606363437531
2024-02-26,70.34224267151097
2024-02-27,74.92771806621266
2024-02-28,62.225103365247314
2024-02-29,73.72155736809874
2024-03-01,62.18002469341934
2024-03-02,34.5319363097252
2024-03-03,37.97135590208361
2024-03-04,67.86355545286972
2024-03-05,64.3894920664213
2024-03-06,100.0
2024-03-07,81.57740733580398
2024-03-08,62.02224934202143
2024-03-09,37.888711670399
2024-03-10,44.76128992847306
2024-03-11,56.21809139592026
2024-03-12,56.19763903555386
2024-03-13,52.73776708282906
2024-03-14,50.42645530310465
2024-03-15,45.825536289350765
2024-03-16,34.356630363727525
2024-03-17,34.34410851044198
2024-03-18,50.35299376382944
2024-03-19,59.4863789933762
2024-03-20,60.60822587936743
2024-03-21,64.01550604829293
2024-03-22,46.85138230015279
2024-03-23,33.12667814437106
2024-03-24,29.688928132450727
2024-03-25,52.50736498237498
2024-03-26,54.770258929395276
2024-03-27,43.343927304942895
2024-03-28,47.88891537402133
2024-03-29,37.61323089811694
2024-03-30,33.04194693713886
2024-03-31,33.02984247896283
2024-04-01,58.0656772089699
2024-04-02,50.07751299154738
2024-04-03,47.78373180642273
2024-04-04,52.31536323199658
2024-04-05,51.15928994702486
2024-04-06,32.95721572990665
2024-04-07,38.62530287030487
2024-04-08,51.102941607239885
2024-04-09,54.489769415799
2024-04-10,60.1436651224736
2024-04-11,53.31533074600848
2024-04-12,54.42966452002837
2024-04-13,34.00601847173219
2024-04-14,37.3928462802913
2024-04-15,63.43115289496737
2024-04-16,72.46603287866782
2024-04-17,50.933896587884995
2024-04-18,56.572348675507406
2024-04-19,56.55147892003149
2024-04-20,32.78775331544224
2024-04-21,44.077596739082146
2024-04-22,66.65686619125243
2024-04-23,59.85607989201552
2024-04-24,59.83395795121105
2024-04-25,53.04068476394546
2024-04-26,55.2772828190661
2024-04-27,38.341474195832454
2024-04-28,43.96364787418366
2024-04-29,52.96221448335603
2024-04-30,55.19547337760052
2024-05-01,51.7969585059749
2024-05-02,52.90336177291395
2024-05-03,48.38300001529709
2024-05-04,31.493522249219968
2024-05-05,41.6009964959885
2024-05-06,49.45308990770806
2024-05-07,53.92879038860646
2024-05-08,50.53945820939023
2024-05-09,62.870173867774824
2024-05-10,48.25736408733209
2024-05-11,34.77725346572808
2024-05-12,38.12860268997814
2024-05-13,41.477447543571095
2024-05-14,48.185572128494954
2024-05-15,43.68691491657306
2024-05-16,45.91015632818911
2024-05-17,38.05764552136003
2024-05-18,33.567753606738016
2024-05-19,33.55523175345247
2024-05-20,40.2512518802003
2024-05-21,40.236225656257645
2024-05-22,37.98668835274193
2024-05-23,51.37455465514242
2024-05-24,34.60904323659222
2024-05-25,32.364097279281204
2024-05-26,36.81433665849899
2024-05-27,35.68539405564596
2024-05-28,35.67203741214137
2024-05-29,43.45901718677609
2024-05-30,45.67057153532563
2024-05-31,40.08596341683107
2024-06-01,26.713958128592274
2024-06-02,27.81660483954566
2024-06-03,33.36740395416925
2024-06-04,35.57854090760928
2024-06-05,30.00812422283834
2024-06-06,37.77381684688761
2024-06-07,33.317316541027054
2024-06-08,31.084475041892073
2024-06-09,28.853303123195168
2024-06-10,37.71705111199313
2024-06-11,34.37613676548103
2024-06-12,32.14621703211267
2024-06-13,35.458331116068024
2024-06-14,28.79904175895779
2024-06-15,27.680951428952227
2024-06-16,23.243233903019988
2024-06-17,33.192098008171584
2024-06-18,37.60351964220416
2024-06-19,26.533643441280386
2024-06-20,34.25968352992543
2024-06-21,34.24674428153037
2024-06-22,35.33812132452676
2024-06-23,17.66238234051109
2024-06-24,41.932297044552136
2024-06-25,29.78273086369848
2024-06-26,43.003221727182144
2024-06-27,28.65796221194062
2024-06-28,29.748921859827497
2024-06-29,26.433468614996002
2024-06-30,24.221496871336935
2024-07-01,36.3184712683913
2024-07-02,38.50498191036976
2024-07-03,28.592848574855772
2024-07-04,24.184766101699328
2024-07-05,26.373363719225374
2024-07-06,30.757237276029755
2024-07-07,31.843605577711934
2024-07-08,34.02677705881424
2024-07-09,34.013837810419176
2024-07-10,34.00089856202411
2024-07-11,29.602416176386587
2024-07-12,27.399209730027398
2024-07-13,26.293223858197866
2024-07-14,38.329675964372086
2024-07-15,39.40978333941149
2024-07-16,31.734665454127665
2024-07-17,37.19196806421916
2024-07-18,27.33660046359966
2024-07-19,34.97749194990298
2024-07-20,32.7788768497485
2024-07-21,31.674143163247518
2024-07-22,27.29486095264783
2024-07-23,40.380950590866625
2024-07-24,30.546870140832553
2024-07-25,38.168978847207555
2024-07-26,28.34324629936385
2024-07-27,32.69122387674967
2024-07-28,35.94657222581053
2024-07-29,34.84392551485714
2024-07-30,31.56520303966325
2024-07-31,29.377022817246726
2024-08-01,27.190512175268267
2024-08-02,31.528889665135164
2024-08-03,30.429999510167438
2024-08-04,28.245575843736578
2024-08-05,26.062821757743784
2024-08-06,31.480471832431046
2024-08-07,34.72371572331588
2024-08-08,29.286865473590783
2024-08-09,31.444158457902954
2024-08-10,32.515917930751996
2024-08-11,33.586842613382
2024-08-12,34.65693250579296
2024-08-13,34.64357586228837
2024-08-14,35.71241356937078
2024-08-15,41.10752430814406
2024-08-16,32.44078681103871
2024-08-17,24.86166980094409
2024-08-18,30.831583907554364
2024-08-19,42.65508786172555
2024-08-20,54.469444495954235
2024-08-21,38.35990865031028
2024-08-22,49.62733872669898
2024-08-23,50.14735744896181
2024-08-24,31.71937989013193
2024-08-25,42.01738494205871
2024-08-26,55.301613737071754
2024-08-27,52.405761474064235
2024-08-28,54.30098665955001
2024-08-29,55.237327815712554
2024-08-30,44.38782254597454
2024-08-31,25.474371016064506
2024-09-01,32.99635701275045
2024-09-02,29.8536757533577
2024-09-03,57.10070206370011
2024-09-04,54.04094350906238
2024-09-05,44.67212599492026
2024-09-06,53.15244184849909
2024-09-07,39.3161778256681
2024-09-08,36.535808875105424
2024-09-09,72.42309071710623
2024-09-10,61.4682243264359
2024-09-11,69.21620071356332
2024-09-12,57.129862610163684
2024-09-13,58.85052742263002
2024-09-14,41.06775684415179
2024-09-15,38.317835307900665
