Time,zoom
2024-09-26,58.47534191839922
2024-09-27,48.95610021075284
2024-09-28,24.47805010537642
2024-09-29,24.47805010537642
2024-09-30,48.95610021075284
2024-10-01,55.75555857335739
2024-10-02,53.03577522831557
2024-10-03,53.03577522831557
2024-10-04,47.59620853823192
2024-10-05,25.837941777897328
2024-10-06,24.47805010537642
2024-10-07,51.675883555794655
2024-10-08,55.75555857335739
2024-10-09,61.19512526344104
2024-10-10,55.75555857335739
2024-10-11,43.516533520669185
2024-10-12,23.118158432855505
2024-10-13,25.837941777897328
2024-10-14,43.516533520669185
2024-10-15,54.39566690083648
2024-10-16,53.03577522831557
2024-10-17,53.03577522831557
2024-10-18,44.876425193190094
2024-10-19,24.47805010537642
2024-10-20,24.47805010537642
2024-10-21,50.315991883273746
2024-10-22,54.39566690083648
2024-10-23,55.75555857335739
2024-10-24,53.03577522831557
2024-10-25,46.23631686571101
2024-10-26,24.47805010537642
2024-10-27,27.19783345041824
2024-10-28,50.315991883273746
2024-10-29,53.03577522831557
2024-10-30,53.03577522831557
2024-10-31,48.95610021075284
2024-11-01,44.876425193190094
2024-11-02,23.118158432855505
2024-11-03,25.837941777897328
2024-11-04,53.03577522831557
2024-11-05,50.315991883273746
2024-11-06,39.43685850310645
2024-11-07,51.675883555794655
2024-11-08,48.95610021075284
2024-11-09,27.19783345041824
2024-11-10,24.47805010537642
2024-11-11,40.79675017562736
2024-11-12,55.75555857335739
2024-11-13,57.11545024587831
2024-11-14,55.75555857335739
2024-11-15,48.95610021075284
2024-11-16,24.47805010537642
2024-11-17,25.837941777897328
2024-11-18,51.675883555794655
2024-11-19,55.75555857335739
2024-11-20,54.39566690083648
2024-11-21,58.47534191839922
2024-11-22,57.11545024587831
2024-11-23,27.19783345041824
2024-11-24,28.557725122939154
2024-11-25,50.315991883273746
2024-11-26,51.675883555794655
2024-11-27,36.717075158064624
2024-11-28,21.758266760334593
2024-11-29,23.118158432855505
2024-11-30,25.837941777897328
2024-12-01,27.19783345041824
2024-12-02,51.675883555794655
2024-12-03,54.39566690083648
2024-12-04,55.75555857335739
2024-12-05,55.75555857335739
2024-12-06,46.23631686571101
2024-12-07,27.19783345041824
2024-12-08,27.19783345041824
2024-12-09,48.95610021075284
2024-12-10,54.39566690083648
2024-12-11,53.03577522831557
2024-12-12,54.39566690083648
2024-12-13,43.516533520669185
2024-12-14,28.557725122939154
2024-12-15,25.837941777897328
2024-12-16,48.95610021075284
2024-12-17,51.675883555794655
2024-12-18,46.23631686571101
2024-12-19,47.59620853823192
2024-12-20,42.156641848148276
2024-12-21,23.118158432855505
2024-12-22,23.118158432855505
2024-12-23,27.19783345041824
2024-12-24,23.118158432855505
2024-12-25,21.758266760334593
2024-12-26,24.47805010537642
2024-12-27,27.19783345041824
2024-12-28,23.118158432855505
2024-12-29,21.758266760334593
2024-12-30,28.557725122939154
2024-12-31,25.837941777897328
2025-01-01,20.39837508781368
2025-01-02,33.9972918130228
2025-01-03,38.07696683058553
2025-01-04,25.837941777897328
2025-01-05,25.837941777897328
2025-01-06,53.03577522831557
2025-01-07,58.47534191839922
2025-01-08,55.75555857335739
2025-01-09,57.11545024587831
2025-01-10,51.675883555794655
2025-01-11,29.917616795460063
2025-01-12,27.19783345041824
2025-01-13,53.03577522831557
2025-01-14,57.11545024587831
2025-01-15,57.11545024587831
2025-01-16,54.39566690083648
2025-01-17,50.315991883273746
2025-01-18,27.19783345041824
2025-01-19,25.837941777897328
2025-01-20,36.717075158064624
2025-01-21,61.19512526344104
2025-01-22,63.91490860848287
2025-01-23,61.19512526344104
2025-01-24,54.39566690083648
2025-01-25,28.557725122939154
2025-01-26,27.19783345041824
2025-01-27,51.675883555794655
2025-01-28,59.835233590920126
2025-01-29,58.47534191839922
2025-01-30,55.75555857335739
2025-01-31,48.95610021075284
2025-02-01,27.19783345041824
2025-02-02,28.557725122939154
2025-02-03,51.675883555794655
2025-02-04,57.11545024587831
2025-02-05,57.11545024587831
2025-02-06,62.55501693596195
2025-02-07,50.315991883273746
2025-02-08,28.557725122939154
2025-02-09,27.19783345041824
2025-02-10,48.95610021075284
2025-02-11,62.55501693596195
2025-02-12,63.91490860848287
2025-02-13,59.835233590920126
2025-02-14,48.95610021075284
2025-02-15,27.19783345041824
2025-02-16,27.19783345041824
2025-02-17,43.516533520669185
2025-02-18,58.47534191839922
2025-02-19,62.55501693596195
2025-02-20,59.835233590920126
2025-02-21,50.315991883273746
2025-02-22,29.917616795460063
2025-02-23,28.557725122939154
2025-02-24,48.95610021075284
2025-02-25,57.11545024587831
2025-02-26,57.11545024587831
2025-02-27,57.11545024587831
2025-02-28,51.675883555794655
2025-03-01,25.837941777897328
2025-03-02,24.47805010537642
2025-03-03,48.95610021075284
2025-03-04,57.11545024587831
2025-03-05,54.39566690083648
2025-03-06,55.75555857335739
2025-03-07,48.95610021075284
2025-03-08,27.19783345041824
2025-03-09,27.19783345041824
2025-03-10,48.95610021075284
2025-03-11,54.39566690083648
2025-03-12,55.75555857335739
2025-03-13,51.675883555794655
2025-03-14,44.876425193190094
2025-03-15,27.19783345041824
2025-03-16,25.837941777897328
2025-03-17,48.95610021075284
2025-03-18,54.39566690083648
2025-03-19,57.11545024587831
2025-03-20,54.39566690083648
2025-03-21,44.876425193190094
2025-03-22,27.19783345041824
2025-03-23,25.837941777897328
2025-03-24,46.23631686571101
2025-03-25,51.675883555794655
2025-03-26,51.675883555794655
2025-03-27,50.315991883273746
2025-03-28,44.876425193190094
2025-03-29,24.47805010537642
2025-03-30,27.19783345041824
2025-03-31,46.23631686571101
2025-04-01,48.95610021075284
2025-04-02,48.95610021075284
2025-04-03,48.95610021075284
2025-04-04,43.516533520669185
2025-04-05,24.47805010537642
2025-04-06,27.19783345041824
2025-04-07,47.59620853823192
2025-04-08,51.675883555794655
2025-04-09,51.675883555794655
2025-04-10,50.315991883273746
2025-04-11,44.876425193190094
2025-04-12,28.557725122939154
2025-04-13,25.837941777897328
2025-04-14,48.95610021075284
2025-04-15,53.03577522831557
2025-04-16,135.9891672520912
2025-04-17,59.835233590920126
2025-04-18,38.07696683058553
2025-04-19,25.837941777897328
2025-04-20,21.758266760334593
2025-04-21,48.95610021075284
2025-04-22,53.03577522831557
2025-04-23,51.675883555794655
2025-04-24,51.675883555794655
2025-04-25,42.156641848148276
2025-04-26,25.837941777897328
2025-04-27,25.837941777897328
2025-04-28,50.315991883273746
2025-04-29,53.03577522831557
2025-04-30,48.95610021075284
2025-05-01,54.39566690083648
2025-05-02,43.516533520669185
2025-05-03,25.837941777897328
2025-05-04,27.19783345041824
2025-05-05,48.95610021075284
2025-05-06,53.03577522831557
2025-05-07,50.315991883273746
2025-05-08,48.95610021075284
2025-05-09,42.156641848148276
2025-05-10,24.47805010537642
2025-05-11,25.837941777897328
2025-05-12,48.95610021075284
2025-05-13,51.675883555794655
2025-05-14,50.315991883273746
2025-05-15,48.95610021075284
2025-05-16,42.156641848148276
2025-05-17,28.557725122939154
2025-05-18,27.19783345041824
2025-05-19,47.59620853823192
2025-05-20,50.315991883273746
2025-05-21,50.315991883273746
2025-05-22,50.315991883273746
2025-05-23,39.43685850310645
2025-05-24,24.47805010537642
2025-05-25,27.19783345041824
2025-05-26,25.837941777897328
2025-05-27,50.315991883273746
2025-05-28,50.315991883273746
2025-05-29,51.675883555794655
2025-05-30,40.79675017562736
2025-05-31,25.837941777897328
2025-06-01,24.47805010537642
2025-06-02,47.59620853823192
2025-06-03,50.315991883273746
2025-06-04,48.95610021075284
2025-06-05,50.315991883273746
2025-06-06,42.156641848148276
2025-06-07,25.837941777897328
2025-06-08,23.118158432855505
2025-06-09,50.315991883273746
2025-06-10,51.675883555794655
2025-06-11,50.315991883273746
2025-06-12,51.675883555794655
2025-06-13,42.156641848148276
2025-06-14,23.118158432855505
2025-06-15,23.118158432855505
2025-06-16,47.59620853823192
2025-06-17,51.675883555794655
2025-06-18,48.95610021075284
2025-06-19,36.717075158064624
2025-06-20,38.07696683058553
2025-06-21,24.47805010537642
2025-06-22,23.118158432855505
2025-06-23,46.23631686571101
2025-06-24,51.675883555794655
2025-06-25,48.95610021075284
2025-06-26,46.23631686571101
2025-06-27,39.43685850310645
2025-06-28,23.118158432855505
2025-06-29,24.47805010537642
2025-06-30,43.516533520669185
2025-07-01,51.675883555794655
2025-07-02,48.95610021075284
2025-07-03,36.717075158064624
2025-07-04,21.758266760334593
2025-07-05,21.758266760334593
2025-07-06,24.47805010537642
2025-07-07,47.59620853823192
2025-07-08,53.03577522831557
2025-07-09,51.675883555794655
2025-07-10,48.95610021075284
2025-07-11,47.59620853823192
2025-07-12,25.837941777897328
2025-07-13,25.837941777897328
2025-07-14,47.59620853823192
2025-07-15,53.03577522831557
2025-07-16,53.03577522831557
2025-07-17,55.75555857335739
2025-07-18,42.156641848148276
2025-07-19,28.557725122939154
2025-07-20,29.917616795460063
2025-07-21,54.39566690083648
2025-07-22,54.39566690083648
2025-07-23,53.03577522831557
2025-07-24,50.315991883273746
2025-07-25,42.156641848148276
2025-07-26,25.837941777897328
2025-07-27,25.837941777897328
2025-07-28,50.315991883273746
2025-07-29,51.675883555794655
2025-07-30,55.75555857335739
2025-07-31,55.75555857335739
2025-08-01,44.876425193190094
2025-08-02,24.47805010537642
2025-08-03,25.837941777897328
2025-08-04,47.59620853823192
2025-08-05,53.03577522831557
2025-08-06,51.675883555794655
2025-08-07,53.03577522831557
2025-08-08,43.516533520669185
2025-08-09,25.837941777897328
2025-08-10,27.19783345041824
2025-08-11,50.315991883273746
2025-08-12,53.03577522831557
2025-08-13,51.675883555794655
2025-08-14,51.675883555794655
2025-08-15,43.516533520669185
2025-08-16,25.837941777897328
2025-08-17,25.837941777897328
2025-08-18,51.675883555794655
2025-08-19,51.675883555794655
2025-08-20,54.39566690083648
2025-08-21,53.03577522831557
2025-08-22,43.516533520669185
2025-08-23,25.837941777897328
2025-08-24,27.19783345041824
2025-08-25,53.03577522831557
2025-08-26,53.03577522831557
2025-08-27,54.39566690083648
2025-08-28,53.03577522831557
2025-08-29,42.156641848148276
2025-08-30,23.118158432855505
2025-08-31,24.47805010537642
2025-09-01,27.19783345041824
2025-09-02,53.03577522831557
2025-09-03,59.835233590920126
2025-09-04,54.39566690083648
2025-09-05,46.23631686571101
2025-09-06,25.837941777897328
2025-09-07,25.837941777897328
2025-09-08,53.03577522831557
2025-09-09,57.11545024587831
2025-09-10,54.39566690083648
2025-09-11,50.315991883273746
2025-09-12,44.876425193190094
2025-09-13,24.47805010537642
2025-09-14,24.47805010537642
2025-09-15,50.315991883273746
2025-09-16,55.75555857335739
2025-09-17,55.75555857335739
2025-09-18,51.675883555794655
2025-09-19,46.23631686571101
2025-09-20,25.837941777897328
2025-09-21,25.837941777897328
2025-09-22,53.03577522831557
2025-09-23,54.39566690083648
2025-09-24,55.75555857335739
2025-09-25,55.75555857335739
2025-09-26,47.59620853823192
2025-09-27,25.837941777897328
2025-09-28,25.837941777897328
2025-09-29,51.675883555794655
2025-09-30,53.03577522831557
2025-10-01,57.11545024587831
2025-10-02,50.315991883273746
2025-10-03,43.516533520669185
2025-10-04,23.118158432855505
2025-10-05,25.837941777897328
2025-10-06,48.95610021075284
2025-10-07,53.03577522831557
2025-10-08,55.75555857335739
2025-10-09,54.39566690083648
2025-10-10,43.516533520669185
2025-10-11,23.118158432855505
2025-10-12,23.118158432855505
2025-10-13,47.59620853823192
2025-10-14,54.39566690083648
2025-10-15,55.75555857335739
2025-10-16,55.75555857335739
2025-10-17,44.876425193190094
2025-10-18,24.47805010537642
2025-10-19,28.557725122939154
2025-10-20,57.11545024587831
2025-10-21,57.11545024587831
2025-10-22,57.11545024587831
2025-10-23,55.75555857335739
2025-10-24,44.876425193190094
2025-10-25,25.837941777897328
2025-10-26,25.837941777897328
2025-10-27,48.95610021075284
2025-10-28,54.39566690083648
2025-10-29,54.39566690083648
2025-10-30,54.39566690083648
2025-10-31,43.516533520669185
2025-11-01,24.47805010537642
2025-11-02,27.19783345041824
2025-11-03,50.315991883273746
2025-11-04,54.39566690083648
2025-11-05,54.39566690083648
2025-11-06,53.03577522831557
2025-11-07,46.23631686571101
2025-11-08,28.557725122939154
2025-11-09,24.47805010537642
2025-11-10,50.315991883273746
2025-11-11,50.315991883273746
2025-11-12,54.39566690083648
2025-11-13,55.75555857335739
2025-11-14,48.95610021075284
2025-11-15,25.837941777897328
2025-11-16,27.19783345041824
2025-11-17,50.315991883273746
2025-11-18,48.95610021075284
2025-11-19,51.675883555794655
2025-11-20,51.675883555794655
2025-11-21,42.156641848148276
2025-11-22,24.47805010537642
2025-11-23,25.837941777897328
2025-11-24,43.516533520669185
2025-11-25,42.156641848148276
2025-11-26,32.63740014050189
2025-11-27,21.758266760334593
2025-11-28,24.47805010537642
2025-11-29,23.118158432855505
2025-11-30,25.837941777897328
2025-12-01,43.516533520669185
2025-12-02,51.675883555794655
2025-12-03,53.03577522831557
2025-12-04,48.95610021075284
2025-12-05,42.156641848148276
2025-12-06,28.557725122939154
2025-12-07,27.19783345041824
2025-12-08,44.876425193190094
2025-12-09,48.95610021075284
2025-12-10,48.95610021075284
2025-12-11,46.27608412697358
2025-12-12,41.13681600791942
2025-12-13,27.07890332327785
2025-12-14,24.682089604751653
2025-12-15,40.791175325917656
2025-12-16,45.930443444971814
2025-12-17,44.9048569267096
2025-12-18,44.9048569267096
2025-12-19,37.02313440712747
2025-12-20,24.682089604751653
2025-12-21,21.593994522221927
2025-12-22,32.56381212433377
2025-12-23,28.45013052354183
2025-12-24,24.336448922749888
2025-12-25,22.965221722485907
2025-12-26,22.965221722485907
2025-12-27,21.93963520422369
2025-12-28,21.93963520422369
2025-12-29,28.10448984154007
2025-12-30,26.053316805015633
2025-12-31,25.70767612301387
2026-01-01,20.222767321957946
2026-01-02,27.07890332327785
2026-01-03,26.053316805015633
2026-01-04,24.682089604751653
2026-01-05,40.791175325917656
2026-01-06,46.621724808975344
2026-01-07,47.64731132723756
2026-01-08,49.01853852750154
2026-01-09,42.16240252618164
2026-01-10,29.72509865215156
2026-01-11,26.959973196137458
2026-01-12,46.31585138823615
2026-01-13,51.15482093626082
2026-01-14,51.15482093626082
2026-01-15,51.84610230026434
2026-01-16,43.55072593222205
2026-01-17,26.959973196137458
2026-01-18,27.651254560140984
2026-01-19,33.18150547216918
2026-01-20,49.77225820825377
2026-01-21,55.30250912028197
2026-01-22,53.919946392274916
2026-01-23,47.69841411624319
2026-01-24,33.87278683617271
2026-01-25,41.476881840211476
2026-01-26,64.98044821633131
2026-01-27,60.83276003231016
2026-01-28,55.99379048428549
2026-01-29,56.68507184828901
2026-01-30,50.4635395722573
2026-01-31,32.490224108165656
2026-02-01,36.637912292186805
2026-02-02,49.080976844250245
2026-02-03,50.4635395722573
2026-02-04,52.53738366426787
2026-02-05,53.228665028271394
2026-02-06,46.31585138823615
2026-02-07,32.490224108165656
2026-02-08,31.79894274416213
2026-02-09,45.624570024232625
2026-02-10,55.30250912028197
2026-02-11,53.228665028271394
2026-02-12,48.38969548024672
2026-02-13,47.69841411624319
2026-02-14,30.41638001615508
2026-02-15,31.79894274416213
2026-02-16,48.38969548024672
2026-02-17,55.30250912028197
2026-02-18,52.53738366426787
2026-02-19,51.15482093626082
2026-02-20,46.31585138823615
2026-02-21,31.79894274416213
2026-02-22,33.18150547216918
2026-02-23,54.61122775627844
2026-02-24,55.30250912028197
2026-02-25,53.919946392274916
2026-02-26,57.37635321229254
2026-02-27,53.228665028271394
2026-02-28,29.033817288148033
2026-03-01,26.268691832133936
2026-03-02,47.00713275223967
2026-03-03,53.228665028271394
2026-03-04,52.53738366426787
2026-03-05,55.30250912028197
2026-03-06,48.38969548024672
2026-03-07,29.72509865215156
2026-03-08,29.033817288148033
2026-03-09,46.31585138823615
2026-03-10,49.77225820825377
2026-03-11,49.77225820825377
2026-03-12,49.080976844250245
2026-03-13,42.168163204215
2026-03-14,28.342535924144507
2026-03-15,27.651254560140984
2026-03-16,47.00713275223967
2026-03-17,49.080976844250245
2026-03-18,49.080976844250245
2026-03-19,49.080976844250245
2026-03-20,44.24200729622557
2026-03-21,31.79894274416213
2026-03-22,30.41638001615508
2026-03-23,49.77225820825377
2026-03-24,52.53738366426787
2026-03-25,58.067634576296065
2026-03-26,50.4635395722573
2026-03-27,45.624570024232625
2026-03-28,32.490224108165656
2026-03-29,38.71175638419738
2026-03-30,50.4635395722573
2026-03-31,58.75891594029959
2026-04-01,59.45019730430312
2026-04-02,60.14147866830664
2026-04-03,50.4635395722573
2026-04-04,38.02047502019385
2026-04-05,35.25534956417975
2026-04-06,58.75891594029959
2026-04-07,62.215322760317214
2026-04-08,66.36301094433836
2026-04-09,63.59788548832426
2026-04-10,58.067634576296065
2026-04-11,48.38969548024672
2026-04-12,48.38969548024672
2026-04-13,60.83276003231016
2026-04-14,64.98044821633131
2026-04-15,66.36301094433836
2026-04-16,69.12813640035246
2026-04-17,62.90660412432074
2026-04-18,50.4635395722573
2026-04-19,44.933288660229096
2026-04-20,56.68507184828901
2026-04-21,58.067634576296065
2026-04-22,62.215322760317214
2026-04-23,59.45019730430312
2026-04-24,49.080976844250245
2026-04-25,35.25534956417975
2026-04-26,42.168163204215
2026-04-27,55.99379048428549
2026-04-28,55.30250912028197
2026-04-29,51.15482093626082
2026-04-30,53.228665028271394
2026-05-01,47.00713275223967
2026-05-02,37.32919365619033
2026-05-03,38.71175638419738
2026-05-04,51.84610230026434
2026-05-05,53.919946392274916
2026-05-06,55.99379048428549
2026-05-07,55.99379048428549
2026-05-08,49.77225820825377
2026-05-09,37.32919365619033
2026-05-10,31.107661380158607
2026-05-11,49.080976844250245
2026-05-12,54.61122775627844
2026-05-13,59.45019730430312
2026-05-14,61.524041396313685
2026-05-15,51.84610230026434
2026-05-16,43.55072593222205
2026-05-17,40.785600476207954
2026-05-18,52.53738366426787
2026-05-19,59.45019730430312
2026-05-20,56.68507184828901
2026-05-21,54.61122775627844
2026-05-22,49.77225820825377
2026-05-23,34.56406820017623
2026-05-24,31.107661380158607
2026-05-25,34.56406820017623
2026-05-26,51.15482093626082
2026-05-27,49.77225820825377
2026-05-28,55.30250912028197
2026-05-29,46.31585138823615
2026-05-30,32.490224108165656
2026-05-31,36.637912292186805
