Time,twitter
2022-07-29,36.0
2022-07-30,33.0
2022-07-31,36.0
2022-08-01,37.0
2022-08-02,38.0
2022-08-03,36.0
2022-08-04,36.0
2022-08-05,36.0
2022-08-06,36.0
2022-08-07,36.0
2022-08-08,36.0
2022-08-09,46.0
2022-08-10,40.0
2022-08-11,42.0
2022-08-12,46.0
2022-08-13,40.0
2022-08-14,39.0
2022-08-15,37.0
2022-08-16,37.0
2022-08-17,35.0
2022-08-18,35.0
2022-08-19,35.0
2022-08-20,36.0
2022-08-21,37.0
2022-08-22,36.0
2022-08-23,37.0
2022-08-24,38.0
2022-08-25,37.0
2022-08-26,37.0
2022-08-27,40.0
2022-08-28,39.0
2022-08-29,34.94736842105263
2022-08-30,36.84210526315789
2022-08-31,35.89473684210526
2022-09-01,35.39473684210526
2022-09-02,37.28947368421053
2022-09-03,39.184210526315795
2022-09-04,36.34210526315789
2022-09-05,35.89473684210526
2022-09-06,34.94736842105263
2022-09-07,34.44736842105263
2022-09-08,38.23684210526316
2022-09-09,38.23684210526316
2022-09-10,37.28947368421053
2022-09-11,38.23684210526316
2022-09-12,37.78947368421053
2022-09-13,41.078947368421055
2022-09-14,37.28947368421053
2022-09-15,34.0
2022-09-16,33.05263157894737
2022-09-17,36.84210526315789
2022-09-18,39.184210526315795
2022-09-19,35.89473684210526
2022-09-20,35.89473684210526
2022-09-21,35.89473684210526
2022-09-22,34.44736842105263
2022-09-23,34.0
2022-09-24,36.84210526315789
2022-09-25,35.39473684210526
2022-09-26,35.89473684210526
2022-09-27,34.94736842105263
2022-09-28,37.578947368421055
2022-09-29,37.578947368421055
2022-09-30,36.68421052631579
2022-10-01,35.78947368421053
2022-10-02,38.473684210526315
2022-10-03,42.05263157894737
2022-10-04,49.21052631578947
2022-10-05,42.94736842105263
2022-10-06,39.36842105263158
2022-10-07,39.36842105263158
2022-10-08,38.473684210526315
2022-10-09,39.36842105263158
2022-10-10,41.1578947368421
2022-10-11,37.578947368421055
2022-10-12,35.78947368421053
2022-10-13,36.68421052631579
2022-10-14,37.578947368421055
2022-10-15,36.68421052631579
2022-10-16,38.473684210526315
2022-10-17,39.36842105263158
2022-10-18,36.68421052631579
2022-10-19,36.68421052631579
2022-10-20,35.78947368421053
2022-10-21,38.473684210526315
2022-10-22,38.473684210526315
2022-10-23,43.8421052631579
2022-10-24,40.26315789473684
2022-10-25,41.1578947368421
2022-10-26,41.1578947368421
2022-10-27,44.73684210526316
2022-10-28,72.47368421052632
2022-10-29,56.36842105263158
2022-10-30,50.10526315789474
2022-10-31,51.0
2022-11-01,59.94736842105263
2022-11-02,50.10526315789474
2022-11-03,47.421052631578945
2022-11-04,59.05263157894737
2022-11-05,53.68421052631579
2022-11-06,46.526315789473685
2022-11-07,49.21052631578947
2022-11-08,46.526315789473685
2022-11-09,46.526315789473685
2022-11-10,46.526315789473685
2022-11-11,51.0
2022-11-12,50.10526315789474
2022-11-13,46.526315789473685
2022-11-14,42.94736842105263
2022-11-15,50.10526315789474
2022-11-16,44.73684210526316
2022-11-17,41.1578947368421
2022-11-18,89.47368421052632
2022-11-19,59.05263157894737
2022-11-20,64.42105263157895
2022-11-21,48.31578947368421
2022-11-22,44.73684210526316
2022-11-23,40.26315789473684
2022-11-24,39.36842105263158
2022-11-25,40.26315789473684
2022-11-26,37.578947368421055
2022-11-27,38.473684210526315
2022-11-28,39.36842105263158
2022-11-29,38.473684210526315
2022-11-30,37.578947368421055
2022-12-01,36.68421052631579
2022-12-02,42.94736842105263
2022-12-03,51.0
2022-12-04,45.631578947368425
2022-12-05,41.1578947368421
2022-12-06,39.36842105263158
2022-12-07,41.1578947368421
2022-12-08,38.473684210526315
2022-12-09,42.05263157894737
2022-12-10,41.1578947368421
2022-12-11,41.1578947368421
2022-12-12,40.26315789473684
2022-12-13,43.8421052631579
2022-12-14,42.05263157894737
2022-12-15,39.36842105263158
2022-12-16,42.05263157894737
2022-12-17,38.473684210526315
2022-12-18,42.05263157894737
2022-12-19,51.0
2022-12-20,41.1578947368421
2022-12-21,41.1578947368421
2022-12-22,39.36842105263158
2022-12-23,38.473684210526315
2022-12-24,35.78947368421053
2022-12-25,34.89473684210526
2022-12-26,37.578947368421055
2022-12-27,37.578947368421055
2022-12-28,37.578947368421055
2022-12-29,40.26315789473684
2022-12-30,39.36842105263158
2022-12-31,34.89473684210526
2023-01-01,36.68421052631579
2023-01-02,36.68421052631579
2023-01-03,58.1578947368421
2023-01-04,39.36842105263158
2023-01-05,39.36842105263158
2023-01-06,37.578947368421055
2023-01-07,36.68421052631579
2023-01-08,37.578947368421055
2023-01-09,36.68421052631579
2023-01-10,35.78947368421053
2023-01-11,35.78947368421053
2023-01-12,33.10526315789474
2023-01-13,34.89473684210526
2023-01-14,36.68421052631579
2023-01-15,35.78947368421053
2023-01-16,34.89473684210526
2023-01-17,37.578947368421055
2023-01-18,34.89473684210526
2023-01-19,33.10526315789474
2023-01-20,32.21052631578947
2023-01-21,35.78947368421053
2023-01-22,36.68421052631579
2023-01-23,37.578947368421055
2023-01-24,34.89473684210526
2023-01-25,35.78947368421053
2023-01-26,34.0
2023-01-27,33.10526315789474
2023-01-28,34.89473684210526
2023-01-29,36.68421052631579
2023-01-30,35.78947368421053
2023-01-31,35.78947368421053
2023-02-01,35.78947368421053
2023-02-02,34.89473684210526
2023-02-03,35.78947368421053
2023-02-04,35.78947368421053
2023-02-05,35.78947368421053
2023-02-06,34.89473684210526
2023-02-07,34.89473684210526
2023-02-08,38.473684210526315
2023-02-09,39.36842105263158
2023-02-10,33.10526315789474
2023-02-11,34.0
2023-02-12,34.89473684210526
2023-02-13,41.1578947368421
2023-02-14,35.78947368421053
2023-02-15,34.89473684210526
2023-02-16,34.0
2023-02-17,33.10526315789474
2023-02-18,34.0
2023-02-19,34.0
2023-02-20,32.21052631578947
2023-02-21,32.21052631578947
2023-02-22,30.42105263157895
2023-02-23,32.21052631578947
2023-02-24,31.315789473684212
2023-02-25,34.0
2023-02-26,34.89473684210526
2023-02-27,34.0
2023-02-28,33.10526315789474
2023-03-01,33.10526315789474
2023-03-02,31.315789473684212
2023-03-03,32.21052631578947
2023-03-04,33.10526315789474
2023-03-05,34.89473684210526
2023-03-06,34.0
2023-03-07,33.10526315789474
2023-03-08,34.0
2023-03-09,33.10526315789474
2023-03-10,34.89473684210526
2023-03-11,32.21052631578947
2023-03-12,34.0
2023-03-13,35.78947368421053
2023-03-14,35.78947368421053
2023-03-15,34.89473684210526
2023-03-16,34.89473684210526
2023-03-17,34.89473684210526
2023-03-18,34.0
2023-03-19,34.89473684210526
2023-03-20,32.21052631578947
2023-03-21,33.10526315789474
2023-03-22,34.0
2023-03-23,34.0
2023-03-24,34.0
2023-03-25,34.0
2023-03-26,34.89473684210526
2023-03-27,34.0
2023-03-28,34.89473684210526
2023-03-29,37.578947368421055
2023-03-30,34.0
2023-03-31,35.78947368421053
2023-04-01,38.473684210526315
2023-04-02,36.68421052631579
2023-04-03,37.578947368421055
2023-04-04,41.1578947368421
2023-04-05,36.68421052631579
2023-04-06,34.89473684210526
2023-04-07,34.89473684210526
2023-04-08,34.0
2023-04-09,35.78947368421053
2023-04-10,34.89473684210526
2023-04-11,34.89473684210526
2023-04-12,35.78947368421053
2023-04-13,34.0
2023-04-14,32.21052631578947
2023-04-15,33.10526315789474
2023-04-16,35.78947368421053
2023-04-17,40.26315789473684
2023-04-18,33.10526315789474
2023-04-19,33.10526315789474
2023-04-20,34.0
2023-04-21,36.68421052631579
2023-04-22,35.78947368421053
2023-04-23,37.578947368421055
2023-04-24,37.578947368421055
2023-04-25,38.473684210526315
2023-04-26,34.07157894736842
2023-04-27,35.61052631578947
2023-04-28,40.102105263157895
2023-04-29,38.56315789473684
2023-04-30,34.84105263157895
2023-05-01,36.70210526315789
2023-05-02,34.84105263157895
2023-05-03,33.74947368421053
2023-05-04,34.07157894736842
2023-05-05,32.21052631578947
2023-05-06,34.84105263157895
2023-05-07,41.193684210526314
2023-05-08,34.84105263157895
2023-05-09,33.74947368421053
2023-05-10,35.61052631578947
2023-05-11,35.932631578947365
2023-05-12,37.793684210526315
2023-05-13,36.70210526315789
2023-05-14,35.932631578947365
2023-05-15,32.21052631578947
2023-05-16,32.980000000000004
2023-05-17,33.3021052631579
2023-05-18,32.21052631578947
2023-05-19,32.21052631578947
2023-05-20,33.74947368421053
2023-05-21,34.84105263157895
2023-05-22,31.88842105263158
2023-05-23,34.07157894736842
2023-05-24,36.379999999999995
2023-05-25,35.932631578947365
2023-05-26,32.85473684210526
2023-05-27,32.85473684210526
2023-05-28,36.07578947368421
2023-05-29,33.49894736842105
2023-05-30,32.85473684210526
2023-05-31,32.21052631578947
2023-06-01,32.85473684210526
2023-06-02,35.43157894736842
2023-06-03,34.14315789473684
2023-06-04,36.07578947368421
2023-06-05,36.07578947368421
2023-06-06,35.43157894736842
2023-06-07,39.29684210526316
2023-06-08,39.29684210526316
2023-06-09,38.008421052631576
2023-06-10,35.43157894736842
2023-06-11,36.07578947368421
2023-06-12,36.07578947368421
2023-06-13,38.652631578947364
2023-06-14,36.72
2023-06-15,36.07578947368421
2023-06-16,34.78736842105263
2023-06-17,34.78736842105263
2023-06-18,33.49894736842105
2023-06-19,35.43157894736842
2023-06-20,38.008421052631576
2023-06-21,36.72
2023-06-22,37.36421052631579
2023-06-23,37.36421052631579
2023-06-24,37.36421052631579
2023-06-25,38.008421052631576
2023-06-26,35.43157894736842
2023-06-27,36.72
2023-06-28,33.49894736842105
2023-06-29,35.43157894736842
2023-06-30,40.58526315789474
2023-07-01,64.42105263157895
2023-07-02,52.82526315789474
2023-07-03,39.29684210526316
2023-07-04,36.72
2023-07-05,36.72
2023-07-06,42.5178947368421
2023-07-07,37.36421052631579
2023-07-08,33.49894736842105
2023-07-09,34.78736842105263
2023-07-10,34.78736842105263
2023-07-11,34.78736842105263
2023-07-12,33.49894736842105
2023-07-13,34.78736842105263
2023-07-14,35.43157894736842
2023-07-15,32.21052631578947
2023-07-16,32.85473684210526
2023-07-17,31.566315789473684
2023-07-18,32.21052631578947
2023-07-19,32.21052631578947
2023-07-20,32.21052631578947
2023-07-21,30.922105263157896
2023-07-22,30.277894736842104
2023-07-23,35.43157894736842
2023-07-24,50.892631578947366
2023-07-25,45.09473684210526
2023-07-26,38.652631578947364
2023-07-27,38.652631578947364
2023-07-28,38.652631578947364
2023-07-29,38.008421052631576
2023-07-30,45.09473684210526
2023-07-31,47.67157894736842
2023-08-01,42.5178947368421
2023-08-02,36.72
2023-08-03,36.72
2023-08-04,34.14315789473684
2023-08-05,34.14315789473684
2023-08-06,37.36421052631579
2023-08-07,36.72
2023-08-08,36.07578947368421
2023-08-09,35.43157894736842
2023-08-10,35.43157894736842
2023-08-11,32.85473684210526
2023-08-12,31.566315789473684
2023-08-13,32.21052631578947
2023-08-14,32.21052631578947
2023-08-15,34.14315789473684
2023-08-16,35.43157894736842
2023-08-17,35.43157894736842
2023-08-18,34.14315789473684
2023-08-19,32.85473684210526
2023-08-20,34.14315789473684
2023-08-21,31.566315789473684
2023-08-22,32.85473684210526
2023-08-23,32.85473684210526
2023-08-24,38.652631578947364
2023-08-25,35.43157894736842
2023-08-26,33.49894736842105
2023-08-27,32.21052631578947
2023-08-28,30.922105263157896
2023-08-29,31.566315789473684
2023-08-30,30.922105263157896
2023-08-31,29.633684210526315
2023-09-01,28.989473684210527
2023-09-02,29.633684210526315
2023-09-03,30.277894736842104
2023-09-04,31.566315789473684
2023-09-05,28.345263157894735
2023-09-06,28.345263157894735
2023-09-07,29.633684210526315
2023-09-08,30.277894736842104
2023-09-09,30.277894736842104
2023-09-10,32.21052631578947
2023-09-11,30.922105263157896
2023-09-12,30.922105263157896
2023-09-13,30.922105263157896
2023-09-14,28.345263157894735
2023-09-15,28.345263157894735
2023-09-16,28.989473684210527
2023-09-17,32.85473684210526
2023-09-18,30.277894736842104
2023-09-19,32.21052631578947
2023-09-20,28.989473684210527
2023-09-21,29.633684210526315
2023-09-22,30.277894736842104
2023-09-23,32.21052631578947
2023-09-24,33.49894736842105
2023-09-25,32.21052631578947
2023-09-26,28.989473684210527
2023-09-27,29.633684210526315
2023-09-28,28.989473684210527
2023-09-29,29.633684210526315
2023-09-30,31.566315789473684
2023-10-01,32.85473684210526
2023-10-02,27.701052631578946
2023-10-03,28.989473684210527
2023-10-04,29.633684210526315
2023-10-05,34.78736842105263
2023-10-06,30.922105263157896
2023-10-07,32.21052631578947
2023-10-08,34.14315789473684
2023-10-09,35.43157894736842
2023-10-10,32.21052631578947
2023-10-11,32.21052631578947
2023-10-12,31.566315789473684
2023-10-13,32.21052631578947
2023-10-14,31.566315789473684
2023-10-15,34.14315789473684
2023-10-16,29.633684210526315
2023-10-17,30.922105263157896
2023-10-18,29.633684210526315
2023-10-19,28.345263157894735
2023-10-20,29.633684210526315
2023-10-21,29.633684210526315
2023-10-22,32.85473684210526
2023-10-23,30.277894736842104
2023-10-24,30.277894736842104
2023-10-25,28.989473684210527
2023-10-26,30.277894736842104
2023-10-27,29.633684210526315
2023-10-28,30.277894736842104
2023-10-29,30.922105263157896
2023-10-30,29.633684210526315
2023-10-31,31.566315789473684
2023-11-01,29.633684210526315
2023-11-02,30.277894736842104
2023-11-03,28.345263157894735
2023-11-04,29.633684210526315
2023-11-05,31.566315789473684
2023-11-06,28.989473684210527
2023-11-07,28.989473684210527
2023-11-08,28.989473684210527
2023-11-09,28.345263157894735
2023-11-10,27.701052631578946
2023-11-11,30.922105263157896
2023-11-12,30.922105263157896
2023-11-13,27.056842105263158
2023-11-14,27.056842105263158
2023-11-15,28.989473684210527
2023-11-16,28.345263157894735
2023-11-17,28.345263157894735
2023-11-18,30.277894736842104
2023-11-19,30.277894736842104
2023-11-20,28.345263157894735
2023-11-21,30.277894736842104
2023-11-22,28.989473684210527
2023-11-23,27.701052631578946
2023-11-24,27.701052631578946
2023-11-25,27.701052631578946
2023-11-26,30.277894736842104
2023-11-27,27.056842105263158
2023-11-28,26.41263157894737
2023-11-29,27.056842105263158
2023-11-30,28.345263157894735
2023-12-01,28.345263157894735
2023-12-02,32.85473684210526
2023-12-03,31.566315789473684
2023-12-04,29.633684210526315
2023-12-05,28.345263157894735
2023-12-06,28.345263157894735
2023-12-07,27.056842105263158
2023-12-08,28.345263157894735
2023-12-09,28.989473684210527
2023-12-10,29.633684210526315
2023-12-11,27.701052631578946
2023-12-12,27.056842105263158
2023-12-13,25.768421052631577
2023-12-14,25.768421052631577
2023-12-15,27.701052631578946
2023-12-16,28.989473684210527
2023-12-17,30.277894736842104
2023-12-18,28.345263157894735
2023-12-19,26.41263157894737
2023-12-20,30.277894736842104
2023-12-21,37.36421052631579
2023-12-22,27.820691729323308
2023-12-23,27.820691729323308
2023-12-24,28.142796992481202
2023-12-25,28.88824060150376
2023-12-26,27.609022556390975
2023-12-27,27.075248120300753
2023-12-28,26.54147368421053
2023-12-29,26.54147368421053
2023-12-30,26.329804511278198
2023-12-31,29.63368421052632
2024-01-01,28.142796992481202
2024-01-02,29.63368421052632
2024-01-03,27.075248120300753
2024-01-04,30.37912781954887
2024-01-05,27.075248120300753
2024-01-06,27.609022556390975
2024-01-07,29.099909774436092
2024-01-08,28.88824060150376
2024-01-09,28.354466165413534
2024-01-10,28.142796992481202
2024-01-11,27.820691729323308
2024-01-12,28.142796992481202
2024-01-13,27.609022556390975
2024-01-14,30.9129022556391
2024-01-15,34.75055639097745
2024-01-16,29.63368421052632
2024-01-17,28.354466165413534
2024-01-18,27.075248120300753
2024-01-19,26.329804511278198
2024-01-20,28.88824060150376
2024-01-21,28.787007518796994
2024-01-22,27.51699248120301
2024-01-23,26.670315789473687
2024-01-24,28.363669172932333
2024-01-25,26.670315789473687
2024-01-26,27.093654135338348
2024-01-27,28.363669172932333
2024-01-28,30.48036090225564
2024-01-29,27.51699248120301
2024-01-30,25.4003007518797
2024-01-31,24.553624060150376
2024-02-01,24.97696240601504
2024-02-02,24.130285714285716
2024-02-03,25.823639097744362
2024-02-04,25.4003007518797
2024-02-05,24.553624060150376
2024-02-06,33.86706766917293
2024-02-07,42.33383458646617
2024-02-08,36.83043609022557
2024-02-09,31.750375939849626
2024-02-10,30.05702255639098
2024-02-11,27.51699248120301
2024-02-12,32.17371428571429
2024-02-13,25.4003007518797
2024-02-14,26.246977443609023
2024-02-15,25.823639097744362
2024-02-16,26.670315789473687
2024-02-17,27.51699248120301
2024-02-18,26.670315789473687
2024-02-19,24.97696240601504
2024-02-20,25.823639097744362
2024-02-21,23.706947368421055
2024-02-22,26.246977443609023
2024-02-23,24.97696240601504
2024-02-24,24.97696240601504
2024-02-25,25.823639097744362
2024-02-26,24.130285714285716
2024-02-27,24.130285714285716
2024-02-28,24.97696240601504
2024-02-29,23.706947368421055
2024-03-01,23.28360902255639
2024-03-02,24.97696240601504
2024-03-03,26.670315789473687
2024-03-04,24.553624060150376
2024-03-05,24.97696240601504
2024-03-06,25.823639097744362
2024-03-07,24.130285714285716
2024-03-08,30.05702255639098
2024-03-09,28.787007518796994
2024-03-10,26.670315789473687
2024-03-11,26.670315789473687
2024-03-12,26.246977443609023
2024-03-13,25.4003007518797
2024-03-14,25.4003007518797
2024-03-15,25.4003007518797
2024-03-16,25.4003007518797
2024-03-17,26.670315789473687
2024-03-18,24.97696240601504
2024-03-19,25.823639097744362
2024-03-20,25.823639097744362
2024-03-21,23.706947368421055
2024-03-22,25.4003007518797
2024-03-23,25.823639097744362
2024-03-24,27.093654135338348
2024-03-25,24.97696240601504
2024-03-26,25.823639097744362
2024-03-27,25.823639097744362
2024-03-28,24.97696240601504
2024-03-29,24.553624060150376
2024-03-30,24.130285714285716
2024-03-31,25.823639097744362
2024-04-01,24.97696240601504
2024-04-02,27.093654135338348
2024-04-03,25.823639097744362
2024-04-04,24.130285714285716
2024-04-05,26.670315789473687
2024-04-06,25.4003007518797
2024-04-07,25.823639097744362
2024-04-08,23.706947368421055
2024-04-09,25.823639097744362
2024-04-10,25.823639097744362
2024-04-11,25.4003007518797
2024-04-12,24.553624060150376
2024-04-13,25.4003007518797
2024-04-14,28.363669172932333
2024-04-15,24.553624060150376
2024-04-16,24.97696240601504
2024-04-17,25.4003007518797
2024-04-18,24.97696240601504
2024-04-19,24.130285714285716
2024-04-20,25.4003007518797
2024-04-21,26.670315789473687
2024-04-22,24.130285714285716
2024-04-23,25.4003007518797
2024-04-24,24.553624060150376
2024-04-25,25.823639097744362
2024-04-26,25.4003007518797
2024-04-27,25.823639097744362
2024-04-28,27.940330827067672
2024-04-29,24.130285714285716
2024-04-30,24.97696240601504
2024-05-01,24.553624060150376
2024-05-02,23.706947368421055
2024-05-03,24.553624060150376
2024-05-04,25.823639097744362
2024-05-05,28.787007518796994
2024-05-06,25.4003007518797
2024-05-07,25.4003007518797
2024-05-08,24.130285714285716
2024-05-09,24.97696240601504
2024-05-10,24.130285714285716
2024-05-11,25.823639097744362
2024-05-12,25.4003007518797
2024-05-13,24.97696240601504
2024-05-14,25.823639097744362
2024-05-15,24.97696240601504
2024-05-16,24.553624060150376
2024-05-17,27.51699248120301
2024-05-18,25.823639097744362
2024-05-19,27.093654135338348
2024-05-20,26.246977443609023
2024-05-21,26.246977443609023
2024-05-22,24.97696240601504
2024-05-23,25.4003007518797
2024-05-24,24.130285714285716
2024-05-25,27.093654135338348
2024-05-26,26.246977443609023
2024-05-27,27.51699248120301
2024-05-28,25.823639097744362
2024-05-29,27.093654135338348
2024-05-30,26.670315789473687
2024-05-31,27.51699248120301
2024-06-01,26.246977443609023
2024-06-02,26.670315789473687
2024-06-03,25.4003007518797
2024-06-04,25.823639097744362
2024-06-05,26.670315789473687
2024-06-06,25.823639097744362
2024-06-07,26.246977443609023
2024-06-08,25.823639097744362
2024-06-09,27.093654135338348
2024-06-10,27.51699248120301
2024-06-11,28.787007518796994
2024-06-12,28.363669172932333
2024-06-13,27.940330827067672
2024-06-14,26.670315789473687
2024-06-15,28.787007518796994
2024-06-16,26.670315789473687
2024-06-17,26.670315789473687
2024-06-18,26.670315789473687
2024-06-19,25.823639097744362
2024-06-20,27.51699248120301
2024-06-21,26.246977443609023
2024-06-22,24.97696240601504
2024-06-23,25.823639097744362
2024-06-24,27.51699248120301
2024-06-25,28.787007518796994
2024-06-26,26.246977443609023
2024-06-27,27.51699248120301
2024-06-28,35.13708270676692
2024-06-29,26.670315789473687
2024-06-30,27.51699248120301
2024-07-01,28.787007518796994
2024-07-02,27.51699248120301
2024-07-03,27.093654135338348
2024-07-04,26.670315789473687
2024-07-05,27.093654135338348
2024-07-06,27.51699248120301
2024-07-07,27.093654135338348
2024-07-08,28.787007518796994
2024-07-09,29.63368421052632
2024-07-10,26.670315789473687
2024-07-11,27.51699248120301
2024-07-12,27.51699248120301
2024-07-13,30.903699248120304
2024-07-14,40.640481203007525
2024-07-15,32.17371428571429
2024-07-16,29.63368421052632
2024-07-17,28.363669172932333
2024-07-18,27.51699248120301
2024-07-19,27.093654135338348
2024-07-20,26.670315789473687
2024-07-21,32.59705263157895
2024-07-22,34.2904060150376
2024-07-23,31.750375939849626
2024-07-24,28.363669172932333
2024-07-25,28.787007518796994
2024-07-26,27.940330827067672
2024-07-27,26.246977443609023
2024-07-28,27.51699248120301
2024-07-29,28.787007518796994
2024-07-30,28.787007518796994
2024-07-31,27.093654135338348
2024-08-01,27.093654135338348
2024-08-02,27.940330827067672
2024-08-03,26.246977443609023
2024-08-04,26.246977443609023
2024-08-05,27.51699248120301
2024-08-06,27.093654135338348
2024-08-07,27.940330827067672
2024-08-08,27.940330827067672
2024-08-09,27.940330827067672
2024-08-10,27.940330827067672
2024-08-11,27.51699248120301
2024-08-12,27.093654135338348
2024-08-13,29.63368421052632
2024-08-14,26.670315789473687
2024-08-15,26.670315789473687
2024-08-16,25.823639097744362
2024-08-17,25.823639097744362
2024-08-18,26.64534612876141
2024-08-19,24.922999158477843
2024-08-20,26.64534612876141
2024-08-21,25.48493644283187
2024-08-22,25.098133214188692
2024-08-23,25.48493644283187
2024-08-24,25.30980238712102
2024-08-25,26.25854290011823
2024-08-26,24.14939270119148
2024-08-27,23.375786243905118
2024-08-28,24.14939270119148
2024-08-29,23.97425864548063
2024-08-30,24.14939270119148
2024-08-31,26.64534612876141
2024-09-01,25.6966056157642
2024-09-02,24.53619592983466
2024-09-03,23.20065218819427
2024-09-04,24.14939270119148
2024-09-05,23.20065218819427
2024-09-06,22.427045730907906
2024-09-07,26.25854290011823
2024-09-08,24.922999158477843
2024-09-09,22.813848959551088
2024-09-10,22.988983015261937
2024-09-11,30.301709242260884
2024-09-12,25.871739671475048
2024-09-13,24.14939270119148
2024-09-14,27.03214935740459
2024-09-15,27.594086641758622
2024-09-16,24.14939270119148
2024-09-17,24.168499688097242
2024-09-18,23.467963465253845
2024-09-19,22.767427242410445
2024-09-20,23.467963465253845
2024-09-21,24.168499688097242
2024-09-22,26.970644579470836
2024-09-23,23.117695353832143
2024-09-24,24.168499688097242
2024-09-25,23.467963465253845
2024-09-26,23.117695353832143
2024-09-27,24.168499688097242
2024-09-28,24.869035910940642
2024-09-29,25.919840245205737
2024-09-30,23.117695353832143
2024-10-01,24.869035910940642
