Time,white_lotus_season_3
2025-01-26,3.0
2025-01-27,4.0
2025-01-28,4.0
2025-01-29,3.0
2025-01-30,3.0
2025-01-31,3.0
2025-02-01,3.0
2025-02-02,4.0
2025-02-03,3.0
2025-02-04,3.0
2025-02-05,3.0
2025-02-06,4.0
2025-02-07,3.0
2025-02-08,5.0
2025-02-09,5.0
2025-02-10,4.0
2025-02-11,9.0
2025-02-12,10.0
2025-02-13,8.0
2025-02-14,9.0
2025-02-15,16.0
2025-02-16,33.0
2025-02-17,100.0
2025-02-18,59.0
2025-02-19,30.0
2025-02-20,20.0
2025-02-21,16.0
2025-02-22,19.0
2025-02-23,26.0
2025-02-24,56.0
2025-02-25,30.0
2025-02-26,19.0
2025-02-27,14.0
2025-02-28,11.0
2025-03-01,14.0
2025-03-02,17.0
2025-03-03,27.0
2025-03-04,20.0
2025-03-05,13.0
2025-03-06,12.0
2025-03-07,10.0
2025-03-08,12.0
2025-03-09,17.0
2025-03-10,37.0
2025-03-11,22.0
2025-03-12,16.0
2025-03-13,13.0
2025-03-14,11.0
2025-03-15,15.0
2025-03-16,20.0
2025-03-17,51.0
2025-03-18,24.0
2025-03-19,21.0
2025-03-20,15.0
2025-03-21,12.0
2025-03-22,14.0
2025-03-23,20.0
2025-03-24,46.0
2025-03-25,24.0
2025-03-26,17.0
2025-03-27,14.0
2025-03-28,13.0
2025-03-29,17.0
2025-03-30,23.0
2025-03-31,56.0
2025-04-01,24.0
2025-04-02,17.0
2025-04-03,16.0
2025-04-04,15.0
2025-04-05,19.0
2025-04-06,30.0
2025-04-07,74.0
2025-04-08,29.0
2025-04-09,18.0
2025-04-10,15.0
2025-04-11,14.0
2025-04-12,16.0
2025-04-13,17.0
2025-04-14,12.0
2025-04-15,9.304428044280442
2025-04-16,8.081180811808117
2025-04-17,7.92619926199262
2025-04-18,7.271217712177122
2025-04-19,9.252767527675278
2025-04-20,10.166051660516604
2025-04-21,7.064575645756458
2025-04-22,5.944649446494465
2025-04-23,5.289667896678967
2025-04-24,4.928044280442805
2025-04-25,4.273062730627306
2025-04-26,5.289667896678967
2025-04-27,6.909594095940959
2025-04-28,4.824723247232472
2025-04-29,3.859778597785978
2025-04-30,3.256457564575646
2025-05-01,3.8081180811808117
2025-05-02,3.2047970479704797
2025-05-03,4.22140221402214
2025-05-04,5.186346863468635
2025-05-05,3.96309963099631
2025-05-06,3.859778597785978
2025-05-07,3.3081180811808117
2025-05-08,3.049815498154982
2025-05-09,2.9464944649446494
2025-05-10,3.9114391143911442
2025-05-11,4.824723247232472
2025-05-12,3.1014760147601477
2025-05-13,2.8431734317343174
2025-05-14,2.791512915129151
2025-05-15,2.6863468634686347
2025-05-16,2.273062730627306
2025-05-17,3.3062730627306274
2025-05-18,3.4095940959409594
2025-05-19,2.6863468634686347
2025-05-20,2.5830258302583027
2025-05-21,2.066420664206642
2025-05-22,2.3763837638376386
2025-05-23,2.5830258302583027
2025-05-24,2.9963099630996313
2025-05-25,3.2029520295202953
2025-05-26,3.3062730627306274
2025-05-27,2.3763837638376386
2025-05-28,2.169741697416974
2025-05-29,2.169741697416974
2025-05-30,2.3763837638376386
2025-05-31,2.5830258302583027
2025-06-01,2.892988929889299
2025-06-02,2.273062730627306
2025-06-03,2.066420664206642
2025-06-04,2.273062730627306
2025-06-05,2.066420664206642
2025-06-06,2.066420664206642
2025-06-07,2.066420664206642
2025-06-08,2.7896678966789668
2025-06-09,2.273062730627306
2025-06-10,1.7564575645756457
2025-06-11,1.6531365313653137
2025-06-12,1.859778597785978
2025-06-13,1.859778597785978
2025-06-14,2.3763837638376386
2025-06-15,2.4797047970479706
2025-06-16,1.859778597785978
2025-06-17,1.859778597785978
2025-06-18,1.5498154981549817
2025-06-19,1.6531365313653137
2025-06-20,1.859778597785978
2025-06-21,1.96309963099631
2025-06-22,2.169741697416974
2025-06-23,1.6531365313653137
2025-06-24,1.5498154981549817
2025-06-25,1.4464944649446494
2025-06-26,1.4464944649446494
2025-06-27,1.6531365313653137
2025-06-28,1.7564575645756457
2025-06-29,1.7564575645756457
2025-06-30,1.3431734317343174
2025-07-01,1.3431734317343174
2025-07-02,1.4464944649446494
2025-07-03,1.2398523985239853
2025-07-04,1.6531365313653137
2025-07-05,1.5498154981549817
2025-07-06,1.96309963099631
2025-07-07,1.5498154981549817
2025-07-08,1.3431734317343174
2025-07-09,1.136531365313653
2025-07-10,1.136531365313653
2025-07-11,1.2398523985239853
2025-07-12,1.4464944649446494
2025-07-13,1.859778597785978
2025-07-14,1.3431734317343174
2025-07-15,1.5498154981549817
2025-07-16,1.6531365313653137
2025-07-17,1.4464944649446494
2025-07-18,1.3431734317343174
2025-07-19,1.5498154981549817
2025-07-20,1.7564575645756457
2025-07-21,1.4464944649446494
2025-07-22,1.2398523985239853
2025-07-23,1.2398523985239853
2025-07-24,1.2398523985239853
2025-07-25,1.033210332103321
2025-07-26,1.2398523985239853
2025-07-27,1.7564575645756457
2025-07-28,1.3431734317343174
2025-07-29,1.136531365313653
2025-07-30,1.2398523985239853
2025-07-31,1.2398523985239853
2025-08-01,1.3431734317343174
2025-08-02,1.4464944649446494
2025-08-03,1.4464944649446494
2025-08-04,0.929889298892989
2025-08-05,0.929889298892989
2025-08-06,0.929889298892989
2025-08-07,0.8265682656826568
2025-08-08,0.929889298892989
2025-08-09,1.2398523985239853
2025-08-10,1.136531365313653
2025-08-11,0.929889298892989
2025-08-12,0.8265682656826568
2025-08-13,0.929889298892989
2025-08-14,0.929889298892989
2025-08-15,0.929889298892989
2025-08-16,1.136531365313653
2025-08-17,1.4464944649446494
2025-08-18,0.929889298892989
2025-08-19,0.8265682656826568
2025-08-20,1.033210332103321
2025-08-21,0.8265682656826568
2025-08-22,0.8265682656826568
2025-08-23,1.136531365313653
2025-08-24,1.4464944649446494
2025-08-25,0.929889298892989
2025-08-26,0.8265682656826568
2025-08-27,0.7232472324723247
2025-08-28,0.7232472324723247
2025-08-29,0.7232472324723247
2025-08-30,1.136531365313653
2025-08-31,0.929889298892989
2025-09-01,1.136531365313653
2025-09-02,0.7232472324723247
2025-09-03,0.7232472324723247
2025-09-04,0.6199261992619927
2025-09-05,1.033210332103321
2025-09-06,1.033210332103321
2025-09-07,1.033210332103321
2025-09-08,0.929889298892989
2025-09-09,0.8265682656826568
2025-09-10,0.8265682656826568
2025-09-11,0.6199261992619927
2025-09-12,0.6199261992619927
2025-09-13,0.8265682656826568
2025-09-14,1.2398523985239853
2025-09-15,1.5498154981549817
2025-09-16,0.929889298892989
2025-09-17,0.929889298892989
2025-09-18,0.6199261992619927
2025-09-19,0.7232472324723247
2025-09-20,0.929889298892989
2025-09-21,0.929889298892989
2025-09-22,0.929889298892989
2025-09-23,0.6199261992619927
2025-09-24,0.6199261992619927
2025-09-25,0.5166051660516605
2025-09-26,0.5166051660516605
2025-09-27,0.6199261992619927
2025-09-28,0.8265682656826568
2025-09-29,0.6199261992619927
2025-09-30,0.5166051660516605
2025-10-01,0.6199261992619927
2025-10-02,0.6199261992619927
2025-10-03,0.6199261992619927
2025-10-04,0.7232472324723247
2025-10-05,0.8265682656826568
2025-10-06,0.7232472324723247
2025-10-07,0.6199261992619927
2025-10-08,0.4132841328413284
2025-10-09,0.5166051660516605
2025-10-10,0.4132841328413284
2025-10-11,0.6199261992619927
2025-10-12,0.7232472324723247
2025-10-13,0.7232472324723247
2025-10-14,0.4132841328413284
2025-10-15,0.5166051660516605
2025-10-16,0.5166051660516605
2025-10-17,0.4132841328413284
2025-10-18,0.7232472324723247
2025-10-19,0.5166051660516605
2025-10-20,0.5166051660516605
2025-10-21,0.5166051660516605
2025-10-22,0.5166051660516605
2025-10-23,0.5166051660516605
2025-10-24,0.6199261992619927
2025-10-25,0.6199261992619927
2025-10-26,0.5166051660516605
2025-10-27,0.6199261992619927
2025-10-28,0.4132841328413284
2025-10-29,0.5166051660516605
2025-10-30,0.5166051660516605
2025-10-31,0.6199261992619927
2025-11-01,0.8265682656826568
2025-11-02,0.6199261992619927
2025-11-03,0.5166051660516605
2025-11-04,0.4132841328413284
2025-11-05,0.4132841328413284
2025-11-06,0.5166051660516605
2025-11-07,0.4132841328413284
2025-11-08,0.6199261992619927
2025-11-09,0.6199261992619927
2025-11-10,0.5166051660516605
2025-11-11,0.5166051660516605
2025-11-12,0.5166051660516605
2025-11-13,0.6199261992619927
2025-11-14,0.4132841328413284
2025-11-15,0.5166051660516605
2025-11-16,0.6199261992619927
2025-11-17,0.4132841328413284
2025-11-18,0.4132841328413284
2025-11-19,0.4132841328413284
2025-11-20,0.4132841328413284
2025-11-21,0.4132841328413284
2025-11-22,0.6199261992619927
2025-11-23,0.6199261992619927
2025-11-24,0.30996309963099633
2025-11-25,0.30996309963099633
2025-11-26,0.4132841328413284
2025-11-27,0.4132841328413284
2025-11-28,0.5166051660516605
2025-11-29,0.5166051660516605
2025-11-30,0.7232472324723247
2025-12-01,0.4132841328413284
2025-12-02,0.5166051660516605
2025-12-03,0.4132841328413284
2025-12-04,0.5166051660516605
2025-12-05,0.4132841328413284
2025-12-06,0.5166051660516605
2025-12-07,0.6199261992619927
2025-12-08,0.6199261992619927
2025-12-09,0.5166051660516605
2025-12-10,0.4132841328413284
2025-12-11,0.49770497704977046
2025-12-12,0.5166051660516605
2025-12-13,0.7207272072720727
2025-12-14,0.7270272702727028
2025-12-15,0.5103051030510305
2025-12-16,0.40824408244082444
2025-12-17,0.5166051660516605
2025-12-18,0.40824408244082444
2025-12-19,0.5166051660516605
2025-12-20,0.6249662496624966
2025-12-21,0.5292052920529206
2025-12-22,0.5355053550535505
2025-12-23,0.5103051030510305
2025-12-24,0.49770497704977046
2025-12-25,0.7018270182701827
2025-12-26,0.7207272072720727
2025-12-27,0.7144271442714427
2025-12-28,0.9563495634956349
2025-12-29,0.8416884168841688
2025-12-30,0.8353883538835388
2025-12-31,0.8542885428854289
2026-01-01,1.014310143101431
2026-01-02,0.7459274592745928
2026-01-03,1.045810458104581
2026-01-04,1.064710647106471
2026-01-05,0.7270272702727028
2026-01-06,0.7270272702727028
2026-01-07,0.7459274592745928
2026-01-08,0.7333273332733328
2026-01-09,0.7081270812708127
2026-01-10,1.033210332103321
2026-01-11,1.1844118441184412
2026-01-12,1.2600126001260012
2026-01-13,0.9198091980919809
2026-01-14,0.7182071820718208
2026-01-15,0.6930069300693007
2026-01-16,0.8190081900819008
2026-01-17,1.020610206102061
2026-01-18,0.995409954099541
2026-01-19,1.0836108361083612
2026-01-20,0.8190081900819008
2026-01-21,0.5418054180541806
2026-01-22,0.47880478804788046
2026-01-23,0.5670056700567006
2026-01-24,0.8442084420844208
2026-01-25,1.0836108361083612
2026-01-26,0.8694086940869409
2026-01-27,0.7308073080730807
2026-01-28,0.5922059220592206
2026-01-29,0.5670056700567006
2026-01-30,0.7686076860768608
2026-01-31,0.982809828098281
2026-02-01,0.8442084420844208
2026-02-02,0.7686076860768608
2026-02-03,0.5670056700567006
2026-02-04,0.6678066780667806
2026-02-05,0.6048060480604807
2026-02-06,0.5166051660516605
2026-02-07,0.982809828098281
2026-02-08,0.6426064260642607
2026-02-09,0.5292052920529206
2026-02-10,0.44100441004410046
2026-02-11,0.5796057960579606
2026-02-12,0.4914049140491405
2026-02-13,0.4284042840428404
2026-02-14,0.6678066780667806
2026-02-15,0.7812078120781207
2026-02-16,0.6048060480604807
2026-02-17,0.44100441004410046
2026-02-18,0.44100441004410046
2026-02-19,0.4914049140491405
2026-02-20,0.4914049140491405
2026-02-21,0.6552065520655207
2026-02-22,0.6930069300693007
2026-02-23,0.6426064260642607
2026-02-24,0.5922059220592206
2026-02-25,0.5040050400504005
2026-02-26,0.6426064260642607
2026-02-27,0.4032040320403204
2026-02-28,0.6300063000630006
2026-03-01,0.5544055440554405
2026-03-02,0.6930069300693007
2026-03-03,0.6804068040680407
2026-03-04,0.5670056700567006
2026-03-05,0.5544055440554405
2026-03-06,0.44100441004410046
2026-03-07,0.7056070560705607
2026-03-08,0.8442084420844208
2026-03-09,0.6048060480604807
2026-03-10,0.5166051660516605
2026-03-11,0.5544055440554405
2026-03-12,0.5418054180541806
2026-03-13,0.44100441004410046
2026-03-14,0.7686076860768608
2026-03-15,0.8442084420844208
2026-03-16,0.5040050400504005
2026-03-17,0.5796057960579606
2026-03-18,0.4032040320403204
2026-03-19,0.6174061740617406
2026-03-20,0.47880478804788046
2026-03-21,0.5544055440554405
2026-03-22,0.5796057960579606
2026-03-23,0.5292052920529206
2026-03-24,0.4914049140491405
2026-03-25,0.4662046620466205
2026-03-26,0.45360453604536044
2026-03-27,0.5544055440554405
2026-03-28,0.4914049140491405
2026-03-29,0.6930069300693007
2026-03-30,0.5418054180541806
2026-03-31,0.47880478804788046
2026-04-01,0.5544055440554405
2026-04-02,0.5796057960579606
2026-04-03,0.6426064260642607
2026-04-04,0.6678066780667806
2026-04-05,1.020610206102061
2026-04-06,0.6048060480604807
2026-04-07,0.5040050400504005
2026-04-08,0.5418054180541806
2026-04-09,0.5922059220592206
2026-04-10,0.5166051660516605
2026-04-11,0.6426064260642607
2026-04-12,0.6678066780667806
2026-04-13,0.41580415804158044
2026-04-14,0.4032040320403204
2026-04-15,0.5418054180541806
2026-04-16,0.35280352803528037
2026-04-17,0.3780037800378004
2026-04-18,0.5670056700567006
2026-04-19,0.6804068040680407
2026-04-20,0.45360453604536044
2026-04-21,0.6174061740617406
2026-04-22,0.4914049140491405
2026-04-23,0.5040050400504005
2026-04-24,0.4914049140491405
2026-04-25,0.7812078120781207
2026-04-26,0.7182071820718208
2026-04-27,0.5670056700567006
2026-04-28,0.6678066780667806
2026-04-29,0.5670056700567006
2026-04-30,0.4662046620466205
2026-05-01,0.4662046620466205
2026-05-02,0.6930069300693007
2026-05-03,0.7560075600756008
2026-05-04,0.5670056700567006
2026-05-05,0.5670056700567006
2026-05-06,0.45360453604536044
2026-05-07,0.5418054180541806
2026-05-08,0.36540365403654035
2026-05-09,0.7308073080730807
2026-05-10,0.8064080640806408
2026-05-11,0.5166051660516605
2026-05-12,0.5922059220592206
2026-05-13,0.5670056700567006
2026-05-14,0.5418054180541806
2026-05-15,0.41580415804158044
2026-05-16,0.6174061740617406
2026-05-17,0.6174061740617406
2026-05-18,0.5292052920529206
2026-05-19,0.4662046620466205
2026-05-20,0.36540365403654035
2026-05-21,0.5796057960579606
2026-05-22,0.4032040320403204
2026-05-23,0.4914049140491405
2026-05-24,0.6174061740617406
2026-05-25,0.8190081900819008
2026-05-26,0.6048060480604807
2026-05-27,0.32760327603276035
2026-05-28,0.5922059220592206
2026-05-29,0.5166051660516605
2026-05-30,0.7812078120781207
2026-05-31,0.5796057960579606
