query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
tom_brady,1612,2022-01-01,2026-05-31,0,0.46222222222222226,100.0,2.230521014364798,4.518027634490047,0
