Time,ticker,label,price,rolling_avg,deviation_pct,shock_up,shock_down
2022-01-21,RUSSELL2000,Russell 2000,1987.9200439453125,2095.56143624442,-5.136637391648984,False,True
2022-01-21,DOWJONES,Dow Jones,14438.400390625,15222.25279017857,-5.149384984982734,False,True
2022-03-18,DOWJONES,Dow Jones,14420.080078125,13699.0712890625,5.263194663700757,True,False
2022-05-09,DOWJONES,Dow Jones,12187.7197265625,12898.294224330357,-5.5090579064903284,False,True
2022-05-09,RUSSELL2000,Russell 2000,1762.0799560546875,1866.9400111607142,-5.616680476028424,False,True
2022-05-11,DOWJONES,Dow Jones,11967.5595703125,12667.261439732143,-5.523702757290203,False,True
2022-05-11,RUSSELL2000,Russell 2000,1718.1400146484375,1828.7857317243304,-6.050228583726261,False,True
2022-05-27,DOWJONES,Dow Jones,12681.419921875,12059.644252232143,5.155837573963023,True,False
2022-06-10,DOWJONES,Dow Jones,11832.8203125,12495.708565848214,-5.304927286476104,False,True
2022-06-13,DOWJONES,Dow Jones,11288.3203125,12266.484375,-7.974282056671189,False,True
2022-06-13,SP500,S&P 500,30516.740234375,32298.405412946428,-5.516263591939645,False,True
2022-06-13,RUSSELL2000,Russell 2000,1714.5899658203125,1849.8914446149554,-7.314022624868409,False,True
2022-06-13,NASDAQ100,Nasdaq 100,3749.6298828125,4024.961495535714,-6.8406024015036735,False,True
2022-06-14,RUSSELL2000,Russell 2000,1707.8299560546875,1824.8600027901787,-6.413097254395093,False,True
2022-06-14,NASDAQ100,Nasdaq 100,3735.47998046875,3971.6672014508927,-5.946802916816921,False,True
2022-06-14,DOWJONES,Dow Jones,11311.6904296875,12089.86439732143,-6.436581437640754,False,True
2022-06-16,DOWJONES,Dow Jones,11127.5703125,11719.868722098214,-5.053797304754914,False,True
2022-06-16,RUSSELL2000,Russell 2000,1649.8399658203125,1763.6499895368304,-6.453095817861608,False,True
2022-09-23,RUSSELL2000,Russell 2000,1679.5899658203125,1769.6885637555804,-5.091212079941531,False,True
2022-09-26,RUSSELL2000,Russell 2000,1655.8800048828125,1745.4957101004463,-5.134112028982116,False,True
2022-11-10,DOWJONES,Dow Jones,11605.9599609375,10984.854213169643,5.654201100122192,True,False
2022-11-11,DOWJONES,Dow Jones,11817.009765625,11114.949916294643,6.316356390424478,True,False
2023-02-02,DOWJONES,Dow Jones,12803.1396484375,12173.332728794643,5.173660604487708,True,False
2023-03-10,RUSSELL2000,Russell 2000,1772.699951171875,1869.738560267857,-5.189956026904662,False,True
2023-03-13,RUSSELL2000,Russell 2000,1744.300048828125,1847.1157052176338,-5.566281316274917,False,True
2023-12-14,RUSSELL2000,Russell 2000,2000.510009765625,1902.0128696986608,5.178573796010607,True,False
2024-07-16,RUSSELL2000,Russell 2000,2263.669921875,2120.5557163783483,6.748900978705404,True,False
2024-08-05,RUSSELL2000,Russell 2000,2039.1600341796875,2189.664289202009,-6.873394052435801,False,True
2024-11-06,RUSSELL2000,Russell 2000,2392.919921875,2250.0999930245534,6.347270312128217,True,False
2025-04-03,RUSSELL2000,Russell 2000,1910.550048828125,2020.4085867745537,-5.437441647474406,False,True
2025-04-04,DOWJONES,Dow Jones,17397.69921875,19042.262555803572,-8.636386207963263,False,True
2025-04-04,RUSSELL2000,Russell 2000,1827.030029296875,1985.1514369419642,-7.965206316384007,False,True
2025-04-04,NASDAQ100,Nasdaq 100,5074.080078125,5522.962890625,-8.127572489432437,False,True
2025-04-04,SP500,S&P 500,38314.859375,41280.20424107143,-7.183454928551638,False,True
2025-04-07,RUSSELL2000,Russell 2000,1810.1400146484375,1948.6428745814733,-7.107657423517545,False,True
2025-04-07,NASDAQ100,Nasdaq 100,5062.25,5432.811453683035,-6.820804602593427,False,True
2025-04-07,SP500,S&P 500,37965.6015625,40661.04743303572,-6.629061572933705,False,True
2025-04-07,DOWJONES,Dow Jones,17430.6796875,18703.985491071428,-6.807671039839372,False,True
2025-04-08,DOWJONES,Dow Jones,17090.400390625,18390.985491071428,-7.071861924298966,False,True
2025-04-08,NASDAQ100,Nasdaq 100,4982.77001953125,5347.358607700893,-6.818106188812324,False,True
2025-04-08,SP500,S&P 500,37645.58984375,40098.431919642855,-6.117052359574418,False,True
2025-04-08,RUSSELL2000,Russell 2000,1760.7099609375,1911.1342947823662,-7.870945242076566,False,True
