Time,prime
2023-07-02,37.44728799431976
2023-07-03,35.30744296607291
2023-07-04,35.30744296607291
2023-07-05,34.23752045194949
2023-07-06,37.44728799431976
2023-07-07,38.51721050844318
2023-07-08,42.79690056493686
2023-07-09,44.93674559318371
2023-07-10,57.77581576266477
2023-07-11,106.99225141234217
2023-07-12,82.38403358750347
2023-07-13,50.28635816380082
2023-07-14,38.51721050844318
2023-07-15,35.30744296607291
2023-07-16,35.30744296607291
2023-07-17,33.16759793782607
2023-07-18,28.887907881332385
2023-07-19,28.887907881332385
2023-07-20,31.027752909579227
2023-07-21,28.887907881332385
2023-07-22,32.09767542370265
2023-07-23,32.09767542370265
2023-07-24,28.887907881332385
2023-07-25,28.887907881332385
2023-07-26,27.817985367208962
2023-07-27,28.887907881332385
2023-07-28,31.027752909579227
2023-07-29,29.957830395455808
2023-07-30,31.027752909579227
2023-07-31,27.817985367208962
2023-08-01,27.817985367208962
2023-08-02,27.817985367208962
2023-08-03,27.817985367208962
2023-08-04,28.887907881332385
2023-08-05,29.957830395455808
2023-08-06,31.027752909579227
2023-08-07,28.887907881332385
2023-08-08,26.748062853085543
2023-08-09,26.748062853085543
2023-08-10,27.817985367208962
2023-08-11,31.027752909579227
2023-08-12,31.027752909579227
2023-08-13,32.09767542370265
2023-08-14,27.817985367208962
2023-08-15,27.817985367208962
2023-08-16,27.817985367208962
2023-08-17,27.817985367208962
2023-08-18,29.957830395455808
2023-08-19,31.027752909579227
2023-08-20,31.027752909579227
2023-08-21,28.887907881332385
2023-08-22,28.887907881332385
2023-08-23,27.817985367208962
2023-08-24,27.817985367208962
2023-08-25,27.817985367208962
2023-08-26,27.817985367208962
2023-08-27,31.027752909579227
2023-08-28,27.817985367208962
2023-08-29,27.817985367208962
2023-08-30,26.748062853085543
2023-08-31,26.748062853085543
2023-09-01,26.748062853085543
2023-09-02,31.027752909579227
2023-09-03,32.09767542370265
2023-09-04,32.09767542370265
2023-09-05,26.748062853085543
2023-09-06,26.748062853085543
2023-09-07,28.887907881332385
2023-09-08,28.887907881332385
2023-09-09,31.027752909579227
2023-09-10,31.027752909579227
2023-09-11,27.817985367208962
2023-09-12,27.817985367208962
2023-09-13,27.817985367208962
2023-09-14,31.027752909579227
2023-09-15,36.37736548019634
2023-09-16,33.16759793782607
2023-09-17,35.30744296607291
2023-09-18,29.957830395455808
2023-09-19,28.887907881332385
2023-09-20,28.887907881332385
2023-09-21,31.027752909579227
2023-09-22,37.44728799431976
2023-09-23,35.30744296607291
2023-09-24,33.16759793782607
2023-09-25,32.09767542370265
2023-09-26,29.957830395455808
2023-09-27,28.887907881332385
2023-09-28,31.027752909579227
2023-09-29,34.23752045194949
2023-09-30,32.09767542370265
2023-10-01,33.16759793782607
2023-10-02,28.887907881332385
2023-10-03,28.887907881332385
2023-10-04,28.887907881332385
2023-10-05,29.957830395455808
2023-10-06,35.30744296607291
2023-10-07,34.23752045194949
2023-10-08,35.30744296607291
2023-10-09,37.44728799431976
2023-10-10,55.635970734417924
2023-10-11,52.42620319204766
2023-10-12,42.79690056493686
2023-10-13,36.37736548019634
2023-10-14,34.23752045194949
2023-10-15,33.16759793782607
2023-10-16,29.957830395455808
2023-10-17,27.817985367208962
2023-10-18,28.887907881332385
2023-10-19,28.887907881332385
2023-10-20,32.09767542370265
2023-10-21,32.09767542370265
2023-10-22,31.027752909579227
2023-10-23,27.817985367208962
2023-10-24,27.817985367208962
2023-10-25,27.817985367208962
2023-10-26,26.748062853085543
2023-10-27,31.027752909579227
2023-10-28,27.817985367208962
2023-10-29,29.957830395455808
2023-10-30,26.748062853085543
2023-10-31,26.748062853085543
2023-11-01,27.817985367208962
2023-11-02,27.817985367208962
2023-11-03,31.027752909579227
2023-11-04,29.957830395455808
2023-11-05,28.887907881332385
2023-11-06,28.887907881332385
2023-11-07,27.817985367208962
2023-11-08,27.817985367208962
2023-11-09,29.957830395455808
2023-11-10,34.23752045194949
2023-11-11,31.027752909579227
2023-11-12,32.09767542370265
2023-11-13,28.887907881332385
2023-11-14,28.887907881332385
2023-11-15,27.817985367208962
2023-11-16,27.817985367208962
2023-11-17,34.23752045194949
2023-11-18,34.23752045194949
2023-11-19,33.16759793782607
2023-11-20,31.027752909579227
2023-11-21,31.027752909579227
2023-11-22,32.09767542370265
2023-11-23,36.37736548019634
2023-11-24,42.79690056493686
2023-11-25,38.51721050844318
2023-11-26,37.44728799431976
2023-11-27,38.51721050844318
2023-11-28,34.23752045194949
2023-11-29,31.027752909579227
2023-11-30,31.027752909579227
2023-12-01,36.37736548019634
2023-12-02,35.30744296607291
2023-12-03,34.23752045194949
2023-12-04,31.027752909579227
2023-12-05,33.16759793782607
2023-12-06,33.16759793782607
2023-12-07,32.09767542370265
2023-12-08,35.30744296607291
2023-12-09,37.44728799431976
2023-12-10,38.51721050844318
2023-12-11,36.37736548019634
2023-12-12,33.16759793782607
2023-12-13,36.37736548019634
2023-12-14,35.30744296607291
2023-12-15,40.657055536690024
2023-12-16,40.657055536690024
2023-12-17,40.657055536690024
2023-12-18,37.44728799431976
2023-12-19,36.37736548019634
2023-12-20,38.51721050844318
2023-12-21,41.72697805081344
2023-12-22,43.60725057345991
2023-12-23,47.831118585738466
2023-12-24,54.37532290255946
2023-12-25,69.36726324393757
2023-12-26,40.751953011855754
2023-12-27,37.47985085344526
2023-12-28,36.11128040277086
2023-12-29,37.47985085344526
2023-12-30,36.11128040277086
2023-12-31,36.11128040277086
2024-01-01,34.20774869503475
2024-01-02,29.983880682756205
2024-01-03,31.887412390492308
2024-01-04,30.935646536624255
2024-01-05,30.935646536624255
2024-01-06,32.304216987298645
2024-01-07,33.255982841166706
2024-01-08,29.567076085949864
2024-01-09,28.61531023208181
2024-01-10,29.567076085949864
2024-01-11,29.983880682756205
2024-01-12,29.983880682756205
2024-01-13,31.3524511334306
2024-01-14,32.304216987298645
2024-01-15,29.983880682756205
2024-01-16,27.663544378213757
2024-01-17,29.983880682756205
2024-01-18,29.983880682756205
2024-01-19,29.983880682756205
2024-01-20,32.83917824436036
2024-01-21,30.843540163669285
2024-01-22,28.342712582831236
2024-01-23,29.176321776443917
2024-01-24,27.509103389218552
2024-01-25,26.675494195605868
2024-01-26,28.342712582831236
2024-01-27,30.0099309700566
2024-01-28,30.0099309700566
2024-01-29,25.841885001993184
2024-01-30,27.509103389218552
2024-01-31,26.675494195605868
2024-02-01,25.841885001993184
2024-02-02,27.509103389218552
2024-02-03,30.0099309700566
2024-02-04,30.0099309700566
2024-02-05,26.675494195605868
2024-02-06,25.0082758083805
2024-02-07,25.0082758083805
2024-02-08,25.0082758083805
2024-02-09,25.841885001993184
2024-02-10,28.342712582831236
2024-02-11,30.0099309700566
2024-02-12,23.341057421155135
2024-02-13,25.841885001993184
2024-02-14,28.342712582831236
2024-02-15,25.841885001993184
2024-02-16,26.675494195605868
2024-02-17,28.342712582831236
2024-02-18,30.843540163669285
2024-02-19,26.675494195605868
2024-02-20,24.17466661476782
2024-02-21,25.0082758083805
2024-02-22,23.341057421155135
2024-02-23,24.17466661476782
2024-02-24,26.675494195605868
2024-02-25,27.509103389218552
2024-02-26,24.17466661476782
2024-02-27,23.341057421155135
2024-02-28,23.341057421155135
2024-02-29,23.341057421155135
2024-03-01,23.341057421155135
2024-03-02,27.509103389218552
2024-03-03,27.509103389218552
2024-03-04,24.17466661476782
2024-03-05,23.341057421155135
2024-03-06,24.17466661476782
2024-03-07,23.341057421155135
2024-03-08,23.341057421155135
2024-03-09,26.675494195605868
2024-03-10,27.509103389218552
2024-03-11,24.17466661476782
2024-03-12,23.341057421155135
2024-03-13,23.341057421155135
2024-03-14,23.341057421155135
2024-03-15,24.17466661476782
2024-03-16,27.509103389218552
2024-03-17,25.841885001993184
2024-03-18,24.17466661476782
2024-03-19,22.50744822754245
2024-03-20,25.0082758083805
2024-03-21,24.17466661476782
2024-03-22,25.0082758083805
2024-03-23,25.841885001993184
2024-03-24,27.509103389218552
2024-03-25,24.17466661476782
2024-03-26,23.341057421155135
2024-03-27,24.17466661476782
2024-03-28,24.17466661476782
2024-03-29,23.341057421155135
2024-03-30,26.675494195605868
2024-03-31,30.0099309700566
2024-04-01,24.17466661476782
2024-04-02,22.50744822754245
2024-04-03,25.0082758083805
2024-04-04,23.341057421155135
2024-04-05,25.0082758083805
2024-04-06,25.841885001993184
2024-04-07,26.675494195605868
2024-04-08,22.50744822754245
2024-04-09,23.341057421155135
2024-04-10,24.17466661476782
2024-04-11,26.675494195605868
2024-04-12,27.509103389218552
2024-04-13,27.509103389218552
2024-04-14,28.342712582831236
2024-04-15,25.0082758083805
2024-04-16,24.17466661476782
2024-04-17,25.0082758083805
2024-04-18,25.841885001993184
2024-04-19,24.17466661476782
2024-04-20,27.509103389218552
2024-04-21,30.843540163669285
2024-04-22,27.509103389218552
2024-04-23,28.342712582831236
2024-04-24,26.675494195605868
2024-04-25,25.0082758083805
2024-04-26,25.0082758083805
2024-04-27,26.675494195605868
2024-04-28,28.342712582831236
2024-04-29,25.0082758083805
2024-04-30,25.0082758083805
2024-05-01,25.0082758083805
2024-05-02,23.341057421155135
2024-05-03,25.0082758083805
2024-05-04,26.675494195605868
2024-05-05,29.176321776443917
2024-05-06,24.17466661476782
2024-05-07,23.341057421155135
2024-05-08,24.17466661476782
2024-05-09,24.17466661476782
2024-05-10,24.17466661476782
2024-05-11,25.841885001993184
2024-05-12,25.841885001993184
2024-05-13,24.17466661476782
2024-05-14,24.17466661476782
2024-05-15,27.509103389218552
2024-05-16,26.675494195605868
2024-05-17,25.841885001993184
2024-05-18,25.0082758083805
2024-05-19,26.675494195605868
2024-05-20,24.17466661476782
2024-05-21,23.341057421155135
2024-05-22,24.17466661476782
2024-05-23,23.341057421155135
2024-05-24,23.341057421155135
2024-05-25,25.0082758083805
2024-05-26,25.0082758083805
2024-05-27,25.841885001993184
2024-05-28,25.0082758083805
2024-05-29,23.341057421155135
2024-05-30,25.0082758083805
2024-05-31,23.341057421155135
2024-06-01,25.841885001993184
2024-06-02,26.675494195605868
2024-06-03,24.17466661476782
2024-06-04,24.17466661476782
2024-06-05,25.0082758083805
2024-06-06,24.17466661476782
2024-06-07,25.0082758083805
2024-06-08,26.675494195605868
2024-06-09,26.675494195605868
2024-06-10,25.841885001993184
2024-06-11,25.0082758083805
2024-06-12,24.17466661476782
2024-06-13,25.841885001993184
2024-06-14,25.841885001993184
2024-06-15,27.509103389218552
2024-06-16,27.509103389218552
2024-06-17,25.0082758083805
2024-06-18,26.675494195605868
2024-06-19,27.509103389218552
2024-06-20,25.841885001993184
2024-06-21,25.841885001993184
2024-06-22,26.675494195605868
2024-06-23,28.342712582831236
2024-06-24,26.675494195605868
2024-06-25,25.841885001993184
2024-06-26,25.0082758083805
2024-06-27,27.509103389218552
2024-06-28,25.841885001993184
2024-06-29,29.176321776443917
2024-06-30,28.342712582831236
2024-07-01,26.675494195605868
2024-07-02,26.675494195605868
2024-07-03,27.509103389218552
2024-07-04,29.176321776443917
2024-07-05,30.0099309700566
2024-07-06,30.843540163669285
2024-07-07,30.0099309700566
2024-07-08,28.342712582831236
2024-07-09,29.176321776443917
2024-07-10,27.509103389218552
2024-07-11,29.176321776443917
2024-07-12,31.67714935728197
2024-07-13,31.67714935728197
2024-07-14,33.34436774450734
2024-07-15,41.68045968063417
2024-07-16,83.36091936126834
2024-07-17,70.0231722634654
2024-07-18,43.34767806785953
2024-07-19,27.509103389218552
2024-07-20,28.342712582831236
2024-07-21,28.342712582831236
2024-07-22,25.841885001993184
2024-07-23,24.17466661476782
2024-07-24,25.0082758083805
2024-07-25,25.0082758083805
2024-07-26,24.17466661476782
2024-07-27,25.0082758083805
2024-07-28,26.675494195605868
2024-07-29,24.17466661476782
2024-07-30,23.341057421155135
2024-07-31,23.341057421155135
2024-08-01,23.341057421155135
2024-08-02,23.341057421155135
2024-08-03,24.17466661476782
2024-08-04,25.841885001993184
2024-08-05,23.341057421155135
2024-08-06,23.341057421155135
2024-08-07,23.341057421155135
2024-08-08,23.341057421155135
2024-08-09,23.341057421155135
2024-08-10,25.0082758083805
2024-08-11,25.0082758083805
2024-08-12,23.341057421155135
2024-08-13,22.50744822754245
2024-08-14,23.341057421155135
2024-08-15,24.17466661476782
2024-08-16,23.341057421155135
2024-08-17,26.675494195605868
2024-08-18,24.86116830362532
2024-08-19,22.58100197992004
2024-08-20,23.341057421155135
2024-08-21,23.341057421155135
2024-08-22,23.341057421155135
2024-08-23,22.997806576726383
2024-08-24,24.10111286239023
2024-08-25,26.38127918609551
2024-08-26,24.86116830362532
2024-08-27,23.341057421155135
2024-08-28,23.341057421155135
2024-08-29,23.341057421155135
2024-08-30,24.10111286239023
2024-08-31,23.341057421155135
2024-09-01,26.724530030524264
2024-09-02,26.38127918609551
2024-09-03,22.237751135491287
2024-09-04,23.341057421155135
2024-09-05,23.341057421155135
2024-09-06,23.341057421155135
2024-09-07,24.86116830362532
2024-09-08,25.964474589289168
2024-09-09,22.58100197992004
2024-09-10,22.58100197992004
2024-09-11,21.060891097449854
2024-09-12,25.964474589289168
2024-09-13,29.00469635422954
2024-09-14,25.621223744860416
2024-09-15,25.204419148054072
2024-09-16,22.58100197992004
2024-09-17,24.02755911001264
2024-09-18,25.400562487727647
2024-09-19,24.02755911001264
2024-09-20,29.51957262087267
2024-09-21,26.773565865442656
2024-09-22,28.14656924315766
