Time,papa_johns
2023-06-30,53.943883784490005
2023-07-01,63.19140671897401
2023-07-02,60.879525985353006
2023-07-03,51.63200305086901
2023-07-04,60.10889907414601
2023-07-05,40.84322629397101
2023-07-06,40.84322629397101
2023-07-07,50.861376139662006
2023-07-08,61.65015289656001
2023-07-09,60.10889907414601
2023-07-10,39.30197247155701
2023-07-11,36.990091737936005
2023-07-12,37.76071864914301
2023-07-13,42.38448011638501
2023-07-14,51.63200305086901
2023-07-15,63.19140671897401
2023-07-16,63.19140671897401
2023-07-17,37.76071864914301
2023-07-18,36.219464826729
2023-07-19,37.76071864914301
2023-07-20,38.531345560350005
2023-07-21,49.32012231724801
2023-07-22,59.338272162939006
2023-07-23,56.25576451811101
2023-07-24,38.531345560350005
2023-07-25,35.448837915522006
2023-07-26,37.76071864914301
2023-07-27,41.613853205178
2023-07-28,53.943883784490005
2023-07-29,63.19140671897401
2023-07-30,56.25576451811101
2023-07-31,36.990091737936005
2023-08-01,41.613853205178
2023-08-02,42.38448011638501
2023-08-03,43.15510702759201
2023-08-04,56.25576451811101
2023-08-05,63.19140671897401
2023-08-06,60.10889907414601
2023-08-07,40.84322629397101
2023-08-08,36.990091737936005
2023-08-09,37.76071864914301
2023-08-10,40.84322629397101
2023-08-11,53.943883784490005
2023-08-12,66.273914363802
2023-08-13,58.56764525173201
2023-08-14,39.30197247155701
2023-08-15,36.990091737936005
2023-08-16,38.531345560350005
2023-08-17,40.072599382764004
2023-08-18,53.17325687328301
2023-08-19,60.10889907414601
2023-08-20,57.79701834052501
2023-08-21,36.990091737936005
2023-08-22,35.448837915522006
2023-08-23,44.69636085000601
2023-08-24,39.30197247155701
2023-08-25,52.402629962076006
2023-08-26,61.65015289656001
2023-08-27,57.79701834052501
2023-08-28,35.448837915522006
2023-08-29,36.219464826729
2023-08-30,38.531345560350005
2023-08-31,40.072599382764004
2023-09-01,53.943883784490005
2023-09-02,66.273914363802
2023-09-03,63.19140671897401
2023-09-04,57.79701834052501
2023-09-05,35.448837915522006
2023-09-06,33.136957181901
2023-09-07,40.84322629397101
2023-09-08,50.09074922845501
2023-09-09,65.503287452595
2023-09-10,61.65015289656001
2023-09-11,33.136957181901
2023-09-12,33.136957181901
2023-09-13,33.136957181901
2023-09-14,39.30197247155701
2023-09-15,47.008241583627004
2023-09-16,64.73266054138801
2023-09-17,62.42077980776701
2023-09-18,33.136957181901
2023-09-19,31.595703359487004
2023-09-20,34.678211004315
2023-09-21,38.531345560350005
2023-09-22,50.09074922845501
2023-09-23,67.04454127500901
2023-09-24,58.56764525173201
2023-09-25,34.678211004315
2023-09-26,31.595703359487004
2023-09-27,33.136957181901
2023-09-28,40.072599382764004
2023-09-29,50.861376139662006
2023-09-30,64.73266054138801
2023-10-01,60.10889907414601
2023-10-02,33.136957181901
2023-10-03,32.36633027069401
2023-10-04,33.90758409310801
2023-10-05,36.990091737936005
2023-10-06,49.32012231724801
2023-10-07,61.65015289656001
2023-10-08,60.10889907414601
2023-10-09,36.990091737936005
2023-10-10,30.825076448280004
2023-10-11,34.678211004315
2023-10-12,36.990091737936005
2023-10-13,47.77886849483401
2023-10-14,63.96203363018101
2023-10-15,72.438929653458
2023-10-16,33.136957181901
2023-10-17,32.36633027069401
2023-10-18,34.678211004315
2023-10-19,36.219464826729
2023-10-20,51.63200305086901
2023-10-21,60.10889907414601
2023-10-22,64.73266054138801
2023-10-23,33.136957181901
2023-10-24,33.90758409310801
2023-10-25,37.76071864914301
2023-10-26,37.76071864914301
2023-10-27,50.861376139662006
2023-10-28,67.04454127500901
2023-10-29,62.42077980776701
2023-10-30,36.219464826729
2023-10-31,63.96203363018101
2023-11-01,45.466987761213005
2023-11-02,36.990091737936005
2023-11-03,47.008241583627004
2023-11-04,58.56764525173201
2023-11-05,53.943883784490005
2023-11-06,32.36633027069401
2023-11-07,34.678211004315
2023-11-08,33.90758409310801
2023-11-09,36.219464826729
2023-11-10,57.79701834052501
2023-11-11,64.73266054138801
2023-11-12,56.25576451811101
2023-11-13,33.136957181901
2023-11-14,32.36633027069401
2023-11-15,33.90758409310801
2023-11-16,36.219464826729
2023-11-17,48.549495406041004
2023-11-18,60.879525985353006
2023-11-19,57.02639142931801
2023-11-20,40.072599382764004
2023-11-21,43.15510702759201
2023-11-22,55.485137606904004
2023-11-23,47.008241583627004
2023-11-24,43.925733938799006
2023-11-25,57.79701834052501
2023-11-26,56.25576451811101
2023-11-27,36.219464826729
2023-11-28,33.136957181901
2023-11-29,36.990091737936005
2023-11-30,38.531345560350005
2023-12-01,50.861376139662006
2023-12-02,68.58579509742302
2023-12-03,57.79701834052501
2023-12-04,33.136957181901
2023-12-05,32.36633027069401
2023-12-06,33.136957181901
2023-12-07,36.990091737936005
2023-12-08,60.10889907414601
2023-12-09,60.879525985353006
2023-12-10,59.338272162939006
2023-12-11,32.36633027069401
2023-12-12,30.825076448280004
2023-12-13,35.448837915522006
2023-12-14,40.072599382764004
2023-12-15,47.77886849483401
2023-12-16,62.42077980776701
2023-12-17,60.879525985353006
2023-12-18,40.84322629397101
2023-12-19,36.990091737936005
2023-12-20,40.84322629397101
2023-12-21,47.008241583627004
2023-12-22,55.62113059123466
2023-12-23,64.42667632664406
2023-12-24,73.31155130291299
2023-12-25,63.19140671897401
2023-12-26,49.28612407116535
2023-12-27,47.58621176703226
2023-12-28,48.43616791909881
2023-12-29,57.70635635097125
2023-12-30,63.19140671897401
2023-12-31,77.09668936678267
2024-01-01,70.76168284671337
2024-01-02,41.71584794342599
2024-01-03,37.93070987955632
2024-01-04,36.230797575423225
2024-01-05,48.43616791909881
2024-01-06,61.10618095923742
2024-01-07,61.49149441484093
2024-01-08,34.14557181568664
2024-01-09,35.380841423356685
2024-01-10,34.99552796775318
2024-01-11,34.53088527129014
2024-01-12,53.92121828710157
2024-01-13,61.95613711130397
2024-01-14,59.406268655104334
2024-01-15,44.26571639962563
2024-01-16,35.380841423356685
2024-01-17,36.230797575423225
2024-01-18,35.380841423356685
2024-01-19,50.98603637529844
2024-01-20,65.74127517517364
2024-01-21,61.33283593312184
2024-01-22,36.24213032411745
2024-01-23,30.66641796656092
2024-01-24,33.454274145339184
2024-01-25,35.312844931191364
2024-01-26,47.39355503923051
2024-01-27,60.40355054019575
2024-01-28,62.262121326047925
2024-01-29,34.383559538265274
2024-01-30,32.524988752413094
2024-01-31,32.524988752413094
2024-02-01,37.17141571704354
2024-02-02,46.46426964630442
2024-02-03,63.191406718974015
2024-02-04,62.262121326047925
2024-02-05,31.595703359487008
2024-02-06,30.66641796656092
2024-02-07,33.454274145339184
2024-02-08,36.24213032411745
2024-02-09,59.47426514726966
2024-02-10,67.83783368360446
2024-02-11,92.92853929260885
2024-02-12,32.524988752413094
2024-02-13,34.383559538265274
2024-02-14,61.33283593312184
2024-02-15,44.60569886045225
2024-02-16,48.3228404321566
2024-02-17,57.61569436141748
2024-02-18,55.75712357556531
2024-02-19,39.95927189582181
2024-02-20,29.73713257363483
2024-02-21,32.524988752413094
2024-02-22,39.02998650289572
2024-02-23,47.39355503923051
2024-02-24,65.04997750482619
2024-02-25,58.54497975434357
2024-02-26,34.383559538265274
2024-02-27,33.454274145339184
2024-02-28,35.312844931191364
2024-02-29,37.17141571704354
2024-03-01,52.039982003860956
2024-03-02,65.97926289775228
2024-03-03,59.47426514726966
2024-03-04,34.383559538265274
2024-03-05,33.454274145339184
2024-03-06,32.524988752413094
2024-03-07,36.24213032411745
2024-03-08,48.3228404321566
2024-03-09,62.262121326047925
2024-03-10,56.6864089684914
2024-03-11,33.454274145339184
2024-03-12,34.383559538265274
2024-03-13,35.312844931191364
2024-03-14,52.969267396787046
2024-03-15,55.75712357556531
2024-03-16,62.262121326047925
2024-03-17,58.54497975434357
2024-03-18,34.383559538265274
2024-03-19,31.595703359487008
2024-03-20,32.524988752413094
2024-03-21,37.17141571704354
2024-03-22,49.252125825082686
2024-03-23,56.6864089684914
2024-03-24,58.54497975434357
2024-03-25,34.383559538265274
2024-03-26,35.312844931191364
2024-03-27,37.17141571704354
2024-03-28,41.81784268167398
2024-03-29,53.89855278971313
2024-03-30,62.262121326047925
2024-03-31,58.54497975434357
2024-04-01,37.17141571704354
2024-04-02,35.312844931191364
2024-04-03,34.383559538265274
2024-04-04,36.24213032411745
2024-04-05,48.3228404321566
2024-04-06,56.6864089684914
2024-04-07,53.89855278971313
2024-04-08,31.595703359487008
2024-04-09,31.595703359487008
2024-04-10,35.312844931191364
2024-04-11,35.312844931191364
2024-04-12,47.39355503923051
2024-04-13,57.61569436141748
2024-04-14,56.6864089684914
2024-04-15,33.454274145339184
2024-04-16,31.595703359487008
2024-04-17,33.454274145339184
2024-04-18,35.312844931191364
2024-04-19,47.39355503923051
2024-04-20,63.191406718974015
2024-04-21,58.54497975434357
2024-04-22,33.454274145339184
2024-04-23,31.595703359487008
2024-04-24,32.524988752413094
2024-04-25,37.17141571704354
2024-04-26,52.039982003860956
2024-04-27,65.04997750482619
2024-04-28,55.75712357556531
2024-04-29,31.595703359487008
2024-04-30,30.66641796656092
2024-05-01,33.454274145339184
2024-05-02,37.17141571704354
2024-05-03,48.3228404321566
2024-05-04,55.75712357556531
2024-05-05,52.969267396787046
2024-05-06,32.524988752413094
2024-05-07,30.66641796656092
2024-05-08,33.454274145339184
2024-05-09,36.24213032411745
2024-05-10,47.39355503923051
2024-05-11,61.33283593312184
2024-05-12,55.75712357556531
2024-05-13,33.454274145339184
2024-05-14,31.595703359487008
2024-05-15,33.454274145339184
2024-05-16,35.312844931191364
2024-05-17,50.181411218008776
2024-05-18,61.33283593312184
2024-05-19,58.54497975434357
2024-05-20,33.454274145339184
2024-05-21,34.383559538265274
2024-05-22,35.312844931191364
2024-05-23,39.02998650289572
2024-05-24,49.252125825082686
2024-05-25,59.47426514726966
2024-05-26,58.54497975434357
2024-05-27,52.969267396787046
2024-05-28,33.454274145339184
2024-05-29,35.312844931191364
2024-05-30,37.17141571704354
2024-05-31,52.039982003860956
2024-06-01,60.40355054019575
2024-06-02,54.82783818263922
2024-06-03,35.312844931191364
2024-06-04,35.312844931191364
2024-06-05,35.312844931191364
2024-06-06,39.02998650289572
2024-06-07,52.039982003860956
2024-06-08,60.40355054019575
2024-06-09,55.75712357556531
2024-06-10,36.24213032411745
2024-06-11,35.312844931191364
2024-06-12,36.24213032411745
2024-06-13,39.95927189582181
2024-06-14,51.110696610934866
2024-06-15,57.61569436141748
2024-06-16,53.89855278971313
2024-06-17,38.10070110996963
2024-06-18,37.17141571704354
2024-06-19,39.95927189582181
2024-06-20,39.02998650289572
2024-06-21,52.039982003860956
2024-06-22,62.262121326047925
2024-06-23,55.75712357556531
2024-06-24,37.17141571704354
2024-06-25,34.383559538265274
2024-06-26,37.17141571704354
2024-06-27,41.81784268167398
2024-06-28,49.252125825082686
2024-06-29,62.262121326047925
2024-06-30,54.82783818263922
2024-07-01,38.10070110996963
2024-07-02,39.02998650289572
2024-07-03,41.81784268167398
2024-07-04,57.61569436141748
2024-07-05,52.969267396787046
2024-07-06,55.75712357556531
2024-07-07,54.82783818263922
2024-07-08,37.17141571704354
2024-07-09,37.17141571704354
2024-07-10,37.17141571704354
2024-07-11,38.10070110996963
2024-07-12,52.969267396787046
2024-07-13,53.89855278971313
2024-07-14,52.039982003860956
2024-07-15,36.24213032411745
2024-07-16,32.524988752413094
2024-07-17,38.10070110996963
2024-07-18,38.10070110996963
2024-07-19,49.252125825082686
2024-07-20,54.82783818263922
2024-07-21,51.110696610934866
2024-07-22,33.454274145339184
2024-07-23,32.524988752413094
2024-07-24,34.383559538265274
2024-07-25,38.10070110996963
2024-07-26,47.39355503923051
2024-07-27,60.40355054019575
2024-07-28,55.75712357556531
2024-07-29,35.312844931191364
2024-07-30,34.383559538265274
2024-07-31,39.95927189582181
2024-08-01,39.02998650289572
2024-08-02,51.110696610934866
2024-08-03,59.47426514726966
2024-08-04,57.61569436141748
2024-08-05,35.312844931191364
2024-08-06,33.454274145339184
2024-08-07,36.24213032411745
2024-08-08,37.17141571704354
2024-08-09,48.3228404321566
2024-08-10,58.54497975434357
2024-08-11,52.039982003860956
2024-08-12,33.454274145339184
2024-08-13,31.595703359487008
2024-08-14,34.383559538265274
2024-08-15,37.17141571704354
2024-08-16,46.46426964630442
2024-08-17,56.6864089684914
2024-08-18,52.36863171599335
2024-08-19,32.42299401416511
2024-08-20,30.439762992676506
2024-08-21,31.607036108181227
2024-08-22,33.59026712966983
2024-08-23,46.41893865152754
2024-08-24,55.16782064346584
2024-08-25,53.18458962197724
2024-08-26,29.623805086692627
2024-08-27,31.607036108181227
2024-08-28,32.42299401416511
2024-08-29,36.03814084762148
2024-08-30,50.38540069450475
2024-08-31,60.41488328888997
2024-09-01,56.7997364554336
2024-09-02,48.40216967301615
2024-09-03,29.623805086692627
2024-09-04,28.80784718070874
2024-09-05,35.2221829416376
2024-09-06,44.78702283955978
2024-09-07,54.00054752796112
2024-09-08,57.61569436141748
2024-09-09,28.80784718070874
2024-09-10,28.80784718070874
2024-09-11,29.97512029621346
2024-09-12,34.40622503565372
2024-09-13,46.41893865152754
2024-09-14,57.61569436141748
2024-09-15,52.01731650647251
2024-09-16,28.80784718070874
2024-09-17,28.807847180708745
2024-09-18,32.320999275917124
2024-09-19,36.53678179016719
2024-09-20,45.67097723770898
2024-09-21,58.318324780459164
2024-09-22,50.58939017100072
2024-09-23,28.105216761667066
2024-09-24,25.997325504542037
2024-09-25,29.51047759975042
