Time,value
2022-08-29,89
2022-08-30,87
2022-08-31,100
2022-09-01,88
2022-09-02,78
2022-09-03,45
2022-09-04,47
2022-09-05,59
2022-09-06,87
2022-09-07,85
2022-09-08,83
2022-09-09,80
2022-09-10,50
2022-09-11,51
2022-09-12,88
2022-09-13,96
2022-09-14,98
2022-09-15,87
2022-09-16,82
2022-09-17,51
2022-09-18,53
2022-09-19,87
2022-09-20,89
2022-09-21,85
2022-09-22,98
2022-09-23,80
2022-09-24,50
2022-09-25,53
2022-09-26,87
2022-09-27,91
2022-09-28,80
2022-09-29,84
2022-09-30,82
2022-10-01,50
2022-10-02,56
2022-10-03,88
2022-10-04,88
2022-10-05,84
2022-10-06,85
2022-10-07,80
2022-10-08,51
2022-10-09,54
2022-10-10,80
2022-10-11,84
2022-10-12,86
2022-10-13,82
2022-10-14,76
2022-10-15,47
2022-10-16,52
2022-10-17,85
2022-10-18,90
2022-10-19,92
2022-10-20,84
2022-10-21,76
2022-10-22,50
2022-10-23,52
2022-10-24,85
2022-10-25,97
2022-10-26,92
2022-10-27,85
2022-10-28,79
2022-10-29,50
2022-10-30,49
2022-10-31,92
2022-11-01,85
2022-11-02,84
2022-11-03,87
2022-11-04,77
2022-11-05,49
2022-11-06,49
2022-11-07,87
2022-11-08,79
2022-11-09,74
2022-11-10,80
2022-11-11,69
2022-11-12,48
2022-11-13,50
2022-11-14,83
2022-11-15,90
2022-11-16,93
2022-11-17,87
2022-11-18,80
2022-11-19,48
2022-11-20,47
2022-11-21,72
2022-11-22,66
2022-11-23,54
2022-11-24,34
2022-11-25,37
2022-11-26,41
2022-11-27,49
2022-11-28,76
2022-11-29,84
2022-11-30,85
2022-12-01,86
2022-12-02,76
2022-12-03,48
2022-12-04,51
2022-12-05,88
2022-12-06,86
2022-12-07,83
2022-12-08,86
2022-12-09,76
2022-12-10,51
2022-12-11,48
2022-12-12,84
2022-12-13,82
2022-12-14,83
2022-12-15,80
2022-12-16,70
2022-12-17,42
2022-12-18,40
2022-12-19,64
2022-12-20,59
2022-12-21,55
2022-12-22,50
2022-12-23,38
2022-12-24,29
2022-12-25,28
2022-12-26,36
2022-12-27,48
2022-12-28,50
2022-12-29,50
2022-12-30,46
2022-12-31,40
2023-01-01,39
2023-01-02,49
2023-01-03,66
2023-01-04,74
2023-01-05,75
2023-01-06,73
2023-01-07,49
2023-01-08,48
2023-01-09,87
2023-01-10,85
2023-01-11,84
2023-01-12,82
2023-01-13,80
2023-01-14,46
2023-01-15,47
2023-01-16,60
2023-01-17,85
2023-01-18,98
2023-01-19,85
2023-01-20,85
2023-01-21,50
2023-01-22,53
2023-01-23,90
2023-01-24,89
2023-01-25,86
2023-01-26,92
2023-01-27,83
2023-01-28,52
2023-01-29,55
2023-01-30,87
2023-01-31,89
2023-02-01,84
2023-02-02,92
2023-02-03,87
2023-02-04,53
2023-02-05,61
2023-02-06,91
2023-02-07,94
2023-02-08,87
2023-02-09,87
2023-02-10,83
2023-02-11,54
2023-02-12,52
2023-02-13,83
2023-02-14,89
2023-02-15,92
2023-02-16,89
2023-02-17,80
2023-02-18,53
2023-02-19,50
2023-02-20,71
2023-02-21,86
2023-02-22,84
2023-02-23,87
2023-02-24,80
2023-02-25,53
2023-02-26,53
2023-02-27,90
2023-02-28,87
2023-03-01,88
2023-03-02,93
2023-03-03,79
2023-03-04,51
2023-03-05,51
2023-03-06,89
2023-03-07,88
2023-03-08,88
2023-03-09,80
2023-03-10,74
2023-03-11,55
2023-03-12,51
2023-03-13,91
2023-03-14,85
2023-03-15,83
2023-03-16,82
2023-03-17,74
2023-03-18,45
2023-03-19,52
2023-03-20,86
2023-03-21,86
2023-03-22,90
2023-03-23,86
2023-03-24,87
2023-03-25,49
2023-03-26,53
2023-03-27,88
2023-03-28,84
2023-03-29,86
2023-03-30,87
2023-03-31,73
2023-04-01,50
2023-04-02,53
2023-04-03,90
2023-04-04,83
2023-04-05,81
2023-04-06,82
2023-04-07,64
2023-04-08,48
2023-04-09,44
2023-04-10,84
2023-04-11,92
2023-04-12,89
2023-04-13,87
2023-04-14,82
2023-04-15,51
2023-04-16,60
2023-04-17,89
2023-04-18,93
2023-04-19,85
2023-04-20,93
2023-04-21,80
2023-04-22,57
2023-04-23,55
2023-04-24,92
2023-04-25,90
2023-04-26,84
2023-04-27,85
2023-04-28,83
2023-04-29,51
2023-04-30,56
2023-05-01,92
2023-05-02,84
2023-05-03,84
2023-05-04,83
2023-05-05,77
2023-05-06,49
2023-05-07,51
2023-05-08,92
2023-05-09,90
2023-05-10,83
2023-05-11,84
2023-05-12,77
2023-05-13,48
2023-05-14,41
2023-05-15,85
2023-05-16,87
2023-05-17,80
2023-05-18,82
2023-05-19,71
2023-05-20,49
2023-05-21,49
2023-05-22,80
2023-05-23,78
2023-05-24,82
