Time,yahoo_mail
2024-09-24,45.42714706595495
2024-09-25,48.13114391511893
2024-09-26,44.345548326289354
2024-09-27,41.64155147712537
2024-09-28,34.611159669299006
2024-09-29,32.44796218996782
2024-09-30,44.345548326289354
2024-10-01,45.967946435787745
2024-10-02,45.42714706595495
2024-10-03,46.50874580562054
2024-10-04,44.88634769612215
2024-10-05,33.52956092963341
2024-10-06,30.825564080469427
2024-10-07,42.72315021679096
2024-10-08,43.80474895645656
2024-10-09,43.80474895645656
2024-10-10,43.80474895645656
2024-10-11,44.345548326289354
2024-10-12,35.1519590391318
2024-10-13,29.743965340803832
2024-10-14,42.182350846958165
2024-10-15,44.88634769612215
2024-10-16,44.88634769612215
2024-10-17,43.80474895645656
2024-10-18,42.182350846958165
2024-10-19,32.44796218996782
2024-10-20,29.743965340803832
2024-10-21,44.345548326289354
2024-10-22,46.50874580562054
2024-10-23,45.42714706595495
2024-10-24,45.42714706595495
2024-10-25,44.345548326289354
2024-10-26,33.52956092963341
2024-10-27,31.366363450302224
2024-10-28,42.72315021679096
2024-10-29,44.88634769612215
2024-10-30,43.80474895645656
2024-10-31,44.345548326289354
2024-11-01,44.88634769612215
2024-11-02,34.611159669299006
2024-11-03,31.366363450302224
2024-11-04,45.967946435787745
2024-11-05,41.10075210729257
2024-11-06,33.52956092963341
2024-11-07,42.182350846958165
2024-11-08,43.26394958662376
2024-11-09,33.52956092963341
2024-11-10,30.825564080469427
2024-11-11,40.01915336762698
2024-11-12,43.26394958662376
2024-11-13,44.345548326289354
2024-11-14,43.80474895645656
2024-11-15,40.01915336762698
2024-11-16,31.366363450302224
2024-11-17,29.743965340803832
2024-11-18,41.64155147712537
2024-11-19,42.72315021679096
2024-11-20,44.88634769612215
2024-11-21,40.559952737459774
2024-11-22,40.01915336762698
2024-11-23,30.825564080469427
2024-11-24,29.743965340803832
2024-11-25,38.396755258128586
2024-11-26,41.64155147712537
2024-11-27,38.396755258128586
2024-11-28,28.12156723130544
2024-11-29,32.988761559800615
2024-11-30,30.825564080469427
2024-12-01,31.366363450302224
2024-12-02,42.182350846958165
2024-12-03,44.88634769612215
2024-12-04,45.42714706595495
2024-12-05,43.80474895645656
2024-12-06,41.10075210729257
2024-12-07,35.6927584089646
2024-12-08,30.825564080469427
2024-12-09,41.64155147712537
2024-12-10,43.80474895645656
2024-12-11,44.345548326289354
2024-12-12,43.26394958662376
2024-12-13,41.10075210729257
2024-12-14,34.611159669299006
2024-12-15,30.825564080469427
2024-12-16,42.182350846958165
2024-12-17,43.26394958662376
2024-12-18,44.345548326289354
2024-12-19,45.42714706595495
2024-12-20,42.72315021679096
2024-12-21,34.07036029946621
2024-12-22,29.743965340803832
2024-12-23,38.396755258128586
2024-12-24,36.2335577787974
2024-12-25,29.743965340803832
2024-12-26,39.47835399779418
2024-12-27,41.10075210729257
2024-12-28,30.28476471063663
2024-12-29,28.66236660113824
2024-12-30,41.10075210729257
2024-12-31,38.396755258128586
2025-01-01,31.366363450302224
2025-01-02,40.559952737459774
2025-01-03,41.10075210729257
2025-01-04,31.90716282013502
2025-01-05,30.825564080469427
2025-01-06,42.182350846958165
2025-01-07,44.88634769612215
2025-01-08,42.182350846958165
2025-01-09,40.559952737459774
2025-01-10,40.01915336762698
2025-01-11,31.366363450302224
2025-01-12,29.203165970971035
2025-01-13,41.64155147712537
2025-01-14,41.64155147712537
2025-01-15,43.26394958662376
2025-01-16,42.72315021679096
2025-01-17,40.01915336762698
2025-01-18,31.90716282013502
2025-01-19,27.580767861472644
2025-01-20,35.6927584089646
2025-01-21,40.559952737459774
2025-01-22,40.559952737459774
2025-01-23,38.93755462796138
2025-01-24,41.10075210729257
2025-01-25,29.743965340803832
2025-01-26,27.580767861472644
2025-01-27,38.93755462796138
2025-01-28,40.559952737459774
2025-01-29,43.26394958662376
2025-01-30,39.47835399779418
2025-01-31,38.93755462796138
2025-02-01,31.90716282013502
2025-02-02,28.66236660113824
2025-02-03,37.85595588829579
2025-02-04,40.01915336762698
2025-02-05,40.559952737459774
2025-02-06,40.01915336762698
2025-02-07,40.01915336762698
2025-02-08,30.28476471063663
2025-02-09,28.66236660113824
2025-02-10,36.2335577787974
2025-02-11,38.396755258128586
2025-02-12,38.93755462796138
2025-02-13,41.10075210729257
2025-02-14,42.182350846958165
2025-02-15,31.366363450302224
2025-02-16,29.743965340803832
2025-02-17,37.85595588829579
2025-02-18,40.559952737459774
2025-02-19,41.10075210729257
2025-02-20,40.01915336762698
2025-02-21,39.47835399779418
2025-02-22,31.366363450302224
2025-02-23,29.203165970971035
2025-02-24,38.93755462796138
2025-02-25,41.10075210729257
2025-02-26,38.396755258128586
2025-02-27,40.01915336762698
2025-02-28,40.01915336762698
2025-03-01,31.366363450302224
2025-03-02,29.743965340803832
2025-03-03,39.47835399779418
2025-03-04,41.64155147712537
2025-03-05,40.559952737459774
2025-03-06,43.26394958662376
2025-03-07,38.396755258128586
2025-03-08,31.366363450302224
2025-03-09,29.203165970971035
2025-03-10,38.93755462796138
2025-03-11,40.559952737459774
2025-03-12,39.47835399779418
2025-03-13,41.10075210729257
2025-03-14,38.93755462796138
2025-03-15,32.44796218996782
2025-03-16,30.28476471063663
2025-03-17,42.182350846958165
2025-03-18,41.64155147712537
2025-03-19,41.64155147712537
2025-03-20,40.01915336762698
2025-03-21,38.396755258128586
2025-03-22,31.366363450302224
2025-03-23,29.203165970971035
2025-03-24,40.01915336762698
2025-03-25,40.01915336762698
2025-03-26,37.85595588829579
2025-03-27,37.85595588829579
2025-03-28,37.31515651846299
2025-03-29,29.743965340803832
2025-03-30,29.743965340803832
2025-03-31,37.85595588829579
2025-04-01,38.396755258128586
2025-04-02,34.611159669299006
2025-04-03,39.47835399779418
2025-04-04,35.6927584089646
2025-04-05,29.743965340803832
2025-04-06,27.039968491639847
2025-04-07,37.31515651846299
2025-04-08,37.85595588829579
2025-04-09,37.85595588829579
2025-04-10,37.85595588829579
2025-04-11,38.396755258128586
2025-04-12,29.743965340803832
2025-04-13,25.958369751974253
2025-04-14,40.01915336762698
2025-04-15,40.01915336762698
2025-04-16,38.85305472642501
2025-04-17,40.01915336762698
2025-04-18,36.833507079705655
2025-04-19,28.130017221459077
2025-04-20,25.21477061845416
2025-04-21,37.416556400306646
2025-04-22,40.60220268822796
2025-04-23,38.27000540582402
2025-04-24,37.686956085223045
2025-04-25,35.667408438503685
2025-04-26,28.400416906375476
2025-04-27,27.546967900858096
2025-04-28,37.999605720907624
2025-04-29,40.60220268822796
2025-04-30,37.10390676462205
2025-05-01,40.60220268822796
2025-05-02,37.416556400306646
2025-05-03,29.87916518326203
2025-05-04,26.96391858025711
2025-05-05,38.85305472642501
2025-05-06,38.85305472642501
2025-05-07,38.27000540582402
2025-05-08,39.70650373194239
2025-05-09,36.833507079705655
2025-05-10,28.130017221459077
2025-05-11,24.361321612936777
2025-05-12,37.416556400306646
2025-05-13,38.58265504150861
2025-05-14,37.10390676462205
2025-05-15,38.76855482488863
2025-05-16,36.26735773941195
2025-05-17,28.76376648298189
2025-05-18,26.887868668874376
2025-05-19,41.895051181734495
2025-05-20,38.76855482488863
2025-05-21,38.76855482488863
2025-05-22,38.14325555351946
2025-05-23,36.89265701078112
2025-05-24,27.513167940243548
2025-05-25,25.63727012613603
2025-05-26,29.389065754351062
2025-05-27,40.01915336762698
2025-05-28,40.64445263899615
2025-05-29,38.76855482488863
2025-05-30,38.14325555351946
2025-05-31,30.01436502572023
2025-06-01,25.63727012613603
2025-06-02,39.393854096257805
2025-06-03,42.52035045310366
2025-06-04,40.01915336762698
2025-06-05,41.26975191036532
2025-06-06,39.393854096257805
2025-06-07,29.389065754351062
2025-06-08,26.262569397505203
2025-06-09,43.14564972447283
2025-06-10,41.895051181734495
2025-06-11,40.01915336762698
2025-06-12,40.01915336762698
2025-06-13,38.14325555351946
2025-06-14,28.76376648298189
2025-06-15,27.513167940243548
2025-06-16,40.01915336762698
2025-06-17,39.393854096257805
2025-06-18,40.01915336762698
2025-06-19,35.016759196673604
2025-06-20,36.26735773941195
2025-06-21,28.138467211612717
2025-06-22,26.262569397505203
2025-06-23,38.14325555351946
2025-06-24,39.393854096257805
2025-06-25,38.76855482488863
2025-06-26,38.76855482488863
2025-06-27,39.393854096257805
2025-06-28,29.389065754351062
2025-06-29,26.887868668874376
2025-06-30,38.14325555351946
2025-07-01,40.64445263899615
2025-07-02,40.01915336762698
2025-07-03,36.89265701078112
2025-07-04,29.389065754351062
2025-07-05,26.887868668874376
2025-07-06,28.76376648298189
2025-07-07,41.26975191036532
2025-07-08,39.393854096257805
2025-07-09,39.393854096257805
2025-07-10,37.517956282150294
2025-07-11,36.89265701078112
2025-07-12,29.389065754351062
2025-07-13,26.887868668874376
2025-07-14,39.393854096257805
2025-07-15,40.01915336762698
2025-07-16,40.01915336762698
2025-07-17,41.26975191036532
2025-07-18,38.14325555351946
2025-07-19,28.138467211612717
2025-07-20,28.138467211612717
2025-07-21,38.76855482488863
2025-07-22,40.01915336762698
2025-07-23,40.01915336762698
2025-07-24,62.52992713691715
2025-07-25,39.393854096257805
2025-07-26,28.76376648298189
2025-07-27,26.262569397505203
2025-07-28,40.64445263899615
2025-07-29,42.52035045310366
2025-07-30,40.64445263899615
2025-07-31,40.01915336762698
2025-08-01,36.89265701078112
2025-08-02,30.01436502572023
2025-08-03,24.38667158339769
2025-08-04,38.76855482488863
2025-08-05,40.64445263899615
2025-08-06,39.393854096257805
2025-08-07,36.89265701078112
2025-08-08,38.14325555351946
2025-08-09,30.01436502572023
2025-08-10,25.63727012613603
2025-08-11,36.89265701078112
2025-08-12,38.14325555351946
2025-08-13,38.14325555351946
2025-08-14,39.393854096257805
2025-08-15,36.26735773941195
2025-08-16,26.262569397505203
2025-08-17,26.887868668874376
2025-08-18,38.14325555351946
2025-08-19,38.14325555351946
2025-08-20,36.26735773941195
2025-08-21,36.89265701078112
2025-08-22,35.016759196673604
2025-08-23,27.513167940243548
2025-08-24,26.262569397505203
2025-08-25,38.14325555351946
2025-08-26,36.89265701078112
2025-08-27,36.89265701078112
2025-08-28,36.89265701078112
2025-08-29,35.64205846804278
2025-08-30,26.887868668874376
2025-08-31,26.262569397505203
2025-09-01,28.76376648298189
2025-09-02,37.517956282150294
2025-09-03,36.26735773941195
2025-09-04,36.26735773941195
2025-09-05,36.26735773941195
2025-09-06,25.01197085476686
2025-09-07,24.38667158339769
2025-09-08,36.26735773941195
2025-09-09,36.26735773941195
2025-09-10,36.26735773941195
2025-09-11,35.64205846804278
2025-09-12,34.39145992530443
2025-09-13,26.262569397505203
2025-09-14,24.38667158339769
2025-09-15,35.016759196673604
2025-09-16,35.64205846804278
2025-09-17,35.64205846804278
2025-09-18,35.016759196673604
2025-09-19,32.51556211119692
2025-09-20,26.262569397505203
2025-09-21,23.761372312028517
2025-09-22,36.26735773941195
2025-09-23,35.64205846804278
2025-09-24,36.26735773941195
2025-09-25,36.89265701078112
2025-09-26,36.89265701078112
2025-09-27,28.138467211612717
2025-09-28,24.38667158339769
2025-09-29,37.517956282150294
2025-09-30,38.14325555351946
2025-10-01,40.01915336762698
2025-10-02,38.14325555351946
2025-10-03,37.517956282150294
2025-10-04,29.389065754351062
2025-10-05,27.513167940243548
2025-10-06,38.14325555351946
2025-10-07,38.14325555351946
2025-10-08,40.01915336762698
2025-10-09,40.01915336762698
2025-10-10,36.26735773941195
2025-10-11,28.76376648298189
2025-10-12,26.262569397505203
2025-10-13,36.89265701078112
2025-10-14,38.76855482488863
2025-10-15,38.76855482488863
2025-10-16,39.393854096257805
2025-10-17,37.517956282150294
2025-10-18,28.76376648298189
2025-10-19,26.262569397505203
2025-10-20,39.393854096257805
2025-10-21,40.01915336762698
2025-10-22,39.393854096257805
2025-10-23,38.76855482488863
2025-10-24,38.14325555351946
2025-10-25,28.138467211612717
2025-10-26,25.63727012613603
2025-10-27,37.517956282150294
2025-10-28,38.14325555351946
2025-10-29,36.26735773941195
2025-10-30,37.517956282150294
2025-10-31,35.64205846804278
2025-11-01,30.639664297089404
2025-11-02,26.262569397505203
2025-11-03,38.14325555351946
2025-11-04,36.89265701078112
2025-11-05,37.517956282150294
2025-11-06,37.517956282150294
2025-11-07,35.64205846804278
2025-11-08,30.01436502572023
2025-11-09,26.887868668874376
2025-11-10,35.64205846804278
2025-11-11,38.14325555351946
2025-11-12,37.517956282150294
2025-11-13,37.517956282150294
2025-11-14,35.64205846804278
2025-11-15,29.389065754351062
2025-11-16,26.262569397505203
2025-11-17,36.26735773941195
2025-11-18,39.393854096257805
2025-11-19,38.76855482488863
2025-11-20,37.517956282150294
2025-11-21,37.517956282150294
2025-11-22,28.138467211612717
2025-11-23,25.63727012613603
2025-11-24,36.89265701078112
2025-11-25,36.26735773941195
2025-11-26,36.89265701078112
2025-11-27,23.136073040659348
2025-11-28,29.389065754351062
2025-11-29,30.01436502572023
2025-11-30,27.513167940243548
2025-12-01,42.52035045310366
2025-12-02,40.01915336762698
2025-12-03,38.76855482488863
2025-12-04,40.64445263899615
2025-12-05,36.26735773941195
2025-12-06,30.639664297089404
2025-12-07,27.513167940243548
2025-12-08,41.26975191036532
2025-12-09,39.393854096257805
2025-12-10,39.393854096257805
2025-12-11,38.201706572597566
2025-12-12,38.742095241565934
2025-12-13,29.497570040621476
2025-12-14,29.269831007337693
2025-12-15,38.201706572597566
2025-12-16,38.201706572597566
2025-12-17,37.6613179036292
2025-12-18,35.58467383015652
2025-12-19,38.201706572597566
2025-12-20,30.578347378558213
2025-12-21,27.10827633146421
2025-12-22,41.89951665297535
2025-12-23,38.201706572597566
2025-12-24,31.886863749778737
2025-12-25,23.723115886771012
2025-12-26,31.65912471649495
2025-12-27,26.88053729818043
2025-12-28,26.34014862921206
2025-12-29,37.433578870345414
2025-12-30,37.97396753931378
2025-12-31,34.81654612790437
2026-01-01,27.648665000432583
2026-01-02,33.19538012099926
2026-01-03,30.578347378558213
2026-01-04,27.420925967148797
2026-01-05,36.35280153240868
2026-01-06,38.201706572597566
2026-01-07,38.201706572597566
2026-01-08,37.433578870345414
2026-01-09,35.58467383015652
2026-01-10,29.15059626032432
2026-01-11,26.417727860918916
2026-01-12,36.438245325405404
2026-01-13,36.89372339197297
2026-01-14,37.80467952510811
2026-01-15,37.80467952510811
2026-01-16,35.98276725883783
2026-01-17,29.15059626032432
2026-01-18,25.50677172778378
2026-01-19,33.24989885943243
2026-01-20,37.80467952510811
2026-01-21,45.54780665675675
2026-01-22,37.80467952510811
2026-01-23,34.61633305913513
2026-01-24,29.15059626032432
2026-01-25,25.50677172778378
2026-01-26,35.52728919227027
2026-01-27,39.626591791378374
2026-01-28,38.26015759167567
2026-01-29,38.26015759167567
2026-01-30,37.349201458540534
2026-01-31,29.60607432689189
2026-02-01,29.60607432689189
2026-02-02,38.71563565824324
2026-02-03,40.08206985794594
2026-02-04,37.349201458540534
2026-02-05,35.98276725883783
2026-02-06,34.160854992567565
2026-02-07,26.873205927486485
2026-02-08,23.68485946151351
2026-02-09,31.883464659729725
2026-02-10,36.438245325405404
2026-02-11,37.349201458540534
2026-02-12,36.438245325405404
2026-02-13,34.160854992567565
2026-02-14,28.239640127189187
2026-02-15,25.962249794351347
2026-02-16,33.70537692599999
2026-02-17,34.61633305913513
2026-02-18,35.52728919227027
2026-02-19,35.071811125702695
2026-02-20,34.61633305913513
2026-02-21,28.239640127189187
2026-02-22,25.051293661216214
2026-02-23,35.98276725883783
2026-02-24,35.98276725883783
2026-02-25,34.61633305913513
2026-02-26,34.160854992567565
2026-02-27,35.98276725883783
2026-02-28,27.784162060621618
2026-03-01,28.239640127189187
2026-03-02,37.80467952510811
2026-03-03,36.89372339197297
2026-03-04,38.71563565824324
2026-03-05,39.626591791378374
2026-03-06,38.26015759167567
2026-03-07,30.061552393459454
2026-03-08,28.239640127189187
2026-03-09,39.17111372481081
2026-03-10,36.438245325405404
2026-03-11,38.71563565824324
2026-03-12,38.71563565824324
2026-03-13,35.98276725883783
2026-03-14,30.517030460027023
2026-03-15,28.695118193756752
2026-03-16,38.71563565824324
2026-03-17,34.61633305913513
2026-03-18,38.26015759167567
2026-03-19,38.26015759167567
2026-03-20,36.438245325405404
2026-03-21,29.60607432689189
2026-03-22,25.962249794351347
2026-03-23,38.71563565824324
2026-03-24,39.626591791378374
2026-03-25,39.17111372481081
2026-03-26,36.89372339197297
2026-03-27,35.98276725883783
2026-03-28,28.695118193756752
2026-03-29,26.873205927486485
2026-03-30,37.80467952510811
2026-03-31,39.626591791378374
2026-04-01,38.26015759167567
2026-04-02,37.349201458540534
2026-04-03,32.33894272629729
2026-04-04,28.239640127189187
2026-04-05,22.31842526181081
2026-04-06,37.80467952510811
2026-04-07,37.349201458540534
2026-04-08,38.26015759167567
2026-04-09,36.438245325405404
2026-04-10,35.52728919227027
2026-04-11,28.239640127189187
2026-04-12,25.50677172778378
2026-04-13,37.80467952510811
2026-04-14,36.89372339197297
2026-04-15,41.90398212421621
2026-04-16,38.71563565824324
2026-04-17,34.61633305913513
2026-04-18,28.239640127189187
2026-04-19,25.50677172778378
2026-04-20,36.438245325405404
2026-04-21,39.626591791378374
2026-04-22,37.80467952510811
2026-04-23,36.89372339197297
2026-04-24,34.61633305913513
2026-04-25,26.873205927486485
2026-04-26,26.873205927486485
2026-04-27,36.438245325405404
2026-04-28,36.89372339197297
2026-04-29,35.52728919227027
2026-04-30,36.438245325405404
2026-05-01,35.98276725883783
2026-05-02,27.32868399405405
2026-05-03,24.595815594648645
2026-05-04,38.71563565824324
2026-05-05,37.80467952510811
2026-05-06,37.80467952510811
2026-05-07,37.349201458540534
2026-05-08,37.80467952510811
2026-05-09,26.873205927486485
2026-05-10,24.595815594648645
2026-05-11,35.98276725883783
2026-05-12,38.71563565824324
2026-05-13,36.438245325405404
2026-05-14,37.349201458540534
2026-05-15,34.61633305913513
2026-05-16,27.32868399405405
2026-05-17,24.140337528081076
2026-05-18,35.52728919227027
2026-05-19,37.80467952510811
2026-05-20,36.438245325405404
2026-05-21,39.17111372481081
2026-05-22,36.438245325405404
2026-05-23,26.873205927486485
2026-05-24,23.68485946151351
2026-05-25,26.873205927486485
2026-05-26,39.626591791378374
2026-05-27,36.438245325405404
2026-05-28,37.80467952510811
2026-05-29,36.438245325405404
2026-05-30,27.32868399405405
2026-05-31,24.595815594648645
