Time,holi
2024-10-29,1.5020408163265309
2024-10-30,1.5020408163265309
2024-10-31,1.5020408163265309
2024-11-01,1.5020408163265309
2024-11-02,0.7510204081632654
2024-11-03,0.7510204081632654
2024-11-04,1.5020408163265309
2024-11-05,1.5020408163265309
2024-11-06,0.7510204081632654
2024-11-07,0.7510204081632654
2024-11-08,0.7510204081632654
2024-11-09,0.7510204081632654
2024-11-10,0.7510204081632654
2024-11-11,1.5020408163265309
2024-11-12,0.7510204081632654
2024-11-13,0.7510204081632654
2024-11-14,0.7510204081632654
2024-11-15,1.5020408163265309
2024-11-16,0.7510204081632654
2024-11-17,0.7510204081632654
2024-11-18,1.5020408163265309
2024-11-19,1.5020408163265309
2024-11-20,1.5020408163265309
2024-11-21,0.7510204081632654
2024-11-22,0.7510204081632654
2024-11-23,0.7510204081632654
2024-11-24,0.7510204081632654
2024-11-25,0.7510204081632654
2024-11-26,0.7510204081632654
2024-11-27,0.7510204081632654
2024-11-28,0.7510204081632654
2024-11-29,0.7510204081632654
2024-11-30,0.7510204081632654
2024-12-01,0.7510204081632654
2024-12-02,0.7510204081632654
2024-12-03,1.5020408163265309
2024-12-04,1.5020408163265309
2024-12-05,1.5020408163265309
2024-12-06,1.5020408163265309
2024-12-07,0.7510204081632654
2024-12-08,0.7510204081632654
2024-12-09,1.5020408163265309
2024-12-10,1.5020408163265309
2024-12-11,1.5020408163265309
2024-12-12,1.5020408163265309
2024-12-13,1.5020408163265309
2024-12-14,0.7510204081632654
2024-12-15,0.7510204081632654
2024-12-16,1.5020408163265309
2024-12-17,1.5020408163265309
2024-12-18,1.5020408163265309
2024-12-19,1.5020408163265309
2024-12-20,1.5020408163265309
2024-12-21,1.5020408163265309
2024-12-22,0.7510204081632654
2024-12-23,0.7510204081632654
2024-12-24,1.5020408163265309
2024-12-25,1.5020408163265309
2024-12-26,0.7510204081632654
2024-12-27,0.7510204081632654
2024-12-28,0.7510204081632654
2024-12-29,0.7510204081632654
2024-12-30,0.7510204081632654
2024-12-31,0.7510204081632654
2025-01-01,0.7510204081632654
2025-01-02,0.7510204081632654
2025-01-03,0.7510204081632654
2025-01-04,0.7510204081632654
2025-01-05,1.5020408163265309
2025-01-06,1.5020408163265309
2025-01-07,1.5020408163265309
2025-01-08,1.5020408163265309
2025-01-09,1.5020408163265309
2025-01-10,1.5020408163265309
2025-01-11,1.5020408163265309
2025-01-12,0.7510204081632654
2025-01-13,2.2530612244897963
2025-01-14,1.5020408163265309
2025-01-15,1.5020408163265309
2025-01-16,1.5020408163265309
2025-01-17,1.5020408163265309
2025-01-18,1.5020408163265309
2025-01-19,0.7510204081632654
2025-01-20,0.7510204081632654
2025-01-21,0.7510204081632654
2025-01-22,1.5020408163265309
2025-01-23,1.5020408163265309
2025-01-24,1.5020408163265309
2025-01-25,1.5020408163265309
2025-01-26,1.5020408163265309
2025-01-27,1.5020408163265309
2025-01-28,1.5020408163265309
2025-01-29,2.2530612244897963
2025-01-30,1.5020408163265309
2025-01-31,1.5020408163265309
2025-02-01,1.5020408163265309
2025-02-02,1.5020408163265309
2025-02-03,1.5020408163265309
2025-02-04,1.5020408163265309
2025-02-05,1.5020408163265309
2025-02-06,2.2530612244897963
2025-02-07,1.5020408163265309
2025-02-08,1.5020408163265309
2025-02-09,1.5020408163265309
2025-02-10,1.5020408163265309
2025-02-11,2.2530612244897963
2025-02-12,2.2530612244897963
2025-02-13,2.2530612244897963
2025-02-14,2.2530612244897963
2025-02-15,2.2530612244897963
2025-02-16,2.2530612244897963
2025-02-17,2.2530612244897963
2025-02-18,3.0040816326530617
2025-02-19,2.2530612244897963
2025-02-20,3.0040816326530617
2025-02-21,3.0040816326530617
2025-02-22,3.0040816326530617
2025-02-23,3.0040816326530617
2025-02-24,3.755102040816327
2025-02-25,3.755102040816327
2025-02-26,3.755102040816327
2025-02-27,4.506122448979593
2025-02-28,4.506122448979593
2025-03-01,5.257142857142858
2025-03-02,6.008163265306123
2025-03-03,6.008163265306123
2025-03-04,6.008163265306123
2025-03-05,6.008163265306123
2025-03-06,7.510204081632654
2025-03-07,8.26122448979592
2025-03-08,9.012244897959185
2025-03-09,11.265306122448981
2025-03-10,12.767346938775512
2025-03-11,13.518367346938778
2025-03-12,16.52244897959184
2025-03-13,35.29795918367348
2025-03-14,75.10204081632654
2025-03-15,28.538775510204086
2025-03-16,13.518367346938778
2025-03-17,7.510204081632654
2025-03-18,5.257142857142858
2025-03-19,3.755102040816327
2025-03-20,3.755102040816327
2025-03-21,3.755102040816327
2025-03-22,6.008163265306123
2025-03-23,4.506122448979593
2025-03-24,3.755102040816327
2025-03-25,3.0040816326530617
2025-03-26,2.2530612244897963
2025-03-27,2.2530612244897963
2025-03-28,3.0040816326530617
2025-03-29,3.0040816326530617
2025-03-30,3.0040816326530617
2025-03-31,2.2530612244897963
2025-04-01,2.2530612244897963
2025-04-02,1.5020408163265309
2025-04-03,1.5020408163265309
2025-04-04,1.5020408163265309
2025-04-05,2.2530612244897963
2025-04-06,2.2530612244897963
2025-04-07,1.5020408163265309
2025-04-08,1.5020408163265309
2025-04-09,1.5020408163265309
2025-04-10,1.5020408163265309
2025-04-11,1.5020408163265309
2025-04-12,2.2530612244897963
2025-04-13,1.5020408163265309
2025-04-14,1.5020408163265309
2025-04-15,1.2331569664903
2025-04-16,1.3258755353993452
2025-04-17,1.3073318216175362
2025-04-18,0.8112874779541448
2025-04-19,1.3815066767447721
2025-04-20,1.2980599647266318
2025-04-21,0.8020156210632403
2025-04-22,1.2517006802721091
2025-04-23,0.7556563366087177
2025-04-24,0.7834719072814312
2025-04-25,1.3351473922902497
2025-04-26,1.2795162509448226
2025-04-27,1.270244394053918
2025-04-28,0.8205593348450493
2025-04-29,0.7742000503905268
2025-04-30,0.7649281934996222
2025-05-01,1.2517006802721091
2025-05-02,1.214613252708491
2025-05-03,1.2238851095993954
2025-05-04,0.7927437641723357
2025-05-05,0.7742000503905268
2025-05-06,0.7834719072814312
2025-05-07,0.7834719072814312
2025-05-08,0.7556563366087177
2025-05-09,0.7834719072814312
2025-05-10,0.6536659108087681
2025-05-11,0.7278407659360042
2025-05-12,0.7556563366087177
2025-05-13,0.7463844797178132
2025-05-14,0.7278407659360042
2025-05-15,0.5192239858906527
2025-05-16,0.741748551272361
2025-05-17,0.5748551272360798
2025-05-18,0.4821365583270346
2025-05-19,0.6675736961451249
2025-05-20,0.5933988410178888
2025-05-21,0.8715545477450242
2025-05-22,0.741748551272361
2025-05-23,0.8900982615268331
2025-05-24,1.8543713781809024
2025-05-25,0.6304862685815068
2025-05-26,0.723204837490552
2025-05-27,1.1867976820357775
2025-05-28,0.8900982615268331
2025-05-29,0.5933988410178888
2025-05-30,0.778835978835979
2025-05-31,0.723204837490552
2025-06-01,0.6675736961451249
2025-06-02,0.5933988410178888
2025-06-03,0.6304862685815068
2025-06-04,0.6490299823633159
2025-06-05,0.6304862685815068
2025-06-06,0.44504913076341657
2025-06-07,0.5377676996724616
2025-06-08,0.5192239858906527
2025-06-09,0.6119425547996977
2025-06-10,0.5377676996724616
2025-06-11,0.5006802721088437
2025-06-12,0.5192239858906527
2025-06-13,0.4821365583270346
2025-06-14,0.5192239858906527
2025-06-15,0.5933988410178888
2025-06-16,0.6304862685815068
2025-06-17,0.3894179894179895
2025-06-18,0.35233056185437145
2025-06-19,0.5377676996724616
2025-06-20,0.5192239858906527
2025-06-21,0.5748551272360798
2025-06-22,0.5933988410178888
2025-06-23,0.5192239858906527
2025-06-24,0.5933988410178888
2025-06-25,0.4079617031997985
2025-06-26,0.5377676996724616
2025-06-27,0.4079617031997985
2025-06-28,0.5192239858906527
2025-06-29,0.5377676996724616
2025-06-30,0.5192239858906527
2025-07-01,0.4635928445452256
2025-07-02,0.3152431342907534
2025-07-03,0.44504913076341657
2025-07-04,0.5563114134542707
2025-07-05,0.42650541698160754
2025-07-06,0.3152431342907534
2025-07-07,0.44504913076341657
2025-07-08,0.5006802721088437
2025-07-09,0.42650541698160754
2025-07-10,0.4821365583270346
2025-07-11,0.4821365583270346
2025-07-12,0.44504913076341657
2025-07-13,0.5006802721088437
2025-07-14,0.3708742756361805
2025-07-15,0.42650541698160754
2025-07-16,0.44504913076341657
2025-07-17,0.5192239858906527
2025-07-18,0.3708742756361805
2025-07-19,0.6490299823633159
2025-07-20,0.6119425547996977
2025-07-21,0.5006802721088437
2025-07-22,0.5192239858906527
2025-07-23,0.5006802721088437
2025-07-24,0.3894179894179895
2025-07-25,0.4821365583270346
2025-07-26,0.5192239858906527
2025-07-27,0.5006802721088437
2025-07-28,0.44504913076341657
2025-07-29,0.6490299823633159
2025-07-30,0.815923406399597
2025-07-31,0.6119425547996977
2025-08-01,0.5192239858906527
2025-08-02,0.6490299823633159
2025-08-03,0.4079617031997985
2025-08-04,0.4821365583270346
2025-08-05,0.4079617031997985
2025-08-06,0.5006802721088437
2025-08-07,0.6675736961451249
2025-08-08,0.44504913076341657
2025-08-09,0.5563114134542707
2025-08-10,0.4821365583270346
2025-08-11,0.5377676996724616
2025-08-12,0.4821365583270346
2025-08-13,0.44504913076341657
2025-08-14,0.4079617031997985
2025-08-15,0.7046611237087429
2025-08-16,0.3708742756361805
2025-08-17,0.42650541698160754
2025-08-18,0.42650541698160754
2025-08-19,0.4821365583270346
2025-08-20,0.4635928445452256
2025-08-21,0.4079617031997985
2025-08-22,0.4635928445452256
2025-08-23,0.3894179894179895
2025-08-24,0.44504913076341657
2025-08-25,0.4635928445452256
2025-08-26,0.5377676996724616
2025-08-27,0.5748551272360798
2025-08-28,0.44504913076341657
2025-08-29,0.5748551272360798
2025-08-30,0.4821365583270346
2025-08-31,0.5563114134542707
2025-09-01,0.5563114134542707
2025-09-02,0.5192239858906527
2025-09-03,0.5377676996724616
2025-09-04,0.4635928445452256
2025-09-05,0.4821365583270346
2025-09-06,0.42650541698160754
2025-09-07,0.4635928445452256
2025-09-08,0.6490299823633159
2025-09-09,0.723204837490552
2025-09-10,0.5192239858906527
2025-09-11,0.4635928445452256
2025-09-12,0.5377676996724616
2025-09-13,0.4821365583270346
2025-09-14,0.3708742756361805
2025-09-15,0.5748551272360798
2025-09-16,0.5748551272360798
2025-09-17,0.5933988410178888
2025-09-18,0.5933988410178888
2025-09-19,0.6675736961451249
2025-09-20,0.4079617031997985
2025-09-21,0.4821365583270346
2025-09-22,0.5377676996724616
2025-09-23,0.6304862685815068
2025-09-24,0.6490299823633159
2025-09-25,0.4821365583270346
2025-09-26,0.5006802721088437
2025-09-27,0.44504913076341657
2025-09-28,0.5006802721088437
2025-09-29,0.6675736961451249
2025-09-30,0.5192239858906527
2025-10-01,0.815923406399597
2025-10-02,0.5192239858906527
2025-10-03,0.6304862685815068
2025-10-04,0.5377676996724616
2025-10-05,0.4635928445452256
2025-10-06,0.5192239858906527
2025-10-07,0.5748551272360798
2025-10-08,0.5933988410178888
2025-10-09,0.4635928445452256
2025-10-10,0.5377676996724616
2025-10-11,0.44504913076341657
2025-10-12,0.42650541698160754
2025-10-13,0.7046611237087429
2025-10-14,0.5933988410178888
2025-10-15,0.6119425547996977
2025-10-16,0.723204837490552
2025-10-17,0.5748551272360798
2025-10-18,0.5563114134542707
2025-10-19,0.6490299823633159
2025-10-20,0.9086419753086421
2025-10-21,1.0013605442176874
2025-10-22,0.6675736961451249
2025-10-23,0.834467120181406
2025-10-24,0.7973796926177881
2025-10-25,0.42650541698160754
2025-10-26,0.5192239858906527
2025-10-27,0.6490299823633159
2025-10-28,0.5563114134542707
2025-10-29,0.5192239858906527
2025-10-30,0.6675736961451249
2025-10-31,0.7046611237087429
2025-11-01,0.6490299823633159
2025-11-02,0.3894179894179895
2025-11-03,0.6119425547996977
2025-11-04,0.5377676996724616
2025-11-05,0.6675736961451249
2025-11-06,0.5933988410178888
2025-11-07,0.5748551272360798
2025-11-08,0.5933988410178888
2025-11-09,0.6119425547996977
2025-11-10,0.5933988410178888
2025-11-11,0.741748551272361
2025-11-12,0.6861174099269338
2025-11-13,0.6861174099269338
2025-11-14,0.741748551272361
2025-11-15,0.44504913076341657
2025-11-16,0.4635928445452256
2025-11-17,0.7973796926177881
2025-11-18,0.6675736961451249
2025-11-19,0.5748551272360798
2025-11-20,0.741748551272361
2025-11-21,0.723204837490552
2025-11-22,0.778835978835979
2025-11-23,0.4635928445452256
2025-11-24,0.6490299823633159
2025-11-25,0.6861174099269338
2025-11-26,0.723204837490552
2025-11-27,0.741748551272361
2025-11-28,0.7602922650541699
2025-11-29,0.5192239858906527
2025-11-30,0.7602922650541699
2025-12-01,0.9828168304358782
2025-12-02,0.9271856890904512
2025-12-03,0.9271856890904512
2025-12-04,0.9828168304358782
2025-12-05,0.9642731166540692
2025-12-06,0.8530108339632151
2025-12-07,0.834467120181406
2025-12-08,1.1867976820357775
2025-12-09,0.9086419753086421
2025-12-10,1.2053413958175865
2025-12-11,1.321208493340165
2025-12-12,1.196816265656151
2025-12-13,1.0948258398562012
2025-12-14,1.1319132674198191
2025-12-15,1.376839634685592
2025-12-16,1.4324707760310194
2025-12-17,1.1690006949834373
2025-12-18,1.4046552053583057
2025-12-19,1.547591146824129
2025-12-20,0.9148024708267599
2025-12-21,0.669876103560987
2025-12-22,0.9148024708267599
2025-12-23,1.0948258398562012
2025-12-24,0.9611617552812826
2025-12-25,0.8684431863722374
2025-12-26,0.9611617552812826
2025-12-27,0.896258757044951
2025-12-28,0.933346184608569
2025-12-29,0.9426180414994735
2025-12-30,0.9240743277176644
2025-12-31,1.1040976967471057
2026-01-01,1.3304803502310696
2026-01-02,1.1782725518743418
2026-01-03,0.970433612172187
2026-01-04,1.1226414105289146
2026-01-05,1.196816265656151
2026-01-06,1.1040976967471057
2026-01-07,1.4324707760310194
2026-01-08,1.4139270622492104
2026-01-09,1.6495815726240788
2026-01-10,1.3814444495173166
2026-01-11,1.6116851911035361
2026-01-12,1.6116851911035361
2026-01-13,2.302407415862194
2026-01-14,2.532648157448414
2026-01-15,2.302407415862194
2026-01-16,1.3814444495173166
2026-01-17,1.6116851911035361
2026-01-18,1.3814444495173166
2026-01-19,2.072166674275975
2026-01-20,2.302407415862194
2026-01-21,1.8419259326897555
2026-01-22,2.072166674275975
2026-01-23,2.072166674275975
2026-01-24,2.072166674275975
2026-01-25,1.8419259326897555
2026-01-26,2.072166674275975
2026-01-27,1.8419259326897555
2026-01-28,2.072166674275975
2026-01-29,2.072166674275975
2026-01-30,1.8419259326897555
2026-01-31,1.8419259326897555
2026-02-01,2.302407415862194
2026-02-02,2.072166674275975
2026-02-03,3.2233703822070723
2026-02-04,3.2233703822070723
2026-02-05,4.374574090138169
2026-02-06,4.374574090138169
2026-02-07,3.2233703822070723
2026-02-08,5.525777798069266
2026-02-09,4.14433334855195
2026-02-10,3.4536111237932916
2026-02-11,3.2233703822070723
2026-02-12,2.072166674275975
2026-02-13,3.4536111237932916
2026-02-14,3.683851865379511
2026-02-15,3.683851865379511
2026-02-16,4.374574090138169
2026-02-17,5.295537056483047
2026-02-18,4.14433334855195
2026-02-19,5.756018539655486
2026-02-20,6.216500022827924
2026-02-21,6.446740764414145
2026-02-22,8.51890743869012
2026-02-23,8.749148180276338
2026-02-24,9.670111146621217
2026-02-25,10.130592629793655
2026-02-26,12.433000045655849
2026-02-27,15.426129686276703
2026-02-28,9.439870405034997
2026-03-01,10.591074112966094
2026-03-02,19.10998155165621
2026-03-03,23.024074158621943
2026-03-04,22.793833417035724
2026-03-05,11.281796337724753
2026-03-06,7.367703730759022
2026-03-07,10.591074112966094
2026-03-08,7.597944472345241
2026-03-09,3.9140926069657302
2026-03-10,2.762888899034633
2026-03-11,2.302407415862194
2026-03-12,2.302407415862194
2026-03-13,2.762888899034633
2026-03-14,3.683851865379511
2026-03-15,2.532648157448414
2026-03-16,1.8419259326897555
2026-03-17,2.072166674275975
2026-03-18,1.8419259326897555
2026-03-19,2.072166674275975
2026-03-20,1.8419259326897555
2026-03-21,2.762888899034633
2026-03-22,2.302407415862194
2026-03-23,1.6116851911035361
2026-03-24,1.3814444495173166
2026-03-25,1.3814444495173166
2026-03-26,1.3814444495173166
2026-03-27,1.6116851911035361
2026-03-28,2.532648157448414
2026-03-29,2.072166674275975
2026-03-30,1.6116851911035361
2026-03-31,1.151203707931097
2026-04-01,1.3814444495173166
2026-04-02,1.3814444495173166
2026-04-03,1.3814444495173166
2026-04-04,1.6116851911035361
2026-04-05,1.8419259326897555
2026-04-06,1.151203707931097
2026-04-07,1.151203707931097
2026-04-08,1.151203707931097
2026-04-09,1.151203707931097
2026-04-10,1.151203707931097
2026-04-11,1.6116851911035361
2026-04-12,1.3814444495173166
2026-04-13,0.9209629663448777
2026-04-14,0.9209629663448777
2026-04-15,0.9209629663448777
2026-04-16,1.151203707931097
2026-04-17,1.151203707931097
2026-04-18,1.151203707931097
2026-04-19,0.9209629663448777
2026-04-20,1.151203707931097
2026-04-21,0.6907222247586583
2026-04-22,0.9209629663448777
2026-04-23,0.9209629663448777
2026-04-24,0.9209629663448777
2026-04-25,0.9209629663448777
2026-04-26,0.9209629663448777
2026-04-27,0.9209629663448777
2026-04-28,0.9209629663448777
2026-04-29,0.6907222247586583
2026-04-30,0.9209629663448777
2026-05-01,0.9209629663448777
2026-05-02,0.6907222247586583
2026-05-03,0.9209629663448777
2026-05-04,0.6907222247586583
2026-05-05,0.9209629663448777
2026-05-06,0.6907222247586583
2026-05-07,0.9209629663448777
2026-05-08,0.9209629663448777
2026-05-09,1.151203707931097
2026-05-10,1.151203707931097
2026-05-11,0.6907222247586583
2026-05-12,1.151203707931097
2026-05-13,0.6907222247586583
2026-05-14,0.9209629663448777
2026-05-15,0.9209629663448777
2026-05-16,0.6907222247586583
2026-05-17,0.6907222247586583
2026-05-18,0.6907222247586583
2026-05-19,0.6907222247586583
2026-05-20,0.6907222247586583
2026-05-21,0.9209629663448777
2026-05-22,0.6907222247586583
2026-05-23,0.6907222247586583
2026-05-24,0.6907222247586583
2026-05-25,0.6907222247586583
2026-05-26,0.6907222247586583
2026-05-27,0.6907222247586583
2026-05-28,0.6907222247586583
2026-05-29,0.6907222247586583
2026-05-30,0.6907222247586583
2026-05-31,0.9209629663448777
