step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_chris_paul_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_chris_paul_2022-08-29_2023-05-25.csv,30.0,30.0,0.6919053632356146,0.5,2.0,0.27458493648004867,overlap_ratio
2,gt_chris_paul_2023-04-26_2024-01-20.csv,30.0,30.0,0.9969007300105084,0.6666666666666666,1.5,0.10908045562504735,overlap_ratio
3,gt_chris_paul_2023-12-22_2024-09-16.csv,30.0,30.0,0.9934309951512061,1.4142857142857141,0.7070707070707072,0.10361069949525485,overlap_ratio
4,gt_chris_paul_2024-08-18_2025-05-14.csv,30.0,30.0,0.8825652912487245,4.242857142857142,0.23569023569023573,0.08653961017445894,overlap_ratio
5,gt_chris_paul_2025-04-15_2026-01-09.csv,30.0,30.0,0.9909351154510665,1.0042617046818727,0.9957563803717651,0.06687376555023164,overlap_ratio
6,gt_chris_paul_2025-12-11_2026-05-31.csv,30.0,30.0,0.9872906115477597,2.5106542617046816,0.398302552148706,0.052720876059164305,overlap_ratio
