Time,indeed
2024-09-23,63.830263596486596
2024-09-24,64.59930291692619
2024-09-25,60.754106314728205
2024-09-26,58.44698835340942
2024-09-27,49.21851650813424
2024-09-28,38.45196602197988
2024-09-29,39.221005342419474
2024-09-30,59.98506699428861
2024-10-01,63.061224276047
2024-10-02,61.52314563516781
2024-10-03,59.98506699428861
2024-10-04,53.832752430771826
2024-10-05,37.68292670154028
2024-10-06,38.45196602197988
2024-10-07,59.98506699428861
2024-10-08,59.21602767384901
2024-10-09,54.60179175121143
2024-10-10,53.832752430771826
2024-10-11,49.98755582857384
2024-10-12,36.14484806066108
2024-10-13,33.837730099342295
2024-10-14,60.754106314728205
2024-10-15,63.830263596486596
2024-10-16,62.292184955607404
2024-10-17,58.44698835340942
2024-10-18,53.06371311033223
2024-10-19,36.14484806066108
2024-10-20,35.37580874022149
2024-10-21,63.830263596486596
2024-10-22,64.59930291692619
2024-10-23,59.98506699428861
2024-10-24,63.061224276047
2024-10-25,50.756595149013435
2024-10-26,32.299651458463096
2024-10-27,37.68292670154028
2024-10-28,59.21602767384901
2024-10-29,63.061224276047
2024-10-30,59.98506699428861
2024-10-31,49.98755582857384
2024-11-01,50.756595149013435
2024-11-02,37.68292670154028
2024-11-03,38.45196602197988
2024-11-04,61.52314563516781
2024-11-05,56.13987039209062
2024-11-06,41.52812330373827
2024-11-07,57.67794903296981
2024-11-08,53.06371311033223
2024-11-09,36.91388738110068
2024-11-10,38.45196602197988
2024-11-11,56.13987039209062
2024-11-12,62.292184955607404
2024-11-13,61.52314563516781
2024-11-14,55.370831071651025
2024-11-15,49.98755582857384
2024-11-16,32.299651458463096
2024-11-17,36.14484806066108
2024-11-18,59.98506699428861
2024-11-19,59.98506699428861
2024-11-20,56.13987039209062
2024-11-21,54.60179175121143
2024-11-22,46.91139854681545
2024-11-23,33.837730099342295
2024-11-24,32.299651458463096
2024-11-25,50.756595149013435
2024-11-26,49.21851650813424
2024-11-27,41.52812330373827
2024-11-28,22.30214029274833
2024-11-29,33.06869077890269
2024-11-30,33.06869077890269
2024-12-01,35.37580874022149
2024-12-02,54.60179175121143
2024-12-03,56.90890971253022
2024-12-04,56.90890971253022
2024-12-05,53.832752430771826
2024-12-06,49.98755582857384
2024-12-07,35.37580874022149
2024-12-08,34.60676941978189
2024-12-09,52.294673789892634
2024-12-10,56.13987039209062
2024-12-11,54.60179175121143
2024-12-12,52.294673789892634
2024-12-13,44.60428058549666
2024-12-14,33.06869077890269
2024-12-15,31.5306121380235
2024-12-16,53.06371311033223
2024-12-17,56.13987039209062
2024-12-18,49.21851650813424
2024-12-19,49.21851650813424
2024-12-20,45.373319905936256
2024-12-21,29.22349417670471
2024-12-22,34.60676941978189
2024-12-23,40.75908398329867
2024-12-24,28.45445485626511
2024-12-25,22.30214029274833
2024-12-26,46.91139854681545
2024-12-27,48.44947718769465
2024-12-28,40.75908398329867
2024-12-29,39.99004466285907
2024-12-30,54.60179175121143
2024-12-31,48.44947718769465
2025-01-01,38.45196602197988
2025-01-02,62.292184955607404
2025-01-03,61.52314563516781
2025-01-04,41.52812330373827
2025-01-05,44.60428058549666
2025-01-06,66.13738155780538
2025-01-07,67.67546019868459
2025-01-08,65.3683422373658
2025-01-09,61.52314563516781
2025-01-10,53.832752430771826
2025-01-11,43.06620194461746
2025-01-12,40.75908398329867
2025-01-13,69.98257816000337
2025-01-14,67.67546019868459
2025-01-15,66.13738155780538
2025-01-16,63.830263596486596
2025-01-17,56.90890971253022
2025-01-18,41.52812330373827
2025-01-19,39.99004466285907
2025-01-20,53.832752430771826
2025-01-21,61.52314563516781
2025-01-22,64.59930291692619
2025-01-23,59.98506699428861
2025-01-24,56.90890971253022
2025-01-25,42.297162624177865
2025-01-26,40.75908398329867
2025-01-27,64.59930291692619
2025-01-28,66.13738155780538
2025-01-29,62.292184955607404
2025-01-30,60.754106314728205
2025-01-31,55.370831071651025
2025-02-01,39.99004466285907
2025-02-02,41.52812330373827
2025-02-03,60.754106314728205
2025-02-04,63.061224276047
2025-02-05,61.52314563516781
2025-02-06,59.98506699428861
2025-02-07,54.60179175121143
2025-02-08,39.221005342419474
2025-02-09,36.14484806066108
2025-02-10,56.13987039209062
2025-02-11,63.061224276047
2025-02-12,60.754106314728205
2025-02-13,58.44698835340942
2025-02-14,48.44947718769465
2025-02-15,36.91388738110068
2025-02-16,40.75908398329867
2025-02-17,59.21602767384901
2025-02-18,65.3683422373658
2025-02-19,68.44449951912418
2025-02-20,59.98506699428861
2025-02-21,55.370831071651025
2025-02-22,37.68292670154028
2025-02-23,40.75908398329867
2025-02-24,62.292184955607404
2025-02-25,59.98506699428861
2025-02-26,60.754106314728205
2025-02-27,58.44698835340942
2025-02-28,51.52563446945304
2025-03-01,37.68292670154028
2025-03-02,38.45196602197988
2025-03-03,61.52314563516781
2025-03-04,62.292184955607404
2025-03-05,58.44698835340942
2025-03-06,62.292184955607404
2025-03-07,51.52563446945304
2025-03-08,38.45196602197988
2025-03-09,36.14484806066108
2025-03-10,58.44698835340942
2025-03-11,62.292184955607404
2025-03-12,57.67794903296981
2025-03-13,59.21602767384901
2025-03-14,49.21851650813424
2025-03-15,36.14484806066108
2025-03-16,38.45196602197988
2025-03-17,56.90890971253022
2025-03-18,62.292184955607404
2025-03-19,62.292184955607404
2025-03-20,56.13987039209062
2025-03-21,46.91139854681545
2025-03-22,34.60676941978189
2025-03-23,39.221005342419474
2025-03-24,57.67794903296981
2025-03-25,61.52314563516781
2025-03-26,59.98506699428861
2025-03-27,56.13987039209062
2025-03-28,49.21851650813424
2025-03-29,35.37580874022149
2025-03-30,37.68292670154028
2025-03-31,56.13987039209062
2025-04-01,59.98506699428861
2025-04-02,56.13987039209062
2025-04-03,55.370831071651025
2025-04-04,48.44947718769465
2025-04-05,34.60676941978189
2025-04-06,38.45196602197988
2025-04-07,57.67794903296981
2025-04-08,60.754106314728205
2025-04-09,55.370831071651025
2025-04-10,53.832752430771826
2025-04-11,46.91139854681545
2025-04-12,36.14484806066108
2025-04-13,36.91388738110068
2025-04-14,57.67794903296981
2025-04-15,62.44245700672778
2025-04-16,59.99832629291688
2025-04-17,56.13987039209062
2025-04-18,43.1501775025965
2025-04-19,30.545004273322178
2025-04-20,36.14042829445166
2025-04-21,57.876838512393846
2025-04-22,60.705488886424554
2025-04-23,56.13987039209062
2025-04-24,55.432707798582946
2025-04-25,45.27166528311953
2025-04-26,32.989134987133085
2025-04-27,37.55475348146702
2025-04-28,56.13987039209062
2025-04-29,58.96852076612133
2025-04-30,52.60405742455224
2025-05-01,54.72554520507527
2025-05-02,49.452764117233656
2025-05-03,34.72610310743631
2025-05-04,34.72610310743631
2025-05-05,56.8470329855983
2025-05-06,57.55419557910597
2025-05-07,56.8470329855983
2025-05-08,52.98857708477204
2025-05-09,47.71579599693044
2025-05-10,31.574809800117727
2025-05-11,27.716353899291473
2025-05-12,59.99832629291688
2025-05-13,61.02813181971243
2025-05-14,60.705488886424554
2025-05-15,55.49458452551487
2025-05-16,50.33229759290883
2025-05-17,34.84543679509073
2025-05-18,35.49072266166648
2025-05-19,62.59272905784816
2025-05-20,62.59272905784816
2025-05-21,59.366299724969394
2025-05-22,56.13987039209062
2025-05-23,47.105868260030064
2025-05-24,35.49072266166648
2025-05-25,30.328435729060452
2025-05-26,40.65300959427252
2025-05-27,62.59272905784816
2025-05-28,61.94744319127241
2025-05-29,58.075727991817885
2025-05-30,51.62286932606034
2025-05-31,34.84543679509073
2025-06-01,39.36243786112101
2025-06-02,59.366299724969394
2025-06-03,64.52858665757543
2025-06-04,58.075727991817885
2025-06-05,56.785156258666376
2025-06-06,49.04172585975732
2025-06-07,32.264293328787716
2025-06-08,34.20015092851498
2025-06-09,60.01158559154515
2025-06-10,60.01158559154515
2025-06-11,58.72101385839364
2025-06-12,54.84929865893911
2025-06-13,49.687011726333076
2025-06-14,30.973721595636206
2025-06-15,29.683149862484697
2025-06-16,63.238014924423915
2025-06-17,60.656871458120904
2025-06-18,56.13987039209062
2025-06-19,49.04172585975732
2025-06-20,45.1700106603028
2025-06-21,31.619007462211957
2025-06-22,30.973721595636206
2025-06-23,55.49458452551487
2025-06-24,59.366299724969394
2025-06-25,54.20401279236336
2025-06-26,52.91344105921185
2025-06-27,49.04172585975732
2025-06-28,33.554865061939225
2025-06-29,32.90957919536347
2025-06-30,54.84929865893911
2025-07-01,55.49458452551487
2025-07-02,54.84929865893911
2025-07-03,45.815296526878555
2025-07-04,29.683149862484697
2025-07-05,26.456720529605924
2025-07-06,36.78129439481799
2025-07-07,62.59272905784816
2025-07-08,62.59272905784816
2025-07-09,61.94744319127241
2025-07-10,59.366299724969394
2025-07-11,50.977583459484585
2025-07-12,33.554865061939225
2025-07-13,34.84543679509073
2025-07-14,61.94744319127241
2025-07-15,60.01158559154515
2025-07-16,57.43044212524213
2025-07-17,54.20401279236336
2025-07-18,50.33229759290883
2025-07-19,31.619007462211957
2025-07-20,35.49072266166648
2025-07-21,59.366299724969394
2025-07-22,59.366299724969394
2025-07-23,58.075727991817885
2025-07-24,52.268155192636094
2025-07-25,48.396439993181566
2025-07-26,31.619007462211957
2025-07-27,32.264293328787716
2025-07-28,57.43044212524213
2025-07-29,57.43044212524213
2025-07-30,53.5587269257876
2025-07-31,55.49458452551487
2025-08-01,46.46058239345431
2025-08-02,31.619007462211957
2025-08-03,33.554865061939225
2025-08-04,58.075727991817885
2025-08-05,60.01158559154515
2025-08-06,58.075727991817885
2025-08-07,56.13987039209062
2025-08-08,49.04172585975732
2025-08-09,32.264293328787716
2025-08-10,34.84543679509073
2025-08-11,57.43044212524213
2025-08-12,59.366299724969394
2025-08-13,58.075727991817885
2025-08-14,54.20401279236336
2025-08-15,49.04172585975732
2025-08-16,32.90957919536347
2025-08-17,34.84543679509073
2025-08-18,54.84929865893911
2025-08-19,60.656871458120904
2025-08-20,56.785156258666376
2025-08-21,54.84929865893911
2025-08-22,46.46058239345431
2025-08-23,30.328435729060452
2025-08-24,33.554865061939225
2025-08-25,57.43044212524213
2025-08-26,57.43044212524213
2025-08-27,59.366299724969394
2025-08-28,51.62286932606034
2025-08-29,43.23415306057554
2025-08-30,25.166148796454415
2025-08-31,26.456720529605924
2025-09-01,38.0718661279695
2025-09-02,56.13987039209062
2025-09-03,57.43044212524213
2025-09-04,52.91344105921185
2025-09-05,46.46058239345431
2025-09-06,31.619007462211957
2025-09-07,31.619007462211957
2025-09-08,54.84929865893911
2025-09-09,56.785156258666376
2025-09-10,52.268155192636094
2025-09-11,46.46058239345431
2025-09-12,41.94358132742403
2025-09-13,27.747292262757433
2025-09-14,29.037863995908943
2025-09-15,52.91344105921185
2025-09-16,50.33229759290883
2025-09-17,50.977583459484585
2025-09-18,46.46058239345431
2025-09-19,43.87943892715129
2025-09-20,27.747292262757433
2025-09-21,29.037863995908943
2025-09-22,52.268155192636094
2025-09-23,54.20401279236336
2025-09-24,53.5587269257876
2025-09-25,48.396439993181566
2025-09-26,43.87943892715129
2025-09-27,28.392578129333188
2025-09-28,29.037863995908943
2025-09-29,49.687011726333076
2025-09-30,54.20401279236336
2025-10-01,52.268155192636094
2025-10-02,49.04172585975732
2025-10-03,43.23415306057554
2025-10-04,27.10200639618168
2025-10-05,29.037863995908943
2025-10-06,52.268155192636094
2025-10-07,52.268155192636094
2025-10-08,51.62286932606034
2025-10-09,47.75115412660582
2025-10-10,41.94358132742403
2025-10-11,27.747292262757433
2025-10-12,27.747292262757433
2025-10-13,50.33229759290883
2025-10-14,54.20401279236336
2025-10-15,49.687011726333076
2025-10-16,49.687011726333076
2025-10-17,42.58886719399978
2025-10-18,26.456720529605924
2025-10-19,28.392578129333188
2025-10-20,52.268155192636094
2025-10-21,50.33229759290883
2025-10-22,50.977583459484585
2025-10-23,49.04172585975732
2025-10-24,43.23415306057554
2025-10-25,25.81143466303017
2025-10-26,27.747292262757433
2025-10-27,50.977583459484585
2025-10-28,52.268155192636094
2025-10-29,49.687011726333076
2025-10-30,46.46058239345431
2025-10-31,34.84543679509073
2025-11-01,24.52086292987866
2025-11-02,29.037863995908943
2025-11-03,49.687011726333076
2025-11-04,48.396439993181566
2025-11-05,49.04172585975732
2025-11-06,47.105868260030064
2025-11-07,43.23415306057554
2025-11-08,28.392578129333188
2025-11-09,26.456720529605924
2025-11-10,45.815296526878555
2025-11-11,48.396439993181566
2025-11-12,48.396439993181566
2025-11-13,47.75115412660582
2025-11-14,40.007723727696764
2025-11-15,27.10200639618168
2025-11-16,28.392578129333188
2025-11-17,47.105868260030064
2025-11-18,54.20401279236336
2025-11-19,47.75115412660582
2025-11-20,45.815296526878555
2025-11-21,39.36243786112101
2025-11-22,25.81143466303017
2025-11-23,25.166148796454415
2025-11-24,41.29829546084827
2025-11-25,41.29829546084827
2025-11-26,30.973721595636206
2025-11-27,19.358575997272627
2025-11-28,21.939719463575646
2025-11-29,24.52086292987866
2025-11-30,26.456720529605924
2025-12-01,45.815296526878555
2025-12-02,49.04172585975732
2025-12-03,47.105868260030064
2025-12-04,45.815296526878555
2025-12-05,38.717151994545254
2025-12-06,29.683149862484697
2025-12-07,27.10200639618168
2025-12-08,43.23415306057554
2025-12-09,45.1700106603028
2025-12-10,47.75115412660582
2025-12-11,40.56457433243759
2025-12-12,34.15787692972576
2025-12-13,25.915904889923084
2025-12-14,24.69238846519586
2025-12-15,41.465447823876936
2025-12-16,43.01160718189203
2025-12-17,45.135997098058596
2025-12-18,41.465447823876936
2025-12-19,36.282266845892316
2025-12-20,25.304146677559473
2025-12-21,24.40327318612013
2025-12-22,36.60490977918019
2025-12-23,32.322602292634926
2025-12-24,22.567998549029298
2025-12-25,17.99657578340829
2025-12-26,28.36293773937753
2025-12-27,25.915904889923084
2025-12-28,29.586454164104747
2025-12-29,45.42511237713433
2025-12-30,45.74775531042221
2025-12-31,32.93436050499854
2026-01-01,23.79151497375652
2026-01-02,41.465447823876936
2026-01-03,32.93436050499854
2026-01-04,34.15787692972576
2026-01-05,54.27884262930061
2026-01-06,57.33763369111867
2026-01-07,52.44356799220978
2026-01-08,51.54269450077044
2026-01-09,46.036870589497944
2026-01-10,33.537372372785065
2026-01-11,30.64621958202773
2026-01-12,52.040750233632
2026-01-13,53.19721134993493
2026-01-14,50.30605855917759
2026-01-15,50.30605855917759
2026-01-16,43.94552241951146
2026-01-17,31.224450140179197
2026-01-18,28.91152790757333
2026-01-19,45.1019835358144
2026-01-20,49.72782800102613
2026-01-21,51.46251967548053
2026-01-22,46.25844465211733
2026-01-23,41.05436962875413
2026-01-24,29.489758465724798
2026-01-25,26.598605674967466
2026-01-26,46.836675210268794
2026-01-27,49.149597442874665
2026-01-28,49.72782800102613
2026-01-29,49.149597442874665
2026-01-30,43.367291861359995
2026-01-31,31.224450140179197
2026-02-01,29.489758465724798
2026-02-02,47.41490576842026
2026-02-03,49.72782800102613
2026-02-04,46.836675210268794
2026-02-05,45.1019835358144
2026-02-06,42.210830745057066
2026-02-07,28.333297349421866
2026-02-08,24.863914000513066
2026-02-09,41.6326001869056
2026-02-10,46.836675210268794
2026-02-11,47.41490576842026
2026-02-12,45.680214093965866
2026-02-13,38.1632168379968
2026-02-14,24.2856834423616
2026-02-15,25.44214455866453
2026-02-16,43.367291861359995
2026-02-17,45.680214093965866
2026-02-18,46.836675210268794
2026-02-19,46.25844465211733
2026-02-20,39.31967795429973
2026-02-21,28.91152790757333
2026-02-22,27.17683623311893
2026-02-23,45.680214093965866
2026-02-24,48.5713668847232
2026-02-25,45.680214093965866
2026-02-26,46.836675210268794
2026-02-27,41.05436962875413
2026-02-28,26.020375116816
2026-03-01,27.17683623311893
2026-03-02,46.25844465211733
2026-03-03,52.040750233632
2026-03-04,46.836675210268794
2026-03-05,48.5713668847232
2026-03-06,43.94552241951146
2026-03-07,31.224450140179197
2026-03-08,28.333297349421866
2026-03-09,48.5713668847232
2026-03-10,50.88428911732906
2026-03-11,49.72782800102613
2026-03-12,43.94552241951146
2026-03-13,42.78906130320853
2026-03-14,30.067989023876265
2026-03-15,28.333297349421866
2026-03-16,49.149597442874665
2026-03-17,51.46251967548053
2026-03-18,51.46251967548053
2026-03-19,47.41490576842026
2026-03-20,42.78906130320853
2026-03-21,30.067989023876265
2026-03-22,29.489758465724798
2026-03-23,52.040750233632
2026-03-24,57.82305581514666
2026-03-25,53.19721134993493
2026-03-26,52.040750233632
2026-03-27,45.1019835358144
2026-03-28,32.9591418146336
2026-03-29,32.9591418146336
2026-03-30,53.19721134993493
2026-03-31,54.93190302438933
2026-04-01,53.19721134993493
2026-04-02,46.25844465211733
2026-04-03,38.74144739614827
2026-04-04,28.333297349421866
2026-04-05,31.224450140179197
2026-04-06,48.5713668847232
2026-04-07,49.72782800102613
2026-04-08,49.149597442874665
2026-04-09,43.94552241951146
2026-04-10,40.47613907060266
2026-04-11,26.020375116816
2026-04-12,30.067989023876265
2026-04-13,48.5713668847232
2026-04-14,47.99313632657173
2026-04-15,48.5713668847232
2026-04-16,43.94552241951146
2026-04-17,39.897908512451195
2026-04-18,28.91152790757333
2026-04-19,28.91152790757333
2026-04-20,49.149597442874665
2026-04-21,50.88428911732906
2026-04-22,49.149597442874665
2026-04-23,47.41490576842026
2026-04-24,39.31967795429973
2026-04-25,27.755066791270398
2026-04-26,30.067989023876265
2026-04-27,50.30605855917759
2026-04-28,49.72782800102613
2026-04-29,50.88428911732906
2026-04-30,49.149597442874665
2026-05-01,38.1632168379968
2026-05-02,27.755066791270398
2026-05-03,28.333297349421866
2026-05-04,45.1019835358144
2026-05-05,48.5713668847232
2026-05-06,47.41490576842026
2026-05-07,42.78906130320853
2026-05-08,40.47613907060266
2026-05-09,27.755066791270398
2026-05-10,24.2856834423616
2026-05-11,47.41490576842026
2026-05-12,49.72782800102613
2026-05-13,49.72782800102613
2026-05-14,47.99313632657173
2026-05-15,39.897908512451195
2026-05-16,32.38091125648213
2026-05-17,26.598605674967466
2026-05-18,46.836675210268794
2026-05-19,47.41490576842026
2026-05-20,47.41490576842026
2026-05-21,46.836675210268794
2026-05-22,41.6326001869056
2026-05-23,30.64621958202773
2026-05-24,28.333297349421866
2026-05-25,31.802680698330665
2026-05-26,53.19721134993493
2026-05-27,49.72782800102613
2026-05-28,50.30605855917759
2026-05-29,46.25844465211733
2026-05-30,33.537372372785065
2026-05-31,34.11560293093653
