Time,hurricane_ian
2024-02-24,1.5652173913043477
2024-02-25,1.6521739130434783
2024-02-26,3.1304347826086953
2024-02-27,3.217391304347826
2024-02-28,2.608695652173913
2024-02-29,2.608695652173913
2024-03-01,2.608695652173913
2024-03-02,2.4347826086956523
2024-03-03,1.7391304347826086
2024-03-04,2.869565217391304
2024-03-05,2.608695652173913
2024-03-06,2.782608695652174
2024-03-07,2.0
2024-03-08,2.6956521739130435
2024-03-09,1.9130434782608696
2024-03-10,1.9130434782608696
2024-03-11,2.9565217391304346
2024-03-12,2.3478260869565215
2024-03-13,2.4347826086956523
2024-03-14,3.043478260869565
2024-03-15,2.4347826086956523
2024-03-16,2.0869565217391304
2024-03-17,2.782608695652174
2024-03-18,3.217391304347826
2024-03-19,3.043478260869565
2024-03-20,3.043478260869565
2024-03-21,2.782608695652174
2024-03-22,3.217391304347826
2024-03-23,2.5217391304347827
2024-03-24,2.608695652173913
2024-03-25,2.0
2024-03-26,2.608695652173913
2024-03-27,3.3043478260869565
2024-03-28,2.869565217391304
2024-03-29,2.608695652173913
2024-03-30,2.4347826086956523
2024-03-31,2.0
2024-04-01,2.5217391304347827
2024-04-02,3.3043478260869565
2024-04-03,2.9565217391304346
2024-04-04,3.217391304347826
2024-04-05,2.3478260869565215
2024-04-06,2.869565217391304
2024-04-07,2.0
2024-04-08,2.608695652173913
2024-04-09,2.869565217391304
2024-04-10,2.9565217391304346
2024-04-11,3.043478260869565
2024-04-12,2.3478260869565215
2024-04-13,2.5217391304347827
2024-04-14,2.260869565217391
2024-04-15,2.3478260869565215
2024-04-16,2.4347826086956523
2024-04-17,2.1739130434782608
2024-04-18,2.869565217391304
2024-04-19,1.826086956521739
2024-04-20,1.4782608695652173
2024-04-21,2.4347826086956523
2024-04-22,2.5217391304347827
2024-04-23,1.9130434782608696
2024-04-24,2.608695652173913
2024-04-25,2.3478260869565215
2024-04-26,2.3478260869565215
2024-04-27,2.4347826086956523
2024-04-28,2.0
2024-04-29,2.260869565217391
2024-04-30,2.5217391304347827
2024-05-01,2.0
2024-05-02,2.782608695652174
2024-05-03,2.0869565217391304
2024-05-04,2.0
2024-05-05,2.608695652173913
2024-05-06,1.391304347826087
2024-05-07,3.3043478260869565
2024-05-08,2.260869565217391
2024-05-09,2.1739130434782608
2024-05-10,2.4347826086956523
2024-05-11,2.5217391304347827
2024-05-12,1.9130434782608696
2024-05-13,2.0
2024-05-14,1.9130434782608696
2024-05-15,1.826086956521739
2024-05-16,2.608695652173913
2024-05-17,2.1739130434782608
2024-05-18,1.5652173913043477
2024-05-19,1.4782608695652173
2024-05-20,2.608695652173913
2024-05-21,1.6521739130434783
2024-05-22,2.869565217391304
2024-05-23,2.5217391304347827
2024-05-24,2.3478260869565215
2024-05-25,1.4782608695652173
2024-05-26,1.3043478260869565
2024-05-27,2.608695652173913
2024-05-28,2.4347826086956523
2024-05-29,2.6956521739130435
2024-05-30,1.1304347826086956
2024-05-31,1.9130434782608696
2024-06-01,1.7391304347826086
2024-06-02,1.826086956521739
2024-06-03,2.4347826086956523
2024-06-04,1.3043478260869565
2024-06-05,2.4347826086956523
2024-06-06,2.5217391304347827
2024-06-07,2.260869565217391
2024-06-08,1.5652173913043477
2024-06-09,1.9130434782608696
2024-06-10,2.608695652173913
2024-06-11,3.043478260869565
2024-06-12,2.608695652173913
2024-06-13,2.260869565217391
2024-06-14,2.260869565217391
2024-06-15,2.5217391304347827
2024-06-16,2.0869565217391304
2024-06-17,2.0
2024-06-18,2.0869565217391304
2024-06-19,2.6956521739130435
2024-06-20,2.4347826086956523
2024-06-21,1.7391304347826086
2024-06-22,2.0869565217391304
2024-06-23,2.5217391304347827
2024-06-24,1.0434782608695652
2024-06-25,1.7391304347826086
2024-06-26,2.0
2024-06-27,1.4782608695652173
2024-06-28,2.260869565217391
2024-06-29,3.391304347826087
2024-06-30,4.521739130434782
2024-07-01,4.956521739130435
2024-07-02,4.869565217391305
2024-07-03,4.260869565217392
2024-07-04,2.9565217391304346
2024-07-05,3.043478260869565
2024-07-06,2.5217391304347827
2024-07-07,4.0
2024-07-08,4.3478260869565215
2024-07-09,4.3478260869565215
2024-07-10,2.782608695652174
2024-07-11,2.9565217391304346
2024-07-12,2.782608695652174
2024-07-13,2.3478260869565215
2024-07-14,1.4782608695652173
2024-07-15,2.4347826086956523
2024-07-16,2.260869565217391
2024-07-17,1.9130434782608696
2024-07-18,1.4782608695652173
2024-07-19,1.6521739130434783
2024-07-20,2.782608695652174
2024-07-21,1.391304347826087
2024-07-22,2.260869565217391
2024-07-23,2.0869565217391304
2024-07-24,2.260869565217391
2024-07-25,2.1739130434782608
2024-07-26,2.1739130434782608
2024-07-27,1.9130434782608696
2024-07-28,2.260869565217391
2024-07-29,2.0
2024-07-30,1.6521739130434783
2024-07-31,1.6521739130434783
2024-08-01,3.217391304347826
2024-08-02,4.869565217391305
2024-08-03,4.608695652173913
2024-08-04,8.521739130434783
2024-08-05,8.695652173913043
2024-08-06,4.3478260869565215
2024-08-07,3.5652173913043477
2024-08-08,3.391304347826087
2024-08-09,2.260869565217391
2024-08-10,3.1304347826086953
2024-08-11,2.3478260869565215
2024-08-12,2.260869565217391
2024-08-13,2.260869565217391
2024-08-14,2.4347826086956523
2024-08-15,2.0869565217391304
2024-08-16,2.0869565217391304
2024-08-17,1.2173913043478262
2024-08-18,2.1739130434782608
2024-08-19,2.4782608695652177
2024-08-20,1.391304347826087
2024-08-21,2.391304347826087
2024-08-22,2.2608695652173916
2024-08-23,2.4347826086956523
2024-08-24,1.565217391304348
2024-08-25,1.4782608695652173
2024-08-26,2.6521739130434785
2024-08-27,2.5652173913043477
2024-08-28,2.6521739130434785
2024-08-29,2.1739130434782608
2024-08-30,2.1739130434782608
2024-08-31,2.1739130434782608
2024-09-01,1.1739130434782608
2024-09-02,2.3043478260869565
2024-09-03,2.3478260869565215
2024-09-04,2.4782608695652177
2024-09-05,2.2608695652173916
2024-09-06,1.5217391304347827
2024-09-07,1.2173913043478262
2024-09-08,1.1739130434782608
2024-09-09,1.4347826086956523
2024-09-10,2.7391304347826084
2024-09-11,3.4347826086956523
2024-09-12,2.4782608695652177
2024-09-13,2.217391304347826
2024-09-14,1.4782608695652173
2024-09-15,1.4782608695652173
2024-09-16,2.3043478260869565
2024-09-17,2.4347826086956523
2024-09-18,3.6521739130434785
2024-09-19,2.4347826086956523
2024-09-20,2.4347826086956523
2024-09-21,2.4347826086956523
2024-09-22,4.869565217391305
2024-09-23,12.173913043478262
2024-09-24,24.347826086956523
2024-09-25,32.869565217391305
2024-09-26,48.69565217391305
2024-09-27,43.82608695652174
2024-09-28,15.82608695652174
2024-09-29,14.608695652173914
2024-09-30,15.82608695652174
2024-10-01,8.521739130434783
2024-10-02,6.086956521739131
2024-10-03,8.521739130434783
2024-10-04,7.304347826086957
2024-10-05,18.26086956521739
2024-10-06,58.434782608695656
2024-10-07,110.78260869565219
2024-10-08,118.08695652173914
2024-10-09,121.73913043478262
2024-10-10,52.34782608695652
2024-10-11,17.043478260869566
2024-10-12,9.73913043478261
2024-10-13,7.304347826086957
2024-10-14,6.086956521739131
2024-10-15,4.869565217391305
2024-10-16,3.6521739130434785
2024-10-17,3.6521739130434785
2024-10-18,3.6521739130434785
2024-10-19,2.4347826086956523
2024-10-20,3.6521739130434785
2024-10-21,3.6521739130434785
2024-10-22,2.4347826086956523
2024-10-23,2.4347826086956523
2024-10-24,2.4347826086956523
2024-10-25,2.4347826086956523
2024-10-26,1.2173913043478262
2024-10-27,1.2173913043478262
2024-10-28,2.4347826086956523
2024-10-29,2.4347826086956523
2024-10-30,1.2173913043478262
2024-10-31,1.2173913043478262
2024-11-01,1.2173913043478262
2024-11-02,1.2173913043478262
2024-11-03,1.2173913043478262
2024-11-04,1.2173913043478262
2024-11-05,1.2173913043478262
2024-11-06,1.2173913043478262
2024-11-07,2.4347826086956523
2024-11-08,2.4347826086956523
2024-11-09,1.2173913043478262
2024-11-10,1.2173913043478262
2024-11-11,1.2173913043478262
2024-11-12,1.2173913043478262
2024-11-13,1.2173913043478262
2024-11-14,1.2173913043478262
2024-11-15,1.2173913043478262
2024-11-16,1.2173913043478262
2024-11-17,1.2173913043478262
2024-11-18,1.2173913043478262
2024-11-19,1.2173913043478262
2024-11-20,1.2173913043478262
2024-11-21,1.2173913043478262
2024-11-22,1.2173913043478262
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,1.2173913043478262
2024-11-27,1.2173913043478262
2024-11-28,0.0
2024-11-29,1.2173913043478262
2024-11-30,1.2173913043478262
2024-12-01,0.0
2024-12-02,1.2173913043478262
2024-12-03,1.2173913043478262
2024-12-04,1.2173913043478262
2024-12-05,1.2173913043478262
2024-12-06,0.0
2024-12-07,1.2173913043478262
2024-12-08,1.2173913043478262
2024-12-09,1.2173913043478262
2024-12-10,0.0
2024-12-11,1.2173913043478262
2024-12-12,1.2173913043478262
2024-12-13,1.2173913043478262
2024-12-14,1.2173913043478262
2024-12-15,1.2173913043478262
2024-12-16,1.2173913043478262
2024-12-17,1.2173913043478262
2024-12-18,1.2173913043478262
2024-12-19,0.0
2024-12-20,1.2173913043478262
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,1.2173913043478262
2024-12-24,0.0
2024-12-25,1.2173913043478262
2024-12-26,0.0
2024-12-27,1.2173913043478262
2024-12-28,0.0
2024-12-29,1.2173913043478262
2024-12-30,0.0
2024-12-31,1.2173913043478262
2025-01-01,0.0
2025-01-02,1.2173913043478262
2025-01-03,1.2173913043478262
2025-01-04,1.2173913043478262
2025-01-05,1.2173913043478262
2025-01-06,1.2173913043478262
2025-01-07,1.2173913043478262
2025-01-08,1.2173913043478262
2025-01-09,1.2173913043478262
2025-01-10,2.4347826086956523
2025-01-11,1.2173913043478262
2025-01-12,1.2173913043478262
2025-01-13,1.2173913043478262
2025-01-14,1.2173913043478262
2025-01-15,1.2173913043478262
2025-01-16,1.2173913043478262
2025-01-17,1.2173913043478262
2025-01-18,1.2173913043478262
2025-01-19,1.2173913043478262
