Time,ucla_basketball
2024-11-25,5.675425038639877
2024-11-26,2.8377125193199384
2024-11-27,4.729520865533231
2024-11-28,2.8377125193199384
2024-11-29,2.3647604327666154
2024-11-30,3.3106646058732614
2024-12-01,2.3647604327666154
2024-12-02,2.3647604327666154
2024-12-03,1.8918083462132922
2024-12-04,5.202472952086554
2024-12-05,1.8918083462132922
2024-12-06,1.8918083462132922
2024-12-07,2.3647604327666154
2024-12-08,5.202472952086554
2024-12-09,5.202472952086554
2024-12-10,1.8918083462132922
2024-12-11,1.8918083462132922
2024-12-12,1.4188562596599692
2024-12-13,1.8918083462132922
2024-12-14,8.986089644513138
2024-12-15,4.256568778979908
2024-12-16,1.8918083462132922
2024-12-17,2.8377125193199384
2024-12-18,3.7836166924265844
2024-12-19,1.8918083462132922
2024-12-20,1.8918083462132922
2024-12-21,11.350850077279754
2024-12-22,3.7836166924265844
2024-12-23,1.4188562596599692
2024-12-24,1.4188562596599692
2024-12-25,1.4188562596599692
2024-12-26,1.4188562596599692
2024-12-27,1.4188562596599692
2024-12-28,8.040185471406492
2024-12-29,6.621329211746523
2024-12-30,3.3106646058732614
2024-12-31,2.3647604327666154
2025-01-01,3.3106646058732614
2025-01-02,2.3647604327666154
2025-01-03,2.8377125193199384
2025-01-04,12.769706336939722
2025-01-05,4.729520865533231
2025-01-06,2.3647604327666154
2025-01-07,3.7836166924265844
2025-01-08,10.87789799072643
2025-01-09,2.8377125193199384
2025-01-10,3.3106646058732614
2025-01-11,8.513137557959816
2025-01-12,2.8377125193199384
2025-01-13,4.256568778979908
2025-01-14,6.1483771251932
2025-01-15,2.3647604327666154
2025-01-16,2.8377125193199384
2025-01-17,3.3106646058732614
2025-01-18,7.094281298299846
2025-01-19,2.3647604327666154
2025-01-20,3.7836166924265844
2025-01-21,3.7836166924265844
2025-01-22,8.513137557959816
2025-01-23,2.3647604327666154
2025-01-24,5.202472952086554
2025-01-25,14.661514683153014
2025-01-26,6.1483771251932
2025-01-27,4.729520865533231
2025-01-28,10.404945904173108
2025-01-29,2.3647604327666154
2025-01-30,3.7836166924265844
2025-01-31,8.986089644513138
2025-02-01,3.7836166924265844
2025-02-02,5.675425038639877
2025-02-03,2.8377125193199384
2025-02-04,4.256568778979908
2025-02-05,12.2967542503864
2025-02-06,7.094281298299846
2025-02-07,3.3106646058732614
2025-02-08,7.094281298299846
2025-02-09,7.094281298299846
2025-02-10,2.8377125193199384
2025-02-11,3.7836166924265844
2025-02-12,7.567233384853169
2025-02-13,4.729520865533231
2025-02-14,21.282843894899536
2025-02-15,25.539412673879443
2025-02-16,4.729520865533231
2025-02-17,7.094281298299846
2025-02-18,4.729520865533231
2025-02-19,17.02627511591963
2025-02-20,2.8377125193199384
2025-02-21,3.7836166924265844
2025-02-22,3.3106646058732614
2025-02-23,17.49922720247295
2025-02-24,4.729520865533231
2025-02-25,2.8377125193199384
2025-02-26,2.8377125193199384
2025-02-27,3.7836166924265844
2025-02-28,4.729520865533231
2025-03-01,12.2967542503864
2025-03-02,17.02627511591963
2025-03-03,3.7836166924265844
2025-03-04,7.567233384853169
2025-03-05,1.8918083462132922
2025-03-06,1.8918083462132922
2025-03-07,3.3106646058732614
2025-03-08,11.823802163833076
2025-03-09,32.16074188562597
2025-03-10,6.621329211746523
2025-03-11,2.8377125193199384
2025-03-12,2.3647604327666154
2025-03-13,2.8377125193199384
2025-03-14,14.188562596599692
2025-03-15,4.729520865533231
2025-03-16,4.729520865533231
2025-03-17,8.040185471406492
2025-03-18,6.1483771251932
2025-03-19,7.094281298299846
2025-03-20,11.350850077279754
2025-03-21,26.012364760432767
2025-03-22,20.809891808346215
2025-03-23,47.2952086553323
2025-03-24,14.188562596599692
2025-03-25,5.202472952086554
2025-03-26,2.8377125193199384
2025-03-27,3.3106646058732614
2025-03-28,4.729520865533231
2025-03-29,20.33693972179289
2025-03-30,39.255023183925815
2025-03-31,8.040185471406492
2025-04-01,8.040185471406492
2025-04-02,3.7836166924265844
2025-04-03,3.7836166924265844
2025-04-04,8.513137557959816
2025-04-05,43.984544049459046
2025-04-06,6.1483771251932
2025-04-07,2.3647604327666154
2025-04-08,2.8377125193199384
2025-04-09,1.4188562596599692
2025-04-10,1.4188562596599692
2025-04-11,1.8918083462132922
2025-04-12,1.4188562596599692
2025-04-13,0.9459041731066461
2025-04-14,0.9459041731066461
2025-04-15,1.321483771251932
2025-04-16,0.973724884080371
2025-04-17,1.0293663060278206
2025-04-18,0.973724884080371
2025-04-19,0.973724884080371
2025-04-20,0.9180834621329212
2025-04-21,0.9180834621329212
2025-04-22,0.973724884080371
2025-04-23,0.9180834621329212
2025-04-24,0.5703245749613601
2025-04-25,0.8068006182380216
2025-04-26,0.8068006182380216
2025-04-27,0.5146831530139103
2025-04-28,0.4590417310664606
2025-04-29,0.5146831530139103
2025-04-30,0.4590417310664606
2025-05-01,0.8068006182380216
2025-05-02,0.8068006182380216
2025-05-03,0.5146831530139103
2025-05-04,0.8624420401854714
2025-05-05,0.5146831530139103
2025-05-06,0.5146831530139103
2025-05-07,0.4590417310664606
2025-05-08,0.5146831530139103
2025-05-09,0.4590417310664606
2025-05-10,0.5146831530139103
2025-05-11,0.5146831530139103
2025-05-12,0.5146831530139103
2025-05-13,0.4590417310664606
2025-05-14,0.4034003091190108
2025-05-15,0.5564142194744977
2025-05-16,0.5564142194744977
2025-05-17,0.5564142194744977
2025-05-18,0.44513137557959814
2025-05-19,0.44513137557959814
2025-05-20,0.5564142194744977
2025-05-21,0.44513137557959814
2025-05-22,0.5564142194744977
2025-05-23,0.5564142194744977
2025-05-24,0.6676970633693973
2025-05-25,0.5564142194744977
2025-05-26,0.33384853168469864
2025-05-27,0.33384853168469864
2025-05-28,0.7789799072642968
2025-05-29,0.5564142194744977
2025-05-30,0.44513137557959814
2025-05-31,0.6676970633693973
2025-06-01,0.6676970633693973
2025-06-02,0.5564142194744977
2025-06-03,0.44513137557959814
2025-06-04,0.33384853168469864
2025-06-05,0.5564142194744977
2025-06-06,0.33384853168469864
2025-06-07,0.5564142194744977
2025-06-08,0.5564142194744977
2025-06-09,0.44513137557959814
2025-06-10,0.44513137557959814
2025-06-11,0.44513137557959814
2025-06-12,0.44513137557959814
2025-06-13,0.44513137557959814
2025-06-14,0.44513137557959814
2025-06-15,0.5564142194744977
2025-06-16,0.5564142194744977
2025-06-17,0.8902627511591963
2025-06-18,0.44513137557959814
2025-06-19,0.33384853168469864
2025-06-20,0.44513137557959814
2025-06-21,0.33384853168469864
2025-06-22,0.44513137557959814
2025-06-23,0.33384853168469864
2025-06-24,0.33384853168469864
2025-06-25,0.33384853168469864
2025-06-26,0.33384853168469864
2025-06-27,0.44513137557959814
2025-06-28,0.33384853168469864
2025-06-29,0.44513137557959814
2025-06-30,0.44513137557959814
2025-07-01,0.33384853168469864
2025-07-02,0.44513137557959814
2025-07-03,0.33384853168469864
2025-07-04,0.33384853168469864
2025-07-05,0.33384853168469864
2025-07-06,0.22256568778979907
2025-07-07,0.33384853168469864
2025-07-08,0.44513137557959814
2025-07-09,0.33384853168469864
2025-07-10,0.33384853168469864
2025-07-11,0.5564142194744977
2025-07-12,0.33384853168469864
2025-07-13,0.33384853168469864
2025-07-14,0.5564142194744977
2025-07-15,0.44513137557959814
2025-07-16,0.44513137557959814
2025-07-17,0.33384853168469864
2025-07-18,0.33384853168469864
2025-07-19,0.44513137557959814
2025-07-20,0.44513137557959814
2025-07-21,0.22256568778979907
2025-07-22,0.33384853168469864
2025-07-23,0.44513137557959814
2025-07-24,0.33384853168469864
2025-07-25,0.22256568778979907
2025-07-26,0.44513137557959814
2025-07-27,0.33384853168469864
2025-07-28,0.33384853168469864
2025-07-29,0.44513137557959814
2025-07-30,0.33384853168469864
2025-07-31,0.22256568778979907
2025-08-01,0.33384853168469864
2025-08-02,0.22256568778979907
2025-08-03,0.22256568778979907
2025-08-04,0.33384853168469864
2025-08-05,0.44513137557959814
2025-08-06,0.5564142194744977
2025-08-07,0.33384853168469864
2025-08-08,0.44513137557959814
2025-08-09,0.33384853168469864
2025-08-10,0.33384853168469864
2025-08-11,0.44513137557959814
2025-08-12,0.44513137557959814
2025-08-13,0.22256568778979907
2025-08-14,0.5564142194744977
2025-08-15,0.44513137557959814
2025-08-16,0.33384853168469864
2025-08-17,0.33384853168469864
2025-08-18,0.33384853168469864
2025-08-19,0.33384853168469864
2025-08-20,0.33384853168469864
2025-08-21,0.33384853168469864
2025-08-22,0.44513137557959814
2025-08-23,0.0
2025-08-24,0.44513137557959814
2025-08-25,0.33384853168469864
2025-08-26,0.44513137557959814
2025-08-27,0.44513137557959814
2025-08-28,0.44513137557959814
2025-08-29,0.33384853168469864
2025-08-30,0.44513137557959814
2025-08-31,0.8902627511591963
2025-09-01,0.44513137557959814
2025-09-02,0.44513137557959814
2025-09-03,0.44513137557959814
2025-09-04,0.44513137557959814
2025-09-05,0.33384853168469864
2025-09-06,0.44513137557959814
2025-09-07,0.5564142194744977
2025-09-08,0.22256568778979907
2025-09-09,0.33384853168469864
2025-09-10,0.22256568778979907
2025-09-11,0.22256568778979907
2025-09-12,0.33384853168469864
2025-09-13,0.7789799072642968
2025-09-14,0.33384853168469864
2025-09-15,0.33384853168469864
2025-09-16,0.33384853168469864
2025-09-17,0.22256568778979907
2025-09-18,0.33384853168469864
2025-09-19,0.44513137557959814
2025-09-20,0.5564142194744977
2025-09-21,0.33384853168469864
2025-09-22,0.33384853168469864
2025-09-23,0.33384853168469864
2025-09-24,0.44513137557959814
2025-09-25,0.44513137557959814
2025-09-26,0.33384853168469864
2025-09-27,0.5564142194744977
2025-09-28,0.33384853168469864
2025-09-29,0.44513137557959814
2025-09-30,0.44513137557959814
2025-10-01,0.44513137557959814
2025-10-02,0.44513137557959814
2025-10-03,0.33384853168469864
2025-10-04,0.8902627511591963
2025-10-05,0.44513137557959814
2025-10-06,0.5564142194744977
2025-10-07,0.44513137557959814
2025-10-08,0.5564142194744977
2025-10-09,0.6676970633693973
2025-10-10,0.5564142194744977
2025-10-11,0.7789799072642968
2025-10-12,0.6676970633693973
2025-10-13,0.7789799072642968
2025-10-14,0.6676970633693973
2025-10-15,0.7789799072642968
2025-10-16,0.6676970633693973
2025-10-17,0.7789799072642968
2025-10-18,3.0046367851622873
2025-10-19,1.446676970633694
2025-10-20,1.001545595054096
2025-10-21,0.8902627511591963
2025-10-22,0.7789799072642968
2025-10-23,0.7789799072642968
2025-10-24,0.7789799072642968
2025-10-25,1.446676970633694
2025-10-26,0.8902627511591963
2025-10-27,1.1128284389489953
2025-10-28,0.8902627511591963
2025-10-29,1.8918083462132922
2025-10-30,1.3353941267387945
2025-10-31,1.001545595054096
2025-11-01,0.8902627511591963
2025-11-02,1.001545595054096
2025-11-03,2.114374034003091
2025-11-04,5.564142194744977
2025-11-05,2.003091190108192
2025-11-06,2.2256568778979906
2025-11-07,2.003091190108192
2025-11-08,6.0092735703245745
2025-11-09,3.115919629057187
2025-11-10,2.2256568778979906
2025-11-11,6.565687789799073
2025-11-12,1.8918083462132922
2025-11-13,2.2256568778979906
2025-11-14,5.341576506955178
2025-11-15,11.128284389489954
2025-11-16,4.006182380216384
2025-11-17,1.446676970633694
2025-11-18,1.5579598145285936
2025-11-19,4.78516228748068
2025-11-20,2.114374034003091
2025-11-21,1.7805255023183926
2025-11-22,4.006182380216384
2025-11-23,2.893353941267388
2025-11-24,1.669242658423493
2025-11-25,2.2256568778979906
2025-11-26,9.57032457496136
2025-11-27,2.7820710973724885
2025-11-28,2.5595054095826892
2025-11-29,2.114374034003091
2025-11-30,3.2272024729520865
2025-12-01,2.114374034003091
2025-12-02,1.446676970633694
2025-12-03,2.670788253477589
2025-12-04,9.347758887171562
2025-12-05,2.114374034003091
2025-12-06,4.89644513137558
2025-12-07,6.8995363214837715
2025-12-08,2.893353941267388
2025-12-09,2.114374034003091
2025-12-10,3.0046367851622873
2025-12-11,2.44822256568779
2025-12-12,3.561051004636785
2025-12-13,4.006182380216384
2025-12-14,8.902627511591962
2025-12-15,1.5023183925811439
2025-12-16,1.3910355486862442
2025-12-17,3.616692426584235
2025-12-18,6.398763523956724
2025-12-19,1.5023183925811439
2025-12-20,4.95208655332303
2025-12-21,2.2812982998454405
2025-12-22,1.446676970633694
2025-12-23,3.727975270479135
2025-12-24,1.3910355486862442
2025-12-25,1.1128284389489953
2025-12-26,1.1128284389489953
2025-12-27,1.1684698608964452
2025-12-28,2.726429675425039
2025-12-29,1.5023183925811439
2025-12-30,1.3353941267387945
2025-12-31,2.44822256568779
2026-01-01,1.3353941267387945
2026-01-02,1.446676970633694
2026-01-03,5.341576506955178
2026-01-04,7.8454404945904175
2026-01-05,1.3353941267387945
2026-01-06,2.5595054095826892
2026-01-07,4.006182380216384
2026-01-08,1.3353941267387945
2026-01-09,1.446676970633694
2026-01-10,2.670788253477589
2026-01-11,6.676970633693973
2026-01-12,4.006182380216384
2026-01-13,1.3353941267387945
2026-01-14,2.670788253477589
2026-01-15,5.341576506955178
2026-01-16,1.3353941267387945
2026-01-17,6.676970633693973
2026-01-18,5.341576506955178
2026-01-19,2.670788253477589
2026-01-20,2.670788253477589
2026-01-21,10.683153013910356
2026-01-22,2.670788253477589
2026-01-23,2.670788253477589
2026-01-24,5.341576506955178
2026-01-25,5.341576506955178
2026-01-26,2.670788253477589
2026-01-27,1.3353941267387945
2026-01-28,2.670788253477589
2026-01-29,8.012364760432767
2026-01-30,2.670788253477589
2026-01-31,9.347758887171562
2026-02-01,13.353941267387945
2026-02-02,2.670788253477589
2026-02-03,2.670788253477589
2026-02-04,4.006182380216384
2026-02-05,2.670788253477589
2026-02-06,1.3353941267387945
2026-02-07,2.670788253477589
2026-02-08,9.347758887171562
2026-02-09,2.670788253477589
2026-02-10,1.3353941267387945
2026-02-11,2.670788253477589
2026-02-12,2.670788253477589
2026-02-13,2.670788253477589
2026-02-14,10.683153013910356
2026-02-15,5.341576506955178
2026-02-16,2.670788253477589
2026-02-17,4.006182380216384
2026-02-18,9.347758887171562
2026-02-19,4.006182380216384
2026-02-20,4.006182380216384
2026-02-21,5.341576506955178
2026-02-22,16.024729520865534
2026-02-23,4.006182380216384
2026-02-24,2.670788253477589
2026-02-25,10.683153013910356
2026-02-26,2.670788253477589
2026-02-27,2.670788253477589
2026-02-28,6.676970633693973
2026-03-01,5.341576506955178
2026-03-02,5.341576506955178
2026-03-03,5.341576506955178
2026-03-04,12.01854714064915
2026-03-05,2.670788253477589
2026-03-06,4.006182380216384
2026-03-07,9.347758887171562
2026-03-08,20.030911901081918
2026-03-09,4.006182380216384
2026-03-10,2.670788253477589
2026-03-11,2.670788253477589
2026-03-12,4.006182380216384
2026-03-13,12.01854714064915
2026-03-14,40.061823802163836
2026-03-15,9.347758887171562
2026-03-16,14.68933539412674
2026-03-17,10.683153013910356
2026-03-18,12.01854714064915
2026-03-19,13.353941267387945
2026-03-20,18.695517774343124
2026-03-21,33.38485316846986
2026-03-22,28.043276661514685
2026-03-23,40.061823802163836
2026-03-24,14.68933539412674
2026-03-25,4.006182380216384
2026-03-26,2.670788253477589
2026-03-27,5.341576506955178
2026-03-28,14.68933539412674
2026-03-29,28.043276661514685
2026-03-30,6.676970633693973
2026-03-31,6.676970633693973
2026-04-01,2.670788253477589
2026-04-02,2.670788253477589
2026-04-03,8.012364760432767
2026-04-04,93.47758887171562
2026-04-05,133.53941267387944
2026-04-06,33.38485316846986
2026-04-07,9.347758887171562
2026-04-08,5.341576506955178
2026-04-09,4.006182380216384
2026-04-10,4.006182380216384
2026-04-11,2.670788253477589
2026-04-12,1.3353941267387945
2026-04-13,4.006182380216384
2026-04-14,5.341576506955178
2026-04-15,2.670788253477589
2026-04-16,2.670788253477589
2026-04-17,1.3353941267387945
2026-04-18,2.670788253477589
2026-04-19,1.3353941267387945
2026-04-20,1.3353941267387945
2026-04-21,1.3353941267387945
2026-04-22,1.3353941267387945
2026-04-23,1.3353941267387945
2026-04-24,1.3353941267387945
2026-04-25,1.3353941267387945
2026-04-26,1.3353941267387945
2026-04-27,1.3353941267387945
2026-04-28,1.3353941267387945
2026-04-29,1.3353941267387945
2026-04-30,1.3353941267387945
2026-05-01,1.3353941267387945
2026-05-02,1.3353941267387945
2026-05-03,1.3353941267387945
2026-05-04,1.3353941267387945
2026-05-05,1.3353941267387945
2026-05-06,1.3353941267387945
2026-05-07,1.3353941267387945
2026-05-08,1.3353941267387945
2026-05-09,1.3353941267387945
2026-05-10,1.3353941267387945
2026-05-11,1.3353941267387945
2026-05-12,1.3353941267387945
2026-05-13,1.3353941267387945
2026-05-14,1.3353941267387945
2026-05-15,1.3353941267387945
2026-05-16,1.3353941267387945
2026-05-17,1.3353941267387945
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,1.3353941267387945
2026-05-21,1.3353941267387945
2026-05-22,0.0
2026-05-23,1.3353941267387945
2026-05-24,1.3353941267387945
2026-05-25,1.3353941267387945
2026-05-26,1.3353941267387945
2026-05-27,1.3353941267387945
2026-05-28,1.3353941267387945
2026-05-29,1.3353941267387945
2026-05-30,1.3353941267387945
2026-05-31,1.3353941267387945
