Time,broke
2022-07-06,67.61570541530561
2022-07-07,69.55627700961305
2022-07-08,71.49576105885137
2022-07-09,75.3924017647011
2022-07-10,82.22341802413162
2022-07-11,71.43621796631732
2022-07-12,70.43806382676753
2022-07-13,72.37455712706578
2022-07-14,72.35443754328715
2022-07-15,78.19926265892815
2022-07-16,79.15473065451516
2022-07-17,80.10965487756764
2022-07-18,76.18065970591171
2022-07-19,80.06506552973391
2022-07-20,76.13824544821622
2022-07-21,72.21360045683676
2022-07-22,76.09583119052074
2022-07-23,77.04993975477137
2022-07-24,78.00350454648745
2022-07-25,77.98175364510514
2022-07-26,76.98550270942631
2022-07-27,73.06711110219426
2022-07-28,72.07276337038637
2022-07-29,75.94738128858654
2022-07-30,76.89958664896623
2022-07-31,81.74381064865192
2022-08-01,72.96515375196473
2022-08-02,70.99956862106765
2022-08-03,70.97972092355631
2022-08-04,76.79219157339112
2022-08-05,83.57318075964234
2022-08-06,85.4928171113693
2022-08-07,84.49765372075959
2022-08-08,77.67724102575295
2022-08-09,79.59687737747993
2022-08-10,71.81120878126423
2022-08-11,74.70153875954583
2022-08-12,73.71072554921257
2022-08-13,73.69006219289938
2022-08-14,76.57740142224092
2022-08-15,73.64873548027302
2022-08-16,72.65928170127614
2022-08-17,74.57592730406304
2022-08-18,69.71375881073696
2022-08-19,77.43798111054767
2022-08-20,79.35163596439449
2022-08-21,78.36191029913034
2022-08-22,72.53693288100071
2022-08-23,72.5165414109548
2022-08-24,73.46276527345435
2022-08-25,71.50941502458483
2022-08-26,69.55715232078441
2022-08-27,77.26397389948926
2022-08-28,75.31116742315429
2022-08-29,72.48722930404892
2022-08-30,69.18237808326577
2022-08-31,71.9640378878093
2022-09-01,69.60237412071396
2022-09-02,70.52368783283852
2022-09-03,70.50380082646925
2022-09-04,80.34655338362738
2022-09-05,83.14430177568109
2022-09-06,72.32388789643943
2022-09-07,70.42425280099218
2022-09-08,68.52567904470872
2022-09-09,68.50632270792138
2022-09-10,75.99746801413536
2022-09-11,83.94205464441099
2022-09-12,77.35034930875824
2022-09-13,75.93303096879029
2022-09-14,75.91155195367527
2022-09-15,74.47226998980722
2022-09-16,78.20007503913445
2022-09-17,82.86271277197247
2022-09-18,82.83924702166341
2022-09-19,81.87935657909783
2022-09-20,79.98383744864859
2022-09-21,74.8253048251955
2022-09-22,73.86846245698779
2022-09-23,78.04510150465464
2022-09-24,86.43884459301607
2022-09-25,83.15394425549633
2022-09-26,70.9809670286959
2022-09-27,67.43122930158218
2022-09-28,66.50110529121378
2022-09-29,71.03579041809755
2022-09-30,74.6574312333791
2022-10-01,76.45660639186111
2022-10-02,73.70505185795177
2022-10-03,70.04536989541832
2022-10-04,70.02544358019114
2022-10-05,70.9146798268466
2022-10-06,71.80339850687278
2022-10-07,79.05211458704328
2022-10-08,70.8541245312211
2022-10-09,75.37457657579976
2022-10-10,76.2609662059942
2022-10-11,72.60878895958527
2022-10-12,72.58808629441415
2022-10-13,77.10284510607075
2022-10-14,76.17401501227555
2022-10-15,70.71282884142832
2022-10-16,74.31790752457299
2022-10-17,73.39063013066563
2022-10-18,71.5580719245952
2022-10-19,72.44316763821642
2022-10-20,77.85414984602373
2022-10-21,73.30678433672266
2022-10-22,73.28582288823691
2022-10-23,76.88287928862776
2022-10-24,73.24389999126542
2022-10-25,76.83888612513917
2022-10-26,71.39452086974347
2022-10-27,69.56713832996581
2022-10-28,75.86968583426031
2022-10-29,71.33318922417408
2022-10-30,74.02082427936763
2022-10-31,72.19473565616318
2022-11-01,73.97838381576688
2022-11-02,70.34949706767544
2022-11-03,72.13262766064986
2022-11-04,86.53430999457451
2022-11-05,78.39920428420957
2022-11-06,75.67404564839337
2022-11-07,74.75168513746415
2022-11-08,70.22838647642449
2022-11-09,63.90746535679062
2022-11-10,71.98770900445213
2022-11-11,70.16783118079901
2022-11-12,66.55033089855168
2022-11-13,76.42095107199751
2022-11-14,70.10727588517352
2022-11-15,70.98564323261417
2022-11-16,71.86349301342551
2022-11-17,74.53689498631395
2022-11-18,73.61763987516038
2022-11-19,70.9038677051883
2022-11-20,71.7806823527411
2022-11-21,69.96598019538074
2022-11-22,68.15231317127893
2022-11-23,73.51153871615847
2022-11-24,66.32053131515242
2022-11-25,74.36506286539378
2022-11-26,66.28223138458588
2022-11-27,72.53121074275016
2022-11-28,68.9294962426958
2022-11-29,67.11971096831357
2022-11-30,70.67898500476718
2022-12-01,72.44736494880718
2022-12-02,70.63809724105425
2022-12-03,67.04207597392194
2022-12-04,74.17175172935859
2022-12-05,69.68338881579517
2022-12-06,72.34255770637847
2022-12-07,71.42873704483232
2022-12-08,70.51543394991546
2022-12-09,70.49499006805898
2022-12-10,68.69038045996955
2022-12-11,73.12957454375159
2022-12-12,69.54209312600237
2022-12-13,70.41321454063313
2022-12-14,71.28381838863459
2022-12-15,73.04469361655008
2022-12-16,72.13294322152103
2022-12-17,75.67306729269136
2022-12-18,76.54108330754643
2022-12-19,72.95981268934854
2022-12-20,74.71758251748837
2022-12-21,71.13889973243685
2022-12-22,69.34024214058411
2022-12-23,71.98621308212084
2022-12-24,74.63063132376972
2022-12-25,71.05608907175244
2022-12-26,72.81127106674586
2022-12-27,72.79005083494549
2022-12-28,73.6562553665981
2022-12-29,75.40910831175978
2022-12-30,78.0478333204866
2022-12-31,76.25176356178025
2023-01-01,72.68394967594358
2023-01-02,78.02634534929857
2023-01-03,71.84184843818686
2023-01-04,72.75120242001566
2023-01-05,72.77362000137302
2023-01-06,71.90828102684344
2023-01-07,77.25860486921505
2023-01-08,79.05899602859286
2023-01-09,72.86329032680247
2023-01-10,71.10800771527788
2023-01-11,72.90812548951719
2023-01-12,73.81993993759254
2023-01-13,72.95296065223191
2023-01-14,80.09492732954921
2023-01-15,74.77822985921361
2023-01-16,79.253646247208
2023-01-17,79.27797752453489
2023-01-18,74.84712291411672
2023-01-19,75.76139782843862
2023-01-20,76.6762195130375
2023-01-21,77.59158796791341
2023-01-22,78.50750319306631
2023-01-23,74.96194467228857
2023-01-24,76.77026400068301
2023-01-25,75.00787337555732
2023-01-26,75.03083772719168
2023-01-27,76.84079736641715
2023-01-28,78.65185054619663
2023-01-29,76.8878196102399
2023-01-30,70.65110613767386
2023-01-31,74.25106830101397
2023-02-01,73.37889469802177
2023-02-02,78.77214000713856
2023-02-03,77.90078655956188
2023-02-04,76.1332016168046
2023-02-05,78.84431368370373
2023-02-06,80.66083456625331
2023-02-07,69.03087578457045
2023-02-08,78.91648736026889
2023-02-09,72.66118369828456
2023-02-10,89.73250357346099
2023-02-11,87.06704682469208
2023-02-12,87.09356518312701
2023-02-13,79.03677682121082
2023-02-14,79.06083471339922
2023-02-15,76.38881672130621
2023-02-16,78.20998515121036
2023-02-17,74.63681473144368
2023-02-18,71.9609693474116
2023-02-19,72.88262566047312
2023-02-20,74.70488763093128
2023-02-21,74.72757859742714
2023-02-22,69.34663561954304
2023-02-23,71.1694443602782
2023-02-24,72.9933466415674
2023-02-25,70.31121339934973
2023-02-26,78.4478302217092
2023-02-27,73.96175181331314
2023-02-28,68.57069358530437
2023-03-01,76.71414503612645
2023-03-02,71.32062634187113
2023-03-03,74.9544882623858
2023-03-04,76.78385824644506
2023-03-05,76.80709598321795
2023-03-06,71.40701604563853
2023-03-07,70.52445380738315
2023-03-08,74.16351004552939
2023-03-09,73.28122119241253
2023-03-10,71.49340574940592
2023-03-11,68.79924356109406
2023-03-12,75.15870696084858
2023-03-13,69.74659807717498
2023-03-14,72.48586881334005
2023-03-15,68.88235264319938
2023-03-16,72.52961043550076
2023-03-17,72.5514812465811
2023-03-18,69.85185135549916
2023-03-19,69.87290201116402
2023-03-20,70.80166633782662
2023-03-21,72.63896449090252
2023-03-22,69.93605397815851
2023-03-23,71.77417228664994
2023-03-24,73.61338413569538
2023-03-25,69.99920594515304
2023-03-26,74.56702650996189
2023-03-27,71.86056199041732
2023-03-28,70.06235791214755
2023-03-29,69.17323443056807
2023-03-30,72.83580179062568
2023-03-31,72.85767260170604
2023-04-01,71.96854912012657
2023-04-02,74.72394957946341
2023-04-03,70.1886618461366
2023-04-04,71.12152694987675
2023-04-05,71.1428509906801
2023-04-06,71.16417503148344
2023-04-07,72.09813367577766
2023-04-08,73.94554707897822
2023-04-09,86.75223050794717
2023-04-10,79.47056402485416
2023-04-11,74.92570781167966
2023-04-12,75.8621269222204
2023-04-13,72.22771823142874
2023-04-14,74.07841225629136
2023-04-15,75.930199821708
2023-04-16,81.44346120662823
2023-04-17,74.14484484494793
2023-04-18,77.82955640122441
2023-04-19,74.18913323738563
2023-04-20,72.37890021302168
2023-04-21,70.56757364810369
2023-04-22,82.50618425115802
2023-04-23,78.8627538507957
2023-04-24,76.13441852017078
2023-04-25,73.40444287871485
2023-04-26,72.0932764472126
2023-04-27,71.21850747138467
2023-04-28,68.5501855366017
2023-04-29,68.57059178444005
2023-04-30,78.45847494218515
2023-05-01,76.68719636284825
2023-05-02,75.81242738702032
2023-05-03,71.34574872584858
2023-05-04,72.26506646091279
2023-05-05,70.92801778365207
2023-05-06,75.00394779810976
2023-05-07,73.66689261167906
2023-05-08,74.5879417859538
2023-05-09,69.67409950198663
2023-05-10,72.39390897118794
2023-05-11,73.31536171400049
2023-05-12,75.13759407581861
2023-05-13,72.45833022632551
2023-05-14,74.28136321604929
2023-05-15,73.84185910032188
2023-05-16,75.2266915942912
2023-05-17,73.88560072248258
2023-05-18,78.41670714796187
2023-05-19,74.3914007342973
2023-05-20,76.21816998758064
2023-05-21,81.65659774787976
2023-05-22,74.45742324524612
2023-05-23,72.67306774345076
2023-05-24,72.69454149516328
2023-05-25,73.17889379194534
2023-05-26,70.5547028782912
2023-05-27,78.51527959717218
2023-05-28,75.00863416394225
2023-05-29,85.62334397831359
2023-05-30,74.16992126652715
2023-05-31,76.84149893752208
2023-06-01,72.44667091514768
2023-06-02,68.9329955783562
2023-06-03,70.72133762937959
2023-06-04,82.2377691064213
2023-06-05,75.18568358697368
2023-06-06,66.35983655722288
2023-06-07,70.80465500492379
2023-06-08,66.39889157700921
2023-06-09,69.0751558503785
2023-06-10,76.18217876432558
2023-06-11,77.09066996375893
2023-06-12,73.56788178901732
2023-06-13,67.38314951482809
2023-06-14,68.2898181466714
2023-06-15,69.19700751211188
2023-06-16,68.32991463365204
2023-06-17,73.6759340104262
2023-06-18,74.58546667705384
2023-06-19,71.94278972070084
2023-06-20,71.96387943138546
2023-06-21,67.54145252836206
2023-06-22,62.227458267812715
2023-06-23,68.47025233808431
2023-06-24,72.04823827412396
2023-06-25,75.62830714455222
2023-06-26,71.20041253875873
2023-06-27,70.33097635911172
2023-06-28,65.89891588454103
2023-06-29,72.15368682754709
2023-06-30,63.26431029894385
2023-07-01,73.97848023037106
2023-07-02,76.67479274723065
2023-07-03,71.34621794596107
2023-07-04,77.61166392770875
2023-07-05,68.71083125996817
2023-07-06,69.62348832817874
2023-07-07,72.3224045130241
2023-07-08,74.1297533403435
2023-07-09,81.29848318555301
2023-07-10,72.38567364507797
2023-07-11,74.19458467318883
2023-07-12,82.26373434707585
2023-07-13,68.87121720789077
2023-07-14,75.154107765143
2023-07-15,85.9154040871124
2023-07-16,81.46433683624568
2023-07-17,73.42877447937491
2023-07-18,73.45012455685811
2023-07-19,71.67948744813786
2023-07-20,71.70031679202391
2023-07-21,72.61766046260884
2023-07-22,78.91617302777563
2023-07-23,80.73315542664233
2023-07-24,74.47552044885192
2023-07-25,72.70201930534735
2023-07-26,73.62092517672372
2023-07-27,74.54035178169725
2023-07-28,74.56196222597903
2023-07-29,79.0765589756982
2023-07-30,84.49261702128919
2023-07-31,71.03032158008583
2023-08-01,76.44716072607254
2023-08-02,74.67001444738791
2023-08-03,73.79172579658932
2023-08-04,72.9129164121936
2023-08-05,80.1373647522983
2023-08-06,83.76325817927585
2023-08-07,77.48088835562076
2023-08-08,71.19487339678561
2023-08-09,68.51105848625767
2023-08-10,73.94117633897173
2023-08-11,76.66847250486182
2023-08-12,78.49508847527582
2023-08-13,80.32274591288413
2023-08-14,74.92933977876923
2023-08-15,73.14490322972448
2023-08-16,74.06927680387093
2023-08-17,74.09062688135414
2023-08-18,74.11197695883733
2023-08-19,80.4617817833235
2023-08-20,77.77197843642831
2023-08-21,72.3668557963775
2023-08-22,71.48283907601025
2023-08-23,73.31362091520147
2023-08-24,69.71324343448431
2023-08-25,73.35580033657072
2023-08-26,73.37689004725534
2023-08-27,78.83486714741701
2023-08-28,69.7934364084456
2023-08-29,70.72015328377925
2023-08-30,69.83353289542625
2023-08-31,69.85358113891657
2023-09-01,65.33638072121164
2023-09-02,70.80138772493484
2023-09-03,72.63763726689615
2023-09-04,79.01608243922564
2023-09-05,69.95382235636818
2023-09-06,70.88262216609043
2023-09-07,74.53897850850136
2023-09-08,74.56032858598455
2023-09-09,73.6721459968401
2023-09-10,81.88137300836081
2023-09-11,70.98416521753494
2023-09-12,72.82510136187058
2023-09-13,77.39880137486644
2023-09-14,77.42093255274536
2023-09-15,79.26525346546251
2023-09-16,76.55383967428551
2023-09-17,78.3989416873984
2023-09-18,77.50945726426107
2023-09-19,81.18013378059364
2023-09-20,72.079339411547
2023-09-21,77.57585079789786
2023-09-22,74.85922967074936
2023-09-23,78.53329095546343
2023-09-24,82.2094351745661
2023-09-25,80.40547111562816
2023-09-26,76.77254778508906
2023-09-27,74.05176078916335
2023-09-28,78.64524867885093
2023-09-29,73.17920020793342
2023-09-30,84.18003398459241
2023-10-01,85.11924846625767
2023-10-02,82.36503409754302
2023-10-03,75.95108845339595
2023-10-04,76.85829179213877
2023-10-05,80.50996567011771
2023-10-06,81.41651317418412
2023-10-07,76.83468174378677
2023-10-08,79.57062643222905
2023-10-09,75.90443050070027
2023-10-10,74.98223665506725
2023-10-11,79.54617316786447
2023-10-12,81.36648235743816
2023-10-13,85.01468968069872
2023-10-14,78.60767714598836
2023-10-15,77.68567068169148
2023-10-16,74.93614084637996
2023-10-17,76.75598158261336
2023-10-18,73.09343958713907
2023-10-19,73.08594433369399
2023-10-20,73.99192969375203
2023-10-21,76.724501518144
2023-10-22,75.80333826985968
2023-10-23,74.88236240291148
2023-10-24,76.70089146979198
2023-10-25,74.86699713334905
2023-10-26,75.77223296806257
2023-10-27,72.11315752730663
2023-10-28,70.2802937882124
2023-10-29,73.01099179924311
2023-10-30,76.65367137308793
2023-10-31,72.99600129235294
2023-11-01,70.25143706244882
2023-11-02,73.89327342028106
2023-11-03,76.62219130861857
2023-11-04,81.17469755991202
2023-11-05,74.78248815075571
2023-11-06,76.59858126026654
2023-11-07,73.85532869971532
2023-11-08,72.02433877398235
2023-11-09,75.6633644117727
2023-11-10,72.00953564842831
2023-11-11,77.47065059848556
2023-11-12,74.72870970728721
2023-11-13,77.45472318491476
2023-11-14,74.71334443772479
2023-11-15,74.70566180294357
2023-11-16,77.43083206455854
2023-11-17,88.35315565534113
2023-11-18,82.87948615576335
2023-11-19,85.60296998535316
2023-11-20,76.48840103462378
2023-11-21,77.39101353063153
2023-11-22,75.5622721809321
2023-11-23,69.18242993996016
2023-11-24,77.36712241027531
2023-11-25,78.26926645294273
2023-11-26,80.0812371730588
2023-11-27,76.4333109218024
2023-11-28,77.3352675831337
2023-11-29,77.3273038763483
2023-11-30,80.04825805790041
2023-12-01,79.13046767366637
2023-12-02,75.48450892643932
2023-12-03,78.20480727331498
2023-12-04,78.19674987586151
2023-12-05,74.55200910731931
2023-12-06,76.36248077674632
2023-12-07,74.53664383775687
2023-12-08,74.52896120297567
2023-12-09,74.52127856819446
2023-12-10,79.96581027000445
2023-12-11,72.68869590110441
2023-12-12,74.49823066385082
2023-12-13,70.85686275935889
2023-12-14,75.391193021048
2023-12-15,73.56694882341563
2023-12-16,73.55935987930248
2023-12-17,72.64372438043391
2023-12-18,74.45213485516354
2023-12-19,74.44445222038232
2023-12-20,90.7765482751233
2023-12-21,88.9518356241506
2023-12-22,75.88223208201505
2023-12-23,73.00276989194529
2023-12-24,75.86656520550748
2023-12-25,75.8587317672537
2023-12-26,70.10941966462737
2023-12-27,73.47588149405783
2023-12-28,71.55486162610036
2023-12-29,73.46070360583154
2023-12-30,75.8195645759848
2023-12-31,73.89889316030649
2024-01-01,75.80389769947723
2024-01-02,69.10251488188382
2024-01-03,72.9198632764626
2024-01-04,71.00027892922057
2024-01-05,71.49573126364797
2024-01-06,81.4996867619631
2024-01-07,76.71262428784371
2024-01-08,70.01529327078559
2024-01-09,70.96358234803417
2024-01-10,74.77796601051394
2024-01-11,70.4960515715327
2024-01-12,73.35445838824744
2024-01-13,76.66503071190122
2024-01-14,79.97491639846716
2024-01-15,73.331691555908
2024-01-16,71.86704493263267
2024-01-17,74.72382371356056
2024-01-18,71.39964442466281
2024-01-19,73.75381316081004
2024-01-20,76.30581862309603
2024-01-21,77.30183777568
2024-01-22,77.29383299901271
2024-01-23,74.27469205783844
2024-01-24,72.25978296219253
2024-01-25,75.26281039189367
2024-01-26,73.24821317066335
2024-01-27,76.25051289339473
2024-01-28,81.25857339558084
2024-01-29,76.2347112563372
2024-01-30,71.21188869847894
2024-01-31,74.21314883982495
2024-02-01,70.19435021121795
2024-02-02,72.19241808842101
2024-02-03,76.19520716369341
2024-02-04,74.1823772308182
2024-02-05,75.17704492760122
2024-02-06,72.16247814452255
2024-02-07,77.165756572336
2024-02-08,74.15160562181146
2024-02-09,72.14002318659871
2024-02-10,76.13990143399211
2024-02-11,78.13547431587027
2024-02-12,76.12409979693459
2024-02-13,72.11008324270026
2024-02-14,73.1040232325135
2024-02-15,73.09643428840035
2024-02-16,73.0888453442872
2024-02-17,77.08570880566303
2024-02-18,83.08375888839801
2024-02-19,76.06879406723327
2024-02-20,76.06089324870452
2024-02-21,73.05090062372145
2024-02-22,79.04687154368571
2024-02-23,76.03719079311824
2024-02-24,74.02851918578449
2024-02-25,77.02167059232468
2024-02-26,73.0129559031557
2024-02-27,75.00551399901633
2024-02-28,72.9977780149294
2024-02-29,75.98978588194569
2024-03-01,74.98212341784566
2024-03-02,71.97535349515722
2024-03-03,76.96563715565361
2024-03-04,75.95818260783066
2024-03-05,76.94962760231903
2024-03-06,69.94692984150157
2024-03-07,69.93965277180402
2024-03-08,70.93140964070803
2024-03-09,70.92402861287194
2024-03-10,75.9107776966581
2024-03-11,78.89904307068709
2024-03-12,76.89359416564797
2024-03-13,78.88261768479835
2024-03-14,73.88235404300245
2024-03-15,73.87466114075076
2024-03-16,80.85438415295171
2024-03-17,85.83645512050373
2024-03-18,83.8315260061573
2024-03-19,78.83334152713215
2024-03-20,78.82512883418778
2024-03-21,75.82386869284177
2024-03-22,79.80628197296106
2024-03-23,78.80049075535469
2024-03-24,79.78964867079524
2024-03-25,80.77859866995875
2024-03-26,74.7872019080901
2024-03-27,82.75587491945453
2024-03-28,71.78074385981726
2024-03-29,73.76696050922716
2024-03-30,77.74625504519037
2024-03-31,74.748217606139
2024-04-01,74.74042074574876
2024-04-02,75.72905887049666
2024-04-03,72.73216497096915
2024-04-04,69.73589482027289
2024-04-05,70.72474086129786
2024-04-06,72.70939813862971
2024-04-07,75.68955477785286
2024-04-08,67.71516406886893
2024-04-09,72.68663130629027
2024-04-10,72.67904236217711
2024-04-11,73.66695277995525
2024-04-12,75.65005068520907
2024-04-13,76.63744131229453
2024-04-14,80.61018648552994
2024-04-15,74.63126470028566
2024-04-16,74.62346783989543
2024-04-17,79.59004904480555
2024-04-18,80.57650404864418
2024-04-19,83.55208652977174
2024-04-20,78.57053535291239
2024-04-21,81.54570200148578
2024-04-22,80.54282161175841
2024-04-23,76.55739354562158
2024-04-24,77.54353667504459
2024-04-25,77.53542794023876
2024-04-26,73.55155924617996
2024-04-27,74.53770237560299
2024-04-28,81.48603002996595
2024-04-29,78.49662111641308
2024-04-30,76.50136010895051
2024-05-01,68.54599373931872
2024-05-02,75.4920343146339
2024-05-03,75.48413349610514
2024-05-04,74.48312435287143
2024-05-05,77.45434059218044
2024-05-06,76.45333144894674
2024-05-07,74.45973377170077
2024-05-08,72.46655192700892
2024-05-09,73.45155151690804
2024-05-10,74.4363431905301
2024-05-11,76.41330756561027
2024-05-12,79.38213276773297
2024-05-13,76.39729801227568
2024-05-14,74.40515574896921
2024-05-15,70.42949974785478
2024-05-16,73.39770120114623
2024-05-17,76.3652789056065
2024-05-18,81.31553868276642
2024-05-19,79.32391621015265
2024-05-20,81.29848954804646
2024-05-21,70.38521358083831
2024-05-22,68.39535839657962
2024-05-23,75.32611712552998
2024-05-24,72.34512882119853
2024-05-25,77.29216589606382
2024-05-26,82.23816338954376
2024-05-27,78.2666657139708
2024-05-28,73.305386374126
2024-05-29,72.30718410063278
2024-05-30,72.29959515651963
2024-05-31,72.29200621240648
2024-06-01,82.18639223655269
2024-06-02,79.20748309499199
2024-06-03,68.30928105787157
2024-06-04,67.31222232390225
2024-06-05,72.25406149184073
2024-06-06,72.24647254772758
2024-06-07,74.21803109960388
2024-06-08,76.18917381892601
2024-06-09,79.14926653741166
2024-06-10,72.21611677127498
2024-06-11,70.2302119962807
2024-06-12,74.17904679765276
2024-06-13,76.14914993558953
2024-06-14,73.17460703584734
2024-06-15,75.14439829936852
2024-06-16,79.09104997983133
2024-06-17,72.16299416248293
2024-06-18,71.16697500989896
2024-06-19,72.14781627425664
2024-06-20,72.14022733014349
2024-06-21,75.09699338819597
2024-06-22,79.04115007333391
2024-06-23,82.98447509336356
2024-06-24,76.0610973922493
2024-06-25,73.0899851110788
2024-06-26,73.08229220882711
2024-06-27,69.12462096567945
2024-06-28,74.0542970314092
2024-06-29,78.98293351575357
2024-06-30,80.94898228628745
2024-07-01,74.03090645023853
2024-07-02,69.08823561719176
2024-07-03,68.09408771110144
2024-07-04,75.98104962557635
2024-07-05,71.03973024833054
2024-07-06,75.96504007224175
2024-07-07,76.94349029941309
2024-07-08,71.0172752904067
2024-07-09,71.00979030443209
2024-07-10,70.01616218903446
2024-07-11,70.99482033248286
2024-07-12,69.01546492021635
2024-07-13,74.92317538056328
2024-07-14,79.84391104637889
2024-07-15,68.00801037239339
2024-07-16,71.94291478320159
2024-07-17,68.97907957172865
2024-07-18,71.9277368949753
2024-07-19,69.94973293850977
2024-07-20,75.85297319889962
2024-07-21,75.84496842223233
2024-07-22,67.95779859148035
2024-07-23,65.98104213267726
2024-07-24,65.97407693739532
2024-07-25,69.9054467714933
2024-07-26,63.99118694841857
2024-07-27,69.89068471582115
2024-07-28,78.74175063434937
2024-07-29,71.84425850973065
2024-07-30,68.88447766566061
2024-07-31,65.9253205704218
2024-08-01,64.93449932476464
2024-08-02,69.84639854880469
2024-08-03,73.77361005736121
2024-08-04,77.69998990080943
2024-08-05,68.84081524747536
2024-08-06,65.8835293987302
2024-08-07,66.85979650499229
2024-08-08,63.9033423213554
2024-08-09,69.79473135395214
2024-08-10,71.75319118037285
2024-08-11,78.62531751918871
2024-08-12,69.7725882704439
2024-08-13,67.79999013718225
2024-08-14,70.740330809346
2024-08-15,71.7152464598071
2024-08-16,69.7430641590996
2024-08-17,77.59322489253266
2024-08-18,81.56438484569571
2024-08-19,73.00483129636413
2024-08-20,70.98233412764401
2024-08-21,74.487539966045
2024-08-22,75.48682357620712
2024-08-23,73.46470106181741
2024-08-24,78.4917084573658
2024-08-25,94.07683932278134
2024-08-26,81.49531343832537
2024-08-27,83.49995478417262
2024-08-28,85.50416949662015
2024-08-29,88.5143818948524
2024-08-30,90.51763668215062
2024-08-31,93.52667583853366
2024-09-01,98.0314960629921
2024-09-02,94.56551733986043
2024-09-03,78.00521234891633
2024-09-04,79.53882511648477
2024-09-05,77.0676242637463
2024-09-06,79.61050773112241
2024-09-07,80.65517725297336
2024-09-08,82.71003692455517
2024-09-09,75.67908696775375
2024-09-10,75.71311236147423
2024-09-11,77.27589691103762
2024-09-12,82.85884989462542
2024-09-13,78.356873211731
2024-09-14,86.9812806329773
2024-09-15,78.92061945526302
