step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_stanley_cup_finals_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_stanley_cup_finals_2022-08-29_2023-05-25.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
2,gt_stanley_cup_finals_2023-04-26_2024-01-20.csv,30.0,30.0,0.996658057751358,0.25,4.0,0.15882645938113038,overlap_ratio
3,gt_stanley_cup_finals_2023-12-22_2024-09-16.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
4,gt_stanley_cup_finals_2024-08-18_2025-05-14.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
5,gt_stanley_cup_finals_2025-04-15_2026-01-09.csv,30.0,29.0,0.8732138786640435,0.025,40.0,0.21957500083445625,overlap_ratio
6,gt_stanley_cup_finals_2025-12-11_2026-05-31.csv,30.0,8.0,0.641502902585775,,1.0,,no_rescale_insufficient_overlap
