query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
hurricane_nicole_tracker,1230,2022-01-01,2025-05-14,0,0.0,100.0,0.7276422764227642,7.113273909676035,1211
