Time,casey_white
2024-06-29,20.822535211267606
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,18.298591549295775
2024-07-13,0.0
2024-07-14,22.71549295774648
2024-07-15,17.66760563380282
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,19.560563380281693
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,17.66760563380282
2024-07-27,31.549295774647888
2024-07-28,0.0
2024-07-29,20.822535211267606
2024-07-30,27.763380281690143
2024-07-31,0.0
2024-08-01,25.23943661971831
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,27.132394366197186
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,29.02535211267606
2024-08-11,0.0
2024-08-12,15.143661971830987
2024-08-13,18.298591549295775
2024-08-14,0.0
2024-08-15,22.084507042253524
2024-08-16,24.608450704225355
2024-08-17,19.560563380281693
2024-08-18,30.463545235376223
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,17.588021824641544
2024-08-22,0.0
2024-08-23,16.957035909148587
2024-08-24,0.0
2024-08-25,22.931506154041365
2024-08-26,21.354041365308973
2024-08-27,18.2190077401345
2024-08-28,0.0
2024-08-29,0.0
2024-08-30,16.957035909148587
2024-08-31,34.86055069153661
2024-09-01,0.0
2024-09-02,21.354041365308973
2024-09-03,13.822002283974117
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,18.2190077401345
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,18.53450069788098
2024-09-13,0.0
2024-09-14,0.0
2024-09-15,34.86055069153661
2024-09-16,23.246999111787844
2024-09-17,17.50843801548027
2024-09-18,21.885547519350336
2024-09-19,21.885547519350336
2024-09-20,17.50843801548027
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,30.639766527090472
2024-09-24,26.262657023220406
2024-09-25,87.54219007740134
2024-09-26,214.4783656896333
2024-09-27,284.5121177515544
2024-09-28,393.9398553483061
2024-09-29,437.71095038700673
2024-09-30,275.7578987438142
2024-10-01,258.249460728334
2024-10-02,258.249460728334
2024-10-03,236.36391320898363
2024-10-04,175.0843801548027
2024-10-05,192.59281817028295
2024-10-06,131.313285116102
2024-10-07,96.29640908514148
2024-10-08,70.03375206192108
2024-10-09,61.279533054180945
2024-10-10,56.90242355031088
2024-10-11,52.52531404644081
2024-10-12,56.90242355031088
2024-10-13,70.03375206192108
2024-10-14,43.77109503870067
2024-10-15,43.77109503870067
2024-10-16,35.01687603096054
2024-10-17,26.262657023220406
2024-10-18,35.01687603096054
2024-10-19,35.01687603096054
2024-10-20,52.52531404644081
2024-10-21,35.01687603096054
2024-10-22,26.262657023220406
2024-10-23,30.639766527090472
2024-10-24,30.639766527090472
2024-10-25,30.639766527090472
2024-10-26,39.393985534830605
2024-10-27,30.639766527090472
2024-10-28,30.639766527090472
2024-10-29,30.639766527090472
2024-10-30,26.262657023220406
2024-10-31,26.262657023220406
2024-11-01,30.639766527090472
2024-11-02,30.639766527090472
2024-11-03,30.639766527090472
2024-11-04,35.01687603096054
2024-11-05,26.262657023220406
2024-11-06,30.639766527090472
2024-11-07,30.639766527090472
2024-11-08,30.639766527090472
2024-11-09,26.262657023220406
2024-11-10,17.50843801548027
2024-11-11,26.262657023220406
2024-11-12,35.01687603096054
2024-11-13,43.77109503870067
2024-11-14,35.01687603096054
2024-11-15,35.01687603096054
2024-11-16,30.639766527090472
2024-11-17,39.393985534830605
2024-11-18,39.393985534830605
2024-11-19,13.131328511610203
2024-11-20,17.50843801548027
2024-11-21,17.50843801548027
2024-11-22,21.885547519350336
2024-11-23,35.01687603096054
2024-11-24,26.262657023220406
2024-11-25,17.50843801548027
2024-11-26,0.0
2024-11-27,21.885547519350336
2024-11-28,26.262657023220406
2024-11-29,0.0
2024-11-30,30.639766527090472
2024-12-01,26.262657023220406
2024-12-02,17.50843801548027
2024-12-03,17.50843801548027
2024-12-04,0.0
2024-12-05,26.262657023220406
2024-12-06,0.0
2024-12-07,21.885547519350336
2024-12-08,0.0
2024-12-09,17.50843801548027
2024-12-10,0.0
2024-12-11,21.885547519350336
2024-12-12,21.885547519350336
2024-12-13,26.262657023220406
2024-12-14,21.885547519350336
2024-12-15,21.885547519350336
2024-12-16,21.885547519350336
2024-12-17,21.885547519350336
2024-12-18,26.262657023220406
2024-12-19,30.639766527090472
2024-12-20,0.0
2024-12-21,26.262657023220406
2024-12-22,0.0
2024-12-23,30.639766527090472
2024-12-24,26.262657023220406
2024-12-25,0.0
2024-12-26,26.262657023220406
2024-12-27,35.01687603096054
2024-12-28,39.393985534830605
2024-12-29,21.885547519350336
2024-12-30,26.262657023220406
2024-12-31,21.885547519350336
2025-01-01,21.885547519350336
2025-01-02,26.262657023220406
2025-01-03,21.885547519350336
2025-01-04,21.885547519350336
2025-01-05,39.393985534830605
2025-01-06,0.0
2025-01-07,26.262657023220406
2025-01-08,21.885547519350336
2025-01-09,17.50843801548027
2025-01-10,17.50843801548027
2025-01-11,0.0
2025-01-12,21.885547519350336
2025-01-13,0.0
2025-01-14,17.50843801548027
2025-01-15,26.262657023220406
2025-01-16,0.0
2025-01-17,21.885547519350336
2025-01-18,21.885547519350336
2025-01-19,26.262657023220406
2025-01-20,0.0
2025-01-21,17.50843801548027
2025-01-22,17.50843801548027
2025-01-23,17.50843801548027
2025-01-24,21.885547519350336
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,26.262657023220406
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,17.50843801548027
2025-02-02,26.262657023220406
2025-02-03,0.0
2025-02-04,17.50843801548027
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,0.0
2025-02-08,30.639766527090472
2025-02-09,21.885547519350336
2025-02-10,0.0
2025-02-11,17.50843801548027
2025-02-12,17.50843801548027
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,26.262657023220406
2025-02-16,17.50843801548027
2025-02-17,21.885547519350336
2025-02-18,30.639766527090472
2025-02-19,17.50843801548027
2025-02-20,21.885547519350336
2025-02-21,0.0
2025-02-22,21.885547519350336
2025-02-23,30.639766527090472
2025-02-24,26.262657023220406
2025-02-25,26.262657023220406
2025-02-26,17.50843801548027
2025-02-27,17.50843801548027
