Time,stock_market_today
2024-09-19,28.072618705035968
2024-09-20,21.834258992805754
2024-09-21,6.238359712230215
2024-09-22,3.1191798561151076
2024-09-23,18.715079136690647
2024-09-24,18.715079136690647
2024-09-25,15.595899280575537
2024-09-26,18.715079136690647
2024-09-27,15.595899280575537
2024-09-28,3.1191798561151076
2024-09-29,3.1191798561151076
2024-09-30,15.595899280575537
2024-10-01,28.072618705035968
2024-10-02,18.715079136690647
2024-10-03,18.715079136690647
2024-10-04,18.715079136690647
2024-10-05,3.1191798561151076
2024-10-06,3.1191798561151076
2024-10-07,18.715079136690647
2024-10-08,15.595899280575537
2024-10-09,12.47671942446043
2024-10-10,15.595899280575537
2024-10-11,15.595899280575537
2024-10-12,3.1191798561151076
2024-10-13,3.1191798561151076
2024-10-14,40.5493381294964
2024-10-15,18.715079136690647
2024-10-16,15.595899280575537
2024-10-17,15.595899280575537
2024-10-18,15.595899280575537
2024-10-19,3.1191798561151076
2024-10-20,3.1191798561151076
2024-10-21,15.595899280575537
2024-10-22,15.595899280575537
2024-10-23,24.95343884892086
2024-10-24,18.715079136690647
2024-10-25,15.595899280575537
2024-10-26,3.1191798561151076
2024-10-27,3.1191798561151076
2024-10-28,12.47671942446043
2024-10-29,15.595899280575537
2024-10-30,15.595899280575537
2024-10-31,31.191798561151074
2024-11-01,24.95343884892086
2024-11-02,6.238359712230215
2024-11-03,3.1191798561151076
2024-11-04,15.595899280575537
2024-11-05,21.834258992805754
2024-11-06,115.40965467625898
2024-11-07,65.50277697841726
2024-11-08,40.5493381294964
2024-11-09,12.47671942446043
2024-11-10,6.238359712230215
2024-11-11,46.78769784172661
2024-11-12,31.191798561151074
2024-11-13,24.95343884892086
2024-11-14,21.834258992805754
2024-11-15,28.072618705035968
2024-11-16,9.357539568345324
2024-11-17,3.1191798561151076
2024-11-18,18.715079136690647
2024-11-19,18.715079136690647
2024-11-20,21.834258992805754
2024-11-21,18.715079136690647
2024-11-22,15.595899280575537
2024-11-23,3.1191798561151076
2024-11-24,3.1191798561151076
2024-11-25,15.595899280575537
2024-11-26,18.715079136690647
2024-11-27,24.95343884892086
2024-11-28,9.357539568345324
2024-11-29,65.50277697841726
2024-11-30,6.238359712230215
2024-12-01,3.1191798561151076
2024-12-02,15.595899280575537
2024-12-03,15.595899280575537
2024-12-04,15.595899280575537
2024-12-05,12.47671942446043
2024-12-06,15.595899280575537
2024-12-07,6.238359712230215
2024-12-08,3.1191798561151076
2024-12-09,15.595899280575537
2024-12-10,15.595899280575537
2024-12-11,15.595899280575537
2024-12-12,15.595899280575537
2024-12-13,15.595899280575537
2024-12-14,3.1191798561151076
2024-12-15,3.1191798561151076
2024-12-16,15.595899280575537
2024-12-17,15.595899280575537
2024-12-18,59.264417266187046
2024-12-19,62.38359712230215
2024-12-20,34.310978417266185
2024-12-21,9.357539568345324
2024-12-22,3.1191798561151076
2024-12-23,21.834258992805754
2024-12-24,53.02605755395683
2024-12-25,9.357539568345324
2024-12-26,28.072618705035968
2024-12-27,31.191798561151074
2024-12-28,6.238359712230215
2024-12-29,3.1191798561151076
2024-12-30,28.072618705035968
2024-12-31,59.264417266187046
2025-01-01,18.715079136690647
2025-01-02,24.95343884892086
2025-01-03,18.715079136690647
2025-01-04,6.238359712230215
2025-01-05,3.1191798561151076
2025-01-06,18.715079136690647
2025-01-07,24.95343884892086
2025-01-08,21.834258992805754
2025-01-09,81.0986762589928
2025-01-10,31.191798561151074
2025-01-11,9.357539568345324
2025-01-12,3.1191798561151076
2025-01-13,24.95343884892086
2025-01-14,18.715079136690647
2025-01-15,21.834258992805754
2025-01-16,18.715079136690647
2025-01-17,18.715079136690647
2025-01-18,6.238359712230215
2025-01-19,3.1191798561151076
2025-01-20,65.50277697841726
2025-01-21,37.430158273381295
2025-01-22,28.072618705035968
2025-01-23,21.834258992805754
2025-01-24,21.834258992805754
2025-01-25,6.238359712230215
2025-01-26,3.1191798561151076
2025-01-27,56.145237410071935
2025-01-28,49.90687769784172
2025-01-29,34.310978417266185
2025-01-30,21.834258992805754
2025-01-31,28.072618705035968
2025-02-01,15.595899280575537
2025-02-02,12.47671942446043
2025-02-03,84.2178561151079
2025-02-04,43.66851798561151
2025-02-05,28.072618705035968
2025-02-06,24.95343884892086
2025-02-07,24.95343884892086
2025-02-08,6.238359712230215
2025-02-09,3.1191798561151076
2025-02-10,21.834258992805754
2025-02-11,21.834258992805754
2025-02-12,21.834258992805754
2025-02-13,21.834258992805754
2025-02-14,18.715079136690647
2025-02-15,6.238359712230215
2025-02-16,3.1191798561151076
2025-02-17,40.5493381294964
2025-02-18,21.834258992805754
2025-02-19,18.715079136690647
2025-02-20,28.072618705035968
2025-02-21,46.78769784172661
2025-02-22,21.834258992805754
2025-02-23,9.357539568345324
2025-02-24,37.430158273381295
2025-02-25,43.66851798561151
2025-02-26,31.191798561151074
2025-02-27,37.430158273381295
2025-02-28,43.66851798561151
2025-03-01,15.595899280575537
2025-03-02,6.238359712230215
2025-03-03,53.02605755395683
2025-03-04,152.83981294964028
2025-03-05,109.17129496402876
2025-03-06,81.0986762589928
2025-03-07,65.50277697841726
2025-03-08,18.715079136690647
2025-03-09,9.357539568345324
2025-03-10,93.57539568345322
2025-03-11,155.95899280575537
2025-03-12,124.7671942446043
2025-03-13,90.45621582733813
2025-03-14,77.97949640287769
2025-03-15,21.834258992805754
2025-03-16,9.357539568345324
2025-03-17,59.264417266187046
2025-03-18,59.264417266187046
2025-03-19,56.145237410071935
2025-03-20,43.66851798561151
2025-03-21,43.66851798561151
2025-03-22,12.47671942446043
2025-03-23,6.238359712230215
2025-03-24,40.5493381294964
2025-03-25,34.310978417266185
2025-03-26,40.5493381294964
2025-03-27,40.5493381294964
2025-03-28,59.264417266187046
2025-03-29,15.595899280575537
2025-03-30,9.357539568345324
2025-03-31,56.145237410071935
2025-04-01,49.90687769784172
2025-04-02,87.33703597122302
2025-04-03,265.13028776978416
2025-04-04,277.6070071942446
2025-04-05,77.97949640287769
2025-04-06,34.310978417266185
2025-04-07,299.44126618705036
2025-04-08,243.2960287769784
2025-04-09,311.91798561151074
2025-04-10,237.05766906474818
2025-04-11,165.31653237410072
2025-04-12,40.5493381294964
2025-04-13,18.715079136690647
2025-04-14,90.45621582733813
2025-04-15,75.91178638531399
2025-04-16,75.36979162317408
2025-04-17,78.01337107551143
2025-04-18,107.22553376794653
2025-04-19,18.571450524723573
2025-04-20,10.098717405571632
2025-04-21,91.29766269556032
2025-04-22,93.39924738575776
2025-04-23,78.55536583765132
2025-04-24,68.4566484320797
2025-04-25,58.89992578864796
2025-04-26,14.843881548106431
2025-04-27,9.556722643431735
2025-04-28,58.89992578864796
2025-04-29,53.07077212183337
2025-04-30,59.98391531292776
2025-05-01,50.42719266949602
2025-05-02,47.783613217158674
2025-05-03,14.843881548106431
2025-05-04,9.014727881291838
2025-05-05,49.34320314521623
2025-05-06,47.783613217158674
2025-05-07,46.15762893073898
2025-05-08,49.88519790735613
2025-05-09,43.51404947840163
2025-05-10,12.200302095769082
2025-05-11,9.014727881291838
2025-05-12,72.18421740869684
2025-05-13,62.627494765265105
2025-05-14,43.51404947840163
2025-05-15,40.10761239835238
2025-05-16,35.771654301233205
2025-05-17,10.83989524279794
2025-05-18,8.671916194238353
2025-05-19,40.10761239835238
2025-05-20,37.93963334979279
2025-05-21,48.77952859259074
2025-05-22,42.27559144691197
2025-05-23,45.527560019751355
2025-05-24,9.755905718518147
2025-05-25,5.41994762139897
2025-05-26,14.091863815637323
2025-05-27,37.93963334979279
2025-05-28,37.93963334979279
2025-05-29,39.023622874072586
2025-05-30,37.93963334979279
2025-05-31,9.755905718518147
2025-06-01,6.503937145678765
2025-06-02,31.43569620411403
2025-06-03,31.43569620411403
2025-06-04,30.351706679834237
2025-06-05,32.519685728393824
2025-06-06,39.023622874072586
2025-06-07,8.671916194238353
2025-06-08,5.41994762139897
2025-06-09,30.351706679834237
2025-06-10,29.26771715555444
2025-06-11,35.771654301233205
2025-06-12,29.26771715555444
2025-06-13,43.35958097119176
2025-06-14,8.671916194238353
2025-06-15,5.41994762139897
2025-06-16,31.43569620411403
2025-06-17,32.519685728393824
2025-06-18,31.43569620411403
2025-06-19,58.53543431110888
2025-06-20,29.26771715555444
2025-06-21,8.671916194238353
2025-06-22,11.923884767077736
2025-06-23,48.77952859259074
2025-06-24,36.855643825513
2025-06-25,30.351706679834237
2025-06-26,30.351706679834237
2025-06-27,39.023622874072586
2025-06-28,11.923884767077736
2025-06-29,6.503937145678765
2025-06-30,30.351706679834237
2025-07-01,36.855643825513
2025-07-02,32.519685728393824
2025-07-03,76.96325622386539
2025-07-04,19.511811437036293
2025-07-05,7.587926669958559
2025-07-06,7.587926669958559
2025-07-07,42.27559144691197
2025-07-08,35.771654301233205
2025-07-09,30.351706679834237
2025-07-10,30.351706679834237
2025-07-11,34.68766477695341
2025-07-12,9.755905718518147
2025-07-13,5.41994762139897
2025-07-14,31.43569620411403
2025-07-15,33.60367525267362
2025-07-16,32.519685728393824
2025-07-17,42.27559144691197
2025-07-18,32.519685728393824
2025-07-19,14.091863815637323
2025-07-20,11.923884767077736
2025-07-21,42.27559144691197
2025-07-22,37.93963334979279
2025-07-23,37.93963334979279
2025-07-24,36.855643825513
2025-07-25,35.771654301233205
2025-07-26,9.755905718518147
2025-07-27,10.83989524279794
2025-07-28,46.61154954403115
2025-07-29,54.199476213989705
2025-07-30,67.20735050534724
2025-07-31,63.955381932507855
2025-08-01,91.05512003950271
2025-08-02,16.259842864196912
2025-08-03,8.671916194238353
2025-08-04,43.35958097119176
2025-08-05,40.10761239835238
2025-08-06,40.10761239835238
2025-08-07,43.35958097119176
2025-08-08,37.93963334979279
2025-08-09,11.923884767077736
2025-08-10,9.755905718518147
2025-08-11,40.10761239835238
2025-08-12,34.68766477695341
2025-08-13,34.68766477695341
2025-08-14,37.93963334979279
2025-08-15,34.68766477695341
2025-08-16,9.755905718518147
2025-08-17,7.587926669958559
2025-08-18,30.351706679834237
2025-08-19,44.44357049547156
2025-08-20,40.10761239835238
2025-08-21,31.43569620411403
2025-08-22,47.69553906831094
2025-08-23,13.00787429135753
2025-08-24,6.503937145678765
2025-08-25,35.771654301233205
2025-08-26,32.519685728393824
2025-08-27,31.43569620411403
2025-08-28,29.26771715555444
2025-08-29,37.93963334979279
2025-08-30,8.671916194238353
2025-08-31,6.503937145678765
2025-09-01,15.175853339917118
2025-09-02,42.27559144691197
2025-09-03,29.26771715555444
2025-09-04,27.099738106994852
2025-09-05,30.351706679834237
2025-09-06,8.671916194238353
2025-09-07,5.41994762139897
2025-09-08,24.931759058435265
2025-09-09,27.099738106994852
2025-09-10,26.01574858271506
2025-09-11,27.099738106994852
2025-09-12,22.763780009875678
2025-09-13,5.41994762139897
2025-09-14,3.2519685728393823
2025-09-15,22.763780009875678
2025-09-16,27.099738106994852
2025-09-17,37.93963334979279
2025-09-18,28.183727631274646
2025-09-19,26.01574858271506
2025-09-20,7.587926669958559
2025-09-21,5.41994762139897
2025-09-22,29.26771715555444
2025-09-23,33.60367525267362
2025-09-24,27.099738106994852
2025-09-25,34.68766477695341
2025-09-26,27.099738106994852
2025-09-27,7.587926669958559
2025-09-28,5.41994762139897
2025-09-29,23.84776953415547
2025-09-30,24.931759058435265
2025-10-01,32.519685728393824
2025-10-02,28.183727631274646
2025-10-03,28.183727631274646
2025-10-04,5.41994762139897
2025-10-05,3.2519685728393823
2025-10-06,23.84776953415547
2025-10-07,30.351706679834237
2025-10-08,26.01574858271506
2025-10-09,29.26771715555444
2025-10-10,92.1391095637825
2025-10-11,40.10761239835238
2025-10-12,14.091863815637323
2025-10-13,67.20735050534724
2025-10-14,48.77952859259074
2025-10-15,32.519685728393824
2025-10-16,40.10761239835238
2025-10-17,37.93963334979279
2025-10-18,7.587926669958559
2025-10-19,5.41994762139897
2025-10-20,31.43569620411403
2025-10-21,31.43569620411403
2025-10-22,41.191601922632174
2025-10-23,28.183727631274646
2025-10-24,30.351706679834237
2025-10-25,6.503937145678765
2025-10-26,4.3359580971191765
2025-10-27,28.183727631274646
2025-10-28,30.351706679834237
2025-10-29,39.023622874072586
2025-10-30,45.527560019751355
2025-10-31,34.68766477695341
2025-11-01,10.83989524279794
2025-11-02,8.671916194238353
2025-11-03,33.60367525267362
2025-11-04,55.2834657382695
2025-11-05,45.527560019751355
2025-11-06,50.947507641150324
2025-11-07,49.86351811687053
2025-11-08,14.091863815637323
2025-11-09,8.671916194238353
2025-11-10,34.68766477695341
2025-11-11,53.11548668970991
2025-11-12,36.855643825513
2025-11-13,66.12336098106744
2025-11-14,56.36745526254929
2025-11-15,14.091863815637323
2025-11-16,10.83989524279794
2025-11-17,44.44357049547156
2025-11-18,53.11548668970991
2025-11-19,45.527560019751355
2025-11-20,72.62729812674621
2025-11-21,58.53543431110888
2025-11-22,16.259842864196912
2025-11-23,11.923884767077736
2025-11-24,35.771654301233205
2025-11-25,34.68766477695341
2025-11-26,58.53543431110888
2025-11-27,24.931759058435265
2025-11-28,85.63517241810374
2025-11-29,15.175853339917118
2025-11-30,10.83989524279794
2025-12-01,34.68766477695341
2025-12-02,33.60367525267362
2025-12-03,31.43569620411403
2025-12-04,30.351706679834237
2025-12-05,30.351706679834237
2025-12-06,14.091863815637323
2025-12-07,11.923884767077736
2025-12-08,31.43569620411403
2025-12-09,32.519685728393824
2025-12-10,37.93963334979279
2025-12-11,37.07244173036896
2025-12-12,43.35958097119176
2025-12-13,14.95905543506116
2025-12-14,8.671916194238353
2025-12-15,31.327297251686048
2025-12-16,30.351706679834237
2025-12-17,39.023622874072586
2025-12-18,36.63884592065704
2025-12-19,26.991339154566873
2025-12-20,10.081102575802085
2025-12-21,7.262729812674621
2025-12-22,26.01574858271506
2025-12-23,29.37611610798242
2025-12-24,65.47296726649957
2025-12-25,13.983464863209344
2025-12-26,52.03149716543012
2025-12-27,11.056693147653899
2025-12-28,8.238320384526435
2025-12-29,28.400525536130605
2025-12-30,28.400525536130605
2025-12-31,72.73569707917419
2026-01-01,26.01574858271506
2026-01-02,33.7120742051016
2026-01-03,12.032283719505715
2026-01-04,10.081102575802085
2026-01-05,32.73648363324978
2026-01-06,31.76089306139797
2026-01-07,30.351706679834237
2026-01-08,28.9425202982705
2026-01-09,29.37611610798242
2026-01-10,11.273491052509858
2026-01-11,8.671916194238353
2026-01-12,32.95328153810574
2026-01-13,29.4845150604104
2026-01-14,32.08608991868191
2026-01-15,27.75013182156273
2026-01-16,24.28136534386739
2026-01-17,8.671916194238353
2026-01-18,7.804724574814517
2026-01-19,57.23464688197313
2026-01-20,62.43779659851614
2026-01-21,61.5706049790923
2026-01-22,35.55485639637725
2026-01-23,28.617323440986564
2026-01-24,10.406299433086023
2026-01-25,8.671916194238353
2026-01-26,31.21889829925807
2026-01-27,26.882940202138894
2026-01-28,31.21889829925807
2026-01-29,47.69553906831094
2026-01-30,45.961155829463266
2026-01-31,14.7422575302052
2026-02-01,12.140682671933694
2026-02-02,37.28923963522492
2026-02-03,43.35958097119176
2026-02-04,47.69553906831094
2026-02-05,61.5706049790923
2026-02-06,61.5706049790923
2026-02-07,18.21102400790054
2026-02-08,12.140682671933694
2026-02-09,31.21889829925807
2026-02-10,32.95328153810574
2026-02-11,32.95328153810574
2026-02-12,52.89868878485395
2026-02-13,41.62519773234409
2026-02-14,13.875065910781364
2026-02-15,11.273491052509858
2026-02-16,58.9690301208208
2026-02-17,37.28923963522492
2026-02-18,30.351706679834233
2026-02-19,30.351706679834233
2026-02-20,39.89081449349642
2026-02-21,12.140682671933694
2026-02-22,7.804724574814517
2026-02-23,45.961155829463266
2026-02-24,37.28923963522492
2026-02-25,32.95328153810574
2026-02-26,37.28923963522492
2026-02-27,39.023622874072586
2026-02-28,13.875065910781364
2026-03-01,13.875065910781364
2026-03-02,61.5706049790923
2026-03-03,66.77375469563532
2026-03-04,48.56273068773478
2026-03-05,56.36745526254929
2026-03-06,55.50026364312546
2026-03-07,17.343832388476706
2026-03-08,13.875065910781364
2026-03-09,66.77375469563532
2026-03-10,52.03149716543012
2026-03-11,45.09396421003943
2026-03-12,50.29711392658245
2026-03-13,50.29711392658245
2026-03-14,15.609449149629034
2026-03-15,13.00787429135753
2026-03-16,45.961155829463266
2026-03-17,39.023622874072586
2026-03-18,49.42992230715861
2026-03-19,52.89868878485395
2026-03-20,54.63307202370162
2026-03-21,19.078215627324376
2026-03-22,13.00787429135753
2026-03-23,58.10183850139696
2026-03-24,46.82834744888711
2026-03-25,44.226772590615596
2026-03-26,51.16430554600628
2026-03-27,57.23464688197313
2026-03-28,17.343832388476706
2026-03-29,13.875065910781364
2026-03-30,60.70341335966847
2026-03-31,67.64094631505915
2026-04-01,50.29711392658245
2026-04-02,64.17217983736381
2026-04-03,86.71916194238352
2026-04-04,13.875065910781364
2026-04-05,35.55485639637725
2026-04-06,69.37532955390682
2026-04-07,61.5706049790923
2026-04-08,64.17217983736381
2026-04-09,48.56273068773478
2026-04-10,39.89081449349642
2026-04-11,12.140682671933694
2026-04-12,11.273491052509858
2026-04-13,46.82834744888711
2026-04-14,52.03149716543012
2026-04-15,39.89081449349642
2026-04-16,39.89081449349642
2026-04-17,56.36745526254929
2026-04-18,15.609449149629034
2026-04-19,11.273491052509858
2026-04-20,45.961155829463266
2026-04-21,42.492389351767926
2026-04-22,39.89081449349642
2026-04-23,42.492389351767926
2026-04-24,36.42204801580108
2026-04-25,13.875065910781364
2026-04-26,10.406299433086023
2026-04-27,35.55485639637725
2026-04-28,36.42204801580108
2026-04-29,37.28923963522492
2026-04-30,39.89081449349642
2026-05-01,32.95328153810574
2026-05-02,9.539107813662188
2026-05-03,8.671916194238353
2026-05-04,32.95328153810574
2026-05-05,35.55485639637725
2026-05-06,40.758006112920256
2026-05-07,42.492389351767926
2026-05-08,36.42204801580108
2026-05-09,13.00787429135753
2026-05-10,9.539107813662188
2026-05-11,36.42204801580108
2026-05-12,48.56273068773478
2026-05-13,36.42204801580108
2026-05-14,39.023622874072586
2026-05-15,50.29711392658245
2026-05-16,15.609449149629034
2026-05-17,10.406299433086023
2026-05-18,41.62519773234409
2026-05-19,40.758006112920256
2026-05-20,40.758006112920256
2026-05-21,39.89081449349642
2026-05-22,44.226772590615596
2026-05-23,17.343832388476706
2026-05-24,12.140682671933694
2026-05-25,25.148556963291224
2026-05-26,39.89081449349642
2026-05-27,40.758006112920256
2026-05-28,41.62519773234409
2026-05-29,40.758006112920256
2026-05-30,14.7422575302052
2026-05-31,13.00787429135753
