query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
kevin_conroy,1612,2022-01-01,2026-05-31,0,0.0,319.0883190883191,15.056757837288885,20.931352731297448,554
