Time,value,normalized
2024-01-01,58.0,14.068828896087643
2024-01-02,87.0,21.103243344131464
2024-01-03,91.0,22.073507405930613
2024-01-04,80.0,19.405281235982955
2024-01-05,81.0,19.647847251432744
2024-01-06,60.0,14.553960926987218
2024-01-07,48.0,11.643168741589774
2024-01-08,72.0,17.46475311238466
2024-01-09,69.0,16.7370550660353
2024-01-10,84.0,20.375545297782104
2024-01-11,70.0,16.979621081485085
2024-01-12,75.0,18.19245115873402
2024-01-13,57.0,13.826262880637856
2024-01-14,39.0,9.460074602541692
2024-01-15,57.0,13.826262880637856
2024-01-16,68.0,16.494489050585514
2024-01-17,78.0,18.920149205083383
2024-01-18,68.0,16.494489050585514
2024-01-19,67.0,16.251923035135725
2024-01-20,57.0,13.826262880637856
2024-01-21,38.0,9.217508587091904
2024-01-22,66.0,16.00935701968594
2024-01-23,74.0,17.949885143284234
2024-01-24,78.0,18.920149205083383
2024-01-25,77.0,18.677583189633594
2024-01-26,61.0,14.796526942437005
2024-01-27,40.0,9.702640617991477
2024-01-28,44.0,10.672904679790626
2024-01-29,57.0,13.826262880637856
2024-01-30,60.0,14.553960926987218
2024-01-31,68.0,16.494489050585514
2024-02-01,61.0,14.796526942437005
2024-02-02,55.0,13.341130849738283
2024-02-03,47.0,11.400602726139986
2024-02-04,35.0,8.489810540742543
2024-02-05,58.0,14.068828896087643
2024-02-06,51.0,12.370866787939134
2024-02-07,58.0,14.068828896087643
2024-02-08,56.0,13.58369686518807
2024-02-09,52.0,12.613432803388921
2024-02-10,42.0,10.187772648891052
2024-02-11,38.0,9.217508587091904
2024-02-12,50.0,12.128300772489348
2024-02-13,63.0,15.281658973336578
2024-02-14,73.0,17.70731912783445
2024-02-15,59.0,14.31139491153743
2024-02-16,57.0,13.826262880637856
2024-02-17,49.0,11.885734757039561
2024-02-18,43.0,10.43033866434084
2024-02-19,51.0,12.370866787939134
2024-02-20,67.0,16.251923035135725
2024-02-21,62.0,15.03909295788679
2024-02-22,63.0,15.281658973336578
2024-02-23,47.0,11.400602726139986
2024-02-24,46.0,11.1580367106902
2024-02-25,42.0,10.187772648891052
2024-02-26,53.0,12.855998818838708
2024-02-27,55.0,13.341130849738283
2024-02-28,67.0,16.251923035135725
2024-02-29,56.0,13.58369686518807
2024-03-01,55.0,13.341130849738283
2024-03-02,64.0,15.524224988786365
2024-03-03,52.0,12.613432803388921
2024-03-04,82.0,19.89041326688253
2024-03-05,98.0,23.771469514079122
2024-03-06,97.0,23.528903498629333
2024-03-07,95.0,23.043771467729762
2024-03-08,82.0,19.89041326688253
2024-03-09,74.0,17.949885143284234
2024-03-10,57.0,13.826262880637856
2024-03-11,86.0,20.86067732868168
2024-03-12,75.0,18.19245115873402
2024-03-13,68.0,16.494489050585514
2024-03-14,69.0,16.7370550660353
2024-03-15,74.0,17.949885143284234
2024-03-16,49.0,11.885734757039561
