step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_zillow_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_zillow_2022-08-29_2023-05-25.csv,30.0,30.0,0.995820583027397,1.12987012987013,0.8850574712643677,0.004308603772559845,overlap_ratio
2,gt_zillow_2023-04-26_2024-01-20.csv,30.0,30.0,0.9938906823259653,1.0796536796536798,0.9262229350441058,0.004132342027989907,overlap_ratio
3,gt_zillow_2023-12-22_2024-09-16.csv,30.0,30.0,0.9977531106362353,1.1372352092352092,0.8793255712444044,0.00588956333667976,overlap_ratio
4,gt_zillow_2024-08-18_2025-05-14.csv,30.0,30.0,0.9967966958630081,1.2057433543698604,0.8293638910600631,0.0043770850104449255,overlap_ratio
5,gt_zillow_2025-04-15_2026-01-09.csv,30.0,30.0,0.9985038963457759,1.112478590634414,0.8988937031405965,0.0035876907551847873,overlap_ratio
6,gt_zillow_2025-12-11_2026-05-31.csv,30.0,30.0,0.9986108263866302,1.1442636932239687,0.8739244336089131,0.006473186451322768,overlap_ratio
