step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_bill_hader_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_bill_hader_2022-08-29_2023-05-25.csv,30.0,30.0,0.9963888036471039,4.5,0.2222222222222222,0.07212935940896543,overlap_ratio
2,gt_bill_hader_2023-04-26_2024-01-20.csv,30.0,30.0,0.9894152022341542,0.8095838587641866,1.235202492211838,0.04124529820047708,overlap_ratio
3,gt_bill_hader_2023-12-22_2024-09-16.csv,30.0,30.0,1.0,0.8095838587641866,1.235202492211838,3.777119546303004e-16,overlap_ratio
4,gt_bill_hader_2024-08-18_2025-05-14.csv,30.0,30.0,0.9290762180293983,1.6191677175283732,0.617601246105919,0.11515445250906894,overlap_ratio
5,gt_bill_hader_2025-04-15_2026-01-09.csv,30.0,30.0,0.9900638503484157,1.1565483696631238,0.8646417445482866,0.07669993902117758,overlap_ratio
6,gt_bill_hader_2025-12-11_2026-05-31.csv,30.0,30.0,1.0,1.1565483696631238,0.8646417445482866,1.9527113615587934e-16,overlap_ratio
