step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_time_change_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_time_change_2022-08-29_2023-05-25.csv,30.0,30.0,0.9321824754449087,0.8,1.25,0.0738677106045444,overlap_ratio
2,gt_time_change_2023-04-26_2024-01-20.csv,30.0,30.0,0.8907235428302465,0.8,1.25,0.06450206738198198,overlap_ratio
3,gt_time_change_2023-12-22_2024-09-16.csv,30.0,30.0,0.7704229610008535,1.0666666666666667,0.9375,0.15043041695357884,overlap_ratio
4,gt_time_change_2024-08-18_2025-05-14.csv,30.0,30.0,0.9197460027663478,0.8,1.25,0.07841108061179403,overlap_ratio
5,gt_time_change_2025-04-15_2026-01-09.csv,30.0,30.0,0.8121828030330025,0.8,1.25,0.09813749311907223,overlap_ratio
6,gt_time_change_2025-12-11_2026-05-31.csv,30.0,30.0,0.8622074921564944,1.0,1.0,0.09666670544879002,overlap_ratio
