Time,tiempo_mañana
2024-09-25,104.52438102031877
2024-09-26,97.67032324849458
2024-09-27,99.38383769145064
2024-09-28,95.95680880553854
2024-09-29,77.10814993302205
2024-09-30,70.25409216119786
2024-10-01,66.82706327528577
2024-10-02,54.83246217459345
2024-10-03,58.259491060505546
2024-10-04,71.9676066041539
2024-10-05,61.68651994641763
2024-10-06,65.11354883232973
2024-10-07,70.25409216119786
2024-10-08,63.40003438937368
2024-10-09,68.54057771824182
2024-10-10,66.82706327528577
2024-10-11,54.83246217459345
2024-10-12,65.11354883232973
2024-10-13,63.40003438937368
2024-10-14,59.973005503461586
2024-10-15,68.54057771824182
2024-10-16,71.9676066041539
2024-10-17,75.394635490066
2024-10-18,78.82166437597809
2024-10-19,68.54057771824182
2024-10-20,65.11354883232973
2024-10-21,59.973005503461586
2024-10-22,49.69191884572532
2024-10-23,47.97840440276927
2024-10-24,51.40543328868136
2024-10-25,53.118947731637405
2024-10-26,56.5459766175495
2024-10-27,61.68651994641763
2024-10-28,58.259491060505546
2024-10-29,71.9676066041539
2024-10-30,90.81626547667041
2024-10-31,90.81626547667041
2024-11-01,80.53517881893413
2024-11-02,99.38383769145064
2024-11-03,95.95680880553854
2024-11-04,94.24329436258249
2024-11-05,87.38923659075832
2024-11-06,68.54057771824182
2024-11-07,87.38923659075832
2024-11-08,80.53517881893413
2024-11-09,77.10814993302205
2024-11-10,83.96220770484622
2024-11-11,82.24869326189018
2024-11-12,63.40003438937368
2024-11-13,82.24869326189018
2024-11-14,87.38923659075832
2024-11-15,70.25409216119786
2024-11-16,65.11354883232973
2024-11-17,80.53517881893413
2024-11-18,89.10275103371436
2024-11-19,80.53517881893413
2024-11-20,106.23789546327481
2024-11-21,113.091953235099
2024-11-22,126.80006877874736
2024-11-23,95.95680880553854
2024-11-24,83.96220770484622
2024-11-25,106.23789546327481
2024-11-26,119.94601100692317
2024-11-27,87.38923659075832
2024-11-28,116.51898212101109
2024-11-29,83.96220770484622
2024-11-30,85.67572214780228
2024-12-01,71.9676066041539
2024-12-02,71.9676066041539
2024-12-03,71.9676066041539
2024-12-04,97.67032324849458
2024-12-05,87.38923659075832
2024-12-06,78.82166437597809
2024-12-07,99.38383769145064
2024-12-08,92.52977991962645
2024-12-09,128.5135832217034
2024-12-10,106.23789546327481
2024-12-11,107.95140990623086
2024-12-12,97.67032324849458
2024-12-13,89.10275103371436
2024-12-14,121.65952544987923
2024-12-15,111.37843879214294
2024-12-16,125.08655433579132
2024-12-17,90.81626547667041
2024-12-18,113.091953235099
2024-12-19,87.38923659075832
2024-12-20,106.23789546327481
2024-12-21,97.67032324849458
2024-12-22,90.81626547667041
2024-12-23,89.10275103371436
2024-12-24,162.78387208082432
2024-12-25,90.81626547667041
2024-12-26,102.81086657736272
2024-12-27,114.80546767805504
2024-12-28,161.07035763786826
2024-12-29,131.9406121076155
2024-12-30,90.81626547667041
2024-12-31,102.81086657736272
2025-01-01,77.10814993302205
2025-01-02,80.53517881893413
2025-01-03,99.38383769145064
2025-01-04,102.81086657736272
2025-01-05,131.9406121076155
2025-01-06,167.92441540969244
2025-01-07,101.09735213440668
2025-01-08,92.52977991962645
2025-01-09,154.2162998660441
2025-01-10,171.35144429560455
2025-01-11,130.22709766465945
2025-01-12,97.67032324849458
2025-01-13,85.67572214780228
2025-01-14,83.96220770484622
2025-01-15,77.10814993302205
2025-01-16,73.68112104710995
2025-01-17,85.67572214780228
2025-01-18,145.64872765126387
2025-01-19,126.80006877874736
2025-01-20,126.80006877874736
2025-01-21,150.789270980132
2025-01-22,119.94601100692317
2025-01-23,85.67572214780228
2025-01-24,78.82166437597809
2025-01-25,94.24329436258249
2025-01-26,111.37843879214294
2025-01-27,104.52438102031877
2025-01-28,73.68112104710995
2025-01-29,82.24869326189018
2025-01-30,97.67032324849458
2025-01-31,128.5135832217034
2025-02-01,80.53517881893413
2025-02-02,80.53517881893413
2025-02-03,77.10814993302205
2025-02-04,77.10814993302205
2025-02-05,104.52438102031877
2025-02-06,123.37303989283527
2025-02-07,78.82166437597809
2025-02-08,99.38383769145064
2025-02-09,90.81626547667041
2025-02-10,75.394635490066
2025-02-11,116.51898212101109
2025-02-12,154.2162998660441
2025-02-13,140.50818432239572
2025-02-14,104.52438102031877
2025-02-15,154.2162998660441
2025-02-16,111.37843879214294
2025-02-17,89.10275103371436
2025-02-18,109.6649243491869
2025-02-19,142.22169876535176
2025-02-20,90.81626547667041
2025-02-21,90.81626547667041
2025-02-22,89.10275103371436
2025-02-23,82.24869326189018
2025-02-24,82.24869326189018
2025-02-25,73.68112104710995
2025-02-26,66.82706327528577
2025-02-27,90.81626547667041
2025-02-28,75.394635490066
2025-03-01,70.25409216119786
2025-03-02,97.67032324849458
2025-03-03,92.52977991962645
2025-03-04,114.80546767805504
2025-03-05,161.07035763786826
2025-03-06,92.52977991962645
2025-03-07,89.10275103371436
2025-03-08,95.95680880553854
2025-03-09,78.82166437597809
2025-03-10,87.38923659075832
2025-03-11,87.38923659075832
2025-03-12,92.52977991962645
2025-03-13,111.37843879214294
2025-03-14,131.9406121076155
2025-03-15,130.22709766465945
2025-03-16,126.80006877874736
2025-03-17,102.81086657736272
2025-03-18,73.68112104710995
2025-03-19,95.95680880553854
2025-03-20,89.10275103371436
2025-03-21,71.9676066041539
2025-03-22,75.394635490066
2025-03-23,102.81086657736272
2025-03-24,116.51898212101109
2025-03-25,85.67572214780228
2025-03-26,94.24329436258249
2025-03-27,94.24329436258249
2025-03-28,109.6649243491869
2025-03-29,131.9406121076155
2025-03-30,126.80006877874736
2025-03-31,155.92981430900014
2025-04-01,102.81086657736272
2025-04-02,128.5135832217034
2025-04-03,125.08655433579132
2025-04-04,114.80546767805504
2025-04-05,114.80546767805504
2025-04-06,111.37843879214294
2025-04-07,111.37843879214294
2025-04-08,85.67572214780228
2025-04-09,68.54057771824182
2025-04-10,99.38383769145064
2025-04-11,83.96220770484622
2025-04-12,77.10814993302205
2025-04-13,68.54057771824182
2025-04-14,63.40003438937368
2025-04-15,72.0922258363689
2025-04-16,68.47826810213432
2025-04-17,108.13833875455333
2025-04-18,88.2615712162632
2025-04-19,102.71740215320148
2025-04-20,95.48948668473236
2025-04-21,87.40481399478519
2025-04-22,89.21179286190247
2025-04-23,98.24668719748888
2025-04-24,99.10344441896692
2025-04-25,104.52438102031877
2025-04-26,123.45092691296963
2025-04-27,83.79085626055061
2025-04-28,77.51316243772075
2025-04-29,91.01877172901976
2025-04-30,91.01877172901976
2025-05-01,95.48948668473236
2025-05-02,117.17323309013976
2025-05-03,113.55927535590519
2025-05-04,115.36625422302247
2025-05-05,129.7286207357995
2025-05-06,109.94531762167063
2025-05-07,102.71740215320148
2025-05-08,114.4160325773832
2025-05-09,105.38113824179678
2025-05-10,104.52438102031877
2025-05-11,99.10344441896692
2025-05-12,128.8718635143215
2025-05-13,118.02999031161778
2025-05-14,99.10344441896692
2025-05-15,93.12172127264762
2025-05-16,91.2212779813691
2025-05-17,129.23014380693957
2025-05-18,117.82748405926843
2025-05-19,110.22571089415433
2025-05-20,100.72349443776172
2025-05-21,112.12615418543285
2025-05-22,110.22571089415433
2025-05-23,91.2212779813691
2025-05-24,100.72349443776172
2025-05-25,119.72792735054695
2025-05-26,104.52438102031876
2025-05-27,112.12615418543285
2025-05-28,136.83191697205365
2025-05-29,121.62837064182547
2025-05-30,131.1305870982181
2025-05-31,102.62393772904024
2025-06-01,108.32526760287581
2025-06-02,93.12172127264762
2025-06-03,112.12615418543285
2025-06-04,112.12615418543285
2025-06-05,108.32526760287581
2025-06-06,96.92260785520467
2025-06-07,95.02216456392615
2025-06-08,95.02216456392615
2025-06-09,119.72792735054695
2025-06-10,115.9270407679899
2025-06-11,96.92260785520467
2025-06-12,104.52438102031876
2025-06-13,117.82748405926843
2025-06-14,110.22571089415433
2025-06-15,98.8230511464832
2025-06-16,98.8230511464832
2025-06-17,93.12172127264762
2025-06-18,96.92260785520467
2025-06-19,104.52438102031876
2025-06-20,83.61950481625502
2025-06-21,83.61950481625502
2025-06-22,100.72349443776172
2025-06-23,81.71906152497648
2025-06-24,85.51994810753354
2025-06-25,112.12615418543285
2025-06-26,115.9270407679899
2025-06-27,95.02216456392615
2025-06-28,95.02216456392615
2025-06-29,98.8230511464832
2025-06-30,100.72349443776172
2025-07-01,110.22571089415433
2025-07-02,87.42039139881206
2025-07-03,89.32083469009058
2025-07-04,98.8230511464832
2025-07-05,83.61950481625502
2025-07-06,96.92260785520467
2025-07-07,108.32526760287581
2025-07-08,114.02659747671137
2025-07-09,104.52438102031876
2025-07-10,93.12172127264762
2025-07-11,93.12172127264762
2025-07-12,100.72349443776172
2025-07-13,91.2212779813691
2025-07-14,104.52438102031876
2025-07-15,100.72349443776172
2025-07-16,98.8230511464832
2025-07-17,89.32083469009058
2025-07-18,83.61950481625502
2025-07-19,91.2212779813691
2025-07-20,79.81861823369796
2025-07-21,79.81861823369796
2025-07-22,83.61950481625502
2025-07-23,85.51994810753354
2025-07-24,81.71906152497648
2025-07-25,93.12172127264762
2025-07-26,95.02216456392615
2025-07-27,87.42039139881206
2025-07-28,77.91817494241944
2025-07-29,77.91817494241944
2025-07-30,83.61950481625502
2025-07-31,93.12172127264762
2025-08-01,87.42039139881206
2025-08-02,91.2212779813691
2025-08-03,76.01773165114092
2025-08-04,91.2212779813691
2025-08-05,85.51994810753354
2025-08-06,81.71906152497648
2025-08-07,72.21684506858388
2025-08-08,77.91817494241944
2025-08-09,85.51994810753354
2025-08-10,93.12172127264762
2025-08-11,91.2212779813691
2025-08-12,102.62393772904024
2025-08-13,114.02659747671137
2025-08-14,96.92260785520467
2025-08-15,89.32083469009058
2025-08-16,91.2212779813691
2025-08-17,95.02216456392615
2025-08-18,85.51994810753354
2025-08-19,95.02216456392615
2025-08-20,104.52438102031876
2025-08-21,91.2212779813691
2025-08-22,85.51994810753354
2025-08-23,87.42039139881206
2025-08-24,91.2212779813691
2025-08-25,85.51994810753354
2025-08-26,74.1172883598624
2025-08-27,85.51994810753354
2025-08-28,85.51994810753354
2025-08-29,85.51994810753354
2025-08-30,89.32083469009058
2025-08-31,87.42039139881206
2025-09-01,85.51994810753354
2025-09-02,81.71906152497648
2025-09-03,79.81861823369796
2025-09-04,85.51994810753354
2025-09-05,76.01773165114092
2025-09-06,119.72792735054695
2025-09-07,104.52438102031876
2025-09-08,87.42039139881206
2025-09-09,72.21684506858388
2025-09-10,85.51994810753354
2025-09-11,68.41595848602682
2025-09-12,58.913742029634214
2025-09-13,72.21684506858388
2025-09-14,66.5155151947483
2025-09-15,70.31640177730534
2025-09-16,72.21684506858388
2025-09-17,89.32083469009058
2025-09-18,91.2212779813691
2025-09-19,87.42039139881206
2025-09-20,77.91817494241944
2025-09-21,87.42039139881206
2025-09-22,89.32083469009058
2025-09-23,93.12172127264762
2025-09-24,117.82748405926843
2025-09-25,98.8230511464832
2025-09-26,83.61950481625502
2025-09-27,91.2212779813691
2025-09-28,70.31640177730534
2025-09-29,81.71906152497648
2025-09-30,74.1172883598624
2025-10-01,64.61507190346978
2025-10-02,62.714628612191255
2025-10-03,66.5155151947483
2025-10-04,74.1172883598624
2025-10-05,70.31640177730534
2025-10-06,93.12172127264762
2025-10-07,81.71906152497648
2025-10-08,98.8230511464832
2025-10-09,85.51994810753354
2025-10-10,77.91817494241944
2025-10-11,102.62393772904024
2025-10-12,91.2212779813691
2025-10-13,102.62393772904024
2025-10-14,100.72349443776172
2025-10-15,77.91817494241944
2025-10-16,77.91817494241944
2025-10-17,85.51994810753354
2025-10-18,89.32083469009058
2025-10-19,95.02216456392615
2025-10-20,77.91817494241944
2025-10-21,79.81861823369796
2025-10-22,79.81861823369796
2025-10-23,79.81861823369796
2025-10-24,96.92260785520467
2025-10-25,110.22571089415433
2025-10-26,91.2212779813691
2025-10-27,95.02216456392615
2025-10-28,100.72349443776172
2025-10-29,110.22571089415433
2025-10-30,102.62393772904024
2025-10-31,77.91817494241944
2025-11-01,89.32083469009058
2025-11-02,79.81861823369796
2025-11-03,83.61950481625502
2025-11-04,55.112855447077166
2025-11-05,74.1172883598624
2025-11-06,72.21684506858388
2025-11-07,81.71906152497648
2025-11-08,89.32083469009058
2025-11-09,115.9270407679899
2025-11-10,110.22571089415433
2025-11-11,125.42925722438251
2025-11-12,104.52438102031876
2025-11-13,96.92260785520467
2025-11-14,79.81861823369796
2025-11-15,112.12615418543285
2025-11-16,100.72349443776172
2025-11-17,106.42482431159729
2025-11-18,108.32526760287581
2025-11-19,115.9270407679899
2025-11-20,153.93590659356036
2025-11-21,121.62837064182547
2025-11-22,106.42482431159729
2025-11-23,100.72349443776172
2025-11-24,104.52438102031876
2025-11-25,131.1305870982181
2025-11-26,117.82748405926843
2025-11-27,100.72349443776172
2025-11-28,98.8230511464832
2025-11-29,134.93147368077513
2025-11-30,174.84078279762412
2025-12-01,150.13502001100332
2025-12-02,190.0443291278523
2025-12-03,106.42482431159729
2025-12-04,123.52881393310399
2025-12-05,142.5332468458892
2025-12-06,125.42925722438251
2025-12-07,106.42482431159729
2025-12-08,119.72792735054695
2025-12-09,91.2212779813691
2025-12-10,121.62837064182547
2025-12-11,87.56001079619585
2025-12-12,83.22346666620678
2025-12-13,108.97490267242517
2025-12-14,138.79505403491663
2025-12-15,131.34001619429378
2025-12-16,91.89655492618492
2025-12-17,109.92512431806443
2025-12-18,140.96332609991117
2025-12-19,136.6267819699221
2025-12-20,107.75685225306991
2025-12-21,89.72828286119038
2025-12-22,114.26166844805351
2025-12-23,175.1200215923917
2025-12-24,117.38016215868731
2025-12-25,108.97490267242517
2025-12-26,172.95174952739717
2025-12-27,114.26166844805351
2025-12-28,121.71670628867638
2025-12-29,145.29987022990025
2025-12-30,129.17174412929924
2025-12-31,153.70512971616236
2026-01-01,119.54843422368185
2026-01-02,129.17174412929924
2026-01-03,136.6267819699221
2026-01-04,115.21189009369277
2026-01-05,107.75685225306991
2026-01-06,101.51986483180232
2026-01-07,98.1335423474525
2026-01-08,99.35159276680778
2026-01-09,144.08181981054497
2026-01-10,121.80504193552729
2026-01-11,87.69963019357964
2026-01-12,82.82742851615855
2026-01-13,87.69963019357964
2026-01-14,90.13573103229018
2026-01-15,87.69963019357964
2026-01-16,97.44403354842183
2026-01-17,141.29384864521165
2026-01-18,121.80504193552729
2026-01-19,92.57183187100074
2026-01-20,92.57183187100074
2026-01-21,141.29384864521165
2026-01-22,133.98554612908
2026-01-23,170.52705870973818
2026-01-24,224.1212771613702
2026-01-25,243.61008387105457
2026-01-26,177.83536122586983
2026-01-27,133.98554612908
2026-01-28,97.44403354842183
2026-01-29,92.57183187100074
2026-01-30,114.49673941939564
2026-01-31,165.6548570323171
2026-02-01,138.8577478065011
2026-02-02,114.49673941939564
2026-02-03,116.93284025810618
2026-02-04,97.44403354842183
2026-02-05,99.88013438713237
2026-02-06,97.44403354842183
2026-02-07,102.31623522584292
2026-02-08,85.26352935486909
2026-02-09,75.51912600002692
2026-02-10,95.00793270971128
2026-02-11,107.188436903264
2026-02-12,85.26352935486909
2026-02-13,77.95522683873746
2026-02-14,99.88013438713237
2026-02-15,114.49673941939564
2026-02-16,114.49673941939564
2026-02-17,114.49673941939564
2026-02-18,126.67724361294837
2026-02-19,129.11334445165892
2026-02-20,129.11334445165892
2026-02-21,104.75233606455346
2026-02-22,124.24114277423783
2026-02-23,141.29384864521165
2026-02-24,104.75233606455346
2026-02-25,119.36894109681674
2026-02-26,97.44403354842183
2026-02-27,82.82742851615855
2026-02-28,92.57183187100074
2026-03-01,90.13573103229018
2026-03-02,95.00793270971128
2026-03-03,87.69963019357964
2026-03-04,97.44403354842183
2026-03-05,107.188436903264
2026-03-06,109.62453774197455
2026-03-07,112.0606385806851
2026-03-08,112.0606385806851
2026-03-09,90.13573103229018
2026-03-10,95.00793270971128
2026-03-11,112.0606385806851
2026-03-12,102.31623522584292
2026-03-13,99.88013438713237
2026-03-14,99.88013438713237
2026-03-15,121.80504193552729
2026-03-16,148.60215116134327
2026-03-17,116.93284025810618
2026-03-18,99.88013438713237
2026-03-19,92.57183187100074
2026-03-20,92.57183187100074
2026-03-21,85.26352935486909
2026-03-22,87.69963019357964
2026-03-23,77.95522683873746
2026-03-24,85.26352935486909
2026-03-25,77.95522683873746
2026-03-26,87.69963019357964
2026-03-27,87.69963019357964
2026-03-28,87.69963019357964
2026-03-29,92.57183187100074
2026-03-30,87.69963019357964
2026-03-31,99.88013438713237
2026-04-01,114.49673941939564
2026-04-02,114.49673941939564
2026-04-03,102.31623522584292
2026-04-04,112.0606385806851
2026-04-05,109.62453774197455
2026-04-06,97.44403354842183
2026-04-07,87.69963019357964
2026-04-08,90.13573103229018
2026-04-09,92.57183187100074
2026-04-10,99.88013438713237
2026-04-11,104.75233606455346
2026-04-12,116.93284025810618
2026-04-13,95.00793270971128
2026-04-14,85.26352935486909
2026-04-15,99.88013438713237
2026-04-16,77.95522683873746
2026-04-17,92.57183187100074
2026-04-18,112.0606385806851
2026-04-19,114.49673941939564
2026-04-20,109.62453774197455
2026-04-21,126.67724361294837
2026-04-22,114.49673941939564
2026-04-23,85.26352935486909
2026-04-24,87.69963019357964
2026-04-25,160.782655354896
2026-04-26,109.62453774197455
2026-04-27,99.88013438713237
2026-04-28,99.88013438713237
2026-04-29,116.93284025810618
2026-04-30,97.44403354842183
2026-05-01,99.88013438713237
2026-05-02,104.75233606455346
2026-05-03,90.13573103229018
2026-05-04,95.00793270971128
2026-05-05,97.44403354842183
2026-05-06,119.36894109681674
2026-05-07,97.44403354842183
2026-05-08,87.69963019357964
2026-05-09,114.49673941939564
2026-05-10,102.31623522584292
2026-05-11,97.44403354842183
2026-05-12,85.26352935486909
2026-05-13,85.26352935486909
2026-05-14,75.51912600002692
2026-05-15,73.08302516131637
2026-05-16,90.13573103229018
2026-05-17,107.188436903264
2026-05-18,116.93284025810618
2026-05-19,114.49673941939564
2026-05-20,133.98554612908
2026-05-21,155.91045367747492
2026-05-22,133.98554612908
2026-05-23,153.47435283876436
2026-05-24,121.80504193552729
2026-05-25,112.0606385806851
2026-05-26,141.29384864521165
2026-05-27,151.03825200005383
2026-05-28,126.67724361294837
2026-05-29,97.44403354842183
2026-05-30,97.44403354842183
2026-05-31,73.08302516131637
