Time,red_sox
2024-10-30,8.6079659867931
2024-10-31,10.759957483491377
2024-11-01,5.379978741745688
2024-11-02,6.4559744900948255
2024-11-03,4.30398299339655
2024-11-04,3.7659851192219813
2024-11-05,3.7659851192219813
2024-11-06,2.689989370872844
2024-11-07,3.2279872450474127
2024-11-08,3.7659851192219813
2024-11-09,3.7659851192219813
2024-11-10,3.7659851192219813
2024-11-11,3.7659851192219813
2024-11-12,4.30398299339655
2024-11-13,4.30398299339655
2024-11-14,4.30398299339655
2024-11-15,4.841980867571119
2024-11-16,4.30398299339655
2024-11-17,4.30398299339655
2024-11-18,4.30398299339655
2024-11-19,4.841980867571119
2024-11-20,4.841980867571119
2024-11-21,4.841980867571119
2024-11-22,4.30398299339655
2024-11-23,4.30398299339655
2024-11-24,4.30398299339655
2024-11-25,4.30398299339655
2024-11-26,4.841980867571119
2024-11-27,6.4559744900948255
2024-11-28,6.9939723642693945
2024-11-29,8.069968112618533
2024-11-30,6.4559744900948255
2024-12-01,6.4559744900948255
2024-12-02,6.4559744900948255
2024-12-03,8.069968112618533
2024-12-04,7.531970238443963
2024-12-05,6.9939723642693945
2024-12-06,6.9939723642693945
2024-12-07,6.9939723642693945
2024-12-08,9.145963860967669
2024-12-09,10.759957483491377
2024-12-10,8.6079659867931
2024-12-11,16.139936225237065
2024-12-12,12.911948980189651
2024-12-13,10.221959609316807
2024-12-14,9.145963860967669
2024-12-15,9.145963860967669
2024-12-16,7.531970238443963
2024-12-17,7.531970238443963
2024-12-18,8.069968112618533
2024-12-19,7.531970238443963
2024-12-20,7.531970238443963
2024-12-21,6.9939723642693945
2024-12-22,7.531970238443963
2024-12-23,9.145963860967669
2024-12-24,8.6079659867931
2024-12-25,8.069968112618533
2024-12-26,7.531970238443963
2024-12-27,7.531970238443963
2024-12-28,8.6079659867931
2024-12-29,6.9939723642693945
2024-12-30,6.4559744900948255
2024-12-31,6.4559744900948255
2025-01-01,5.9179766159202565
2025-01-02,6.4559744900948255
2025-01-03,6.4559744900948255
2025-01-04,5.9179766159202565
2025-01-05,5.9179766159202565
2025-01-06,6.4559744900948255
2025-01-07,6.9939723642693945
2025-01-08,6.4559744900948255
2025-01-09,6.4559744900948255
2025-01-10,6.4559744900948255
2025-01-11,6.4559744900948255
2025-01-12,5.9179766159202565
2025-01-13,5.9179766159202565
2025-01-14,5.379978741745688
2025-01-15,5.9179766159202565
2025-01-16,5.9179766159202565
2025-01-17,5.9179766159202565
2025-01-18,5.379978741745688
2025-01-19,5.379978741745688
2025-01-20,5.379978741745688
2025-01-21,5.9179766159202565
2025-01-22,6.4559744900948255
2025-01-23,6.4559744900948255
2025-01-24,6.4559744900948255
2025-01-25,5.9179766159202565
2025-01-26,5.9179766159202565
2025-01-27,5.9179766159202565
2025-01-28,5.379978741745688
2025-01-29,5.379978741745688
2025-01-30,5.379978741745688
2025-01-31,5.379978741745688
2025-02-01,5.379978741745688
2025-02-02,5.9179766159202565
2025-02-03,6.4559744900948255
2025-02-04,5.379978741745688
2025-02-05,5.9179766159202565
2025-02-06,6.4559744900948255
2025-02-07,5.379978741745688
2025-02-08,5.9179766159202565
2025-02-09,5.379978741745688
2025-02-10,5.379978741745688
2025-02-11,6.4559744900948255
2025-02-12,7.531970238443963
2025-02-13,18.291927721935338
2025-02-14,8.6079659867931
2025-02-15,8.069968112618533
2025-02-16,7.531970238443963
2025-02-17,8.069968112618533
2025-02-18,8.069968112618533
2025-02-19,8.069968112618533
2025-02-20,6.9939723642693945
2025-02-21,9.683961735142239
2025-02-22,11.297955357665945
2025-02-23,13.449946854364219
2025-02-24,9.683961735142239
2025-02-25,8.6079659867931
2025-02-26,8.6079659867931
2025-02-27,8.069968112618533
2025-02-28,8.069968112618533
2025-03-01,8.069968112618533
2025-03-02,9.145963860967669
2025-03-03,7.531970238443963
2025-03-04,7.531970238443963
2025-03-05,6.9939723642693945
2025-03-06,6.9939723642693945
2025-03-07,7.531970238443963
2025-03-08,9.145963860967669
2025-03-09,9.683961735142239
2025-03-10,6.9939723642693945
2025-03-11,7.531970238443963
2025-03-12,7.531970238443963
2025-03-13,8.069968112618533
2025-03-14,8.6079659867931
2025-03-15,9.145963860967669
2025-03-16,9.683961735142239
2025-03-17,8.069968112618533
2025-03-18,8.6079659867931
2025-03-19,9.683961735142239
2025-03-20,8.6079659867931
2025-03-21,8.6079659867931
2025-03-22,9.683961735142239
2025-03-23,10.759957483491377
2025-03-24,10.221959609316807
2025-03-25,11.835953231840513
2025-03-26,11.835953231840513
2025-03-27,43.57782780814007
2025-03-28,24.209904337855594
2025-03-29,35.50785969552154
2025-03-30,42.501832059790935
2025-03-31,27.43789158290301
2025-04-01,16.139936225237065
2025-04-02,17.2159319735862
2025-04-03,37.12185331804525
2025-04-04,47.34381292736205
2025-04-05,46.80581505318749
2025-04-06,53.799787417456876
2025-04-07,47.88181080153662
2025-04-08,28.513887331252146
2025-04-09,25.285900086204734
2025-04-10,34.4318639471724
2025-04-11,19.905921344459045
2025-04-12,33.89386607299783
2025-04-13,27.975889457077578
2025-04-14,17.75392984776077
2025-04-15,23.825620142016618
2025-04-16,22.09634126074122
2025-04-17,20.367062379465818
2025-04-18,21.827342323653934
2025-04-19,42.463403640207034
2025-04-20,40.196126884757064
2025-04-21,31.818731415467354
2025-04-22,18.63778349819042
2025-04-23,29.013456785842816
2025-04-24,33.54801029674275
2025-04-25,14.910226798552333
2025-04-26,29.551454660017384
2025-04-27,32.741013485480906
2025-04-28,14.372228924377765
2025-04-29,14.910226798552333
2025-04-30,18.63778349819042
2025-05-01,21.827342323653934
2025-05-02,21.558343386566648
2025-05-03,44.461681458569714
2025-05-04,36.468570185118985
2025-05-05,12.911948980189651
2025-05-06,16.639505679827735
2025-05-07,20.367062379465818
2025-05-08,29.282455722930102
2025-05-09,18.09978562401585
2025-05-10,29.282455722930102
2025-05-11,34.739291303843586
2025-05-12,16.908504616915017
2025-05-13,20.636061316553103
2025-05-14,25.823897960379302
2025-05-15,20.29020554029802
2025-05-16,22.134769680325114
2025-05-17,40.58041108059604
2025-05-18,49.80323178073151
2025-05-19,18.44564140027093
2025-05-20,27.668462100406394
2025-05-21,29.513026240433486
2025-05-22,23.979333820352206
2025-05-23,40.58041108059604
2025-05-24,57.18148834083988
2025-05-25,46.114103500677324
2025-05-26,25.823897960379302
2025-05-27,16.601077260243837
2025-05-28,27.668462100406394
2025-05-29,12.911948980189651
2025-05-30,16.601077260243837
2025-05-31,35.04671866051476
2025-06-01,23.979333820352206
2025-06-02,18.44564140027093
2025-06-03,25.823897960379302
2025-06-04,35.04671866051476
2025-06-05,14.756513120216743
2025-06-06,20.29020554029802
2025-06-07,40.58041108059604
2025-06-08,49.80323178073151
2025-06-09,47.95866764070441
2025-06-10,36.89128280054186
2025-06-11,27.668462100406394
2025-06-12,22.134769680325114
2025-06-13,22.134769680325114
2025-06-14,59.02605248086697
2025-06-15,90.38364286132756
2025-06-16,40.58041108059604
2025-06-17,35.04671866051476
2025-06-18,38.73584694056895
2025-06-19,18.44564140027093
2025-06-20,16.601077260243837
2025-06-21,51.647795920758604
2025-06-22,33.202154520487674
2025-06-23,18.44564140027093
2025-06-24,23.979333820352206
2025-06-25,31.35759038046058
2025-06-26,14.756513120216743
2025-06-27,16.601077260243837
2025-06-28,35.04671866051476
2025-06-29,29.513026240433486
2025-06-30,16.601077260243837
2025-07-01,27.668462100406394
2025-07-02,40.58041108059604
2025-07-03,23.979333820352206
2025-07-04,29.513026240433486
2025-07-05,27.668462100406394
2025-07-06,36.89128280054186
2025-07-07,20.29020554029802
2025-07-08,31.35759038046058
2025-07-09,33.202154520487674
2025-07-10,31.35759038046058
2025-07-11,33.202154520487674
2025-07-12,60.87061662089407
2025-07-13,55.33692420081279
2025-07-14,20.29020554029802
2025-07-15,14.756513120216743
2025-07-16,14.756513120216743
2025-07-17,12.911948980189651
2025-07-18,36.89128280054186
2025-07-19,25.823897960379302
2025-07-20,53.49236006078569
2025-07-21,23.979333820352206
2025-07-22,31.35759038046058
2025-07-23,27.668462100406394
2025-07-24,36.89128280054186
2025-07-25,27.668462100406394
2025-07-26,49.80323178073151
2025-07-27,73.78256560108372
2025-07-28,23.979333820352206
2025-07-29,38.73584694056895
2025-07-30,42.42497522062314
2025-07-31,40.58041108059604
2025-08-01,31.35759038046058
2025-08-02,75.6271297411108
2025-08-03,64.55974490094825
2025-08-04,27.668462100406394
2025-08-05,44.26953936065023
2025-08-06,46.114103500677324
2025-08-07,33.202154520487674
2025-08-08,16.601077260243837
2025-08-09,44.26953936065023
2025-08-10,60.87061662089407
2025-08-11,20.29020554029802
2025-08-12,33.202154520487674
2025-08-13,38.73584694056895
2025-08-14,23.979333820352206
2025-08-15,18.44564140027093
2025-08-16,49.80323178073151
2025-08-17,46.114103500677324
2025-08-18,22.134769680325114
2025-08-19,29.513026240433486
2025-08-20,33.202154520487674
2025-08-21,22.134769680325114
2025-08-22,55.33692420081279
2025-08-23,83.00538630121918
2025-08-24,46.114103500677324
2025-08-25,49.80323178073151
2025-08-26,36.89128280054186
2025-08-27,35.04671866051476
2025-08-28,46.114103500677324
2025-08-29,33.202154520487674
2025-08-30,68.24887318100244
2025-08-31,47.95866764070441
2025-09-01,46.114103500677324
2025-09-02,23.979333820352206
2025-09-03,44.26953936065023
2025-09-04,27.668462100406394
2025-09-05,16.601077260243837
2025-09-06,38.73584694056895
2025-09-07,42.42497522062314
2025-09-08,18.44564140027093
2025-09-09,23.979333820352206
2025-09-10,42.42497522062314
2025-09-11,16.601077260243837
2025-09-12,31.35759038046058
2025-09-13,84.84995044124628
2025-09-14,38.73584694056895
2025-09-15,38.73584694056895
2025-09-16,20.29020554029802
2025-09-17,33.202154520487674
2025-09-18,47.95866764070441
2025-09-19,18.44564140027093
2025-09-20,44.26953936065023
2025-09-21,42.42497522062314
2025-09-22,27.668462100406394
2025-09-23,18.44564140027093
2025-09-24,38.73584694056895
2025-09-25,46.114103500677324
2025-09-26,57.18148834083988
2025-09-27,99.60646356146302
2025-09-28,59.02605248086697
2025-09-29,29.513026240433486
2025-09-30,83.00538630121918
2025-10-01,169.69990088249256
2025-10-02,158.63251604233
2025-10-03,184.4564140027093
2025-10-04,14.756513120216743
2025-10-05,11.067384840162557
2025-10-06,7.378256560108372
2025-10-07,5.5336924200812785
2025-10-08,7.378256560108372
2025-10-09,7.378256560108372
2025-10-10,5.5336924200812785
2025-10-11,5.5336924200812785
2025-10-12,5.5336924200812785
2025-10-13,5.5336924200812785
2025-10-14,5.5336924200812785
2025-10-15,5.5336924200812785
2025-10-16,3.689128280054186
2025-10-17,5.5336924200812785
2025-10-18,3.689128280054186
2025-10-19,3.689128280054186
2025-10-20,3.689128280054186
2025-10-21,5.5336924200812785
2025-10-22,3.689128280054186
2025-10-23,3.689128280054186
2025-10-24,3.689128280054186
2025-10-25,3.689128280054186
2025-10-26,3.689128280054186
2025-10-27,3.689128280054186
2025-10-28,5.5336924200812785
2025-10-29,5.5336924200812785
2025-10-30,3.689128280054186
2025-10-31,3.689128280054186
2025-11-01,5.5336924200812785
2025-11-02,9.222820700135465
2025-11-03,5.5336924200812785
2025-11-04,3.689128280054186
2025-11-05,3.689128280054186
2025-11-06,3.689128280054186
2025-11-07,3.689128280054186
2025-11-08,3.689128280054186
2025-11-09,3.689128280054186
2025-11-10,3.689128280054186
2025-11-11,3.689128280054186
2025-11-12,3.689128280054186
2025-11-13,3.689128280054186
2025-11-14,3.689128280054186
2025-11-15,3.689128280054186
2025-11-16,3.689128280054186
2025-11-17,3.689128280054186
2025-11-18,3.689128280054186
2025-11-19,5.5336924200812785
2025-11-20,5.5336924200812785
2025-11-21,3.689128280054186
2025-11-22,3.689128280054186
2025-11-23,3.689128280054186
2025-11-24,3.689128280054186
2025-11-25,9.222820700135465
2025-11-26,5.5336924200812785
2025-11-27,5.5336924200812785
2025-11-28,5.5336924200812785
2025-11-29,5.5336924200812785
2025-11-30,5.5336924200812785
2025-12-01,5.5336924200812785
2025-12-02,5.5336924200812785
2025-12-03,5.5336924200812785
2025-12-04,5.5336924200812785
2025-12-05,7.378256560108372
2025-12-06,5.5336924200812785
2025-12-07,5.5336924200812785
2025-12-08,5.5336924200812785
2025-12-09,9.222820700135465
2025-12-10,9.222820700135465
2025-12-11,7.685683916779553
2025-12-12,7.378256560108371
2025-12-13,7.378256560108371
2025-12-14,7.070829203437189
2025-12-15,5.8411197767524605
2025-12-16,7.070829203437189
2025-12-17,7.070829203437189
2025-12-18,6.763401846766007
2025-12-19,7.070829203437189
2025-12-20,5.5336924200812785
2025-12-21,5.8411197767524605
2025-12-22,10.759957483491373
2025-12-23,7.070829203437189
2025-12-24,5.8411197767524605
2025-12-25,5.8411197767524605
2025-12-26,5.8411197767524605
2025-12-27,5.8411197767524605
2025-12-28,5.5336924200812785
2025-12-29,5.2262650634100964
2025-12-30,5.5336924200812785
2025-12-31,5.2262650634100964
2026-01-01,5.5336924200812785
2026-01-02,5.8411197767524605
2026-01-03,5.8411197767524605
2026-01-04,5.5336924200812785
2026-01-05,5.5336924200812785
2026-01-06,5.5336924200812785
2026-01-07,5.5336924200812785
2026-01-08,5.8411197767524605
2026-01-09,5.8411197767524605
2026-01-10,6.148547133423642
2026-01-11,10.452530126820191
2026-01-12,6.763401846766006
2026-01-13,6.763401846766006
2026-01-14,9.837675413477827
2026-01-15,9.837675413477827
2026-01-16,9.222820700135463
2026-01-17,7.993111273450735
2026-01-18,6.763401846766006
2026-01-19,6.148547133423642
2026-01-20,6.148547133423642
2026-01-21,6.763401846766006
2026-01-22,6.763401846766006
2026-01-23,5.533692420081278
2026-01-24,6.148547133423642
2026-01-25,6.148547133423642
2026-01-26,4.9188377067389135
2026-01-27,5.533692420081278
2026-01-28,5.533692420081278
2026-01-29,5.533692420081278
2026-01-30,5.533692420081278
2026-01-31,6.148547133423642
2026-02-01,6.763401846766006
2026-02-02,6.763401846766006
2026-02-03,6.763401846766006
2026-02-04,6.148547133423642
2026-02-05,7.378256560108371
2026-02-06,6.763401846766006
2026-02-07,6.763401846766006
2026-02-08,7.378256560108371
2026-02-09,8.607965986793099
2026-02-10,8.607965986793099
2026-02-11,6.763401846766006
2026-02-12,6.763401846766006
2026-02-13,7.378256560108371
2026-02-14,6.763401846766006
2026-02-15,6.763401846766006
2026-02-16,6.763401846766006
2026-02-17,6.763401846766006
2026-02-18,6.763401846766006
2026-02-19,6.763401846766006
2026-02-20,8.607965986793099
2026-02-21,9.222820700135463
2026-02-22,8.607965986793099
2026-02-23,7.993111273450735
2026-02-24,7.378256560108371
2026-02-25,6.763401846766006
2026-02-26,8.607965986793099
2026-02-27,7.993111273450735
2026-02-28,8.607965986793099
2026-03-01,8.607965986793099
2026-03-02,7.378256560108371
2026-03-03,6.763401846766006
2026-03-04,9.222820700135463
2026-03-05,7.378256560108371
2026-03-06,6.763401846766006
2026-03-07,8.607965986793099
2026-03-08,8.607965986793099
2026-03-09,7.378256560108371
2026-03-10,7.378256560108371
2026-03-11,6.148547133423642
2026-03-12,6.148547133423642
2026-03-13,7.378256560108371
2026-03-14,7.378256560108371
2026-03-15,9.222820700135463
2026-03-16,7.378256560108371
2026-03-17,7.378256560108371
2026-03-18,9.222820700135463
2026-03-19,7.993111273450735
2026-03-20,8.607965986793099
2026-03-21,9.837675413477827
2026-03-22,10.452530126820191
2026-03-23,9.837675413477827
2026-03-24,11.067384840162555
2026-03-25,12.297094266847283
2026-03-26,51.64779592075859
2026-03-27,24.594188533694567
2026-03-28,46.11410350067732
2026-03-29,48.57352235404677
2026-03-30,17.215931973586198
2026-03-31,33.81700923383003
2026-04-01,47.343812927362045
2026-04-02,16.601077260243834
2026-04-03,46.72895821401968
2026-04-04,44.26953936065022
2026-04-05,51.64779592075859
2026-04-06,25.823897960379295
2026-04-07,41.195265793938404
2026-04-08,49.18837706738913
2026-04-09,14.756513120216741
2026-04-10,15.371367833559106
2026-04-11,38.12099222722658
2026-04-12,50.41808649407386
2026-04-13,17.215931973586198
2026-04-14,30.74273566711821
2026-04-15,36.89128280054185
2026-04-16,14.141658406874376
2026-04-17,21.519914966982746
2026-04-18,60.255761907551694
2026-04-19,47.958667640704405
2026-04-20,48.57352235404677
2026-04-21,28.898171527091115
2026-04-22,49.8032317807315
2026-04-23,51.03294120741623
2026-04-24,35.046718660514756
2026-04-25,60.255761907551694
2026-04-26,61.48547133423642
2026-04-27,22.749624393667474
2026-04-28,30.74273566711821
2026-04-29,31.97244509380294
2026-04-30,16.601077260243834
2026-05-01,17.830786686928562
2026-05-02,46.72895821401968
2026-05-03,38.12099222722658
2026-05-04,20.905060253640382
2026-05-05,31.357590380460575
2026-05-06,27.053607387064023
2026-05-07,28.898171527091115
2026-05-08,27.053607387064023
2026-05-09,44.26953936065022
2026-05-10,33.81700923383003
2026-05-11,12.911948980189647
2026-05-12,20.290205540298018
2026-05-13,30.127880953775847
2026-05-14,34.431863947172396
2026-05-15,35.661573373857124
2026-05-16,37.50613751388421
2026-05-17,47.343812927362045
2026-05-18,15.98622254690147
2026-05-19,19.675350826955654
2026-05-20,22.749624393667474
2026-05-21,20.290205540298018
2026-05-22,17.215931973586198
2026-05-23,41.195265793938404
2026-05-24,35.661573373857124
2026-05-25,14.756513120216741
2026-05-26,19.675350826955654
2026-05-27,34.431863947172396
2026-05-28,43.65468464730786
2026-05-29,19.06049611361329
2026-05-30,31.97244509380294
2026-05-31,28.898171527091115
