Time,polls_2024
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,55.0
2022-01-24,0.0
2022-01-25,40.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,43.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,45.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,43.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,0.0
2022-03-13,31.0
2022-03-14,0.0
2022-03-15,32.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,39.0
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,27.0
2022-04-08,0.0
2022-04-09,43.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,27.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,27.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,37.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,44.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,35.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,86.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,46.0
2022-06-15,34.0
2022-06-16,37.0
2022-06-17,52.0
2022-06-18,37.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,34.0
2022-06-25,0.0
2022-06-26,39.0
2022-06-27,55.0
2022-06-28,39.0
2022-06-29,49.0
2022-06-30,45.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,37.0
2022-07-07,0.0
2022-07-08,35.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,35.0
2022-07-12,52.0
2022-07-13,44.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,45.0
2022-07-17,52.0
2022-07-18,44.0
2022-07-19,36.0
2022-07-20,0.0
2022-07-21,39.0
2022-07-22,50.0
2022-07-23,51.0
2022-07-24,55.0
2022-07-25,0.0
2022-07-26,54.0
2022-07-27,45.0
2022-07-28,41.0
2022-07-29,0.0
2022-07-30,76.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,33.0
2022-08-04,0.0
2022-08-05,40.0
2022-08-06,0.0
2022-08-07,45.0
2022-08-08,55.0
2022-08-09,100.0
2022-08-10,61.0
2022-08-11,43.0
2022-08-12,57.0
2022-08-13,0.0
2022-08-14,38.0
2022-08-15,48.0
2022-08-16,35.0
2022-08-17,57.0
2022-08-18,33.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,45.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,34.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,45.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,38.78016085790885
2022-09-02,35.86729222520107
2022-09-03,0.0
2022-09-04,50.93163538873995
2022-09-05,0.0
2022-09-06,31.041554959785522
2022-09-07,0.0
2022-09-08,28.628686327077748
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,33.9544235924933
2022-09-14,33.4544235924933
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,48.51876675603217
2022-09-20,33.4544235924933
2022-09-21,42.193029490616624
2022-09-22,0.0
2022-09-23,31.541554959785522
2022-09-24,0.0
2022-09-25,33.9544235924933
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,36.734584450402146
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,33.9088471849866
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,48.03753351206434
2022-10-09,42.38605898123325
2022-10-10,31.083109919571047
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,33.9088471849866
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,33.9088471849866
2022-10-22,42.38605898123325
2022-10-23,39.56032171581769
2022-10-24,50.8632707774799
2022-10-25,36.734584450402146
2022-10-26,48.03753351206434
2022-10-27,39.56032171581769
2022-10-28,56.51474530831099
2022-10-29,0.0
2022-10-30,53.689008042895445
2022-10-31,53.689008042895445
2022-11-01,31.083109919571047
2022-11-02,64.99195710455764
2022-11-03,50.8632707774799
2022-11-04,45.211796246648795
2022-11-05,76.29490616621985
2022-11-06,79.12064343163539
2022-11-07,107.37801608579089
2022-11-08,152.5898123324397
2022-11-09,248.66487935656838
2022-11-10,87.59785522788204
2022-11-11,48.03753351206434
2022-11-12,50.8632707774799
2022-11-13,45.211796246648795
2022-11-14,45.211796246648795
2022-11-15,64.99195710455764
2022-11-16,183.67292225201072
2022-11-17,67.8176943699732
2022-11-18,42.38605898123325
2022-11-19,53.689008042895445
2022-11-20,36.734584450402146
2022-11-21,42.38605898123325
2022-11-22,33.9088471849866
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,39.56032171581769
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,45.211796246648795
2022-12-06,0.0
2022-12-07,45.211796246648795
2022-12-08,39.56032171581769
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,45.211796246648795
2022-12-15,39.56032171581769
2022-12-16,39.56032171581769
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,53.689008042895445
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,33.9088471849866
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,36.734584450402146
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,36.734584450402146
2023-01-19,31.083109919571047
2023-01-20,36.734584450402146
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,42.38605898123325
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,48.03753351206434
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,67.8176943699732
2023-02-01,56.51474530831099
2023-02-02,39.56032171581769
2023-02-03,39.56032171581769
2023-02-04,0.0
2023-02-05,73.46916890080429
2023-02-06,0.0
2023-02-07,53.689008042895445
2023-02-08,62.166219839142094
2023-02-09,0.0
2023-02-10,45.211796246648795
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,81.94638069705094
2023-02-15,45.211796246648795
2023-02-16,36.734584450402146
2023-02-17,62.166219839142094
2023-02-18,0.0
2023-02-19,53.689008042895445
2023-02-20,39.56032171581769
2023-02-21,33.9088471849866
2023-02-22,36.734584450402146
2023-02-23,48.03753351206434
2023-02-24,33.9088471849866
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,33.9088471849866
2023-02-28,76.29490616621985
2023-03-01,48.03753351206434
2023-03-02,45.211796246648795
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,76.29490616621985
2023-03-06,53.689008042895445
2023-03-07,67.8176943699732
2023-03-08,0.0
2023-03-09,211.93029490616624
2023-03-10,33.9088471849866
2023-03-11,39.56032171581769
2023-03-12,50.8632707774799
2023-03-13,0.0
2023-03-14,62.166219839142094
2023-03-15,62.166219839142094
2023-03-16,36.734584450402146
2023-03-17,42.38605898123325
2023-03-18,50.8632707774799
2023-03-19,0.0
2023-03-20,39.56032171581769
2023-03-21,48.03753351206434
2023-03-22,50.8632707774799
2023-03-23,62.166219839142094
2023-03-24,42.38605898123325
2023-03-25,50.8632707774799
2023-03-26,39.56032171581769
2023-03-27,53.689008042895445
2023-03-28,79.12064343163539
2023-03-29,45.211796246648795
2023-03-30,76.29490616621985
2023-03-31,87.59785522788204
2023-04-01,53.689008042895445
2023-04-02,104.55227882037534
2023-04-03,96.07506702412869
2023-04-04,129.98391420911528
2023-04-05,141.28686327077747
2023-04-06,93.24932975871315
2023-04-07,56.51474530831099
2023-04-08,64.99195710455764
2023-04-09,56.51474530831099
2023-04-10,76.29490616621985
2023-04-11,70.64343163538874
2023-04-12,81.94638069705094
2023-04-13,53.689008042895445
2023-04-14,67.8176943699732
2023-04-15,42.38605898123325
2023-04-16,64.99195710455764
2023-04-17,53.689008042895445
2023-04-18,59.34048257372655
2023-04-19,56.51474530831099
2023-04-20,98.90080428954424
2023-04-21,169.544235924933
2023-04-22,101.7265415549598
2023-04-23,107.37801608579089
2023-04-24,135.6353887399464
2023-04-25,211.93029490616624
2023-04-26,158.7122430741734
2023-04-27,120.56478999106346
2023-04-28,95.6041108132261
2023-04-29,72.05630026809652
2023-04-30,133.75156389633602
2023-05-01,85.24307417336908
2023-05-02,72.05630026809652
2023-05-03,99.84271671134942
2023-05-04,85.24307417336908
2023-05-05,61.6952636282395
2023-05-06,60.28239499553173
2023-05-07,123.390527256479
2023-05-08,185.0857908847185
2023-05-09,136.57730116175156
2023-05-10,157.2993744414656
2023-05-11,282.1027703306524
2023-05-12,185.0857908847185
2023-05-13,144.11260053619304
2023-05-14,160.12511170688117
2023-05-15,149.76407506702415
2023-05-16,146.9383378016086
2023-05-17,110.20375335120644
2023-05-18,133.75156389633602
2023-05-19,146.9383378016086
2023-05-20,70.64343163538875
2023-05-21,126.21626452189456
2023-05-22,113.029490616622
2023-05-23,135.1644325290438
2023-05-24,182.26005361930297
2023-05-25,210.0464700625559
2023-05-26,183.67292225201075
2023-05-27,171.42806076854336
2023-05-28,122.44861483467383
2023-05-29,159.183199285076
2023-05-30,122.44861483467383
2023-05-31,122.44861483467383
2023-06-01,134.69347631814122
2023-06-02,171.42806076854336
2023-06-03,159.183199285076
2023-06-04,171.42806076854336
2023-06-05,159.183199285076
2023-06-06,159.183199285076
2023-06-07,195.91778373547814
2023-06-08,208.16264521894553
2023-06-09,244.89722966934767
2023-06-10,232.65236818588028
2023-06-11,269.38695263628244
2023-06-12,232.65236818588028
2023-06-13,244.89722966934767
2023-06-14,281.63181411974983
2023-06-15,220.40750670241292
2023-06-16,195.91778373547814
2023-06-17,220.40750670241292
2023-06-18,232.65236818588028
2023-06-19,281.63181411974983
2023-06-20,183.67292225201075
2023-06-21,159.183199285076
2023-06-22,134.69347631814122
2023-06-23,208.16264521894553
2023-06-24,110.20375335120646
2023-06-25,122.44861483467383
2023-06-26,183.67292225201075
2023-06-27,244.89722966934767
2023-06-28,171.42806076854336
2023-06-29,146.9383378016086
2023-06-30,195.91778373547814
2023-07-01,159.183199285076
2023-07-02,220.40750670241292
2023-07-03,159.183199285076
2023-07-04,195.91778373547814
2023-07-05,257.14209115281506
2023-07-06,183.67292225201075
2023-07-07,257.14209115281506
2023-07-08,159.183199285076
2023-07-09,159.183199285076
2023-07-10,146.9383378016086
2023-07-11,171.42806076854336
2023-07-12,195.91778373547814
2023-07-13,171.42806076854336
2023-07-14,159.183199285076
2023-07-15,159.183199285076
2023-07-16,281.63181411974983
2023-07-17,208.16264521894553
2023-07-18,244.89722966934767
2023-07-19,330.61126005361933
2023-07-20,244.89722966934767
2023-07-21,208.16264521894553
2023-07-22,183.67292225201075
2023-07-23,257.14209115281506
2023-07-24,257.14209115281506
2023-07-25,220.40750670241292
2023-07-26,220.40750670241292
2023-07-27,171.42806076854336
2023-07-28,257.14209115281506
2023-07-29,244.89722966934767
2023-07-30,220.40750670241292
2023-07-31,195.91778373547814
2023-08-01,306.1215370866846
2023-08-02,367.3458445040215
2023-08-03,355.1009830205541
2023-08-04,342.8561215370867
2023-08-05,269.38695263628244
2023-08-06,269.38695263628244
2023-08-07,269.38695263628244
2023-08-08,281.63181411974983
2023-08-09,281.63181411974983
2023-08-10,183.67292225201075
2023-08-11,232.65236818588028
2023-08-12,208.16264521894553
2023-08-13,208.16264521894553
2023-08-14,269.38695263628244
2023-08-15,342.8561215370867
2023-08-16,306.1215370866846
2023-08-17,306.1215370866846
2023-08-18,269.38695263628244
2023-08-19,269.38695263628244
2023-08-20,244.89722966934767
2023-08-21,269.38695263628244
2023-08-22,257.14209115281506
2023-08-23,293.8766756032172
2023-08-24,881.6300268096517
2023-08-25,710.2019660411082
2023-08-26,440.81501340482583
2023-08-27,330.61126005361933
2023-08-28,379.5907059874889
2023-08-29,342.8561215370867
2023-08-30,355.1009830205541
2023-08-31,355.1009830205541
2023-09-01,257.14209115281506
2023-09-02,220.40750670241292
2023-09-03,293.8766756032172
2023-09-04,306.1215370866846
2023-09-05,269.38695263628244
2023-09-06,257.14209115281506
2023-09-07,318.366398570152
2023-09-08,257.14209115281506
2023-09-09,183.67292225201075
2023-09-10,208.16264521894553
2023-09-11,232.65236818588028
2023-09-12,208.16264521894553
2023-09-13,195.91778373547814
2023-09-14,244.89722966934767
2023-09-15,195.91778373547814
2023-09-16,171.42806076854336
2023-09-17,195.91778373547814
2023-09-18,208.16264521894553
2023-09-19,220.40750670241292
2023-09-20,195.91778373547814
2023-09-21,318.366398570152
2023-09-22,293.8766756032172
2023-09-23,244.89722966934767
2023-09-24,318.366398570152
2023-09-25,379.5907059874889
2023-09-26,306.1215370866846
2023-09-27,342.8561215370867
2023-09-28,563.2636282394997
2023-09-29,367.3458445040215
2023-09-30,330.61126005361933
2023-10-01,269.38695263628244
2023-10-02,342.8561215370867
2023-10-03,318.366398570152
2023-10-04,330.61126005361933
2023-10-05,281.63181411974983
2023-10-06,318.366398570152
2023-10-07,244.89722966934767
2023-10-08,220.40750670241292
2023-10-09,244.89722966934767
2023-10-10,330.61126005361933
2023-10-11,306.1215370866846
2023-10-12,281.63181411974983
2023-10-13,257.14209115281506
2023-10-14,244.89722966934767
2023-10-15,244.89722966934767
2023-10-16,293.8766756032172
2023-10-17,293.8766756032172
2023-10-18,244.89722966934767
2023-10-19,306.1215370866846
2023-10-20,244.89722966934767
2023-10-21,208.16264521894553
2023-10-22,232.65236818588028
2023-10-23,220.40750670241292
2023-10-24,293.8766756032172
2023-10-25,220.40750670241292
2023-10-26,195.91778373547814
2023-10-27,232.65236818588028
2023-10-28,293.8766756032172
2023-10-29,293.8766756032172
2023-10-30,318.366398570152
2023-10-31,306.1215370866846
2023-11-01,281.63181411974983
2023-11-02,232.65236818588028
2023-11-03,232.65236818588028
2023-11-04,257.14209115281506
2023-11-05,318.366398570152
2023-11-06,477.54959785522794
2023-11-07,526.5290437890975
2023-11-08,538.7739052725649
2023-11-09,575.508489722967
2023-11-10,367.3458445040215
2023-11-11,257.14209115281506
2023-11-12,232.65236818588028
2023-11-13,379.5907059874889
2023-11-14,355.1009830205541
2023-11-15,281.63181411974983
2023-11-16,232.65236818588028
2023-11-17,257.14209115281506
2023-11-18,244.89722966934767
