Time,value
2025-12-11,58
2025-12-12,63
2025-12-13,33
2025-12-14,35
2025-12-15,43
2025-12-16,48
2025-12-17,44
2025-12-18,52
2025-12-19,40
2025-12-20,42
2025-12-21,56
2025-12-22,42
2025-12-23,48
2025-12-24,52
2025-12-25,30
2025-12-26,36
2025-12-27,46
2025-12-28,47
2025-12-29,40
2025-12-30,41
2025-12-31,43
2026-01-01,36
2026-01-02,36
2026-01-03,45
2026-01-04,42
2026-01-05,47
2026-01-06,43
2026-01-07,55
2026-01-08,50
2026-01-09,55
2026-01-10,42
2026-01-11,46
2026-01-12,56
2026-01-13,59
2026-01-14,60
2026-01-15,50
2026-01-16,59
2026-01-17,61
2026-01-18,64
2026-01-19,74
2026-01-20,67
2026-01-21,68
2026-01-22,70
2026-01-23,60
2026-01-24,45
2026-01-25,54
2026-01-26,64
2026-01-27,58
2026-01-28,52
2026-01-29,67
2026-01-30,58
2026-01-31,57
2026-02-01,75
2026-02-02,74
2026-02-03,79
2026-02-04,75
2026-02-05,74
2026-02-06,60
2026-02-07,63
2026-02-08,60
2026-02-09,61
2026-02-10,61
2026-02-11,58
2026-02-12,64
2026-02-13,69
2026-02-14,57
2026-02-15,58
2026-02-16,68
2026-02-17,68
2026-02-18,69
2026-02-19,51
2026-02-20,58
2026-02-21,46
2026-02-22,45
2026-02-23,67
2026-02-24,50
2026-02-25,54
2026-02-26,79
2026-02-27,70
2026-02-28,48
2026-03-01,45
2026-03-02,100
2026-03-03,92
2026-03-04,78
2026-03-05,77
2026-03-06,68
2026-03-07,45
2026-03-08,59
2026-03-09,70
2026-03-10,87
2026-03-11,80
2026-03-12,84
2026-03-13,66
2026-03-14,62
2026-03-15,45
2026-03-16,71
2026-03-17,74
2026-03-18,72
2026-03-19,75
2026-03-20,65
2026-03-21,56
2026-03-22,60
2026-03-23,81
2026-03-24,69
2026-03-25,67
2026-03-26,70
2026-03-27,58
2026-03-28,58
2026-03-29,54
2026-03-30,67
2026-03-31,70
2026-04-01,72
2026-04-02,64
2026-04-03,55
2026-04-04,49
2026-04-05,48
2026-04-06,82
2026-04-07,72
2026-04-08,63
2026-04-09,70
2026-04-10,70
2026-04-11,58
2026-04-12,52
2026-04-13,78
2026-04-14,67
2026-04-15,56
2026-04-16,69
2026-04-17,90
2026-04-18,54
2026-04-19,62
2026-04-20,76
2026-04-21,75
2026-04-22,62
2026-04-23,61
2026-04-24,61
2026-04-25,47
2026-04-26,59
2026-04-27,59
2026-04-28,74
2026-04-29,60
2026-04-30,68
2026-05-01,51
2026-05-02,52
2026-05-03,51
2026-05-04,66
2026-05-05,61
2026-05-06,57
2026-05-07,67
2026-05-08,53
2026-05-09,63
2026-05-10,52
2026-05-11,60
2026-05-12,62
2026-05-13,66
2026-05-14,68
2026-05-15,56
2026-05-16,52
2026-05-17,55
2026-05-18,55
2026-05-19,47
2026-05-20,56
2026-05-21,61
2026-05-22,58
2026-05-23,57
2026-05-24,54
2026-05-25,57
2026-05-26,63
2026-05-27,56
2026-05-28,64
2026-05-29,62
2026-05-30,65
2026-05-31,84
