Time,wordle_today
2023-10-21,15.511108500264347
2023-10-22,17.357669036010105
2023-10-23,16.6190448217118
2023-10-24,15.880420607413498
2023-10-25,16.6190448217118
2023-10-26,20.681478000352463
2023-10-27,17.357669036010105
2023-10-28,15.880420607413498
2023-10-29,13.664547964518592
2023-10-30,12.92592375022029
2023-10-31,14.033860071667743
2023-11-01,13.664547964518592
2023-11-02,14.403172178816895
2023-11-03,18.834917464606708
2023-11-04,18.834917464606708
2023-11-05,14.403172178816895
2023-11-06,11.079363214474535
2023-11-07,15.880420607413498
2023-11-08,23.26666275039652
2023-11-09,18.096293250308406
2023-11-10,13.295235857369441
2023-11-11,14.772484285966046
2023-11-12,14.403172178816895
2023-11-13,13.295235857369441
2023-11-14,17.357669036010105
2023-11-15,16.988356928860952
2023-11-16,12.92592375022029
2023-11-17,12.92592375022029
2023-11-18,11.817987428772836
2023-11-19,21.789414321799917
2023-11-20,16.24973271456265
2023-11-21,15.141796393115197
2023-11-22,17.357669036010105
2023-11-23,19.57354167890501
2023-11-24,15.880420607413498
2023-11-25,15.511108500264347
2023-11-26,14.403172178816895
2023-11-27,17.357669036010105
2023-11-28,12.92592375022029
2023-11-29,17.357669036010105
2023-11-30,17.726981143159254
2023-12-01,14.403172178816895
2023-12-02,17.726981143159254
2023-12-03,16.6190448217118
2023-12-04,13.295235857369441
2023-12-05,15.880420607413498
2023-12-06,16.24973271456265
2023-12-07,12.556611643071138
2023-12-08,12.187299535921987
2023-12-09,16.24973271456265
2023-12-10,15.141796393115197
2023-12-11,14.403172178816895
2023-12-12,15.141796393115197
2023-12-13,14.403172178816895
2023-12-14,12.187299535921987
2023-12-15,13.664547964518592
2023-12-16,12.556611643071138
2023-12-17,13.664547964518592
2023-12-18,12.92592375022029
2023-12-19,13.664547964518592
2023-12-20,12.556611643071138
2023-12-21,13.664547964518592
2023-12-22,11.153861979522482
2023-12-23,11.047934047969932
2023-12-24,12.528053783136091
2023-12-25,21.11818820900593
2023-12-26,15.197709268341287
2023-12-27,12.528053783136091
2023-12-28,11.44444596464961
2023-12-29,11.735029949776735
2023-12-30,13.321077616495447
2023-12-31,12.92456569981577
2024-01-01,14.404685434981932
2024-01-02,17.074340920187126
2024-01-03,14.404685434981932
2024-01-04,12.92456569981577
2024-01-05,14.114101449854804
2024-01-06,14.90712528321416
2024-01-07,13.717589533175126
2024-01-08,13.717589533175126
2024-01-09,14.008173518302254
2024-01-10,13.321077616495447
2024-01-11,12.92456569981577
2024-01-12,12.92456569981577
2024-01-13,12.131541866456413
2024-01-14,14.114101449854804
2024-01-15,11.946885812881838
2024-01-16,11.946885812881838
2024-01-17,12.131541866456413
2024-01-18,11.44444596464961
2024-01-19,9.964326229483447
2024-01-20,12.92456569981577
2024-01-21,12.499495923201046
2024-01-22,13.77063110183166
2024-01-23,12.711351786306148
2024-01-24,15.041766280462275
2024-01-25,12.287640060095942
2024-01-26,15.041766280462275
2024-01-27,11.22836074457043
2024-01-28,16.948469048408196
2024-01-29,16.948469048408196
2024-01-30,20.126306994984734
2024-01-31,15.46547800667248
2024-02-01,11.863928333885738
2024-02-02,13.135063512516352
2024-02-03,17.372180774618403
2024-02-04,18.85517181635412
2024-02-05,12.92320764941125
2024-02-06,12.92320764941125
2024-02-07,13.135063512516352
2024-02-08,10.169081429044919
2024-02-09,13.135063512516352
2024-02-10,10.804649018360225
2024-02-11,12.07578419699084
2024-02-12,11.016504881465329
2024-02-13,12.499495923201046
2024-02-14,12.499495923201046
2024-02-15,19.278883542564323
2024-02-16,16.736613185303096
2024-02-17,14.829910417357173
2024-02-18,14.618054554252069
2024-02-19,10.380937292150021
2024-02-20,13.558775238726557
2024-02-21,12.287640060095942
2024-02-22,13.346919375621455
2024-02-23,15.677333869777582
2024-02-24,18.21960422703881
2024-02-25,14.406198691146967
2024-02-26,14.406198691146967
2024-02-27,17.1603249115133
2024-02-28,17.795892500828607
2024-02-29,18.21960422703881
2024-03-01,16.736613185303096
2024-03-02,17.584036637723504
2024-03-03,17.1603249115133
2024-03-04,11.22836074457043
2024-03-05,16.101045595987788
2024-03-06,12.287640060095942
2024-03-07,10.804649018360225
2024-03-08,13.135063512516352
2024-03-09,11.440216607675533
2024-03-10,10.804649018360225
2024-03-11,13.558775238726557
2024-03-12,16.736613185303096
2024-03-13,15.253622143567377
2024-03-14,13.346919375621455
2024-03-15,15.46547800667248
2024-03-16,16.31290145909289
2024-03-17,11.863928333885738
2024-03-18,12.287640060095942
2024-03-19,14.406198691146967
2024-03-20,18.21960422703881
2024-03-21,14.194342828041865
2024-03-22,15.253622143567377
2024-03-23,11.016504881465329
2024-03-24,12.499495923201046
2024-03-25,17.584036637723504
2024-03-26,15.041766280462275
2024-03-27,13.77063110183166
2024-03-28,11.863928333885738
2024-03-29,11.440216607675533
2024-03-30,13.77063110183166
2024-03-31,19.490739405669427
2024-04-01,16.948469048408196
2024-04-02,17.1603249115133
2024-04-03,13.982486964936763
2024-04-04,11.652072470780634
2024-04-05,12.287640060095942
2024-04-06,14.618054554252069
2024-04-07,20.761874584300042
2024-04-08,15.253622143567377
2024-04-09,15.889189732882684
2024-04-10,12.92320764941125
2024-04-11,15.041766280462275
2024-04-12,15.253622143567377
2024-04-13,10.804649018360225
2024-04-14,11.016504881465329
2024-04-15,20.761874584300042
2024-04-16,17.584036637723504
2024-04-17,19.278883542564323
2024-04-18,18.85517181635412
2024-04-19,13.346919375621455
2024-04-20,13.135063512516352
2024-04-21,19.067027679459223
2024-04-22,13.77063110183166
2024-04-23,19.067027679459223
2024-04-24,18.21960422703881
2024-04-25,19.067027679459223
2024-04-26,18.21960422703881
2024-04-27,13.77063110183166
2024-04-28,11.016504881465329
2024-04-29,11.652072470780634
2024-04-30,13.346919375621455
2024-05-01,13.982486964936763
2024-05-02,11.652072470780634
2024-05-03,16.31290145909289
2024-05-04,16.524757322197992
2024-05-05,13.558775238726557
2024-05-06,15.677333869777582
2024-05-07,12.711351786306148
2024-05-08,18.85517181635412
2024-05-09,19.91445113187963
2024-05-10,18.007748363933707
2024-05-11,15.041766280462275
2024-05-12,15.253622143567377
2024-05-13,17.584036637723504
2024-05-14,20.550018721194938
2024-05-15,15.677333869777582
2024-05-16,13.346919375621455
2024-05-17,15.253622143567377
2024-05-18,13.77063110183166
2024-05-19,19.278883542564323
2024-05-20,15.041766280462275
2024-05-21,16.31290145909289
2024-05-22,17.1603249115133
2024-05-23,16.101045595987788
2024-05-24,12.711351786306148
2024-05-25,15.253622143567377
2024-05-26,17.584036637723504
2024-05-27,15.46547800667248
2024-05-28,14.829910417357173
2024-05-29,21.185586310510246
2024-05-30,16.524757322197992
2024-05-31,15.041766280462275
2024-06-01,12.499495923201046
2024-06-02,15.253622143567377
2024-06-03,11.016504881465329
2024-06-04,11.863928333885738
2024-06-05,12.287640060095942
2024-06-06,13.982486964936763
2024-06-07,12.07578419699084
2024-06-08,15.253622143567377
2024-06-09,13.135063512516352
2024-06-10,17.584036637723504
2024-06-11,13.982486964936763
2024-06-12,14.194342828041865
2024-06-13,16.948469048408196
2024-06-14,14.618054554252069
2024-06-15,10.804649018360225
2024-06-16,9.957225565939815
2024-06-17,12.92320764941125
2024-06-18,12.92320764941125
2024-06-19,12.711351786306148
2024-06-20,10.592793155255123
2024-06-21,9.745369702834713
2024-06-22,13.77063110183166
2024-06-23,15.677333869777582
2024-06-24,12.711351786306148
2024-06-25,11.863928333885738
2024-06-26,15.253622143567377
2024-06-27,13.558775238726557
2024-06-28,9.745369702834713
2024-06-29,17.584036637723504
2024-06-30,15.041766280462275
2024-07-01,16.736613185303096
2024-07-02,17.795892500828607
2024-07-03,14.194342828041865
2024-07-04,15.677333869777582
2024-07-05,10.804649018360225
2024-07-06,15.041766280462275
2024-07-07,15.677333869777582
2024-07-08,9.533513839729611
2024-07-09,10.169081429044919
2024-07-10,13.135063512516352
2024-07-11,15.041766280462275
2024-07-12,16.101045595987788
2024-07-13,12.711351786306148
2024-07-14,14.618054554252069
2024-07-15,10.804649018360225
2024-07-16,12.07578419699084
2024-07-17,11.652072470780634
2024-07-18,11.016504881465329
2024-07-19,15.041766280462275
2024-07-20,12.711351786306148
2024-07-21,11.22836074457043
2024-07-22,9.957225565939815
2024-07-23,10.592793155255123
2024-07-24,11.016504881465329
2024-07-25,10.804649018360225
2024-07-26,15.677333869777582
2024-07-27,16.101045595987788
2024-07-28,11.863928333885738
2024-07-29,9.109802113519406
2024-07-30,10.380937292150021
2024-07-31,14.194342828041865
2024-08-01,9.957225565939815
2024-08-02,10.169081429044919
2024-08-03,9.321657976624508
2024-08-04,11.016504881465329
2024-08-05,13.77063110183166
2024-08-06,14.406198691146967
2024-08-07,17.372180774618403
2024-08-08,14.618054554252069
2024-08-09,13.77063110183166
2024-08-10,13.346919375621455
2024-08-11,11.22836074457043
2024-08-12,15.041766280462275
2024-08-13,14.406198691146967
2024-08-14,10.380937292150021
2024-08-15,10.380937292150021
2024-08-16,8.897946250414304
2024-08-17,8.474234524204098
2024-08-18,12.151110726094878
2024-08-19,10.997673249189319
2024-08-20,10.305610763045983
2024-08-21,11.22836074457043
2024-08-22,9.73830784073121
2024-08-23,10.430370326874545
2024-08-24,12.48772615302854
2024-08-25,9.73830784073121
2024-08-26,9.968995336112322
2024-08-27,9.401692413797546
2024-08-28,12.48772615302854
2024-08-29,10.536298258427095
2024-08-30,17.188572359927313
2024-08-31,11.689735735332654
2024-09-01,12.026351162266316
2024-09-02,11.795663666885204
2024-09-03,9.171004918416436
2024-09-04,9.73830784073121
2024-09-05,10.891745317636767
2024-09-06,17.88063484607065
2024-09-07,14.439154047629984
2024-09-08,10.430370326874545
2024-09-09,11.795663666885204
2024-09-10,11.795663666885204
2024-09-11,13.179788639171875
2024-09-12,12.718413648409651
2024-09-13,12.48772615302854
2024-09-14,11.22836074457043
2024-09-15,15.698519456088093
2024-09-16,12.026351162266316
2024-09-17,15.969224170055723
2024-09-18,14.97114765942724
2024-09-19,10.72932248925619
2024-09-20,10.978841616913309
2024-09-21,10.978841616913309
2024-09-22,9.731245978627706
