Time,google_classroom
2024-11-19,30.534495276927597
2024-11-20,29.697933762491225
2024-11-21,30.11621451970941
2024-11-22,23.42372240421843
2024-11-23,4.601088329400048
2024-11-24,4.182807572181862
2024-11-25,15.894668774291077
2024-11-26,13.38498423098196
2024-11-27,7.529053629927352
2024-11-28,2.927965300527304
2024-11-29,2.5096845433091177
2024-11-30,2.927965300527304
2024-12-01,5.437649843836422
2024-12-02,28.443091490836665
2024-12-03,29.697933762491225
2024-12-04,27.606529976400292
2024-12-05,26.351687704745732
2024-12-06,27.188249219182108
2024-12-07,5.437649843836422
2024-12-08,5.855930601054608
2024-12-09,28.443091490836665
2024-12-10,28.443091490836665
2024-12-11,27.606529976400292
2024-12-12,28.02481073361848
2024-12-13,26.351687704745732
2024-12-14,5.855930601054608
2024-12-15,6.274211358272794
2024-12-16,28.02481073361848
2024-12-17,27.606529976400292
2024-12-18,26.351687704745732
2024-12-19,22.58716088978206
2024-12-20,12.548422716545588
2024-12-21,2.927965300527304
2024-12-22,2.091403786090931
2024-12-23,2.091403786090931
2024-12-24,1.673123028872745
2024-12-25,1.673123028872745
2024-12-26,2.091403786090931
2024-12-27,1.673123028872745
2024-12-28,1.673123028872745
2024-12-29,1.673123028872745
2024-12-30,1.673123028872745
2024-12-31,1.673123028872745
2025-01-01,2.5096845433091177
2025-01-02,8.78389590158191
2025-01-03,7.947334387145538
2025-01-04,2.927965300527304
2025-01-05,4.182807572181862
2025-01-06,18.82263407481838
2025-01-07,28.861372248054852
2025-01-08,28.02481073361848
2025-01-09,28.443091490836665
2025-01-10,23.842003161436615
2025-01-11,5.019369086618235
2025-01-12,5.855930601054608
2025-01-13,28.861372248054852
2025-01-14,30.11621451970941
2025-01-15,29.279653005273037
2025-01-16,30.11621451970941
2025-01-17,25.096845433091175
2025-01-18,4.601088329400048
2025-01-19,3.34624605774549
2025-01-20,7.110772872709166
2025-01-21,23.842003161436615
2025-01-22,25.51512619030936
2025-01-23,27.188249219182108
2025-01-24,24.678564675872988
2025-01-25,4.601088329400048
2025-01-26,5.019369086618235
2025-01-27,26.351687704745732
2025-01-28,29.279653005273037
2025-01-29,25.096845433091175
2025-01-30,26.76996846196392
2025-01-31,25.096845433091175
2025-02-01,4.601088329400048
2025-02-02,5.437649843836422
2025-02-03,26.76996846196392
2025-02-04,27.188249219182108
2025-02-05,27.606529976400292
2025-02-06,26.76996846196392
2025-02-07,26.351687704745732
2025-02-08,5.019369086618235
2025-02-09,5.437649843836422
2025-02-10,23.842003161436615
2025-02-11,27.188249219182108
2025-02-12,26.76996846196392
2025-02-13,24.678564675872988
2025-02-14,17.56779180316382
2025-02-15,4.182807572181862
2025-02-16,3.34624605774549
2025-02-17,7.947334387145538
2025-02-18,20.495757103691126
2025-02-19,20.495757103691126
2025-02-20,19.659195589254754
2025-02-21,18.82263407481838
2025-02-22,4.182807572181862
2025-02-23,5.437649843836422
2025-02-24,26.76996846196392
2025-02-25,27.606529976400292
2025-02-26,25.933406947527548
2025-02-27,25.51512619030936
2025-02-28,22.16888013256387
2025-03-01,5.019369086618235
2025-03-02,5.019369086618235
2025-03-03,25.51512619030936
2025-03-04,27.188249219182108
2025-03-05,26.351687704745732
2025-03-06,26.76996846196392
2025-03-07,22.58716088978206
2025-03-08,5.019369086618235
2025-03-09,5.437649843836422
2025-03-10,23.42372240421843
2025-03-11,24.260283918654803
2025-03-12,23.42372240421843
2025-03-13,23.42372240421843
2025-03-14,20.495757103691126
2025-03-15,4.182807572181862
2025-03-16,4.601088329400048
2025-03-17,20.495757103691126
2025-03-18,22.16888013256387
2025-03-19,20.914037860909314
2025-03-20,21.3323186181275
2025-03-21,15.47638801707289
2025-03-22,3.764526814963676
2025-03-23,4.182807572181862
2025-03-24,19.240914832036566
2025-03-25,21.750599375345686
2025-03-26,18.82263407481838
2025-03-27,21.3323186181275
2025-03-28,15.894668774291077
2025-03-29,3.764526814963676
2025-03-30,4.182807572181862
2025-03-31,18.82263407481838
2025-04-01,21.3323186181275
2025-04-02,21.3323186181275
2025-04-03,23.42372240421843
2025-04-04,19.240914832036566
2025-04-05,4.182807572181862
2025-04-06,4.182807572181862
2025-04-07,22.16888013256387
2025-04-08,20.914037860909314
2025-04-09,20.914037860909314
2025-04-10,21.3323186181275
2025-04-11,19.659195589254754
2025-04-12,4.182807572181862
2025-04-13,3.764526814963676
2025-04-14,17.149511045945637
2025-04-15,15.922263394127608
2025-04-16,14.601370170736672
2025-04-17,13.836353369736656
2025-04-18,7.961131697063804
2025-04-19,2.8509268253909683
2025-04-20,3.233435225890976
2025-04-21,14.98387857123668
2025-04-22,19.711575042409507
2025-04-23,19.3290666419095
2025-04-24,17.243156617518547
2025-04-25,16.30477179462762
2025-04-26,3.615943626390984
2025-04-27,4.554328449281914
2025-04-28,22.562501867800478
2025-04-29,21.797485066800462
2025-04-30,21.24160864440954
2025-05-01,21.797485066800462
2025-05-02,19.155698620018583
2025-05-03,3.7893116482818985
2025-05-04,4.727696471172829
2025-05-05,22.17999346730047
2025-05-06,20.476591843409523
2025-05-07,19.53820702051859
2025-05-08,20.85910024390953
2025-05-09,17.069788595627635
2025-05-10,3.7893116482818985
2025-05-11,3.7893116482818985
2025-05-12,21.414976666300454
2025-05-13,20.094083442909515
2025-05-14,18.773190219518575
2025-05-15,19.070482408000604
2025-05-16,15.94985801396414
2025-05-17,3.814096481600121
2025-05-18,4.16083252538195
2025-05-19,18.030274276655117
2025-05-20,17.683538232873286
2025-05-21,15.94985801396414
2025-05-22,14.216177795054994
2025-05-23,10.748817357236703
2025-05-24,2.427152306472804
2025-05-25,2.427152306472804
2025-05-26,3.1206243940364624
2025-05-27,13.522705707491337
2025-05-28,13.175969663709507
2025-05-29,12.48249757614585
2025-05-30,10.402081313454875
2025-05-31,2.773888350254633
2025-06-01,3.1206243940364624
2025-06-02,11.095553401018533
2025-06-03,10.748817357236703
2025-06-04,9.015137138327558
2025-06-05,7.281456919418412
2025-06-06,6.241248788072925
2025-06-07,2.080416262690975
2025-06-08,2.080416262690975
2025-06-09,9.708609225891216
2025-06-10,6.587984831854754
2025-06-11,6.241248788072925
2025-06-12,6.241248788072925
2025-06-13,4.854304612945608
2025-06-14,1.3869441751273166
2025-06-15,1.7336802189091458
2025-06-16,4.854304612945608
2025-06-17,3.814096481600121
2025-06-18,3.4673604378182916
2025-06-19,1.7336802189091458
2025-06-20,2.080416262690975
2025-06-21,1.0402081313454874
2025-06-22,1.0402081313454874
2025-06-23,2.427152306472804
2025-06-24,2.773888350254633
2025-06-25,2.080416262690975
2025-06-26,2.080416262690975
2025-06-27,1.3869441751273166
2025-06-28,1.0402081313454874
2025-06-29,0.6934720875636583
2025-06-30,1.7336802189091458
2025-07-01,1.7336802189091458
2025-07-02,1.7336802189091458
2025-07-03,1.3869441751273166
2025-07-04,1.0402081313454874
2025-07-05,1.0402081313454874
2025-07-06,1.0402081313454874
2025-07-07,2.427152306472804
2025-07-08,2.080416262690975
2025-07-09,2.427152306472804
2025-07-10,2.080416262690975
2025-07-11,1.7336802189091458
2025-07-12,1.0402081313454874
2025-07-13,1.0402081313454874
2025-07-14,2.080416262690975
2025-07-15,2.427152306472804
2025-07-16,2.427152306472804
2025-07-17,2.427152306472804
2025-07-18,1.7336802189091458
2025-07-19,1.3869441751273166
2025-07-20,1.3869441751273166
2025-07-21,2.773888350254633
2025-07-22,2.773888350254633
2025-07-23,2.773888350254633
2025-07-24,2.773888350254633
2025-07-25,2.427152306472804
2025-07-26,1.3869441751273166
2025-07-27,1.3869441751273166
2025-07-28,3.4673604378182916
2025-07-29,3.814096481600121
2025-07-30,3.814096481600121
2025-07-31,4.16083252538195
2025-08-01,4.16083252538195
2025-08-02,2.080416262690975
2025-08-03,2.080416262690975
2025-08-04,5.894512744291095
2025-08-05,7.281456919418412
2025-08-06,8.3216650507639
2025-08-07,9.361873182109386
2025-08-08,9.361873182109386
2025-08-09,3.1206243940364624
2025-08-10,3.1206243940364624
2025-08-11,12.48249757614585
2025-08-12,12.48249757614585
2025-08-13,15.94985801396414
2025-08-14,19.76395449556426
2025-08-15,19.417218451782432
2025-08-16,4.16083252538195
2025-08-17,4.507568569163779
2025-08-18,22.884578889600725
2025-08-19,24.27152306472804
2025-08-20,27.3921474587645
2025-08-21,27.3921474587645
2025-08-22,24.61825910850987
2025-08-23,4.854304612945608
2025-08-24,5.894512744291095
2025-08-25,28.43235559010999
2025-08-26,29.47256372145548
2025-08-27,29.47256372145548
2025-08-28,28.43235559010999
2025-08-29,23.924787020946212
2025-08-30,4.16083252538195
2025-08-31,4.16083252538195
2025-09-01,6.587984831854754
2025-09-02,29.125827677673648
2025-09-03,32.24645207171011
2025-09-04,33.98013229061926
2025-09-05,31.552979984146454
2025-09-06,5.894512744291095
2025-09-07,6.587984831854754
2025-09-08,34.326868334401084
2025-09-09,34.326868334401084
2025-09-10,30.512771852800967
2025-09-11,32.93992415927377
2025-09-12,30.166035809019135
2025-09-13,5.547776700509266
2025-09-14,6.934720875636583
2025-09-15,31.206243940364622
2025-09-16,31.89971602792828
2025-09-17,31.206243940364622
2025-09-18,31.552979984146454
2025-09-19,28.43235559010999
2025-09-20,5.547776700509266
2025-09-21,6.587984831854754
2025-09-22,28.43235559010999
2025-09-23,26.351939327419014
2025-09-24,27.045411414982674
2025-09-25,31.206243940364622
2025-09-26,28.08561954632816
2025-09-27,5.201040656727438
2025-09-28,6.241248788072925
2025-09-29,28.43235559010999
2025-09-30,30.166035809019135
2025-10-01,28.77909163389182
2025-10-02,23.924787020946212
2025-10-03,25.65846723985536
2025-10-04,5.201040656727438
2025-10-05,6.241248788072925
2025-10-06,27.3921474587645
2025-10-07,26.698675371200846
2025-10-08,28.43235559010999
2025-10-09,26.351939327419014
2025-10-10,21.15089867069158
2025-10-11,4.507568569163779
2025-10-12,4.507568569163779
2025-10-13,14.562913838836824
2025-10-14,26.005203283637186
2025-10-15,30.166035809019135
2025-10-16,27.045411414982674
2025-10-17,23.231314933382553
2025-10-18,4.507568569163779
2025-10-19,5.894512744291095
2025-10-20,34.673604378182915
2025-10-21,27.3921474587645
2025-10-22,28.08561954632816
2025-10-23,29.125827677673648
2025-10-24,24.9649951522917
2025-10-25,4.854304612945608
2025-10-26,6.241248788072925
2025-10-27,27.045411414982674
2025-10-28,27.738883502546333
2025-10-29,27.045411414982674
2025-10-30,26.698675371200846
2025-10-31,20.11069053934609
2025-11-01,4.16083252538195
2025-11-02,5.201040656727438
2025-11-03,25.65846723985536
2025-11-04,22.191106802037066
2025-11-05,26.351939327419014
2025-11-06,25.65846723985536
2025-11-07,23.924787020946212
2025-11-08,5.201040656727438
2025-11-09,5.201040656727438
2025-11-10,23.231314933382553
2025-11-11,15.256385926400483
2025-11-12,26.005203283637186
2025-11-13,27.045411414982674
2025-11-14,24.9649951522917
2025-11-15,4.854304612945608
2025-11-16,5.894512744291095
2025-11-17,26.698675371200846
2025-11-18,27.3921474587645
2025-11-19,24.9649951522917
2025-11-20,25.65846723985536
2025-11-21,20.80416262690975
2025-11-22,4.16083252538195
2025-11-23,4.16083252538195
2025-11-24,14.909649882618654
2025-11-25,11.78902548858219
2025-11-26,6.934720875636583
2025-11-27,2.427152306472804
2025-11-28,2.427152306472804
2025-11-29,2.773888350254633
2025-11-30,5.201040656727438
2025-12-01,24.61825910850987
2025-12-02,25.65846723985536
2025-12-03,24.9649951522917
2025-12-04,26.005203283637186
2025-12-05,23.57805097716438
2025-12-06,4.854304612945608
2025-12-07,5.547776700509266
2025-12-08,24.61825910850987
2025-12-09,25.311731196073527
2025-12-10,24.61825910850987
2025-12-11,24.652932712888052
2025-12-12,24.202175855971674
2025-12-13,5.547776700509267
2025-12-14,5.859839139912912
2025-12-15,23.89011341656803
2025-12-16,24.202175855971674
2025-12-17,23.127294120248006
2025-12-18,19.417218451782432
2025-12-19,12.48249757614585
2025-12-20,3.0859507896582796
2025-12-21,2.461825910850987
2025-12-22,6.622658436232937
2025-12-23,4.1608325253819505
2025-12-24,1.6990066145309628
2025-12-25,1.3869441751273168
2025-12-26,1.6990066145309628
2025-12-27,1.3869441751273168
2025-12-28,1.3869441751273168
2025-12-29,1.5256385926400484
2025-12-30,1.8377010320436946
2025-12-31,1.5256385926400484
2026-01-01,1.6990066145309628
2026-01-02,2.011069053934609
2026-01-03,2.149763471447341
2026-01-04,3.3980132290619256
2026-01-05,15.56844836580413
2026-01-06,22.81523168084436
2026-01-07,23.57805097716438
2026-01-08,22.641863658953444
2026-01-09,22.953926098357094
2026-01-10,4.438221360407414
2026-01-11,4.715610195432877
2026-01-12,24.132828647215312
2026-01-13,25.242383987317165
2026-01-14,23.85543981218985
2026-01-15,23.300662142138922
2026-01-16,22.46849563706253
2026-01-17,4.438221360407414
2026-01-18,3.32866602030556
2026-01-19,6.102554370560194
2026-01-20,22.19110680203707
2026-01-21,23.300662142138922
2026-01-22,23.85543981218985
2026-01-23,23.02327330711346
2026-01-24,4.99299903045834
2026-01-25,5.547776700509267
2026-01-26,27.738883502546337
2026-01-27,23.02327330711346
2026-01-28,23.02327330711346
2026-01-29,23.300662142138922
2026-01-30,21.63632913198614
2026-01-31,4.99299903045834
2026-02-01,5.270387865483804
2026-02-02,22.46849563706253
2026-02-03,22.19110680203707
2026-02-04,23.300662142138922
2026-02-05,22.46849563706253
2026-02-06,21.63632913198614
2026-02-07,4.99299903045834
2026-02-08,4.1608325253819505
2026-02-09,18.307663111680583
2026-02-10,23.578050977164384
2026-02-11,23.85543981218985
2026-02-12,22.19110680203707
2026-02-13,15.256385926400485
2026-02-14,3.6060548553310237
2026-02-15,3.32866602030556
2026-02-16,7.212109710662047
2026-02-17,12.205108741120387
2026-02-18,17.198107771578726
2026-02-19,17.198107771578726
2026-02-20,16.088552431476874
2026-02-21,4.1608325253819505
2026-02-22,4.715610195432877
2026-02-23,19.417218451782436
2026-02-24,21.913717967011603
2026-02-25,21.913717967011603
2026-02-26,21.913717967011603
2026-02-27,19.694607286807898
2026-02-28,4.715610195432877
2026-03-01,4.99299903045834
2026-03-02,22.745884472087994
2026-03-03,22.745884472087994
2026-03-04,23.578050977164384
2026-03-05,22.46849563706253
2026-03-06,19.97199612183336
2026-03-07,4.438221360407414
2026-03-08,4.715610195432877
2026-03-09,21.913717967011603
2026-03-10,19.13982961675697
2026-03-11,19.97199612183336
2026-03-12,19.97199612183336
2026-03-13,14.701608256349557
2026-03-14,3.883443690356487
2026-03-15,4.1608325253819505
2026-03-16,16.643330101527802
2026-03-17,17.752885441629655
2026-03-18,16.643330101527802
2026-03-19,15.256385926400485
2026-03-20,11.927719906094925
2026-03-21,3.6060548553310237
2026-03-22,4.1608325253819505
2026-03-23,18.585051946706045
2026-03-24,18.585051946706045
2026-03-25,18.030274276655117
2026-03-26,18.030274276655117
2026-03-27,15.533774761425947
2026-03-28,3.883443690356487
2026-03-29,4.438221360407414
2026-03-30,17.475496606604192
2026-03-31,15.256385926400485
2026-04-01,14.424219421324095
2026-04-02,11.095553401018535
2026-04-03,5.547776700509267
2026-04-04,2.49649951522917
2026-04-05,2.49649951522917
2026-04-06,10.81816456599307
2026-04-07,13.037275246196778
2026-04-08,12.482497576145851
2026-04-09,12.205108741120387
2026-04-10,11.650331071069461
2026-04-11,3.32866602030556
2026-04-12,4.1608325253819505
2026-04-13,18.862440781731507
2026-04-14,17.475496606604192
2026-04-15,17.475496606604192
2026-04-16,19.13982961675697
2026-04-17,16.920718936553264
2026-04-18,3.883443690356487
2026-04-19,4.1608325253819505
2026-04-20,18.862440781731507
2026-04-21,16.920718936553264
2026-04-22,18.030274276655117
2026-04-23,16.920718936553264
2026-04-24,14.978997091375021
2026-04-25,3.883443690356487
2026-04-26,4.438221360407414
2026-04-27,19.97199612183336
2026-04-28,19.13982961675697
2026-04-29,18.030274276655117
2026-04-30,16.643330101527802
2026-05-01,13.037275246196778
2026-05-02,3.883443690356487
2026-05-03,4.438221360407414
2026-05-04,17.198107771578726
2026-05-05,17.475496606604192
2026-05-06,16.920718936553264
2026-05-07,16.36594126650234
2026-05-08,14.978997091375021
2026-05-09,3.883443690356487
2026-05-10,4.1608325253819505
2026-05-11,18.862440781731507
2026-05-12,17.475496606604192
2026-05-13,16.920718936553264
2026-05-14,16.088552431476874
2026-05-15,13.869441751273168
2026-05-16,3.883443690356487
2026-05-17,4.1608325253819505
2026-05-18,14.701608256349557
2026-05-19,14.14683058629863
2026-05-20,13.037275246196778
2026-05-21,13.037275246196778
2026-05-22,11.095553401018535
2026-05-23,2.7738883502546337
2026-05-24,2.49649951522917
2026-05-25,3.6060548553310237
2026-05-26,11.095553401018535
2026-05-27,10.263386895942144
2026-05-28,11.372942236043997
2026-05-29,9.153831555840291
2026-05-30,2.49649951522917
2026-05-31,3.051277185280097
