Time,meatloaf_singer
2024-12-08,24.75252890019017
2024-12-09,20.468437359772643
2024-12-10,17.612376332827623
2024-12-11,16.184345819355112
2024-12-12,14.2803051347251
2024-12-13,11.42424410778008
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,15.70833564819761
2024-12-17,18.088386503985127
2024-12-18,11.42424410778008
2024-12-19,0.0
2024-12-20,25.70454924250518
2024-12-21,15.232325477040106
2024-12-22,0.0
2024-12-23,12.85227462125259
2024-12-24,19.516417017457638
2024-12-25,32.84470180986773
2024-12-26,0.0
2024-12-27,14.756315305882604
2024-12-28,21.42045770208765
2024-12-29,15.70833564819761
2024-12-30,25.228539071347676
2024-12-31,0.0
2025-01-01,34.272732323340236
2025-01-02,14.2803051347251
2025-01-03,18.088386503985127
2025-01-04,0.0
2025-01-05,15.70833564819761
2025-01-06,12.376264450095086
2025-01-07,21.42045770208765
2025-01-08,13.328284792410093
2025-01-09,12.85227462125259
2025-01-10,0.0
2025-01-11,17.612376332827623
2025-01-12,0.0
2025-01-13,12.376264450095086
2025-01-14,0.0
2025-01-15,16.184345819355112
2025-01-16,21.42045770208765
2025-01-17,30.464650954080213
2025-01-18,22.84848821556016
2025-01-19,13.328284792410093
2025-01-20,29.036620440607702
2025-01-21,29.988640782922708
2025-01-22,16.660355990512617
2025-01-23,19.99242718861514
2025-01-24,20.944447530930148
2025-01-25,30.940661125237717
2025-01-26,21.42045770208765
2025-01-27,0.0
2025-01-28,13.328284792410093
2025-01-29,0.0
2025-01-30,13.328284792410093
2025-01-31,18.56439667514263
2025-02-01,28.5606102694502
2025-02-02,23.800508557875165
2025-02-03,11.900254278937583
2025-02-04,16.660355990512617
2025-02-05,0.0
2025-02-06,16.184345819355112
2025-02-07,13.804294963567596
2025-02-08,0.0
2025-02-09,21.42045770208765
2025-02-10,13.328284792410093
2025-02-11,24.27651872903267
2025-02-12,13.328284792410093
2025-02-13,15.70833564819761
2025-02-14,13.804294963567596
2025-02-15,30.464650954080213
2025-02-16,25.228539071347676
2025-02-17,16.660355990512617
2025-02-18,20.468437359772643
2025-02-19,20.468437359772643
2025-02-20,13.328284792410093
2025-02-21,17.136366161670118
2025-02-22,23.800508557875165
2025-02-23,13.328284792410093
2025-02-24,13.328284792410093
2025-02-25,15.232325477040106
2025-02-26,0.0
2025-02-27,14.2803051347251
2025-02-28,15.70833564819761
2025-03-01,0.0
2025-03-02,19.99242718861514
2025-03-03,19.516417017457638
2025-03-04,12.376264450095086
2025-03-05,14.2803051347251
2025-03-06,14.2803051347251
2025-03-07,0.0
2025-03-08,22.84848821556016
2025-03-09,28.084600098292697
2025-03-10,11.900254278937583
2025-03-11,15.232325477040106
2025-03-12,16.184345819355112
2025-03-13,23.324498386717664
2025-03-14,12.376264450095086
2025-03-15,0.0
2025-03-16,19.040406846300133
2025-03-17,21.42045770208765
2025-03-18,16.184345819355112
2025-03-19,16.184345819355112
2025-03-20,14.2803051347251
2025-03-21,10.948233936622577
2025-03-22,22.84848821556016
2025-03-23,34.272732323340236
2025-03-24,15.232325477040106
2025-03-25,12.376264450095086
2025-03-26,18.56439667514263
2025-03-27,0.0
2025-03-28,19.040406846300133
2025-03-29,0.0
2025-03-30,26.18055941366268
2025-03-31,0.0
2025-04-01,14.756315305882604
2025-04-02,20.944447530930148
2025-04-03,13.328284792410093
2025-04-04,21.896467873245154
2025-04-05,0.0
2025-04-06,19.99242718861514
2025-04-07,14.756315305882604
2025-04-08,0.0
2025-04-09,13.328284792410093
2025-04-10,21.896467873245154
2025-04-11,17.612376332827623
2025-04-12,15.70833564819761
2025-04-13,0.0
2025-04-14,19.516417017457638
2025-04-15,12.397901276056793
2025-04-16,20.43598212083009
2025-04-17,16.297939155654063
2025-04-18,20.65775958693756
2025-04-19,26.17515020717226
2025-04-20,0.0
2025-04-21,14.696814034487916
2025-04-22,12.857683827743017
2025-04-23,12.176123809949319
2025-04-24,11.018553620998118
2025-04-25,0.0
2025-04-26,19.51641701745764
2025-04-27,19.976199569143862
2025-04-28,0.0
2025-04-29,12.397901276056793
2025-04-30,20.43598212083009
2025-05-01,0.0
2025-05-02,18.596851914085185
2025-05-03,19.976199569143862
2025-05-04,15.378374052281615
2025-05-05,11.018553620998118
2025-05-06,16.535944241232816
2025-05-07,21.815329775888763
2025-05-08,11.716341258263093
2025-05-09,19.056634465771413
2025-05-10,19.976199569143862
2025-05-11,18.596851914085185
2025-05-12,0.0
2025-05-13,19.51641701745764
2025-05-14,19.51641701745764
2025-05-15,16.855087424167962
2025-05-16,11.975983169803552
2025-05-17,13.306647966448391
2025-05-18,28.387515661756566
2025-05-19,12.863093034233444
2025-05-20,0.0
2025-05-21,12.863093034233444
2025-05-22,14.63731276309323
2025-05-23,24.395521271822048
2025-05-24,26.613295932896783
2025-05-25,16.855087424167962
2025-05-26,25.282631136251943
2025-05-27,17.742197288597854
2025-05-28,18.1857522208128
2025-05-29,0.0
2025-05-30,33.26661991612097
2025-05-31,22.621301542962264
2025-06-01,0.0
2025-06-02,25.726186068466887
2025-06-03,14.63731276309323
2025-06-04,16.411532491953015
2025-06-05,18.629307153027746
2025-06-06,15.080867695308175
2025-06-07,0.0
2025-06-08,17.298642356382906
2025-06-09,0.0
2025-06-10,15.080867695308175
2025-06-11,0.0
2025-06-12,11.532428237588604
2025-06-13,0.0
2025-06-14,23.951966339607104
2025-06-15,23.508411407392156
2025-06-16,13.750202898663337
2025-06-17,12.863093034233444
2025-06-18,0.0
2025-06-19,16.411532491953015
2025-06-20,0.0
2025-06-21,24.395521271822048
2025-06-22,19.072862085242694
2025-06-23,0.0
2025-06-24,20.403526881887533
2025-06-25,19.072862085242694
2025-06-26,20.403526881887533
2025-06-27,16.411532491953015
2025-06-28,19.072862085242694
2025-06-29,26.169741000681835
2025-06-30,26.169741000681835
2025-07-01,16.411532491953015
2025-07-02,15.967977559738069
2025-07-03,0.0
2025-07-04,19.072862085242694
2025-07-05,23.951966339607104
2025-07-06,27.056850865111727
2025-07-07,19.072862085242694
2025-07-08,16.855087424167962
2025-07-09,13.750202898663337
2025-07-10,12.419538102018498
2025-07-11,0.0
2025-07-12,31.048845255046245
2025-07-13,31.49240018726119
2025-07-14,12.863093034233444
2025-07-15,19.51641701745764
2025-07-16,22.621301542962264
2025-07-17,24.839076204036996
2025-07-18,14.193757830878283
2025-07-19,33.26661991612097
2025-07-20,20.403526881887533
2025-07-21,24.395521271822048
2025-07-22,25.726186068466887
2025-07-23,26.169741000681835
2025-07-24,20.847081814102477
2025-07-25,20.847081814102477
2025-07-26,24.395521271822048
2025-07-27,27.94396072954162
2025-07-28,26.613295932896783
2025-07-29,17.298642356382906
2025-07-30,19.959971949672585
2025-07-31,25.282631136251943
2025-08-01,0.0
2025-08-02,20.847081814102477
2025-08-03,19.51641701745764
2025-08-04,13.306647966448391
2025-08-05,16.411532491953015
2025-08-06,14.193757830878283
2025-08-07,15.967977559738069
2025-08-08,19.51641701745764
2025-08-09,22.177746610747317
2025-08-10,21.734191678532373
2025-08-11,14.63731276309323
2025-08-12,14.63731276309323
2025-08-13,0.0
2025-08-14,24.839076204036996
2025-08-15,17.742197288597854
2025-08-16,40.807053763775066
2025-08-17,18.1857522208128
2025-08-18,16.855087424167962
2025-08-19,19.072862085242694
2025-08-20,15.080867695308175
2025-08-21,23.951966339607104
2025-08-22,16.855087424167962
2025-08-23,18.629307153027746
2025-08-24,24.395521271822048
2025-08-25,12.419538102018498
2025-08-26,12.419538102018498
2025-08-27,15.524422627523123
2025-08-28,21.734191678532373
2025-08-29,14.63731276309323
2025-08-30,25.282631136251943
2025-08-31,14.63731276309323
2025-09-01,18.629307153027746
2025-09-02,0.0
2025-09-03,11.975983169803552
2025-09-04,24.839076204036996
2025-09-05,16.855087424167962
2025-09-06,15.967977559738069
2025-09-07,17.298642356382906
2025-09-08,27.056850865111727
2025-09-09,0.0
2025-09-10,19.51641701745764
2025-09-11,11.975983169803552
2025-09-12,0.0
2025-09-13,14.63731276309323
2025-09-14,26.613295932896783
2025-09-15,14.193757830878283
2025-09-16,12.863093034233444
2025-09-17,12.863093034233444
2025-09-18,19.959971949672585
2025-09-19,0.0
2025-09-20,19.072862085242694
2025-09-21,14.193757830878283
2025-09-22,0.0
2025-09-23,21.290636746317425
2025-09-24,14.63731276309323
2025-09-25,13.750202898663337
2025-09-26,16.855087424167962
2025-09-27,28.831070593971514
2025-09-28,25.726186068466887
2025-09-29,19.072862085242694
2025-09-30,16.855087424167962
2025-10-01,15.524422627523123
2025-10-02,16.411532491953015
2025-10-03,15.967977559738069
2025-10-04,22.177746610747317
2025-10-05,44.35549322149463
2025-10-06,15.967977559738069
2025-10-07,19.959971949672585
2025-10-08,23.06485647517721
2025-10-09,15.080867695308175
2025-10-10,15.967977559738069
2025-10-11,16.855087424167962
2025-10-12,33.26661991612097
2025-10-13,18.629307153027746
2025-10-14,16.411532491953015
2025-10-15,23.508411407392156
2025-10-16,26.613295932896783
2025-10-17,15.967977559738069
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,12.419538102018498
2025-10-21,15.524422627523123
2025-10-22,23.508411407392156
2025-10-23,13.306647966448391
2025-10-24,0.0
2025-10-25,22.621301542962264
2025-10-26,27.500405797326675
2025-10-27,19.959971949672585
2025-10-28,17.742197288597854
2025-10-29,21.290636746317425
2025-10-30,25.282631136251943
2025-10-31,17.298642356382906
2025-11-01,40.807053763775066
2025-11-02,16.855087424167962
2025-11-03,0.0
2025-11-04,13.750202898663337
2025-11-05,0.0
2025-11-06,14.193757830878283
2025-11-07,11.088873305373658
2025-11-08,23.508411407392156
2025-11-09,21.290636746317425
2025-11-10,19.072862085242694
2025-11-11,12.419538102018498
2025-11-12,14.193757830878283
2025-11-13,13.750202898663337
2025-11-14,0.0
2025-11-15,23.951966339607104
2025-11-16,15.524422627523123
2025-11-17,12.419538102018498
2025-11-18,0.0
2025-11-19,18.629307153027746
2025-11-20,0.0
2025-11-21,17.298642356382906
2025-11-22,0.0
2025-11-23,15.967977559738069
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,19.51641701745764
2025-11-28,0.0
2025-11-29,22.621301542962264
2025-11-30,0.0
2025-12-01,19.51641701745764
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,17.742197288597854
2025-12-06,0.0
2025-12-07,21.734191678532373
2025-12-08,0.0
2025-12-09,12.863093034233444
2025-12-10,18.629307153027746
2025-12-11,14.748201496146965
2025-12-12,16.522421225006752
2025-12-13,22.39952407685479
2025-12-14,21.17974801326369
2025-12-15,16.744198691114224
2025-12-16,16.744198691114224
2025-12-17,0.0
2025-12-18,29.274625526186462
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,16.744198691114224
2025-12-22,0.0
2025-12-23,12.086871902857288
2025-12-24,15.524422627523123
2025-12-25,23.39752267433842
2025-12-26,16.965976157221696
2025-12-27,17.963974754705326
2025-12-28,17.963974754705326
2025-12-29,13.306647966448391
2025-12-30,14.304646563932021
2025-12-31,19.959971949672585
2026-01-01,24.395521271822048
2026-01-02,21.401525479371163
2026-01-03,14.082869097824547
2026-01-04,16.522421225006752
2026-01-05,14.304646563932021
2026-01-06,16.522421225006752
2026-01-07,13.306647966448391
2026-01-08,16.522421225006752
2026-01-09,19.738194483565113
2026-01-10,0.0
2026-01-11,13.306647966448391
2026-01-12,12.197760635911024
2026-01-13,14.415535296985757
2026-01-14,0.0
2026-01-15,22.177746610747317
2026-01-16,11.088873305373658
2026-01-17,17.742197288597854
2026-01-18,22.177746610747317
2026-01-19,17.742197288597854
2026-01-20,19.959971949672585
2026-01-21,18.85108461913522
2026-01-22,16.633309958060487
2026-01-23,12.197760635911024
2026-01-24,13.306647966448391
2026-01-25,21.068859280209953
2026-01-26,11.088873305373658
2026-01-27,14.415535296985757
2026-01-28,13.306647966448391
2026-01-29,11.088873305373658
2026-01-30,21.068859280209953
2026-01-31,21.068859280209953
2026-02-01,19.959971949672585
2026-02-02,11.088873305373658
2026-02-03,0.0
2026-02-04,16.633309958060487
2026-02-05,13.306647966448391
2026-02-06,17.742197288597854
2026-02-07,18.85108461913522
2026-02-08,0.0
2026-02-09,14.415535296985757
2026-02-10,13.306647966448391
2026-02-11,14.415535296985757
2026-02-12,16.633309958060487
2026-02-13,13.306647966448391
2026-02-14,12.197760635911024
2026-02-15,27.722183263434147
2026-02-16,41.028831229882535
2026-02-17,14.415535296985757
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,16.633309958060487
2026-02-21,0.0
2026-02-22,14.415535296985757
2026-02-23,16.633309958060487
2026-02-24,17.742197288597854
2026-02-25,0.0
2026-02-26,9.979985974836293
2026-02-27,15.524422627523123
2026-02-28,19.959971949672585
2026-03-01,22.177746610747317
2026-03-02,14.415535296985757
2026-03-03,12.197760635911024
2026-03-04,110.88873305373659
2026-03-05,66.53323983224195
2026-03-06,41.028831229882535
2026-03-07,37.70216923827044
2026-03-08,34.375507246658344
2026-03-09,27.722183263434147
2026-03-10,19.959971949672585
2026-03-11,22.177746610747317
2026-03-12,19.959971949672585
2026-03-13,13.306647966448391
2026-03-14,23.286633941284684
2026-03-15,24.395521271822048
2026-03-16,23.286633941284684
2026-03-17,17.742197288597854
2026-03-18,13.306647966448391
2026-03-19,15.524422627523123
2026-03-20,0.0
2026-03-21,18.85108461913522
2026-03-22,0.0
2026-03-23,12.197760635911024
2026-03-24,11.088873305373658
2026-03-25,15.524422627523123
2026-03-26,14.415535296985757
2026-03-27,17.742197288597854
2026-03-28,17.742197288597854
2026-03-29,13.306647966448391
2026-03-30,25.504408602359415
2026-03-31,0.0
2026-04-01,9.979985974836293
2026-04-02,19.959971949672585
2026-04-03,18.85108461913522
2026-04-04,0.0
2026-04-05,17.742197288597854
2026-04-06,21.068859280209953
2026-04-07,11.088873305373658
2026-04-08,15.524422627523123
2026-04-09,0.0
2026-04-10,18.85108461913522
2026-04-11,15.524422627523123
2026-04-12,18.85108461913522
2026-04-13,16.633309958060487
2026-04-14,11.088873305373658
2026-04-15,15.524422627523123
2026-04-16,12.197760635911024
2026-04-17,9.979985974836293
2026-04-18,19.959971949672585
2026-04-19,27.722183263434147
2026-04-20,12.197760635911024
2026-04-21,24.395521271822048
2026-04-22,12.197760635911024
2026-04-23,12.197760635911024
2026-04-24,23.286633941284684
2026-04-25,15.524422627523123
2026-04-26,14.415535296985757
2026-04-27,0.0
2026-04-28,17.742197288597854
2026-04-29,15.524422627523123
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,16.633309958060487
2026-05-03,14.415535296985757
2026-05-04,14.415535296985757
2026-05-05,11.088873305373658
2026-05-06,14.415535296985757
2026-05-07,11.088873305373658
2026-05-08,13.306647966448391
2026-05-09,15.524422627523123
2026-05-10,21.068859280209953
2026-05-11,0.0
2026-05-12,12.197760635911024
2026-05-13,12.197760635911024
2026-05-14,13.306647966448391
2026-05-15,19.959971949672585
2026-05-16,27.722183263434147
2026-05-17,32.15773258558361
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,16.633309958060487
2026-05-22,12.197760635911024
2026-05-23,24.395521271822048
2026-05-24,18.85108461913522
2026-05-25,21.068859280209953
2026-05-26,0.0
2026-05-27,11.088873305373658
2026-05-28,0.0
2026-05-29,24.395521271822048
2026-05-30,0.0
2026-05-31,15.524422627523123
