Time,afloat
2024-10-20,50.50203660195549
2024-10-21,37.876527451466615
2024-10-22,36.61397653641773
2024-10-23,0.0
2024-10-24,32.826323791271065
2024-10-25,35.35142562136884
2024-10-26,0.0
2024-10-27,29.038671046124406
2024-10-28,53.02713843205326
2024-10-29,54.28968934710215
2024-10-30,44.18928202671105
2024-10-31,0.0
2024-11-01,35.35142562136884
2024-11-02,0.0
2024-11-03,27.77612013107552
2024-11-04,29.038671046124406
2024-11-05,26.51356921602663
2024-11-06,23.988467385928857
2024-11-07,39.139078366515506
2024-11-08,25.251018300977744
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,37.876527451466615
2024-11-12,53.02713843205326
2024-11-13,60.60244392234658
2024-11-14,32.826323791271065
2024-11-15,35.35142562136884
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,39.139078366515506
2024-11-19,27.77612013107552
2024-11-20,27.77612013107552
2024-11-21,30.30122196117329
2024-11-22,25.251018300977744
2024-11-23,0.0
2024-11-24,36.61397653641773
2024-11-25,44.18928202671105
2024-11-26,25.251018300977744
2024-11-27,27.77612013107552
2024-11-28,0.0
2024-11-29,34.088874706319956
2024-11-30,0.0
2024-12-01,27.77612013107552
2024-12-02,39.139078366515506
2024-12-03,44.18928202671105
2024-12-04,36.61397653641773
2024-12-05,44.18928202671105
2024-12-06,0.0
2024-12-07,27.77612013107552
2024-12-08,29.038671046124406
2024-12-09,29.038671046124406
2024-12-10,36.61397653641773
2024-12-11,45.45183294175994
2024-12-12,25.251018300977744
2024-12-13,40.40162928156439
2024-12-14,44.18928202671105
2024-12-15,0.0
2024-12-16,34.088874706319956
2024-12-17,0.0
2024-12-18,50.50203660195549
2024-12-19,27.77612013107552
2024-12-20,34.088874706319956
2024-12-21,30.30122196117329
2024-12-22,0.0
2024-12-23,27.77612013107552
2024-12-24,35.35142562136884
2024-12-25,0.0
2024-12-26,35.35142562136884
2024-12-27,0.0
2024-12-28,37.876527451466615
2024-12-29,0.0
2024-12-30,47.976934771857714
2024-12-31,126.25509150488871
2025-01-01,98.4789713738132
2025-01-02,0.0
2025-01-03,23.988467385928857
2025-01-04,29.038671046124406
2025-01-05,31.563772876222178
2025-01-06,0.0
2025-01-07,27.77612013107552
2025-01-08,34.088874706319956
2025-01-09,0.0
2025-01-10,41.66418019661327
2025-01-11,0.0
2025-01-12,36.61397653641773
2025-01-13,37.876527451466615
2025-01-14,42.926731111662164
2025-01-15,29.038671046124406
2025-01-16,37.876527451466615
2025-01-17,29.038671046124406
2025-01-18,30.30122196117329
2025-01-19,0.0
2025-01-20,23.988467385928857
2025-01-21,41.66418019661327
2025-01-22,50.50203660195549
2025-01-23,34.088874706319956
2025-01-24,0.0
2025-01-25,27.77612013107552
2025-01-26,29.038671046124406
2025-01-27,44.18928202671105
2025-01-28,50.50203660195549
2025-01-29,55.55224026215104
2025-01-30,26.51356921602663
2025-01-31,42.926731111662164
2025-02-01,34.088874706319956
2025-02-02,42.926731111662164
2025-02-03,46.71438385680882
2025-02-04,64.39009666749324
2025-02-05,41.66418019661327
2025-02-06,40.40162928156439
2025-02-07,46.71438385680882
2025-02-08,26.51356921602663
2025-02-09,0.0
2025-02-10,26.51356921602663
2025-02-11,47.976934771857714
2025-02-12,36.61397653641773
2025-02-13,44.18928202671105
2025-02-14,46.71438385680882
2025-02-15,27.77612013107552
2025-02-16,39.139078366515506
2025-02-17,42.926731111662164
2025-02-18,37.876527451466615
2025-02-19,27.77612013107552
2025-02-20,41.66418019661327
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,44.18928202671105
2025-02-25,37.876527451466615
2025-02-26,47.976934771857714
2025-02-27,27.77612013107552
2025-02-28,45.45183294175994
2025-03-01,36.61397653641773
2025-03-02,0.0
2025-03-03,25.251018300977744
2025-03-04,39.139078366515506
2025-03-05,45.45183294175994
2025-03-06,47.976934771857714
2025-03-07,37.876527451466615
2025-03-08,31.563772876222178
2025-03-09,41.66418019661327
2025-03-10,40.40162928156439
2025-03-11,29.038671046124406
2025-03-12,37.876527451466615
2025-03-13,46.71438385680882
2025-03-14,35.35142562136884
2025-03-15,0.0
2025-03-16,31.563772876222178
2025-03-17,59.3398930072977
2025-03-18,30.30122196117329
2025-03-19,34.088874706319956
2025-03-20,51.76458751700437
2025-03-21,27.77612013107552
2025-03-22,51.76458751700437
2025-03-23,49.2394856869066
2025-03-24,29.038671046124406
2025-03-25,49.2394856869066
2025-03-26,63.127545752444355
2025-03-27,50.50203660195549
2025-03-28,42.926731111662164
2025-03-29,34.088874706319956
2025-03-30,39.139078366515506
2025-03-31,44.18928202671105
2025-04-01,36.61397653641773
2025-04-02,53.02713843205326
2025-04-03,54.28968934710215
2025-04-04,32.826323791271065
2025-04-05,27.77612013107552
2025-04-06,0.0
2025-04-07,46.71438385680882
2025-04-08,29.038671046124406
2025-04-09,50.50203660195549
2025-04-10,54.28968934710215
2025-04-11,42.926731111662164
2025-04-12,121.20488784469316
2025-04-13,85.85346222332433
2025-04-14,49.2394856869066
2025-04-15,51.18187171005873
2025-04-16,45.0269359991954
2025-04-17,14.021599104629468
2025-04-18,25.91871349643629
2025-04-19,35.95842125360388
2025-04-20,15.150610980586645
2025-04-21,54.75100602760078
2025-04-22,31.490933400353974
2025-04-23,47.36993913962267
2025-04-24,59.3763127452318
2025-04-25,89.20407811326174
2025-04-26,0.0
2025-04-27,27.909659170167227
2025-04-28,52.88145948031685
2025-04-29,62.78762819839273
2025-04-30,43.13310962662207
2025-05-01,39.321177056186016
2025-05-02,49.70080236740523
2025-05-03,0.0
2025-05-04,45.47611276704934
2025-05-05,61.92569440061897
2025-05-06,39.96459242635516
2025-05-07,44.18928202671105
2025-05-08,37.403070858323275
2025-05-09,39.30903714354132
2025-05-10,18.938263725733307
2025-05-11,66.83021910907812
2025-05-12,61.14873999135812
2025-05-13,40.5715880585902
2025-05-14,30.592579864646112
2025-05-15,67.13371692519563
2025-05-16,35.691343175420464
2025-05-17,30.592579864646112
2025-05-18,67.98351081032469
2025-05-19,33.141961520033284
2025-05-20,45.03907591184011
2025-05-21,45.88886979696917
2025-05-22,40.790106486194816
2025-05-23,33.991755405162344
2025-05-24,39.940312601065756
2025-05-25,34.841549290291404
2025-05-26,39.090518715936696
2025-05-27,29.742785979517052
2025-05-28,37.390930945678576
2025-05-29,53.53701476313069
2025-05-30,0.0
2025-05-31,43.33948814158199
2025-06-01,0.0
2025-06-02,31.442373749775168
2025-06-03,50.98763310774352
2025-06-04,35.691343175420464
2025-06-05,28.043198209258936
2025-06-06,28.043198209258936
2025-06-07,35.691343175420464
2025-06-08,0.0
2025-06-09,32.292167634904224
2025-06-10,29.742785979517052
2025-06-11,46.73866368209823
2025-06-12,30.592579864646112
2025-06-13,0.0
2025-06-14,31.442373749775168
2025-06-15,45.88886979696917
2025-06-16,28.043198209258936
2025-06-17,33.991755405162344
2025-06-18,26.343610439000816
2025-06-19,39.090518715936696
2025-06-20,32.292167634904224
2025-06-21,39.090518715936696
2025-06-22,28.043198209258936
2025-06-23,38.240724830807636
2025-06-24,45.88886979696917
2025-06-25,33.141961520033284
2025-06-26,43.33948814158199
2025-06-27,38.240724830807636
2025-06-28,0.0
2025-06-29,35.691343175420464
2025-06-30,50.13783922261446
2025-07-01,33.141961520033284
2025-07-02,31.442373749775168
2025-07-03,52.68722087800163
2025-07-04,0.0
2025-07-05,46.73866368209823
2025-07-06,42.48969425645293
2025-07-07,33.141961520033284
2025-07-08,28.043198209258936
2025-07-09,36.541137060549524
2025-07-10,30.592579864646112
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,34.841549290291404
2025-07-14,52.68722087800163
2025-07-15,31.442373749775168
2025-07-16,51.83742699287258
2025-07-17,33.141961520033284
2025-07-18,33.991755405162344
2025-07-19,39.090518715936696
2025-07-20,39.090518715936696
2025-07-21,50.98763310774352
2025-07-22,45.88886979696917
2025-07-23,35.691343175420464
2025-07-24,32.292167634904224
2025-07-25,40.790106486194816
2025-07-26,47.58845756722728
2025-07-27,0.0
2025-07-28,32.292167634904224
2025-07-29,41.639900371323876
2025-07-30,40.790106486194816
2025-07-31,39.090518715936696
2025-08-01,36.541137060549524
2025-08-02,43.33948814158199
2025-08-03,0.0
2025-08-04,30.592579864646112
2025-08-05,67.13371692519563
2025-08-06,35.691343175420464
2025-08-07,0.0
2025-08-08,34.841549290291404
2025-08-09,0.0
2025-08-10,37.390930945678576
2025-08-11,51.83742699287258
2025-08-12,33.991755405162344
2025-08-13,43.33948814158199
2025-08-14,0.0
2025-08-15,45.88886979696917
2025-08-16,56.08639641851787
2025-08-17,0.0
2025-08-18,34.841549290291404
2025-08-19,44.18928202671105
2025-08-20,31.442373749775168
2025-08-21,41.639900371323876
2025-08-22,37.390930945678576
2025-08-23,52.68722087800163
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,39.940312601065756
2025-08-27,32.292167634904224
2025-08-28,32.292167634904224
2025-08-29,38.240724830807636
2025-08-30,0.0
2025-08-31,29.742785979517052
2025-09-01,0.0
2025-09-02,24.6440226687427
2025-09-03,42.48969425645293
2025-09-04,47.58845756722728
2025-09-05,66.28392304006657
2025-09-06,39.940312601065756
2025-09-07,0.0
2025-09-08,35.691343175420464
2025-09-09,48.43825145235634
2025-09-10,39.090518715936696
2025-09-11,47.58845756722728
2025-09-12,57.785984188775984
2025-09-13,34.841549290291404
2025-09-14,46.73866368209823
2025-09-15,45.88886979696917
2025-09-16,58.635778073905044
2025-09-17,28.043198209258936
2025-09-18,27.193404324129876
2025-09-19,39.940312601065756
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,35.691343175420464
2025-09-23,35.691343175420464
2025-09-24,60.335365844163164
2025-09-25,25.49381655387176
2025-09-26,45.88886979696917
2025-09-27,29.742785979517052
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,33.141961520033284
2025-10-01,40.790106486194816
2025-10-02,26.343610439000816
2025-10-03,30.592579864646112
2025-10-04,0.0
2025-10-05,28.043198209258936
2025-10-06,33.991755405162344
2025-10-07,29.742785979517052
2025-10-08,61.185159729292224
2025-10-09,30.592579864646112
2025-10-10,25.49381655387176
2025-10-11,0.0
2025-10-12,38.240724830807636
2025-10-13,45.03907591184011
2025-10-14,48.43825145235634
2025-10-15,61.185159729292224
2025-10-16,45.88886979696917
2025-10-17,33.141961520033284
2025-10-18,45.03907591184011
2025-10-19,56.08639641851787
2025-10-20,52.68722087800163
2025-10-21,30.592579864646112
2025-10-22,26.343610439000816
2025-10-23,40.790106486194816
2025-10-24,41.639900371323876
2025-10-25,0.0
2025-10-26,33.991755405162344
2025-10-27,30.592579864646112
2025-10-28,29.742785979517052
2025-10-29,38.240724830807636
2025-10-30,37.390930945678576
2025-10-31,0.0
2025-11-01,45.03907591184011
2025-11-02,29.742785979517052
2025-11-03,23.79422878361364
2025-11-04,37.390930945678576
2025-11-05,37.390930945678576
2025-11-06,42.48969425645293
2025-11-07,57.785984188775984
2025-11-08,29.742785979517052
2025-11-09,33.141961520033284
2025-11-10,40.790106486194816
2025-11-11,58.635778073905044
2025-11-12,31.442373749775168
2025-11-13,0.0
2025-11-14,28.892992094387992
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,55.23660253338881
2025-11-18,53.53701476313069
2025-11-19,37.390930945678576
2025-11-20,67.13371692519563
2025-11-21,55.23660253338881
2025-11-22,30.592579864646112
2025-11-23,0.0
2025-11-24,35.691343175420464
2025-11-25,30.592579864646112
2025-11-26,33.141961520033284
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,36.541137060549524
2025-12-01,25.49381655387176
2025-12-02,51.83742699287258
2025-12-03,47.58845756722728
2025-12-04,45.03907591184011
2025-12-05,45.88886979696917
2025-12-06,36.541137060549524
2025-12-07,45.88886979696917
2025-12-08,54.38680864825975
2025-12-09,45.88886979696917
2025-12-10,32.292167634904224
2025-12-11,44.13067555187456
2025-12-12,0.0
2025-12-13,49.0243162007212
2025-12-14,0.0
2025-12-15,45.91817303438741
2025-12-16,41.02453238554076
2025-12-17,40.555680586848865
2025-12-18,31.66214803041199
2025-12-19,37.449537420515064
2025-12-20,32.980793714232945
2025-12-21,33.87454245548937
2025-12-22,27.193404324129872
2025-12-23,37.449537420515064
2025-12-24,36.55578867925864
2025-12-25,33.87454245548937
2025-12-26,0.0
2025-12-27,29.874650547899144
2025-12-28,56.59920307333712
2025-12-29,26.29965558287345
2025-12-30,34.76829119674579
2025-12-31,37.449537420515064
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,40.555680586848865
2026-01-05,34.34339425418126
2026-01-06,37.449537420515064
2026-01-07,28.087153065386296
2026-01-08,37.874434363079594
2026-01-09,40.321254687502915
2026-01-10,30.944218713665027
2026-01-11,0.0
2026-01-12,56.26221584302732
2026-01-13,55.32451224564353
2026-01-14,34.69503310320018
2026-01-15,44.07206907703807
2026-01-16,55.32451224564353
2026-01-17,33.757329505816394
2026-01-18,35.63273670058397
2026-01-19,28.13110792151366
2026-01-20,52.51140145349217
2026-01-21,46.885179869189436
2026-01-22,49.6982906613408
2026-01-23,44.07206907703807
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,45.00977267442186
2026-01-27,29.06881151889745
2026-01-28,62.82614102471384
2026-01-29,38.44584749273534
2026-01-30,26.255700726746085
2026-01-31,0.0
2026-02-01,49.6982906613408
2026-02-02,56.26221584302732
2026-02-03,53.44910505087596
2026-02-04,38.44584749273534
2026-02-05,59.07532663517869
2026-02-06,49.6982906613408
2026-02-07,41.2589582848867
2026-02-08,25.317997129362297
2026-02-09,30.944218713665027
2026-02-10,31.881922311048818
2026-02-11,39.38355109011913
2026-02-12,44.07206907703807
2026-02-13,36.57044029796776
2026-02-14,39.38355109011913
2026-02-15,33.757329505816394
2026-02-16,47.822883466573224
2026-02-17,40.321254687502915
2026-02-18,53.44910505087596
2026-02-19,45.00977267442186
2026-02-20,44.07206907703807
2026-02-21,49.6982906613408
2026-02-22,34.69503310320018
2026-02-23,0.0
2026-02-24,32.819625908432606
2026-02-25,55.32451224564353
2026-02-26,52.51140145349217
2026-02-27,49.6982906613408
2026-02-28,35.63273670058397
2026-03-01,93.77035973837887
2026-03-02,28.13110792151366
2026-03-03,64.70154821948142
2026-03-04,51.57369785610838
2026-03-05,64.70154821948142
2026-03-06,56.26221584302732
2026-03-07,0.0
2026-03-08,46.885179869189436
2026-03-09,32.819625908432606
2026-03-10,75.95399138808689
2026-03-11,79.70480577762204
2026-03-12,68.45236260901657
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,44.07206907703807
2026-03-16,67.51465901163279
2026-03-17,48.76058706395701
2026-03-18,66.576955414249
2026-03-19,82.5179165697734
2026-03-20,0.0
2026-03-21,35.63273670058397
2026-03-22,0.0
2026-03-23,43.13436547965428
2026-03-24,45.00977267442186
2026-03-25,33.757329505816394
2026-03-26,50.635994258724594
2026-03-27,26.255700726746085
2026-03-28,43.13436547965428
2026-03-29,30.944218713665027
2026-03-30,40.321254687502915
2026-03-31,42.19666188227049
2026-04-01,60.950733829946266
2026-04-02,42.19666188227049
2026-04-03,57.199919440411115
2026-04-04,31.881922311048818
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,50.635994258724594
2026-04-08,57.199919440411115
2026-04-09,38.44584749273534
2026-04-10,48.76058706395701
2026-04-11,57.199919440411115
2026-04-12,54.386808648259745
2026-04-13,57.199919440411115
2026-04-14,27.193404324129872
2026-04-15,48.76058706395701
2026-04-16,45.00977267442186
2026-04-17,51.57369785610838
2026-04-18,41.2589582848867
2026-04-19,41.2589582848867
2026-04-20,45.00977267442186
2026-04-21,43.13436547965428
2026-04-22,67.51465901163279
2026-04-23,44.07206907703807
2026-04-24,35.63273670058397
2026-04-25,28.13110792151366
2026-04-26,54.386808648259745
2026-04-27,51.57369785610838
2026-04-28,50.635994258724594
2026-04-29,39.38355109011913
2026-04-30,45.00977267442186
2026-05-01,52.51140145349217
2026-05-02,48.76058706395701
2026-05-03,0.0
2026-05-04,51.57369785610838
2026-05-05,53.44910505087596
2026-05-06,33.757329505816394
2026-05-07,54.386808648259745
2026-05-08,27.193404324129872
2026-05-09,50.635994258724594
2026-05-10,31.881922311048818
2026-05-11,44.07206907703807
2026-05-12,60.01303023256248
2026-05-13,60.950733829946266
2026-05-14,50.635994258724594
2026-05-15,56.26221584302732
2026-05-16,0.0
2026-05-17,45.00977267442186
2026-05-18,51.57369785610838
2026-05-19,43.13436547965428
2026-05-20,71.26547340116794
2026-05-21,55.32451224564353
2026-05-22,50.635994258724594
2026-05-23,38.44584749273534
2026-05-24,35.63273670058397
2026-05-25,47.822883466573224
2026-05-26,48.76058706395701
2026-05-27,45.00977267442186
2026-05-28,39.38355109011913
2026-05-29,46.885179869189436
2026-05-30,50.635994258724594
2026-05-31,51.57369785610838
