Time,ray_liotta
2024-02-25,9.66906474820144
2024-02-26,5.438848920863309
2024-02-27,17.223021582733814
2024-02-28,9.66906474820144
2024-02-29,5.438848920863309
2024-03-01,3.323741007194245
2024-03-02,7.251798561151079
2024-03-03,7.251798561151079
2024-03-04,4.23021582733813
2024-03-05,4.83453237410072
2024-03-06,4.532374100719425
2024-03-07,4.23021582733813
2024-03-08,3.6258992805755397
2024-03-09,5.438848920863309
2024-03-10,6.043165467625899
2024-03-11,5.136690647482014
2024-03-12,4.23021582733813
2024-03-13,4.23021582733813
2024-03-14,3.323741007194245
2024-03-15,3.6258992805755397
2024-03-16,5.438848920863309
2024-03-17,7.251798561151079
2024-03-18,4.532374100719425
2024-03-19,3.323741007194245
2024-03-20,3.6258992805755397
2024-03-21,3.6258992805755397
2024-03-22,5.438848920863309
2024-03-23,6.043165467625899
2024-03-24,7.856115107913669
2024-03-25,3.9280575539568345
2024-03-26,3.323741007194245
2024-03-27,4.23021582733813
2024-03-28,3.6258992805755397
2024-03-29,3.323741007194245
2024-03-30,5.136690647482014
2024-03-31,6.64748201438849
2024-04-01,4.532374100719425
2024-04-02,3.323741007194245
2024-04-03,3.323741007194245
2024-04-04,6.64748201438849
2024-04-05,9.06474820143885
2024-04-06,6.9496402877697845
2024-04-07,6.043165467625899
2024-04-08,3.6258992805755397
2024-04-09,3.6258992805755397
2024-04-10,3.323741007194245
2024-04-11,3.323741007194245
2024-04-12,3.0215827338129495
2024-04-13,7.856115107913669
2024-04-14,6.9496402877697845
2024-04-15,3.6258992805755397
2024-04-16,3.6258992805755397
2024-04-17,2.41726618705036
2024-04-18,3.6258992805755397
2024-04-19,3.323741007194245
2024-04-20,3.6258992805755397
2024-04-21,6.345323741007195
2024-04-22,3.9280575539568345
2024-04-23,3.0215827338129495
2024-04-24,4.83453237410072
2024-04-25,3.6258992805755397
2024-04-26,3.6258992805755397
2024-04-27,3.9280575539568345
2024-04-28,5.136690647482014
2024-04-29,3.0215827338129495
2024-04-30,4.532374100719425
2024-05-01,2.7194244604316546
2024-05-02,3.9280575539568345
2024-05-03,2.7194244604316546
2024-05-04,3.9280575539568345
2024-05-05,5.438848920863309
2024-05-06,4.23021582733813
2024-05-07,4.83453237410072
2024-05-08,4.23021582733813
2024-05-09,2.7194244604316546
2024-05-10,4.532374100719425
2024-05-11,6.345323741007195
2024-05-12,6.9496402877697845
2024-05-13,3.0215827338129495
2024-05-14,4.83453237410072
2024-05-15,3.0215827338129495
2024-05-16,5.741007194244604
2024-05-17,6.345323741007195
2024-05-18,7.856115107913669
2024-05-19,7.553956834532374
2024-05-20,5.438848920863309
2024-05-21,4.532374100719425
2024-05-22,5.438848920863309
2024-05-23,6.043165467625899
2024-05-24,3.9280575539568345
2024-05-25,4.23021582733813
2024-05-26,9.366906474820144
2024-05-27,7.251798561151079
2024-05-28,3.9280575539568345
2024-05-29,5.741007194244604
2024-05-30,4.23021582733813
2024-05-31,4.23021582733813
2024-06-01,5.741007194244604
2024-06-02,6.9496402877697845
2024-06-03,3.9280575539568345
2024-06-04,3.0215827338129495
2024-06-05,3.323741007194245
2024-06-06,3.6258992805755397
2024-06-07,3.323741007194245
2024-06-08,4.83453237410072
2024-06-09,5.438848920863309
2024-06-10,5.438848920863309
2024-06-11,4.23021582733813
2024-06-12,5.136690647482014
2024-06-13,3.6258992805755397
2024-06-14,3.6258992805755397
2024-06-15,5.136690647482014
2024-06-16,7.251798561151079
2024-06-17,7.251798561151079
2024-06-18,4.532374100719425
2024-06-19,4.83453237410072
2024-06-20,5.438848920863309
2024-06-21,5.438848920863309
2024-06-22,5.741007194244604
2024-06-23,6.345323741007195
2024-06-24,5.741007194244604
2024-06-25,5.136690647482014
2024-06-26,3.9280575539568345
2024-06-27,4.23021582733813
2024-06-28,3.0215827338129495
2024-06-29,6.345323741007195
2024-06-30,7.251798561151079
2024-07-01,10.575539568345324
2024-07-02,30.215827338129497
2024-07-03,22.359712230215827
2024-07-04,16.014388489208635
2024-07-05,14.503597122302159
2024-07-06,13.29496402877698
2024-07-07,10.273381294964029
2024-07-08,5.741007194244604
2024-07-09,5.438848920863309
2024-07-10,6.043165467625899
2024-07-11,5.438848920863309
2024-07-12,6.345323741007195
2024-07-13,6.64748201438849
2024-07-14,7.251798561151079
2024-07-15,5.136690647482014
2024-07-16,3.9280575539568345
2024-07-17,4.83453237410072
2024-07-18,4.83453237410072
2024-07-19,4.532374100719425
2024-07-20,7.251798561151079
2024-07-21,6.64748201438849
2024-07-22,5.136690647482014
2024-07-23,3.9280575539568345
2024-07-24,5.136690647482014
2024-07-25,3.9280575539568345
2024-07-26,5.438848920863309
2024-07-27,6.043165467625899
2024-07-28,6.043165467625899
2024-07-29,4.83453237410072
2024-07-30,3.9280575539568345
2024-07-31,3.323741007194245
2024-08-01,4.23021582733813
2024-08-02,4.23021582733813
2024-08-03,5.136690647482014
2024-08-04,4.83453237410072
2024-08-05,4.532374100719425
2024-08-06,4.23021582733813
2024-08-07,4.532374100719425
2024-08-08,3.6258992805755397
2024-08-09,4.23021582733813
2024-08-10,6.64748201438849
2024-08-11,12.992805755395684
2024-08-12,5.741007194244604
2024-08-13,6.043165467625899
2024-08-14,7.251798561151079
2024-08-15,7.251798561151079
2024-08-16,4.83453237410072
2024-08-17,6.9496402877697845
2024-08-18,7.297903579668718
2024-08-19,5.138748333106232
2024-08-20,8.787700122940592
2024-08-21,10.550975946206218
2024-08-22,8.787700122940592
2024-08-23,13.257089752756212
2024-08-24,16.359082982603063
2024-08-25,18.942796645849953
2024-08-26,14.199927736040578
2024-08-27,14.746886296028084
2024-08-28,13.257089752756212
2024-08-29,12.5877310494656
2024-08-30,15.68972427931245
2024-08-31,23.534586418968676
2024-09-01,24.477424402253043
2024-09-02,13.257089752756212
2024-09-03,7.297903579668718
2024-09-04,5.534627756403092
2024-09-05,4.318310493124972
2024-09-06,4.865269053112479
2024-09-07,6.628544876378106
2024-09-08,7.0244242996749655
2024-09-09,5.412227613099986
2024-09-10,3.648951789834359
2024-09-11,7.571382859662472
2024-09-12,8.391820699643732
2024-09-13,4.318310493124972
2024-09-14,7.0244242996749655
2024-09-15,5.959186173087493
2024-09-16,5.412227613099986
2024-09-17,4.1616048723056025
2024-09-18,6.36480745176151
2024-09-19,7.344008598186358
2024-09-20,6.854408024973933
2024-09-21,18.360021495465894
2024-09-22,10.036811750854689
2024-09-23,6.854408024973933
2024-09-24,6.36480745176151
2024-09-25,5.385606305336662
2024-09-26,4.406405158911815
2024-09-27,6.120007165155298
2024-09-28,7.344008598186358
2024-09-29,7.833609171398781
2024-09-30,3.672004299093179
2024-10-01,3.9168045856993907
2024-10-02,4.651205445518026
2024-10-03,3.672004299093179
2024-10-04,3.9168045856993907
2024-10-05,5.875206878549086
2024-10-06,6.36480745176151
2024-10-07,3.9168045856993907
2024-10-08,2.692803152668331
2024-10-09,2.692803152668331
2024-10-10,3.4272040124869667
2024-10-11,3.182403725880755
2024-10-12,5.875206878549086
2024-10-13,8.323209744611205
2024-10-14,3.9168045856993907
2024-10-15,5.385606305336662
2024-10-16,3.9168045856993907
2024-10-17,4.1616048723056025
2024-10-18,3.9168045856993907
2024-10-19,5.385606305336662
2024-10-20,8.323209744611205
2024-10-21,3.672004299093179
2024-10-22,3.672004299093179
2024-10-23,2.692803152668331
2024-10-24,3.672004299093179
2024-10-25,4.1616048723056025
2024-10-26,4.406405158911815
2024-10-27,5.385606305336662
2024-10-28,3.4272040124869667
2024-10-29,3.182403725880755
2024-10-30,3.4272040124869667
2024-10-31,4.406405158911815
2024-11-01,4.896005732124238
2024-11-02,9.057610604429842
2024-11-03,7.099208311580146
2024-11-04,4.406405158911815
2024-11-05,2.937603439274543
2024-11-06,2.2032025794559074
2024-11-07,3.9168045856993907
2024-11-08,4.1616048723056025
2024-11-09,6.120007165155298
2024-11-10,7.588808884792569
2024-11-11,4.896005732124238
2024-11-12,4.1616048723056025
2024-11-13,4.896005732124238
2024-11-14,4.651205445518026
2024-11-15,3.672004299093179
2024-11-16,5.1408060187304505
2024-11-17,6.36480745176151
2024-11-18,5.1408060187304505
2024-11-19,3.182403725880755
2024-11-20,3.182403725880755
2024-11-21,2.448002866062119
2024-11-22,3.182403725880755
2024-11-23,4.896005732124238
2024-11-24,7.099208311580146
2024-11-25,5.1408060187304505
2024-11-26,4.406405158911815
2024-11-27,3.9168045856993907
2024-11-28,5.385606305336662
2024-11-29,8.323209744611205
2024-11-30,6.120007165155298
2024-12-01,5.385606305336662
2024-12-02,3.4272040124869667
2024-12-03,2.937603439274543
2024-12-04,2.692803152668331
2024-12-05,2.937603439274543
2024-12-06,4.1616048723056025
2024-12-07,4.1616048723056025
2024-12-08,3.9168045856993907
2024-12-09,3.182403725880755
2024-12-10,3.672004299093179
2024-12-11,2.692803152668331
2024-12-12,2.448002866062119
2024-12-13,4.406405158911815
2024-12-14,4.896005732124238
2024-12-15,5.630406591942874
2024-12-16,3.672004299093179
2024-12-17,2.448002866062119
2024-12-18,7.588808884792569
2024-12-19,11.016012897279536
2024-12-20,7.833609171398781
2024-12-21,5.1408060187304505
2024-12-22,5.630406591942874
2024-12-23,4.1616048723056025
2024-12-24,4.651205445518026
2024-12-25,5.385606305336662
2024-12-26,3.9168045856993907
2024-12-27,4.406405158911815
2024-12-28,5.875206878549086
2024-12-29,5.385606305336662
2024-12-30,4.1616048723056025
2024-12-31,4.406405158911815
2025-01-01,6.120007165155298
2025-01-02,4.1616048723056025
2025-01-03,3.672004299093179
2025-01-04,5.1408060187304505
2025-01-05,6.609607738367722
2025-01-06,2.937603439274543
2025-01-07,3.182403725880755
2025-01-08,7.588808884792569
2025-01-09,3.9168045856993907
2025-01-10,3.4272040124869667
2025-01-11,4.651205445518026
2025-01-12,4.1616048723056025
2025-01-13,3.9168045856993907
2025-01-14,3.9168045856993907
2025-01-15,2.448002866062119
2025-01-16,3.672004299093179
2025-01-17,3.9168045856993907
2025-01-18,4.1616048723056025
2025-01-19,3.9168045856993907
2025-01-20,3.672004299093179
2025-01-21,3.4272040124869667
