Time,us_election_2024
2024-01-11,94.40737867425223
2024-01-12,61.135246961468845
2024-01-13,67.65537453667787
2024-01-14,90.10947332126541
2024-01-15,107.30109473321266
2024-01-16,221.12231704163435
2024-01-17,150.28014826308078
2024-01-18,94.40737867425223
2024-01-19,95.51848978536333
2024-01-20,78.32686837341609
2024-01-21,120.38962158434619
2024-01-22,157.75191793810882
2024-01-23,136.9950866304629
2024-01-24,207.56831307645896
2024-01-25,132.84372036893373
2024-01-26,91.33005775364194
2024-01-27,74.72459270752522
2024-01-28,87.17869149211276
2024-01-29,99.63279027670029
2024-01-30,83.02732523058359
2024-01-31,74.72459270752522
2024-02-01,53.96776139987933
2024-02-02,70.57322644599604
2024-02-03,66.42186018446687
2024-02-04,70.57322644599604
2024-02-05,70.57322644599604
2024-02-06,95.48142401517111
2024-02-07,103.78415653822948
2024-02-08,116.23825532281701
2024-02-09,120.38962158434619
2024-02-10,87.17869149211276
2024-02-11,83.02732523058359
2024-02-12,78.87595896905441
2024-02-13,91.33005775364194
2024-02-14,103.78415653822948
2024-02-15,87.17869149211276
2024-02-16,74.72459270752522
2024-02-17,66.42186018446687
2024-02-18,74.72459270752522
2024-02-19,78.87595896905441
2024-02-20,87.17869149211276
2024-02-21,78.87595896905441
2024-02-22,78.87595896905441
2024-02-23,66.42186018446687
2024-02-24,107.93552279975866
2024-02-25,132.84372036893373
2024-02-26,95.48142401517111
2024-02-27,103.78415653822948
2024-02-28,116.23825532281701
2024-02-29,91.33005775364194
2024-03-01,78.87595896905441
2024-03-02,78.87595896905441
2024-03-03,116.23825532281701
2024-03-04,174.35738298422552
2024-03-05,269.83880699939664
2024-03-06,373.6229635376261
2024-03-07,157.75191793810882
2024-03-08,112.08688906128783
2024-03-09,87.17869149211276
2024-03-10,99.63279027670029
2024-03-11,87.17869149211276
2024-03-12,91.33005775364194
2024-03-13,120.38962158434619
2024-03-14,95.48142401517111
2024-03-15,83.02732523058359
2024-03-16,66.42186018446687
2024-03-17,78.87595896905441
2024-03-18,112.08688906128783
2024-03-19,103.78415653822948
2024-03-20,120.38962158434619
2024-03-21,66.42186018446687
2024-03-22,62.27049392293769
2024-03-23,62.27049392293769
2024-03-24,49.816395138350146
2024-03-25,70.57322644599604
2024-03-26,58.119127661408506
2024-03-27,70.57322644599604
2024-03-28,58.119127661408506
2024-03-29,58.119127661408506
2024-03-30,62.27049392293769
2024-03-31,62.27049392293769
2024-04-01,78.87595896905441
2024-04-02,95.48142401517111
2024-04-03,87.17869149211276
2024-04-04,58.119127661408506
2024-04-05,66.42186018446687
2024-04-06,45.66502887682097
2024-04-07,70.57322644599604
2024-04-08,66.42186018446687
2024-04-09,70.57322644599604
2024-04-10,83.02732523058359
2024-04-11,45.66502887682097
2024-04-12,70.57322644599604
2024-04-13,49.816395138350146
2024-04-14,70.57322644599604
2024-04-15,58.119127661408506
2024-04-16,53.96776139987933
2024-04-17,74.72459270752522
2024-04-18,78.87595896905441
2024-04-19,91.33005775364194
2024-04-20,53.96776139987933
2024-04-21,49.816395138350146
2024-04-22,70.57322644599604
2024-04-23,83.02732523058359
2024-04-24,91.33005775364194
2024-04-25,78.87595896905441
2024-04-26,53.96776139987933
2024-04-27,66.42186018446687
2024-04-28,62.27049392293769
2024-04-29,62.27049392293769
2024-04-30,70.57322644599604
2024-05-01,87.17869149211276
2024-05-02,49.816395138350146
2024-05-03,58.119127661408506
2024-05-04,53.96776139987933
2024-05-05,58.119127661408506
2024-05-06,91.33005775364194
2024-05-07,74.72459270752522
2024-05-08,66.42186018446687
2024-05-09,70.57322644599604
2024-05-10,62.27049392293769
2024-05-11,29.059563830704253
2024-05-12,70.57322644599604
2024-05-13,74.72459270752522
2024-05-14,91.33005775364194
2024-05-15,120.38962158434619
2024-05-16,66.42186018446687
2024-05-17,62.27049392293769
2024-05-18,58.119127661408506
2024-05-19,70.57322644599604
2024-05-20,83.02732523058359
2024-05-21,91.33005775364194
2024-05-22,87.17869149211276
2024-05-23,45.66502887682097
2024-05-24,74.72459270752522
2024-05-25,74.72459270752522
2024-05-26,49.816395138350146
2024-05-27,103.78415653822948
2024-05-28,83.02732523058359
2024-05-29,74.72459270752522
2024-05-30,120.38962158434619
2024-05-31,157.75191793810882
2024-06-01,124.54098784587538
2024-06-02,107.93552279975866
2024-06-03,124.54098784587538
2024-06-04,199.26558055340058
2024-06-05,128.69235410740455
2024-06-06,91.33005775364194
2024-06-07,83.02732523058359
2024-06-08,66.42186018446687
2024-06-09,70.57322644599604
2024-06-10,99.63279027670029
2024-06-11,91.33005775364194
2024-06-12,99.63279027670029
2024-06-13,66.42186018446687
2024-06-14,62.27049392293769
2024-06-15,70.57322644599604
2024-06-16,66.42186018446687
2024-06-17,83.02732523058359
2024-06-18,112.08688906128783
2024-06-19,87.17869149211276
2024-06-20,87.17869149211276
2024-06-21,87.17869149211276
2024-06-22,87.17869149211276
2024-06-23,103.78415653822948
2024-06-24,83.02732523058359
2024-06-25,78.87595896905441
2024-06-26,74.72459270752522
2024-06-27,132.84372036893373
2024-06-28,377.7743297991553
2024-06-29,153.6005516765796
2024-06-30,124.54098784587538
2024-07-01,141.14645289199208
2024-07-02,132.84372036893373
2024-07-03,120.38962158434619
2024-07-04,157.75191793810882
2024-07-05,170.20601672269635
2024-07-06,112.08688906128783
2024-07-07,128.69235410740455
2024-07-08,161.903284199638
2024-07-09,112.08688906128783
2024-07-10,103.78415653822948
2024-07-11,103.78415653822948
2024-07-12,132.84372036893373
2024-07-13,112.08688906128783
2024-07-14,249.08197569175076
2024-07-15,220.0224118610465
2024-07-16,228.32514438410485
2024-07-17,136.9950866304629
2024-07-18,170.20601672269635
2024-07-19,207.56831307645896
2024-07-20,149.44918541505044
2024-07-21,415.1366261529179
2024-07-22,381.92569606068446
2024-07-23,282.29290578398417
2024-07-24,220.0224118610465
2024-07-25,228.32514438410485
2024-07-26,174.35738298422552
2024-07-27,170.20601672269635
2024-07-28,224.17377812257567
2024-07-29,257.3847082148091
2024-07-30,170.20601672269635
2024-07-31,166.05465046116717
2024-08-01,141.14645289199208
2024-08-02,153.6005516765796
2024-08-03,132.84372036893373
2024-08-04,161.903284199638
2024-08-05,153.6005516765796
2024-08-06,240.77924316869237
2024-08-07,244.93060943022158
2024-08-08,182.66011550728388
2024-08-09,145.29781915352126
2024-08-10,145.29781915352126
2024-08-11,170.20601672269635
2024-08-12,157.75191793810882
2024-08-13,166.05465046116717
2024-08-14,157.75191793810882
2024-08-15,166.05465046116717
2024-08-16,136.9950866304629
2024-08-17,132.84372036893373
2024-08-18,64.34617705370228
2024-08-19,68.49754331523145
2024-08-20,91.33005775364194
2024-08-21,101.7084734074649
2024-08-22,83.02732523058359
2024-08-23,120.38962158434619
2024-08-24,80.951642099819
2024-08-25,74.72459270752522
2024-08-26,70.57322644599604
2024-08-27,72.64890957676063
2024-08-28,80.951642099819
2024-08-29,64.34617705370228
2024-08-30,66.42186018446687
2024-08-31,43.58934574605638
2024-09-01,45.66502887682097
2024-09-02,45.66502887682097
2024-09-03,76.8002758382898
2024-09-04,76.8002758382898
2024-09-05,78.87595896905441
2024-09-06,87.17869149211276
2024-09-07,70.57322644599604
2024-09-08,68.49754331523145
2024-09-09,76.8002758382898
2024-09-10,70.57322644599604
2024-09-11,190.96284803034223
2024-09-12,105.85983966899407
2024-09-13,89.25437462287735
2024-09-14,83.02732523058359
2024-09-15,80.951642099819
2024-09-16,85.10300836134817
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,1.0
2024-11-04,1.0
2024-11-05,7.0
2024-11-06,100.0
2024-11-07,15.0
2024-11-08,8.0
2024-11-09,6.0
2024-11-10,5.0
2024-11-11,3.0
2024-11-12,3.0
2024-11-13,2.0
2024-11-14,2.0
2024-11-15,1.0
2024-11-16,1.0
2024-11-17,1.0
2024-11-18,1.0
2024-11-19,1.0
2024-11-20,1.0
2024-11-21,1.0
2024-11-22,1.0
2024-11-23,1.0
2024-11-24,1.0
2024-11-25,1.0
2024-11-26,1.0
2024-11-27,1.0
2024-11-28,1.0
2024-11-29,1.0
2024-11-30,1.0
2024-12-01,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.0
2025-01-14,0.0
