Time,translate
2022-05-11,95.0
2022-05-12,94.0
2022-05-13,94.0
2022-05-14,61.0
2022-05-15,62.0
2022-05-16,91.0
2022-05-17,95.0
2022-05-18,93.0
2022-05-19,94.0
2022-05-20,87.0
2022-05-21,63.0
2022-05-22,61.0
2022-05-23,90.0
2022-05-24,89.0
2022-05-25,87.0
2022-05-26,87.0
2022-05-27,78.0
2022-05-28,61.0
2022-05-29,59.0
2022-05-30,62.0
2022-05-31,85.0
2022-06-01,86.0
2022-06-02,83.0
2022-06-03,79.0
2022-06-04,60.0
2022-06-05,65.0
2022-06-06,79.0
2022-06-07,72.0
2022-06-08,76.0
2022-06-09,75.0
2022-06-10,75.0
2022-06-11,59.0
2022-06-12,56.0
2022-06-13,71.0
2022-06-14,71.0
2022-06-15,72.0
2022-06-16,70.0
2022-06-17,66.0
2022-06-18,60.0
2022-06-19,61.0
2022-06-20,68.0
2022-06-21,65.0
2022-06-22,71.0
2022-06-23,70.0
2022-06-24,66.0
2022-06-25,59.0
2022-06-26,57.0
2022-06-27,66.0
2022-06-28,68.0
2022-06-29,66.0
2022-06-30,68.0
2022-07-01,65.0
2022-07-02,57.0
2022-07-03,56.0
2022-07-04,60.0
2022-07-05,65.0
2022-07-06,68.0
2022-07-07,66.0
2022-07-08,66.0
2022-07-09,57.0
2022-07-10,57.0
2022-07-11,66.0
2022-07-12,68.0
2022-07-13,67.0
2022-07-14,69.0
2022-07-15,66.0
2022-07-16,56.0
2022-07-17,57.0
2022-07-18,66.0
2022-07-19,67.0
2022-07-20,68.0
2022-07-21,68.0
2022-07-22,63.0
2022-07-23,56.0
2022-07-24,55.0
2022-07-25,67.0
2022-07-26,67.0
2022-07-27,68.0
2022-07-28,65.0
2022-07-29,68.0
2022-07-30,54.0
2022-07-31,56.0
2022-08-01,63.0
2022-08-02,66.0
2022-08-03,67.0
2022-08-04,67.0
2022-08-05,65.0
2022-08-06,57.0
2022-08-07,55.0
2022-08-08,63.0
2022-08-09,67.0
2022-08-10,69.0
2022-08-11,73.0
2022-08-12,70.0
2022-08-13,56.0
2022-08-14,57.0
2022-08-15,68.0
2022-08-16,76.0
2022-08-17,76.0
2022-08-18,76.0
2022-08-19,74.0
2022-08-20,59.0
2022-08-21,55.0
2022-08-22,76.0
2022-08-23,79.0
2022-08-24,83.0
2022-08-25,87.0
2022-08-26,78.0
2022-08-27,58.0
2022-08-28,60.0
2022-08-29,77.68845416694205
2022-08-30,86.04771660828763
2022-08-31,85.00280880311942
2022-09-01,83.95790099795124
2022-09-02,81.86808538761483
2022-09-03,57.88011367391448
2022-09-04,56.335205868746286
2022-09-05,63.104652699755476
2022-09-06,86.04771660828763
2022-09-07,87.59262441345582
2022-09-08,91.77225563412861
2022-09-09,88.13753221862402
2022-09-10,58.42502147908268
2022-09-11,59.96992928425088
2022-09-12,93.86207124446501
2022-09-13,96.45188685480142
2022-09-14,100.13151807547419
2022-09-15,93.86207124446501
2022-09-16,89.18244002379222
2022-09-17,61.014837089419075
2022-09-18,61.014837089419075
2022-09-19,96.9967946599696
2022-09-20,96.45188685480142
2022-09-21,99.58661027030601
2022-09-22,100.13151807547419
2022-09-23,92.31716343929682
2022-09-24,61.014837089419075
2022-09-25,59.96992928425088
2022-09-26,86.04771660828763
2022-09-27,93.86207124446501
2022-09-28,95.90377370960282
2022-09-29,91.54451126825724
2022-09-30,90.45469565792084
2022-10-01,58.85004295816536
2022-10-02,59.93985856850176
2022-10-03,94.81395809926642
2022-10-04,100.2630361509484
2022-10-05,93.72414248893003
2022-10-06,102.44266737162118
2022-10-07,93.72414248893003
2022-10-08,61.02967417883816
2022-10-09,62.11948978917455
2022-10-10,82.82598638556607
2022-10-11,99.17322054061201
2022-10-12,91.54451126825724
2022-10-13,93.72414248893003
2022-10-14,93.72414248893003
2022-10-15,61.02967417883816
2022-10-16,61.02967417883816
2022-10-17,92.63432687859363
2022-10-18,96.9935893199392
2022-10-19,106.80192981296678
2022-10-20,99.17322054061201
2022-10-21,92.63432687859363
2022-10-22,61.02967417883816
2022-10-23,63.209305399510946
2022-10-24,92.63432687859363
2022-10-25,102.44266737162118
2022-10-26,101.3528517612848
2022-10-27,96.9935893199392
2022-10-28,89.36488004758444
2022-10-29,57.760227347828966
2022-10-30,57.760227347828966
2022-10-31,88.27506443724805
2022-11-01,92.63432687859363
2022-11-02,95.90377370960282
2022-11-03,96.9935893199392
2022-11-04,92.63432687859363
2022-11-05,57.760227347828966
2022-11-06,57.760227347828966
2022-11-07,92.63432687859363
2022-11-08,83.91580199590247
2022-11-09,89.36488004758444
2022-11-10,92.63432687859363
2022-11-11,76.28709272354769
2022-11-12,59.93985856850176
2022-11-13,62.11948978917455
2022-11-14,96.9935893199392
2022-11-15,101.3528517612848
2022-11-16,96.9935893199392
2022-11-17,102.44266737162118
2022-11-18,95.90377370960282
2022-11-19,61.02967417883816
2022-11-20,61.02967417883816
2022-11-21,83.91580199590247
2022-11-22,80.64635516489328
2022-11-23,73.01764589253851
2022-11-24,58.85004295816536
2022-11-25,58.85004295816536
2022-11-26,55.58059612715618
2022-11-27,57.760227347828966
2022-11-28,88.27506443724805
2022-11-29,92.63432687859363
2022-11-30,91.54451126825724
2022-12-01,94.81395809926642
2022-12-02,92.63432687859363
2022-12-03,59.93985856850176
2022-12-04,59.93985856850176
2022-12-05,99.17322054061201
2022-12-06,100.2630361509484
2022-12-07,98.0834049302756
2022-12-08,100.2630361509484
2022-12-09,92.63432687859363
2022-12-10,62.11948978917455
2022-12-11,63.209305399510946
2022-12-12,95.90377370960282
2022-12-13,95.90377370960282
2022-12-14,94.81395809926642
2022-12-15,94.81395809926642
2022-12-16,90.45469565792084
2022-12-17,61.02967417883816
2022-12-18,62.11948978917455
2022-12-19,80.64635516489328
2022-12-20,81.73617077522967
2022-12-21,81.73617077522967
2022-12-22,75.1972771132113
2022-12-23,66.47875223052013
2022-12-24,61.02967417883816
2022-12-25,62.11948978917455
2022-12-26,61.02967417883816
2022-12-27,65.38893662018374
2022-12-28,65.38893662018374
2022-12-29,63.209305399510946
2022-12-30,63.209305399510946
2022-12-31,59.93985856850176
2023-01-01,56.67041173749257
2023-01-02,58.85004295816536
2023-01-03,75.1972771132113
2023-01-04,81.73617077522967
2023-01-05,83.91580199590247
2023-01-06,86.09543321657526
2023-01-07,61.02967417883816
2023-01-08,59.93985856850176
2023-01-09,90.45469565792084
2023-01-10,96.9935893199392
2023-01-11,99.17322054061201
2023-01-12,96.9935893199392
2023-01-13,91.54451126825724
2023-01-14,58.85004295816536
2023-01-15,56.67041173749257
2023-01-16,68.65838345119292
2023-01-17,96.9935893199392
2023-01-18,98.0834049302756
2023-01-19,98.0834049302756
2023-01-20,98.0834049302756
2023-01-21,63.209305399510946
2023-01-22,67.56856784085653
2023-01-23,95.90377370960282
2023-01-24,102.44266737162118
2023-01-25,98.0834049302756
2023-01-26,99.17322054061201
2023-01-27,93.72414248893003
2023-01-28,59.93985856850176
2023-01-29,61.02967417883816
2023-01-30,94.81395809926642
2023-01-31,100.2630361509484
2023-02-01,96.9935893199392
2023-02-02,100.2630361509484
2023-02-03,100.2630361509484
2023-02-04,65.38893662018374
2023-02-05,67.56856784085653
2023-02-06,101.3528517612848
2023-02-07,103.53248298195759
2023-02-08,104.62229859229399
2023-02-09,101.3528517612848
2023-02-10,98.0834049302756
2023-02-11,64.29912100984734
2023-02-12,64.29912100984734
2023-02-13,90.45469565792084
2023-02-14,107.89174542330316
2023-02-15,108.98156103363957
2023-02-16,100.2630361509484
2023-02-17,93.72414248893003
2023-02-18,66.47875223052013
2023-02-19,63.209305399510946
2023-02-20,70.83801467186572
2023-02-21,91.54451126825724
2023-02-22,95.90377370960282
2023-02-23,99.17322054061201
2023-02-24,94.81395809926642
2023-02-25,64.29912100984734
2023-02-26,67.56856784085653
2023-02-27,96.9935893199392
2023-02-28,95.90377370960282
2023-03-01,102.44266737162118
2023-03-02,99.17322054061201
2023-03-03,91.54451126825724
2023-03-04,67.56856784085653
2023-03-05,67.56856784085653
2023-03-06,101.3528517612848
2023-03-07,100.2630361509484
2023-03-08,99.17322054061201
2023-03-09,101.3528517612848
2023-03-10,92.63432687859363
2023-03-11,63.209305399510946
2023-03-12,62.11948978917455
2023-03-13,94.81395809926642
2023-03-14,90.45469565792084
2023-03-15,95.90377370960282
2023-03-16,95.90377370960282
2023-03-17,90.45469565792084
2023-03-18,64.29912100984734
2023-03-19,65.38893662018374
2023-03-20,92.63432687859363
2023-03-21,95.90377370960282
2023-03-22,99.17322054061201
2023-03-23,102.44266737162118
2023-03-24,99.17322054061201
2023-03-25,63.209305399510946
2023-03-26,64.29912100984734
2023-03-27,94.81395809926642
2023-03-28,99.17322054061201
2023-03-29,99.17322054061201
2023-03-30,98.0834049302756
2023-03-31,87.18524882691165
2023-04-01,67.56856784085653
2023-04-02,62.11948978917455
2023-04-03,91.54451126825724
2023-04-04,92.63432687859363
2023-04-05,89.36488004758444
2023-04-06,89.36488004758444
2023-04-07,75.1972771132113
2023-04-08,64.29912100984734
2023-04-09,64.29912100984734
2023-04-10,87.18524882691165
2023-04-11,95.90377370960282
2023-04-12,92.63432687859363
2023-04-13,92.63432687859363
2023-04-14,91.54451126825724
2023-04-15,66.47875223052013
2023-04-16,67.56856784085653
2023-04-17,95.90377370960282
2023-04-18,98.0834049302756
2023-04-19,100.2630361509484
2023-04-20,100.2630361509484
2023-04-21,93.72414248893003
2023-04-22,67.56856784085653
2023-04-23,66.47875223052013
2023-04-24,102.44266737162118
2023-04-25,95.90377370960282
2023-04-26,96.98174060392162
2023-04-27,93.78298667409601
2023-04-28,92.71673536415412
2023-04-29,63.951514296118006
2023-04-30,65.01776560605988
2023-05-01,98.0479919138635
2023-05-02,95.39414578920608
2023-05-03,104.44549977351475
2023-05-04,95.91548929397976
2023-05-05,90.0628892394967
2023-05-06,64.47285780089169
2023-05-07,63.40660649094981
2023-05-08,98.0479919138635
2023-05-09,95.91548929397976
2023-05-10,100.18049453374725
2023-05-11,99.11424322380537
2023-05-12,95.91548929397976
2023-05-13,63.951514296118006
2023-05-14,68.73786304065919
2023-05-15,102.312997153631
2023-05-16,98.0479919138635
2023-05-17,94.84923798403787
2023-05-18,100.18049453374725
2023-05-19,92.71673536415412
2023-05-20,63.951514296118006
2023-05-21,64.47285780089169
2023-05-22,92.71673536415412
2023-05-23,94.84923798403787
2023-05-24,91.65048405421226
2023-05-25,89.5179814343285
2023-05-26,80.28689973514635
2023-05-27,64.64659459193602
2023-05-28,65.68928160148339
2023-05-29,68.81734263012545
2023-05-30,86.5430217924305
2023-05-31,86.5430217924305
2023-06-01,85.50033478288313
2023-06-02,84.45764777333578
2023-06-03,67.77465562057809
2023-06-04,65.68928160148339
2023-06-05,86.5430217924305
2023-06-06,81.32958674469371
2023-06-07,81.32958674469371
2023-06-08,79.244212725599
2023-06-09,79.244212725599
2023-06-10,66.73196861103074
2023-06-11,63.60390758238867
2023-06-12,78.20152571605165
2023-06-13,77.15883870650428
2023-06-14,76.11615169695693
2023-06-15,77.15883870650428
2023-06-16,72.98809066831487
2023-06-17,63.60390758238867
2023-06-18,64.64659459193602
2023-06-19,72.98809066831487
2023-06-20,75.07346468740958
2023-06-21,72.98809066831487
2023-06-22,74.03077767786222
2023-06-23,72.98809066831487
2023-06-24,63.60390758238867
2023-06-25,64.64659459193602
2023-06-26,70.90271664922015
2023-06-27,72.98809066831487
2023-06-28,75.07346468740958
2023-06-29,74.03077767786222
2023-06-30,70.90271664922015
2023-07-01,62.561220572841314
2023-07-02,61.518533563293964
2023-07-03,69.8600296396728
2023-07-04,65.68928160148339
2023-07-05,70.90271664922015
2023-07-06,77.15883870650428
2023-07-07,72.98809066831487
2023-07-08,65.68928160148339
2023-07-09,61.518533563293964
2023-07-10,69.8600296396728
2023-07-11,70.90271664922015
2023-07-12,69.8600296396728
2023-07-13,69.8600296396728
2023-07-14,70.90271664922015
2023-07-15,62.561220572841314
2023-07-16,59.43315954419925
2023-07-17,69.8600296396728
2023-07-18,69.8600296396728
2023-07-19,69.8600296396728
2023-07-20,67.77465562057809
2023-07-21,70.90271664922015
2023-07-22,59.43315954419925
2023-07-23,58.39047253465189
2023-07-24,66.73196861103074
2023-07-25,69.8600296396728
2023-07-26,69.8600296396728
2023-07-27,69.8600296396728
2023-07-28,65.68928160148339
2023-07-29,58.39047253465189
2023-07-30,59.43315954419925
2023-07-31,64.64659459193602
2023-08-01,67.77465562057809
2023-08-02,69.8600296396728
2023-08-03,70.90271664922015
2023-08-04,67.77465562057809
2023-08-05,60.47584655374661
2023-08-06,61.518533563293964
2023-08-07,70.90271664922015
2023-08-08,67.77465562057809
2023-08-09,71.94540365876752
2023-08-10,71.94540365876752
2023-08-11,72.98809066831487
2023-08-12,58.39047253465189
2023-08-13,59.43315954419925
2023-08-14,72.98809066831487
2023-08-15,76.11615169695693
2023-08-16,78.20152571605165
2023-08-17,80.28689973514635
2023-08-18,80.28689973514635
2023-08-19,59.43315954419925
2023-08-20,59.43315954419925
2023-08-21,83.41496076378843
2023-08-22,82.37227375424106
2023-08-23,85.50033478288313
2023-08-24,83.41496076378843
2023-08-25,81.32958674469371
2023-08-26,61.518533563293964
2023-08-27,59.43315954419925
2023-08-28,82.37227375424106
2023-08-29,86.5430217924305
2023-08-30,85.50033478288313
2023-08-31,90.71376983061991
2023-09-01,83.41496076378843
2023-09-02,57.34778552510454
2023-09-03,58.39047253465189
2023-09-04,61.518533563293964
2023-09-05,87.58570880197784
2023-09-06,92.79914384971462
2023-09-07,92.79914384971462
2023-09-08,86.5430217924305
2023-09-09,63.60390758238867
2023-09-10,62.561220572841314
2023-09-11,94.88451786880933
2023-09-12,99.05526590699876
2023-09-13,103.22601394518817
2023-09-14,100.0979529165461
2023-09-15,91.75645684016726
2023-09-16,62.561220572841314
2023-09-17,63.60390758238867
2023-09-18,98.01257889745139
2023-09-19,101.14063992609346
2023-09-20,98.01257889745139
2023-09-21,102.18332693564082
2023-09-22,96.96989188790404
2023-09-23,69.8600296396728
2023-09-24,63.60390758238867
2023-09-25,93.84183085926198
2023-09-26,98.01257889745139
2023-09-27,104.26870095473552
2023-09-28,103.22601394518817
2023-09-29,98.01257889745139
2023-09-30,60.47584655374661
2023-10-01,62.561220572841314
2023-10-02,99.05526590699876
2023-10-03,102.18332693564082
2023-10-04,99.05526590699876
2023-10-05,99.05526590699876
2023-10-06,89.67108282107256
2023-10-07,62.561220572841314
2023-10-08,62.561220572841314
2023-10-09,86.5430217924305
2023-10-10,100.0979529165461
2023-10-11,100.0979529165461
2023-10-12,98.01257889745139
2023-10-13,91.75645684016726
2023-10-14,61.518533563293964
2023-10-15,65.68928160148339
2023-10-16,95.92720487835669
2023-10-17,101.14063992609346
2023-10-18,101.14063992609346
2023-10-19,103.22601394518817
2023-10-20,92.79914384971462
2023-10-21,58.39047253465189
2023-10-22,62.561220572841314
2023-10-23,100.0979529165461
2023-10-24,103.22601394518817
2023-10-25,94.88451786880933
2023-10-26,101.14063992609346
2023-10-27,89.67108282107256
2023-10-28,60.47584655374661
2023-10-29,59.43315954419925
2023-10-30,96.96989188790404
2023-10-31,95.92720487835669
2023-11-01,99.05526590699876
2023-11-02,99.05526590699876
2023-11-03,94.88451786880933
2023-11-04,60.47584655374661
2023-11-05,60.47584655374661
2023-11-06,95.92720487835669
2023-11-07,93.84183085926198
2023-11-08,95.92720487835669
2023-11-09,101.14063992609346
2023-11-10,83.41496076378843
2023-11-11,60.47584655374661
2023-11-12,62.561220572841314
2023-11-13,92.79914384971462
2023-11-14,104.26870095473552
2023-11-15,102.18332693564082
2023-11-16,104.26870095473552
2023-11-17,95.92720487835669
2023-11-18,62.561220572841314
2023-11-19,66.73196861103074
2023-11-20,81.32958674469371
2023-11-21,84.45764777333578
2023-11-22,74.03077767786222
2023-11-23,63.60390758238867
2023-11-24,58.39047253465189
2023-11-25,57.34778552510454
2023-11-26,60.47584655374661
2023-11-27,89.67108282107256
2023-11-28,96.96989188790404
2023-11-29,103.22601394518817
2023-11-30,103.22601394518817
2023-12-01,94.88451786880933
2023-12-02,61.518533563293964
2023-12-03,60.47584655374661
2023-12-04,92.79914384971462
2023-12-05,101.14063992609346
2023-12-06,101.14063992609346
2023-12-07,99.05526590699876
2023-12-08,94.88451786880933
2023-12-09,64.64659459193602
2023-12-10,64.64659459193602
2023-12-11,100.0979529165461
2023-12-12,101.14063992609346
2023-12-13,99.05526590699876
2023-12-14,99.05526590699876
2023-12-15,89.67108282107256
2023-12-16,60.47584655374661
2023-12-17,59.43315954419925
2023-12-18,85.50033478288313
2023-12-19,83.41496076378843
2023-12-20,83.41496076378843
2023-12-21,79.244212725599
2023-12-22,70.90271664922015
2023-12-23,59.43315954419925
2023-12-24,59.43315954419925
2023-12-25,59.43315954419925
2023-12-26,59.954503048972924
2023-12-27,61.518533563293964
2023-12-28,64.64659459193602
2023-12-29,64.64659459193602
2023-12-30,57.34778552510454
2023-12-31,56.305098515557184
2024-01-01,58.39047253465189
2024-01-02,71.94540365876752
2024-01-03,75.07346468740958
2024-01-04,83.41496076378843
2024-01-05,79.244212725599
2024-01-06,60.47584655374661
2024-01-07,56.305098515557184
2024-01-08,84.97899127810945
2024-01-09,89.67108282107256
2024-01-10,93.84183085926198
2024-01-11,96.96989188790404
2024-01-12,91.75645684016726
2024-01-13,59.43315954419925
2024-01-14,60.47584655374661
2024-01-15,65.68928160148339
2024-01-16,80.80824323992003
2024-01-17,93.84183085926198
2024-01-18,94.88451786880933
2024-01-19,91.23511333539358
2024-01-20,61.518533563293964
2024-01-21,62.561220572841314
2024-01-22,94.88451786880933
2024-01-23,99.05526590699876
2024-01-24,104.26870095473552
2024-01-25,100.0979529165461
2024-01-26,93.84183085926198
2024-01-27,59.43315954419925
2024-01-28,58.39047253465189
2024-01-29,92.79914384971462
2024-01-30,100.0979529165461
2024-01-31,95.92720487835669
2024-02-01,95.92720487835669
2024-02-02,94.88451786880933
2024-02-03,58.39047253465189
2024-02-04,57.34778552510454
2024-02-05,93.84183085926198
2024-02-06,94.88451786880933
2024-02-07,101.14063992609346
2024-02-08,100.0979529165461
2024-02-09,89.67108282107256
2024-02-10,59.43315954419925
2024-02-11,56.305098515557184
2024-02-12,82.37227375424106
2024-02-13,90.71376983061991
2024-02-14,100.0979529165461
2024-02-15,95.92720487835669
2024-02-16,88.6283958115252
2024-02-17,54.219724496462476
2024-02-18,58.39047253465189
2024-02-19,68.81734263012545
2024-02-20,90.71376983061991
2024-02-21,94.88451786880933
2024-02-22,94.88451786880933
2024-02-23,90.71376983061991
2024-02-24,58.39047253465189
2024-02-25,57.34778552510454
2024-02-26,102.18332693564082
2024-02-27,93.84183085926198
2024-02-28,93.84183085926198
2024-02-29,92.79914384971462
2024-03-01,91.75645684016726
2024-03-02,57.34778552510454
2024-03-03,59.43315954419925
2024-03-04,92.79914384971462
2024-03-05,92.79914384971462
2024-03-06,99.05526590699876
2024-03-07,92.79914384971462
2024-03-08,93.84183085926198
2024-03-09,58.39047253465189
2024-03-10,55.262411506009826
2024-03-11,88.6283958115252
2024-03-12,91.75645684016726
2024-03-13,93.84183085926198
2024-03-14,88.6283958115252
2024-03-15,82.37227375424106
2024-03-16,56.305098515557184
2024-03-17,58.39047253465189
2024-03-18,86.5430217924305
2024-03-19,89.67108282107256
2024-03-20,94.88451786880933
2024-03-21,89.67108282107256
2024-03-22,85.50033478288313
2024-03-23,56.305098515557184
2024-03-24,56.305098515557184
2024-03-25,86.5430217924305
2024-03-26,84.45764777333578
2024-03-27,89.67108282107256
2024-03-28,83.41496076378843
2024-03-29,66.73196861103074
2024-03-30,53.17703748691512
2024-03-31,55.262411506009826
2024-04-01,76.11615169695693
2024-04-02,84.45764777333578
2024-04-03,88.6283958115252
2024-04-04,82.37227375424106
2024-04-05,82.37227375424106
2024-04-06,54.219724496462476
2024-04-07,55.262411506009826
2024-04-08,79.244212725599
2024-04-09,89.67108282107256
2024-04-10,89.67108282107256
2024-04-11,90.71376983061991
2024-04-12,92.79914384971462
2024-04-13,55.262411506009826
2024-04-14,57.34778552510454
2024-04-15,89.67108282107256
2024-04-16,87.58570880197784
2024-04-17,94.88451786880933
2024-04-18,93.84183085926198
2024-04-19,85.50033478288313
2024-04-20,57.34778552510454
2024-04-21,58.39047253465189
2024-04-22,90.71376983061991
2024-04-23,91.75645684016726
2024-04-24,93.84183085926198
2024-04-25,89.67108282107256
2024-04-26,85.50033478288313
2024-04-27,54.219724496462476
2024-04-28,56.305098515557184
2024-04-29,91.75645684016726
2024-04-30,91.75645684016726
2024-05-01,86.5430217924305
2024-05-02,91.75645684016726
2024-05-03,85.50033478288313
2024-05-04,57.34778552510454
2024-05-05,58.39047253465189
2024-05-06,92.79914384971462
2024-05-07,90.71376983061991
2024-05-08,91.75645684016726
2024-05-09,91.75645684016726
2024-05-10,90.71376983061991
2024-05-11,59.43315954419925
2024-05-12,59.43315954419925
2024-05-13,91.75645684016726
2024-05-14,88.6283958115252
2024-05-15,89.67108282107256
2024-05-16,90.71376983061991
2024-05-17,87.58570880197784
2024-05-18,57.34778552510454
2024-05-19,59.43315954419925
2024-05-20,86.5430217924305
2024-05-21,86.5430217924305
2024-05-22,82.37227375424106
2024-05-23,85.50033478288313
2024-05-24,77.15883870650428
2024-05-25,55.262411506009826
2024-05-26,52.13435047736776
2024-05-27,57.34778552510454
2024-05-28,81.32958674469371
2024-05-29,79.244212725599
2024-05-30,79.244212725599
2024-05-31,76.11615169695693
2024-06-01,55.262411506009826
2024-06-02,59.43315954419925
2024-06-03,76.11615169695693
2024-06-04,75.07346468740958
2024-06-05,76.11615169695693
2024-06-06,76.11615169695693
2024-06-07,69.8600296396728
2024-06-08,57.34778552510454
2024-06-09,57.34778552510454
2024-06-10,69.8600296396728
2024-06-11,68.81734263012545
2024-06-12,72.98809066831487
2024-06-13,71.94540365876752
2024-06-14,64.64659459193602
2024-06-15,56.305098515557184
2024-06-16,59.43315954419925
2024-06-17,66.73196861103074
2024-06-18,66.73196861103074
2024-06-19,65.68928160148339
2024-06-20,70.90271664922015
2024-06-21,63.60390758238867
2024-06-22,55.262411506009826
2024-06-23,54.219724496462476
2024-06-24,64.64659459193602
2024-06-25,63.60390758238867
2024-06-26,63.60390758238867
2024-06-27,63.60390758238867
2024-06-28,64.64659459193602
2024-06-29,55.262411506009826
2024-06-30,54.219724496462476
2024-07-01,64.64659459193602
2024-07-02,64.64659459193602
2024-07-03,64.64659459193602
2024-07-04,55.262411506009826
2024-07-05,58.39047253465189
2024-07-06,54.219724496462476
2024-07-07,54.219724496462476
2024-07-08,65.68928160148339
2024-07-09,65.68928160148339
2024-07-10,62.561220572841314
2024-07-11,66.73196861103074
2024-07-12,60.47584655374661
2024-07-13,53.17703748691512
2024-07-14,50.04897645827305
2024-07-15,59.43315954419925
2024-07-16,63.60390758238867
2024-07-17,64.64659459193602
2024-07-18,64.64659459193602
2024-07-19,60.47584655374661
2024-07-20,52.13435047736776
2024-07-21,50.04897645827305
2024-07-22,59.43315954419925
2024-07-23,61.518533563293964
2024-07-24,64.64659459193602
2024-07-25,63.60390758238867
2024-07-26,61.518533563293964
2024-07-27,52.13435047736776
2024-07-28,51.09166346782041
2024-07-29,62.561220572841314
2024-07-30,63.60390758238867
2024-07-31,62.561220572841314
2024-08-01,63.60390758238867
2024-08-02,64.64659459193602
2024-08-03,53.17703748691512
2024-08-04,49.006289448725695
2024-08-05,62.561220572841314
2024-08-06,62.561220572841314
2024-08-07,64.64659459193602
2024-08-08,64.64659459193602
2024-08-09,68.81734263012545
2024-08-10,51.09166346782041
2024-08-11,53.17703748691512
2024-08-12,66.73196861103074
2024-08-13,68.81734263012545
2024-08-14,71.94540365876752
2024-08-15,70.90271664922015
2024-08-16,67.77465562057809
2024-08-17,51.09166346782041
2024-08-18,52.247525066555795
2024-08-19,72.74376048044162
2024-08-20,77.3464758291394
2024-08-21,75.8181957925245
2024-08-22,79.39609937052799
2024-08-23,77.3464758291394
2024-08-24,54.81849211271806
2024-08-25,56.34677214933296
2024-08-26,77.86781933391308
2024-08-27,79.91744287530166
2024-08-28,85.54496999469373
2024-08-29,81.44572291191658
2024-08-30,82.99187818738454
2024-08-31,50.19790152516721
2024-09-01,53.79368034202377
2024-09-02,56.34677214933296
2024-09-03,79.91744287530166
2024-09-04,86.56978176538803
2024-09-05,85.54496999469373
2024-09-06,84.52015822399945
2024-09-07,52.76886857132948
2024-09-08,55.32196037863867
2024-09-09,87.09112527016171
2024-09-10,87.59459353608233
2024-09-11,88.61940530677661
2024-09-12,93.23999589432745
2024-09-13,87.59459353608233
2024-09-14,55.84330388341235
2024-09-15,54.81849211271806
2024-09-16,90.6690288481652
2024-09-17,91.6312243975517
2024-09-18,93.64509746123416
2024-09-19,100.69365318412275
2024-09-20,87.6034782701868
2024-09-21,55.381509251267516
2024-09-22,57.39538231494997
2024-09-23,89.61735133386925
