Time,instagram
2022-08-11,91.0
2022-08-12,87.0
2022-08-13,80.0
2022-08-14,83.0
2022-08-15,79.0
2022-08-16,80.0
2022-08-17,82.0
2022-08-18,81.0
2022-08-19,79.0
2022-08-20,79.0
2022-08-21,86.0
2022-08-22,77.0
2022-08-23,78.0
2022-08-24,78.0
2022-08-25,83.0
2022-08-26,80.0
2022-08-27,84.0
2022-08-28,84.0
2022-08-29,77.88
2022-08-30,77.38
2022-08-31,77.88
2022-09-01,76.07
2022-09-02,77.88
2022-09-03,74.76
2022-09-04,82.31
2022-09-05,82.31
2022-09-06,74.76
2022-09-07,76.07
2022-09-08,76.07
2022-09-09,74.76
2022-09-10,76.57
2022-09-11,82.31
2022-09-12,79.19
2022-09-13,82.31
2022-09-14,81.0
2022-09-15,77.88
2022-09-16,77.88
2022-09-17,76.07
2022-09-18,76.07
2022-09-19,74.26
2022-09-20,73.45
2022-09-21,76.57
2022-09-22,79.19
2022-09-23,74.76
2022-09-24,72.45
2022-09-25,81.0
2022-09-26,76.57
2022-09-27,68.52000000000001
2022-09-28,72.9
2022-09-29,84.24000000000001
2022-09-30,82.62
2022-10-01,92.34
2022-10-02,92.34
2022-10-03,85.86
2022-10-04,97.2
2022-10-05,93.96000000000001
2022-10-06,92.34
2022-10-07,76.14
2022-10-08,76.14
2022-10-09,74.52000000000001
2022-10-10,72.9
2022-10-11,69.66000000000001
2022-10-12,72.9
2022-10-13,69.66000000000001
2022-10-14,72.9
2022-10-15,71.28
2022-10-16,72.9
2022-10-17,71.28
2022-10-18,71.28
2022-10-19,71.28
2022-10-20,72.9
2022-10-21,69.66000000000001
2022-10-22,68.04
2022-10-23,76.14
2022-10-24,71.28
2022-10-25,72.9
2022-10-26,71.28
2022-10-27,76.14
2022-10-28,69.66000000000001
2022-10-29,72.9
2022-10-30,82.62
2022-10-31,123.12
2022-11-01,81.0
2022-11-02,77.76
2022-11-03,71.28
2022-11-04,74.52000000000001
2022-11-05,77.76
2022-11-06,74.52000000000001
2022-11-07,69.66000000000001
2022-11-08,69.66000000000001
2022-11-09,69.66000000000001
2022-11-10,69.66000000000001
2022-11-11,74.52000000000001
2022-11-12,69.66000000000001
2022-11-13,76.14
2022-11-14,69.66000000000001
2022-11-15,68.04
2022-11-16,69.66000000000001
2022-11-17,72.9
2022-11-18,72.9
2022-11-19,74.52000000000001
2022-11-20,74.52000000000001
2022-11-21,69.66000000000001
2022-11-22,71.28
2022-11-23,68.04
2022-11-24,69.66000000000001
2022-11-25,72.9
2022-11-26,69.66000000000001
2022-11-27,74.52000000000001
2022-11-28,68.04
2022-11-29,69.66000000000001
2022-11-30,68.04
2022-12-01,72.9
2022-12-02,68.04
2022-12-03,71.28
2022-12-04,69.66000000000001
2022-12-05,71.28
2022-12-06,74.52000000000001
2022-12-07,72.9
2022-12-08,71.28
2022-12-09,69.66000000000001
2022-12-10,72.9
2022-12-11,74.52000000000001
2022-12-12,71.28
2022-12-13,71.28
2022-12-14,87.48
2022-12-15,87.48
2022-12-16,79.38000000000001
2022-12-17,74.52000000000001
2022-12-18,81.0
2022-12-19,79.38000000000001
2022-12-20,82.62
2022-12-21,77.76
2022-12-22,76.14
2022-12-23,76.14
2022-12-24,72.9
2022-12-25,79.38000000000001
2022-12-26,74.52000000000001
2022-12-27,74.52000000000001
2022-12-28,79.38000000000001
2022-12-29,76.14
2022-12-30,76.14
2022-12-31,81.0
2023-01-01,87.48
2023-01-02,82.62
2023-01-03,72.9
2023-01-04,76.14
2023-01-05,71.28
2023-01-06,77.76
2023-01-07,72.9
2023-01-08,76.14
2023-01-09,71.28
2023-01-10,71.28
2023-01-11,74.52000000000001
2023-01-12,71.28
2023-01-13,72.9
2023-01-14,76.14
2023-01-15,74.52000000000001
2023-01-16,76.14
2023-01-17,76.14
2023-01-18,69.66000000000001
2023-01-19,74.52000000000001
2023-01-20,71.28
2023-01-21,76.14
2023-01-22,74.52000000000001
2023-01-23,72.9
2023-01-24,74.52000000000001
2023-01-25,74.52000000000001
2023-01-26,74.52000000000001
2023-01-27,76.14
2023-01-28,72.9
2023-01-29,74.52000000000001
2023-01-30,72.9
2023-01-31,71.28
2023-02-01,69.66000000000001
2023-02-02,72.9
2023-02-03,72.9
2023-02-04,76.14
2023-02-05,79.38000000000001
2023-02-06,74.52000000000001
2023-02-07,72.9
2023-02-08,76.14
2023-02-09,71.28
2023-02-10,71.28
2023-02-11,76.14
2023-02-12,82.62
2023-02-13,76.14
2023-02-14,79.38000000000001
2023-02-15,79.38000000000001
2023-02-16,77.76
2023-02-17,79.38000000000001
2023-02-18,77.76
2023-02-19,84.24000000000001
2023-02-20,81.0
2023-02-21,77.76
2023-02-22,77.76
2023-02-23,74.52000000000001
2023-02-24,77.76
2023-02-25,79.38000000000001
2023-02-26,79.38000000000001
2023-02-27,77.76
2023-02-28,72.9
2023-03-01,72.9
2023-03-02,72.9
2023-03-03,72.9
2023-03-04,72.9
2023-03-05,77.76
2023-03-06,74.52000000000001
2023-03-07,72.9
2023-03-08,77.76
2023-03-09,84.24000000000001
2023-03-10,71.28
2023-03-11,74.52000000000001
2023-03-12,76.14
2023-03-13,74.52000000000001
2023-03-14,74.52000000000001
2023-03-15,74.52000000000001
2023-03-16,74.52000000000001
2023-03-17,76.14
2023-03-18,79.38000000000001
2023-03-19,87.48
2023-03-20,76.14
2023-03-21,76.14
2023-03-22,71.28
2023-03-23,74.52000000000001
2023-03-24,77.76
2023-03-25,77.76
2023-03-26,81.0
2023-03-27,77.76
2023-03-28,79.38000000000001
2023-03-29,76.14
2023-03-30,77.76
2023-03-31,77.76
2023-04-01,77.76
2023-04-02,79.38000000000001
2023-04-03,77.76
2023-04-04,76.14
2023-04-05,76.14
2023-04-06,77.76
2023-04-07,77.76
2023-04-08,76.14
2023-04-09,77.76
2023-04-10,81.0
2023-04-11,81.0
2023-04-12,76.14
2023-04-13,71.28
2023-04-14,72.9
2023-04-15,76.14
2023-04-16,79.38000000000001
2023-04-17,77.76
2023-04-18,82.62
2023-04-19,76.14
2023-04-20,72.9
2023-04-21,71.28
2023-04-22,77.76
2023-04-23,81.0
2023-04-24,74.52000000000001
2023-04-25,72.9
2023-04-26,76.14
2023-04-27,72.9
2023-04-28,72.9
2023-04-29,74.52000000000001
2023-04-30,79.38000000000001
2023-05-01,77.76
2023-05-02,74.52000000000001
2023-05-03,74.52000000000001
2023-05-04,71.28
2023-05-05,66.42
2023-05-06,72.9
2023-05-07,79.38000000000001
2023-05-08,79.38000000000001
2023-05-09,76.14
2023-05-10,74.52000000000001
2023-05-11,76.14
2023-05-12,74.52000000000001
2023-05-13,72.9
2023-05-14,82.62
2023-05-15,81.0
2023-05-16,77.76
2023-05-17,74.52000000000001
2023-05-18,74.52000000000001
2023-05-19,74.52000000000001
2023-05-20,77.76
2023-05-21,162.0
2023-05-22,79.38000000000001
2023-05-23,74.52000000000001
2023-05-24,74.52000000000001
2023-05-25,77.76
2023-05-26,72.9
2023-05-27,77.76
2023-05-28,81.0
2023-05-29,82.62
2023-05-30,79.38000000000001
2023-05-31,74.52000000000001
2023-06-01,76.14
2023-06-02,76.14
2023-06-03,81.0
2023-06-04,79.38000000000001
2023-06-05,77.76
2023-06-06,79.38000000000001
2023-06-07,79.38000000000001
2023-06-08,77.76
2023-06-09,81.0
2023-06-10,74.52000000000001
2023-06-11,82.62
2023-06-12,76.14
2023-06-13,77.76
2023-06-14,84.24000000000001
2023-06-15,81.0
2023-06-16,82.62
2023-06-17,82.62
2023-06-18,90.72
2023-06-19,84.24000000000001
2023-06-20,77.76
2023-06-21,77.76
2023-06-22,76.14
2023-06-23,76.14
2023-06-24,74.52000000000001
2023-06-25,77.76
2023-06-26,79.38000000000001
2023-06-27,81.0
2023-06-28,79.38000000000001
2023-06-29,79.38000000000001
2023-06-30,74.52000000000001
2023-07-01,77.76
2023-07-02,81.0
2023-07-03,81.0
2023-07-04,85.86
2023-07-05,85.86
2023-07-06,102.06
2023-07-07,95.58000000000001
2023-07-08,85.86
2023-07-09,95.58000000000001
2023-07-10,82.62
2023-07-11,79.38000000000001
2023-07-12,77.76
2023-07-13,76.14
2023-07-14,74.52000000000001
2023-07-15,74.52000000000001
2023-07-16,79.38000000000001
2023-07-17,77.76
2023-07-18,76.14
2023-07-19,84.24000000000001
2023-07-20,87.48
2023-07-21,74.52000000000001
2023-07-22,74.52000000000001
2023-07-23,79.38000000000001
2023-07-24,77.76
2023-07-25,79.38000000000001
2023-07-26,76.14
2023-07-27,76.14
2023-07-28,71.28
2023-07-29,72.9
2023-07-30,76.14
2023-07-31,76.14
2023-08-01,77.76
2023-08-02,76.14
2023-08-03,76.14
2023-08-04,71.28
2023-08-05,69.66000000000001
2023-08-06,79.38000000000001
2023-08-07,77.76
2023-08-08,76.14
2023-08-09,77.76
2023-08-10,74.52000000000001
2023-08-11,72.9
2023-08-12,74.52000000000001
2023-08-13,76.14
2023-08-14,72.9
2023-08-15,74.52000000000001
2023-08-16,74.52000000000001
2023-08-17,72.9
2023-08-18,69.66000000000001
2023-08-19,74.52000000000001
2023-08-20,79.38000000000001
2023-08-21,74.52000000000001
2023-08-22,74.52000000000001
2023-08-23,74.52000000000001
2023-08-24,72.9
2023-08-25,72.9
2023-08-26,74.52000000000001
2023-08-27,77.76
2023-08-28,71.28
2023-08-29,72.9
2023-08-30,72.9
2023-08-31,72.9
2023-09-01,68.04
2023-09-02,69.66000000000001
2023-09-03,72.9
2023-09-04,76.14
2023-09-05,71.28
2023-09-06,68.04
2023-09-07,69.66000000000001
2023-09-08,68.04
2023-09-09,71.28
2023-09-10,71.28
2023-09-11,71.28
2023-09-12,68.04
2023-09-13,69.66000000000001
2023-09-14,66.42
2023-09-15,68.04
2023-09-16,72.9
2023-09-17,74.52000000000001
2023-09-18,71.28
2023-09-19,72.9
2023-09-20,69.66000000000001
2023-09-21,71.28
2023-09-22,69.66000000000001
2023-09-23,72.9
2023-09-24,82.62
2023-09-25,71.28
2023-09-26,69.66000000000001
2023-09-27,69.66000000000001
2023-09-28,69.66000000000001
2023-09-29,66.42
2023-09-30,72.9
2023-10-01,77.76
2023-10-02,71.28
2023-10-03,71.28
2023-10-04,71.28
2023-10-05,69.66000000000001
2023-10-06,68.04
2023-10-07,69.66000000000001
2023-10-08,76.14
2023-10-09,71.28
2023-10-10,68.04
2023-10-11,71.28
2023-10-12,68.04
2023-10-13,68.04
2023-10-14,71.28
2023-10-15,76.14
2023-10-16,71.28
2023-10-17,68.04
2023-10-18,68.04
2023-10-19,68.04
2023-10-20,68.04
2023-10-21,69.66000000000001
2023-10-22,74.52000000000001
2023-10-23,71.28
2023-10-24,68.04
2023-10-25,69.66000000000001
2023-10-26,71.28
2023-10-27,71.28
2023-10-28,69.66000000000001
2023-10-29,81.0
2023-10-30,74.52000000000001
2023-10-31,74.52000000000001
2023-11-01,74.52000000000001
2023-11-02,69.66000000000001
2023-11-03,69.66000000000001
2023-11-04,84.24000000000001
2023-11-05,76.14
2023-11-06,69.66000000000001
2023-11-07,71.28
2023-11-08,69.66000000000001
2023-11-09,68.04
2023-11-10,68.04
2023-11-11,69.66000000000001
2023-11-12,74.52000000000001
2023-11-13,71.28
2023-11-14,71.28
2023-11-15,72.9
2023-11-16,68.04
2023-11-17,69.66000000000001
2023-11-18,68.04
2023-11-19,69.66000000000001
2023-11-20,71.28
2023-11-21,69.66000000000001
2023-11-22,68.04
2023-11-23,68.04
2023-11-24,63.18000000000001
2023-11-25,69.66000000000001
2023-11-26,71.28
2023-11-27,66.42
2023-11-28,66.42
2023-11-29,69.66000000000001
2023-11-30,69.66000000000001
2023-12-01,64.80000000000001
2023-12-02,72.9
2023-12-03,69.66000000000001
2023-12-04,69.66000000000001
2023-12-05,66.42
2023-12-06,68.04
2023-12-07,66.42
2023-12-08,64.80000000000001
2023-12-09,72.9
2023-12-10,72.9
2023-12-11,69.66000000000001
2023-12-12,66.42
2023-12-13,66.42
2023-12-14,69.66000000000001
2023-12-15,68.04
2023-12-16,72.9
2023-12-17,72.9
2023-12-18,68.04
2023-12-19,69.66000000000001
2023-12-20,74.52000000000001
2023-12-21,72.9
2023-12-22,70.9918533604888
2023-12-23,69.44535641547861
2023-12-24,73.27484725050917
2023-12-25,79.4608350305499
2023-12-26,74.08484725050917
2023-12-27,70.18185336048882
2023-12-28,69.44535641547861
2023-12-29,72.538350305499
2023-12-30,70.9918533604888
2023-12-31,77.91433808553973
2024-01-01,84.83682281059063
2024-01-02,77.91433808553973
2024-01-03,75.63134419551935
2024-01-04,70.9918533604888
2024-01-05,70.9918533604888
2024-01-06,70.18185336048882
2024-01-07,70.18185336048882
2024-01-08,69.44535641547861
2024-01-09,67.08885947046844
2024-01-10,67.89885947046844
2024-01-11,66.35236252545826
2024-01-12,69.44535641547861
2024-01-13,74.82134419551936
2024-01-14,71.72835030549899
2024-01-15,71.72835030549899
2024-01-16,67.89885947046844
2024-01-17,70.18185336048882
2024-01-18,68.63535641547861
2024-01-19,71.72835030549899
2024-01-20,69.44535641547861
2024-01-21,72.17670061099797
2024-01-22,70.7037067209776
2024-01-23,66.2847250509165
2024-01-24,72.17670061099797
2024-01-25,72.17670061099797
2024-01-26,64.81173116089613
2024-01-27,70.7037067209776
2024-01-28,72.17670061099797
2024-01-29,64.81173116089613
2024-01-30,69.23071283095723
2024-01-31,66.2847250509165
2024-02-01,66.2847250509165
2024-02-02,64.81173116089613
2024-02-03,67.75771894093687
2024-02-04,69.23071283095723
2024-02-05,66.2847250509165
2024-02-06,64.81173116089613
2024-02-07,66.2847250509165
2024-02-08,64.81173116089613
2024-02-09,61.865743380855406
2024-02-10,66.2847250509165
2024-02-11,69.23071283095723
2024-02-12,61.865743380855406
2024-02-13,67.75771894093687
2024-02-14,73.64969450101833
2024-02-15,69.23071283095723
2024-02-16,66.2847250509165
2024-02-17,75.12268839103871
2024-02-18,70.7037067209776
2024-02-19,70.7037067209776
2024-02-20,67.75771894093687
2024-02-21,67.75771894093687
2024-02-22,66.2847250509165
2024-02-23,69.23071283095723
2024-02-24,70.7037067209776
2024-02-25,81.01466395112017
2024-02-26,67.75771894093687
2024-02-27,67.75771894093687
2024-02-28,64.81173116089613
2024-02-29,66.2847250509165
2024-03-01,67.75771894093687
2024-03-02,67.75771894093687
2024-03-03,72.17670061099797
2024-03-04,67.75771894093687
2024-03-05,147.29938900203666
2024-03-06,69.23071283095723
2024-03-07,66.2847250509165
2024-03-08,66.2847250509165
2024-03-09,66.2847250509165
2024-03-10,67.75771894093687
2024-03-11,64.81173116089613
2024-03-12,66.2847250509165
2024-03-13,64.81173116089613
2024-03-14,67.75771894093687
2024-03-15,63.33873727087577
2024-03-16,69.23071283095723
2024-03-17,72.17670061099797
2024-03-18,70.7037067209776
2024-03-19,69.23071283095723
2024-03-20,70.7037067209776
2024-03-21,69.23071283095723
2024-03-22,86.90663951120163
2024-03-23,70.7037067209776
2024-03-24,70.7037067209776
2024-03-25,66.2847250509165
2024-03-26,64.81173116089613
2024-03-27,66.2847250509165
2024-03-28,64.81173116089613
2024-03-29,67.75771894093687
2024-03-30,64.81173116089613
2024-03-31,69.23071283095723
2024-04-01,72.17670061099797
2024-04-02,61.865743380855406
2024-04-03,73.64969450101833
2024-04-04,63.33873727087577
2024-04-05,64.81173116089613
2024-04-06,64.81173116089613
2024-04-07,69.23071283095723
2024-04-08,61.865743380855406
2024-04-09,66.2847250509165
2024-04-10,64.81173116089613
2024-04-11,63.33873727087577
2024-04-12,63.33873727087577
2024-04-13,61.865743380855406
2024-04-14,67.75771894093687
2024-04-15,66.2847250509165
2024-04-16,64.81173116089613
2024-04-17,66.2847250509165
2024-04-18,66.2847250509165
2024-04-19,66.2847250509165
2024-04-20,67.75771894093687
2024-04-21,70.7037067209776
2024-04-22,66.2847250509165
2024-04-23,66.2847250509165
2024-04-24,64.81173116089613
2024-04-25,63.33873727087577
2024-04-26,61.865743380855406
2024-04-27,67.75771894093687
2024-04-28,69.23071283095723
2024-04-29,64.81173116089613
2024-04-30,64.81173116089613
2024-05-01,64.81173116089613
2024-05-02,63.33873727087577
2024-05-03,66.2847250509165
2024-05-04,64.81173116089613
2024-05-05,70.7037067209776
2024-05-06,66.2847250509165
2024-05-07,67.75771894093687
2024-05-08,66.2847250509165
2024-05-09,63.33873727087577
2024-05-10,63.33873727087577
2024-05-11,70.7037067209776
2024-05-12,72.17670061099797
2024-05-13,66.2847250509165
2024-05-14,64.81173116089613
2024-05-15,75.12268839103871
2024-05-16,63.33873727087577
2024-05-17,64.81173116089613
2024-05-18,67.75771894093687
2024-05-19,70.7037067209776
2024-05-20,70.7037067209776
2024-05-21,64.81173116089613
2024-05-22,63.33873727087577
2024-05-23,66.2847250509165
2024-05-24,67.75771894093687
2024-05-25,67.75771894093687
2024-05-26,69.23071283095723
2024-05-27,69.23071283095723
2024-05-28,70.7037067209776
2024-05-29,69.23071283095723
2024-05-30,66.2847250509165
2024-05-31,70.7037067209776
2024-06-01,69.23071283095723
2024-06-02,72.17670061099797
2024-06-03,67.75771894093687
2024-06-04,64.81173116089613
2024-06-05,66.2847250509165
2024-06-06,64.81173116089613
2024-06-07,67.75771894093687
2024-06-08,66.2847250509165
2024-06-09,70.7037067209776
2024-06-10,69.23071283095723
2024-06-11,67.75771894093687
2024-06-12,69.23071283095723
2024-06-13,67.75771894093687
2024-06-14,66.2847250509165
2024-06-15,67.75771894093687
2024-06-16,72.17670061099797
2024-06-17,70.7037067209776
2024-06-18,67.75771894093687
2024-06-19,67.75771894093687
2024-06-20,66.2847250509165
2024-06-21,66.2847250509165
2024-06-22,67.75771894093687
2024-06-23,70.7037067209776
2024-06-24,70.7037067209776
2024-06-25,69.23071283095723
2024-06-26,67.75771894093687
2024-06-27,66.2847250509165
2024-06-28,66.2847250509165
2024-06-29,66.2847250509165
2024-06-30,67.75771894093687
2024-07-01,66.2847250509165
2024-07-02,64.81173116089613
2024-07-03,66.2847250509165
2024-07-04,69.23071283095723
2024-07-05,66.2847250509165
2024-07-06,67.75771894093687
2024-07-07,72.17670061099797
2024-07-08,72.17670061099797
2024-07-09,69.23071283095723
2024-07-10,66.2847250509165
2024-07-11,67.75771894093687
2024-07-12,69.23071283095723
2024-07-13,64.81173116089613
2024-07-14,67.75771894093687
2024-07-15,67.75771894093687
2024-07-16,64.81173116089613
2024-07-17,67.75771894093687
2024-07-18,67.75771894093687
2024-07-19,73.64969450101833
2024-07-20,72.17670061099797
2024-07-21,69.23071283095723
2024-07-22,67.75771894093687
2024-07-23,66.2847250509165
2024-07-24,69.23071283095723
2024-07-25,69.23071283095723
2024-07-26,66.2847250509165
2024-07-27,63.33873727087577
2024-07-28,67.75771894093687
2024-07-29,67.75771894093687
2024-07-30,70.7037067209776
2024-07-31,66.2847250509165
2024-08-01,66.2847250509165
2024-08-02,69.23071283095723
2024-08-03,67.75771894093687
2024-08-04,69.23071283095723
2024-08-05,67.75771894093687
2024-08-06,66.2847250509165
2024-08-07,67.75771894093687
2024-08-08,75.12268839103871
2024-08-09,73.64969450101833
2024-08-10,67.75771894093687
2024-08-11,70.7037067209776
2024-08-12,69.23071283095723
2024-08-13,67.75771894093687
2024-08-14,67.75771894093687
2024-08-15,67.75771894093687
2024-08-16,64.81173116089613
2024-08-17,67.75771894093687
2024-08-18,75.02662357212434
2024-08-19,66.2847250509165
2024-08-20,69.19869122465244
2024-08-21,71.3761604533782
2024-08-22,72.1126573983884
2024-08-23,67.9818701850704
2024-08-24,73.80980253254228
2024-08-25,73.32947843797044
2024-08-26,69.19869122465244
2024-08-27,66.2847250509165
2024-08-28,64.58757991676259
2024-08-29,65.06790401133446
2024-08-30,66.2847250509165
2024-08-31,72.1126573983884
2024-09-01,66.2847250509165
2024-09-02,70.89583635880635
2024-09-03,64.58757991676259
2024-09-04,66.76504914548836
2024-09-05,64.58757991676259
2024-09-06,64.58757991676259
2024-09-07,66.2847250509165
2024-09-08,70.89583635880635
2024-09-09,65.06790401133446
2024-09-10,65.06790401133446
2024-09-11,67.9818701850704
2024-09-12,76.72376870627824
2024-09-13,66.76504914548836
2024-09-14,66.2847250509165
2024-09-15,66.2847250509165
2024-09-16,67.50154609049855
2024-09-17,66.2847250509165
2024-09-18,72.0486141857788
2024-09-19,62.44213229434163
2024-09-20,61.481484105197914
2024-09-21,67.24537324006022
2024-09-22,73.00926237492253
2024-09-23,71.08796599663509
2024-09-24,65.32407686177278
2024-09-25,59.56018772691048
2024-09-26,65.32407686177278
2024-09-27,64.36342867262907
2024-09-28,67.24537324006022
2024-09-29,69.16666961834765
2024-09-30,64.36342867262907
2024-10-01,64.36342867262907
2024-10-02,63.40278048348535
2024-10-03,67.24537324006022
2024-10-04,67.24537324006022
2024-10-05,65.32407686177278
2024-10-06,74.93055875320997
2024-10-07,64.36342867262907
2024-10-08,66.2847250509165
2024-10-09,64.36342867262907
2024-10-10,63.40278048348535
2024-10-11,62.44213229434163
2024-10-12,68.20602142920394
2024-10-13,66.2847250509165
2024-10-14,64.36342867262907
2024-10-15,66.2847250509165
2024-10-16,67.24537324006022
2024-10-17,66.2847250509165
2024-10-18,67.24537324006022
2024-10-19,67.24537324006022
2024-10-20,73.00926237492253
2024-10-21,64.36342867262907
2024-10-22,72.0486141857788
2024-10-23,66.2847250509165
2024-10-24,63.40278048348535
2024-10-25,65.32407686177278
2024-10-26,69.16666961834765
2024-10-27,72.0486141857788
2024-10-28,69.16666961834765
2024-10-29,63.40278048348535
2024-10-30,66.2847250509165
2024-10-31,67.24537324006022
2024-11-01,73.96991056406624
2024-11-02,69.16666961834765
2024-11-03,73.00926237492253
2024-11-04,67.24537324006022
2024-11-05,62.44213229434163
2024-11-06,51.87500221376074
2024-11-07,65.32407686177278
2024-11-08,64.36342867262907
2024-11-09,69.16666961834765
2024-11-10,67.24537324006022
2024-11-11,69.16666961834765
2024-11-12,65.32407686177278
2024-11-13,65.32407686177278
2024-11-14,65.32407686177278
2024-11-15,64.36342867262907
2024-11-16,61.481484105197914
2024-11-17,71.08796599663509
2024-11-18,66.2847250509165
2024-11-19,62.44213229434163
2024-11-20,63.40278048348535
2024-11-21,66.2847250509165
2024-11-22,62.44213229434163
2024-11-23,64.36342867262907
2024-11-24,63.40278048348535
2024-11-25,65.32407686177278
2024-11-26,64.36342867262907
2024-11-27,66.2847250509165
2024-11-28,71.08796599663509
2024-11-29,64.36342867262907
2024-11-30,60.520835916054196
2024-12-01,68.20602142920394
2024-12-02,60.520835916054196
2024-12-03,61.481484105197914
2024-12-04,66.2847250509165
2024-12-05,61.481484105197914
2024-12-06,63.40278048348535
2024-12-07,67.24537324006022
2024-12-08,70.12731780749137
2024-12-09,63.40278048348535
2024-12-10,64.36342867262907
2024-12-11,96.06481891437174
2024-12-12,67.24537324006022
2024-12-13,61.481484105197914
2024-12-14,68.20602142920394
2024-12-15,66.2847250509165
2024-12-16,62.44213229434163
2024-12-17,62.44213229434163
