Time,pollution
2024-09-25,41.18718235851495
2024-09-26,42.02773710052546
2024-09-27,33.62218968042037
2024-09-28,16.811094840210185
2024-09-29,21.01386855026273
2024-09-30,42.86829184253597
2024-10-01,43.70884658454648
2024-10-02,42.02773710052546
2024-10-03,42.02773710052546
2024-10-04,39.50607287449393
2024-10-05,21.85442329227324
2024-10-06,24.376087518304765
2024-10-07,40.34662761650444
2024-10-08,41.18718235851495
2024-10-09,40.34662761650444
2024-10-10,50.43328452063055
2024-10-11,56.31716771470411
2024-10-12,20.17331380825222
2024-10-13,20.17331380825222
2024-10-14,36.984408648462406
2024-10-15,42.86829184253597
2024-10-16,42.86829184253597
2024-10-17,42.86829184253597
2024-10-18,39.50607287449393
2024-10-19,19.33275906624171
2024-10-20,22.694978034283746
2024-10-21,47.911620294599025
2024-10-22,47.911620294599025
2024-10-23,49.59272977862004
2024-10-24,47.071065552588514
2024-10-25,42.02773710052546
2024-10-26,17.651649582220692
2024-10-27,22.694978034283746
2024-10-28,49.59272977862004
2024-10-29,48.75217503660953
2024-10-30,48.75217503660953
2024-10-31,41.18718235851495
2024-11-01,41.18718235851495
2024-11-02,18.492204324231203
2024-11-03,21.85442329227324
2024-11-04,46.230510810578004
2024-11-05,36.143853906451895
2024-11-06,35.303299164441384
2024-11-07,52.114394004651565
2024-11-08,47.911620294599025
2024-11-09,23.535532776294257
2024-11-10,24.376087518304765
2024-11-11,44.54940132655699
2024-11-12,57.998277198725134
2024-11-13,59.67938668274615
2024-11-14,54.6360582306831
2024-11-15,48.75217503660953
2024-11-16,21.85442329227324
2024-11-17,24.376087518304765
2024-11-18,64.7227151348092
2024-11-19,66.40382461883023
2024-11-20,63.041605650788185
2024-11-21,57.998277198725134
2024-11-22,49.59272977862004
2024-11-23,23.535532776294257
2024-11-24,26.057197002325783
2024-11-25,42.86829184253597
2024-11-26,33.62218968042037
2024-11-27,21.01386855026273
2024-11-28,16.811094840210185
2024-11-29,15.970540098199674
2024-11-30,15.970540098199674
2024-12-01,22.694978034283746
2024-12-02,54.6360582306831
2024-12-03,57.15772245671462
2024-12-04,63.041605650788185
2024-12-05,60.51994142475666
2024-12-06,57.15772245671462
2024-12-07,21.85442329227324
2024-12-08,27.738306486346804
2024-12-09,62.20105090877768
2024-12-10,63.882160392798696
2024-12-11,59.67938668274615
2024-12-12,62.20105090877768
2024-12-13,50.43328452063055
2024-12-14,22.694978034283746
2024-12-15,19.33275906624171
2024-12-16,49.59272977862004
2024-12-17,47.071065552588514
2024-12-18,43.70884658454648
2024-12-19,42.86829184253597
2024-12-20,25.216642260315275
2024-12-21,13.448875872168147
2024-12-22,11.767766388147129
2024-12-23,13.448875872168147
2024-12-24,11.767766388147129
2024-12-25,10.92721164613662
2024-12-26,13.448875872168147
2024-12-27,11.767766388147129
2024-12-28,11.767766388147129
2024-12-29,13.448875872168147
2024-12-30,13.448875872168147
2024-12-31,13.448875872168147
2025-01-01,13.448875872168147
2025-01-02,18.492204324231203
2025-01-03,18.492204324231203
2025-01-04,15.129985356189165
2025-01-05,15.970540098199674
2025-01-06,24.376087518304765
2025-01-07,34.46274442243087
2025-01-08,42.86829184253597
2025-01-09,49.59272977862004
2025-01-10,41.18718235851495
2025-01-11,18.492204324231203
2025-01-12,18.492204324231203
2025-01-13,47.911620294599025
2025-01-14,50.43328452063055
2025-01-15,52.954948746662076
2025-01-16,54.6360582306831
2025-01-17,49.59272977862004
2025-01-18,21.01386855026273
2025-01-19,17.651649582220692
2025-01-20,21.85442329227324
2025-01-21,42.86829184253597
2025-01-22,43.70884658454648
2025-01-23,50.43328452063055
2025-01-24,47.911620294599025
2025-01-25,20.17331380825222
2025-01-26,23.535532776294257
2025-01-27,47.911620294599025
2025-01-28,53.79550348867259
2025-01-29,51.27383926264106
2025-01-30,53.79550348867259
2025-01-31,47.071065552588514
2025-02-01,17.651649582220692
2025-02-02,21.85442329227324
2025-02-03,52.114394004651565
2025-02-04,53.79550348867259
2025-02-05,59.67938668274615
2025-02-06,57.998277198725134
2025-02-07,53.79550348867259
2025-02-08,20.17331380825222
2025-02-09,21.01386855026273
2025-02-10,57.15772245671462
2025-02-11,58.838831940735645
2025-02-12,58.838831940735645
2025-02-13,61.36049616676717
2025-02-14,44.54940132655699
2025-02-15,20.17331380825222
2025-02-16,20.17331380825222
2025-02-17,30.25997071237833
2025-02-18,57.15772245671462
2025-02-19,57.15772245671462
2025-02-20,58.838831940735645
2025-02-21,58.838831940735645
2025-02-22,21.85442329227324
2025-02-23,24.376087518304765
2025-02-24,64.7227151348092
2025-02-25,66.40382461883023
2025-02-26,67.24437936084074
2025-02-27,69.76604358687226
2025-02-28,62.20105090877768
2025-03-01,21.01386855026273
2025-03-02,24.376087518304765
2025-03-03,62.20105090877768
2025-03-04,68.92548884486175
2025-03-05,64.7227151348092
2025-03-06,65.56326987681972
2025-03-07,56.31716771470411
2025-03-08,22.694978034283746
2025-03-09,24.376087518304765
2025-03-10,62.20105090877768
2025-03-11,58.838831940735645
2025-03-12,65.56326987681972
2025-03-13,65.56326987681972
2025-03-14,49.59272977862004
2025-03-15,24.376087518304765
2025-03-16,21.85442329227324
2025-03-17,55.47661297269361
2025-03-18,57.15772245671462
2025-03-19,60.51994142475666
2025-03-20,57.998277198725134
2025-03-21,48.75217503660953
2025-03-22,24.376087518304765
2025-03-23,24.376087518304765
2025-03-24,57.15772245671462
2025-03-25,62.20105090877768
2025-03-26,59.67938668274615
2025-03-27,64.7227151348092
2025-03-28,57.998277198725134
2025-03-29,21.01386855026273
2025-03-30,22.694978034283746
2025-03-31,56.31716771470411
2025-04-01,58.838831940735645
2025-04-02,60.51994142475666
2025-04-03,68.92548884486175
2025-04-04,57.15772245671462
2025-04-05,21.85442329227324
2025-04-06,22.694978034283746
2025-04-07,63.882160392798696
2025-04-08,62.20105090877768
2025-04-09,63.041605650788185
2025-04-10,66.40382461883023
2025-04-11,55.47661297269361
2025-04-12,21.01386855026273
2025-04-13,24.376087518304765
2025-04-14,61.36049616676717
2025-04-15,63.041605650788185
2025-04-16,64.7227151348092
2025-04-17,57.15772245671462
2025-04-18,32.78163493840986
2025-04-19,20.17331380825222
2025-04-20,23.535532776294257
2025-04-21,64.7227151348092
2025-04-22,84.05547420105091
2025-04-23,80.27297786200363
2025-04-24,77.33103626496684
2025-04-25,64.30243776380395
2025-04-26,22.274700663278495
2025-04-27,28.57886122835731
2025-04-28,82.37436471702989
2025-04-29,76.91075889396159
2025-04-30,75.22964940994058
2025-05-01,77.33103626496684
2025-05-02,68.08493410285125
2025-05-03,23.535532776294257
2025-05-04,29.419415970367822
2025-05-05,78.17159100697735
2025-05-06,81.95408734602465
2025-05-07,76.49048152295633
2025-05-08,75.22964940994058
2025-05-09,71.86743044189853
2025-05-10,22.694978034283746
2025-05-11,25.216642260315275
2025-05-12,80.69325523300888
2025-05-13,78.5918683779826
2025-05-14,68.92548884486175
2025-05-15,68.08493410285125
2025-05-16,63.041605650788185
2025-05-17,22.694978034283746
2025-05-18,22.694978034283746
2025-05-19,64.7227151348092
2025-05-20,60.51994142475666
2025-05-21,59.67938668274615
2025-05-22,59.67938668274615
2025-05-23,47.071065552588514
2025-05-24,21.01386855026273
2025-05-25,19.33275906624171
2025-05-26,21.85442329227324
2025-05-27,50.43328452063055
2025-05-28,47.911620294599025
2025-05-29,44.54940132655699
2025-05-30,42.86829184253597
2025-05-31,18.492204324231203
2025-06-01,23.535532776294257
2025-06-02,47.071065552588514
2025-06-03,42.86829184253597
2025-06-04,38.66551813248342
2025-06-05,39.50607287449393
2025-06-06,31.941080196399348
2025-06-07,21.85442329227324
2025-06-08,24.376087518304765
2025-06-09,31.10052545438884
2025-06-10,31.10052545438884
2025-06-11,30.25997071237833
2025-06-12,28.57886122835731
2025-06-13,25.216642260315275
2025-06-14,17.651649582220692
2025-06-15,17.651649582220692
2025-06-16,23.535532776294257
2025-06-17,22.694978034283746
2025-06-18,20.17331380825222
2025-06-19,20.17331380825222
2025-06-20,21.85442329227324
2025-06-21,16.811094840210185
2025-06-22,19.33275906624171
2025-06-23,21.85442329227324
2025-06-24,23.535532776294257
2025-06-25,21.85442329227324
2025-06-26,21.85442329227324
2025-06-27,20.17331380825222
2025-06-28,17.651649582220692
2025-06-29,20.17331380825222
2025-06-30,22.694978034283746
2025-07-01,21.85442329227324
2025-07-02,18.492204324231203
2025-07-03,17.651649582220692
2025-07-04,15.970540098199674
2025-07-05,20.17331380825222
2025-07-06,15.129985356189165
2025-07-07,18.492204324231203
2025-07-08,21.01386855026273
2025-07-09,21.85442329227324
2025-07-10,20.17331380825222
2025-07-11,20.17331380825222
2025-07-12,20.17331380825222
2025-07-13,18.492204324231203
2025-07-14,21.85442329227324
2025-07-15,18.492204324231203
2025-07-16,21.01386855026273
2025-07-17,25.216642260315275
2025-07-18,18.492204324231203
2025-07-19,26.897751744336293
2025-07-20,34.46274442243087
2025-07-21,31.941080196399348
2025-07-22,27.738306486346804
2025-07-23,23.535532776294257
2025-07-24,25.216642260315275
2025-07-25,23.535532776294257
2025-07-26,24.376087518304765
2025-07-27,27.738306486346804
2025-07-28,25.216642260315275
2025-07-29,34.46274442243087
2025-07-30,45.38995606856749
2025-07-31,46.230510810578004
2025-08-01,29.419415970367822
2025-08-02,19.33275906624171
2025-08-03,17.651649582220692
2025-08-04,23.535532776294257
2025-08-05,27.738306486346804
2025-08-06,28.57886122835731
2025-08-07,26.897751744336293
2025-08-08,24.376087518304765
2025-08-09,21.85442329227324
2025-08-10,22.694978034283746
2025-08-11,30.25997071237833
2025-08-12,29.419415970367822
2025-08-13,26.057197002325783
2025-08-14,21.01386855026273
2025-08-15,21.01386855026273
2025-08-16,16.811094840210185
2025-08-17,15.970540098199674
2025-08-18,23.535532776294257
2025-08-19,25.216642260315275
2025-08-20,25.216642260315275
2025-08-21,25.216642260315275
2025-08-22,29.419415970367822
2025-08-23,16.811094840210185
2025-08-24,16.811094840210185
2025-08-25,28.57886122835731
2025-08-26,28.57886122835731
2025-08-27,30.25997071237833
2025-08-28,31.10052545438884
2025-08-29,26.057197002325783
2025-08-30,15.970540098199674
2025-08-31,17.651649582220692
2025-09-01,19.33275906624171
2025-09-02,31.10052545438884
2025-09-03,36.984408648462406
2025-09-04,32.78163493840986
2025-09-05,32.78163493840986
2025-09-06,17.651649582220692
2025-09-07,18.492204324231203
2025-09-08,36.984408648462406
2025-09-09,37.82496339047291
2025-09-10,31.941080196399348
2025-09-11,36.984408648462406
2025-09-12,31.941080196399348
2025-09-13,15.970540098199674
2025-09-14,17.651649582220692
2025-09-15,36.984408648462406
2025-09-16,40.34662761650444
2025-09-17,42.02773710052546
2025-09-18,39.50607287449393
2025-09-19,38.66551813248342
2025-09-20,17.651649582220692
2025-09-21,19.33275906624171
2025-09-22,40.34662761650444
2025-09-23,38.66551813248342
2025-09-24,42.02773710052546
2025-09-25,42.86829184253597
2025-09-26,35.303299164441384
2025-09-27,16.811094840210185
2025-09-28,21.01386855026273
2025-09-29,40.34662761650444
2025-09-30,39.50607287449393
2025-10-01,42.02773710052546
2025-10-02,41.18718235851495
2025-10-03,37.82496339047291
2025-10-04,16.811094840210185
2025-10-05,18.492204324231203
2025-10-06,38.66551813248342
2025-10-07,45.38995606856749
2025-10-08,43.70884658454648
2025-10-09,42.86829184253597
2025-10-10,32.78163493840986
2025-10-11,18.492204324231203
2025-10-12,19.33275906624171
2025-10-13,31.941080196399348
2025-10-14,39.50607287449393
2025-10-15,41.18718235851495
2025-10-16,41.18718235851495
2025-10-17,34.46274442243087
2025-10-18,16.811094840210185
2025-10-19,20.17331380825222
2025-10-20,40.34662761650444
2025-10-21,50.43328452063055
2025-10-22,44.54940132655699
2025-10-23,48.75217503660953
2025-10-24,43.70884658454648
2025-10-25,15.970540098199674
2025-10-26,18.492204324231203
2025-10-27,44.54940132655699
2025-10-28,43.70884658454648
2025-10-29,45.38995606856749
2025-10-30,53.79550348867259
2025-10-31,39.50607287449393
2025-11-01,22.694978034283746
2025-11-02,26.057197002325783
2025-11-03,51.27383926264106
2025-11-04,45.38995606856749
2025-11-05,52.954948746662076
2025-11-06,53.79550348867259
2025-11-07,46.230510810578004
2025-11-08,23.535532776294257
2025-11-09,24.376087518304765
2025-11-10,52.114394004651565
2025-11-11,46.230510810578004
2025-11-12,79.01214574898786
2025-11-13,74.80937203893532
2025-11-14,52.114394004651565
2025-11-15,22.694978034283746
2025-11-16,28.57886122835731
2025-11-17,64.7227151348092
2025-11-18,64.7227151348092
2025-11-19,62.20105090877768
2025-11-20,66.40382461883023
2025-11-21,52.114394004651565
2025-11-22,29.419415970367822
2025-11-23,28.57886122835731
2025-11-24,42.86829184253597
2025-11-25,45.38995606856749
2025-11-26,37.82496339047291
2025-11-27,34.46274442243087
2025-11-28,32.78163493840986
2025-11-29,34.46274442243087
2025-11-30,38.66551813248342
2025-12-01,64.7227151348092
2025-12-02,71.44715307089328
2025-12-03,73.1282625549143
2025-12-04,69.76604358687226
2025-12-05,64.7227151348092
2025-12-06,32.78163493840986
2025-12-07,39.50607287449393
2025-12-08,68.92548884486175
2025-12-09,67.24437936084074
2025-12-10,64.7227151348092
2025-12-11,67.32725095512347
2025-12-12,65.56326987681973
2025-12-13,35.19674997179217
2025-12-14,34.314759432640294
2025-12-15,59.389336102756616
2025-12-16,60.27132664190849
2025-12-17,63.799288798515974
2025-12-18,57.20507765344762
2025-12-19,41.79096111686053
2025-12-20,22.890318220807316
2025-12-21,22.008327681655445
2025-12-22,26.83855774842006
2025-12-23,25.956567209268187
2025-12-24,25.07457667011632
2025-12-25,22.890318220807316
2025-12-26,20.2443466033517
2025-12-27,21.126337142503573
2025-12-28,19.36235606419983
2025-12-29,23.31059559181257
2025-12-30,22.008327681655445
2025-12-31,25.07457667011632
2026-01-01,22.890318220807316
2026-01-02,25.956567209268187
2026-01-03,22.008327681655445
2026-01-04,22.4286050526607
2026-01-05,28.60253882672381
2026-01-06,43.13466482415902
2026-01-07,49.72887596922738
2026-01-08,54.559106035992
2026-01-09,54.4821538413009
2026-01-10,31.39649543397001
2026-01-11,23.08565840733089
2026-01-12,55.40558017759413
2026-01-13,60.02271185906031
2026-01-14,62.79299086794002
2026-01-15,67.4101225494062
2026-01-16,59.099285522767076
2026-01-17,30.473069097676774
2026-01-18,27.702790088797066
2026-01-19,32.31992177026324
2026-01-20,56.32900651388737
2026-01-21,65.56326987681973
2026-01-22,64.63984354052648
2026-01-23,53.55872750500766
2026-01-24,32.31992177026324
2026-01-25,33.24334810655648
2026-01-26,48.01816948724825
2026-01-27,50.788448496127955
2026-01-28,56.32900651388737
2026-01-29,60.02271185906031
2026-01-30,58.17585918647384
2026-01-31,32.31992177026324
2026-02-01,49.86502215983472
2026-02-02,74.79753323975208
2026-02-03,74.79753323975208
2026-02-04,80.3380912575115
2026-02-05,85.8786492752709
2026-02-06,72.9506805671656
2026-02-07,34.166774442849714
2026-02-08,39.70733246060913
2026-02-09,61.86956453164678
2026-02-10,72.02725423087237
2026-02-11,72.9506805671656
2026-02-12,70.18040155828591
2026-02-13,68.33354888569943
2026-02-14,47.09474315095501
2026-02-15,50.788448496127955
2026-02-16,58.17585918647384
2026-02-17,70.18040155828591
2026-02-18,70.18040155828591
2026-02-19,78.49123858492503
2026-02-20,69.25697522199266
2026-02-21,41.5541851331956
2026-02-22,43.401037805782074
2026-02-23,75.72095957604532
2026-02-24,75.72095957604532
2026-02-25,79.41466492121826
2026-02-26,87.72550194785738
2026-02-27,91.41920729303033
2026-02-28,28.626216425090302
2026-03-01,27.702790088797066
2026-03-02,79.41466492121826
2026-03-03,82.18494393009796
2026-03-04,78.49123858492503
2026-03-05,76.64438591233855
2026-03-06,64.63984354052648
2026-03-07,26.77936375250383
2026-03-08,32.31992177026324
2026-03-09,69.25697522199266
2026-03-10,71.10382789457914
2026-03-11,69.25697522199266
2026-03-12,67.4101225494062
2026-03-13,53.55872750500766
2026-03-14,24.93251107991736
2026-03-15,30.473069097676774
2026-03-16,48.01816948724825
2026-03-17,58.17585918647384
2026-03-18,67.4101225494062
2026-03-19,64.63984354052648
2026-03-20,60.94613819535355
2026-03-21,36.013627115436186
2026-03-22,35.090200779142954
2026-03-23,72.02725423087237
2026-03-24,67.4101225494062
2026-03-25,79.41466492121826
2026-03-26,72.02725423087237
2026-03-27,60.94613819535355
2026-03-28,31.39649543397001
2026-03-29,36.937053451729426
2026-03-30,64.63984354052648
2026-03-31,66.48669621311296
2026-04-01,66.48669621311296
2026-04-02,57.252432850180604
2026-04-03,39.70733246060913
2026-04-04,28.626216425090302
2026-04-05,32.31992177026324
2026-04-06,48.94159582354148
2026-04-07,60.94613819535355
2026-04-08,65.56326987681973
2026-04-09,70.18040155828591
2026-04-10,61.86956453164678
2026-04-11,34.166774442849714
2026-04-12,47.09474315095501
2026-04-13,72.9506805671656
2026-04-14,73.87410690345885
2026-04-15,75.72095957604532
2026-04-16,80.3380912575115
2026-04-17,80.3380912575115
2026-04-18,33.24334810655648
2026-04-19,34.166774442849714
2026-04-20,78.49123858492503
2026-04-21,84.03179660268444
2026-04-22,92.34263362932356
2026-04-23,86.80207561156415
2026-04-24,79.41466492121826
2026-04-25,37.86047978802266
2026-04-26,52.63530116871443
2026-04-27,92.34263362932356
2026-04-28,84.03179660268444
2026-04-29,77.56781224863178
2026-04-30,81.26151759380473
2026-05-01,73.87410690345885
2026-05-02,37.86047978802266
2026-05-03,43.401037805782074
2026-05-04,83.1083702663912
2026-05-05,84.03179660268444
2026-05-06,89.57235462044385
2026-05-07,84.03179660268444
2026-05-08,78.49123858492503
2026-05-09,34.166774442849714
2026-05-10,37.86047978802266
2026-05-11,82.18494393009796
2026-05-12,80.3380912575115
2026-05-13,80.3380912575115
2026-05-14,83.1083702663912
2026-05-15,73.87410690345885
2026-05-16,33.24334810655648
2026-05-17,35.090200779142954
2026-05-18,71.10382789457914
2026-05-19,70.18040155828591
2026-05-20,70.18040155828591
2026-05-21,61.86956453164678
2026-05-22,56.32900651388737
2026-05-23,36.937053451729426
2026-05-24,35.090200779142954
2026-05-25,36.013627115436186
2026-05-26,61.86956453164678
2026-05-27,55.40558017759413
2026-05-28,59.099285522767076
2026-05-29,54.4821538413009
2026-05-30,36.013627115436186
2026-05-31,47.09474315095501
