Time,apple
2023-07-02,54.411964649898025
2023-07-03,51.59755268524813
2023-07-04,51.59755268524813
2023-07-05,48.78314072059823
2023-07-06,49.7212780421482
2023-07-07,51.59755268524813
2023-07-08,50.659415363698166
2023-07-09,48.78314072059823
2023-07-10,50.659415363698166
2023-07-11,60.04078857919782
2023-07-12,55.35010197144799
2023-07-13,49.7212780421482
2023-07-14,49.7212780421482
2023-07-15,51.59755268524813
2023-07-16,52.53569000679809
2023-07-17,48.78314072059823
2023-07-18,49.7212780421482
2023-07-19,51.59755268524813
2023-07-20,49.7212780421482
2023-07-21,48.78314072059823
2023-07-22,50.659415363698166
2023-07-23,49.7212780421482
2023-07-24,48.78314072059823
2023-07-25,49.7212780421482
2023-07-26,48.78314072059823
2023-07-27,52.53569000679809
2023-07-28,48.78314072059823
2023-07-29,51.59755268524813
2023-07-30,48.78314072059823
2023-07-31,47.84500339904827
2023-08-01,49.7212780421482
2023-08-02,48.78314072059823
2023-08-03,52.53569000679809
2023-08-04,53.47382732834806
2023-08-05,49.7212780421482
2023-08-06,50.659415363698166
2023-08-07,50.659415363698166
2023-08-08,50.659415363698166
2023-08-09,49.7212780421482
2023-08-10,46.9068660774983
2023-08-11,49.7212780421482
2023-08-12,51.59755268524813
2023-08-13,49.7212780421482
2023-08-14,47.84500339904827
2023-08-15,46.9068660774983
2023-08-16,48.78314072059823
2023-08-17,48.78314072059823
2023-08-18,48.78314072059823
2023-08-19,50.659415363698166
2023-08-20,50.659415363698166
2023-08-21,49.7212780421482
2023-08-22,50.659415363698166
2023-08-23,48.78314072059823
2023-08-24,46.9068660774983
2023-08-25,47.84500339904827
2023-08-26,52.53569000679809
2023-08-27,52.53569000679809
2023-08-28,48.78314072059823
2023-08-29,48.78314072059823
2023-08-30,49.7212780421482
2023-08-31,46.9068660774983
2023-09-01,51.59755268524813
2023-09-02,51.59755268524813
2023-09-03,52.53569000679809
2023-09-04,54.411964649898025
2023-09-05,47.84500339904827
2023-09-06,48.78314072059823
2023-09-07,49.7212780421482
2023-09-08,54.411964649898025
2023-09-09,54.411964649898025
2023-09-10,55.35010197144799
2023-09-11,51.59755268524813
2023-09-12,93.8137321549966
2023-09-13,74.11284840244731
2023-09-14,62.85520054384772
2023-09-15,70.36029911624745
2023-09-16,66.60774983004758
2023-09-17,64.73147518694765
2023-09-18,58.16451393609789
2023-09-19,58.16451393609789
2023-09-20,59.10265125764786
2023-09-21,59.10265125764786
2023-09-22,65.66961250849762
2023-09-23,73.17471108089735
2023-09-24,72.23657375934738
2023-09-25,62.85520054384772
2023-09-26,60.97892590074779
2023-09-27,58.16451393609789
2023-09-28,61.917063222297756
2023-09-29,60.97892590074779
2023-09-30,65.66961250849762
2023-10-01,72.23657375934738
2023-10-02,55.35010197144799
2023-10-03,55.35010197144799
2023-10-04,60.04078857919782
2023-10-05,55.35010197144799
2023-10-06,57.226376614547924
2023-10-07,67.54588715159755
2023-10-08,67.54588715159755
2023-10-09,57.226376614547924
2023-10-10,54.411964649898025
2023-10-11,55.35010197144799
2023-10-12,54.411964649898025
2023-10-13,53.47382732834806
2023-10-14,60.97892590074779
2023-10-15,63.79333786539769
2023-10-16,52.53569000679809
2023-10-17,51.59755268524813
2023-10-18,51.59755268524813
2023-10-19,49.7212780421482
2023-10-20,53.47382732834806
2023-10-21,60.04078857919782
2023-10-22,60.04078857919782
2023-10-23,53.47382732834806
2023-10-24,47.84500339904827
2023-10-25,51.59755268524813
2023-10-26,50.659415363698166
2023-10-27,51.59755268524813
2023-10-28,57.226376614547924
2023-10-29,54.411964649898025
2023-10-30,52.53569000679809
2023-10-31,56.28823929299796
2023-11-01,51.59755268524813
2023-11-02,52.53569000679809
2023-11-03,49.7212780421482
2023-11-04,54.411964649898025
2023-11-05,56.28823929299796
2023-11-06,50.659415363698166
2023-11-07,51.59755268524813
2023-11-08,51.59755268524813
2023-11-09,53.47382732834806
2023-11-10,56.28823929299796
2023-11-11,56.28823929299796
2023-11-12,55.35010197144799
2023-11-13,51.59755268524813
2023-11-14,50.659415363698166
2023-11-15,52.53569000679809
2023-11-16,55.35010197144799
2023-11-17,55.35010197144799
2023-11-18,65.66961250849762
2023-11-19,68.48402447314751
2023-11-20,62.85520054384772
2023-11-21,64.73147518694765
2023-11-22,83.49422161794698
2023-11-23,88.1849082256968
2023-11-24,93.8137321549966
2023-11-25,75.98912304554725
2023-11-26,68.48402447314751
2023-11-27,66.60774983004758
2023-11-28,62.85520054384772
2023-11-29,78.80353501019714
2023-11-30,63.79333786539769
2023-12-01,55.35010197144799
2023-12-02,59.10265125764786
2023-12-03,53.47382732834806
2023-12-04,52.53569000679809
2023-12-05,53.47382732834806
2023-12-06,51.59755268524813
2023-12-07,49.7212780421482
2023-12-08,49.7212780421482
2023-12-09,52.53569000679809
2023-12-10,57.226376614547924
2023-12-11,48.78314072059823
2023-12-12,50.659415363698166
2023-12-13,49.7212780421482
2023-12-14,50.659415363698166
2023-12-15,52.53569000679809
2023-12-16,57.226376614547924
2023-12-17,55.35010197144799
2023-12-18,52.53569000679809
2023-12-19,58.16451393609789
2023-12-20,57.226376614547924
2023-12-21,60.04078857919782
2023-12-22,61.00233743945411
2023-12-23,62.86510732127924
2023-12-24,61.933722380366675
2023-12-25,82.42419108044304
2023-12-26,77.76726637588024
2023-12-27,65.65926214401694
2023-12-28,61.00233743945411
2023-12-29,58.20818261671643
2023-12-30,56.814481395666284
2023-12-31,53.08894163201604
2024-01-01,53.08894163201604
2024-01-02,52.15755669110347
2024-01-03,52.15755669110347
2024-01-04,52.61987297124105
2024-01-05,49.82571814850337
2024-01-06,51.68848803032849
2024-01-07,50.757103089415935
2024-01-08,51.226171750190915
2024-01-09,47.50063198654067
2024-01-10,47.96294826667825
2024-01-11,46.10017838485312
2024-01-12,48.43201692745323
2024-01-13,50.757103089415935
2024-01-14,50.29478680927835
2024-01-15,47.03156332576569
2024-01-16,45.16879344394056
2024-01-17,47.50063198654067
2024-01-18,48.894333207590805
2024-01-19,48.43201692745323
2024-01-20,51.226171750190915
2024-01-21,49.93015825485854
2024-01-22,47.15626057403307
2024-01-23,44.38236289320759
2024-01-24,48.080893134308226
2024-01-25,46.231628013757906
2024-01-26,47.15626057403307
2024-01-27,50.8547908151337
2024-01-28,49.93015825485854
2024-01-29,49.93015825485854
2024-01-30,46.231628013757906
2024-01-31,48.080893134308226
2024-02-01,50.8547908151337
2024-02-02,53.628688495959175
2024-02-03,60.10111641788528
2024-02-04,66.57354433981139
2024-02-05,56.402586176784645
2024-02-06,52.70405593568402
2024-02-07,52.70405593568402
2024-02-08,49.93015825485854
2024-02-09,49.00552569458338
2024-02-10,54.55332105623433
2024-02-11,51.779423375408854
2024-02-12,42.53309777265728
2024-02-13,44.38236289320759
2024-02-14,47.15626057403307
2024-02-15,47.15626057403307
2024-02-16,49.00552569458338
2024-02-17,49.93015825485854
2024-02-18,51.779423375408854
2024-02-19,47.15626057403307
2024-02-20,45.30699545348275
2024-02-21,47.15626057403307
2024-02-22,50.8547908151337
2024-02-23,50.8547908151337
2024-02-24,49.93015825485854
2024-02-25,53.628688495959175
2024-02-26,47.15626057403307
2024-02-27,45.30699545348275
2024-02-28,45.30699545348275
2024-02-29,45.30699545348275
2024-03-01,44.38236289320759
2024-03-02,49.00552569458338
2024-03-03,49.00552569458338
2024-03-04,47.15626057403307
2024-03-05,47.15626057403307
2024-03-06,47.15626057403307
2024-03-07,46.231628013757906
2024-03-08,45.30699545348275
2024-03-09,49.00552569458338
2024-03-10,48.080893134308226
2024-03-11,43.457730332932435
2024-03-12,44.38236289320759
2024-03-13,45.30699545348275
2024-03-14,45.30699545348275
2024-03-15,45.30699545348275
2024-03-16,47.15626057403307
2024-03-17,49.93015825485854
2024-03-18,45.30699545348275
2024-03-19,46.231628013757906
2024-03-20,44.38236289320759
2024-03-21,48.080893134308226
2024-03-22,45.30699545348275
2024-03-23,49.93015825485854
2024-03-24,48.080893134308226
2024-03-25,44.38236289320759
2024-03-26,44.38236289320759
2024-03-27,44.38236289320759
2024-03-28,43.457730332932435
2024-03-29,43.457730332932435
2024-03-30,48.080893134308226
2024-03-31,44.38236289320759
2024-04-01,46.231628013757906
2024-04-02,43.457730332932435
2024-04-03,46.231628013757906
2024-04-04,44.38236289320759
2024-04-05,46.231628013757906
2024-04-06,48.080893134308226
2024-04-07,48.080893134308226
2024-04-08,40.68383265210696
2024-04-09,44.38236289320759
2024-04-10,46.231628013757906
2024-04-11,45.30699545348275
2024-04-12,49.00552569458338
2024-04-13,48.080893134308226
2024-04-14,49.00552569458338
2024-04-15,46.231628013757906
2024-04-16,45.30699545348275
2024-04-17,43.457730332932435
2024-04-18,43.457730332932435
2024-04-19,46.231628013757906
2024-04-20,47.15626057403307
2024-04-21,49.00552569458338
2024-04-22,46.231628013757906
2024-04-23,44.38236289320759
2024-04-24,42.53309777265728
2024-04-25,42.53309777265728
2024-04-26,40.68383265210696
2024-04-27,44.38236289320759
2024-04-28,48.080893134308226
2024-04-29,45.30699545348275
2024-04-30,44.38236289320759
2024-05-01,43.457730332932435
2024-05-02,47.15626057403307
2024-05-03,49.00552569458338
2024-05-04,45.30699545348275
2024-05-05,47.15626057403307
2024-05-06,48.080893134308226
2024-05-07,54.55332105623433
2024-05-08,47.15626057403307
2024-05-09,48.080893134308226
2024-05-10,49.00552569458338
2024-05-11,49.00552569458338
2024-05-12,47.15626057403307
2024-05-13,48.080893134308226
2024-05-14,43.457730332932435
2024-05-15,44.38236289320759
2024-05-16,45.30699545348275
2024-05-17,46.231628013757906
2024-05-18,49.93015825485854
2024-05-19,48.080893134308226
2024-05-20,48.080893134308226
2024-05-21,47.15626057403307
2024-05-22,48.080893134308226
2024-05-23,48.080893134308226
2024-05-24,47.15626057403307
2024-05-25,48.080893134308226
2024-05-26,47.15626057403307
2024-05-27,48.080893134308226
2024-05-28,45.30699545348275
2024-05-29,46.231628013757906
2024-05-30,46.231628013757906
2024-05-31,45.30699545348275
2024-06-01,49.00552569458338
2024-06-02,48.080893134308226
2024-06-03,47.15626057403307
2024-06-04,45.30699545348275
2024-06-05,47.15626057403307
2024-06-06,48.080893134308226
2024-06-07,48.080893134308226
2024-06-08,47.15626057403307
2024-06-09,48.080893134308226
2024-06-10,61.9503815384356
2024-06-11,61.9503815384356
2024-06-12,55.47795361650949
2024-06-13,51.779423375408854
2024-06-14,49.93015825485854
2024-06-15,49.00552569458338
2024-06-16,49.93015825485854
2024-06-17,51.779423375408854
2024-06-18,48.080893134308226
2024-06-19,48.080893134308226
2024-06-20,45.30699545348275
2024-06-21,50.8547908151337
2024-06-22,49.93015825485854
2024-06-23,48.080893134308226
2024-06-24,47.15626057403307
2024-06-25,45.30699545348275
2024-06-26,45.30699545348275
2024-06-27,46.231628013757906
2024-06-28,45.30699545348275
2024-06-29,44.38236289320759
2024-06-30,49.93015825485854
2024-07-01,48.080893134308226
2024-07-02,48.080893134308226
2024-07-03,46.231628013757906
2024-07-04,49.00552569458338
2024-07-05,46.231628013757906
2024-07-06,48.080893134308226
2024-07-07,44.38236289320759
2024-07-08,45.30699545348275
2024-07-09,45.30699545348275
2024-07-10,48.080893134308226
2024-07-11,46.231628013757906
2024-07-12,48.080893134308226
2024-07-13,46.231628013757906
2024-07-14,44.38236289320759
2024-07-15,45.30699545348275
2024-07-16,50.8547908151337
2024-07-17,53.628688495959175
2024-07-18,49.00552569458338
2024-07-19,48.080893134308226
2024-07-20,48.080893134308226
2024-07-21,47.15626057403307
2024-07-22,47.15626057403307
2024-07-23,45.30699545348275
2024-07-24,46.231628013757906
2024-07-25,47.15626057403307
2024-07-26,46.231628013757906
2024-07-27,46.231628013757906
2024-07-28,46.231628013757906
2024-07-29,47.15626057403307
2024-07-30,46.231628013757906
2024-07-31,47.15626057403307
2024-08-01,48.080893134308226
2024-08-02,49.00552569458338
2024-08-03,49.93015825485854
2024-08-04,49.93015825485854
2024-08-05,49.93015825485854
2024-08-06,47.15626057403307
2024-08-07,47.15626057403307
2024-08-08,46.231628013757906
2024-08-09,48.080893134308226
2024-08-10,49.93015825485854
2024-08-11,50.8547908151337
2024-08-12,48.080893134308226
2024-08-13,48.080893134308226
2024-08-14,47.15626057403307
2024-08-15,49.93015825485854
2024-08-16,48.080893134308226
2024-08-17,51.779423375408854
2024-08-18,50.8547908151337
2024-08-19,48.080893134308226
2024-08-20,48.080893134308226
2024-08-21,48.080893134308226
2024-08-22,48.080893134308226
2024-08-23,47.15626057403307
2024-08-24,56.402586176784645
2024-08-25,49.93015825485854
2024-08-26,51.779423375408854
2024-08-27,50.8547908151337
2024-08-28,49.93015825485854
2024-08-29,49.00552569458338
2024-08-30,49.00552569458338
2024-08-31,54.55332105623433
2024-09-01,55.47795361650949
2024-09-02,57.32721873705981
2024-09-03,49.00552569458338
2024-09-04,49.00552569458338
2024-09-05,50.8547908151337
2024-09-06,49.00552569458338
2024-09-07,56.402586176784645
2024-09-08,57.32721873705981
2024-09-09,92.46325602751581
2024-09-10,74.89523738228782
2024-09-11,58.251851297334966
2024-09-12,61.9503815384356
2024-09-13,66.57354433981139
2024-09-14,73.97060482201266
2024-09-15,61.9503815384356
2024-09-16,56.402586176784645
2024-09-17,59.17648385761012
2024-09-18,61.025748978160436
2024-09-19,57.32721873705981
2024-09-20,64.72427921926108
2024-09-21,72.12133970146233
2024-09-22,73.04597226173749
2024-09-23,61.025748978160436
2024-09-24,60.10111641788528
2024-09-25,59.17648385761012
2024-09-26,58.251851297334966
2024-09-27,55.47795361650949
2024-09-28,65.64891177953623
2024-09-29,64.72427921926108
2024-09-30,54.55332105623433
2024-10-01,54.55332105623433
2024-10-02,54.55332105623433
2024-10-03,57.32721873705981
2024-10-04,58.251851297334966
2024-10-05,69.34744202063686
2024-10-06,66.57354433981139
2024-10-07,54.55332105623433
2024-10-08,56.402586176784645
2024-10-09,56.402586176784645
2024-10-10,55.47795361650949
2024-10-11,57.32721873705981
2024-10-12,66.57354433981139
2024-10-13,61.9503815384356
2024-10-14,55.47795361650949
2024-10-15,54.55332105623433
2024-10-16,54.55332105623433
2024-10-17,53.628688495959175
2024-10-18,54.55332105623433
2024-10-19,61.9503815384356
2024-10-20,60.10111641788528
2024-10-21,53.628688495959175
2024-10-22,52.70405593568402
2024-10-23,53.628688495959175
2024-10-24,54.55332105623433
2024-10-25,54.55332105623433
2024-10-26,55.47795361650949
2024-10-27,59.17648385761012
2024-10-28,55.47795361650949
2024-10-29,54.55332105623433
2024-10-30,50.8547908151337
2024-10-31,52.70405593568402
2024-11-01,55.47795361650949
2024-11-02,58.251851297334966
2024-11-03,57.32721873705981
2024-11-04,51.779423375408854
2024-11-05,47.15626057403307
2024-11-06,36.060669850731166
2024-11-07,47.15626057403307
2024-11-08,51.779423375408854
2024-11-09,57.32721873705981
2024-11-10,54.55332105623433
2024-11-11,53.628688495959175
2024-11-12,52.70405593568402
2024-11-13,52.70405593568402
2024-11-14,50.8547908151337
2024-11-15,52.70405593568402
2024-11-16,54.55332105623433
2024-11-17,55.47795361650949
2024-11-18,54.55332105623433
2024-11-19,51.779423375408854
2024-11-20,55.47795361650949
2024-11-21,57.32721873705981
2024-11-22,59.17648385761012
2024-11-23,67.49817690008655
2024-11-24,62.87501409871076
2024-11-25,62.87501409871076
