Time,nba_standings
2024-11-11,24.735818822775347
2024-11-12,20.155111633372506
2024-11-13,23.81967738489478
2024-11-14,23.81967738489478
2024-11-15,15.574404443969664
2024-11-16,25.651960260655915
2024-11-17,25.651960260655915
2024-11-18,25.651960260655915
2024-11-19,24.735818822775347
2024-11-20,27.484243136417053
2024-11-21,23.81967738489478
2024-11-22,19.238970195491937
2024-11-23,27.484243136417053
2024-11-24,23.81967738489478
2024-11-25,19.238970195491937
2024-11-26,22.903535947014213
2024-11-27,26.568101698536484
2024-11-28,28.40038457429762
2024-11-29,18.32282875761137
2024-11-30,31.148808887939328
2024-12-01,22.903535947014213
2024-12-02,24.735818822775347
2024-12-03,19.238970195491937
2024-12-04,30.23266745005876
2024-12-05,18.32282875761137
2024-12-06,19.238970195491937
2024-12-07,21.071253071253075
2024-12-08,19.238970195491937
2024-12-09,19.238970195491937
2024-12-10,14.658263006089095
2024-12-11,15.574404443969664
2024-12-12,15.574404443969664
2024-12-13,11.90983869244739
2024-12-14,18.32282875761137
2024-12-15,15.574404443969664
2024-12-16,18.32282875761137
2024-12-17,15.574404443969664
2024-12-18,14.658263006089095
2024-12-19,9.161414378805684
2024-12-20,19.238970195491937
2024-12-21,13.742121568208526
2024-12-22,21.987394509133644
2024-12-23,13.742121568208526
2024-12-24,22.903535947014213
2024-12-25,20.155111633372506
2024-12-26,24.735818822775347
2024-12-27,17.4066873197308
2024-12-28,21.987394509133644
2024-12-29,22.903535947014213
2024-12-30,18.32282875761137
2024-12-31,19.238970195491937
2025-01-01,17.4066873197308
2025-01-02,16.49054588185023
2025-01-03,21.071253071253075
2025-01-04,26.568101698536484
2025-01-05,23.81967738489478
2025-01-06,17.4066873197308
2025-01-07,16.49054588185023
2025-01-08,19.238970195491937
2025-01-09,18.32282875761137
2025-01-10,15.574404443969664
2025-01-11,17.4066873197308
2025-01-12,16.49054588185023
2025-01-13,15.574404443969664
2025-01-14,15.574404443969664
2025-01-15,14.658263006089095
2025-01-16,19.238970195491937
2025-01-17,17.4066873197308
2025-01-18,18.32282875761137
2025-01-19,15.574404443969664
2025-01-20,17.4066873197308
2025-01-21,13.742121568208526
2025-01-22,15.574404443969664
2025-01-23,19.238970195491937
2025-01-24,21.987394509133644
2025-01-25,18.32282875761137
2025-01-26,23.81967738489478
2025-01-27,12.825980130327958
2025-01-28,23.81967738489478
2025-01-29,17.4066873197308
2025-01-30,21.071253071253075
2025-01-31,19.238970195491937
2025-02-01,18.32282875761137
2025-02-02,41.22636470462558
2025-02-03,24.735818822775347
2025-02-04,21.987394509133644
2025-02-05,25.651960260655915
2025-02-06,28.40038457429762
2025-02-07,27.484243136417053
2025-02-08,23.81967738489478
2025-02-09,28.40038457429762
2025-02-10,11.90983869244739
2025-02-11,26.568101698536484
2025-02-12,20.155111633372506
2025-02-13,24.735818822775347
2025-02-14,19.238970195491937
2025-02-15,10.077555816686253
2025-02-16,9.161414378805684
2025-02-17,8.245272940925116
2025-02-18,7.329131503044548
2025-02-19,8.245272940925116
2025-02-20,14.658263006089095
2025-02-21,20.155111633372506
2025-02-22,22.903535947014213
2025-02-23,29.31652601217819
2025-02-24,26.568101698536484
2025-02-25,24.735818822775347
2025-02-26,28.40038457429762
2025-02-27,28.40038457429762
2025-02-28,30.23266745005876
2025-03-01,32.98109176370046
2025-03-02,29.31652601217819
2025-03-03,37.561798953103306
2025-03-04,30.23266745005876
2025-03-05,32.98109176370046
2025-03-06,29.31652601217819
2025-03-07,32.98109176370046
2025-03-08,26.568101698536484
2025-03-09,36.64565751522274
2025-03-10,23.81967738489478
2025-03-11,27.484243136417053
2025-03-12,21.071253071253075
2025-03-13,25.651960260655915
2025-03-14,26.568101698536484
2025-03-15,29.31652601217819
2025-03-16,50.38777908343126
2025-03-17,25.651960260655915
2025-03-18,30.23266745005876
2025-03-19,24.735818822775347
2025-03-20,31.148808887939328
2025-03-21,25.651960260655915
2025-03-22,27.484243136417053
2025-03-23,31.148808887939328
2025-03-24,21.987394509133644
2025-03-25,30.23266745005876
2025-03-26,25.651960260655915
2025-03-27,25.651960260655915
2025-03-28,33.89723320158103
2025-03-29,29.31652601217819
2025-03-30,33.89723320158103
2025-03-31,30.23266745005876
2025-04-01,31.148808887939328
2025-04-02,44.890930456147856
2025-04-03,36.64565751522274
2025-04-04,48.55549620767013
2025-04-05,59.54919346223695
2025-04-06,51.30392052131183
2025-04-07,58.63305202435638
2025-04-08,39.394081828864444
2025-04-09,63.213759213759225
2025-04-10,71.45903215468434
2025-04-11,63.213759213759225
2025-04-12,87.94957803653458
2025-04-13,91.61414378805685
2025-04-14,41.22636470462558
2025-04-15,21.108017966265635
2025-04-16,28.111233643252888
2025-04-17,18.481812087395415
2025-04-18,12.812069088971853
2025-04-19,24.748736218320303
2025-04-20,21.844309512328003
2025-04-21,12.075777542909488
2025-04-22,11.061265169725042
2025-04-23,10.185863210101633
2025-04-24,9.310461250478227
2025-04-25,8.43505929085482
2025-04-26,9.310461250478227
2025-04-27,13.68747104859526
2025-04-28,10.78304434260296
2025-04-29,11.061265169725042
2025-04-30,10.922154756164002
2025-05-01,11.797556715787408
2025-05-02,10.046752796540595
2025-05-03,9.171350836917188
2025-05-04,11.061265169725042
2025-05-05,10.922154756164002
2025-05-06,8.295948877293782
2025-05-07,7.420546917670374
2025-05-08,7.559657331231415
2025-05-09,6.406034544485927
2025-05-10,9.907642382979553
2025-05-11,9.907642382979553
2025-05-12,8.893130009795104
2025-05-13,12.533848261849773
2025-05-14,10.046752796540595
2025-05-15,9.18128729502869
2025-05-16,6.677299850929956
2025-05-17,11.685274739127424
2025-05-18,9.45950812215077
2025-05-19,6.120858196685793
2025-05-20,4.729754061075385
2025-05-21,5.842637369563712
2025-05-22,5.564416542441631
2025-05-23,4.729754061075385
2025-05-24,6.120858196685793
2025-05-25,6.677299850929956
2025-05-26,6.399079023807875
2025-05-27,5.286195715319549
2025-05-28,5.564416542441631
2025-05-29,6.677299850929956
2025-05-30,5.0079748881974675
2025-05-31,4.451533233953304
2025-06-01,7.23374150517412
2025-06-02,3.0604290983428966
2025-06-03,2.7822082712208154
2025-06-04,2.5039874440987338
2025-06-05,2.7822082712208154
2025-06-06,4.451533233953304
2025-06-07,3.0604290983428966
2025-06-08,3.61687075258706
2025-06-09,3.338649925464978
2025-06-10,2.225766616976652
2025-06-11,3.0604290983428966
2025-06-12,3.895091579709141
2025-06-13,2.5039874440987338
2025-06-14,4.451533233953304
2025-06-15,3.61687075258706
2025-06-16,3.338649925464978
2025-06-17,3.61687075258706
2025-06-18,2.5039874440987338
2025-06-19,3.0604290983428966
2025-06-20,4.451533233953304
2025-06-21,2.225766616976652
2025-06-22,4.729754061075385
2025-06-23,5.842637369563712
2025-06-24,2.225766616976652
2025-06-25,2.225766616976652
2025-06-26,3.0604290983428966
2025-06-27,1.669324962732489
2025-06-28,1.3911041356104077
2025-06-29,1.3911041356104077
2025-06-30,1.3911041356104077
2025-07-01,1.669324962732489
2025-07-02,1.669324962732489
2025-07-03,1.112883308488326
2025-07-04,1.3911041356104077
2025-07-05,1.3911041356104077
2025-07-06,1.669324962732489
2025-07-07,1.3911041356104077
2025-07-08,1.112883308488326
2025-07-09,1.112883308488326
2025-07-10,1.112883308488326
2025-07-11,1.3911041356104077
2025-07-12,1.3911041356104077
2025-07-13,1.669324962732489
2025-07-14,1.669324962732489
2025-07-15,1.669324962732489
2025-07-16,1.669324962732489
2025-07-17,3.0604290983428966
2025-07-18,2.5039874440987338
2025-07-19,2.225766616976652
2025-07-20,2.225766616976652
2025-07-21,1.669324962732489
2025-07-22,1.112883308488326
2025-07-23,1.112883308488326
2025-07-24,1.112883308488326
2025-07-25,0.8346624813662445
2025-07-26,1.112883308488326
2025-07-27,1.112883308488326
2025-07-28,0.8346624813662445
2025-07-29,1.112883308488326
2025-07-30,1.9475457898545705
2025-07-31,1.9475457898545705
2025-08-01,1.112883308488326
2025-08-02,1.112883308488326
2025-08-03,0.8346624813662445
2025-08-04,0.8346624813662445
2025-08-05,1.112883308488326
2025-08-06,0.8346624813662445
2025-08-07,0.8346624813662445
2025-08-08,0.8346624813662445
2025-08-09,0.8346624813662445
2025-08-10,1.112883308488326
2025-08-11,0.8346624813662445
2025-08-12,0.8346624813662445
2025-08-13,0.8346624813662445
2025-08-14,1.112883308488326
2025-08-15,0.8346624813662445
2025-08-16,0.8346624813662445
2025-08-17,0.8346624813662445
2025-08-18,0.556441654244163
2025-08-19,0.556441654244163
2025-08-20,0.556441654244163
2025-08-21,0.8346624813662445
2025-08-22,0.8346624813662445
2025-08-23,0.556441654244163
2025-08-24,0.556441654244163
2025-08-25,0.556441654244163
2025-08-26,0.556441654244163
2025-08-27,0.556441654244163
2025-08-28,0.556441654244163
2025-08-29,0.556441654244163
2025-08-30,0.556441654244163
2025-08-31,0.556441654244163
2025-09-01,0.556441654244163
2025-09-02,0.556441654244163
2025-09-03,0.556441654244163
2025-09-04,0.8346624813662445
2025-09-05,0.556441654244163
2025-09-06,0.556441654244163
2025-09-07,0.556441654244163
2025-09-08,0.556441654244163
2025-09-09,0.556441654244163
2025-09-10,0.8346624813662445
2025-09-11,0.556441654244163
2025-09-12,0.556441654244163
2025-09-13,0.556441654244163
2025-09-14,0.556441654244163
2025-09-15,0.556441654244163
2025-09-16,0.8346624813662445
2025-09-17,0.556441654244163
2025-09-18,0.556441654244163
2025-09-19,0.8346624813662445
2025-09-20,0.8346624813662445
2025-09-21,0.556441654244163
2025-09-22,0.556441654244163
2025-09-23,0.556441654244163
2025-09-24,1.112883308488326
2025-09-25,0.8346624813662445
2025-09-26,0.8346624813662445
2025-09-27,0.8346624813662445
2025-09-28,0.556441654244163
2025-09-29,0.8346624813662445
2025-09-30,0.8346624813662445
2025-10-01,0.8346624813662445
2025-10-02,0.556441654244163
2025-10-03,1.112883308488326
2025-10-04,1.112883308488326
2025-10-05,1.112883308488326
2025-10-06,1.669324962732489
2025-10-07,1.3911041356104077
2025-10-08,1.112883308488326
2025-10-09,1.3911041356104077
2025-10-10,1.3911041356104077
2025-10-11,1.112883308488326
2025-10-12,1.3911041356104077
2025-10-13,1.9475457898545705
2025-10-14,1.9475457898545705
2025-10-15,1.9475457898545705
2025-10-16,1.9475457898545705
2025-10-17,1.9475457898545705
2025-10-18,1.9475457898545705
2025-10-19,1.669324962732489
2025-10-20,2.225766616976652
2025-10-21,3.0604290983428966
2025-10-22,5.564416542441631
2025-10-23,7.23374150517412
2025-10-24,7.23374150517412
2025-10-25,10.85061225776118
2025-10-26,11.963495566249506
2025-10-27,13.632820528981995
2025-10-28,16.41502880020281
2025-10-29,17.806132935813217
2025-10-30,18.36257459005738
2025-10-31,15.858587145958646
2025-11-01,19.197237071423626
2025-11-02,16.136807973080728
2025-11-03,19.475457898545706
2025-11-04,18.64079541717946
2025-11-05,18.084353762935297
2025-11-06,23.092328651132767
2025-11-07,14.189262183226157
2025-11-08,21.423003688400275
2025-11-09,20.31012037991195
2025-11-10,17.806132935813217
2025-11-11,22.814107824010684
2025-11-12,22.257666169766523
2025-11-13,20.03189955278987
2025-11-14,15.580366318836564
2025-11-15,24.205211959621092
2025-11-16,20.58834120703403
2025-11-17,21.423003688400275
2025-11-18,19.753678725667786
2025-11-19,21.97944534264444
2025-11-20,20.866562034156114
2025-11-21,17.806132935813217
2025-11-22,24.761653613865256
2025-11-23,20.866562034156114
2025-11-24,20.03189955278987
2025-11-25,20.58834120703403
2025-11-26,21.97944534264444
2025-11-27,27.54386188508607
2025-11-28,14.74570383747032
2025-11-29,25.87453692235358
2025-11-30,20.31012037991195
2025-12-01,21.144782861278195
2025-12-02,19.475457898545706
2025-12-03,22.257666169766523
2025-12-04,19.753678725667786
2025-12-05,19.475457898545706
2025-12-06,23.370549478254848
2025-12-07,20.31012037991195
2025-12-08,20.866562034156114
2025-12-09,17.527912108691137
2025-12-10,16.136807973080728
2025-12-11,19.21623926709047
2025-12-12,14.66897799081552
2025-12-13,18.467265932221878
2025-12-14,20.435965109705574
2025-12-15,17.10842967604573
2025-12-16,16.77678758186026
2025-12-17,16.498566754738178
2025-12-18,12.42205798620974
2025-12-19,19.355349680651507
2025-12-20,19.355349680651507
2025-12-21,20.714185936827654
2025-12-22,16.027814246991667
2025-12-23,17.996513424475364
2025-12-24,25.732199720849117
2025-12-25,23.153637622057865
2025-12-26,24.651584291795054
2025-12-27,20.1043230155201
2025-12-28,21.93391177944276
2025-12-29,17.857403010914325
2025-12-30,18.745486759343954
2025-12-31,17.996513424475364
2026-01-01,13.920004655946926
2026-01-02,15.139730498562031
2026-01-03,17.996513424475364
2026-01-04,20.575075523266612
2026-01-05,17.857403010914325
2026-01-06,23.014527208496823
2026-01-07,19.077128853529427
2026-01-08,25.261447213102603
2026-01-09,14.39075716369344
2026-01-10,23.214946592982965
2026-01-11,15.918820520902603
2026-01-12,17.24538889764449
2026-01-13,16.582104709273544
2026-01-14,17.24538889764449
2026-01-15,15.918820520902603
2026-01-16,18.57195727438637
2026-01-17,16.582104709273544
2026-01-18,21.22509402787014
2026-01-19,17.24538889764449
2026-01-20,19.898525651128256
2026-01-21,17.90867308601543
2026-01-22,14.592252144160721
2026-01-23,17.90867308601543
2026-01-24,19.235241462757312
2026-01-25,15.255536332531662
2026-01-26,15.255536332531662
2026-01-27,16.582104709273544
2026-01-28,17.24538889764449
2026-01-29,19.235241462757312
2026-01-30,19.235241462757312
2026-01-31,22.55166240461202
2026-02-01,19.898525651128256
2026-02-02,20.561809839499197
2026-02-03,21.22509402787014
2026-02-04,25.868083346466733
2026-02-05,25.868083346466733
2026-02-06,21.22509402787014
2026-02-07,20.561809839499197
2026-02-08,24.541514969724847
2026-02-09,14.592252144160721
2026-02-10,19.898525651128256
2026-02-11,17.24538889764449
2026-02-12,20.561809839499197
2026-02-13,16.582104709273544
2026-02-14,9.949262825564128
2026-02-15,9.285978637193185
2026-02-16,9.285978637193185
2026-02-17,8.622694448822244
2026-02-18,7.9594102604513015
2026-02-19,9.285978637193185
2026-02-20,18.57195727438637
2026-02-21,21.88837821624108
2026-02-22,21.88837821624108
2026-02-23,18.57195727438637
2026-02-24,15.255536332531662
2026-02-25,20.561809839499197
2026-02-26,20.561809839499197
2026-02-27,20.561809839499197
2026-02-28,19.898525651128256
2026-03-01,21.22509402787014
2026-03-02,21.88837821624108
2026-03-03,16.582104709273544
2026-03-04,22.55166240461202
2026-03-05,21.88837821624108
2026-03-06,23.878230781353906
2026-03-07,25.20479915809579
2026-03-08,23.878230781353906
2026-03-09,20.561809839499197
2026-03-10,19.235241462757312
2026-03-11,24.541514969724847
2026-03-12,21.22509402787014
2026-03-13,21.88837821624108
2026-03-14,22.55166240461202
2026-03-15,27.857935911579556
2026-03-16,19.235241462757312
2026-03-17,23.214946592982965
2026-03-18,19.898525651128256
2026-03-19,26.531367534837674
2026-03-20,25.20479915809579
2026-03-21,23.214946592982965
2026-03-22,27.857935911579556
2026-03-23,21.22509402787014
2026-03-24,24.541514969724847
2026-03-25,45.10332480922404
2026-03-26,42.45018805574028
2026-03-27,51.736166692933466
2026-03-28,58.369008576642884
2026-03-29,66.32841883709418
2026-03-30,60.3588611417557
2026-03-31,30.511072665063324
2026-04-01,25.20479915809579
2026-04-02,27.857935911579556
2026-04-03,29.184504288321442
2026-04-04,33.16420941854709
2026-04-05,32.50092523017615
2026-04-06,34.49077779528898
2026-04-07,32.50092523017615
2026-04-08,31.174356853434265
2026-04-09,30.511072665063324
2026-04-10,33.82749360691803
2026-04-11,45.10332480922404
2026-04-12,35.154061983659915
2026-04-13,48.41974575107875
2026-04-14,18.57195727438637
2026-04-15,23.214946592982965
2026-04-16,20.561809839499197
2026-04-17,12.602399579047894
2026-04-18,23.214946592982965
2026-04-19,18.57195727438637
2026-04-20,11.27583120230601
2026-04-21,9.285978637193185
2026-04-22,9.285978637193185
2026-04-23,7.9594102604513015
2026-04-24,7.9594102604513015
2026-04-25,11.27583120230601
2026-04-26,11.939115390676953
2026-04-27,9.285978637193185
2026-04-28,9.285978637193185
2026-04-29,8.622694448822244
2026-04-30,7.2961260720803605
2026-05-01,11.27583120230601
2026-05-02,12.602399579047894
2026-05-03,13.928967955789778
2026-05-04,7.9594102604513015
2026-05-05,7.9594102604513015
2026-05-06,6.6328418837094185
2026-05-07,7.2961260720803605
2026-05-08,6.6328418837094185
2026-05-09,9.285978637193185
2026-05-10,11.27583120230601
2026-05-11,7.2961260720803605
2026-05-12,7.9594102604513015
2026-05-13,5.969557695338477
2026-05-14,5.969557695338477
2026-05-15,5.306273506967535
2026-05-16,8.622694448822244
2026-05-17,5.969557695338477
2026-05-18,7.9594102604513015
2026-05-19,6.6328418837094185
2026-05-20,5.306273506967535
2026-05-21,5.306273506967535
2026-05-22,5.306273506967535
2026-05-23,5.969557695338477
2026-05-24,7.2961260720803605
2026-05-25,6.6328418837094185
2026-05-26,7.9594102604513015
2026-05-27,5.306273506967535
2026-05-28,4.642989318596593
2026-05-29,5.969557695338477
2026-05-30,5.306273506967535
2026-05-31,8.622694448822244
