Time,miami_heat
2024-11-19,6.5271952994447755
2024-11-20,3.1583203061829557
2024-11-21,2.947765619104092
2024-11-22,2.7372109320252282
2024-11-23,2.5266562449463645
2024-11-24,4.632203115735002
2024-11-25,5.895531238208184
2024-11-26,4.842757802813866
2024-11-27,9.474960918548867
2024-11-28,5.895531238208184
2024-11-29,4.000539054498411
2024-11-30,5.684976551129321
2024-12-01,3.579429680340683
2024-12-02,5.263867176971592
2024-12-03,5.263867176971592
2024-12-04,5.053312489892729
2024-12-05,7.36941404776023
2024-12-06,2.7372109320252282
2024-12-07,4.4216484286561375
2024-12-08,8.422187483154548
2024-12-09,5.053312489892729
2024-12-10,3.579429680340683
2024-12-11,3.3688749932618194
2024-12-12,4.842757802813866
2024-12-13,7.158859360681366
2024-12-14,4.000539054498411
2024-12-15,3.789984367419547
2024-12-16,4.4216484286561375
2024-12-17,6.948304673602502
2024-12-18,3.1583203061829557
2024-12-19,2.947765619104092
2024-12-20,4.632203115735002
2024-12-21,8.843296857312275
2024-12-22,6.316640612365911
2024-12-23,3.789984367419547
2024-12-24,5.263867176971592
2024-12-25,4.000539054498411
2024-12-26,6.106085925287047
2024-12-27,7.158859360681366
2024-12-28,6.948304673602502
2024-12-29,5.053312489892729
2024-12-30,8.422187483154548
2024-12-31,3.3688749932618194
2025-01-01,5.053312489892729
2025-01-02,8.211632796075685
2025-01-03,9.05385154439114
2025-01-04,8.632742170233412
2025-01-05,8.843296857312275
2025-01-06,4.4216484286561375
2025-01-07,9.685515605627732
2025-01-08,6.948304673602502
2025-01-09,4.632203115735002
2025-01-10,6.106085925287047
2025-01-11,4.632203115735002
2025-01-12,7.790523421917957
2025-01-13,4.211093741577274
2025-01-14,6.5271952994447755
2025-01-15,4.000539054498411
2025-01-16,7.36941404776023
2025-01-17,5.684976551129321
2025-01-18,9.896070292706595
2025-01-19,7.579968734839094
2025-01-20,4.211093741577274
2025-01-21,5.895531238208184
2025-01-22,8.843296857312275
2025-01-23,5.684976551129321
2025-01-24,8.422187483154548
2025-01-25,5.684976551129321
2025-01-26,6.5271952994447755
2025-01-27,5.053312489892729
2025-01-28,9.05385154439114
2025-01-29,5.895531238208184
2025-01-30,6.5271952994447755
2025-01-31,4.000539054498411
2025-02-01,4.632203115735002
2025-02-02,9.05385154439114
2025-02-03,5.684976551129321
2025-02-04,6.316640612365911
2025-02-05,9.896070292706595
2025-02-06,16.844374966309097
2025-02-07,7.790523421917957
2025-02-08,7.158859360681366
2025-02-09,4.632203115735002
2025-02-10,5.053312489892729
2025-02-11,8.422187483154548
2025-02-12,4.211093741577274
2025-02-13,8.001078108996822
2025-02-14,6.737749986523639
2025-02-15,2.947765619104092
2025-02-16,3.1583203061829557
2025-02-17,2.5266562449463645
2025-02-18,2.7372109320252282
2025-02-19,2.947765619104092
2025-02-20,3.1583203061829557
2025-02-21,3.579429680340683
2025-02-22,6.5271952994447755
2025-02-23,5.4744218640504565
2025-02-24,5.684976551129321
2025-02-25,5.4744218640504565
2025-02-26,4.000539054498411
2025-02-27,5.4744218640504565
2025-02-28,4.211093741577274
2025-03-01,6.737749986523639
2025-03-02,5.895531238208184
2025-03-03,6.948304673602502
2025-03-04,5.053312489892729
2025-03-05,4.000539054498411
2025-03-06,6.106085925287047
2025-03-07,4.4216484286561375
2025-03-08,7.36941404776023
2025-03-09,6.106085925287047
2025-03-10,4.000539054498411
2025-03-11,4.842757802813866
2025-03-12,3.579429680340683
2025-03-13,5.263867176971592
2025-03-14,4.211093741577274
2025-03-15,6.106085925287047
2025-03-16,5.053312489892729
2025-03-17,4.000539054498411
2025-03-18,6.316640612365911
2025-03-19,4.4216484286561375
2025-03-20,6.106085925287047
2025-03-21,3.789984367419547
2025-03-22,5.895531238208184
2025-03-23,5.4744218640504565
2025-03-24,4.842757802813866
2025-03-25,5.4744218640504565
2025-03-26,10.317179666864321
2025-03-27,4.211093741577274
2025-03-28,5.053312489892729
2025-03-29,4.211093741577274
2025-03-30,5.053312489892729
2025-03-31,4.000539054498411
2025-04-01,4.632203115735002
2025-04-02,4.000539054498411
2025-04-03,8.211632796075685
2025-04-04,6.316640612365911
2025-04-05,4.632203115735002
2025-04-06,6.5271952994447755
2025-04-07,4.632203115735002
2025-04-08,5.263867176971592
2025-04-09,3.789984367419547
2025-04-10,4.842757802813866
2025-04-11,3.579429680340683
2025-04-12,5.263867176971592
2025-04-13,6.316640612365911
2025-04-14,3.3688749932618194
2025-04-15,3.1583203061829557
2025-04-16,7.790523421917957
2025-04-17,16.633820279230232
2025-04-18,9.685515605627732
2025-04-19,21.05546870788637
2025-04-20,13.054390598889551
2025-04-21,11.791062476416368
2025-04-22,4.000539054498411
2025-04-23,7.158859360681366
2025-04-24,12.212171850574094
2025-04-25,3.3688749932618194
2025-04-26,12.212171850574094
2025-04-27,4.842757802813866
2025-04-28,7.36941404776023
2025-04-29,17.265484340466823
2025-04-30,3.789984367419547
2025-05-01,2.947765619104092
2025-05-02,2.316101557867501
2025-05-03,2.316101557867501
2025-05-04,3.3688749932618194
2025-05-05,2.5266562449463645
2025-05-06,1.8949921837097734
2025-05-07,2.105546870788637
2025-05-08,1.8949921837097734
2025-05-09,2.105546870788637
2025-05-10,2.5266562449463645
2025-05-11,2.105546870788637
2025-05-12,2.5266562449463645
2025-05-13,2.7372109320252282
2025-05-14,2.105546870788637
2025-05-15,1.8949921837097734
2025-05-16,1.8949921837097734
2025-05-17,1.8949921837097734
2025-05-18,2.105546870788637
2025-05-19,1.8949921837097734
2025-05-20,1.6844374966309097
2025-05-21,1.8949921837097734
2025-05-22,1.8949921837097734
2025-05-23,1.8949921837097734
2025-05-24,1.6844374966309097
2025-05-25,1.8949921837097734
2025-05-26,1.8949921837097734
2025-05-27,1.6844374966309097
2025-05-28,1.6844374966309097
2025-05-29,1.8949921837097734
2025-05-30,1.8949921837097734
2025-05-31,1.6844374966309097
2025-06-01,1.8949921837097734
2025-06-02,1.6844374966309097
2025-06-03,1.8949921837097734
2025-06-04,1.6844374966309097
2025-06-05,1.8949921837097734
2025-06-06,2.105546870788637
2025-06-07,1.8949921837097734
2025-06-08,1.8949921837097734
2025-06-09,1.8949921837097734
2025-06-10,1.6844374966309097
2025-06-11,1.473882809552046
2025-06-12,1.6844374966309097
2025-06-13,2.105546870788637
2025-06-14,2.5266562449463645
2025-06-15,3.1583203061829557
2025-06-16,2.7372109320252282
2025-06-17,2.7372109320252282
2025-06-18,2.7372109320252282
2025-06-19,2.5266562449463645
2025-06-20,2.7372109320252282
2025-06-21,2.7372109320252282
2025-06-22,4.4216484286561375
2025-06-23,3.579429680340683
2025-06-24,3.789984367419547
2025-06-25,4.211093741577274
2025-06-26,7.158859360681366
2025-06-27,4.632203115735002
2025-06-28,3.579429680340683
2025-06-29,3.789984367419547
2025-06-30,4.000539054498411
2025-07-01,5.895531238208184
2025-07-02,5.263867176971592
2025-07-03,4.211093741577274
2025-07-04,4.211093741577274
2025-07-05,5.053312489892729
2025-07-06,4.4216484286561375
2025-07-07,5.684976551129321
2025-07-08,4.211093741577274
2025-07-09,3.579429680340683
2025-07-10,3.3688749932618194
2025-07-11,3.789984367419547
2025-07-12,2.947765619104092
2025-07-13,3.1583203061829557
2025-07-14,3.3688749932618194
2025-07-15,3.579429680340683
2025-07-16,2.5266562449463645
2025-07-17,3.579429680340683
2025-07-18,2.7372109320252282
2025-07-19,2.7372109320252282
2025-07-20,2.947765619104092
2025-07-21,2.316101557867501
2025-07-22,2.5266562449463645
2025-07-23,2.316101557867501
2025-07-24,2.316101557867501
2025-07-25,2.105546870788637
2025-07-26,2.105546870788637
2025-07-27,2.5266562449463645
2025-07-28,2.105546870788637
2025-07-29,2.105546870788637
2025-07-30,2.7372109320252282
2025-07-31,2.5266562449463645
2025-08-01,2.105546870788637
2025-08-02,2.105546870788637
2025-08-03,2.316101557867501
2025-08-04,1.6844374966309097
2025-08-05,1.8949921837097734
2025-08-06,2.105546870788637
2025-08-07,1.6844374966309097
2025-08-08,1.8949921837097734
2025-08-09,1.8949921837097734
2025-08-10,1.6844374966309097
2025-08-11,1.6844374966309097
2025-08-12,1.8949921837097734
2025-08-13,1.6844374966309097
2025-08-14,2.105546870788637
2025-08-15,2.7372109320252282
2025-08-16,1.8949921837097734
2025-08-17,1.8949921837097734
2025-08-18,1.8949921837097734
2025-08-19,1.8949921837097734
2025-08-20,1.8949921837097734
2025-08-21,1.6844374966309097
2025-08-22,1.6844374966309097
2025-08-23,1.473882809552046
2025-08-24,1.6844374966309097
2025-08-25,1.473882809552046
2025-08-26,1.6844374966309097
2025-08-27,1.473882809552046
2025-08-28,1.6844374966309097
2025-08-29,1.8949921837097734
2025-08-30,1.6844374966309097
2025-08-31,1.6844374966309097
2025-09-01,1.6844374966309097
2025-09-02,1.473882809552046
2025-09-03,1.6844374966309097
2025-09-04,1.473882809552046
2025-09-05,1.2633281224731823
2025-09-06,1.473882809552046
2025-09-07,1.473882809552046
2025-09-08,1.2633281224731823
2025-09-09,1.2633281224731823
2025-09-10,1.2633281224731823
2025-09-11,1.2633281224731823
2025-09-12,1.2633281224731823
2025-09-13,1.473882809552046
2025-09-14,1.6844374966309097
2025-09-15,1.473882809552046
2025-09-16,1.2633281224731823
2025-09-17,1.6844374966309097
2025-09-18,1.473882809552046
2025-09-19,1.473882809552046
2025-09-20,1.473882809552046
2025-09-21,1.0527734353943186
2025-09-22,1.2633281224731823
2025-09-23,1.473882809552046
2025-09-24,1.6844374966309097
2025-09-25,1.473882809552046
2025-09-26,1.2633281224731823
2025-09-27,1.6844374966309097
2025-09-28,1.2633281224731823
2025-09-29,1.6844374966309097
2025-09-30,1.473882809552046
2025-10-01,1.473882809552046
2025-10-02,1.6844374966309097
2025-10-03,1.473882809552046
2025-10-04,2.105546870788637
2025-10-05,2.947765619104092
2025-10-06,2.316101557867501
2025-10-07,3.1583203061829557
2025-10-08,2.7372109320252282
2025-10-09,3.579429680340683
2025-10-10,2.105546870788637
2025-10-11,2.316101557867501
2025-10-12,2.947765619104092
2025-10-13,3.1583203061829557
2025-10-14,2.5266562449463645
2025-10-15,2.316101557867501
2025-10-16,2.316101557867501
2025-10-17,2.7372109320252282
2025-10-18,3.789984367419547
2025-10-19,2.316101557867501
2025-10-20,2.105546870788637
2025-10-21,2.7372109320252282
2025-10-22,6.948304673602502
2025-10-23,9.896070292706595
2025-10-24,5.263867176971592
2025-10-25,8.001078108996822
2025-10-26,7.790523421917957
2025-10-27,6.316640612365911
2025-10-28,6.948304673602502
2025-10-29,8.632742170233412
2025-10-30,6.106085925287047
2025-10-31,8.422187483154548
2025-11-01,3.579429680340683
2025-11-02,4.4216484286561375
2025-11-03,9.474960918548867
2025-11-04,7.158859360681366
2025-11-05,4.211093741577274
2025-11-06,9.264406231470003
2025-11-07,5.053312489892729
2025-11-08,10.106624979785458
2025-11-09,8.001078108996822
2025-11-10,4.842757802813866
2025-11-11,10.317179666864321
2025-11-12,5.684976551129321
2025-11-13,7.36941404776023
2025-11-14,5.263867176971592
2025-11-15,8.843296857312275
2025-11-16,3.579429680340683
2025-11-17,4.211093741577274
2025-11-18,8.001078108996822
2025-11-19,5.4744218640504565
2025-11-20,8.843296857312275
2025-11-21,4.632203115735002
2025-11-22,8.001078108996822
2025-11-23,8.001078108996822
2025-11-24,5.895531238208184
2025-11-25,8.843296857312275
2025-11-26,6.106085925287047
2025-11-27,9.474960918548867
2025-11-28,3.789984367419547
2025-11-29,6.5271952994447755
2025-11-30,9.474960918548867
2025-12-01,4.000539054498411
2025-12-02,7.158859360681366
2025-12-03,5.053312489892729
2025-12-04,8.001078108996822
2025-12-05,5.263867176971592
2025-12-06,8.211632796075685
2025-12-07,5.895531238208184
2025-12-08,3.3688749932618194
2025-12-09,8.632742170233412
2025-12-10,8.843296857312275
2025-12-11,3.2694261531709374
2025-12-12,3.2694261531709374
2025-12-13,3.2694261531709374
2025-12-14,3.2694261531709374
2025-12-15,4.133866070883989
2025-12-16,6.09552176278655
2025-12-17,3.2694261531709374
2025-12-18,3.4799808402498007
2025-12-19,6.6441296498813065
2025-12-20,6.749406993420738
2025-12-21,4.787751301518176
2025-12-22,4.787751301518176
2025-12-23,3.923311383805125
2025-12-24,4.893028645057608
2025-12-25,2.8260956096156136
2025-12-26,5.441636532152364
2025-12-27,6.85468433696017
2025-12-28,6.09552176278655
2025-12-29,4.133866070883989
2025-12-30,6.200799106325983
2025-12-31,3.2694261531709374
2026-01-01,4.787751301518176
2026-01-02,6.85468433696017
2026-01-03,7.298014880515494
2026-01-04,6.6441296498813065
2026-01-05,4.028588727344557
2026-01-06,4.133866070883989
2026-01-07,6.6441296498813065
2026-01-08,4.682473957978744
2026-01-09,14.806584448109852
2026-01-10,4.732744800222487
2026-01-11,6.7610640003178375
2026-01-12,4.732744800222487
2026-01-13,4.732744800222487
2026-01-14,7.437170400349622
2026-01-15,5.40885120025427
2026-01-16,6.7610640003178375
2026-01-17,4.056638400190703
2026-01-18,6.7610640003178375
2026-01-19,4.732744800222487
2026-01-20,10.141596000476756
2026-01-21,4.732744800222487
2026-01-22,3.3805320001589187
2026-01-23,5.40885120025427
2026-01-24,4.056638400190703
2026-01-25,6.7610640003178375
2026-01-26,5.40885120025427
2026-01-27,3.3805320001589187
2026-01-28,4.732744800222487
2026-01-29,7.437170400349622
2026-01-30,6.7610640003178375
2026-01-31,5.40885120025427
2026-02-01,10.141596000476756
2026-02-02,5.40885120025427
2026-02-03,6.7610640003178375
2026-02-04,8.789383200413189
2026-02-05,8.789383200413189
2026-02-06,5.40885120025427
2026-02-07,7.437170400349622
2026-02-08,5.40885120025427
2026-02-09,4.056638400190703
2026-02-10,6.084957600286054
2026-02-11,3.3805320001589187
2026-02-12,4.056638400190703
2026-02-13,2.704425600127135
2026-02-14,2.0283192000953516
2026-02-15,4.056638400190703
2026-02-16,2.704425600127135
2026-02-17,2.0283192000953516
2026-02-18,2.0283192000953516
2026-02-19,2.704425600127135
2026-02-20,3.3805320001589187
2026-02-21,6.084957600286054
2026-02-22,6.084957600286054
2026-02-23,3.3805320001589187
2026-02-24,3.3805320001589187
2026-02-25,4.056638400190703
2026-02-26,4.056638400190703
2026-02-27,5.40885120025427
2026-02-28,8.113276800381406
2026-03-01,4.056638400190703
2026-03-02,2.704425600127135
2026-03-03,4.056638400190703
2026-03-04,4.732744800222487
2026-03-05,4.056638400190703
2026-03-06,7.437170400349622
2026-03-07,6.7610640003178375
2026-03-08,7.437170400349622
2026-03-09,4.732744800222487
2026-03-10,4.732744800222487
2026-03-11,67.61064000317837
2026-03-12,10.141596000476756
2026-03-13,11.493808800540325
2026-03-14,8.113276800381406
2026-03-15,8.789383200413189
2026-03-16,3.3805320001589187
2026-03-17,5.40885120025427
2026-03-18,4.732744800222487
2026-03-19,6.084957600286054
2026-03-20,9.465489600444974
2026-03-21,4.056638400190703
2026-03-22,6.084957600286054
2026-03-23,5.40885120025427
2026-03-24,5.40885120025427
2026-03-25,3.3805320001589187
2026-03-26,4.732744800222487
2026-03-27,3.3805320001589187
2026-03-28,4.732744800222487
2026-03-29,6.084957600286054
2026-03-30,5.40885120025427
2026-03-31,5.40885120025427
2026-04-01,5.40885120025427
2026-04-02,6.7610640003178375
2026-04-03,3.3805320001589187
2026-04-04,8.113276800381406
2026-04-05,5.40885120025427
2026-04-06,3.3805320001589187
2026-04-07,4.732744800222487
2026-04-08,4.732744800222487
2026-04-09,4.732744800222487
2026-04-10,5.40885120025427
2026-04-11,4.056638400190703
2026-04-12,6.084957600286054
2026-04-13,5.40885120025427
2026-04-14,8.789383200413189
2026-04-15,20.283192000953512
2026-04-16,4.056638400190703
2026-04-17,2.704425600127135
2026-04-18,4.732744800222487
2026-04-19,3.3805320001589187
2026-04-20,2.704425600127135
2026-04-21,2.0283192000953516
2026-04-22,2.0283192000953516
2026-04-23,2.0283192000953516
2026-04-24,2.0283192000953516
2026-04-25,2.0283192000953516
2026-04-26,2.704425600127135
2026-04-27,2.0283192000953516
2026-04-28,2.0283192000953516
2026-04-29,2.0283192000953516
2026-04-30,2.0283192000953516
2026-05-01,2.0283192000953516
2026-05-02,2.704425600127135
2026-05-03,2.704425600127135
2026-05-04,2.0283192000953516
2026-05-05,2.0283192000953516
2026-05-06,2.0283192000953516
2026-05-07,2.0283192000953516
2026-05-08,2.0283192000953516
2026-05-09,2.0283192000953516
2026-05-10,2.704425600127135
2026-05-11,2.0283192000953516
2026-05-12,2.0283192000953516
2026-05-13,2.0283192000953516
2026-05-14,2.0283192000953516
2026-05-15,2.0283192000953516
2026-05-16,2.0283192000953516
2026-05-17,2.0283192000953516
2026-05-18,2.0283192000953516
2026-05-19,2.0283192000953516
2026-05-20,2.0283192000953516
2026-05-21,2.0283192000953516
2026-05-22,2.0283192000953516
2026-05-23,2.0283192000953516
2026-05-24,2.0283192000953516
2026-05-25,2.0283192000953516
2026-05-26,2.0283192000953516
2026-05-27,2.0283192000953516
2026-05-28,2.0283192000953516
2026-05-29,2.0283192000953516
2026-05-30,2.0283192000953516
2026-05-31,2.704425600127135
