Time,piety
2024-08-11,0.5074736476782418
2024-08-12,0.4694131241023737
2024-08-13,0.5074736476782418
2024-08-14,0.4440394417184616
2024-08-15,0.5074736476782418
2024-08-16,0.5074736476782418
2024-08-17,0.4694131241023737
2024-08-18,0.54553417125411
2024-08-19,0.5201604888701978
2024-08-20,0.6470289007897583
2024-08-21,0.8753920422449671
2024-08-22,0.6216552184058463
2024-08-23,0.837331518669099
2024-08-24,0.49478680648628576
2024-08-25,0.6977762655575825
2024-08-26,0.8880788834369232
2024-08-27,0.9515130893967034
2024-08-28,0.9641999305886595
2024-08-29,0.9388262482047474
2024-08-30,0.850018359861055
2024-08-31,0.6343420595978023
2024-09-01,0.4694131241023737
2024-09-02,0.6216552184058463
2024-09-03,1.2686841191956046
2024-09-04,1.2306235956197364
2024-09-05,1.1291288660840881
2024-09-06,1.0403209777403957
2024-09-07,0.558221012446066
2024-09-08,0.8119578362851869
2024-09-09,1.116442024892132
2024-09-10,1.2179367544277804
2024-09-11,1.1291288660840881
2024-09-12,1.09106834250822
2024-09-13,1.0783815013162639
2024-09-14,0.49478680648628576
2024-09-15,0.7104631067495386
2024-09-16,1.116442024892132
2024-09-17,1.2052499132358243
2024-09-18,1.0403209777403957
2024-09-19,1.0022604541645277
2024-09-20,0.9768867717806156
2024-09-21,0.4694131241023737
2024-09-22,0.6470289007897583
2024-09-23,1.0403209777403957
2024-09-24,0.9388262482047474
2024-09-25,0.7738973127093188
2024-09-26,0.9895736129725715
2024-09-27,0.7738973127093188
2024-09-28,0.558221012446066
2024-09-29,0.8627052010530111
2024-09-30,0.8880788834369232
2024-10-01,0.9261394070127913
2024-10-02,0.9261394070127913
2024-10-03,0.7992709950932309
2024-10-04,0.7358367891334506
2024-10-05,0.4440394417184616
2024-10-06,0.4694131241023737
2024-10-07,0.8880788834369232
2024-10-08,1.0276341365484396
2024-10-09,0.9134525658208352
2024-10-10,0.8627052010530111
2024-10-11,0.6089683772138902
2024-10-12,0.43135260052650554
2024-10-13,0.5074736476782418
2024-10-14,0.7231499479414946
2024-10-15,0.6977762655575825
2024-10-16,0.837331518669099
2024-10-17,0.9388262482047474
2024-10-18,0.850018359861055
2024-10-19,0.48209996529432975
2024-10-20,0.5328473300621539
2024-10-21,0.9388262482047474
2024-10-22,0.8753920422449671
2024-10-23,0.850018359861055
2024-10-24,0.7104631067495386
2024-10-25,0.7485236303254067
2024-10-26,0.5835946948299781
2024-10-27,0.48209996529432975
2024-10-28,0.9515130893967034
2024-10-29,0.9388262482047474
2024-10-30,0.9007657246288793
2024-10-31,0.8880788834369232
2024-11-01,0.5962815360219341
2024-11-02,0.4567262829104176
2024-11-03,0.48209996529432975
2024-11-04,0.8119578362851869
2024-11-05,0.6470289007897583
2024-11-06,0.5074736476782418
2024-11-07,0.8753920422449671
2024-11-08,0.6850894243656265
2024-11-09,0.40597891814259346
2024-11-10,0.3806052357586814
2024-11-11,0.8119578362851869
2024-11-12,0.9134525658208352
2024-11-13,0.7865841539012748
2024-11-14,0.7865841539012748
2024-11-15,0.6470289007897583
2024-11-16,0.48209996529432975
2024-11-17,0.5709078536380221
2024-11-18,0.8119578362851869
2024-11-19,0.7738973127093188
2024-11-20,0.6977762655575825
2024-11-21,0.8627052010530111
2024-11-22,0.7738973127093188
2024-11-23,0.40597891814259346
2024-11-24,0.4567262829104176
2024-11-25,0.6470289007897583
2024-11-26,0.6470289007897583
2024-11-27,0.4567262829104176
2024-11-28,0.3932920769506374
2024-11-29,0.3932920769506374
2024-11-30,0.3806052357586814
2024-12-01,0.34254471218281324
2024-12-02,0.6977762655575825
2024-12-03,0.7738973127093188
2024-12-04,0.824644677477143
2024-12-05,0.7104631067495386
2024-12-06,0.6850894243656265
2024-12-07,0.4567262829104176
2024-12-08,0.558221012446066
2024-12-09,0.9007657246288793
2024-12-10,0.7865841539012748
2024-12-11,0.7231499479414946
2024-12-12,0.9515130893967034
2024-12-13,0.824644677477143
2024-12-14,0.5074736476782418
2024-12-15,0.6216552184058463
2024-12-16,0.9388262482047474
2024-12-17,0.8627052010530111
2024-12-18,0.6597157419817143
2024-12-19,0.6470289007897583
2024-12-20,0.48209996529432975
2024-12-21,0.2537368238391209
2024-12-22,0.3806052357586814
2024-12-23,0.3044841886069451
2024-12-24,0.32985787099085717
2024-12-25,0.3679183945667253
2024-12-26,0.34254471218281324
2024-12-27,0.3552315533747693
2024-12-28,0.4186657593345495
2024-12-29,0.43135260052650554
2024-12-30,0.43135260052650554
2024-12-31,0.4186657593345495
2025-01-01,0.2537368238391209
2025-01-02,0.49478680648628576
2025-01-03,0.3552315533747693
2025-01-04,0.4440394417184616
2025-01-05,0.6343420595978023
2025-01-06,0.6216552184058463
2025-01-07,0.6597157419817143
2025-01-08,0.7104631067495386
2025-01-09,0.824644677477143
2025-01-10,0.7231499479414946
2025-01-11,0.49478680648628576
2025-01-12,0.6850894243656265
2025-01-13,0.8627052010530111
2025-01-14,0.8753920422449671
2025-01-15,0.8753920422449671
2025-01-16,1.116442024892132
2025-01-17,0.8119578362851869
2025-01-18,0.4567262829104176
2025-01-19,0.4186657593345495
2025-01-20,0.5835946948299781
2025-01-21,0.7104631067495386
2025-01-22,0.7738973127093188
2025-01-23,1.0149472953564835
2025-01-24,0.8753920422449671
2025-01-25,0.5328473300621539
2025-01-26,0.6724025831736704
2025-01-27,0.7992709950932309
2025-01-28,0.8880788834369232
2025-01-29,0.7992709950932309
2025-01-30,0.9261394070127913
2025-01-31,0.850018359861055
2025-02-01,0.6597157419817143
2025-02-02,0.6470289007897583
2025-02-03,0.8627052010530111
2025-02-04,0.7104631067495386
2025-02-05,0.9007657246288793
2025-02-06,0.7231499479414946
2025-02-07,0.5201604888701978
2025-02-08,0.43135260052650554
2025-02-09,0.6470289007897583
2025-02-10,0.7231499479414946
2025-02-11,0.6977762655575825
2025-02-12,0.7358367891334506
2025-02-13,0.8119578362851869
2025-02-14,0.6597157419817143
2025-02-15,0.4440394417184616
2025-02-16,0.5709078536380221
2025-02-17,0.6597157419817143
2025-02-18,0.6850894243656265
2025-02-19,0.6977762655575825
2025-02-20,0.6216552184058463
2025-02-21,0.7485236303254067
2025-02-22,0.49478680648628576
2025-02-23,0.6470289007897583
2025-02-24,0.9388262482047474
2025-02-25,0.7612104715173628
2025-02-26,0.6597157419817143
2025-02-27,0.6724025831736704
2025-02-28,0.7612104715173628
2025-03-01,0.4440394417184616
2025-03-02,0.9007657246288793
2025-03-03,0.7104631067495386
2025-03-04,0.7865841539012748
2025-03-05,0.8119578362851869
2025-03-06,0.6977762655575825
2025-03-07,0.6089683772138902
2025-03-08,0.48209996529432975
2025-03-09,0.5328473300621539
2025-03-10,0.7358367891334506
2025-03-11,0.6724025831736704
2025-03-12,0.7485236303254067
2025-03-13,0.558221012446066
2025-03-14,0.7104631067495386
2025-03-15,0.4567262829104176
2025-03-16,0.4440394417184616
2025-03-17,0.5709078536380221
2025-03-18,0.6470289007897583
2025-03-19,0.6850894243656265
2025-03-20,0.5962815360219341
2025-03-21,0.5201604888701978
2025-03-22,0.558221012446066
2025-03-23,0.5709078536380221
2025-03-24,0.7358367891334506
2025-03-25,0.6089683772138902
2025-03-26,0.5962815360219341
2025-03-27,0.6470289007897583
2025-03-28,0.5709078536380221
2025-03-29,0.6216552184058463
2025-03-30,0.5074736476782418
2025-03-31,0.7612104715173628
2025-04-01,0.7104631067495386
2025-04-02,0.6343420595978023
2025-04-03,0.5709078536380221
2025-04-04,0.5962815360219341
2025-04-05,0.3932920769506374
2025-04-06,0.40597891814259346
2025-04-07,0.8627052010530111
2025-04-08,0.837331518669099
2025-04-09,0.7612104715173628
2025-04-10,0.5962815360219341
2025-04-11,0.5835946948299781
2025-04-12,0.5709078536380221
2025-04-13,0.5328473300621539
2025-04-14,0.6597157419817143
2025-04-15,0.6208478739663581
2025-04-16,0.6657131578179118
2025-04-17,0.5760979250347313
2025-04-18,0.42881523228811436
2025-04-19,0.3328565789089559
2025-04-20,0.3840652833564876
2025-04-21,0.5952435217425922
2025-04-22,0.7104631067495386
2025-04-23,0.6848587545257727
2025-04-24,0.812880515644602
2025-04-25,0.5184304650712948
2025-04-26,0.28799129505740223
2025-04-27,0.6208478739663581
2025-04-28,0.7744739873089532
2025-04-29,0.7616718111970702
2025-04-30,0.7104631067495386
2025-05-01,0.6720565784138899
2025-05-02,0.6976609306376557
2025-05-03,0.4416174083999973
2025-05-04,0.7232652828614214
2025-05-05,0.7616718111970702
2025-05-06,0.7744739873089532
2025-05-07,0.812880515644602
2025-05-08,0.9281001006515481
2025-05-09,0.6080456978544753
2025-05-10,0.4416174083999973
2025-05-11,0.4160130561762314
2025-05-12,0.633650050078241
2025-05-13,0.5760979250347313
2025-05-14,0.5504935728109654
2025-05-15,0.5942055074632504
2025-05-16,0.5812879964314407
2025-05-17,0.43919537508153295
2025-05-18,0.5037829302405818
2025-05-19,0.5942055074632504
2025-05-20,0.5942055074632504
2025-05-21,0.8008856839722072
2025-05-22,0.5812879964314407
2025-05-23,0.6458755515904896
2025-05-24,0.310020264763435
2025-05-25,0.36169030889067416
2025-05-26,0.3358552868270546
2025-05-27,0.5167004412723917
2025-05-28,0.5167004412723917
2025-05-29,0.5167004412723917
2025-05-30,0.5037829302405818
2025-05-31,0.374607819922484
2025-06-01,0.46503039714515254
2025-06-02,0.5037829302405818
2025-06-03,0.3358552868270546
2025-06-04,0.5296179523042015
2025-06-05,0.46503039714515254
2025-06-06,0.36169030889067416
2025-06-07,0.5683704853996309
2025-06-08,0.5425354633360113
2025-06-09,0.4004428419861036
2025-06-10,0.4521128861133427
2025-06-11,0.46503039714515254
2025-06-12,0.4004428419861036
2025-06-13,0.43919537508153295
2025-06-14,0.36169030889067416
2025-06-15,0.5037829302405818
2025-06-16,0.43919537508153295
2025-06-17,0.4262778640497231
2025-06-18,0.3487727978588644
2025-06-19,0.41336035301791335
2025-06-20,0.36169030889067416
2025-06-21,0.3487727978588644
2025-06-22,0.4779479081769623
2025-06-23,0.28418524269981543
2025-06-24,0.3229377757952448
2025-06-25,0.3358552868270546
2025-06-26,0.310020264763435
2025-06-27,0.36169030889067416
2025-06-28,0.38752533095429376
2025-06-29,0.43919537508153295
2025-06-30,0.38752533095429376
2025-07-01,0.5167004412723917
2025-07-02,0.41336035301791335
2025-07-03,0.3487727978588644
2025-07-04,0.4004428419861036
2025-07-05,0.3358552868270546
2025-07-06,0.46503039714515254
2025-07-07,0.41336035301791335
2025-07-08,0.46503039714515254
2025-07-09,0.36169030889067416
2025-07-10,0.43919537508153295
2025-07-11,0.36169030889067416
2025-07-12,0.2971027537316252
2025-07-13,0.46503039714515254
2025-07-14,0.374607819922484
2025-07-15,0.7233806177813483
2025-07-16,0.9042257722266854
2025-07-17,0.4908654192087721
2025-07-18,0.3358552868270546
2025-07-19,0.4262778640497231
2025-07-20,0.5167004412723917
2025-07-21,0.38752533095429376
2025-07-22,0.41336035301791335
2025-07-23,0.374607819922484
2025-07-24,0.4908654192087721
2025-07-25,0.43919537508153295
2025-07-26,0.38752533095429376
2025-07-27,0.41336035301791335
2025-07-28,0.5425354633360113
2025-07-29,0.41336035301791335
2025-07-30,0.2971027537316252
2025-07-31,0.4908654192087721
2025-08-01,0.374607819922484
2025-08-02,0.3487727978588644
2025-08-03,0.4908654192087721
2025-08-04,0.4262778640497231
2025-08-05,0.46503039714515254
2025-08-06,0.5296179523042015
2025-08-07,0.46503039714515254
2025-08-08,0.5296179523042015
2025-08-09,0.5296179523042015
2025-08-10,0.6587930626222994
2025-08-11,0.4521128861133427
2025-08-12,0.5683704853996309
2025-08-13,0.4908654192087721
2025-08-14,0.5812879964314407
2025-08-15,0.46503039714515254
2025-08-16,0.3229377757952448
2025-08-17,0.4262778640497231
2025-08-18,0.7879681729403973
2025-08-19,0.9042257722266854
2025-08-20,0.8783907501630659
2025-08-21,1.0075658604811637
2025-08-22,0.7879681729403973
2025-08-23,0.62004052952687
2025-08-24,0.6717105736541092
2025-08-25,0.7750506619085875
2025-08-26,0.9300607942903051
2025-08-27,0.8008856839722072
2025-08-28,1.0075658604811637
2025-08-29,0.8913082611948757
2025-08-30,0.5037829302405818
2025-08-31,0.8783907501630659
2025-09-01,1.0075658604811637
2025-09-02,1.2917511031809792
2025-09-03,1.25299857008555
2025-09-04,1.25299857008555
2025-09-05,1.0334008825447834
2025-09-06,0.4779479081769623
2025-09-07,0.6587930626222994
2025-09-08,1.0204833715129735
2025-09-09,1.2917511031809792
2025-09-10,1.0979884377038323
2025-09-11,1.059235904608403
2025-09-12,0.9171432832584953
2025-09-13,0.5425354633360113
2025-09-14,0.7879681729403973
2025-09-15,1.123823459767452
2025-09-16,1.2788335921491694
2025-09-17,1.1625759928628814
2025-09-18,0.9429783053221148
2025-09-19,0.8913082611948757
2025-09-20,0.5812879964314407
2025-09-21,0.7750506619085875
2025-09-22,1.1496584818310716
2025-09-23,1.123823459767452
2025-09-24,0.9688133273857344
2025-09-25,1.0075658604811637
2025-09-26,0.8138031950040169
2025-09-27,0.5812879964314407
2025-09-28,0.7362981288131581
2025-09-29,0.9429783053221148
2025-09-30,1.0075658604811637
2025-10-01,0.8913082611948757
2025-10-02,0.8783907501630659
2025-10-03,0.7879681729403973
2025-10-04,0.4908654192087721
2025-10-05,0.4779479081769623
2025-10-06,0.9042257722266854
2025-10-07,0.8008856839722072
2025-10-08,0.8525557280994462
2025-10-09,0.7879681729403973
2025-10-10,0.8138031950040169
2025-10-11,0.43919537508153295
2025-10-12,0.6071230184950602
2025-10-13,0.6975455957177288
2025-10-14,0.7104631067495386
2025-10-15,0.8138031950040169
2025-10-16,0.8396382170676365
2025-10-17,0.8396382170676365
2025-10-18,0.749215639844968
2025-10-19,0.7104631067495386
2025-10-20,0.8525557280994462
2025-10-21,0.8525557280994462
2025-10-22,0.8783907501630659
2025-10-23,1.175493503894691
2025-10-24,0.749215639844968
2025-10-25,0.5812879964314407
2025-10-26,0.6717105736541092
2025-10-27,0.9558958163539246
2025-10-28,0.9817308384175442
2025-10-29,0.9688133273857344
2025-10-30,0.9171432832584953
2025-10-31,0.6975455957177288
2025-11-01,0.4521128861133427
2025-11-02,0.8783907501630659
2025-11-03,0.8783907501630659
2025-11-04,0.8654732391312561
2025-11-05,0.7233806177813483
2025-11-06,0.8138031950040169
2025-11-07,0.7879681729403973
2025-11-08,0.5296179523042015
2025-11-09,0.62004052952687
2025-11-10,0.8913082611948757
2025-11-11,0.7362981288131581
2025-11-12,0.8783907501630659
2025-11-13,0.8267207060358267
2025-11-14,0.8267207060358267
2025-11-15,0.5942055074632504
2025-11-16,0.6717105736541092
2025-11-17,0.7879681729403973
2025-11-18,0.7879681729403973
2025-11-19,0.7233806177813483
2025-11-20,0.7233806177813483
2025-11-21,0.749215639844968
2025-11-22,0.46503039714515254
2025-11-23,0.36169030889067416
2025-11-24,0.5167004412723917
2025-11-25,0.43919537508153295
2025-11-26,0.4908654192087721
2025-11-27,0.38752533095429376
2025-11-28,0.3487727978588644
2025-11-29,0.41336035301791335
2025-11-30,0.5037829302405818
2025-12-01,0.5296179523042015
2025-12-02,0.8008856839722072
2025-12-03,0.8396382170676365
2025-12-04,0.7750506619085875
2025-12-05,0.8138031950040169
2025-12-06,0.684628084685919
2025-12-07,0.6717105736541092
2025-12-08,0.9429783053221148
2025-12-09,0.7621331508767777
2025-12-10,0.7233806177813483
2025-12-11,0.8031731598840901
2025-12-12,0.737778260285553
2025-12-13,0.5296179523042015
2025-12-14,0.7138270419140724
2025-12-15,0.708310188244237
2025-12-16,0.7018514327283321
2025-12-17,0.708310188244237
2025-12-18,0.6604077515012756
2025-12-19,0.5415935614899419
2025-12-20,0.35092571636416603
2025-12-21,0.32145764432284996
2025-12-22,0.47619866189140475
2025-12-23,0.386852543921387
2025-12-24,0.42829622514844345
2025-12-25,0.4163206159627031
2025-12-26,0.37487693473564665
2025-12-27,0.6069884610884788
2025-12-28,0.5176423431184611
2025-12-29,0.5296179523042015
2025-12-30,0.48817427107714506
2025-12-31,0.4697399063754999
2026-01-01,0.37487693473564665
2026-01-02,0.37487693473564665
2026-01-03,0.48817427107714506
2026-01-04,0.6429152886456999
2026-01-05,0.5535691706756821
2026-01-06,0.7856806970285144
2026-01-07,0.773705087842774
2026-01-08,0.6069884610884788
2026-01-09,0.8151487690698305
2026-01-10,0.5516853669835432
2026-01-11,0.5958201963422267
2026-01-12,0.9157977091926818
2026-01-13,0.7944269284563023
2026-01-14,0.9157977091926818
2026-01-15,0.8937302945133401
2026-01-16,0.8054606357959732
2026-01-17,0.5075505376248598
2026-01-18,0.5296179523042015
2026-01-19,0.5516853669835432
2026-01-20,0.7833932211166313
2026-01-21,0.7502920990976187
2026-01-22,0.8495954651546566
2026-01-23,0.7171909770786062
2026-01-24,0.5406516596438724
2026-01-25,0.650988733040581
2026-01-26,0.8275280504753149
2026-01-27,0.6178876110215684
2026-01-28,0.9488988312116944
2026-01-29,0.8937302945133401
2026-01-30,0.816494343135644
2026-01-31,0.728224684418277
2026-02-01,0.8826965871736692
2026-02-02,1.1033707339670864
2026-02-03,1.048202197268732
2026-02-04,1.059235904608403
2026-02-05,0.9268314165323526
2026-02-06,0.9047640018530109
2026-02-07,0.4744494156058472
2026-02-08,0.7171909770786062
2026-02-09,0.7392583917579479
2026-02-10,0.7833932211166313
2026-02-11,0.8826965871736692
2026-02-12,0.9047640018530109
2026-02-13,0.816494343135644
2026-02-14,0.6399550257009101
2026-02-15,0.6951235623992644
2026-02-16,0.6620224403802519
2026-02-17,0.728224684418277
2026-02-18,1.0151010752497196
2026-02-19,0.9268314165323526
2026-02-20,0.7833932211166313
2026-02-21,0.7613258064372896
2026-02-22,0.8385617578149858
2026-02-23,1.0813033192877448
2026-02-24,0.981999953230707
2026-02-25,0.8385617578149858
2026-02-26,0.8716628798339983
2026-02-27,1.0261347825893905
2026-02-28,0.5737527816628849
2026-03-01,0.5406516596438724
2026-03-02,0.8275280504753149
2026-03-03,0.7613258064372896
2026-03-04,0.8716628798339983
2026-03-05,0.6951235623992644
2026-03-06,0.6840898550595936
2026-03-07,0.4965168302851889
2026-03-08,0.6951235623992644
2026-03-09,0.6951235623992644
2026-03-10,0.7502920990976187
2026-03-11,0.7723595137769605
2026-03-12,0.7613258064372896
2026-03-13,0.6178876110215684
2026-03-14,0.6840898550595936
2026-03-15,0.4965168302851889
2026-03-16,0.7171909770786062
2026-03-17,0.6399550257009101
2026-03-18,0.6730561477199227
2026-03-19,0.5958201963422267
2026-03-20,0.6289213183612393
2026-03-21,0.7171909770786062
2026-03-22,0.7061572697389353
2026-03-23,0.7723595137769605
2026-03-24,0.6951235623992644
2026-03-25,0.6620224403802519
2026-03-26,0.7833932211166313
2026-03-27,0.5185842449645306
2026-03-28,0.408247171567822
2026-03-29,0.6730561477199227
2026-03-30,0.8385617578149858
2026-03-31,0.5958201963422267
2026-04-01,0.7171909770786062
2026-04-02,0.5296179523042015
2026-04-03,0.4413482935868346
2026-04-04,0.48548312294551804
2026-04-05,0.3972134642281511
2026-04-06,0.5627190743232141
2026-04-07,0.7061572697389353
2026-04-08,0.650988733040581
2026-04-09,0.7171909770786062
2026-04-10,0.5516853669835432
2026-04-11,0.4744494156058472
2026-04-12,0.6399550257009101
2026-04-13,0.728224684418277
2026-04-14,0.728224684418277
2026-04-15,0.5958201963422267
2026-04-16,0.816494343135644
2026-04-17,1.048202197268732
2026-04-18,0.5406516596438724
2026-04-19,0.7061572697389353
2026-04-20,0.7944269284563023
2026-04-21,0.8385617578149858
2026-04-22,0.650988733040581
2026-04-23,0.728224684418277
2026-04-24,0.728224684418277
2026-04-25,0.5847864890025558
2026-04-26,0.8275280504753149
2026-04-27,0.8054606357959732
2026-04-28,0.7171909770786062
2026-04-29,0.7723595137769605
2026-04-30,0.8275280504753149
2026-05-01,0.6068539036818975
2026-05-02,0.5296179523042015
2026-05-03,0.728224684418277
2026-05-04,0.6840898550595936
2026-05-05,0.7613258064372896
2026-05-06,0.8937302945133401
2026-05-07,0.7613258064372896
2026-05-08,0.6399550257009101
2026-05-09,0.5296179523042015
2026-05-10,0.6840898550595936
2026-05-11,0.7171909770786062
2026-05-12,0.7171909770786062
2026-05-13,0.48548312294551804
2026-05-14,0.5406516596438724
2026-05-15,0.6068539036818975
2026-05-16,0.43031458624716373
2026-05-17,0.5516853669835432
2026-05-18,0.7171909770786062
2026-05-19,0.5406516596438724
2026-05-20,0.5958201963422267
2026-05-21,0.6178876110215684
2026-05-22,0.6068539036818975
2026-05-23,0.5075505376248598
2026-05-24,0.5958201963422267
2026-05-25,0.4413482935868346
2026-05-26,0.6620224403802519
2026-05-27,0.5958201963422267
2026-05-28,0.5958201963422267
2026-05-29,0.4192808789074929
2026-05-30,0.4192808789074929
2026-05-31,0.5847864890025558
