Time,frugal
2022-07-06,66.80617349931313
2022-07-07,81.79457928540086
2022-07-08,95.41662761929753
2022-07-09,81.77678234768061
2022-07-10,69.50270129699742
2022-07-11,83.12163516679304
2022-07-12,88.56259418619193
2022-07-13,94.00236674307614
2022-07-14,79.00788033660066
2022-07-15,68.10282627876656
2022-07-16,72.18113554133278
2022-07-17,73.53503513711966
2022-07-18,58.54929889168998
2022-07-19,77.60340777612541
2022-07-20,72.14969428469368
2022-07-21,63.97483389839799
2022-07-22,59.884808318499275
2022-07-23,69.40437321609305
2022-07-24,78.92186180428614
2022-07-25,69.38924581903085
2022-07-26,73.46295753935266
2022-07-27,78.89605624459178
2022-07-28,88.40835405928313
2022-07-29,74.79891188960497
2022-07-30,70.71125923473562
2022-07-31,76.14228163057403
2022-08-01,85.65072344209266
2022-08-02,78.84444512520307
2022-08-03,78.83584327197161
2022-08-04,58.44088587941081
2022-08-05,67.9471030737144
2022-08-06,74.73365645129739
2022-08-07,70.64956318397209
2022-08-08,58.415376935345115
2022-08-09,69.27579034106427
2022-08-10,76.05922925454621
2022-08-11,76.05092401694344
2022-08-12,67.89519533869701
2022-08-13,66.53002434902064
2022-08-14,65.16514997497293
2022-08-15,61.08565424989203
2022-08-16,63.793601749280135
2022-08-17,70.57244312051769
2022-08-18,67.8507029943964
2022-08-19,71.9138848599004
2022-08-20,69.19258965722211
2022-08-21,70.54159509513593
2022-08-22,55.61325397385404
2022-08-23,75.95126116571005
2022-08-24,65.09396222409194
2022-08-25,74.5786747853169
2022-08-26,51.5214487001833
2022-08-27,65.07260589882765
2022-08-28,55.576770251527535
2022-08-29,60.95994931081478
2022-08-30,64.53496981504301
2022-08-31,70.33541921660519
2022-09-01,56.326697913112085
2022-09-02,56.836642809277244
2022-09-03,58.02379527644172
2022-09-04,62.11317106874237
2022-09-05,68.58787600957089
2022-09-06,67.38738290139311
2022-09-07,68.57285454666179
2022-09-08,65.6641303956639
2022-09-09,64.46434704631187
2022-09-10,57.463669371954644
2022-09-11,53.36478422384435
2022-09-12,72.62744156308548
2022-09-13,68.52779015793445
2022-09-14,71.41958603126747
2022-09-15,55.04857625754504
2022-09-16,64.93023039706567
2022-09-17,71.39610042952593
2022-09-18,57.928507505731226
2022-09-19,71.38044336169824
2022-09-20,70.85752153177873
2022-09-21,66.08565911651611
2022-09-22,64.37253744696139
2022-09-23,74.24557560869683
2022-09-24,61.977151616166196
2022-09-25,57.36922907446893
2022-09-26,66.04941198046485
2022-09-27,61.76373702009198
2022-09-28,61.75695723429379
2022-09-29,68.95436481748676
2022-09-30,61.74339766269741
2022-10-01,57.62084335177261
2022-10-02,62.758668725952724
2022-10-03,64.80921122056799
2022-10-04,66.85930172946338
2022-10-05,71.99441518932422
2022-10-06,61.702718947908274
2022-10-07,65.80900177291743
2022-10-08,51.40763281359325
2022-10-09,50.373943332252864
2022-10-10,69.89901311201093
2022-10-11,70.91914302175493
2022-10-12,69.88364559753504
2022-10-13,76.04148788502918
2022-10-14,59.59353130613868
2022-10-15,56.5048924694142
2022-10-16,51.36243424160533
2022-10-17,67.79095543454102
2022-10-18,67.78349767016302
2022-10-19,71.88367868795379
2022-10-20,55.447021752060266
2022-10-21,68.78780807971124
2022-10-22,41.0628282500915
2022-10-23,47.217054651826615
2022-10-24,64.65971694371792
2022-10-25,69.78375675344171
2022-10-26,63.61936067300931
2022-10-27,65.66436634255606
2022-10-28,60.52767093267565
2022-10-29,47.18586763715494
2022-10-30,54.360336945064034
2022-10-31,55.379901872658195
2022-11-01,64.60276674301315
2022-11-02,61.51966473135717
2022-11-03,61.51288494555899
2022-11-04,64.58141041774884
2022-11-05,61.499325373962606
2022-11-06,54.31841526954524
2022-11-07,64.56005409248455
2022-11-08,60.45433624962524
2022-11-09,59.42313268974419
2022-11-10,61.46542644497166
2022-11-11,68.62882210274371
2022-11-12,100.0
2022-11-13,81.92678278343612
2022-11-14,86.01363022249048
2022-11-15,73.71783301917687
2022-11-16,71.66220568521295
2022-11-17,75.74882713140735
2022-11-18,75.7404653955896
2022-11-19,58.33418795414856
2022-11-20,68.56068525547191
2022-11-21,69.57629530801714
2022-11-22,63.43020464923984
2022-11-23,73.65274707551424
2022-11-24,60.347667619733734
2022-11-25,75.68193324486522
2022-11-26,61.35694987220063
2022-11-27,64.41767859072257
2022-11-28,76.67923787575532
2022-11-29,65.42571788245981
2022-11-30,70.52930533835907
2022-12-01,78.6979153771191
2022-12-02,68.46983612577617
2022-12-03,52.11306766587131
2022-12-04,57.21586414676078
2022-12-05,60.274332936683315
2022-12-06,61.289152014218736
2022-12-07,59.2396264874732
2022-12-08,60.25433256857866
2022-12-09,62.28995953443791
2022-12-10,58.19893122747468
2022-12-11,60.234332200474
2022-12-12,61.248473299429605
2022-12-13,67.36586286499457
2022-12-14,59.193749936905455
2022-12-15,57.14625834589937
2022-12-16,59.18064235102896
2022-12-17,57.13360274574275
2022-12-18,63.24805440412849
2022-12-19,58.14096405890017
2022-12-20,56.09471542862376
2022-12-21,57.10829154542951
2022-12-22,54.04292997327882
2022-12-23,53.01737623489626
2022-12-24,58.10876007635876
2022-12-25,50.96694673671096
2022-12-26,64.2112341131677
2022-12-27,68.28056710557672
2022-12-28,56.04499699943703
2022-12-29,51.96323439973133
2022-12-30,60.10766320247783
2022-12-31,63.15697928157281
2023-01-01,53.98304186539481
2023-01-02,60.0915216824084
2023-01-03,60.0887137410754
2023-01-04,60.085905799742406
2023-01-05,60.08309785840941
2023-01-06,66.1901499086435
2023-01-07,59.059219569374896
2023-01-08,61.092888848552974
2023-01-09,65.16270220266027
2023-01-10,62.10529741112561
2023-01-11,65.15661039773445
2023-01-12,61.08146671431707
2023-01-13,58.02468062172018
2023-01-14,64.12954342955908
2023-01-15,49.87620175947278
2023-01-16,67.17704903808928
2023-01-17,63.10276201473959
2023-01-18,62.08207240484593
2023-01-19,65.13224317803117
2023-01-20,61.05862244584525
2023-01-21,64.10855525790059
2023-01-22,52.912523194897
2023-01-23,59.01505398366272
2023-01-24,59.0122936345557
2023-01-25,59.00953328544869
2023-01-26,72.23242893931481
2023-01-27,74.26367101496776
2023-01-28,65.104830055865
2023-01-29,64.08456877600517
2023-01-30,62.047234895426406
2023-01-31,64.07857215553133
2023-02-01,62.04142864385648
2023-02-02,66.10662555204343
2023-02-03,66.10353205735453
2023-02-04,58.98192979437857
2023-02-05,64.0635806043467
2023-02-06,58.976409096164545
2023-02-07,64.05758398387285
2023-02-08,56.937409487676376
2023-02-09,56.93474432302132
2023-02-10,70.14845467727274
2023-02-11,66.0787840998434
2023-02-12,50.82745431165731
2023-02-13,45.74256723032235
2023-02-14,63.020141910433175
2023-02-15,63.01719119242223
2023-02-16,67.07967534372816
2023-02-17,72.15808988232943
2023-02-18,69.1059202356529
2023-02-19,53.85944485451708
2023-02-20,55.88925916339054
2023-02-21,62.99948688435658
2023-02-22,62.99653616634563
2023-02-23,62.993585448334684
2023-02-24,54.86281089415294
2023-02-25,57.908032075835955
2023-02-26,50.794139753469246
2023-02-27,58.918441764917304
2023-02-28,61.96304424766255
2023-03-01,58.91292106670329
2023-03-02,65.00431527458899
2023-03-03,62.96997970424714
2023-03-04,52.81105656910134
2023-03-05,71.08847546412528
2023-03-06,59.91462137842975
2023-03-07,53.81908664688352
2023-03-08,57.878191750144644
2023-03-09,54.829401151512904
2023-03-10,67.0105714316009
2023-03-11,52.79373299884354
2023-03-12,55.8369077148093
2023-03-13,54.81912123070058
2023-03-14,55.83167256995117
2023-03-15,60.904423633660464
2023-03-16,58.87151583009812
2023-03-17,54.808841309888265
2023-03-18,53.79134037913546
2023-03-19,53.78881799115837
2023-03-20,54.801131369279034
2023-03-21,56.8281377368195
2023-03-22,57.84021315381025
2023-03-23,63.925658333448084
2023-03-24,65.95195081759881
2023-03-25,60.8758682980707
2023-03-26,61.88756297725358
2023-03-27,62.8991624719845
2023-03-28,59.852846669103876
2023-03-29,65.93648334415435
2023-03-30,61.87595047411375
2023-03-31,53.7585493354332
2023-04-01,72.01279081640347
2023-04-02,65.92410936539879
2023-04-03,58.821829546171905
2023-04-04,68.96028802414506
2023-04-05,60.84445742892195
2023-04-06,60.84160189536296
2023-04-07,62.866704573864126
2023-04-08,62.863753855853176
2023-04-09,43.59700862785833
2023-04-10,65.89936140788765
2023-04-11,67.92384538745102
2023-04-12,49.673316100107435
2023-04-13,48.65729052836011
2023-04-14,57.777819745546594
2023-04-15,59.80230372510997
2023-04-16,60.81304655977319
2023-04-17,55.74267510736304
2023-04-18,53.713146351845474
2023-04-19,62.831295957732806
2023-04-20,61.81498483262958
2023-04-21,59.78545607711201
2023-04-22,59.78264813577901
2023-04-23,60.793057824860355
2023-04-24,64.84288244405481
2023-04-25,60.7873467577424
2023-04-26,62.43262792653069
2023-04-27,46.56901440973216
2023-04-28,60.55199366394209
2023-04-29,62.854703139857754
2023-04-30,57.30356178742439
2023-05-01,63.35521517781701
2023-05-02,57.72899012168808
2023-05-03,59.600605302287036
2023-05-04,55.41855188137229
2023-05-05,55.415947450080246
2023-05-06,51.234483249336435
2023-05-07,53.536762974554804
2023-05-08,53.534246624397426
2023-05-09,67.5096697248179
2023-05-10,52.59235823931396
2023-05-11,52.58988592972391
2023-05-12,55.82832734560971
2023-05-13,55.395111999743946
2023-05-14,58.202546135950094
2023-05-15,60.93418090924161
2023-05-16,58.62760296671842
2023-05-17,62.80154546476173
2023-05-18,64.67159898104988
2023-05-19,52.1396382496101
2023-05-20,57.68016049782957
2023-05-21,53.07110535786676
2023-05-22,49.323300460320624
2023-05-23,64.22600432894058
2023-05-24,60.4780268207838
2023-05-25,67.13424692010605
2023-05-26,47.336024143431146
2023-05-27,67.98854514587055
2023-05-28,67.12477251547678
2023-05-29,66.26108086290036
2023-05-30,52.490074756271284
2023-05-31,76.58027604955677
2023-06-01,55.06637126233526
2023-06-02,60.22600934457215
2023-06-03,55.06118868202523
2023-06-04,53.338016223374275
2023-06-05,49.03425543434011
2023-06-06,61.074882056574594
2023-06-07,56.7711617564491
2023-06-08,59.34887537431659
2023-06-09,61.06625791902745
2023-06-10,52.46290669855233
2023-06-11,61.92051565588328
2023-06-12,55.89783374360872
2023-06-13,65.35438998931419
2023-06-14,67.07108422257761
2023-06-15,47.291486343891876
2023-06-16,53.307892475322255
2023-06-17,50.72608947767888
2023-06-18,55.02231932970005
2023-06-19,61.89719404448817
2023-06-20,57.596065034517686
2023-06-21,49.85693182243172
2023-06-22,46.41633633016125
2023-06-23,55.00936287892499
2023-06-24,53.287809976620906
2023-06-25,61.879702835941835
2023-06-26,73.04898540186088
2023-06-27,61.873872433093055
2023-06-28,61.01163838122883
2023-06-29,63.58659875330661
2023-06-30,58.42817533832989
2023-07-01,67.01739592967846
2023-07-02,58.42266884675049
2023-07-03,73.88401090709748
2023-07-04,83.33036394781759
2023-07-05,62.709586249777075
2023-07-06,61.847635620273564
2023-07-07,50.678312565445836
2023-07-08,55.82940748795293
2023-07-09,62.69776348844484
2023-07-10,61.835974814576005
2023-07-11,63.55064460240582
2023-07-12,60.971392406008796
2023-07-13,62.68594072711259
2023-07-14,52.37893270196646
2023-07-15,85.86305389924175
2023-07-16,70.40438410686713
2023-07-17,62.674117965780354
2023-07-18,61.81265320318089
2023-07-19,53.22505216817921
2023-07-20,61.80682280033212
2023-07-21,50.64486872688271
2023-07-22,57.50925681432477
2023-07-23,60.9397705683359
2023-07-24,62.65342813344892
2023-07-25,56.64289289377599
2023-07-26,54.065665142812556
2023-07-27,55.77940368574292
2023-07-28,66.93212628801508
2023-07-29,56.63220382188656
2023-07-30,62.63569399145056
2023-07-31,56.62685928594185
2023-08-01,55.7662447904245
2023-08-02,60.05312170454243
2023-08-03,48.040229984748294
2023-08-04,54.900528692414476
2023-08-05,57.471278217990374
2023-08-06,58.326305244110976
2023-08-07,53.17735623376352
2023-08-08,48.8865518955044
2023-08-09,53.17233560908818
2023-08-10,67.74864836198856
2023-08-11,55.739926999787656
2023-08-12,54.879798371174374
2023-08-13,48.87501255653286
2023-08-14,64.30619037991916
2023-08-15,57.44415064918009
2023-08-16,58.298772786213966
2023-08-17,60.86790275544299
2023-08-18,59.15052021073214
2023-08-19,61.71936675760045
2023-08-20,54.00189511165405
2023-08-21,58.28500655726546
2023-08-22,68.56735683703032
2023-08-23,64.27886036656551
2023-08-24,53.991691906668684
2023-08-25,65.98672801773843
2023-08-26,52.27273029451963
2023-08-27,48.84270240741255
2023-08-28,65.97737507983518
2023-08-29,64.26064035766308
2023-08-30,65.97113978789967
2023-08-31,56.5440189787988
2023-09-01,54.827972568074124
2023-09-02,55.682027860386604
2023-09-03,58.249214361999364
2023-09-04,76.23433881386264
2023-09-05,58.24370787041996
2023-09-06,54.81501611729906
2023-09-07,57.38175724091643
2023-09-08,55.6662371860045
2023-09-09,48.81270012608655
2023-09-10,57.37361897027335
2023-09-11,57.370906213392324
2023-09-12,60.79316023003435
2023-09-13,64.21509033540701
2023-09-14,55.650446511622384
2023-09-15,53.07945405259446
2023-09-16,53.07694374025679
2023-09-17,54.78651192559393
2023-09-18,58.207915675153856
2023-09-19,57.349204158344094
2023-09-20,65.90566922257695
2023-09-21,70.18193804262279
2023-09-22,54.77355547481886
2023-09-23,53.05937155389311
2023-09-24,63.325931159275854
2023-09-25,59.04435829219398
2023-09-26,59.041564557495605
2023-09-27,62.46130826179997
2023-09-28,53.04681999220477
2023-09-29,58.17762997146715
2023-09-30,53.897312260554095
2023-10-01,54.75023386342376
2023-10-02,55.61356207046757
2023-10-03,57.332846115653695
2023-10-04,67.61096339122356
2023-10-05,67.62051121324352
2023-10-06,60.78144546207225
2023-10-07,42.80987775777432
2023-10-08,52.23542323338616
2023-10-09,63.376506140480096
2023-10-10,63.38544966996714
2023-10-11,55.68426429681787
2023-10-12,55.69212009974568
2023-10-13,59.1276667274534
2023-10-14,58.278962399705975
2023-10-15,46.28687885323958
2023-10-16,55.72354331145692
2023-10-17,58.30361753504865
2023-10-18,72.03226789314238
2023-10-19,59.17770214917823
2023-10-20,65.1904223963197
2023-10-21,65.19960764281991
2023-10-22,64.35078245656591
2023-10-23,73.79929104842827
2023-10-24,63.51065908278579
2023-10-25,59.22773757090307
2023-10-26,62.67005227497935
2023-10-27,63.53748967124694
2023-10-28,43.79551477347883
2023-10-29,48.9548172111162
2023-10-30,61.84636565809435
2023-10-31,54.98228219606065
2023-11-01,49.8347030335617
2023-11-02,73.90322936408856
2023-11-03,59.30279070349031
2023-11-04,66.18778268716264
2023-11-05,72.21500595509393
2023-11-06,67.9260415178821
2023-11-07,64.49581266446397
2023-11-08,65.36494207982369
2023-11-09,65.37412732632392
2023-11-10,60.22147210654854
2023-11-11,61.0903598048951
2023-11-12,55.07510152911541
2023-11-13,63.689529672526724
2023-11-14,58.53373213158024
2023-11-15,61.98559465767648
2023-11-16,59.4112007838941
2023-11-17,56.83608175907223
2023-11-18,52.53769035834703
2023-11-19,55.12924614006401
2023-11-20,60.306073061155736
2023-11-21,56.00635221685814
2023-11-22,69.80232076311786
2023-11-23,70.67398820711583
2023-11-24,76.71788994895539
2023-11-25,60.348373538459334
2023-11-26,49.14770738762061
2023-11-27,75.88779783122153
2023-11-28,68.13609360232111
2023-11-29,59.519610864297896
2023-11-30,76.78242839147
2023-12-01,56.084910246136246
2023-12-02,51.77793789144375
2023-12-03,56.96370834202252
2023-12-04,69.05658788297806
2023-12-05,65.61294373532938
2023-12-06,67.34902711293036
2023-12-07,54.404905215589174
2023-12-08,62.1857363445758
2023-12-09,55.28394502848861
2023-12-10,51.835949974602975
2023-12-11,63.93994849816404
2023-12-12,56.17132407834218
2023-12-13,56.17917988126999
2023-12-14,58.78028348500693
2023-12-15,52.73674431868711
2023-12-16,61.390693193750664
2023-12-17,55.34582458385845
2023-12-18,53.623760793020935
2023-12-19,64.87651696019637
2023-12-20,67.4810046021176
2023-12-21,58.837812134139824
2023-12-22,58.846030512587376
2023-12-23,54.45551826375449
2023-12-24,66.85579747668417
2023-12-25,51.68171137670107
2023-12-26,54.47833068933542
2023-12-27,60.498516111733075
2023-12-28,60.879714700207266
2023-12-29,52.8892996307814
2023-12-30,61.329880099290506
2023-12-31,62.51749380791283
2024-01-01,52.10517831553406
2024-01-02,58.93643267551051
2024-01-03,58.1381670903568
2024-01-04,66.95847595715243
2024-01-05,58.96108781085317
2024-01-06,54.935199706693126
2024-01-07,56.55672334526345
2024-01-08,65.0083937291423
2024-01-09,52.16331278705438
2024-01-10,66.64105088393603
2024-01-11,55.78086400931731
2024-01-12,54.173640685813716
2024-01-13,64.24607284071509
2024-01-14,53.00736768273014
2024-01-15,59.04327159532874
2024-01-16,58.2435442341872
2024-01-17,63.473794894185474
2024-01-18,60.249944996409894
2024-01-19,65.91630934178315
2024-01-20,68.05920351099434
2024-01-21,62.832618692976986
2024-01-22,66.58191419945678
2024-01-23,70.33225000700587
2024-01-24,59.86555645707012
2024-01-25,50.14437354996061
2024-01-26,71.8586415290149
2024-01-27,51.65557667635772
2024-01-28,50.91401917759486
2024-01-29,71.13976259356303
2024-01-30,64.40915272652681
2024-01-31,68.91238531449427
2024-02-01,54.688073849524244
2024-02-02,64.43599249411504
2024-02-03,46.46030492052663
2024-02-04,61.456030524948716
2024-02-05,62.96369662771018
2024-02-06,56.97506037986454
2024-02-07,60.73184605404336
2024-02-08,63.739792121974155
2024-02-09,47.248988057729264
2024-02-10,59.256949434965215
2024-02-11,57.01459182049835
2024-02-12,60.02368221960539
2024-02-13,52.52800404963988
2024-02-14,53.285790245084
2024-02-15,55.545000736873675
2024-02-16,59.30625970565055
2024-02-17,59.314478084098106
2024-02-18,72.08834000511877
2024-02-19,57.07784212551246
2024-02-20,69.854928979848
2024-02-21,67.61090688367025
2024-02-22,67.62026959329404
2024-02-23,70.63539373860309
2024-02-24,62.378184289343956
2024-02-25,52.615389339462006
2024-02-26,74.42349247496817
2024-02-27,59.396661868573666
2024-02-28,53.389196171373506
2024-02-29,59.41309862546878
2024-03-01,65.43866556127495
2024-03-02,60.181807982140654
2024-03-03,61.694883650462515
2024-03-04,66.97077873916521
2024-03-05,60.95935989790166
2024-03-06,70.75273969922137
2024-03-07,60.9762127752245
2024-03-08,60.23174243346758
2024-03-09,49.698053494668194
2024-03-10,55.72975820678331
2024-03-11,45.945741115087415
2024-03-12,58.758406265993386
2024-03-13,49.72551744289801
2024-03-14,57.26759304055478
2024-03-15,60.28999929334899
2024-03-16,63.31323778699865
2024-03-17,51.26064749388927
2024-03-18,61.82284068198776
2024-03-19,61.077330039161524
2024-03-20,71.64378846164419
2024-03-21,50.53469451116608
2024-03-22,58.085196547484266
2024-03-23,61.1110357938072
2024-03-24,47.53735951414226
2024-03-25,52.07190516429596
2024-03-26,57.362468498075934
2024-03-27,48.31189455680227
2024-03-28,49.82850724875979
2024-03-29,57.386187362456226
2024-03-30,55.128537322270496
2024-03-31,46.072657845543354
2024-04-01,55.14372571788244
2024-04-02,59.68430511423815
2024-04-03,46.847296918310306
2024-04-04,53.655097124689384
2024-04-05,62.73219874323048
2024-04-06,49.13438747875752
2024-04-07,45.36106101757665
2024-04-08,50.66015482012498
2024-04-09,51.423350581129505
2024-04-10,55.96840327208324
2024-04-11,56.732535304050145
2024-04-12,62.79264023535744
2024-04-13,57.504781684357674
2024-04-14,48.431737239986894
2024-04-15,61.30484388301983
2024-04-16,56.01459263956065
2024-04-17,58.29346482156032
2024-04-18,55.27282708058393
2024-04-19,47.7077608292954
2024-04-20,49.229054876064815
2024-04-21,54.53813556887853
2024-04-22,53.78804760134732
2024-04-23,56.068480234950954
2024-04-24,52.28724748564333
2024-04-25,66.69433984849128
2024-04-26,51.543609384741856
2024-04-27,59.13166628966216
2024-04-28,58.381578322130956
2024-04-29,55.3563632564496
2024-04-30,66.74011309554096
2024-05-01,57.647094870639414
2024-05-02,46.275724614272846
2024-05-03,62.21524224533186
2024-05-04,49.32372227337211
2024-05-05,37.94652633101741
2024-05-06,47.8191770738186
2024-05-07,47.06659238372105
2024-05-08,54.665468419762185
2024-05-09,51.63557199926894
2024-05-10,56.95880078662529
2024-05-11,58.48571245916898
2024-05-12,47.85850045423856
2024-05-13,50.9041054208784
2024-05-14,53.950542628373704
2024-05-15,56.23784124903477
2024-05-16,44.84441660999883
2024-05-17,48.651448825825376
2024-05-18,56.26093593277348
2024-05-19,50.94592552386471
2024-05-20,43.34798575878594
2024-05-21,47.156890516537246
2024-05-22,50.206136536919665
2024-05-23,52.49541172961245
2024-05-24,47.17624011642642
2024-05-25,55.55381239940482
2024-05-26,51.75583080288129
2024-05-27,51.7629048501526
2024-05-28,52.53130211650368
2024-05-29,57.868470938188786
2024-05-30,57.11484594702193
2024-05-31,48.74465980163563
2024-06-01,56.36871112355409
2024-06-02,48.75797565532282
2024-06-03,52.57437058077315
2024-06-04,54.105651517807964
2024-06-05,48.77794943585358
2024-06-06,50.309126342781454
2024-06-07,44.97944768879539
2024-06-08,54.8976636184324
2024-06-09,44.99172324141326
2024-06-10,49.5739146805414
2024-06-11,41.95288023172394
2024-06-12,48.061671253074984
2024-06-13,48.068225149811646
2024-06-14,61.81043020270496
2024-06-15,43.50215837725782
2024-06-16,50.377786213355975
2024-06-17,54.96507512772374
2024-06-18,53.44554959277215
2024-06-19,53.45283170025732
2024-06-20,43.53180695773319
2024-06-21,53.46739591522768
2024-06-22,65.6974615707615
2024-06-23,63.41432415437766
2024-06-24,49.6685820778487
2024-06-25,57.31770465553757
2024-06-26,49.68210599174974
2024-06-27,53.51108856013874
2024-06-28,51.989274362834664
2024-06-29,53.525652775109094
2024-06-30,52.76817866998578
2024-07-01,51.24563626193319
2024-07-02,53.547499097564625
2024-07-03,48.19930308454482
2024-07-04,76.5172333036214
2024-07-05,55.86517450944959
2024-07-06,48.2189647747548
2024-07-07,46.69454982477744
2024-07-08,42.872953393980545
2024-07-09,48.238626464964774
2024-07-10,55.90314549847944
2024-07-11,48.2517342584381
2024-07-12,52.088311024633065
2024-07-13,51.32927646790579
2024-07-14,51.33624648507017
2024-07-15,45.978999852747364
2024-07-16,50.58376582507954
2024-07-17,50.590631812137
2024-07-18,54.43064157186071
2024-07-19,57.50495884801353
2024-07-20,42.94286162583825
2024-07-21,46.016450691242554
2024-07-22,50.62496174742426
2024-07-23,40.65889196859895
2024-07-24,53.70770546223851
2024-07-25,53.71498756972369
2024-07-26,46.81512071871058
2024-07-27,44.5187714787465
2024-07-28,48.3631505029613
2024-07-29,49.13747748540745
2024-07-30,46.072626948985345
2024-07-31,36.86309500432097
2024-08-01,41.47659950563536
2024-08-02,46.859541574370155
2024-08-03,48.402473883381255
2024-08-04,52.251014111873296
2024-08-05,38.42506482290045
2024-08-06,53.03376753298087
2024-08-07,52.27223625368725
2024-08-08,43.053549659612926
2024-08-09,43.828292762486804
2024-08-10,49.217372607530535
2024-08-11,53.838783396971685
2024-08-12,49.23068846121771
2024-08-13,44.62134516418055
2024-08-14,60.016130258790334
2024-08-15,63.87195259476755
2024-08-16,63.11094146600858
2024-08-17,63.11947193477694
2024-08-18,53.88975814936792
2024-08-19,59.3258001088115
2024-08-20,47.69918711908525
2024-08-21,54.30226827234391
2024-08-22,62.45325278839381
2024-08-23,47.71851862678193
2024-08-24,43.45941832118712
2024-08-25,48.50757212397777
2024-08-26,57.82936805598106
2024-08-27,53.95529711673451
2024-08-28,56.29201975594844
2024-08-29,46.98059668098408
2024-08-30,59.02842063060079
2024-08-31,48.161260803441735
2024-09-01,56.32240559326857
2024-09-02,58.271598602321795
2024-09-03,53.99939882035826
2024-09-04,50.89498313137414
2024-09-05,50.898607374493466
2024-09-06,64.11422341379237
2024-09-07,46.63387938032796
2024-09-08,39.64161955801877
2024-09-09,52.859255523678335
2024-09-10,51.69412591808025
2024-09-11,55.58506881111983
2024-09-12,57.144041060168526
2024-09-13,55.98455997419113
2024-09-14,50.931225562567356
2024-09-15,50.157175802722
2024-09-16,60.31598750506686
