Time,candy_montgomery
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.40210994271348915
2024-12-02,0.3597825803225956
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.3597825803225956
2024-12-08,0.0
2024-12-09,0.2962915367362552
2024-12-10,0.2962915367362552
2024-12-11,0.2962915367362552
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.33861889912714876
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.48676466749527636
2024-12-23,0.31745521793170195
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.42327362390893597
2024-12-28,0.5714193922770635
2024-12-29,0.6349104358634039
2024-12-30,0.9312019725996591
2024-12-31,0.48676466749527636
2025-01-01,0.0
2025-01-02,0.5079283486907231
2025-01-03,0.38094626151804234
2025-01-04,0.0
2025-01-05,0.7618925230360847
2025-01-06,0.5079283486907231
2025-01-07,0.5079283486907231
2025-01-08,0.2751278555408084
2025-01-09,0.31745521793170195
2025-01-10,0.42327362390893597
2025-01-11,0.42327362390893597
2025-01-12,0.42327362390893597
2025-01-13,0.33861889912714876
2025-01-14,0.0
2025-01-15,0.2751278555408084
2025-01-16,0.33861889912714876
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.31745521793170195
2025-01-22,0.0
2025-01-23,0.40210994271348915
2025-01-24,0.0
2025-01-25,0.38094626151804234
2025-01-26,0.38094626151804234
2025-01-27,0.25396417434536156
2025-01-28,0.0
2025-01-29,0.2962915367362552
2025-01-30,0.0
2025-01-31,0.2962915367362552
2025-02-01,0.42327362390893597
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,0.40210994271348915
2025-02-05,0.46560098629982954
2025-02-06,2.11636811954468
2025-02-07,0.7618925230360847
2025-02-08,0.7618925230360847
2025-02-09,1.1640024657495738
2025-02-10,0.7830562042315315
2025-02-11,0.42327362390893597
2025-02-12,0.6349104358634039
2025-02-13,0.38094626151804234
2025-02-14,0.48676466749527636
2025-02-15,0.38094626151804234
2025-02-16,0.5714193922770635
2025-02-17,0.5714193922770635
2025-02-18,0.42327362390893597
2025-02-19,0.31745521793170195
2025-02-20,0.40210994271348915
2025-02-21,0.0
2025-02-22,0.33861889912714876
2025-02-23,0.6137467546679571
2025-02-24,0.0
2025-02-25,0.42327362390893597
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,0.44443730510438273
2025-03-08,0.0
2025-03-09,0.31745521793170195
2025-03-10,0.0
2025-03-11,0.33861889912714876
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.2751278555408084
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.42327362390893597
2025-03-26,0.9312019725996591
2025-03-27,0.6349104358634039
2025-03-28,0.44443730510438273
2025-03-29,0.38094626151804234
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,0.2751278555408084
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-09,0.2751278555408084
2025-04-10,0.2751278555408084
2025-04-11,0.3597825803225956
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.33861889912714876
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.2574914545446027
2025-04-18,0.2574914545446027
2025-04-19,0.0
2025-04-20,0.6560741170588508
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.398582662514248
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.2574914545446027
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,0.4091645031119714
2025-05-05,0.2363277733491559
2025-05-06,0.0
2025-05-07,0.24690961394687932
2025-05-08,0.4197463437096948
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.4197463437096948
2025-05-14,0.4197463437096948
2025-05-15,0.0
2025-05-16,0.4373827447059005
2025-05-17,0.4373827447059005
2025-05-18,0.4373827447059005
2025-05-19,0.4373827447059005
2025-05-20,0.4373827447059005
2025-05-21,0.4373827447059005
2025-05-22,0.21869137235295025
2025-05-23,0.21869137235295025
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.4373827447059005
2025-05-28,0.21869137235295025
2025-05-29,0.4373827447059005
2025-05-30,0.4373827447059005
2025-05-31,0.21869137235295025
2025-06-01,0.874765489411801
2025-06-02,2.624296468235403
2025-06-03,1.5308396064706518
2025-06-04,0.874765489411801
2025-06-05,1.5308396064706518
2025-06-06,1.3121482341177015
2025-06-07,1.0934568617647513
2025-06-08,0.874765489411801
2025-06-09,1.3121482341177015
2025-06-10,0.6560741170588508
2025-06-11,0.4373827447059005
2025-06-12,0.4373827447059005
2025-06-13,0.4373827447059005
2025-06-14,0.4373827447059005
2025-06-15,0.21869137235295025
2025-06-16,0.4373827447059005
2025-06-17,0.4373827447059005
2025-06-18,0.21869137235295025
2025-06-19,0.4373827447059005
2025-06-20,0.6560741170588508
2025-06-21,0.4373827447059005
2025-06-22,0.4373827447059005
2025-06-23,0.4373827447059005
2025-06-24,0.0
2025-06-25,0.4373827447059005
2025-06-26,0.4373827447059005
2025-06-27,0.4373827447059005
2025-06-28,0.0
2025-06-29,0.4373827447059005
2025-06-30,0.21869137235295025
2025-07-01,0.21869137235295025
2025-07-02,0.4373827447059005
2025-07-03,0.0
2025-07-04,0.4373827447059005
2025-07-05,0.0
2025-07-06,0.4373827447059005
2025-07-07,0.4373827447059005
2025-07-08,0.0
2025-07-09,0.4373827447059005
2025-07-10,0.21869137235295025
2025-07-11,0.4373827447059005
2025-07-12,0.4373827447059005
2025-07-13,0.4373827447059005
2025-07-14,0.21869137235295025
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.21869137235295025
2025-07-19,0.4373827447059005
2025-07-20,0.0
2025-07-21,0.4373827447059005
2025-07-22,0.21869137235295025
2025-07-23,0.21869137235295025
2025-07-24,0.4373827447059005
2025-07-25,0.0
2025-07-26,0.4373827447059005
2025-07-27,0.4373827447059005
2025-07-28,0.0
2025-07-29,0.21869137235295025
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.4373827447059005
2025-08-03,0.4373827447059005
2025-08-04,0.6560741170588508
2025-08-05,0.4373827447059005
2025-08-06,0.4373827447059005
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.4373827447059005
2025-08-14,0.4373827447059005
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.4373827447059005
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.4373827447059005
2025-08-23,0.4373827447059005
2025-08-24,0.4373827447059005
2025-08-25,0.21869137235295025
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.6560741170588508
2025-09-02,0.4373827447059005
2025-09-03,0.0
2025-09-04,0.6560741170588508
2025-09-05,0.6560741170588508
2025-09-06,0.6560741170588508
2025-09-07,0.4373827447059005
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.21869137235295025
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.4373827447059005
2025-09-15,0.21869137235295025
2025-09-16,0.0
2025-09-17,0.4373827447059005
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.0
2025-09-21,0.4373827447059005
2025-09-22,0.6560741170588508
2025-09-23,0.4373827447059005
2025-09-24,0.0
2025-09-25,0.4373827447059005
2025-09-26,0.4373827447059005
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,0.4373827447059005
2025-10-01,0.4373827447059005
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,0.4373827447059005
2025-10-08,0.0
2025-10-09,0.6560741170588508
2025-10-10,0.4373827447059005
2025-10-11,0.6560741170588508
2025-10-12,0.0
2025-10-13,0.21869137235295025
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,0.4373827447059005
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.21869137235295025
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.4373827447059005
2025-10-28,0.4373827447059005
2025-10-29,0.21869137235295025
2025-10-30,0.0
2025-10-31,0.4373827447059005
2025-11-01,0.4373827447059005
2025-11-02,0.874765489411801
2025-11-03,0.4373827447059005
2025-11-04,0.6560741170588508
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.4373827447059005
2025-11-12,0.21869137235295025
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.4373827447059005
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.21869137235295025
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.4373827447059005
2025-12-01,1.0934568617647513
2025-12-02,5.029901564117855
2025-12-03,7.435506660000309
2025-12-04,9.62242038352981
2025-12-05,11.153259990000462
2025-12-06,18.58876665000077
2025-12-07,21.869137235295025
2025-12-08,18.15138390529487
2025-12-09,17.49530978823602
2025-12-10,15.745778809412418
2025-12-11,13.57636586466452
2025-12-12,12.289648449713837
2025-12-13,14.005271669648081
2025-12-14,13.14746005968096
2025-12-15,8.967747696021831
2025-12-16,7.860447444791161
2025-12-17,5.89533558359337
2025-12-18,5.536501256153347
2025-12-19,5.107595451169786
2025-12-20,5.89533558359337
2025-12-21,5.107595451169786
2025-12-22,3.860152244852044
2025-12-23,3.4312464398684837
2025-12-24,3.5013179174120204
2025-12-25,2.035183338741327
2025-12-26,3.321900753692008
2025-12-27,5.216941137346262
2025-12-28,5.645846942329822
2025-12-29,5.216941137346262
2025-12-30,4.538546691099153
2025-12-31,4.538546691099153
2026-01-01,3.9302237223955805
2026-01-02,5.107595451169786
2026-01-03,5.46642977860981
2026-01-04,5.645846942329822
2026-01-05,3.571389394955557
2026-01-06,3.251829276148471
2026-01-07,3.251829276148471
2026-01-08,3.0724121124284594
2026-01-09,2.6435063074448992
2026-01-10,3.5035738771768363
2026-01-11,3.6437168322639097
2026-01-12,2.3824302364802485
2026-01-13,2.522573191567322
2026-01-14,2.1021443263061017
2026-01-15,1.8218584161319549
2026-01-16,1.9620013712190283
2026-01-17,2.943002056828542
2026-01-18,2.943002056828542
2026-01-19,3.223287967002689
2026-01-20,2.242287281393175
2026-01-21,2.242287281393175
2026-01-22,1.9620013712190283
2026-01-23,1.9620013712190283
2026-01-24,3.0831450119156156
2026-01-25,4.344431607699277
2026-01-26,3.6437168322639097
2026-01-27,2.802859101741469
2026-01-28,2.522573191567322
2026-01-29,2.522573191567322
2026-01-30,1.8218584161319549
2026-01-31,2.802859101741469
2026-02-01,3.0831450119156156
2026-02-02,2.3824302364802485
2026-02-03,2.242287281393175
2026-02-04,1.8218584161319549
2026-02-05,1.8218584161319549
2026-02-06,1.5415725059578078
2026-02-07,2.3824302364802485
2026-02-08,2.242287281393175
2026-02-09,1.261286595783661
2026-02-10,1.8218584161319549
2026-02-11,1.6817154610448815
2026-02-12,1.5415725059578078
2026-02-13,0.9810006856095141
2026-02-14,1.261286595783661
2026-02-15,2.1021443263061017
2026-02-16,1.6817154610448815
2026-02-17,1.261286595783661
2026-02-18,1.1211436406965876
2026-02-19,0.9810006856095141
2026-02-20,0.9810006856095141
2026-02-21,1.261286595783661
2026-02-22,1.5415725059578078
2026-02-23,1.4014295508707344
2026-02-24,1.1211436406965876
2026-02-25,0.8408577305224407
2026-02-26,1.261286595783661
2026-02-27,0.7007147754353672
2026-02-28,0.8408577305224407
2026-03-01,1.1211436406965876
2026-03-02,0.9810006856095141
2026-03-03,0.7007147754353672
2026-03-04,1.1211436406965876
2026-03-05,0.8408577305224407
2026-03-06,0.8408577305224407
2026-03-07,1.261286595783661
2026-03-08,1.4014295508707344
2026-03-09,1.1211436406965876
2026-03-10,0.8408577305224407
2026-03-11,0.8408577305224407
2026-03-12,0.9810006856095141
2026-03-13,0.9810006856095141
2026-03-14,0.8408577305224407
2026-03-15,1.6817154610448815
2026-03-16,1.1211436406965876
2026-03-17,0.9810006856095141
2026-03-18,1.1211436406965876
2026-03-19,0.7007147754353672
2026-03-20,0.8408577305224407
2026-03-21,1.1211436406965876
2026-03-22,0.8408577305224407
2026-03-23,1.1211436406965876
2026-03-24,0.9810006856095141
2026-03-25,0.8408577305224407
2026-03-26,0.9810006856095141
2026-03-27,0.8408577305224407
2026-03-28,0.9810006856095141
2026-03-29,1.261286595783661
2026-03-30,0.7007147754353672
2026-03-31,0.9810006856095141
2026-04-01,0.8408577305224407
2026-04-02,0.5605718203482938
2026-04-03,0.8408577305224407
2026-04-04,0.8408577305224407
2026-04-05,0.7007147754353672
2026-04-06,0.8408577305224407
2026-04-07,0.5605718203482938
2026-04-08,0.5605718203482938
2026-04-09,0.5605718203482938
2026-04-10,0.5605718203482938
2026-04-11,0.5605718203482938
2026-04-12,0.5605718203482938
2026-04-13,0.7007147754353672
2026-04-14,0.5605718203482938
2026-04-15,0.42042886526122036
2026-04-16,0.5605718203482938
2026-04-17,0.5605718203482938
2026-04-18,0.7007147754353672
2026-04-19,0.8408577305224407
2026-04-20,0.5605718203482938
2026-04-21,0.7007147754353672
2026-04-22,0.42042886526122036
2026-04-23,0.5605718203482938
2026-04-24,0.7007147754353672
2026-04-25,0.5605718203482938
2026-04-26,0.7007147754353672
2026-04-27,0.2802859101741469
2026-04-28,0.5605718203482938
2026-04-29,0.42042886526122036
2026-04-30,0.7007147754353672
2026-05-01,0.5605718203482938
2026-05-02,0.42042886526122036
2026-05-03,0.5605718203482938
2026-05-04,0.42042886526122036
2026-05-05,0.42042886526122036
2026-05-06,0.2802859101741469
2026-05-07,0.5605718203482938
2026-05-08,0.42042886526122036
2026-05-09,0.7007147754353672
2026-05-10,0.5605718203482938
2026-05-11,0.5605718203482938
2026-05-12,0.5605718203482938
2026-05-13,0.42042886526122036
2026-05-14,0.42042886526122036
2026-05-15,0.5605718203482938
2026-05-16,0.0
2026-05-17,0.42042886526122036
2026-05-18,0.5605718203482938
2026-05-19,0.5605718203482938
2026-05-20,0.5605718203482938
2026-05-21,0.5605718203482938
2026-05-22,0.0
2026-05-23,0.5605718203482938
2026-05-24,0.8408577305224407
2026-05-25,0.8408577305224407
2026-05-26,0.7007147754353672
2026-05-27,0.5605718203482938
2026-05-28,0.7007147754353672
2026-05-29,0.7007147754353672
2026-05-30,0.9810006856095141
2026-05-31,0.7007147754353672
