Time,value
2022-08-29,49
2022-08-30,54
2022-08-31,57
2022-09-01,57
2022-09-02,45
2022-09-03,22
2022-09-04,25
2022-09-05,30
2022-09-06,56
2022-09-07,58
2022-09-08,62
2022-09-09,57
2022-09-10,27
2022-09-11,35
2022-09-12,69
2022-09-13,68
2022-09-14,68
2022-09-15,71
2022-09-16,62
2022-09-17,29
2022-09-18,32
2022-09-19,71
2022-09-20,69
2022-09-21,73
2022-09-22,69
2022-09-23,63
2022-09-24,27
2022-09-25,31
2022-09-26,65
2022-09-27,65
2022-09-28,65
2022-09-29,69
2022-09-30,61
2022-10-01,27
2022-10-02,34
2022-10-03,72
2022-10-04,69
2022-10-05,68
2022-10-06,76
2022-10-07,62
2022-10-08,28
2022-10-09,31
2022-10-10,63
2022-10-11,69
2022-10-12,64
2022-10-13,71
2022-10-14,60
2022-10-15,31
2022-10-16,34
2022-10-17,74
2022-10-18,77
2022-10-19,80
2022-10-20,74
2022-10-21,66
2022-10-22,30
2022-10-23,34
2022-10-24,74
2022-10-25,75
2022-10-26,79
2022-10-27,76
2022-10-28,69
2022-10-29,29
2022-10-30,34
2022-10-31,77
2022-11-01,74
2022-11-02,82
2022-11-03,83
2022-11-04,70
2022-11-05,30
2022-11-06,32
2022-11-07,77
2022-11-08,64
2022-11-09,68
2022-11-10,73
2022-11-11,51
2022-11-12,30
2022-11-13,37
2022-11-14,80
2022-11-15,81
2022-11-16,82
2022-11-17,83
2022-11-18,74
2022-11-19,28
2022-11-20,31
2022-11-21,54
2022-11-22,50
2022-11-23,31
2022-11-24,18
2022-11-25,18
2022-11-26,21
2022-11-27,29
2022-11-28,72
2022-11-29,78
2022-11-30,77
2022-12-01,87
2022-12-02,77
2022-12-03,31
2022-12-04,33
2022-12-05,84
2022-12-06,82
2022-12-07,87
2022-12-08,84
2022-12-09,76
2022-12-10,32
2022-12-11,33
2022-12-12,84
2022-12-13,83
2022-12-14,79
2022-12-15,78
2022-12-16,60
2022-12-17,24
2022-12-18,23
2022-12-19,50
2022-12-20,46
2022-12-21,41
2022-12-22,32
2022-12-23,24
2022-12-24,17
2022-12-25,11
2022-12-26,16
2022-12-27,26
2022-12-28,31
2022-12-29,33
2022-12-30,32
2022-12-31,23
2023-01-01,17
2023-01-02,25
2023-01-03,43
2023-01-04,52
2023-01-05,57
2023-01-06,57
2023-01-07,25
2023-01-08,23
2023-01-09,60
2023-01-10,67
2023-01-11,70
2023-01-12,74
2023-01-13,65
2023-01-14,30
2023-01-15,24
2023-01-16,35
2023-01-17,75
2023-01-18,77
2023-01-19,76
2023-01-20,74
2023-01-21,32
2023-01-22,36
2023-01-23,76
2023-01-24,80
2023-01-25,77
2023-01-26,84
2023-01-27,76
2023-01-28,31
2023-01-29,36
2023-01-30,83
2023-01-31,79
2023-02-01,82
2023-02-02,83
2023-02-03,78
2023-02-04,35
2023-02-05,40
2023-02-06,90
2023-02-07,92
2023-02-08,92
2023-02-09,87
2023-02-10,82
2023-02-11,35
2023-02-12,37
2023-02-13,79
2023-02-14,85
2023-02-15,86
2023-02-16,88
2023-02-17,77
2023-02-18,31
2023-02-19,37
2023-02-20,57
2023-02-21,78
2023-02-22,81
2023-02-23,83
2023-02-24,82
2023-02-25,39
2023-02-26,37
2023-02-27,96
2023-02-28,87
2023-03-01,88
2023-03-02,86
2023-03-03,79
2023-03-04,36
2023-03-05,39
2023-03-06,86
2023-03-07,85
2023-03-08,89
2023-03-09,86
2023-03-10,69
2023-03-11,32
2023-03-12,33
2023-03-13,71
2023-03-14,67
2023-03-15,67
2023-03-16,64
2023-03-17,58
2023-03-18,31
2023-03-19,35
2023-03-20,77
2023-03-21,84
2023-03-22,78
2023-03-23,81
2023-03-24,70
2023-03-25,31
2023-03-26,35
2023-03-27,84
2023-03-28,83
2023-03-29,80
2023-03-30,86
2023-03-31,73
2023-04-01,35
2023-04-02,42
2023-04-03,82
2023-04-04,79
2023-04-05,77
2023-04-06,70
2023-04-07,47
2023-04-08,33
2023-04-09,36
2023-04-10,79
2023-04-11,82
2023-04-12,82
2023-04-13,86
2023-04-14,81
2023-04-15,37
2023-04-16,51
2023-04-17,100
2023-04-18,98
2023-04-19,87
2023-04-20,80
2023-04-21,68
2023-04-22,32
2023-04-23,36
2023-04-24,85
2023-04-25,78
2023-04-26,79
2023-04-27,77
2023-04-28,68
2023-04-29,31
2023-04-30,36
2023-05-01,81
2023-05-02,80
2023-05-03,74
2023-05-04,74
2023-05-05,62
2023-05-06,26
2023-05-07,31
2023-05-08,76
2023-05-09,72
2023-05-10,71
2023-05-11,69
2023-05-12,60
2023-05-13,25
2023-05-14,22
2023-05-15,65
2023-05-16,63
2023-05-17,64
2023-05-18,63
2023-05-19,51
2023-05-20,23
2023-05-21,23
2023-05-22,56
2023-05-23,58
2023-05-24,50
