Time,gamestop
2024-09-23,26.483260872462374
2024-09-24,26.483260872462374
2024-09-25,28.138464676991273
2024-09-26,36.41448369963577
2024-09-27,36.41448369963577
2024-09-28,41.38009511322246
2024-09-29,38.06968750416466
2024-09-30,24.828057067933475
2024-10-01,24.828057067933475
2024-10-02,26.483260872462374
2024-10-03,28.138464676991273
2024-10-04,31.44887228604907
2024-10-05,36.41448369963577
2024-10-06,34.759279895106864
2024-10-07,28.138464676991273
2024-10-08,29.79366848152017
2024-10-09,28.138464676991273
2024-10-10,34.759279895106864
2024-10-11,43.035298917751355
2024-10-12,41.38009511322246
2024-10-13,38.06968750416466
2024-10-14,29.79366848152017
2024-10-15,28.138464676991273
2024-10-16,28.138464676991273
2024-10-17,31.44887228604907
2024-10-18,33.10407609057797
2024-10-19,38.06968750416466
2024-10-20,34.759279895106864
2024-10-21,26.483260872462374
2024-10-22,24.828057067933475
2024-10-23,26.483260872462374
2024-10-24,29.79366848152017
2024-10-25,38.06968750416466
2024-10-26,38.06968750416466
2024-10-27,36.41448369963577
2024-10-28,26.483260872462374
2024-10-29,26.483260872462374
2024-10-30,26.483260872462374
2024-10-31,24.828057067933475
2024-11-01,31.44887228604907
2024-11-02,39.72489130869356
2024-11-03,38.06968750416466
2024-11-04,26.483260872462374
2024-11-05,24.828057067933475
2024-11-06,19.86244565434678
2024-11-07,29.79366848152017
2024-11-08,38.06968750416466
2024-11-09,43.035298917751355
2024-11-10,41.38009511322246
2024-11-11,36.41448369963577
2024-11-12,34.759279895106864
2024-11-13,31.44887228604907
2024-11-14,33.10407609057797
2024-11-15,33.10407609057797
2024-11-16,38.06968750416466
2024-11-17,44.69050272228026
2024-11-18,38.06968750416466
2024-11-19,33.10407609057797
2024-11-20,34.759279895106864
2024-11-21,38.06968750416466
2024-11-22,43.035298917751355
2024-11-23,49.65611413586695
2024-11-24,49.65611413586695
2024-11-25,43.035298917751355
2024-11-26,43.035298917751355
2024-11-27,52.96652174492475
2024-11-28,54.62172554945364
2024-11-29,119.17467392608069
2024-11-30,62.89774457209814
2024-12-01,56.276929353982545
2024-12-02,44.69050272228026
2024-12-03,36.41448369963577
2024-12-04,33.10407609057797
2024-12-05,36.41448369963577
2024-12-06,39.72489130869356
2024-12-07,46.34570652680915
2024-12-08,44.69050272228026
2024-12-09,33.10407609057797
2024-12-10,34.759279895106864
2024-12-11,36.41448369963577
2024-12-12,36.41448369963577
2024-12-13,43.035298917751355
2024-12-14,56.276929353982545
2024-12-15,59.58733696304034
2024-12-16,39.72489130869356
2024-12-17,43.035298917751355
2024-12-18,44.69050272228026
2024-12-19,48.000910331338055
2024-12-20,56.276929353982545
2024-12-21,59.58733696304034
2024-12-22,66.20815218115594
2024-12-23,64.55294837662704
2024-12-24,82.76019022644492
2024-12-25,59.58733696304034
2024-12-26,74.48417120380043
2024-12-27,69.51855979021373
2024-12-28,56.276929353982545
2024-12-29,56.276929353982545
2024-12-30,43.035298917751355
2024-12-31,46.34570652680915
2025-01-01,46.34570652680915
2025-01-02,39.72489130869356
2025-01-03,38.06968750416466
2025-01-04,44.69050272228026
2025-01-05,39.72489130869356
2025-01-06,31.44887228604907
2025-01-07,29.79366848152017
2025-01-08,28.138464676991273
2025-01-09,33.10407609057797
2025-01-10,34.759279895106864
2025-01-11,39.72489130869356
2025-01-12,39.72489130869356
2025-01-13,28.138464676991273
2025-01-14,28.138464676991273
2025-01-15,29.79366848152017
2025-01-16,36.41448369963577
2025-01-17,62.89774457209814
2025-01-18,44.69050272228026
2025-01-19,38.06968750416466
2025-01-20,41.38009511322246
2025-01-21,31.44887228604907
2025-01-22,29.79366848152017
2025-01-23,36.41448369963577
2025-01-24,43.035298917751355
2025-01-25,48.000910331338055
2025-01-26,41.38009511322246
2025-01-27,29.79366848152017
2025-01-28,29.79366848152017
2025-01-29,26.483260872462374
2025-01-30,26.483260872462374
2025-01-31,29.79366848152017
2025-02-01,38.06968750416466
2025-02-02,36.41448369963577
2025-02-03,26.483260872462374
2025-02-04,24.828057067933475
2025-02-05,24.828057067933475
2025-02-06,28.138464676991273
2025-02-07,49.65611413586695
2025-02-08,38.06968750416466
2025-02-09,33.10407609057797
2025-02-10,23.172853263404576
2025-02-11,24.828057067933475
2025-02-12,24.828057067933475
2025-02-13,29.79366848152017
2025-02-14,39.72489130869356
2025-02-15,38.06968750416466
2025-02-16,36.41448369963577
2025-02-17,28.138464676991273
2025-02-18,24.828057067933475
2025-02-19,26.483260872462374
2025-02-20,28.138464676991273
2025-02-21,38.06968750416466
2025-02-22,41.38009511322246
2025-02-23,38.06968750416466
2025-02-24,28.138464676991273
2025-02-25,26.483260872462374
2025-02-26,26.483260872462374
2025-02-27,33.10407609057797
2025-02-28,33.10407609057797
2025-03-01,39.72489130869356
2025-03-02,38.06968750416466
2025-03-03,26.483260872462374
2025-03-04,24.828057067933475
2025-03-05,24.828057067933475
2025-03-06,26.483260872462374
2025-03-07,34.759279895106864
2025-03-08,36.41448369963577
2025-03-09,36.41448369963577
2025-03-10,24.828057067933475
2025-03-11,24.828057067933475
2025-03-12,23.172853263404576
2025-03-13,26.483260872462374
2025-03-14,31.44887228604907
2025-03-15,44.69050272228026
2025-03-16,38.06968750416466
2025-03-17,24.828057067933475
2025-03-18,26.483260872462374
2025-03-19,26.483260872462374
2025-03-20,29.79366848152017
2025-03-21,29.79366848152017
2025-03-22,36.41448369963577
2025-03-23,34.759279895106864
2025-03-24,26.483260872462374
2025-03-25,31.44887228604907
2025-03-26,33.10407609057797
2025-03-27,33.10407609057797
2025-03-28,49.65611413586695
2025-03-29,39.72489130869356
2025-03-30,38.06968750416466
2025-03-31,26.483260872462374
2025-04-01,26.483260872462374
2025-04-02,38.06968750416466
2025-04-03,36.41448369963577
2025-04-04,38.06968750416466
2025-04-05,43.035298917751355
2025-04-06,38.06968750416466
2025-04-07,28.138464676991273
2025-04-08,26.483260872462374
2025-04-09,28.138464676991273
2025-04-10,26.483260872462374
2025-04-11,31.44887228604907
2025-04-12,36.41448369963577
2025-04-13,31.44887228604907
2025-04-14,24.828057067933475
2025-04-15,26.483260872462374
2025-04-16,26.483260872462374
2025-04-17,24.828057067933475
2025-04-18,34.759279895106864
2025-04-19,39.72489130869356
2025-04-20,39.72489130869356
2025-04-21,31.44887228604907
2025-04-22,31.44887228604907
2025-04-23,38.06968750416466
2025-04-24,165.52038045288984
2025-04-25,48.000910331338055
2025-04-26,39.72489130869356
2025-04-27,38.06968750416466
2025-04-28,26.483260872462374
2025-04-29,24.828057067933475
2025-04-30,24.828057067933475
2025-05-01,26.483260872462374
2025-05-02,29.79366848152017
2025-05-03,36.41448369963577
2025-05-04,36.41448369963577
2025-05-05,23.172853263404576
2025-05-06,24.828057067933475
2025-05-07,24.828057067933475
2025-05-08,28.138464676991273
2025-05-09,33.10407609057797
2025-05-10,57.93213315851144
2025-05-11,36.41448369963577
2025-05-12,26.483260872462374
2025-05-13,24.828057067933475
2025-05-14,26.483260872462374
2025-05-15,31.44887228604907
2025-05-16,39.72489130869356
2025-05-17,36.41448369963577
2025-05-18,34.759279895106864
2025-05-19,26.483260872462374
2025-05-20,26.483260872462374
2025-05-21,24.828057067933475
2025-05-22,28.138464676991273
2025-05-23,33.10407609057797
2025-05-24,41.38009511322246
2025-05-25,36.41448369963577
2025-05-26,36.41448369963577
2025-05-27,31.44887228604907
2025-05-28,38.06968750416466
2025-05-29,38.06968750416466
2025-05-30,49.65611413586695
2025-05-31,43.035298917751355
2025-06-01,39.72489130869356
2025-06-02,34.759279895106864
2025-06-03,39.72489130869356
2025-06-04,64.55294837662704
2025-06-05,99.3122282717339
2025-06-06,67.86335598568483
2025-06-07,56.276929353982545
2025-06-08,49.65611413586695
2025-06-09,43.035298917751355
2025-06-10,39.72489130869356
2025-06-11,41.38009511322246
2025-06-12,48.000910331338055
2025-06-13,57.93213315851144
2025-06-14,48.000910331338055
2025-06-15,44.69050272228026
2025-06-16,38.06968750416466
2025-06-17,39.72489130869356
2025-06-18,36.41448369963577
2025-06-19,36.41448369963577
2025-06-20,38.06968750416466
2025-06-21,46.34570652680915
2025-06-22,38.06968750416466
2025-06-23,31.44887228604907
2025-06-24,29.79366848152017
2025-06-25,28.138464676991273
2025-06-26,34.759279895106864
2025-06-27,46.34570652680915
2025-06-28,39.72489130869356
2025-06-29,36.41448369963577
2025-06-30,29.79366848152017
2025-07-01,29.79366848152017
2025-07-02,31.44887228604907
2025-07-03,33.10407609057797
2025-07-04,39.72489130869356
2025-07-05,44.69050272228026
2025-07-06,39.72489130869356
2025-07-07,33.10407609057797
2025-07-08,31.44887228604907
2025-07-09,31.44887228604907
2025-07-10,36.41448369963577
2025-07-11,38.06968750416466
2025-07-12,41.38009511322246
2025-07-13,38.06968750416466
2025-07-14,31.44887228604907
2025-07-15,34.759279895106864
2025-07-16,34.759279895106864
2025-07-17,41.38009511322246
2025-07-18,48.000910331338055
2025-07-19,38.06968750416466
2025-07-20,38.06968750416466
2025-07-21,31.44887228604907
2025-07-22,28.138464676991273
2025-07-23,29.79366848152017
2025-07-24,28.138464676991273
2025-07-25,33.10407609057797
2025-07-26,43.035298917751355
2025-07-27,34.759279895106864
2025-07-28,28.138464676991273
2025-07-29,28.138464676991273
2025-07-30,26.483260872462374
2025-07-31,29.79366848152017
2025-08-01,38.06968750416466
2025-08-02,34.759279895106864
2025-08-03,34.759279895106864
2025-08-04,28.138464676991273
2025-08-05,26.483260872462374
2025-08-06,24.828057067933475
2025-08-07,28.138464676991273
2025-08-08,31.44887228604907
2025-08-09,41.38009511322246
2025-08-10,34.759279895106864
2025-08-11,26.483260872462374
2025-08-12,24.828057067933475
2025-08-13,24.828057067933475
2025-08-14,28.138464676991273
2025-08-15,28.138464676991273
2025-08-16,34.759279895106864
2025-08-17,34.759279895106864
2025-08-18,23.172853263404576
2025-08-19,24.828057067933475
2025-08-20,24.828057067933475
2025-08-21,28.138464676991273
2025-08-22,34.759279895106864
2025-08-23,31.44887228604907
2025-08-24,33.10407609057797
2025-08-25,24.828057067933475
2025-08-26,23.172853263404576
2025-08-27,24.828057067933475
2025-08-28,28.138464676991273
2025-08-29,31.44887228604907
2025-08-30,43.035298917751355
2025-08-31,34.759279895106864
2025-09-01,33.10407609057797
2025-09-02,24.828057067933475
2025-09-03,24.828057067933475
2025-09-04,23.172853263404576
2025-09-05,31.44887228604907
2025-09-06,33.10407609057797
2025-09-07,29.79366848152017
2025-09-08,23.172853263404576
2025-09-09,24.828057067933475
2025-09-10,24.828057067933475
2025-09-11,23.172853263404576
2025-09-12,29.79366848152017
2025-09-13,39.72489130869356
2025-09-14,29.79366848152017
2025-09-15,21.517649458875677
2025-09-16,23.172853263404576
2025-09-17,23.172853263404576
2025-09-18,21.517649458875677
2025-09-19,28.138464676991273
2025-09-20,39.72489130869356
2025-09-21,29.79366848152017
2025-09-22,24.828057067933475
2025-09-23,26.483260872462374
2025-09-24,26.483260872462374
2025-09-25,38.06968750416466
2025-09-26,71.17376359474262
2025-09-27,43.035298917751355
2025-09-28,36.41448369963577
2025-09-29,28.138464676991273
2025-09-30,26.483260872462374
2025-10-01,26.483260872462374
2025-10-02,34.759279895106864
2025-10-03,34.759279895106864
2025-10-04,51.31131794039585
2025-10-05,39.72489130869356
2025-10-06,28.138464676991273
2025-10-07,28.138464676991273
2025-10-08,28.138464676991273
2025-10-09,31.44887228604907
2025-10-10,36.41448369963577
2025-10-11,39.72489130869356
2025-10-12,34.759279895106864
2025-10-13,28.138464676991273
2025-10-14,28.138464676991273
2025-10-15,33.10407609057797
2025-10-16,43.035298917751355
2025-10-17,34.759279895106864
2025-10-18,43.035298917751355
2025-10-19,36.41448369963577
2025-10-20,28.138464676991273
2025-10-21,26.483260872462374
2025-10-22,28.138464676991273
2025-10-23,26.483260872462374
2025-10-24,29.79366848152017
2025-10-25,33.10407609057797
2025-10-26,29.79366848152017
2025-10-27,29.79366848152017
2025-10-28,24.828057067933475
2025-10-29,24.828057067933475
2025-10-30,24.828057067933475
2025-10-31,28.138464676991273
2025-11-01,41.38009511322246
2025-11-02,33.10407609057797
2025-11-03,24.828057067933475
2025-11-04,23.172853263404576
2025-11-05,24.828057067933475
2025-11-06,28.138464676991273
2025-11-07,33.10407609057797
2025-11-08,36.41448369963577
2025-11-09,34.759279895106864
2025-11-10,28.138464676991273
2025-11-11,29.79366848152017
2025-11-12,26.483260872462374
2025-11-13,31.44887228604907
2025-11-14,48.000910331338055
2025-11-15,39.72489130869356
2025-11-16,36.41448369963577
2025-11-17,41.38009511322246
2025-11-18,44.69050272228026
2025-11-19,39.72489130869356
2025-11-20,41.38009511322246
2025-11-21,48.000910331338055
2025-11-22,48.000910331338055
2025-11-23,46.34570652680915
2025-11-24,39.72489130869356
2025-11-25,39.72489130869356
2025-11-26,46.34570652680915
2025-11-27,49.65611413586695
2025-11-28,119.17467392608069
2025-11-29,66.20815218115594
2025-11-30,51.31131794039585
2025-12-01,44.69050272228026
2025-12-02,39.72489130869356
2025-12-03,36.41448369963577
2025-12-04,38.06968750416466
2025-12-05,41.38009511322246
2025-12-06,56.276929353982545
2025-12-07,49.65611413586695
2025-12-08,38.06968750416466
2025-12-09,38.06968750416466
2025-12-10,34.759279895106864
2025-12-11,37.52723952466064
2025-12-12,42.651816056108025
2025-12-13,49.73618198610017
2025-12-14,44.989001286746216
2025-12-15,39.86442475529883
2025-12-16,39.86442475529883
2025-12-17,39.487028923205386
2025-12-18,44.989001286746216
2025-12-19,49.73618198610017
2025-12-20,61.56772861544627
2025-12-21,56.44315208399888
2025-12-22,51.31857555255149
2025-12-23,54.483362685454125
2025-12-24,75.80927071350814
2025-12-25,53.27836495109624
2025-12-26,61.19033278335284
2025-12-27,54.10596685336069
2025-12-28,49.73618198610017
2025-12-29,43.4066077202949
2025-12-30,39.487028923205386
2025-12-31,41.06942248965671
2026-01-01,44.61160545465278
2026-01-02,41.44681832175014
2026-01-03,44.989001286746216
2026-01-04,43.02921188820146
2026-01-05,31.575061090948797
2026-01-06,31.197665258855363
2026-01-07,31.197665258855363
2026-01-08,29.615271692404043
2026-01-09,32.78005882530668
2026-01-10,38.49437487353035
2026-01-11,40.00395820190409
2026-01-12,27.172499910727307
2026-01-13,25.662916582353567
2026-01-14,25.662916582353567
2026-01-15,26.417708246540435
2026-01-16,30.191666567474783
2026-01-17,35.475208216782875
2026-01-18,33.96562488840913
2026-01-19,30.191666567474783
2026-01-20,24.908124918166695
2026-01-21,33.96562488840913
2026-01-22,27.172499910727307
2026-01-23,30.191666567474783
2026-01-24,34.720416552596
2026-01-25,27.927291574914175
2026-01-26,26.417708246540435
2026-01-27,26.417708246540435
2026-01-28,25.662916582353567
2026-01-29,26.417708246540435
2026-01-30,40.75874986609096
2026-01-31,38.49437487353035
2026-02-01,35.475208216782875
2026-02-02,26.417708246540435
2026-02-03,30.946458231661655
2026-02-04,38.49437487353035
2026-02-05,33.21083322422226
2026-02-06,41.51354153027783
2026-02-07,39.24916653771722
2026-02-08,31.701249895848523
2026-02-09,21.134166597232348
2026-02-10,24.908124918166695
2026-02-11,25.662916582353567
2026-02-12,26.417708246540435
2026-02-13,30.191666567474783
2026-02-14,36.22999988096974
2026-02-15,36.22999988096974
2026-02-16,29.436874903287915
2026-02-17,24.153333253979827
2026-02-18,24.153333253979827
2026-02-19,26.417708246540435
2026-02-20,33.96562488840913
2026-02-21,39.24916653771722
2026-02-22,36.22999988096974
2026-02-23,25.662916582353567
2026-02-24,26.417708246540435
2026-02-25,26.417708246540435
2026-02-26,30.946458231661655
2026-02-27,40.75874986609096
2026-02-28,40.75874986609096
2026-03-01,39.24916653771722
2026-03-02,28.682083239101043
2026-03-03,28.682083239101043
2026-03-04,27.927291574914175
2026-03-05,30.946458231661655
2026-03-06,33.21083322422226
2026-03-07,43.02312485865157
2026-03-08,40.00395820190409
2026-03-09,29.436874903287915
2026-03-10,27.172499910727307
2026-03-11,28.682083239101043
2026-03-12,28.682083239101043
2026-03-13,33.96562488840913
2026-03-14,42.268333194464695
2026-03-15,36.98479154515661
2026-03-16,30.191666567474783
2026-03-17,31.701249895848523
2026-03-18,30.946458231661655
2026-03-19,30.946458231661655
2026-03-20,35.475208216782875
2026-03-21,37.73958320934348
2026-03-22,37.73958320934348
2026-03-23,27.172499910727307
2026-03-24,27.927291574914175
2026-03-25,26.417708246540435
2026-03-26,27.927291574914175
2026-03-27,49.06145817214652
2026-03-28,44.53270818702531
2026-03-29,43.02312485865157
2026-03-30,32.456041560035395
2026-03-31,27.927291574914175
2026-04-01,32.456041560035395
2026-04-02,31.701249895848523
2026-04-03,35.475208216782875
2026-04-04,40.75874986609096
2026-04-05,39.24916653771722
2026-04-06,30.191666567474783
2026-04-07,27.172499910727307
2026-04-08,26.417708246540435
2026-04-09,26.417708246540435
2026-04-10,29.436874903287915
2026-04-11,36.22999988096974
2026-04-12,34.720416552596
2026-04-13,25.662916582353567
2026-04-14,26.417708246540435
2026-04-15,29.436874903287915
2026-04-16,33.21083322422226
2026-04-17,33.96562488840913
2026-04-18,38.49437487353035
2026-04-19,37.73958320934348
2026-04-20,28.682083239101043
2026-04-21,31.701249895848523
2026-04-22,30.191666567474783
2026-04-23,29.436874903287915
2026-04-24,33.21083322422226
2026-04-25,37.73958320934348
2026-04-26,37.73958320934348
2026-04-27,27.172499910727307
2026-04-28,27.172499910727307
2026-04-29,25.662916582353567
2026-04-30,30.191666567474783
2026-05-01,36.22999988096974
2026-05-02,46.04229151539904
2026-05-03,45.287499851212175
2026-05-04,56.60937481401522
2026-05-05,46.04229151539904
2026-05-06,39.24916653771722
2026-05-07,33.21083322422226
2026-05-08,33.96562488840913
2026-05-09,36.98479154515661
2026-05-10,36.22999988096974
2026-05-11,28.682083239101043
2026-05-12,31.701249895848523
2026-05-13,29.436874903287915
2026-05-14,31.701249895848523
2026-05-15,30.946458231661655
2026-05-16,38.49437487353035
2026-05-17,42.268333194464695
2026-05-18,33.21083322422226
2026-05-19,30.946458231661655
2026-05-20,32.456041560035395
2026-05-21,34.720416552596
2026-05-22,48.306666507959655
2026-05-23,43.02312485865157
2026-05-24,45.287499851212175
2026-05-25,38.49437487353035
2026-05-26,29.436874903287915
2026-05-27,31.701249895848523
2026-05-28,32.456041560035395
2026-05-29,35.475208216782875
2026-05-30,38.49437487353035
2026-05-31,38.49437487353035
