Time,ncaa_scores
2024-10-12,37.95421882160432
2024-10-13,38.57641913015521
2024-10-14,3.1110015427544524
2024-10-15,1.244400617101781
2024-10-16,1.244400617101781
2024-10-17,1.244400617101781
2024-10-18,2.488801234203562
2024-10-19,37.33201851305343
2024-10-20,37.33201851305343
2024-10-21,3.1110015427544524
2024-10-22,1.8666009256526714
2024-10-23,1.244400617101781
2024-10-24,1.8666009256526714
2024-10-25,2.488801234203562
2024-10-26,35.46541758740076
2024-10-27,29.243414501891852
2024-10-28,2.488801234203562
2024-10-29,1.244400617101781
2024-10-30,1.244400617101781
2024-10-31,1.244400617101781
2024-11-01,2.488801234203562
2024-11-02,34.84321727884986
2024-11-03,24.88801234203562
2024-11-04,2.488801234203562
2024-11-05,2.488801234203562
2024-11-06,1.244400617101781
2024-11-07,1.8666009256526714
2024-11-08,2.488801234203562
2024-11-09,27.99901388479007
2024-11-10,35.46541758740076
2024-11-11,3.733201851305343
2024-11-12,1.8666009256526714
2024-11-13,2.488801234203562
2024-11-14,1.8666009256526714
2024-11-15,2.488801234203562
2024-11-16,23.021411416382946
2024-11-17,31.732215736095416
2024-11-18,2.488801234203562
2024-11-19,1.8666009256526714
2024-11-20,2.488801234203562
2024-11-21,1.8666009256526714
2024-11-22,3.1110015427544524
2024-11-23,30.487815118993634
2024-11-24,32.976616353197194
2024-11-25,3.733201851305343
2024-11-26,3.1110015427544524
2024-11-27,4.977602468407124
2024-11-28,4.977602468407124
2024-11-29,9.955204936814248
2024-11-30,42.309620981460554
2024-12-01,29.243414501891852
2024-12-02,3.1110015427544524
2024-12-03,1.8666009256526714
2024-12-04,2.488801234203562
2024-12-05,3.1110015427544524
2024-12-06,3.1110015427544524
2024-12-07,23.643611724933837
2024-12-08,32.35441604464631
2024-12-09,2.488801234203562
2024-12-10,1.8666009256526714
2024-12-11,2.488801234203562
2024-12-12,1.8666009256526714
2024-12-13,2.488801234203562
2024-12-14,9.955204936814248
2024-12-15,7.466403702610686
2024-12-16,1.8666009256526714
2024-12-17,1.8666009256526714
2024-12-18,3.1110015427544524
2024-12-19,3.1110015427544524
2024-12-20,6.222003085508905
2024-12-21,31.110015427544525
2024-12-22,24.26581203348473
2024-12-23,3.733201851305343
2024-12-24,4.355402159856233
2024-12-25,4.355402159856233
2024-12-26,4.977602468407124
2024-12-27,8.710804319712466
2024-12-28,15.555007713772262
2024-12-29,12.44400617101781
2024-12-30,4.977602468407124
2024-12-31,14.31060709667048
2025-01-01,40.44302005580788
2025-01-02,23.021411416382946
2025-01-03,13.0662064795687
2025-01-04,8.710804319712466
2025-01-05,4.355402159856233
2025-01-06,2.488801234203562
2025-01-07,2.488801234203562
2025-01-08,3.1110015427544524
2025-01-09,3.733201851305343
2025-01-10,12.44400617101781
2025-01-11,17.42160863942493
2025-01-12,4.355402159856233
2025-01-13,1.8666009256526714
2025-01-14,1.8666009256526714
2025-01-15,1.8666009256526714
2025-01-16,1.8666009256526714
2025-01-17,1.8666009256526714
2025-01-18,3.733201851305343
2025-01-19,3.1110015427544524
2025-01-20,2.488801234203562
2025-01-21,9.955204936814248
2025-01-22,1.8666009256526714
2025-01-23,1.8666009256526714
2025-01-24,1.244400617101781
2025-01-25,3.1110015427544524
2025-01-26,3.733201851305343
2025-01-27,1.244400617101781
2025-01-28,1.244400617101781
2025-01-29,1.8666009256526714
2025-01-30,1.244400617101781
2025-01-31,1.244400617101781
2025-02-01,3.733201851305343
2025-02-02,3.733201851305343
2025-02-03,0.6222003085508905
2025-02-04,1.244400617101781
2025-02-05,1.8666009256526714
2025-02-06,1.8666009256526714
2025-02-07,1.244400617101781
2025-02-08,3.733201851305343
2025-02-09,3.733201851305343
2025-02-10,0.6222003085508905
2025-02-11,1.244400617101781
2025-02-12,2.488801234203562
2025-02-13,1.244400617101781
2025-02-14,1.8666009256526714
2025-02-15,4.977602468407124
2025-02-16,4.977602468407124
2025-02-17,1.8666009256526714
2025-02-18,1.8666009256526714
2025-02-19,2.488801234203562
2025-02-20,2.488801234203562
2025-02-21,1.8666009256526714
2025-02-22,4.355402159856233
2025-02-23,4.977602468407124
2025-02-24,1.244400617101781
2025-02-25,1.8666009256526714
2025-02-26,2.488801234203562
2025-02-27,1.8666009256526714
2025-02-28,1.8666009256526714
2025-03-01,4.977602468407124
2025-03-02,4.977602468407124
2025-03-03,1.244400617101781
2025-03-04,1.8666009256526714
2025-03-05,2.488801234203562
2025-03-06,2.488801234203562
2025-03-07,2.488801234203562
2025-03-08,5.599802776958015
2025-03-09,6.222003085508905
2025-03-10,1.8666009256526714
2025-03-11,1.8666009256526714
2025-03-12,3.1110015427544524
2025-03-13,5.599802776958015
2025-03-14,6.844203394059795
2025-03-15,11.821805862466919
2025-03-16,11.821805862466919
2025-03-17,2.488801234203562
2025-03-18,3.1110015427544524
2025-03-19,8.710804319712466
2025-03-20,32.35441604464631
2025-03-21,51.64262560972391
2025-03-22,55.37582746102925
2025-03-23,62.22003085508905
2025-03-24,24.88801234203562
2025-03-25,5.599802776958015
2025-03-26,2.488801234203562
2025-03-27,6.844203394059795
2025-03-28,31.110015427544525
2025-03-29,44.79842221566412
2025-03-30,46.04282283276589
2025-03-31,8.710804319712466
2025-04-01,4.355402159856233
2025-04-02,1.8666009256526714
2025-04-03,1.8666009256526714
2025-04-04,2.488801234203562
2025-04-05,11.821805862466919
2025-04-06,21.777010799281168
2025-04-07,3.733201851305343
2025-04-08,8.088604011161577
2025-04-09,0.6222003085508905
2025-04-10,0.6222003085508905
2025-04-11,1.244400617101781
2025-04-12,1.8666009256526714
2025-04-13,1.8666009256526714
2025-04-14,0.6222003085508905
2025-04-15,0.6222003085508905
2025-04-16,0.6222003085508905
2025-04-17,0.31110015427544524
2025-04-18,1.5555007713772262
2025-04-19,2.1777010799281165
2025-04-20,1.5555007713772262
2025-04-21,0.6222003085508905
2025-04-22,0.6222003085508905
2025-04-23,0.6222003085508905
2025-04-24,0.6222003085508905
2025-04-25,0.6222003085508905
2025-04-26,1.8666009256526714
2025-04-27,1.5555007713772262
2025-04-28,0.6222003085508905
2025-04-29,0.6222003085508905
2025-04-30,0.6222003085508905
2025-05-01,0.6222003085508905
2025-05-02,0.6222003085508905
2025-05-03,1.8666009256526714
2025-05-04,1.5555007713772262
2025-05-05,0.6222003085508905
2025-05-06,0.31110015427544524
2025-05-07,0.6222003085508905
2025-05-08,0.9333004628263357
2025-05-09,0.9333004628263357
2025-05-10,2.488801234203562
2025-05-11,2.488801234203562
2025-05-12,0.9333004628263357
2025-05-13,0.6222003085508905
2025-05-14,0.6222003085508905
2025-05-15,0.6222003085508905
2025-05-16,1.8666009256526714
2025-05-17,6.222003085508905
2025-05-18,6.844203394059795
2025-05-19,3.1110015427544524
2025-05-20,0.6222003085508905
2025-05-21,1.244400617101781
2025-05-22,1.8666009256526714
2025-05-23,3.733201851305343
2025-05-24,7.466403702610686
2025-05-25,6.222003085508905
2025-05-26,2.488801234203562
2025-05-27,0.6222003085508905
2025-05-28,0.6222003085508905
2025-05-29,1.8666009256526714
2025-05-30,6.222003085508905
2025-05-31,16.177208022323153
2025-06-01,21.154810490730277
2025-06-02,14.932807405221372
2025-06-03,7.466403702610686
2025-06-04,1.244400617101781
2025-06-05,1.8666009256526714
2025-06-06,4.355402159856233
2025-06-07,11.821805862466919
2025-06-08,11.821805862466919
2025-06-09,5.599802776958015
2025-06-10,2.488801234203562
2025-06-11,0.6222003085508905
2025-06-12,0.6222003085508905
2025-06-13,1.8666009256526714
2025-06-14,5.599802776958015
2025-06-15,4.977602468407124
2025-06-16,3.733201851305343
2025-06-17,6.222003085508905
2025-06-18,4.977602468407124
2025-06-19,2.488801234203562
2025-06-20,0.6222003085508905
2025-06-21,1.244400617101781
2025-06-22,4.355402159856233
2025-06-23,0.6222003085508905
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.6222003085508905
2025-08-16,0.6222003085508905
2025-08-17,0.6222003085508905
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.6222003085508905
2025-08-23,5.599802776958015
2025-08-24,5.599802776958015
2025-08-25,1.244400617101781
2025-08-26,0.6222003085508905
2025-08-27,0.6222003085508905
2025-08-28,1.8666009256526714
2025-08-29,10.577405245365139
2025-08-30,62.22003085508905
2025-08-31,55.37582746102925
2025-09-01,20.532610182179386
2025-09-02,8.710804319712466
2025-09-03,1.8666009256526714
2025-09-04,1.8666009256526714
2025-09-05,2.488801234203562
2025-09-06,41.06522036435877
2025-09-07,39.82081974725699
2025-09-08,3.733201851305343
2025-09-09,1.244400617101781
2025-09-10,1.244400617101781
2025-09-11,1.244400617101781
2025-09-12,3.733201851305343
2025-09-13,50.398224992622126
2025-09-14,45.420622524215005
2025-09-15,3.733201851305343
2025-09-16,1.8666009256526714
2025-09-17,1.244400617101781
2025-09-18,1.244400617101781
2025-09-19,3.1110015427544524
2025-09-20,44.79842221566412
2025-09-21,37.33201851305343
2025-09-22,3.733201851305343
2025-09-23,1.244400617101781
2025-09-24,1.244400617101781
2025-09-25,1.244400617101781
2025-09-26,3.1110015427544524
2025-09-27,53.509226535376584
2025-09-28,48.53162406696946
2025-09-29,3.733201851305343
2025-09-30,1.8666009256526714
2025-10-01,1.244400617101781
2025-10-02,1.244400617101781
2025-10-03,3.1110015427544524
2025-10-04,48.53162406696946
2025-10-05,37.33201851305343
2025-10-06,3.1110015427544524
2025-10-07,1.8666009256526714
2025-10-08,1.244400617101781
2025-10-09,1.8666009256526714
2025-10-10,3.733201851305343
2025-10-11,53.509226535376584
2025-10-12,40.44302005580788
2025-10-13,3.733201851305343
2025-10-14,1.8666009256526714
2025-10-15,1.8666009256526714
2025-10-16,1.8666009256526714
2025-10-17,3.733201851305343
2025-10-18,54.75362715247836
2025-10-19,42.93182129001144
2025-10-20,3.733201851305343
2025-10-21,1.8666009256526714
2025-10-22,1.8666009256526714
2025-10-23,1.8666009256526714
2025-10-24,3.1110015427544524
2025-10-25,43.554021598562336
2025-10-26,36.087617895951645
2025-10-27,3.733201851305343
2025-10-28,1.8666009256526714
2025-10-29,1.8666009256526714
2025-10-30,1.8666009256526714
2025-10-31,3.1110015427544524
2025-11-01,48.53162406696946
2025-11-02,32.976616353197194
2025-11-03,3.733201851305343
2025-11-04,3.733201851305343
2025-11-05,3.1110015427544524
2025-11-06,2.488801234203562
2025-11-07,3.733201851305343
2025-11-08,42.93182129001144
2025-11-09,35.46541758740076
2025-11-10,3.733201851305343
2025-11-11,3.1110015427544524
2025-11-12,3.1110015427544524
2025-11-13,3.1110015427544524
2025-11-14,3.733201851305343
2025-11-15,46.04282283276589
2025-11-16,41.68742067290966
2025-11-17,4.355402159856233
2025-11-18,3.1110015427544524
2025-11-19,3.733201851305343
2025-11-20,3.733201851305343
2025-11-21,4.977602468407124
2025-11-22,35.46541758740076
2025-11-23,34.221016970298976
2025-11-24,4.977602468407124
2025-11-25,4.355402159856233
2025-11-26,5.599802776958015
2025-11-27,6.844203394059795
2025-11-28,17.42160863942493
2025-11-29,54.75362715247836
2025-11-30,32.35441604464631
2025-12-01,3.733201851305343
2025-12-02,3.1110015427544524
2025-12-03,4.355402159856233
2025-12-04,3.733201851305343
2025-12-05,4.977602468407124
2025-12-06,30.487815118993634
2025-12-07,38.57641913015521
2025-12-08,4.355402159856233
2025-12-09,2.488801234203562
2025-12-10,3.1110015427544524
2025-12-11,2.825145792405893
2025-12-12,3.559460953690894
2025-12-13,12.881328344927685
2025-12-14,10.790497713806792
2025-12-15,2.825145792405893
2025-12-16,2.5140456381304475
2025-12-17,3.559460953690894
2025-12-18,3.559460953690894
2025-12-19,7.542136914391342
2025-12-20,39.0672000417926
2025-12-21,28.69991733499537
2025-12-22,4.293776114975895
2025-12-23,5.028091276260895
2025-12-24,7.542136914391342
2025-12-25,6.073506591821341
2025-12-26,7.542136914391342
2025-12-27,14.03885851322224
2025-12-28,10.790497713806792
2025-12-29,4.293776114975895
2025-12-30,6.807821753106342
2025-12-31,17.598319466913132
2026-01-01,37.28746956494716
2026-01-02,27.654502019434922
2026-01-03,11.835913029367237
2026-01-04,5.028091276260895
2026-01-05,2.5140456381304475
2026-01-06,2.825145792405893
2026-01-07,3.559460953690894
2026-01-08,5.028091276260895
2026-01-09,15.395373983058132
2026-01-10,22.00718036449689
2026-01-11,5.078580084114667
2026-01-12,2.5392900420573334
2026-01-13,1.6928600280382222
2026-01-14,2.5392900420573334
2026-01-15,3.3857200560764444
2026-01-16,2.5392900420573334
2026-01-17,5.925010098133778
2026-01-18,5.078580084114667
2026-01-19,4.232150070095556
2026-01-20,15.235740252344
2026-01-21,3.3857200560764444
2026-01-22,2.5392900420573334
2026-01-23,1.6928600280382222
2026-01-24,5.078580084114667
2026-01-25,3.3857200560764444
2026-01-26,1.6928600280382222
2026-01-27,2.5392900420573334
2026-01-28,3.3857200560764444
2026-01-29,2.5392900420573334
2026-01-30,1.6928600280382222
2026-01-31,5.078580084114667
2026-02-01,5.078580084114667
2026-02-02,1.6928600280382222
2026-02-03,1.6928600280382222
2026-02-04,1.6928600280382222
2026-02-05,2.5392900420573334
2026-02-06,2.5392900420573334
2026-02-07,5.078580084114667
2026-02-08,5.925010098133778
2026-02-09,1.6928600280382222
2026-02-10,2.5392900420573334
2026-02-11,3.3857200560764444
2026-02-12,2.5392900420573334
2026-02-13,2.5392900420573334
2026-02-14,6.771440112152889
2026-02-15,6.771440112152889
2026-02-16,2.5392900420573334
2026-02-17,2.5392900420573334
2026-02-18,3.3857200560764444
2026-02-19,3.3857200560764444
2026-02-20,2.5392900420573334
2026-02-21,7.617870126172
2026-02-22,6.771440112152889
2026-02-23,1.6928600280382222
2026-02-24,2.5392900420573334
2026-02-25,3.3857200560764444
2026-02-26,3.3857200560764444
2026-02-27,2.5392900420573334
2026-02-28,6.771440112152889
2026-03-01,6.771440112152889
2026-03-02,2.5392900420573334
2026-03-03,3.3857200560764444
2026-03-04,3.3857200560764444
2026-03-05,3.3857200560764444
2026-03-06,3.3857200560764444
2026-03-07,7.617870126172
2026-03-08,8.464300140191112
2026-03-09,2.5392900420573334
2026-03-10,3.3857200560764444
2026-03-11,4.232150070095556
2026-03-12,6.771440112152889
2026-03-13,9.310730154210223
2026-03-14,16.08217026636311
2026-03-15,13.542880224305778
2026-03-16,4.232150070095556
2026-03-17,5.078580084114667
2026-03-18,11.003590182248445
2026-03-19,47.40008078507022
2026-03-20,75.33227124770089
2026-03-21,84.6430014019111
2026-03-22,84.6430014019111
2026-03-23,41.47507068693645
2026-03-24,7.617870126172
2026-03-25,5.078580084114667
2026-03-26,10.157160168229334
2026-03-27,44.86079074301289
2026-03-28,68.560831135548
2026-03-29,72.79298120564356
2026-03-30,13.542880224305778
2026-03-31,5.925010098133778
2026-04-01,2.5392900420573334
2026-04-02,3.3857200560764444
2026-04-03,5.078580084114667
2026-04-04,19.467890322439555
2026-04-05,29.62505049066889
2026-04-06,6.771440112152889
2026-04-07,16.08217026636311
2026-04-08,1.6928600280382222
2026-04-09,1.6928600280382222
2026-04-10,2.5392900420573334
2026-04-11,3.3857200560764444
2026-04-12,2.5392900420573334
2026-04-13,0.8464300140191111
2026-04-14,0.8464300140191111
2026-04-15,0.8464300140191111
2026-04-16,0.8464300140191111
2026-04-17,1.6928600280382222
2026-04-18,3.3857200560764444
2026-04-19,1.6928600280382222
2026-04-20,0.8464300140191111
2026-04-21,0.8464300140191111
2026-04-22,0.8464300140191111
2026-04-23,0.8464300140191111
2026-04-24,0.8464300140191111
2026-04-25,1.6928600280382222
2026-04-26,1.6928600280382222
2026-04-27,0.8464300140191111
2026-04-28,0.8464300140191111
2026-04-29,0.8464300140191111
2026-04-30,0.8464300140191111
2026-05-01,0.8464300140191111
2026-05-02,2.5392900420573334
2026-05-03,1.6928600280382222
2026-05-04,0.8464300140191111
2026-05-05,0.8464300140191111
2026-05-06,0.8464300140191111
2026-05-07,0.8464300140191111
2026-05-08,0.8464300140191111
2026-05-09,2.5392900420573334
2026-05-10,3.3857200560764444
2026-05-11,0.8464300140191111
2026-05-12,0.8464300140191111
2026-05-13,0.8464300140191111
2026-05-14,0.8464300140191111
2026-05-15,2.5392900420573334
2026-05-16,6.771440112152889
2026-05-17,5.925010098133778
2026-05-18,1.6928600280382222
2026-05-19,0.8464300140191111
2026-05-20,0.8464300140191111
2026-05-21,1.6928600280382222
2026-05-22,3.3857200560764444
2026-05-23,5.925010098133778
2026-05-24,6.771440112152889
2026-05-25,1.6928600280382222
2026-05-26,0.8464300140191111
2026-05-27,0.8464300140191111
2026-05-28,1.6928600280382222
2026-05-29,5.925010098133778
2026-05-30,15.235740252344
2026-05-31,15.235740252344
