Time,breaking_news
2024-09-26,38.06074955719904
2024-09-27,44.738074040918164
2024-09-28,38.72848200557095
2024-09-29,34.05435486696756
2024-09-30,38.06074955719904
2024-10-01,50.07993362789347
2024-10-02,44.738074040918164
2024-10-03,42.06714424743051
2024-10-04,39.39621445394286
2024-10-05,34.72208731533947
2024-10-06,35.38981976371139
2024-10-07,38.06074955719904
2024-10-08,39.39621445394286
2024-10-09,39.39621445394286
2024-10-10,42.06714424743051
2024-10-11,35.38981976371139
2024-10-12,34.05435486696756
2024-10-13,32.05115752185182
2024-10-14,34.72208731533947
2024-10-15,36.057552212083294
2024-10-16,34.72208731533947
2024-10-17,37.393017108827124
2024-10-18,34.05435486696756
2024-10-19,31.383425073479906
2024-10-20,33.38662241859565
2024-10-21,35.38981976371139
2024-10-22,35.38981976371139
2024-10-23,36.72528466045521
2024-10-24,35.38981976371139
2024-10-25,36.057552212083294
2024-10-26,34.05435486696756
2024-10-27,33.38662241859565
2024-10-28,36.72528466045521
2024-10-29,34.72208731533947
2024-10-30,33.38662241859565
2024-10-31,36.72528466045521
2024-11-01,36.72528466045521
2024-11-02,33.38662241859565
2024-11-03,34.72208731533947
2024-11-04,38.06074955719904
2024-11-05,49.41220117952156
2024-11-06,52.75086342138112
2024-11-07,39.39621445394286
2024-11-08,36.72528466045521
2024-11-09,34.05435486696756
2024-11-10,33.38662241859565
2024-11-11,34.05435486696756
2024-11-12,36.057552212083294
2024-11-13,36.057552212083294
2024-11-14,33.38662241859565
2024-11-15,32.05115752185182
2024-11-16,28.712495279992254
2024-11-17,29.38022772836417
2024-11-18,33.38662241859565
2024-11-19,34.72208731533947
2024-11-20,36.72528466045521
2024-11-21,36.72528466045521
2024-11-22,33.38662241859565
2024-11-23,28.044762831620343
2024-11-24,27.37703038324843
2024-11-25,30.047960176736083
2024-11-26,30.715692625107994
2024-11-27,30.715692625107994
2024-11-28,27.37703038324843
2024-11-29,28.712495279992254
2024-11-30,25.37383303813269
2024-12-01,27.37703038324843
2024-12-02,28.044762831620343
2024-12-03,30.715692625107994
2024-12-04,34.05435486696756
2024-12-05,36.72528466045521
2024-12-06,32.718889970223735
2024-12-07,28.712495279992254
2024-12-08,34.72208731533947
2024-12-09,37.393017108827124
2024-12-10,34.72208731533947
2024-12-11,32.05115752185182
2024-12-12,32.718889970223735
2024-12-13,32.05115752185182
2024-12-14,29.38022772836417
2024-12-15,31.383425073479906
2024-12-16,39.39621445394286
2024-12-17,37.393017108827124
2024-12-18,34.05435486696756
2024-12-19,32.718889970223735
2024-12-20,37.393017108827124
2024-12-21,31.383425073479906
2024-12-22,31.383425073479906
2024-12-23,31.383425073479906
2024-12-24,32.05115752185182
2024-12-25,30.047960176736083
2024-12-26,33.38662241859565
2024-12-27,33.38662241859565
2024-12-28,28.712495279992254
2024-12-29,30.715692625107994
2024-12-30,32.718889970223735
2024-12-31,31.383425073479906
2025-01-01,47.409003834405816
2025-01-02,52.75086342138112
2025-01-03,38.72848200557095
2025-01-04,32.05115752185182
2025-01-05,32.05115752185182
2025-01-06,34.72208731533947
2025-01-07,34.05435486696756
2025-01-08,39.39621445394286
2025-01-09,40.063946902314775
2025-01-10,38.72848200557095
2025-01-11,34.05435486696756
2025-01-12,33.38662241859565
2025-01-13,34.72208731533947
2025-01-14,36.057552212083294
2025-01-15,35.38981976371139
2025-01-16,34.05435486696756
2025-01-17,32.718889970223735
2025-01-18,31.383425073479906
2025-01-19,30.047960176736083
2025-01-20,40.73167935068669
2025-01-21,41.3994117990586
2025-01-22,39.39621445394286
2025-01-23,37.393017108827124
2025-01-24,35.38981976371139
2025-01-25,34.05435486696756
2025-01-26,31.383425073479906
2025-01-27,37.393017108827124
2025-01-28,40.063946902314775
2025-01-29,40.73167935068669
2025-01-30,66.7732448371913
2025-01-31,42.06714424743051
2025-02-01,50.07993362789347
2025-02-02,42.06714424743051
2025-02-03,43.40260914417434
2025-02-04,38.72848200557095
2025-02-05,42.06714424743051
2025-02-06,40.063946902314775
2025-02-07,38.06074955719904
2025-02-08,34.05435486696756
2025-02-09,34.05435486696756
2025-02-10,36.057552212083294
2025-02-11,37.393017108827124
2025-02-12,36.057552212083294
2025-02-13,37.393017108827124
2025-02-14,35.38981976371139
2025-02-15,32.05115752185182
2025-02-16,33.38662241859565
2025-02-17,38.06074955719904
2025-02-18,36.72528466045521
2025-02-19,38.06074955719904
2025-02-20,38.06074955719904
2025-02-21,34.72208731533947
2025-02-22,32.718889970223735
2025-02-23,34.72208731533947
2025-02-24,36.057552212083294
2025-02-25,37.393017108827124
2025-02-26,36.72528466045521
2025-02-27,38.06074955719904
2025-02-28,42.06714424743051
2025-03-01,40.063946902314775
2025-03-02,34.72208731533947
2025-03-03,36.057552212083294
2025-03-04,39.39621445394286
2025-03-05,39.39621445394286
2025-03-06,36.057552212083294
2025-03-07,33.38662241859565
2025-03-08,31.383425073479906
2025-03-09,32.05115752185182
2025-03-10,36.72528466045521
2025-03-11,36.72528466045521
2025-03-12,36.72528466045521
2025-03-13,38.06074955719904
2025-03-14,38.06074955719904
2025-03-15,32.718889970223735
2025-03-16,34.72208731533947
2025-03-17,34.72208731533947
2025-03-18,35.38981976371139
2025-03-19,38.72848200557095
2025-03-20,34.05435486696756
2025-03-21,32.718889970223735
2025-03-22,28.044762831620343
2025-03-23,28.712495279992254
2025-03-24,30.715692625107994
2025-03-25,34.05435486696756
2025-03-26,33.38662241859565
2025-03-27,33.38662241859565
2025-03-28,33.38662241859565
2025-03-29,31.383425073479906
2025-03-30,32.718889970223735
2025-03-31,32.718889970223735
2025-04-01,33.38662241859565
2025-04-02,36.057552212083294
2025-04-03,35.38981976371139
2025-04-04,35.38981976371139
2025-04-05,31.383425073479906
2025-04-06,30.047960176736083
2025-04-07,36.057552212083294
2025-04-08,34.72208731533947
2025-04-09,40.063946902314775
2025-04-10,37.393017108827124
2025-04-11,37.393017108827124
2025-04-12,29.38022772836417
2025-04-13,29.38022772836417
2025-04-14,36.057552212083294
2025-04-15,36.69960264321014
2025-04-16,34.05435486696756
2025-04-17,38.35609275551738
2025-04-18,34.05435486696756
2025-04-19,30.086483202603695
2025-04-20,29.09772553866836
2025-04-21,38.02222653133143
2025-04-22,34.05435486696756
2025-04-23,33.065597203032226
2025-04-24,31.742973314910937
2025-04-25,31.40910709072498
2025-04-26,27.441235426361114
2025-04-27,30.086483202603695
2025-04-28,31.742973314910937
2025-04-29,34.05435486696756
2025-04-30,31.40910709072498
2025-05-01,33.065597203032226
2025-05-02,31.40910709072498
2025-05-03,27.441235426361114
2025-05-04,27.441235426361114
2025-05-05,31.742973314910937
2025-05-06,33.065597203032226
2025-05-07,35.37697875508885
2025-05-08,37.033468867396095
2025-05-09,31.40910709072498
2025-05-10,29.09772553866836
2025-05-11,28.763859314482403
2025-05-12,31.742973314910937
2025-05-13,31.40910709072498
2025-05-14,29.09772553866836
2025-05-15,31.434789107970055
2025-05-16,30.125006228471303
2025-05-17,30.125006228471303
2025-05-18,32.74457198746881
2025-05-19,35.36413774646631
2025-05-20,36.67392062596507
2025-05-21,31.434789107970055
2025-05-22,36.67392062596507
2025-05-23,31.434789107970055
2025-05-24,26.195657589975045
2025-05-25,27.505440469473797
2025-05-26,28.81522334897255
2025-05-27,34.05435486696756
2025-05-28,32.74457198746881
2025-05-29,34.05435486696756
2025-05-30,30.125006228471303
2025-05-31,26.195657589975045
2025-06-01,32.74457198746881
2025-06-02,34.05435486696756
2025-06-03,34.05435486696756
2025-06-04,31.434789107970055
2025-06-05,34.05435486696756
2025-06-06,34.05435486696756
2025-06-07,28.81522334897255
2025-06-08,35.36413774646631
2025-06-09,39.29348638496257
2025-06-10,37.983703505463815
2025-06-11,36.67392062596507
2025-06-12,40.60326926446132
2025-06-13,60.250012456942606
2025-06-14,57.6304466979451
2025-06-15,56.32066381844635
2025-06-16,45.84240078245633
2025-06-17,49.77174942095259
2025-06-18,52.39131517995009
2025-06-19,49.77174942095259
2025-06-20,44.532617902957575
2025-06-21,40.60326926446132
2025-06-22,130.97828794987524
2025-06-23,74.65762413142888
2025-06-24,58.94022957744385
2025-06-25,45.84240078245633
2025-06-26,41.91305214396007
2025-06-27,43.22283502345883
2025-06-28,37.983703505463815
2025-06-29,40.60326926446132
2025-06-30,47.15218366195508
2025-07-01,41.91305214396007
2025-07-02,43.22283502345883
2025-07-03,48.46196654145383
2025-07-04,45.84240078245633
2025-07-05,52.39131517995009
2025-07-06,44.532617902957575
2025-07-07,40.60326926446132
2025-07-08,37.983703505463815
2025-07-09,39.29348638496257
2025-07-10,37.983703505463815
2025-07-11,37.983703505463815
2025-07-12,35.36413774646631
2025-07-13,37.983703505463815
2025-07-14,39.29348638496257
2025-07-15,39.29348638496257
2025-07-16,39.29348638496257
2025-07-17,44.532617902957575
2025-07-18,41.91305214396007
2025-07-19,37.983703505463815
2025-07-20,39.29348638496257
2025-07-21,39.29348638496257
2025-07-22,37.983703505463815
2025-07-23,37.983703505463815
2025-07-24,40.60326926446132
2025-07-25,37.983703505463815
2025-07-26,36.67392062596507
2025-07-27,36.67392062596507
2025-07-28,39.29348638496257
2025-07-29,41.91305214396007
2025-07-30,48.46196654145383
2025-07-31,40.60326926446132
2025-08-01,41.91305214396007
2025-08-02,35.36413774646631
2025-08-03,35.36413774646631
2025-08-04,36.67392062596507
2025-08-05,37.983703505463815
2025-08-06,39.29348638496257
2025-08-07,37.983703505463815
2025-08-08,35.36413774646631
2025-08-09,32.74457198746881
2025-08-10,35.36413774646631
2025-08-11,37.983703505463815
2025-08-12,36.67392062596507
2025-08-13,37.983703505463815
2025-08-14,36.67392062596507
2025-08-15,37.983703505463815
2025-08-16,39.29348638496257
2025-08-17,41.91305214396007
2025-08-18,41.91305214396007
2025-08-19,40.60326926446132
2025-08-20,37.983703505463815
2025-08-21,36.67392062596507
2025-08-22,43.22283502345883
2025-08-23,36.67392062596507
2025-08-24,36.67392062596507
2025-08-25,36.67392062596507
2025-08-26,35.36413774646631
2025-08-27,45.84240078245633
2025-08-28,39.29348638496257
2025-08-29,34.05435486696756
2025-08-30,40.60326926446132
2025-08-31,39.29348638496257
2025-09-01,40.60326926446132
2025-09-02,40.60326926446132
2025-09-03,41.91305214396007
2025-09-04,36.67392062596507
2025-09-05,35.36413774646631
2025-09-06,34.05435486696756
2025-09-07,32.74457198746881
2025-09-08,36.67392062596507
2025-09-09,39.29348638496257
2025-09-10,60.250012456942606
2025-09-11,53.701098059448846
2025-09-12,53.701098059448846
2025-09-13,34.05435486696756
2025-09-14,30.125006228471303
2025-09-15,32.74457198746881
2025-09-16,34.05435486696756
2025-09-17,35.36413774646631
2025-09-18,34.05435486696756
2025-09-19,34.05435486696756
2025-09-20,30.125006228471303
2025-09-21,30.125006228471303
2025-09-22,36.67392062596507
2025-09-23,35.36413774646631
2025-09-24,36.67392062596507
2025-09-25,34.05435486696756
2025-09-26,35.36413774646631
2025-09-27,28.81522334897255
2025-09-28,35.36413774646631
2025-09-29,35.36413774646631
2025-09-30,37.983703505463815
2025-10-01,37.983703505463815
2025-10-02,35.36413774646631
2025-10-03,36.67392062596507
2025-10-04,28.81522334897255
2025-10-05,30.125006228471303
2025-10-06,31.434789107970055
2025-10-07,34.05435486696756
2025-10-08,32.74457198746881
2025-10-09,36.67392062596507
2025-10-10,35.36413774646631
2025-10-11,28.81522334897255
2025-10-12,31.434789107970055
2025-10-13,35.36413774646631
2025-10-14,32.74457198746881
2025-10-15,34.05435486696756
2025-10-16,31.434789107970055
2025-10-17,30.125006228471303
2025-10-18,30.125006228471303
2025-10-19,30.125006228471303
2025-10-20,32.74457198746881
2025-10-21,30.125006228471303
2025-10-22,31.434789107970055
2025-10-23,32.74457198746881
2025-10-24,31.434789107970055
2025-10-25,26.195657589975045
2025-10-26,27.505440469473797
2025-10-27,30.125006228471303
2025-10-28,32.74457198746881
2025-10-29,31.434789107970055
2025-10-30,31.434789107970055
2025-10-31,32.74457198746881
2025-11-01,32.74457198746881
2025-11-02,28.81522334897255
2025-11-03,32.74457198746881
2025-11-04,36.67392062596507
2025-11-05,39.29348638496257
2025-11-06,35.36413774646631
2025-11-07,35.36413774646631
2025-11-08,31.434789107970055
2025-11-09,28.81522334897255
2025-11-10,37.983703505463815
2025-11-11,31.434789107970055
2025-11-12,34.05435486696756
2025-11-13,35.36413774646631
2025-11-14,30.125006228471303
2025-11-15,28.81522334897255
2025-11-16,28.81522334897255
2025-11-17,30.125006228471303
2025-11-18,32.74457198746881
2025-11-19,32.74457198746881
2025-11-20,32.74457198746881
2025-11-21,32.74457198746881
2025-11-22,28.81522334897255
2025-11-23,28.81522334897255
2025-11-24,32.74457198746881
2025-11-25,31.434789107970055
2025-11-26,31.434789107970055
2025-11-27,28.81522334897255
2025-11-28,27.505440469473797
2025-11-29,27.505440469473797
2025-11-30,28.81522334897255
2025-12-01,28.81522334897255
2025-12-02,30.125006228471303
2025-12-03,30.125006228471303
2025-12-04,30.125006228471303
2025-12-05,27.505440469473797
2025-12-06,26.195657589975045
2025-12-07,26.195657589975045
2025-12-08,28.81522334897255
2025-12-09,28.81522334897255
2025-12-10,30.125006228471303
2025-12-11,28.651500489035207
2025-12-12,27.505440469473797
2025-12-13,29.142669068847237
2025-12-14,30.94362052815802
2025-12-15,35.36413774646631
2025-12-16,31.434789107970055
2025-12-17,32.580849127531465
2025-12-18,32.580849127531465
2025-12-19,35.36413774646631
2025-12-20,27.505440469473797
2025-12-21,25.213320430350983
2025-12-22,30.288729088408644
2025-12-23,29.142669068847237
2025-12-24,27.505440469473797
2025-12-25,26.359380449912386
2025-12-26,29.79756050859661
2025-12-27,27.505440469473797
2025-12-28,26.359380449912386
2025-12-29,29.142669068847237
2025-12-30,27.99660904928583
2025-12-31,30.288729088408644
2026-01-01,34.2180777269049
2026-01-02,27.505440469473797
2026-01-03,48.29824368151648
2026-01-04,32.580849127531465
2026-01-05,31.434789107970055
2026-01-06,32.580849127531465
2026-01-07,37.001366345839756
2026-01-08,38.14742636540116
2026-01-09,35.85530632627834
2026-01-10,30.45245194834599
2026-01-11,30.45245194834599
2026-01-12,35.364137746466305
2026-01-13,34.381800586842246
2026-01-14,35.364137746466305
2026-01-15,41.258160704210695
2026-01-16,32.417126267594114
2026-01-17,30.45245194834599
2026-01-18,28.48777762909786
2026-01-19,32.417126267594114
2026-01-20,33.39946342721818
2026-01-21,36.34647490609037
2026-01-22,33.39946342721818
2026-01-23,31.43478910797005
2026-01-24,36.34647490609037
2026-01-25,35.364137746466305
2026-01-26,33.39946342721818
2026-01-27,35.364137746466305
2026-01-28,31.43478910797005
2026-01-29,31.43478910797005
2026-01-30,35.364137746466305
2026-01-31,33.39946342721818
2026-02-01,32.417126267594114
2026-02-02,33.39946342721818
2026-02-03,36.34647490609037
2026-02-04,36.34647490609037
2026-02-05,40.27582354458663
2026-02-06,37.32881206571444
2026-02-07,40.27582354458663
2026-02-08,41.258160704210695
2026-02-09,42.240497863834754
2026-02-10,49.116857981203204
2026-02-11,57.95789241781978
2026-02-12,48.13452082157914
2026-02-13,48.13452082157914
2026-02-14,55.01088093894759
2026-02-15,47.15218366195508
2026-02-16,47.15218366195508
2026-02-17,42.240497863834754
2026-02-18,41.258160704210695
2026-02-19,49.116857981203204
2026-02-20,41.258160704210695
2026-02-21,39.29348638496256
2026-02-22,39.29348638496256
2026-02-23,44.20517218308289
2026-02-24,43.22283502345882
2026-02-25,41.258160704210695
2026-02-26,41.258160704210695
2026-02-27,42.240497863834754
2026-02-28,59.92256673706791
2026-03-01,49.116857981203204
2026-03-02,48.13452082157914
2026-03-03,46.16984650233101
2026-03-04,43.22283502345882
2026-03-05,46.16984650233101
2026-03-06,40.27582354458663
2026-03-07,39.29348638496256
2026-03-08,38.3111492253385
2026-03-09,44.20517218308289
2026-03-10,40.27582354458663
2026-03-11,40.27582354458663
2026-03-12,41.258160704210695
2026-03-13,41.258160704210695
2026-03-14,39.29348638496256
2026-03-15,36.34647490609037
2026-03-16,37.32881206571444
2026-03-17,38.3111492253385
2026-03-18,37.32881206571444
2026-03-19,38.3111492253385
2026-03-20,36.34647490609037
2026-03-21,36.34647490609037
2026-03-22,35.364137746466305
2026-03-23,39.29348638496256
2026-03-24,39.29348638496256
2026-03-25,72.69294981218074
2026-03-26,51.081532300451336
2026-03-27,78.58697276992513
2026-03-28,90.37501868541389
2026-03-29,95.28670448353422
2026-03-30,98.23371596240641
2026-03-31,46.16984650233101
2026-04-01,34.381800586842246
2026-04-02,36.34647490609037
2026-04-03,35.364137746466305
2026-04-04,36.34647490609037
2026-04-05,37.32881206571444
2026-04-06,37.32881206571444
2026-04-07,55.01088093894759
2026-04-08,44.20517218308289
2026-04-09,40.27582354458663
2026-04-10,34.381800586842246
2026-04-11,31.43478910797005
2026-04-12,36.34647490609037
2026-04-13,34.381800586842246
2026-04-14,34.381800586842246
2026-04-15,33.39946342721818
2026-04-16,33.39946342721818
2026-04-17,36.34647490609037
2026-04-18,31.43478910797005
2026-04-19,32.417126267594114
2026-04-20,33.39946342721818
2026-04-21,34.381800586842246
2026-04-22,31.43478910797005
2026-04-23,32.417126267594114
2026-04-24,29.470114788721922
2026-04-25,28.48777762909786
2026-04-26,56.97555525819572
2026-04-27,31.43478910797005
2026-04-28,31.43478910797005
2026-04-29,29.470114788721922
2026-04-30,30.45245194834599
2026-05-01,29.470114788721922
2026-05-02,26.52310330984973
2026-05-03,28.48777762909786
2026-05-04,30.45245194834599
2026-05-05,35.364137746466305
2026-05-06,35.364137746466305
2026-05-07,33.39946342721818
2026-05-08,33.39946342721818
2026-05-09,33.39946342721818
2026-05-10,30.45245194834599
2026-05-11,33.39946342721818
2026-05-12,34.381800586842246
2026-05-13,33.39946342721818
2026-05-14,33.39946342721818
2026-05-15,30.45245194834599
2026-05-16,25.540766150225668
2026-05-17,26.52310330984973
2026-05-18,29.470114788721922
2026-05-19,29.470114788721922
2026-05-20,29.470114788721922
2026-05-21,29.470114788721922
2026-05-22,30.45245194834599
2026-05-23,37.32881206571444
2026-05-24,36.34647490609037
2026-05-25,30.45245194834599
2026-05-26,29.470114788721922
2026-05-27,29.470114788721922
2026-05-28,28.48777762909786
2026-05-29,29.470114788721922
2026-05-30,28.48777762909786
2026-05-31,27.505440469473793
