step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_easter_2023_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_easter_2023_2022-08-29_2023-05-25.csv,30.0,30.0,,0.05263157894736842,19.0,0.1280481531204629,overlap_ratio
2,gt_easter_2023_2023-04-26_2024-01-20.csv,30.0,30.0,,4.078947368421053,0.2451612903225806,0.148633510179971,overlap_ratio
3,gt_easter_2023_2023-12-22_2024-09-16.csv,30.0,30.0,0.9469115750160169,0.6006038130556745,1.6649910943993667,0.06964565313231506,overlap_ratio
4,gt_easter_2023_2024-08-18_2025-05-14.csv,30.0,11.0,0.9885976002401098,1.8018114391670232,0.5549970314664556,0.12713483120735428,overlap_ratio
5,gt_easter_2023_2025-04-15_2026-01-09.csv,30.0,22.0,1.0,1.801811439167023,0.5549970314664556,1.172190072082181e-16,overlap_ratio
6,gt_easter_2023_2025-12-11_2026-05-31.csv,30.0,22.0,0.9629893827871848,0.9009057195835115,1.1099940629329113,0.20900315351405063,overlap_ratio
