Time,ramsay_hunt_syndrome
2025-01-01,0.0
2025-01-02,1.5176918889493742
2025-01-03,1.6694610778443117
2025-01-04,0.0
2025-01-05,2.2765378334240616
2025-01-06,1.365922700054437
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,1.365922700054437
2025-01-10,0.0
2025-01-11,1.9729994556341865
2025-01-12,2.124768644529124
2025-01-13,1.9729994556341865
2025-01-14,2.580076211213936
2025-01-15,1.8212302667392493
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,1.6694610778443117
2025-01-20,2.124768644529124
2025-01-21,1.9729994556341865
2025-01-22,1.9729994556341865
2025-01-23,2.580076211213936
2025-01-24,1.5176918889493742
2025-01-25,1.9729994556341865
2025-01-26,0.0
2025-01-27,1.2141535111594994
2025-01-28,1.365922700054437
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,1.6694610778443117
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,1.8212302667392493
2025-02-05,2.731845400108874
2025-02-06,3.0353837778987485
2025-02-07,2.124768644529124
2025-02-08,2.428307022318999
2025-02-09,3.0353837778987485
2025-02-10,2.428307022318999
2025-02-11,1.6694610778443117
2025-02-12,1.6694610778443117
2025-02-13,1.5176918889493742
2025-02-14,1.9729994556341865
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,1.8212302667392493
2025-02-18,1.365922700054437
2025-02-19,0.0
2025-02-20,1.6694610778443117
2025-02-21,0.0
2025-02-22,3.945998911268373
2025-02-23,2.580076211213936
2025-02-24,3.490691344583561
2025-02-25,4.856614044637998
2025-02-26,8.043767011431683
2025-02-27,5.767229178007622
2025-02-28,7.284921066956997
2025-03-01,10.927381600435496
2025-03-02,7.891997822536746
2025-03-03,4.856614044637998
2025-03-04,3.6424605334784985
2025-03-05,3.0353837778987485
2025-03-06,2.2765378334240616
2025-03-07,2.124768644529124
2025-03-08,1.6694610778443117
2025-03-09,1.8212302667392493
2025-03-10,1.6694610778443117
2025-03-11,2.580076211213936
2025-03-12,2.731845400108874
2025-03-13,2.124768644529124
2025-03-14,3.187152966793686
2025-03-15,2.124768644529124
2025-03-16,0.0
2025-03-17,2.124768644529124
2025-03-18,1.9729994556341865
2025-03-19,1.5176918889493742
2025-03-20,2.124768644529124
2025-03-21,1.9729994556341865
2025-03-22,2.580076211213936
2025-03-23,2.2765378334240616
2025-03-24,0.0
2025-03-25,1.8212302667392493
2025-03-26,1.5176918889493742
2025-03-27,1.365922700054437
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,2.124768644529124
2025-03-31,1.8212302667392493
2025-04-01,2.731845400108874
2025-04-02,4.097768100163311
2025-04-03,3.3389221556886235
2025-04-04,2.883614589003811
2025-04-05,2.731845400108874
2025-04-06,0.0
2025-04-07,1.8212302667392493
2025-04-08,1.9729994556341865
2025-04-09,2.124768644529124
2025-04-10,1.9729994556341865
2025-04-11,1.9729994556341865
2025-04-12,2.124768644529124
2025-04-13,2.580076211213936
2025-04-14,2.883614589003811
2025-04-15,6.2121543140839375
2025-04-16,4.256627729473807
2025-04-17,3.9110531692202617
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,3.0681348598182345
2025-04-22,1.609952024356586
2025-04-23,2.4738884249904487
2025-04-24,1.70685471003589
2025-04-25,2.7225602995646896
2025-04-26,0.0
2025-04-27,1.9555265846101308
2025-04-28,2.1283138647369033
2025-04-29,2.301101144863676
2025-04-30,0.0
2025-05-01,2.549773019437917
2025-05-02,1.7827393044833586
2025-05-03,0.0
2025-05-04,1.8796419901626624
2025-05-05,2.1283138647369033
2025-05-06,1.3612801497823448
2025-05-07,4.256627729473807
2025-05-08,2.1283138647369033
2025-05-09,1.7827393044833586
2025-05-10,2.549773019437917
2025-05-11,1.8796419901626624
2025-05-12,1.8796419901626624
2025-05-13,1.9555265846101308
2025-05-14,1.7827393044833586
2025-05-15,3.488496684454936
2025-05-16,3.488496684454936
2025-05-17,2.7132751990205053
2025-05-18,4.069912798530758
2025-05-19,1.3566375995102526
2025-05-20,2.3256644563032904
2025-05-21,2.3256644563032904
2025-05-22,0.0
2025-05-23,2.3256644563032904
2025-05-24,2.131859084944683
2025-05-25,6.201771883475441
2025-05-26,5.038939655323796
2025-05-27,9.496463196571769
2025-05-28,5.038939655323796
2025-05-29,6.201771883475441
2025-05-30,5.814161140758226
2025-05-31,3.682302055813543
2025-06-01,2.7132751990205053
2025-06-02,19.380537135860752
2025-06-03,5.426550398041011
2025-06-04,4.069912798530758
2025-06-05,3.682302055813543
2025-06-06,2.907080570379113
2025-06-07,6.976993368909872
2025-06-08,10.659295424723414
2025-06-09,6.5893826261926565
2025-06-10,12.403543766950882
2025-06-11,8.721241711137338
2025-06-12,10.077879310647592
2025-06-13,5.038939655323796
2025-06-14,11.240711538799237
2025-06-15,9.496463196571769
2025-06-16,7.946020225702909
2025-06-17,3.2946913130963282
2025-06-18,3.488496684454936
2025-06-19,1.744248342227468
2025-06-20,2.3256644563032904
2025-06-21,1.744248342227468
2025-06-22,1.744248342227468
2025-06-23,2.131859084944683
2025-06-24,2.131859084944683
2025-06-25,3.2946913130963282
2025-06-26,2.131859084944683
2025-06-27,1.744248342227468
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,2.131859084944683
2025-07-02,0.0
2025-07-03,2.519469827661898
2025-07-04,2.7132751990205053
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,3.1008859417377206
2025-07-08,3.2946913130963282
2025-07-09,3.2946913130963282
2025-07-10,2.131859084944683
2025-07-11,3.488496684454936
2025-07-12,5.426550398041011
2025-07-13,3.488496684454936
2025-07-14,7.946020225702909
2025-07-15,4.069912798530758
2025-07-16,2.519469827661898
2025-07-17,0.0
2025-07-18,2.907080570379113
2025-07-19,0.0
2025-07-20,3.1008859417377206
2025-07-21,2.7132751990205053
2025-07-22,2.3256644563032904
2025-07-23,0.0
2025-07-24,2.907080570379113
2025-07-25,0.0
2025-07-26,1.9380537135860754
2025-07-27,3.1008859417377206
2025-07-28,1.3566375995102526
2025-07-29,1.744248342227468
2025-07-30,2.3256644563032904
2025-07-31,2.3256644563032904
2025-08-01,2.131859084944683
2025-08-02,1.9380537135860754
2025-08-03,2.131859084944683
2025-08-04,1.3566375995102526
2025-08-05,9.302657825213162
2025-08-06,12.209738395592275
2025-08-07,2.519469827661898
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,2.131859084944683
2025-08-11,2.131859084944683
2025-08-12,2.131859084944683
2025-08-13,2.131859084944683
2025-08-14,1.9380537135860754
2025-08-15,2.131859084944683
2025-08-16,1.744248342227468
2025-08-17,1.9380537135860754
2025-08-18,1.9380537135860754
2025-08-19,0.0
2025-08-20,2.131859084944683
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,1.744248342227468
2025-08-25,2.907080570379113
2025-08-26,3.1008859417377206
2025-08-27,0.0
2025-08-28,1.5504429708688603
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,1.3566375995102526
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,1.5504429708688603
2025-09-06,2.131859084944683
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,1.744248342227468
2025-09-13,2.7132751990205053
2025-09-14,0.0
2025-09-15,1.9380537135860754
2025-09-16,2.7132751990205053
2025-09-17,2.131859084944683
2025-09-18,2.519469827661898
2025-09-19,0.0
2025-09-20,4.457523541247974
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,5.426550398041011
2025-09-25,5.620355769399619
2025-09-26,2.3256644563032904
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,4.263718169889366
2025-09-30,2.7132751990205053
2025-10-01,2.131859084944683
2025-10-02,0.0
2025-10-03,3.1008859417377206
2025-10-04,4.263718169889366
2025-10-05,0.0
2025-10-06,2.131859084944683
2025-10-07,1.744248342227468
2025-10-08,2.519469827661898
2025-10-09,0.0
2025-10-10,1.5504429708688603
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,1.9380537135860754
2025-10-14,0.0
2025-10-15,1.744248342227468
2025-10-16,2.131859084944683
2025-10-17,3.8761074271721507
2025-10-18,2.519469827661898
2025-10-19,0.0
2025-10-20,2.131859084944683
2025-10-21,3.682302055813543
2025-10-22,4.457523541247974
2025-10-23,1.744248342227468
2025-10-24,0.0
2025-10-25,2.131859084944683
2025-10-26,0.0
2025-10-27,1.3566375995102526
2025-10-28,1.3566375995102526
2025-10-29,1.5504429708688603
2025-10-30,1.9380537135860754
2025-10-31,3.2946913130963282
2025-11-01,1.9380537135860754
2025-11-02,3.682302055813543
2025-11-03,1.5504429708688603
2025-11-04,2.7132751990205053
2025-11-05,1.744248342227468
2025-11-06,1.5504429708688603
2025-11-07,1.9380537135860754
2025-11-08,1.5504429708688603
2025-11-09,0.0
2025-11-10,1.744248342227468
2025-11-11,2.131859084944683
2025-11-12,1.3566375995102526
2025-11-13,2.131859084944683
2025-11-14,1.5504429708688603
2025-11-15,1.5504429708688603
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,2.3256644563032904
2025-11-20,1.5504429708688603
2025-11-21,0.0
2025-11-22,2.519469827661898
2025-11-23,0.0
2025-11-24,2.131859084944683
2025-11-25,3.682302055813543
2025-11-26,2.131859084944683
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,1.3566375995102526
2025-12-02,1.9380537135860754
2025-12-03,0.0
2025-12-04,2.519469827661898
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,2.519469827661898
2025-12-09,1.744248342227468
2025-12-10,1.9380537135860754
2025-12-11,1.3427943586989235
2025-12-12,1.5504429708688603
2025-12-13,3.931480390417467
2025-12-14,1.758091583038797
2025-12-15,0.0
2025-12-16,1.3427943586989235
2025-12-17,1.5504429708688603
2025-12-18,0.0
2025-12-19,1.5504429708688603
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,1.5504429708688603
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,1.9657401952087334
2025-12-27,2.3810374195486066
2025-12-28,1.5504429708688603
2025-12-29,1.758091583038797
2025-12-30,1.5504429708688603
2025-12-31,0.0
2026-01-01,1.5504429708688603
2026-01-02,1.758091583038797
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,2.1733888073786702
2026-01-06,1.9657401952087334
2026-01-07,1.5504429708688603
2026-01-08,0.0
2026-01-09,1.758091583038797
2026-01-10,1.5504429708688603
2026-01-11,0.0
2026-01-12,1.771934823850126
2026-01-13,1.5504429708688603
2026-01-14,1.771934823850126
2026-01-15,1.9934266768313917
2026-01-16,1.3289511178875946
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,1.9934266768313917
2026-01-21,0.0
2026-01-22,1.3289511178875946
2026-01-23,0.0
2026-01-24,1.771934823850126
2026-01-25,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,1.9934266768313917
2026-01-29,6.423263736456707
2026-01-30,2.2149185298126577
2026-01-31,4.429837059625315
2026-02-01,1.771934823850126
2026-02-02,9.081165972231895
2026-02-03,5.758788177512909
2026-02-04,7.973706707325567
2026-02-05,5.315804471550378
2026-02-06,3.543869647700252
2026-02-07,1.9934266768313917
2026-02-08,0.0
2026-02-09,1.5504429708688603
2026-02-10,1.3289511178875946
2026-02-11,0.0
2026-02-12,1.3289511178875946
2026-02-13,1.5504429708688603
2026-02-14,0.0
2026-02-15,1.9934266768313917
2026-02-16,1.3289511178875946
2026-02-17,1.5504429708688603
2026-02-18,1.3289511178875946
2026-02-19,0.0
2026-02-20,2.2149185298126577
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,1.3289511178875946
2026-02-24,1.3289511178875946
2026-02-25,1.771934823850126
2026-02-26,0.0
2026-02-27,2.8793940887564546
2026-02-28,0.0
2026-03-01,1.5504429708688603
2026-03-02,0.0
2026-03-03,1.9934266768313917
2026-03-04,2.8793940887564546
2026-03-05,1.9934266768313917
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,1.9934266768313917
2026-03-09,1.771934823850126
2026-03-10,1.771934823850126
2026-03-11,1.771934823850126
2026-03-12,2.2149185298126577
2026-03-13,1.5504429708688603
2026-03-14,0.0
2026-03-15,2.2149185298126577
2026-03-16,1.771934823850126
2026-03-17,1.9934266768313917
2026-03-18,0.0
2026-03-19,1.3289511178875946
2026-03-20,1.771934823850126
2026-03-21,2.436410382793923
2026-03-22,2.2149185298126577
2026-03-23,1.9934266768313917
2026-03-24,2.2149185298126577
2026-03-25,0.0
2026-03-26,1.9934266768313917
2026-03-27,1.771934823850126
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,2.657902235775189
2026-03-31,1.3289511178875946
2026-04-01,1.3289511178875946
2026-04-02,2.2149185298126577
2026-04-03,2.2149185298126577
2026-04-04,1.5504429708688603
2026-04-05,1.9934266768313917
2026-04-06,1.5504429708688603
2026-04-07,1.771934823850126
2026-04-08,2.2149185298126577
2026-04-09,1.771934823850126
2026-04-10,4.208345206644049
2026-04-11,3.1008859417377206
2026-04-12,12.403543766950882
2026-04-13,22.149185298126575
2026-04-14,14.839954149744806
2026-04-15,8.638182266269364
2026-04-16,8.416690413288098
2026-04-17,5.980280030494176
2026-04-18,5.980280030494176
2026-04-19,9.081165972231895
2026-04-20,7.7522148543443015
2026-04-21,5.094312618569112
2026-04-22,6.644755589437972
2026-04-23,2.8793940887564546
2026-04-24,2.8793940887564546
2026-04-25,3.322377794718986
2026-04-26,3.1008859417377206
2026-04-27,1.9934266768313917
2026-04-28,2.2149185298126577
2026-04-29,2.657902235775189
2026-04-30,2.436410382793923
2026-05-01,1.5504429708688603
2026-05-02,1.9934266768313917
2026-05-03,0.0
2026-05-04,1.9934266768313917
2026-05-05,2.2149185298126577
2026-05-06,1.5504429708688603
2026-05-07,2.657902235775189
2026-05-08,1.3289511178875946
2026-05-09,2.436410382793923
2026-05-10,0.0
2026-05-11,1.9934266768313917
2026-05-12,2.657902235775189
2026-05-13,1.5504429708688603
2026-05-14,2.657902235775189
2026-05-15,1.5504429708688603
2026-05-16,1.771934823850126
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,2.436410382793923
2026-05-20,2.657902235775189
2026-05-21,1.771934823850126
2026-05-22,1.9934266768313917
2026-05-23,2.2149185298126577
2026-05-24,2.657902235775189
2026-05-25,1.771934823850126
2026-05-26,2.2149185298126577
2026-05-27,1.771934823850126
2026-05-28,0.0
2026-05-29,1.5504429708688603
2026-05-30,0.0
2026-05-31,0.0
